actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
629,PT02M55.00S,2023-01-25T05:16:51.2Z,4,REGULAR,substitution,in,[],203496,,,1610612746,110,125,2023-01-25T05:20:43Z,5977500,False,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M45.00S,2023-01-25T05:17:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,11.350197109067011,53.18627450980392,1610612746,110,125,2023-01-25T05:17:09Z,5980000,False,-16.0,54.0,1,left,MISS T. Mann driving Layup - blocked,"[1629611, 1627745]",1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.65,Missed,,,,,,,,,,,,,,,,,Jones,1627745.0
605,PT02M45.00S,2023-01-25T05:17:02.8Z,4,REGULAR,block,,[],1627745,,,1610612746,110,125,2023-01-25T05:17:07Z,5990000,False,,,0,,D. Jones BLOCK (1 BLK),[1627745],1610612747.0,LAL,,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
606,PT02M45.00S,2023-01-25T05:17:02.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,110,125,2023-01-25T05:17:09Z,6000000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,604.0,,,,,,,,,,,,,,,,
607,PT02M40.00S,2023-01-25T05:17:20.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626181,8.853482260183966,52.450980392156865,1610612746,110,127,2023-01-25T05:17:34Z,6010000,False,-12.0,31.0,1,left,N. Powell driving floating Jump Shot (22 PTS) (R. Jackson 3 AST),"[1626181, 202704]",1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.31,Made,22.0,,,,,R. Jackson,202704.0,3.0,,,,,,,,,,
609,PT02M13.00S,2023-01-25T05:17:48.5Z,4,REGULAR,3pt,Jump Shot,[],1631306,68.11760840998686,25.0,1610612747,110,127,2023-01-25T05:21:53Z,6030000,False,-125.0,247.0,1,right,MISS C. Swider 27' pullup 3PT,[1631306],1610612747.0,LAL,pullup,,,Swider,C. Swider,,,,,Above the Break 3,24+ Left Center,27.7,Missed,,,,,,,,,,,,,,,,,,
610,PT02M13.00S,2023-01-25T05:17:51.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,110,127,2023-01-25T05:17:51Z,6040000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,609.0,,,,,,,,,,,,,,,,
614,PT02M03.00S,2023-01-25T05:19:01.3Z,4,REGULAR,foul,personal,['2freethrow'],203496,,,1610612747,110,127,2023-01-25T05:19:44Z,6080000,False,,,0,,R. Covington shooting personal FOUL (3 PF) (Pippen Jr. 2 FT),"[203496, 1630590]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,201246.0,3.0,0.0,Pippen Jr.,1630590.0,,,,
616,PT02M03.00S,2023-01-25T05:19:26.3Z,4,REGULAR,substitution,out,[],1626181,,,1610612747,110,127,2023-01-25T05:19:28Z,6100000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M03.00S,2023-01-25T05:19:26.3Z,4,REGULAR,substitution,in,[],1631217,,,1610612747,110,127,2023-01-25T05:19:28Z,6110000,False,,,0,,SUB in: M. Diabate,[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M03.00S,2023-01-25T05:19:45.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630590,,,1610612747,111,127,2023-01-25T05:19:50Z,6120000,False,,,0,,S. Pippen Jr. Free Throw 1 of 2 (1 PTS),[1630590],1610612747.0,LAL,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
619,PT02M03.00S,2023-01-25T05:19:45.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630590,,,1610612747,111,127,2023-01-25T05:19:50Z,6130000,False,,,0,,MISS S. Pippen Jr. Free Throw 2 of 2,[1630590],1610612747.0,LAL,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
620,PT01M53.00S,2023-01-25T05:19:55.8Z,4,REGULAR,rebound,offensive,[],1631306,,,1610612747,111,127,2023-01-25T05:23:15Z,6140000,False,,,0,,C. Swider REBOUND (Off:1 Def:0),[1631306],1610612747.0,LAL,,,,Swider,C. Swider,,,,,,,,,,619.0,1.0,0.0,1.0,,,,,,,,,,,,,
621,PT01M53.00S,2023-01-25T05:19:50.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630590,89.53679369250986,48.0392156862745,1610612747,111,127,2023-01-25T05:19:56Z,6150000,False,-10.0,46.0,1,right,MISS S. Pippen Jr. driving Layup - blocked,"[1630590, 203496]",1610612747.0,LAL,driving,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,Covington,203496.0
638,PT01M53.00S,2023-01-25T05:19:50.9Z,4,REGULAR,block,,[],203496,,,1610612747,111,127,2023-01-25T05:23:32Z,6155000,False,,,0,,R. Covington BLOCK (4 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
622,PT01M49.00S,2023-01-25T05:19:54.9Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,111,127,2023-01-25T05:19:56Z,6160000,False,,,0,,R. Jackson REBOUND (Off:0 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,621.0,2.0,2.0,0.0,,,,,,,,,,,,,
623,PT01M47.00S,2023-01-25T05:19:56.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,7.539421813403408,48.0392156862745,1610612746,111,127,2023-01-25T05:24:04Z,6170000,False,10.0,18.0,1,left,MISS R. Jackson driving finger roll Layup,[202704],1610612746.0,LAC,driving finger roll,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
624,PT01M44.00S,2023-01-25T05:19:59.4Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612747,111,127,2023-01-25T05:24:04Z,6180000,False,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612747.0,LAL,,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,623.0,1.0,1.0,0.0,,,,,,,,,,,,,
625,PT01M34.00S,2023-01-25T05:20:11.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630590,94.00459921156373,40.44117647058824,1610612747,113,127,2023-01-25T05:20:15Z,6190000,False,-48.0,4.0,1,right,S. Pippen Jr. fadeaway Jump Shot (3 PTS),[1630590],1610612747.0,LAL,fadeaway,,,Pippen Jr.,S. Pippen Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,3.0,,,,,,,,,,,,,,,,,
626,PT01M17.00S,2023-01-25T05:20:30.7Z,4,REGULAR,3pt,Jump Shot,[],1629611,6.4881734559789805,96.07843137254902,1610612746,113,130,2023-01-25T05:20:48Z,6200000,False,-230.0,8.0,1,left,T. Mann 3PT  (17 PTS) (R. Jackson 4 AST),"[1629611, 202704]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.06,Made,17.0,,,,,R. Jackson,202704.0,4.0,,,,,,,,,,
630,PT01M06.00S,2023-01-25T05:20:47.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629308,90.06241787122208,50.0,1610612747,115,130,2023-01-25T05:20:52Z,6220000,False,0.0,41.0,1,right,J. Toscano-Anderson driving DUNK (4 PTS),[1629308],1610612747.0,LAL,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,4.09,Made,4.0,,,,,,,,,,,,,,,,,
631,PT00M54.50S,2023-01-25T05:21:01.0Z,4,REGULAR,3pt,Jump Shot,[],203496,30.14126149802891,70.58823529411765,1610612746,115,133,2023-01-25T05:21:06Z,6230000,False,-103.0,231.0,1,left,R. Covington 25' 3PT  (8 PTS) (R. Jackson 5 AST),"[203496, 202704]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,25.27,Made,8.0,,,,,R. Jackson,202704.0,5.0,,,,,,,,,,
634,PT00M31.10S,2023-01-25T05:21:45.6Z,4,REGULAR,3pt,Jump Shot,[],1629308,81.38961892247043,8.333333333333343,1610612747,115,133,2023-01-25T05:21:52Z,6260000,False,-208.0,122.0,1,right,MISS J. Toscano-Anderson 24' 3PT,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Above the Break 3,24+ Left Center,24.16,Missed,,,,,,,,,,,,,,,,,,
635,PT00M30.00S,2023-01-25T05:21:46.7Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,115,133,2023-01-25T05:21:52Z,6270000,False,,,0,,R. Jackson REBOUND (Off:0 Def:3),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,,,,634.0,3.0,3.0,0.0,,,,,,,,,,,,,
636,PT00M06.40S,2023-01-25T05:22:16.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,115,133,2023-01-25T05:23:22Z,6280000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,2882.0,,,,,,,,
637,PT00M00.00S,2023-01-25T05:22:34.3Z,4,REGULAR,period,end,[],0,,,1610612747,115,133,2023-01-25T05:22:34Z,6290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M00.00S,2023-01-25T05:26:13.5Z,4,REGULAR,game,end,[],0,,,0,115,133,2023-01-25T05:26:13Z,6300000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
