actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
447,PT05M53.00S,2025-04-01T01:34:37.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641824,94.21813403416557,4.388786764705884,1610612741,94,55,2025-04-01T01:35:23Z,4370000,False,-228.0,2.0,1,right,MISS M. Buzelis running 3PT,[1641824],1610612741.0,CHI,running,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
448,PT05M51.00S,2025-04-01T01:34:39.9Z,3,REGULAR,rebound,offensive,[],1630581,,,1610612741,94,55,2025-04-01T01:35:23Z,4380000,False,,,0,,J. Giddey REBOUND (Off:4 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,447.0,7.0,3.0,4.0,,,,,,,,,,,,
449,PT05M48.00S,2025-04-01T01:34:43.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631207,73.45597897503285,17.624080882352942,1610612741,94,55,2025-04-01T01:35:37Z,4390000,False,-162.0,197.0,1,right,MISS D. Terry 25' 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
450,PT05M45.00S,2025-04-01T01:34:46.0Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,94,55,2025-04-01T01:35:37Z,4400000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:5),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,,449.0,6.0,5.0,1.0,,,,,,,,,,,,
451,PT05M36.00S,2025-04-01T01:34:53.4Z,3,REGULAR,2pt,Jump Shot,[],1628983,21.94480946123521,55.51470588235294,1610612760,96,55,2025-04-01T01:35:46Z,4410000,False,-28.0,154.0,1,left,S. Gilgeous-Alexander 15' step back Jump Shot (21 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,15.63,Made,,,,,,,,,,,,21.0,,,,,,
452,PT05M25.00S,2025-04-01T01:35:05.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,81.60315374507228,52.71905637254902,1610612741,96,55,2025-04-01T01:36:16Z,4420000,False,14.0,120.0,1,right,MISS J. Giddey 12' driving floating Shot - blocked,"[1630581, 1628983]",1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,12.12,Missed,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
453,PT05M25.00S,2025-04-01T01:35:05.8Z,3,REGULAR,block,,[],1628983,,,1610612741,96,55,2025-04-01T01:35:09Z,4430000,False,,,0,,S. Gilgeous-Alexander BLOCK (2 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
454,PT05M24.00S,2025-04-01T01:35:06.8Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612760,96,55,2025-04-01T01:36:16Z,4440000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:6),[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,,452.0,7.0,6.0,1.0,,,,,,,,,,,,
455,PT05M14.00S,2025-04-01T01:35:16.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,9.461235216819972,41.97303921568627,1610612760,98,55,2025-04-01T01:36:30Z,4450000,False,40.0,36.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (23 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.42,Made,,,,,,,,,,,,23.0,,,,,,
456,PT05M00.00S,2025-04-01T01:35:29.4Z,3,REGULAR,3pt,Jump Shot,[],1630581,93.95532194480946,3.8985906862745026,1610612741,98,58,2025-04-01T01:36:42Z,4460000,False,-231.0,4.0,1,right,J. Giddey 3PT  (15 PTS) (P. Williams 3 AST),"[1630581, 1630172]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,23.05,Made,,,,,,,,,,,,15.0,,,,P. Williams,1630172.0,3.0
458,PT04M48.00S,2025-04-01T01:35:41.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,19.18528252299606,57.494638480392155,1610612760,100,58,2025-04-01T01:36:53Z,4480000,False,-37.0,128.0,1,left,I. Hartenstein 13' floating Jump Shot (12 PTS) (J. Williams 3 AST),"[1628392, 1631114]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,13.32,Made,,,,,,,,,,,,12.0,,,,J. Williams,1631114.0,3.0
460,PT04M33.00S,2025-04-01T01:35:57.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,90.27595269382391,54.021139705882355,1610612741,100,60,2025-04-01T01:37:06Z,4500000,False,20.0,39.0,1,right,M. Buzelis cutting Layup (12 PTS) (Z. Collins 1 AST),"[1641824, 1628380]",1610612741.0,CHI,cutting,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,4.38,Made,,,,,,,,,,,,12.0,,,,Z. Collins,1628380.0,1.0
462,PT04M23.00S,2025-04-01T01:36:10.4Z,3,REGULAR,turnover,traveling,[],1631114,,,1610612760,100,60,2025-04-01T01:37:20Z,4520000,False,,,0,,J. Williams traveling TURNOVER (3 TO),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627529.0,,,,,,3.0,,,,,
463,PT04M23.00S,2025-04-01T01:36:13.3Z,3,REGULAR,substitution,out,[],1631207,,,1610612741,100,60,2025-04-01T01:36:19Z,4530000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT04M23.00S,2025-04-01T01:36:13.3Z,3,REGULAR,substitution,in,[],1628975,,,1610612741,100,60,2025-04-01T01:36:19Z,4540000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M17.00S,2025-04-01T01:36:39.9Z,3,REGULAR,substitution,out,[],1641824,,,1610612741,100,60,2025-04-01T01:36:44Z,4560000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M17.00S,2025-04-01T01:36:39.9Z,3,REGULAR,substitution,in,[],1629659,,,1610612741,100,60,2025-04-01T01:36:44Z,4570000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M10.00S,2025-04-01T01:37:00.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629659,87.25361366622865,97.03584558823529,1610612741,100,60,2025-04-01T01:38:05Z,4580000,False,235.0,67.0,1,right,MISS T. Horton-Tucker 24' 3PT,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Right Corner 3,24+ Right,24.46,Missed,,,,,,,,,,,,,,,,,,
469,PT04M07.00S,2025-04-01T01:37:03.2Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612741,100,60,2025-04-01T01:38:05Z,4590000,False,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Right Corner 3,24+ Right,,,,,468.0,3.0,2.0,1.0,,,,,,,,,,,,
470,PT03M54.00S,2025-04-01T01:37:16.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630172,78.44940867279895,5.859375,1610612741,100,60,2025-04-01T01:38:28Z,4600000,False,-221.0,150.0,1,right,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
471,PT03M51.00S,2025-04-01T01:37:19.6Z,3,REGULAR,rebound,defensive,[],1631096,,,1610612760,100,60,2025-04-01T01:38:28Z,4610000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,470.0,6.0,6.0,0.0,,,,,,,,,,,,
472,PT03M40.00S,2025-04-01T01:37:30.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,18.26544021024968,54.798560049019606,1610612760,100,60,2025-04-01T01:38:47Z,4620000,False,-24.0,119.0,1,left,MISS I. Hartenstein 12' floating Shot,[1628392],1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,12.16,Missed,,,,,,,,,,,,,,,,,,
473,PT03M38.00S,2025-04-01T01:37:32.1Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,100,60,2025-04-01T01:38:47Z,4630000,False,,,0,,J. Giddey REBOUND (Off:4 Def:4),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,472.0,8.0,4.0,4.0,,,,,,,,,,,,
474,PT03M35.00S,2025-04-01T01:37:36.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628975,89.75032851511169,55.20833333333333,1610612741,100,60,2025-04-01T01:39:17Z,4640000,False,26.0,44.0,1,right,MISS J. Carter running Layup,[1628975],1610612741.0,CHI,running,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,,,,,,,,,,,,,,
475,PT03M33.00S,2025-04-01T01:37:38.3Z,3,REGULAR,rebound,offensive,[],1628975,,,1610612741,100,60,2025-04-01T01:39:17Z,4650000,False,,,0,,J. Carter REBOUND (Off:1 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,474.0,2.0,1.0,1.0,,,,,,,,,,,,
476,PT03M32.00S,2025-04-01T01:37:38.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', '2ndchance']",1628975,93.42969776609723,45.46568627450981,1610612741,100,62,2025-04-01T01:39:35Z,4660000,False,-23.0,9.0,1,right,J. Carter putback Layup (2 PTS),[1628975],1610612741.0,CHI,putback,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,,,,,2.0,,,,,,
477,PT03M18.00S,2025-04-01T01:37:50.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,16.81997371879106,54.021139705882355,1610612760,102,62,2025-04-01T01:39:43Z,4670000,False,-20.0,106.0,1,left,I. Hartenstein 10' floating Jump Shot (14 PTS) (S. Gilgeous-Alexander 11 AST),"[1628392, 1628983]",1610612760.0,OKC,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,10.75,Made,,,,,,,,,,,,14.0,,,,S. Gilgeous-Alexander,1628983.0,11.0
479,PT03M07.00S,2025-04-01T01:38:01.3Z,3,REGULAR,3pt,Jump Shot,[],1628975,72.93035479632063,11.741727941176478,1610612741,102,65,2025-04-01T01:39:52Z,4690000,False,-191.0,202.0,1,right,J. Carter 27' 3PT  (5 PTS) (Z. Collins 2 AST),"[1628975, 1628380]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,27.82,Made,,,,,,,,,,,,5.0,,,,Z. Collins,1628380.0,2.0
481,PT02M54.00S,2025-04-01T01:38:17.8Z,3,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612760,102,65,2025-04-01T01:40:13Z,4710000,False,,,0,,Z. Collins shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1628380, 1628983]",1610612741.0,CHI,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,204059.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
483,PT02M54.00S,2025-04-01T01:38:29.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,102,65,2025-04-01T01:38:29Z,4730000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M54.00S,2025-04-01T01:40:18.4Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,102,65,2025-04-01T01:40:34Z,4740000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M54.00S,2025-04-01T01:40:18.4Z,3,REGULAR,substitution,in,[],1641763,,,1610612760,102,65,2025-04-01T01:40:34Z,4750000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M54.00S,2025-04-01T01:41:23.9Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,103,65,2025-04-01T01:41:23Z,4760000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (24 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,24.0,,,,,,
487,PT02M54.00S,2025-04-01T01:41:31.6Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,104,65,2025-04-01T01:41:31Z,4770000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (25 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,25.0,,,,,,
488,PT02M40.00S,2025-04-01T01:41:47.7Z,3,REGULAR,turnover,lost ball,[],1629659,,,1610612741,104,65,2025-04-01T01:42:11Z,4780000,False,,,0,,T. Horton-Tucker lost ball TURNOVER (1 TO),"[1629659, 1631114]",1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,1.0,Williams,1631114.0,,,
489,PT02M40.00S,2025-04-01T01:41:47.7Z,3,REGULAR,steal,,[],1631114,,,1610612760,104,65,2025-04-01T01:41:50Z,4790000,False,,,0,,J. Williams STEAL (2 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
490,PT02M26.00S,2025-04-01T01:42:01.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,11.826544021024972,56.25,1610612760,106,65,2025-04-01T01:42:31Z,4800000,False,-31.0,59.0,1,left,S. Gilgeous-Alexander 6' cutting Layup (27 PTS) (C. Holmgren 3 AST),"[1628983, 1631096]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,,,,,,,,,,,,27.0,,,,C. Holmgren,1631096.0,3.0
492,PT02M16.00S,2025-04-01T01:42:11.4Z,3,REGULAR,3pt,Jump Shot,[],1629659,78.97503285151117,7.084865196078425,1610612741,106,65,2025-04-01T01:42:47Z,4820000,False,-215.0,145.0,1,right,MISS T. Horton-Tucker 25' step back 3PT,[1629659],1610612741.0,CHI,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,25.91,Missed,,,,,,,,,,,,,,,,,,
493,PT02M13.00S,2025-04-01T01:42:14.4Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612741,106,65,2025-04-01T01:42:47Z,4830000,False,,,0,,Z. Collins REBOUND (Off:2 Def:2),[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,,492.0,4.0,2.0,2.0,,,,,,,,,,,,
494,PT02M09.00S,2025-04-01T01:42:17.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630172,65.27800591327201,59.96476715686275,1610612741,106,68,2025-04-01T01:43:08Z,4840000,False,50.0,274.0,1,right,P. Williams 27' 3PT  (10 PTS) (Z. Collins 3 AST),"[1630172, 1628380]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,27.84,Made,,,,,,,,,,,,10.0,,,,Z. Collins,1628380.0,3.0
496,PT01M53.00S,2025-04-01T01:42:33.4Z,3,REGULAR,3pt,Jump Shot,[],1631114,24.31011826544021,90.90839460784314,1610612760,109,68,2025-04-01T01:43:22Z,4860000,False,-205.0,176.0,1,left,J. Williams 26' 3PT  (23 PTS) (S. Gilgeous-Alexander 12 AST),"[1631114, 1628983]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,26.98,Made,,,,,,,,,,,,23.0,,,,S. Gilgeous-Alexander,1628983.0,12.0
498,PT01M41.00S,2025-04-01T01:42:45.1Z,3,REGULAR,3pt,Jump Shot,[],1630172,68.01905387647832,60.049019607843135,1610612741,109,71,2025-04-01T01:42:50Z,4880000,False,50.0,248.0,1,right,P. Williams 25' 3PT pullup (13 PTS) (Z. Collins 4 AST),"[1630172, 1628380]",1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,25.31,Made,,,,,,,,,,,,13.0,,,,Z. Collins,1628380.0,4.0
499,PT01M40.00S,2025-04-01T01:42:51.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612760,109,71,2025-04-01T01:42:51Z,4890000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M40.00S,2025-04-01T01:42:55.4Z,3,REGULAR,substitution,out,[],1628983,,,1610612760,109,71,2025-04-01T01:44:07Z,4900000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M40.00S,2025-04-01T01:42:55.4Z,3,REGULAR,substitution,out,[],1629652,,,1610612760,109,71,2025-04-01T01:44:07Z,4910000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M40.00S,2025-04-01T01:42:55.4Z,3,REGULAR,substitution,out,[],1631096,,,1610612760,109,71,2025-04-01T01:44:07Z,4920000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT01M40.00S,2025-04-01T01:42:55.4Z,3,REGULAR,substitution,out,[],1631114,,,1610612760,109,71,2025-04-01T01:44:07Z,4930000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M40.00S,2025-04-01T01:42:55.4Z,3,REGULAR,substitution,out,[],1628392,,,1610612760,109,71,2025-04-01T01:44:07Z,4940000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M40.00S,2025-04-01T01:42:55.4Z,3,REGULAR,substitution,out,[],1630172,,,1610612760,109,71,2025-04-01T01:44:07Z,4950000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M40.00S,2025-04-01T01:42:55.4Z,3,REGULAR,substitution,in,[],1631119,,,1610612760,109,71,2025-04-01T01:44:07Z,4960000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT01M40.00S,2025-04-01T01:42:55.4Z,3,REGULAR,substitution,in,[],1627936,,,1610612760,109,71,2025-04-01T01:44:07Z,4970000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT01M40.00S,2025-04-01T01:42:55.4Z,3,REGULAR,substitution,in,[],1630198,,,1610612760,109,71,2025-04-01T01:44:07Z,4980000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M40.00S,2025-04-01T01:42:55.4Z,3,REGULAR,substitution,in,[],1641717,,,1610612760,109,71,2025-04-01T01:44:07Z,4990000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M40.00S,2025-04-01T01:42:55.4Z,3,REGULAR,substitution,in,[],1629026,,,1610612760,109,71,2025-04-01T01:44:07Z,5000000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT01M40.00S,2025-04-01T01:42:55.4Z,3,REGULAR,substitution,in,[],1641824,,,1610612760,109,71,2025-04-01T01:44:07Z,5010000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT01M22.00S,2025-04-01T01:44:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,7.7529566360052655,54.6109068627451,1610612760,109,71,2025-04-01T01:45:16Z,5030000,False,-23.0,20.0,1,left,MISS K. Williams driving Layup - blocked,"[1629026, 1641824]",1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,3.08,Missed,Buzelis,1641824.0,,,,,,,,,,,,,,,,
514,PT01M22.00S,2025-04-01T01:44:46.4Z,3,REGULAR,block,,[],1641824,,,1610612760,109,71,2025-04-01T01:44:48Z,5040000,False,,,0,,M. Buzelis BLOCK (4 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
515,PT01M21.00S,2025-04-01T01:44:47.4Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,109,71,2025-04-01T01:45:16Z,5050000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:7),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,513.0,7.0,7.0,0.0,,,,,,,,,,,,
517,PT01M11.00S,2025-04-01T01:44:57.2Z,3,REGULAR,3pt,Jump Shot,[],1628975,96.66557161629436,4.166666666666666,1610612741,109,71,2025-04-01T01:45:29Z,5060000,False,-229.0,-21.0,1,right,MISS J. Carter 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,23.02,Missed,,,,,,,,,,,,,,,,,,
518,PT01M09.00S,2025-04-01T01:44:59.2Z,3,REGULAR,rebound,defensive,[],1641717,,,1610612760,109,71,2025-04-01T01:45:29Z,5070000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,,,,,517.0,1.0,1.0,0.0,,,,,,,,,,,,
519,PT00M50.60S,2025-04-01T01:45:18.2Z,3,REGULAR,2pt,Jump Shot,[],1627936,24.52365308804205,32.59803921568628,1610612760,109,71,2025-04-01T01:45:55Z,5080000,False,87.0,178.0,1,left,MISS A. Caruso 19' step back Shot,[1627936],1610612760.0,OKC,step back,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Right Center,19.81,Missed,,,,,,,,,,,,,,,,,,
520,PT00M47.70S,2025-04-01T01:45:21.1Z,3,REGULAR,rebound,defensive,[],1641763,,,1610612741,109,71,2025-04-01T01:45:55Z,5090000,False,,,0,,J. Phillips REBOUND (Off:0 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Mid-Range,16-24 Right Center,,,,,519.0,1.0,1.0,0.0,,,,,,,,,,,,
521,PT00M44.10S,2025-04-01T01:45:25.2Z,3,REGULAR,turnover,bad pass,[],1641763,,,1610612741,109,71,2025-04-01T01:50:33Z,5100000,False,,,0,,J. Phillips bad pass TURNOVER (1 TO),"[1641763, 1641717]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,1.0,Wallace,1641717.0,,,
522,PT00M44.10S,2025-04-01T01:45:25.2Z,3,REGULAR,steal,,[],1641717,,,1610612760,109,71,2025-04-01T01:45:27Z,5110000,False,,,0,,C. Wallace STEAL (3 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
523,PT00M39.10S,2025-04-01T01:45:29.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629026,12.06677069645204,45.975030637254896,1610612760,111,71,2025-04-01T01:46:45Z,5120000,False,20.0,61.0,1,left,K. Williams 6' running Layup (5 PTS) (C. Wallace 5 AST),"[1629026, 1641717]",1610612760.0,OKC,running,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.41,Made,,,,,,,,,,,,5.0,,,,C. Wallace,1641717.0,5.0
525,PT00M33.20S,2025-04-01T01:45:35.0Z,3,REGULAR,3pt,Jump Shot,[],1628975,77.1353482260184,91.88878676470588,1610612741,111,74,2025-04-01T01:46:57Z,5140000,False,209.0,162.0,1,right,J. Carter 26' 3PT pullup (8 PTS),[1628975],1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,26.5,Made,,,,,,,,,,,,8.0,,,,,,
526,PT00M17.20S,2025-04-01T01:45:58.6Z,3,REGULAR,foul,personal,[],1628975,,,1610612760,111,74,2025-04-01T01:47:16Z,5150000,False,,,0,,J. Carter personal FOUL (1 PF),"[1628975, 1630198]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,,,,,,,204059.0,1.0,0.0,Joe,1630198.0,,,,,,,
528,PT00M13.80S,2025-04-01T01:46:26.1Z,3,REGULAR,3pt,Jump Shot,[],1630198,35.528909329829176,75.49019607843138,1610612760,114,74,2025-04-01T01:47:32Z,5170000,False,-127.0,281.0,1,left,I. Joe 30' 3PT  (22 PTS) (C. Wallace 6 AST),"[1630198, 1641717]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,30.9,Made,,,,,,,,,,,,22.0,,,,C. Wallace,1641717.0,6.0
