actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
342,PT00M00.10S,2023-01-08T21:11:20.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,54,71,2023-01-08T21:11:38Z,3360000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,341.0,,,,,,,,
343,PT00M00.00S,2023-01-08T21:11:27.8Z,2,REGULAR,period,end,[],0,,,1610612755,54,71,2023-01-08T21:11:27Z,3370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-01-08T21:26:33.6Z,3,REGULAR,substitution,out,['startperiod'],202692,,,1610612755,54,71,2023-01-08T21:26:45Z,3380000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2023-01-08T21:26:33.6Z,3,REGULAR,substitution,out,['startperiod'],1630194,,,1610612755,54,71,2023-01-08T21:26:45Z,3390000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2023-01-08T21:26:33.6Z,3,REGULAR,substitution,in,['startperiod'],1631093,,,1610612755,54,71,2023-01-08T21:26:45Z,3400000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2023-01-08T21:26:33.6Z,3,REGULAR,substitution,in,['startperiod'],1626149,,,1610612755,54,71,2023-01-08T21:26:45Z,3410000,False,,,0,,SUB in: M. Harrell,[1626149],1610612755.0,PHI,,,,,,,,,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2023-01-08T21:26:47.7Z,3,REGULAR,period,start,[],0,,,1610612765,54,71,2023-01-08T21:26:47Z,3420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M44.00S,2023-01-08T21:27:04.5Z,3,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,54,71,2023-01-08T21:27:11Z,3430000,False,,,0,,K. Hayes bad pass out-of-bounds TURNOVER (3 TO),[1630165],1610612765.0,DET,bad pass,,,,,,Mid-Range,8-16 Left,,,,Hayes,K. Hayes,,,,202058.0,,,,,,,,,,,3.0,,
350,PT11M33.00S,2023-01-08T21:27:22.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202699,93.64323258869908,54.65686274509803,1610612755,54,73,2023-01-08T21:27:26Z,3440000,False,23.0,7.0,1,right,T. Harris cutting Layup (8 PTS) (J. Harden 10 AST),"[202699, 201935]",1610612755.0,PHI,cutting,,,,,,Restricted Area,0-8 Center,2.44,Made,8.0,Harris,T. Harris,J. Harden,201935.0,10.0,,,,,,,,,,,,,,
352,PT11M16.00S,2023-01-08T21:27:37.9Z,3,REGULAR,3pt,Jump Shot,[],1630165,21.632720105124836,11.029411764705882,1610612765,57,73,2023-01-08T21:27:41Z,3460000,False,195.0,151.0,1,left,K. Hayes 24' 3PT  (10 PTS) (J. Ivey 6 AST),"[1630165, 1631093]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,24.64,Made,10.0,Hayes,K. Hayes,J. Ivey,1631093.0,6.0,,,,,,,,,,,,,,
354,PT11M05.00S,2023-01-08T21:27:54.8Z,3,REGULAR,violation,kicked ball,[],202711,,,1610612755,57,73,2023-01-08T21:30:36Z,3480000,False,,,0,,B. Bogdanovic kicked ball VIOLATION,[202711],1610612765.0,DET,,,,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,202027.0,,,,,,,,,,,,,
355,PT11M05.00S,2023-01-08T21:28:06.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,57,73,2023-01-08T21:28:13Z,3490000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,
356,PT10M49.00S,2023-01-08T21:28:27.9Z,3,REGULAR,3pt,Jump Shot,[],1629001,82.34231274638634,93.87254901960785,1610612755,57,73,2023-01-08T21:28:32Z,3500000,False,219.0,113.0,1,right,MISS D. Melton 24' 3PT,[1629001],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,24.7,Missed,,Melton,D. Melton,,,,,,,,,,,,,,,,,
357,PT10M46.00S,2023-01-08T21:28:30.9Z,3,REGULAR,rebound,offensive,[],1626149,,,1610612755,57,73,2023-01-08T21:28:32Z,3510000,False,,,0,,M. Harrell REBOUND (Off:3 Def:1),[1626149],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Harrell,M. Harrell,,,,,,,,,356.0,4.0,1.0,3.0,,,,,
358,PT10M46.00S,2023-01-08T21:28:31.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626149,94.40999984741211,50.0,1610612755,57,75,2023-01-08T21:32:55Z,3520000,False,0.0,0.0,1,right,M. Harrell tip Layup (18 PTS),[1626149],1610612755.0,PHI,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,18.0,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
360,PT10M26.00S,2023-01-08T21:29:10.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,6.652431011826544,48.03921568627451,1610612765,59,75,2023-01-08T21:29:15Z,3540000,False,10.0,10.0,1,left,S. Bey driving finger roll Layup (2 PTS),[1630180],1610612765.0,DET,driving finger roll,,,,,,Restricted Area,0-8 Center,1.4,Made,2.0,Bey,S. Bey,,,,,,,,,,,,,,,,,
361,PT10M18.00S,2023-01-08T21:29:20.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,90.75229960578186,57.84313725490197,1610612755,59,75,2023-01-08T21:33:44Z,3550000,False,39.0,34.0,1,right,MISS T. Harris driving Layup - blocked,"[202699, 1630180]",1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,Harris,T. Harris,,,,,,,,,,,,,Bey,1630180.0,,,
362,PT10M18.00S,2023-01-08T21:29:20.4Z,3,REGULAR,block,,[],1630180,,,1610612755,59,75,2023-01-08T21:29:22Z,3560000,False,,,0,,S. Bey BLOCK (1 BLK),[1630180],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,
363,PT10M17.00S,2023-01-08T21:29:21.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,59,75,2023-01-08T21:29:30Z,3570000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,361.0,,,,,,,,
365,PT10M07.00S,2023-01-08T21:29:41.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201935,85.62746386333771,42.64705882352941,1610612755,59,75,2023-01-08T21:29:48Z,3590000,False,-37.0,83.0,1,right,MISS J. Harden 9' step back Shot,[201935],1610612755.0,PHI,step back,,,,,,In The Paint (Non-RA),8-16 Center,9.04,Missed,,Harden,J. Harden,,,,,,,,,,,,,,,,,
366,PT10M04.00S,2023-01-08T21:29:44.9Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,59,75,2023-01-08T21:29:48Z,3600000,False,,,0,,J. Ivey REBOUND (Off:1 Def:4),[1631093],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Ivey,J. Ivey,,,,,,,,,365.0,5.0,4.0,1.0,,,,,
367,PT10M01.00S,2023-01-08T21:29:53.0Z,3,REGULAR,foul,personal,[],201935,,,1610612765,59,75,2023-01-08T21:30:24Z,3610000,False,,,0,,J. Harden personal FOUL (2 PF),"[201935, 1631093]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Harden,J. Harden,,,,202027.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,
369,PT09M50.00S,2023-01-08T21:30:20.6Z,3,REGULAR,3pt,Jump Shot,[],1631093,18.347568988173457,6.862745098039216,1610612765,59,75,2023-01-08T21:30:27Z,3630000,False,216.0,120.0,1,left,MISS J. Ivey 24' 3PT,[1631093],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,24.68,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
370,PT09M47.00S,2023-01-08T21:30:23.6Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,59,75,2023-01-08T21:30:23Z,3640000,False,,,0,,I. Stewart REBOUND (Off:2 Def:7),[1630191],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Stewart,I. Stewart,,,,,,,,,369.0,9.0,7.0,2.0,,,,,
371,PT09M42.00S,2023-01-08T21:30:28.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630191,7.440867279894875,2.450980392156863,1610612765,59,75,2023-01-08T21:30:36Z,3650000,False,238.0,17.0,1,left,MISS I. Stewart 3PT,[1630191],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,23.83,Missed,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,
372,PT09M38.00S,2023-01-08T21:30:32.0Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612755,59,75,2023-01-08T21:30:36Z,3660000,False,,,0,,M. Harrell REBOUND (Off:3 Def:2),[1626149],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,,Harrell,M. Harrell,,,,,,,,,371.0,5.0,2.0,3.0,,,,,
373,PT09M25.00S,2023-01-08T21:30:46.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,92.72339027595268,53.431372549019606,1610612755,59,77,2023-01-08T21:35:06Z,3670000,False,17.0,16.0,1,right,T. Harris driving Layup (10 PTS),[202699],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,2.34,Made,10.0,Harris,T. Harris,,,,,,,,,,,,,,,,,
374,PT09M03.00S,2023-01-08T21:31:07.4Z,3,REGULAR,3pt,Jump Shot,[],202711,8.492115637319317,95.83333333333334,1610612765,62,77,2023-01-08T21:31:11Z,3680000,False,-229.0,27.0,1,left,B. Bogdanovic 3PT  (14 PTS) (K. Hayes 2 AST),"[202711, 1630165]",1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,23.08,Made,14.0,Bogdanovic,B. Bogdanovic,K. Hayes,1630165.0,2.0,,,,,,,,,,,,,,
376,PT08M45.00S,2023-01-08T21:31:28.3Z,3,REGULAR,foul,personal,['2freethrow'],1630180,,,1610612755,62,77,2023-01-08T21:31:36Z,3700000,False,,,0,,S. Bey shooting personal FOUL (2 PF) (Maxey 2 FT),"[1630180, 1630178]",1610612765.0,DET,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Bey,S. Bey,,,,202058.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,
378,PT08M45.00S,2023-01-08T21:31:56.4Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,62,78,2023-01-08T21:31:56Z,3720000,False,,,0,,T. Maxey Free Throw 1 of 2 (11 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,11.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
383,PT08M45.00S,2023-01-08T21:32:11.7Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,62,79,2023-01-08T21:32:11Z,3730000,False,,,0,,T. Maxey Free Throw 2 of 2 (12 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,12.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
384,PT08M38.00S,2023-01-08T21:32:24.4Z,3,REGULAR,foul,personal,[],1630178,,,1610612765,62,79,2023-01-08T21:32:39Z,3740000,False,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 202711]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left Center,,,,Maxey,T. Maxey,,,,202027.0,1.0,0.0,Bogdanovic,202711.0,,,,,,,,,
386,PT08M38.00S,2023-01-08T21:32:39.3Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612765,62,79,2023-01-08T21:32:46Z,3760000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612765.0,DET,,,,,,,,,,,,,,,,,202058.0,,,,,,,,,,,,,
388,PT08M25.00S,2023-01-08T21:33:26.3Z,3,REGULAR,foul,personal,[],1629001,,,1610612765,62,79,2023-01-08T21:33:38Z,3780000,False,,,0,,D. Melton personal FOUL (1 PF),"[1629001, 1630180]",1610612755.0,PHI,,,,,,,Mid-Range,8-16 Left,,,,Melton,D. Melton,,,,203177.0,1.0,0.0,Bey,1630180.0,,,,,,,,,
390,PT08M17.00S,2023-01-08T21:33:46.7Z,3,REGULAR,3pt,Jump Shot,[],202711,13.485545335085414,96.07843137254902,1610612765,62,79,2023-01-08T21:38:24Z,3800000,False,-230.0,74.0,1,left,MISS B. Bogdanovic 24' pullup 3PT,[202711],1610612765.0,DET,pullup,,,,,,Left Corner 3,24+ Left,24.21,Missed,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,
391,PT08M13.00S,2023-01-08T21:33:50.7Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,62,79,2023-01-08T21:33:51Z,3810000,False,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Melton,D. Melton,,,,,,,,,390.0,2.0,2.0,0.0,,,,,
392,PT08M13.00S,2023-01-08T21:33:51.2Z,3,REGULAR,turnover,bad pass,[],1629001,,,1610612755,62,79,2023-01-08T21:33:55Z,3820000,False,,,0,,D. Melton bad pass TURNOVER (3 TO),"[1629001, 202711]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Melton,D. Melton,,,,,,,,,,,,,,,3.0,Bogdanovic,202711.0
393,PT08M13.00S,2023-01-08T21:33:51.2Z,3,REGULAR,steal,,[],202711,,,1610612765,62,79,2023-01-08T21:33:52Z,3830000,False,,,0,,B. Bogdanovic STEAL (1 STL),[202711],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,
394,PT08M09.00S,2023-01-08T21:33:54.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202711,6.783837056504599,50.49019607843137,1610612765,64,79,2023-01-08T21:33:59Z,3840000,False,-2.0,11.0,1,left,B. Bogdanovic Layup (16 PTS),[202711],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,1.16,Made,16.0,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,
395,PT07M59.00S,2023-01-08T21:34:07.1Z,3,REGULAR,turnover,out-of-bounds,[],1626149,,,1610612755,64,79,2023-01-08T21:34:14Z,3850000,False,,,0,,M. Harrell bad pass out-of-bounds TURNOVER (1 TO),[1626149],1610612755.0,PHI,bad pass,,,,,,Mid-Range,16-24 Right Center,,,,Harrell,M. Harrell,,,,203177.0,,,,,,,,,,,1.0,,
396,PT07M45.00S,2023-01-08T21:34:31.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202711,22.421156373193167,53.431372549019606,1610612765,64,79,2023-01-08T21:34:39Z,3860000,False,-17.0,158.0,1,left,MISS B. Bogdanovic 15' fadeaway Shot,[202711],1610612765.0,DET,fadeaway,,,,,,Mid-Range,8-16 Center,15.92,Missed,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,
397,PT07M40.00S,2023-01-08T21:34:36.8Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,64,79,2023-01-08T21:34:39Z,3870000,False,,,0,,I. Stewart REBOUND (Off:3 Def:7),[1630191],1610612765.0,DET,,,,,,,Mid-Range,8-16 Center,,,,Stewart,I. Stewart,,,,,,,,,396.0,10.0,7.0,3.0,,,,,
398,PT07M40.00S,2023-01-08T21:34:36.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630191,6.652431011826544,52.450980392156865,1610612765,66,79,2023-01-08T21:39:20Z,3880000,False,-12.0,10.0,1,left,I. Stewart putback Layup (17 PTS),[1630191],1610612765.0,DET,putback,,,,,,Restricted Area,0-8 Center,1.59,Made,17.0,Stewart,I. Stewart,,,,,,,,,,,,,,,,,
399,PT07M26.00S,2023-01-08T21:34:51.0Z,3,REGULAR,3pt,Jump Shot,[],1629001,89.17542706964521,4.411764705882353,1610612755,66,79,2023-01-08T21:34:55Z,3890000,False,-228.0,49.0,1,right,MISS D. Melton 3PT,[1629001],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,23.32,Missed,,Melton,D. Melton,,,,,,,,,,,,,,,,,
400,PT07M24.00S,2023-01-08T21:34:53.0Z,3,REGULAR,rebound,defensive,[],202711,,,1610612765,66,79,2023-01-08T21:34:55Z,3900000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,399.0,1.0,1.0,0.0,,,,,
401,PT07M11.00S,2023-01-08T21:35:05.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,6.652431011826544,46.32352941176471,1610612765,68,79,2023-01-08T21:35:11Z,3910000,False,18.0,10.0,1,left,J. Ivey driving Layup (8 PTS),[1631093],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,2.09,Made,8.0,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
402,PT07M11.00S,2023-01-08T21:35:12.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,68,79,2023-01-08T21:35:12Z,3920000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M57.00S,2023-01-08T21:38:19.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,85.89027595269383,63.970588235294116,1610612755,68,79,2023-01-08T21:38:23Z,3930000,False,70.0,80.0,1,right,MISS T. Maxey 10' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,,,,In The Paint (Non-RA),8-16 Right,10.63,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
404,PT06M55.00S,2023-01-08T21:38:21.1Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,68,79,2023-01-08T21:38:23Z,3940000,False,,,0,,I. Stewart REBOUND (Off:3 Def:8),[1630191],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Stewart,I. Stewart,,,,,,,,,403.0,11.0,8.0,3.0,,,,,
405,PT06M35.00S,2023-01-08T21:38:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,6.521024967148489,42.64705882352941,1610612765,68,79,2023-01-08T21:38:55Z,3950000,False,37.0,9.0,1,left,MISS B. Bogdanovic driving Layup,[202711],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,3.78,Missed,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,
406,PT06M30.00S,2023-01-08T21:38:46.5Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,68,79,2023-01-08T21:38:55Z,3960000,False,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Harris,T. Harris,,,,,,,,,405.0,4.0,3.0,1.0,,,,,
407,PT06M28.00S,2023-01-08T21:38:47.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201935,92.9862023653088,49.50980392156863,1610612755,68,81,2023-01-08T21:42:11Z,3970000,False,-2.0,13.0,1,right,J. Harden running finger roll Layup (15 PTS),[201935],1610612755.0,PHI,running finger roll,,,,,,Restricted Area,0-8 Center,1.36,Made,15.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
408,PT06M22.00S,2023-01-08T21:38:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,6.652431011826544,49.26470588235294,1610612765,68,81,2023-01-08T21:42:31Z,3980000,False,4.0,10.0,1,left,MISS B. Bogdanovic driving Layup - blocked,"[202711, 202699]",1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,1.07,Missed,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,Harris,202699.0,,,
409,PT06M22.00S,2023-01-08T21:38:55.3Z,3,REGULAR,block,,[],202699,,,1610612765,68,81,2023-01-08T21:38:58Z,3990000,False,,,0,,T. Harris BLOCK (2 BLK),[202699],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,
410,PT06M21.00S,2023-01-08T21:38:56.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,68,81,2023-01-08T21:39:12Z,4000000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,408.0,,,,,,,,
412,PT06M17.00S,2023-01-08T21:39:21.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630180,11.908672798948752,84.55882352941177,1610612765,68,81,2023-01-08T21:39:28Z,4020000,False,-173.0,59.0,1,left,MISS S. Bey 18' step back Shot,[1630180],1610612765.0,DET,step back,,,,,,Mid-Range,16-24 Left,18.27,Missed,,Bey,S. Bey,,,,,,,,,,,,,,,,,
413,PT06M15.00S,2023-01-08T21:39:23.1Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612755,68,81,2023-01-08T21:39:28Z,4030000,False,,,0,,M. Harrell REBOUND (Off:3 Def:3),[1626149],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left,,,,Harrell,M. Harrell,,,,,,,,,412.0,6.0,3.0,3.0,,,,,
414,PT06M07.00S,2023-01-08T21:39:31.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,86.5473061760841,47.794117647058826,1610612755,68,83,2023-01-08T21:39:42Z,4040000,False,-11.0,74.0,1,right,T. Maxey 7' pullup Jump Shot (14 PTS),[1630178],1610612755.0,PHI,pullup,,,,,,In The Paint (Non-RA),0-8 Center,7.48,Made,14.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,
415,PT05M51.00S,2023-01-08T21:39:47.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,12.483574244415244,57.37591911764706,1610612765,70,83,2023-01-08T21:43:49Z,4050000,False,-37.0,65.0,1,left,J. Ivey 7' pullup Jump Shot (10 PTS),[1631093],1610612765.0,DET,pullup,,,,,,In The Paint (Non-RA),0-8 Center,7.46,Made,10.0,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
416,PT05M38.00S,2023-01-08T21:40:01.7Z,3,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612755,70,83,2023-01-08T21:40:12Z,4060000,False,,,0,,K. Hayes shooting personal FOUL (2 PF) (Harrell 2 FT),"[1630165, 1626149]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,,Hayes,K. Hayes,,,,202058.0,2.0,0.0,Harrell,1626149.0,,,,,,,,,
418,PT05M38.00S,2023-01-08T21:40:38.1Z,3,REGULAR,freethrow,1 of 2,[],1626149,,,1610612755,70,84,2023-01-08T21:40:38Z,4080000,False,,,0,,M. Harrell Free Throw 1 of 2 (19 PTS),[1626149],1610612755.0,PHI,,,,,,,,,,Made,19.0,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
419,PT05M38.00S,2023-01-08T21:40:40.3Z,3,REGULAR,substitution,out,[],1630180,,,1610612755,70,84,2023-01-08T21:40:50Z,4090000,False,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,,,,,,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,
420,PT05M38.00S,2023-01-08T21:40:40.3Z,3,REGULAR,substitution,out,[],1631093,,,1610612755,70,84,2023-01-08T21:40:50Z,4100000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,
421,PT05M38.00S,2023-01-08T21:40:40.3Z,3,REGULAR,substitution,in,[],202692,,,1610612755,70,84,2023-01-08T21:40:50Z,4110000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,
422,PT05M38.00S,2023-01-08T21:40:40.3Z,3,REGULAR,substitution,in,[],1628977,,,1610612755,70,84,2023-01-08T21:40:50Z,4120000,False,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,,,,,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,
423,PT05M38.00S,2023-01-08T21:41:16.0Z,3,REGULAR,freethrow,2 of 2,[],1626149,,,1610612755,70,85,2023-01-08T21:41:16Z,4130000,False,,,0,,M. Harrell Free Throw 2 of 2 (20 PTS),[1626149],1610612755.0,PHI,,,,,,,,,,Made,20.0,Harrell,M. Harrell,,,,,,,,,,,,,,,,,
424,PT05M15.00S,2023-01-08T21:41:39.9Z,3,REGULAR,2pt,Jump Shot,[],1630165,28.33442838370565,51.225490196078425,1610612765,70,85,2023-01-08T21:41:47Z,4140000,False,-6.0,214.0,1,left,MISS K. Hayes 21' pullup Shot,[1630165],1610612765.0,DET,pullup,,,,,,Mid-Range,16-24 Center,21.39,Missed,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,
425,PT05M12.00S,2023-01-08T21:41:42.9Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612755,70,85,2023-01-08T21:41:47Z,4150000,False,,,0,,D. Melton REBOUND (Off:0 Def:3),[1629001],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,,Melton,D. Melton,,,,,,,,,424.0,3.0,3.0,0.0,,,,,
426,PT05M10.00S,2023-01-08T21:41:48.4Z,3,REGULAR,foul,personal,['2freethrow'],202692,,,1610612755,70,85,2023-01-08T21:41:57Z,4160000,False,,,0,,A. Burks shooting personal FOUL (1 PF) (Harden 2 FT),"[202692, 201935]",1610612765.0,DET,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Burks,A. Burks,,,,203177.0,1.0,0.0,Harden,201935.0,,,,,,,,,
428,PT05M10.00S,2023-01-08T21:42:24.4Z,3,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,70,86,2023-01-08T21:42:24Z,4180000,False,,,0,,J. Harden Free Throw 1 of 2 (16 PTS),[201935],1610612755.0,PHI,,,,,,,,,,Made,16.0,Harden,J. Harden,,,,,,,,,,,,,,,,,
429,PT05M10.00S,2023-01-08T21:42:25.6Z,3,REGULAR,substitution,out,[],1629001,,,1610612755,70,86,2023-01-08T21:42:33Z,4190000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,
