actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
515,PT01M02.00S,2023-02-11T01:52:33.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628966,89.96386333771353,30.14705882352941,1610612759,88,83,2023-02-11T02:03:39Z,5070000,False,-99.0,42.0,1,right,MISS K. Bates-Diop 10' driving floating Shot,[1628966],1610612759.0,SAS,driving floating,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Left,10.77,Missed,,,,,,,,,,,,,,,,,,
516,PT00M56.50S,2023-02-11T01:52:38.9Z,3,REGULAR,rebound,offensive,[],1631230,,,1610612759,88,83,2023-02-11T01:52:56Z,5080000,False,,,0,,D. Barlow REBOUND (Off:3 Def:3),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Mid-Range,8-16 Left,,,515.0,6.0,3.0,3.0,,,,,,,,,,,,,,
517,PT00M56.00S,2023-02-11T01:52:40.4Z,3,REGULAR,turnover,bad pass,[],1631230,,,1610612759,88,83,2023-02-11T01:53:05Z,5090000,False,,,0,,D. Barlow bad pass TURNOVER (1 TO),"[1631230, 1628977]",1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,,,,,,,,,,,,Diallo,1628977.0
518,PT00M56.00S,2023-02-11T01:52:40.4Z,3,REGULAR,steal,,[],1628977,,,1610612765,88,83,2023-02-11T01:52:42Z,5100000,False,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
521,PT00M54.00S,2023-02-11T01:52:56.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203476,,,1610612765,88,83,2023-02-11T01:53:12Z,5110000,False,,,0,,G. Dieng shooting personal FOUL (3 PF) (Stewart 2 FT),"[203476, 1630191]",1610612759.0,SAS,shooting,,,Dieng,G. Dieng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1151.0,3.0,0.0,Stewart,1630191.0,,,,
525,PT00M54.00S,2023-02-11T01:53:45.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630191,,,1610612765,89,83,2023-02-11T01:53:45Z,5150000,False,,,0,,I. Stewart Free Throw 1 of 2 (9 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,9.0,,,,,,,,,,,,
526,PT00M54.00S,2023-02-11T01:53:45.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630191,,,1610612765,89,83,2023-02-11T01:53:51Z,5160000,False,,,0,,MISS I. Stewart Free Throw 2 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
527,PT00M49.10S,2023-02-11T01:53:50.0Z,3,REGULAR,rebound,defensive,[],1626169,,,1610612759,89,83,2023-02-11T01:53:51Z,5170000,False,,,0,,S. Johnson REBOUND (Off:2 Def:3),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,526.0,5.0,3.0,2.0,,,,,,,,,,,,,,
528,PT00M49.10S,2023-02-11T01:53:52.1Z,3,REGULAR,turnover,backcourt,[],1626169,,,1610612759,89,83,2023-02-11T02:04:50Z,5180000,False,,,0,,S. Johnson backcourt TURNOVER (2 TO),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,,,,,,,,,,,,,
529,PT00M32.00S,2023-02-11T01:54:10.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631230,,,1610612765,89,83,2023-02-11T01:54:40Z,5190000,False,,,0,,D. Barlow shooting personal FOUL (4 PF) (Stewart 2 FT),"[1631230, 1630191]",1610612759.0,SAS,shooting,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1628954.0,4.0,0.0,Stewart,1630191.0,,,,
533,PT00M32.00S,2023-02-11T01:54:51.2Z,3,REGULAR,substitution,out,[],1631230,,,1610612765,89,83,2023-02-11T01:54:53Z,5230000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT00M32.00S,2023-02-11T01:54:51.2Z,3,REGULAR,substitution,in,[],1631103,,,1610612765,89,83,2023-02-11T01:54:53Z,5240000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT00M32.00S,2023-02-11T01:54:58.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630191,,,1610612765,90,83,2023-02-11T01:54:58Z,5250000,False,,,0,,I. Stewart Free Throw 1 of 2 (10 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,10.0,,,,,,,,,,,,
536,PT00M32.00S,2023-02-11T01:55:01.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630191,,,1610612765,91,83,2023-02-11T01:55:01Z,5260000,False,,,0,,I. Stewart Free Throw 2 of 2 (11 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,11.0,,,,,,,,,,,,
537,PT00M18.80S,2023-02-11T01:55:19.2Z,3,REGULAR,turnover,out-of-bounds,[],1631103,,,1610612759,91,83,2023-02-11T02:05:32Z,5270000,False,,,0,,M. Branham bad pass out-of-bounds TURNOVER (2 TO),[1631103],1610612759.0,SAS,bad pass,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,,,,,1151.0,,,,,,,,
540,PT00M04.30S,2023-02-11T01:55:46.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202709,8.360709592641262,55.392156862745104,1610612765,91,83,2023-02-11T02:05:53Z,5280000,False,-27.0,26.0,1,left,MISS C. Joseph driving floating Shot,[202709],1610612765.0,DET,driving floating,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
541,PT00M04.30S,2023-02-11T01:55:53.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,91,83,2023-02-11T01:55:53Z,5290000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,540.0,,,,,,,,,,,,,,,,,
542,PT00M04.30S,2023-02-11T01:55:55.5Z,3,REGULAR,turnover,illegal assist,[],1628977,,,1610612765,91,83,2023-02-11T02:06:21Z,5300000,False,,,0,,H. Diallo illegal assist TURNOVER (1 TO),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,1830.0,,,,,,,,
543,PT00M00.00S,2023-02-11T01:56:15.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628984,61.84296977660972,62.99019607843137,1610612759,91,83,2023-02-11T02:06:49Z,5310000,False,65.0,306.0,1,right,MISS D. Graham 31' running 3PT,[1628984],1610612759.0,SAS,running,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,31.3,Missed,,,,,,,,,,,,,,,,,,
544,PT00M00.00S,2023-02-11T01:56:15.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,91,83,2023-02-11T01:56:21Z,5320000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,543.0,,,,,,,,,,,,,,,,,
545,PT00M00.00S,2023-02-11T01:56:23.2Z,3,REGULAR,period,end,[],0,,,1610612759,91,83,2023-02-11T01:56:23Z,5330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2023-02-11T01:58:13.8Z,4,REGULAR,substitution,out,['startperiod'],1628984,,,1610612759,91,83,2023-02-11T01:58:56Z,5340000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2023-02-11T01:58:13.8Z,4,REGULAR,substitution,in,['startperiod'],1631104,,,1610612759,91,83,2023-02-11T01:58:56Z,5350000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2023-02-11T01:59:05.6Z,4,REGULAR,period,start,[],0,,,1610612765,91,83,2023-02-11T01:59:05Z,5360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT11M49.00S,2023-02-11T01:59:16.2Z,4,REGULAR,3pt,Jump Shot,[],1630191,21.369908015768726,90.19607843137256,1610612765,91,83,2023-02-11T01:59:21Z,5370000,False,-201.0,148.0,1,left,MISS I. Stewart 24' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
550,PT11M44.00S,2023-02-11T01:59:21.2Z,4,REGULAR,rebound,defensive,[],1631103,,,1610612759,91,83,2023-02-11T01:59:21Z,5380000,False,,,0,,M. Branham REBOUND (Off:1 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,549.0,3.0,2.0,1.0,,,,,,,,,,,,,,
551,PT11M39.00S,2023-02-11T01:59:25.5Z,4,REGULAR,3pt,Jump Shot,[],1631103,66.44218134034165,43.13725490196079,1610612759,91,86,2023-02-11T02:07:36Z,5390000,False,-34.0,263.0,1,right,M. Branham 26' 3PT pullup (20 PTS),[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,26.51,Made,,,,,,20.0,,,,,,,,,,,,
552,PT11M19.00S,2023-02-11T01:59:45.2Z,4,REGULAR,2pt,Jump Shot,[],202692,14.14257555847569,32.35294117647059,1610612765,93,86,2023-02-11T02:08:16Z,5400000,False,88.0,80.0,1,left,A. Burks 11' driving floating Jump Shot (5 PTS),[202692],1610612765.0,DET,driving floating,,,Burks,A. Burks,,,,,Mid-Range,8-16 Right,11.93,Made,,,,,,5.0,,,,,,,,,,,,
553,PT11M07.00S,2023-02-11T01:59:57.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,92.9862023653088,55.88235294117647,1610612759,93,88,2023-02-11T02:08:35Z,5410000,False,29.0,13.0,1,right,M. Branham driving Layup (22 PTS) (B. Wesley 2 AST),"[1631103, 1631104]",1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,,22.0,B. Wesley,1631104.0,2.0,,,,,,,,,
555,PT10M56.00S,2023-02-11T02:00:08.2Z,4,REGULAR,3pt,Jump Shot,[],202692,32.53942181340342,57.107843137254896,1610612765,93,88,2023-02-11T02:08:49Z,5430000,False,-36.0,253.0,1,left,MISS A. Burks 25' pullup 3PT,[202692],1610612765.0,DET,pullup,,,Burks,A. Burks,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
556,PT10M52.00S,2023-02-11T02:00:12.2Z,4,REGULAR,rebound,defensive,[],1626169,,,1610612759,93,88,2023-02-11T02:00:12Z,5440000,False,,,0,,S. Johnson REBOUND (Off:2 Def:4),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Above the Break 3,24+ Center,,,555.0,6.0,4.0,2.0,,,,,,,,,,,,,,
557,PT10M43.00S,2023-02-11T02:00:21.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,86.94152431011827,43.38235294117647,1610612759,93,90,2023-02-11T02:09:40Z,5450000,False,-33.0,70.0,1,right,K. Bates-Diop 7' driving Layup (13 PTS),[1628966],1610612759.0,SAS,driving,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,7.76,Made,,,,,,13.0,,,,,,,,,,,,
559,PT10M23.00S,2023-02-11T02:00:42.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,9.280551905387648,47.549019607843135,1610612765,95,90,2023-02-11T02:00:49Z,5470000,False,12.0,35.0,1,left,H. Diallo driving Layup (13 PTS),[1628977],1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,3.68,Made,,,,,,13.0,,,,,,,,,,,,
560,PT10M23.00S,2023-02-11T02:00:49.4Z,4,REGULAR,foul,personal,['1freethrow'],203476,,,1610612765,95,90,2023-02-11T02:00:59Z,5480000,False,,,0,,G. Dieng shooting personal FOUL (4 PF) (Diallo 1 FT),"[203476, 1628977]",1610612759.0,SAS,shooting,,,Dieng,G. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1151.0,4.0,0.0,Diallo,1628977.0,,,,
562,PT10M23.00S,2023-02-11T02:01:01.1Z,4,REGULAR,substitution,out,[],202709,,,1610612765,95,90,2023-02-11T02:01:43Z,5500000,False,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M23.00S,2023-02-11T02:01:01.1Z,4,REGULAR,substitution,in,[],1631093,,,1610612765,95,90,2023-02-11T02:01:43Z,5510000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT10M23.00S,2023-02-11T02:01:21.9Z,4,REGULAR,freethrow,1 of 1,[],1628977,,,1610612765,96,90,2023-02-11T02:01:21Z,5520000,False,,,0,,H. Diallo Free Throw 1 of 1 (14 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,Made,,,,,,14.0,,,,,,,,,,,,
565,PT10M12.00S,2023-02-11T02:01:36.1Z,4,REGULAR,foul,personal,[],202692,,,1610612759,96,90,2023-02-11T02:01:43Z,5530000,False,,,0,,A. Burks personal FOUL (2 PF),"[202692, 1631103]",1610612765.0,DET,,,,Burks,A. Burks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1628954.0,2.0,0.0,Branham,1631103.0,,,,
567,PT10M12.00S,2023-02-11T02:01:44.6Z,4,REGULAR,substitution,out,[],202692,,,1610612759,96,90,2023-02-11T02:01:48Z,5550000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT10M12.00S,2023-02-11T02:01:44.6Z,4,REGULAR,substitution,in,[],202709,,,1610612759,96,90,2023-02-11T02:01:48Z,5560000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT10M05.00S,2023-02-11T02:02:03.6Z,4,REGULAR,2pt,Jump Shot,[],1631104,82.07950065703022,25.49019607843137,1610612759,96,90,2023-02-11T02:02:08Z,5570000,False,-123.0,116.0,1,right,MISS B. Wesley 16' pullup Shot,[1631104],1610612759.0,SAS,pullup,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Left Center,16.87,Missed,,,,,,,,,,,,,,,,,,
570,PT10M02.00S,2023-02-11T02:02:06.6Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,96,90,2023-02-11T02:02:08Z,5580000,False,,,0,,H. Diallo REBOUND (Off:0 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Left Center,,,569.0,1.0,1.0,0.0,,,,,,,,,,,,,,
571,PT09M45.00S,2023-02-11T02:02:23.9Z,4,REGULAR,3pt,Jump Shot,[],202709,23.73521681997372,88.48039215686273,1610612765,96,90,2023-02-11T02:02:31Z,5590000,False,-192.0,171.0,1,left,MISS C. Joseph 25' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
572,PT09M38.00S,2023-02-11T02:02:30.9Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,96,90,2023-02-11T02:02:31Z,5600000,False,,,0,,I. Stewart REBOUND (Off:4 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,571.0,8.0,4.0,4.0,,,,,,,,,,,,,,
573,PT09M38.00S,2023-02-11T02:02:30.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630191,5.590000152587891,50.0,1610612765,96,90,2023-02-11T02:02:36Z,5610000,False,0.0,0.0,1,left,MISS I. Stewart tip Layup,[1630191],1610612765.0,DET,tip,,,Stewart,I. Stewart,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
574,PT09M38.00S,2023-02-11T02:02:30.5Z,4,REGULAR,rebound,defensive,[],1626169,,,1610612759,96,90,2023-02-11T02:02:36Z,5620000,False,,,0,,S. Johnson REBOUND (Off:2 Def:5),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Restricted Area,0-8 Center,,,573.0,7.0,5.0,2.0,,,,,,,,,,,,,,
575,PT09M26.00S,2023-02-11T02:02:44.4Z,4,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612759,96,90,2023-02-11T02:02:58Z,5630000,False,,,0,,I. Stewart shooting personal FOUL (5 PF) (Branham 2 FT),"[1630191, 1631103]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1830.0,5.0,0.0,Branham,1631103.0,,,,
577,PT09M26.00S,2023-02-11T02:03:15.2Z,4,REGULAR,freethrow,1 of 2,[],1631103,,,1610612759,96,90,2023-02-11T02:03:57Z,5650000,False,,,0,,MISS M. Branham Free Throw 1 of 2,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
578,PT09M26.00S,2023-02-11T02:03:15.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,96,90,2023-02-11T02:03:57Z,5660000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,577.0,,,,,,,,,,,,,,,,,
581,PT09M26.00S,2023-02-11T02:03:16.2Z,4,REGULAR,substitution,out,[],1630191,,,1610612759,96,90,2023-02-11T02:03:48Z,5670000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT09M26.00S,2023-02-11T02:03:16.2Z,4,REGULAR,substitution,out,[],1628966,,,1610612759,96,90,2023-02-11T02:03:48Z,5680000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT09M26.00S,2023-02-11T02:03:16.2Z,4,REGULAR,substitution,out,[],203476,,,1610612759,96,90,2023-02-11T02:03:48Z,5690000,False,,,0,,SUB out: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT09M26.00S,2023-02-11T02:03:16.2Z,4,REGULAR,substitution,in,[],1631105,,,1610612759,96,90,2023-02-11T02:03:48Z,5700000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT09M26.00S,2023-02-11T02:03:16.2Z,4,REGULAR,substitution,in,[],1631230,,,1610612759,96,90,2023-02-11T02:03:48Z,5710000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT09M26.00S,2023-02-11T02:03:16.2Z,4,REGULAR,substitution,in,[],1629676,,,1610612759,96,90,2023-02-11T02:03:48Z,5720000,False,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT09M26.00S,2023-02-11T02:03:15.2Z,4,REGULAR,freethrow,2 of 2,[],1631103,,,1610612759,96,90,2023-02-11T02:03:57Z,5730000,False,,,0,,MISS M. Branham Free Throw 2 of 2,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
588,PT09M23.00S,2023-02-11T02:03:18.2Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,96,90,2023-02-11T02:03:57Z,5740000,False,,,0,,J. Duren REBOUND (Off:4 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,587.0,10.0,6.0,4.0,,,,,,,,,,,,,,
589,PT09M23.00S,2023-02-11T02:03:55.0Z,4,REGULAR,turnover,out-of-bounds,[],1631105,,,1610612765,96,90,2023-02-11T02:04:19Z,5750000,False,,,0,,J. Duren lost ball out-of-bounds TURNOVER (1 TO),[1631105],1610612765.0,DET,lost ball,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,1151.0,,,,,,,,
590,PT09M13.00S,2023-02-11T02:04:28.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631103,89.96386333771353,25.49019607843137,1610612759,96,90,2023-02-11T02:04:34Z,5760000,False,-123.0,42.0,1,right,MISS M. Branham 12' turnaround Shot,[1631103],1610612759.0,SAS,turnaround,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,12.94,Missed,,,,,,,,,,,,,,,,,,
591,PT09M10.00S,2023-02-11T02:04:31.1Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,96,90,2023-02-11T02:04:34Z,5770000,False,,,0,,J. Duren REBOUND (Off:4 Def:7),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,590.0,11.0,7.0,4.0,,,,,,,,,,,,,,
592,PT08M49.00S,2023-02-11T02:04:55.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612765,96,90,2023-02-11T02:05:19Z,5780000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1830.0,,,,,,,,
593,PT08M43.00S,2023-02-11T02:05:30.2Z,4,REGULAR,foul,personal,[],1631093,,,1610612759,96,90,2023-02-11T02:05:44Z,5790000,False,,,0,,J. Ivey personal FOUL (2 PF),"[1631093, 1631230]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1830.0,2.0,0.0,Barlow,1631230.0,,,,
595,PT08M35.00S,2023-02-11T02:05:59.7Z,4,REGULAR,turnover,discontinued dribble,[],1631103,,,1610612759,96,90,2023-02-11T02:06:09Z,5810000,False,,,0,,M. Branham discontinued dribble TURNOVER (3 TO),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Right Center,,,,,,,3.0,,,,,1151.0,,,,,,,,
596,PT08M23.00S,2023-02-11T02:06:24.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202709,27.151773981603156,80.3921568627451,1610612765,96,90,2023-02-11T02:06:29Z,5820000,False,-152.0,203.0,1,left,MISS C. Joseph 25' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,25.34,Missed,,,,,,,,,,,,,,,,,,
597,PT08M18.00S,2023-02-11T02:06:28.3Z,4,REGULAR,rebound,defensive,[],1626169,,,1610612759,96,90,2023-02-11T02:06:28Z,5830000,False,,,0,,S. Johnson REBOUND (Off:2 Def:6),[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,Above the Break 3,24+ Left Center,,,596.0,8.0,6.0,2.0,,,,,,,,,,,,,,
598,PT08M15.00S,2023-02-11T02:06:32.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626169,90.75229960578186,50.49019607843137,1610612759,96,92,2023-02-11T02:06:38Z,5840000,False,2.0,34.0,1,right,S. Johnson running Layup (4 PTS),[1626169],1610612759.0,SAS,running,,,Johnson,S. Johnson,,,,,Restricted Area,0-8 Center,3.45,Made,,,,,,4.0,,,,,,,,,,,,
600,PT08M01.00S,2023-02-11T02:06:54.7Z,4,REGULAR,substitution,out,[],1628977,,,1610612765,96,92,2023-02-11T02:07:09Z,5860000,False,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT08M01.00S,2023-02-11T02:06:54.7Z,4,REGULAR,substitution,out,[],1631103,,,1610612765,96,92,2023-02-11T02:07:09Z,5870000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT08M01.00S,2023-02-11T02:06:54.7Z,4,REGULAR,substitution,out,[],1626169,,,1610612765,96,92,2023-02-11T02:07:09Z,5880000,False,,,0,,SUB out: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT08M01.00S,2023-02-11T02:06:54.7Z,4,REGULAR,substitution,in,[],202711,,,1610612765,96,92,2023-02-11T02:07:09Z,5890000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT08M01.00S,2023-02-11T02:06:54.7Z,4,REGULAR,substitution,in,[],1628380,,,1610612765,96,92,2023-02-11T02:07:09Z,5900000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT08M01.00S,2023-02-11T02:06:54.7Z,4,REGULAR,substitution,in,[],1628984,,,1610612765,96,92,2023-02-11T02:07:09Z,5910000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M54.00S,2023-02-11T02:07:22.4Z,4,REGULAR,2pt,Jump Shot,[],202711,5.732588699080158,25.49019607843137,1610612765,98,92,2023-02-11T02:07:30Z,5920000,False,123.0,1.0,1,left,B. Bogdanovic 12' fadeaway Jump Shot (20 PTS),[202711],1610612765.0,DET,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,12.25,Made,,,,,,20.0,,,,,,,,,,,,
607,PT07M42.00S,2023-02-11T02:07:35.1Z,4,REGULAR,turnover,lost ball,[],1631104,,,1610612759,98,92,2023-02-11T02:07:57Z,5930000,False,,,0,,B. Wesley lost ball TURNOVER (4 TO),"[1631104, 1630587]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Right Center,,,,,,,4.0,,,,,,,,,,,,Livers,1630587.0
