actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
525,PT10M14.00S,2022-11-05T00:54:43.5Z,4,REGULAR,turnover,offensive foul,[],203457,,,1610612765,72,94,2022-11-05T00:54:43Z,5130000,,,0,,N. Noel offensive foul TURNOVER (2 TO),[203457],1610612765.0,DET,,,,Noel,N. Noel,,,,,Mid-Range,16-24 Right Center,1628171.0,,,,,,,,,,,,,,2.0,,,,,
526,PT10M14.00S,2022-11-05T00:54:53.6Z,4,REGULAR,substitution,out,[],203526,,,1610612739,72,94,2022-11-05T00:54:56Z,5140000,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M14.00S,2022-11-05T00:54:53.6Z,4,REGULAR,substitution,in,[],1627747,,,1610612739,72,94,2022-11-05T00:54:56Z,5150000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M52.00S,2022-11-05T00:55:19.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630205,6.750985545335084,43.13725490196079,1610612739,72,96,2022-11-05T00:55:25Z,5160000,34.0,11.0,1,left,L. Stevens cutting Layup (4 PTS) (K. Love 10 AST),"[1630205, 201567]",1610612739.0,CLE,cutting,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,,3.6,,,,K. Love,201567.0,10.0,,
530,PT09M41.00S,2022-11-05T00:55:30.0Z,4,REGULAR,3pt,Jump Shot,[],1628995,88.5676741130092,98.01623774509804,1610612765,72,96,2022-11-05T00:55:43Z,5180000,240.0,55.0,1,right,MISS K. Knox II 24' step back 3PT,[1628995],1610612765.0,DET,step back,,,Knox II,K. Knox II,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,24.63,,,,,,,,
531,PT09M35.00S,2022-11-05T00:55:36.0Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,72,96,2022-11-05T00:55:38Z,5190000,,,0,,C. LeVert REBOUND (Off:0 Def:4),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,,,,,,,,530.0,4.0,4.0,0.0,,,,,,,,,
532,PT09M30.00S,2022-11-05T00:55:46.6Z,4,REGULAR,turnover,3-second-violation,[],1628386,,,1610612739,72,96,2022-11-05T00:56:00Z,5200000,,,0,,J. Allen 3-second-violation TURNOVER (4 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,1204.0,,,,,,,,,,,,,,4.0,,,,,
533,PT09M08.00S,2022-11-05T00:56:17.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631093,80.20696452036793,10.294117647058826,1610612765,72,96,2022-11-05T00:57:05Z,5210000,-199.0,134.0,1,right,MISS J. Ivey pullup 3PT,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,23.93,,,,,,,,
534,PT09M04.00S,2022-11-05T00:56:21.1Z,4,REGULAR,rebound,defensive,[],1626224,,,1610612739,72,96,2022-11-05T00:56:22Z,5220000,,,0,,C. Osman REBOUND (Off:0 Def:4),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,,,533.0,4.0,4.0,0.0,,,,,,,,,
535,PT08M59.00S,2022-11-05T00:56:26.3Z,4,REGULAR,3pt,Jump Shot,[],201567,7.013797634691201,6.127450980392155,1610612739,72,99,2022-11-05T00:56:33Z,5230000,219.0,13.0,1,left,K. Love 3PT  (21 PTS) (C. LeVert 6 AST),"[201567, 1627747]",1610612739.0,CLE,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,,,,Made,21.0,,,,,21.98,,,,C. LeVert,1627747.0,6.0,,
537,PT08M45.00S,2022-11-05T00:56:40.9Z,4,REGULAR,foul,personal,['2freethrow'],1630205,,,1610612765,72,99,2022-11-05T00:56:59Z,5250000,,,0,,L. Stevens shooting personal FOUL (3 PF) (Ivey 2 FT),"[1630205, 1631093]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),0-8 Center,1204.0,3.0,0.0,Ivey,1631093.0,,,,,,,,,,,,,,,
539,PT08M45.00S,2022-11-05T00:57:05.4Z,4,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,73,99,2022-11-05T00:57:05Z,5270000,,,0,,J. Ivey Free Throw 1 of 2 (14 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
540,PT08M45.00S,2022-11-05T00:57:18.8Z,4,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,74,99,2022-11-05T00:57:18Z,5280000,,,0,,J. Ivey Free Throw 2 of 2 (15 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
542,PT08M26.00S,2022-11-05T00:57:45.2Z,4,REGULAR,substitution,out,[],201567,,,1610612739,74,99,2022-11-05T00:57:50Z,5300000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M26.00S,2022-11-05T00:57:45.2Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,74,99,2022-11-05T00:57:50Z,5310000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M22.00S,2022-11-05T00:58:08.4Z,4,REGULAR,3pt,Jump Shot,[],1626224,38.9454664914586,57.1078431372549,1610612739,74,99,2022-11-05T00:58:15Z,5320000,-36.0,314.0,1,left,MISS C. Osman 31' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,31.56,,,,,,,,
545,PT08M16.00S,2022-11-05T00:58:14.4Z,4,REGULAR,rebound,offensive,[],1627747,,,1610612739,74,99,2022-11-05T00:58:15Z,5330000,,,0,,C. LeVert REBOUND (Off:1 Def:4),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,,,544.0,5.0,4.0,1.0,,,,,,,,,
546,PT08M11.00S,2022-11-05T00:58:18.7Z,4,REGULAR,turnover,lost ball,[],1626224,,,1610612739,74,99,2022-11-05T00:58:24Z,5340000,,,0,,C. Osman lost ball TURNOVER (4 TO),"[1626224, 1630165]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,4.0,,,,Hayes,1630165.0
547,PT08M11.00S,2022-11-05T00:58:18.7Z,4,REGULAR,steal,,[],1630165,,,1610612765,74,99,2022-11-05T00:58:20Z,5350000,,,0,,K. Hayes STEAL (2 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
548,PT08M07.00S,2022-11-05T00:58:24.2Z,4,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,74,99,2022-11-05T00:58:31Z,5360000,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (4 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,1628171.0,,,,,,,,,,,,,,4.0,,,,,
549,PT07M48.00S,2022-11-05T00:58:49.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630205,7.802233902759525,44.607843137254896,1610612739,74,101,2022-11-05T00:58:55Z,5370000,27.0,21.0,1,left,L. Stevens driving Layup (6 PTS) (C. Osman 6 AST),"[1630205, 1626224]",1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,,3.41,,,,C. Osman,1626224.0,6.0,,
551,PT07M33.00S,2022-11-05T00:59:04.5Z,4,REGULAR,2pt,Jump Shot,[],1631093,80.33837056504599,68.38235294117646,1610612765,76,101,2022-11-05T01:00:04Z,5390000,92.0,132.0,1,right,J. Ivey 16' driving floating Jump Shot (17 PTS),[1631093],1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right Center,,,,,,Made,17.0,,,,,16.11,,,,,,,,
556,PT07M33.00S,2022-11-05T01:01:18.1Z,4,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612739,76,101,2022-11-05T01:02:36Z,5440000,,,0,,J. Allen flagrant-type-1 personal FOUL (2 PF) (Ivey 2 FT),"[1628386, 1631093]",1610612739.0,CLE,flagrant-type-1,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Right,1204.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,,,,,,,
559,PT07M33.00S,2022-11-05T01:02:01.4Z,4,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,76,101,2022-11-05T01:03:14Z,5470000,,,0,,MISS J. Ivey flagrant Free Throw 1 of 2,[1631093],1610612765.0,DET,flagrant,,,Ivey,J. Ivey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
560,PT07M33.00S,2022-11-05T01:02:01.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612765,76,101,2022-11-05T01:03:14Z,5480000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,559.0,,,,,,,,,,,,
561,PT07M33.00S,2022-11-05T01:02:01.4Z,4,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,77,101,2022-11-05T01:03:14Z,5490000,,,0,,J. Ivey flagrant Free Throw 2 of 2 (18 PTS),[1631093],1610612765.0,DET,flagrant,,,Ivey,J. Ivey,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
562,PT07M14.00S,2022-11-05T01:02:16.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,90.8508541392904,46.81372549019608,1610612765,77,101,2022-11-05T01:08:39Z,5500000,-16.0,34.0,1,right,MISS J. Ivey driving Layup - blocked,"[1631093, 1630205]",1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.71,Stevens,1630205.0,,,,,,
563,PT07M14.00S,2022-11-05T01:02:16.6Z,4,REGULAR,block,,[],1630205,,,1610612765,77,101,2022-11-05T01:02:19Z,5510000,,,0,,L. Stevens BLOCK (1 BLK),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
564,PT07M09.00S,2022-11-05T01:02:21.6Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,77,101,2022-11-05T01:02:23Z,5520000,,,0,,E. Mobley REBOUND (Off:2 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,562.0,8.0,6.0,2.0,,,,,,,,,
565,PT07M08.00S,2022-11-05T01:02:25.8Z,4,REGULAR,foul,offensive,[],1630205,,,1610612739,77,101,2022-11-05T01:02:45Z,5530000,,,0,,L. Stevens offensive FOUL (4 PF),"[1630205, 203457]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),0-8 Center,1204.0,4.0,0.0,Noel,203457.0,,,,,,,,,,,,,,,
568,PT07M08.00S,2022-11-05T01:02:25.8Z,4,REGULAR,turnover,offensive foul,[],1630205,,,1610612739,77,101,2022-11-05T01:02:25Z,5550000,,,0,,L. Stevens offensive foul TURNOVER (1 TO),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,In The Paint (Non-RA),0-8 Center,1204.0,,,,,,,,,,,,,,1.0,,,,,
569,PT06M51.00S,2022-11-05T01:02:53.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630587,68.11760840998686,67.8921568627451,1610612765,80,101,2022-11-05T01:03:09Z,5560000,89.0,247.0,1,right,I. Livers 26' 3PT  (11 PTS) (J. Ivey 3 AST),"[1630587, 1631093]",1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Right Center,,,,,,Made,11.0,,,,,26.29,,,,J. Ivey,1631093.0,3.0,,
571,PT06M23.00S,2022-11-05T01:03:21.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,9.641918528252305,54.90196078431372,1610612739,80,103,2022-11-05T01:03:26Z,5580000,-25.0,38.0,1,left,C. LeVert driving Layup (13 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,13.0,,,,,4.53,,,,,,,,
572,PT06M05.00S,2022-11-05T01:03:41.9Z,4,REGULAR,turnover,traveling,[],1628995,,,1610612765,80,103,2022-11-05T01:03:49Z,5590000,,,0,,K. Knox II traveling TURNOVER (1 TO),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Mid-Range,16-24 Left Center,1204.0,,,,,,,,,,,,,,1.0,,,,,
573,PT06M05.00S,2022-11-05T01:03:50.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,80,103,2022-11-05T01:03:50Z,5600000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M05.00S,2022-11-05T01:04:21.0Z,4,REGULAR,substitution,out,[],1630165,,,1610612739,80,103,2022-11-05T01:06:32Z,5610000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M05.00S,2022-11-05T01:04:21.0Z,4,REGULAR,substitution,out,[],1631093,,,1610612739,80,103,2022-11-05T01:06:32Z,5620000,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M05.00S,2022-11-05T01:04:21.0Z,4,REGULAR,substitution,out,[],1630205,,,1610612739,80,103,2022-11-05T01:06:32Z,5630000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M05.00S,2022-11-05T01:04:21.0Z,4,REGULAR,substitution,out,[],1626224,,,1610612739,80,103,2022-11-05T01:06:32Z,5640000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M05.00S,2022-11-05T01:04:21.0Z,4,REGULAR,substitution,in,[],202709,,,1610612739,80,103,2022-11-05T01:06:32Z,5650000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M05.00S,2022-11-05T01:04:21.0Z,4,REGULAR,substitution,in,[],203585,,,1610612739,80,103,2022-11-05T01:06:32Z,5660000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M05.00S,2022-11-05T01:04:21.0Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,80,103,2022-11-05T01:06:32Z,5670000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M05.00S,2022-11-05T01:04:21.0Z,4,REGULAR,substitution,in,[],203526,,,1610612739,80,103,2022-11-05T01:06:32Z,5680000,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M50.00S,2022-11-05T01:06:49.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627747,8.065045992115643,43.38235294117647,1610612739,80,105,2022-11-05T01:06:56Z,5690000,33.0,23.0,1,left,C. LeVert driving finger roll Layup (15 PTS),[1627747],1610612739.0,CLE,driving finger roll,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,,,,4.05,,,,,,,,
583,PT05M27.00S,2022-11-05T01:07:13.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203585,88.35413929040736,44.36274509803921,1610612765,80,105,2022-11-05T01:07:20Z,5700000,-28.0,57.0,1,right,MISS R. McGruder 6' driving Layup - blocked,"[203585, 1630596]",1610612765.0,DET,driving,,,McGruder,R. McGruder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.36,Mobley,1630596.0,,,,,,
584,PT05M27.00S,2022-11-05T01:07:13.1Z,4,REGULAR,block,,[],1630596,,,1610612765,80,105,2022-11-05T01:07:16Z,5710000,,,0,,E. Mobley BLOCK (8 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
585,PT05M21.00S,2022-11-05T01:07:19.1Z,4,REGULAR,rebound,offensive,[],203585,,,1610612765,80,105,2022-11-05T01:07:20Z,5720000,,,0,,R. McGruder REBOUND (Off:1 Def:0),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,583.0,1.0,0.0,1.0,,,,,,,,,
586,PT05M20.00S,2022-11-05T01:07:19.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203585,84.49408672798948,28.454350490196077,1610612765,80,105,2022-11-05T01:07:27Z,5730000,-108.0,93.0,1,right,MISS R. McGruder 14' Jump Shot,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,14.25,,,,,,,,
587,PT05M13.00S,2022-11-05T01:07:26.6Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,80,105,2022-11-05T01:07:27Z,5740000,,,0,,C. LeVert REBOUND (Off:1 Def:5),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,586.0,6.0,5.0,1.0,,,,,,,,,
588,PT05M09.00S,2022-11-05T01:07:33.2Z,4,REGULAR,foul,personal,[],202709,,,1610612739,80,105,2022-11-05T01:09:16Z,5750000,,,0,,C. Joseph personal FOUL (1 PF),"[202709, 203526]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Left Corner 3,24+ Left,1148.0,1.0,0.0,Neto,203526.0,,,,,,,,,,,,,,,
590,PT05M09.00S,2022-11-05T01:07:45.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,80,105,2022-11-05T01:07:45Z,5770000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M09.00S,2022-11-05T01:07:58.5Z,4,REGULAR,substitution,out,[],1627747,,,1610612739,80,105,2022-11-05T01:10:20Z,5780000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M09.00S,2022-11-05T01:07:58.5Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,80,105,2022-11-05T01:10:20Z,5790000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M09.00S,2022-11-05T01:07:58.5Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,80,105,2022-11-05T01:10:20Z,5800000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M09.00S,2022-11-05T01:07:58.5Z,4,REGULAR,substitution,in,[],201577,,,1610612739,80,105,2022-11-05T01:10:20Z,5810000,,,0,,SUB in: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M09.00S,2022-11-05T01:07:58.5Z,4,REGULAR,substitution,in,[],1629603,,,1610612739,80,105,2022-11-05T01:10:20Z,5820000,,,0,,SUB in: M. Diakite,[1629603],1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M09.00S,2022-11-05T01:07:58.5Z,4,REGULAR,substitution,in,[],1630205,,,1610612739,80,105,2022-11-05T01:10:20Z,5830000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M55.00S,2022-11-05T01:10:45.3Z,4,REGULAR,3pt,Jump Shot,[],203526,22.651116951379763,90.68627450980392,1610612739,80,108,2022-11-05T01:11:55Z,5840000,-203.0,160.0,1,left,R. Neto 25' 3PT step back (10 PTS),[203526],1610612739.0,CLE,step back,,,Neto,R. Neto,,,,,Above the Break 3,24+ Left Center,,,,,,Made,10.0,,,,,25.9,,,,,,,,
598,PT04M30.00S,2022-11-05T01:11:09.9Z,4,REGULAR,3pt,Jump Shot,[],1630587,80.07555847568989,6.372549019607845,1610612765,80,108,2022-11-05T01:11:31Z,5850000,-218.0,135.0,1,right,MISS I. Livers 25' 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.64,,,,,,,,
599,PT04M29.00S,2022-11-05T01:11:10.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,80,108,2022-11-05T01:12:48Z,5860000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,598.0,,,,,,,,,,,,
602,PT04M10.00S,2022-11-05T01:11:45.6Z,4,REGULAR,2pt,Jump Shot,[],1630205,14.37253613666229,16.666666666666657,1610612739,80,108,2022-11-05T01:13:05Z,5890000,167.0,83.0,1,left,MISS L. Stevens 18' step back Shot,[1630205],1610612739.0,CLE,step back,,,Stevens,L. Stevens,,,,,Mid-Range,16-24 Right,,,,,,Missed,,,,,,18.6,,,,,,,,
603,PT04M06.00S,2022-11-05T01:11:49.6Z,4,REGULAR,rebound,defensive,[],203457,,,1610612765,80,108,2022-11-05T01:13:05Z,5900000,,,0,,N. Noel REBOUND (Off:0 Def:5),[203457],1610612765.0,DET,,,,Noel,N. Noel,,,,,Mid-Range,16-24 Right,,,,,,,,602.0,5.0,5.0,0.0,,,,,,,,,
604,PT03M54.00S,2022-11-05T01:11:59.4Z,4,REGULAR,turnover,lost ball,[],203457,,,1610612765,80,108,2022-11-05T01:21:47Z,5910000,,,0,,N. Noel lost ball TURNOVER (3 TO),"[203457, 203526]",1610612765.0,DET,,,,Noel,N. Noel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,3.0,,,,Neto,203526.0
605,PT03M54.00S,2022-11-05T01:11:59.4Z,4,REGULAR,steal,,[],203526,,,1610612739,80,108,2022-11-05T01:12:01Z,5920000,,,0,,R. Neto STEAL (2 STL),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
606,PT03M48.00S,2022-11-05T01:12:04.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630171,8.327858081471746,51.22549019607843,1610612739,80,110,2022-11-05T01:12:15Z,5930000,-6.0,26.0,1,left,I. Okoro running Layup (9 PTS) (R. Neto 5 AST),"[1630171, 203526]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,,2.65,,,,R. Neto,203526.0,5.0,,
608,PT03M31.00S,2022-11-05T01:12:21.0Z,4,REGULAR,3pt,Jump Shot,[],202709,68.24901445466492,72.30392156862744,1610612765,80,110,2022-11-05T01:12:31Z,5950000,112.0,246.0,1,right,MISS C. Joseph 27' 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,27.01,,,,,,,,
609,PT03M30.00S,2022-11-05T01:12:22.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,80,110,2022-11-05T01:12:31Z,5960000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,608.0,,,,,,,,,,,,
611,PT03M12.00S,2022-11-05T01:12:56.9Z,4,REGULAR,turnover,traveling,[],201577,,,1610612739,80,110,2022-11-05T01:13:05Z,5980000,,,0,,R. Lopez traveling TURNOVER (1 TO),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,1628171.0,,,,,,,,,,,,,,1.0,,,,,
612,PT03M04.00S,2022-11-05T01:13:18.5Z,4,REGULAR,foul,personal,[],1629603,,,1610612765,80,110,2022-11-05T01:13:53Z,5990000,,,0,,M. Diakite personal FOUL (1 PF),"[1629603, 1630587]",1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,Restricted Area,0-8 Center,1148.0,1.0,0.0,Livers,1630587.0,,,,,,,,,,,,,,,
614,PT02M54.00S,2022-11-05T01:13:49.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203457,78.23587385019711,66.42156862745098,1610612765,82,110,2022-11-05T01:16:20Z,6010000,82.0,152.0,1,right,N. Noel 17' Jump Shot (2 PTS) (R. McGruder 1 AST),"[203457, 203585]",1610612765.0,DET,,,,Noel,N. Noel,,,,,Mid-Range,16-24 Right Center,,,,,,Made,2.0,,,,,17.28,,,,R. McGruder,203585.0,1.0,,
616,PT02M44.00S,2022-11-05T01:14:02.0Z,4,REGULAR,foul,offensive,[],201577,,,1610612739,82,110,2022-11-05T01:14:32Z,6030000,,,0,,R. Lopez offensive FOUL (1 PF),"[201577, 202709]",1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Above the Break 3,24+ Center,1628171.0,1.0,0.0,Joseph,202709.0,,,,,,,,,,,,,,,
618,PT02M44.00S,2022-11-05T01:14:02.0Z,4,REGULAR,turnover,offensive foul,[],201577,,,1610612739,82,110,2022-11-05T01:14:02Z,6050000,,,0,,R. Lopez offensive foul TURNOVER (2 TO),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Above the Break 3,24+ Center,1628171.0,,,,,,,,,,,,,,2.0,,,,,
619,PT02M34.00S,2022-11-05T01:14:22.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202709,93.34756898817345,3.67647058823529,1610612765,82,110,2022-11-05T01:14:35Z,6060000,-232.0,10.0,1,right,MISS C. Joseph 3PT,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.18,,,,,,,,
