actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
610,PT00M35.70S,2023-03-07T02:13:44.4Z,4,REGULAR,rebound,offensive,[],1630181,,,1610612765,101,108,2023-03-07T02:14:04Z,6000000,False,,,0,,R. Hampton REBOUND (Off:1 Def:3),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Left Center,,,609.0,4.0,3.0,1.0,,,,,,,,,,,,,,
611,PT00M35.70S,2023-03-07T02:13:52.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,101,108,2023-03-07T02:13:52Z,6010000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M35.70S,2023-03-07T02:13:56.3Z,4,REGULAR,substitution,out,[],1630647,,,1610612765,101,108,2023-03-07T02:15:23Z,6020000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M35.70S,2023-03-07T02:13:56.3Z,4,REGULAR,substitution,in,[],1630587,,,1610612765,101,108,2023-03-07T02:15:23Z,6030000,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M25.00S,2023-03-07T02:15:28.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630587,77.973061760841,93.87254901960785,1610612765,101,108,2023-03-07T02:15:34Z,6040000,False,219.0,155.0,1,right,MISS I. Livers 26' 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
615,PT00M22.80S,2023-03-07T02:15:31.0Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612757,101,108,2023-03-07T02:15:34Z,6050000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,,,614.0,2.0,2.0,0.0,,,,,,,,,,,,,,
616,PT00M22.80S,2023-03-07T02:15:36.1Z,4,REGULAR,foul,personal,[],1631093,,,1610612757,101,108,2023-03-07T02:16:14Z,6060000,False,,,0,,J. Ivey take personal FOUL (4 PF),"[1631093, 203081]",1610612765.0,DET,take,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,201245.0,4.0,0.0,Lillard,203081.0,,
618,PT00M20.30S,2023-03-07T02:15:50.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630181,,,1610612757,101,108,2023-03-07T02:16:09Z,6080000,False,,,0,,R. Hampton take personal FOUL (2 PF) (Lillard 2 FT),"[1630181, 203081]",1610612765.0,DET,take,,,Hampton,R. Hampton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,201245.0,2.0,0.0,Lillard,203081.0,,
620,PT00M20.30S,2023-03-07T02:16:12.4Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,101,109,2023-03-07T02:16:12Z,6100000,False,,,0,,D. Lillard Free Throw 1 of 2 (30 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,30.0,,,,,,,,,,,
621,PT00M20.30S,2023-03-07T02:16:34.0Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,101,110,2023-03-07T02:16:34Z,6110000,False,,,0,,D. Lillard Free Throw 2 of 2 (31 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,31.0,,,,,,,,,,,
622,PT00M20.30S,2023-03-07T02:16:41.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,101,110,2023-03-07T02:16:41Z,6120000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M14.50S,2023-03-07T02:18:08.8Z,4,REGULAR,3pt,Jump Shot,[],1630181,92.0335085413929,97.30392156862744,1610612765,104,110,2023-03-07T02:18:17Z,6130000,False,237.0,22.0,1,right,R. Hampton 3PT  (10 PTS) (J. Ivey 13 AST),"[1630181, 1631093]",1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Right Corner 3,24+ Right,23.76,Made,,,,,,,10.0,J. Ivey,1631093.0,13.0,,,,,,,,
625,PT00M13.30S,2023-03-07T02:18:19.8Z,4,REGULAR,turnover,out-of-bounds,[],1630570,,,1610612757,104,110,2023-03-07T02:18:30Z,6150000,False,,,0,,T. Watford bad pass out-of-bounds TURNOVER (2 TO),[1630570],1610612757.0,POR,bad pass,,,Watford,T. Watford,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,2.0,1627961.0,,,,,,
626,PT00M08.40S,2023-03-07T02:18:46.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630587,64.56964520367937,18.382352941176478,1610612765,104,110,2023-03-07T02:19:39Z,6160000,False,-158.0,281.0,1,right,MISS I. Livers 32' pullup 3PT,[1630587],1610612765.0,DET,pullup,,,Livers,I. Livers,,,,,Above the Break 3,24+ Left Center,32.2,Missed,,,,,,,,,,,,,,,,,,
627,PT00M05.50S,2023-03-07T02:18:49.3Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,104,110,2023-03-07T02:18:49Z,6170000,False,,,0,,J. Grant REBOUND (Off:1 Def:5),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,626.0,6.0,5.0,1.0,,,,,,,,,,,,,,
628,PT00M00.00S,2023-03-07T02:19:02.0Z,4,REGULAR,period,end,[],0,,,1610612757,104,110,2023-03-07T02:19:02Z,6180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M00.00S,2023-03-07T02:19:04.7Z,4,REGULAR,game,end,[],0,,,0,104,110,2023-03-07T02:19:04Z,6190000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
