actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
502,PT12M00.00S,2023-03-10T01:51:29.1Z,4,REGULAR,period,start,[],0,,,1610612766,83,93,2023-03-10T01:51:30Z,4980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT11M38.00S,2023-03-10T01:51:49.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,91.27792378449409,45.588235294117645,1610612766,83,95,2023-03-10T01:52:02Z,4990000,False,-22.0,29.0,1,right,D. Smith Jr. driving finger roll Layup (14 PTS),[1628372],1610612766.0,CHA,driving finger roll,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,3.69,Made,,,,,,,,,,14.0,,,,,,,,
504,PT11M21.00S,2023-03-10T01:52:07.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,12.040078843626807,60.5392156862745,1610612765,83,95,2023-03-10T01:52:13Z,5000000,False,-53.0,61.0,1,left,MISS K. Hayes 8' floating Shot,[1630165],1610612765.0,DET,floating,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,8.04,Missed,,,,,,,,,,,,,,,,,,
505,PT11M17.00S,2023-03-10T01:52:11.7Z,4,REGULAR,rebound,defensive,[],1629004,,,1610612766,83,95,2023-03-10T01:52:13Z,5010000,False,,,0,,S. Mykhailiuk REBOUND (Off:1 Def:2),[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,,,504.0,,,,,,3.0,2.0,1.0,,,,,,,,,
506,PT11M13.00S,2023-03-10T01:52:16.3Z,4,REGULAR,2pt,Jump Shot,[],1629023,88.91261498028909,32.35294117647059,1610612766,83,97,2023-03-10T01:52:33Z,5020000,False,-88.0,52.0,1,right,P. Washington 10' driving floating bank Jump Shot (15 PTS) (S. Mykhailiuk 1 AST),"[1629023, 1629004]",1610612766.0,CHA,driving floating bank,,,Washington,P. Washington,,,,,Mid-Range,8-16 Left,10.22,Made,,,,,,,,,,15.0,S. Mykhailiuk,1629004.0,1.0,,,,,
508,PT11M13.00S,2023-03-10T01:52:22.2Z,4,REGULAR,foul,personal,['1freethrow'],1630165,,,1610612766,83,97,2023-03-10T01:52:36Z,5040000,False,,,0,,K. Hayes shooting personal FOUL (2 PF) (Washington 1 FT),"[1630165, 1629023]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Left,,,,203591.0,2.0,0.0,Washington,1629023.0,,,,,,,,,,,,
510,PT11M13.00S,2023-03-10T01:52:32.2Z,4,REGULAR,substitution,out,[],1630647,,,1610612766,83,97,2023-03-10T01:52:47Z,5060000,False,,,0,,SUB out: E. Omoruyi,[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M13.00S,2023-03-10T01:52:32.2Z,4,REGULAR,substitution,in,[],1628963,,,1610612766,83,97,2023-03-10T01:52:47Z,5070000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT11M13.00S,2023-03-10T01:52:46.1Z,4,REGULAR,freethrow,1 of 1,[],1629023,,,1610612766,83,97,2023-03-10T01:52:49Z,5080000,False,,,0,,MISS P. Washington Free Throw 1 of 1,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
513,PT11M11.00S,2023-03-10T01:52:48.1Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,83,97,2023-03-10T01:52:49Z,5090000,False,,,0,,J. Duren REBOUND (Off:4 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,512.0,,,,,,7.0,3.0,4.0,,,,,,,,,
514,PT10M56.00S,2023-03-10T01:53:02.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,5.863994743758213,50.98039215686274,1610612765,83,97,2023-03-10T01:53:06Z,5100000,False,-5.0,3.0,1,left,MISS J. Duren Layup,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.55,Missed,,,,,,,,,,,,,,,,,,
515,PT10M54.00S,2023-03-10T01:53:04.5Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,83,97,2023-03-10T01:53:07Z,5110000,False,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,514.0,,,,,,4.0,4.0,0.0,,,,,,,,,
516,PT10M50.00S,2023-03-10T01:53:08.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630539,93.11760840998686,48.28431372549019,1610612766,83,99,2023-03-10T01:53:18Z,5120000,False,-9.0,12.0,1,right,K. Jones running alley-oop DUNK (4 PTS) (D. Smith Jr. 3 AST),"[1630539, 1628372]",1610612766.0,CHA,running alley-oop,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,,4.0,D. Smith Jr.,1628372.0,3.0,,,,,
518,PT10M29.00S,2023-03-10T01:53:28.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,16.507884362680684,53.431372549019606,1610612765,83,99,2023-03-10T01:53:36Z,5140000,False,-17.0,103.0,1,left,MISS K. Hayes 10' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,10.41,Missed,,,,,,,,,,,,,,,,,,
519,PT10M22.00S,2023-03-10T01:53:35.8Z,4,REGULAR,rebound,defensive,[],1630539,,,1610612766,83,99,2023-03-10T01:53:36Z,5150000,False,,,0,,K. Jones REBOUND (Off:0 Def:3),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,518.0,,,,,,3.0,3.0,0.0,,,,,,,,,
520,PT10M22.00S,2023-03-10T01:53:37.2Z,4,REGULAR,turnover,out-of-bounds,[],1628372,,,1610612766,83,99,2023-03-10T01:53:46Z,5160000,False,,,0,,D. Smith Jr. bad pass out-of-bounds TURNOVER (2 TO),[1628372],1610612766.0,CHA,bad pass,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,202053.0,,,,,,,,,,,,2.0,,,,
521,PT10M01.00S,2023-03-10T01:54:05.8Z,4,REGULAR,turnover,lost ball,[],1631105,,,1610612765,83,99,2023-03-10T01:54:08Z,5170000,False,,,0,,J. Duren lost ball TURNOVER (4 TO),"[1631105, 1630539]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,4.0,Jones,1630539.0,,
522,PT10M01.00S,2023-03-10T01:54:05.8Z,4,REGULAR,steal,,[],1630539,,,1610612766,83,99,2023-03-10T01:54:07Z,5180000,False,,,0,,K. Jones STEAL (1 STL),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
524,PT09M48.00S,2023-03-10T01:54:41.0Z,4,REGULAR,turnover,lost ball,[],1631121,,,1610612766,83,99,2023-03-10T01:54:45Z,5200000,False,,,0,,B. McGowens lost ball TURNOVER (1 TO),"[1631121, 1630165]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Hayes,1630165.0,,
525,PT09M48.00S,2023-03-10T01:54:41.0Z,4,REGULAR,steal,,[],1630165,,,1610612765,83,99,2023-03-10T01:54:43Z,5210000,False,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
526,PT09M46.00S,2023-03-10T01:54:45.7Z,4,REGULAR,turnover,out-of-bounds,[],1631093,,,1610612765,83,99,2023-03-10T01:54:54Z,5220000,False,,,0,,J. Ivey bad pass out-of-bounds TURNOVER (5 TO),[1631093],1610612765.0,DET,bad pass,,,Ivey,J. Ivey,,,,,Mid-Range,16-24 Right,,,,200834.0,,,,,,,,,,,,5.0,,,,
527,PT09M33.00S,2023-03-10T01:55:13.6Z,4,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612766,83,99,2023-03-10T01:55:22Z,5230000,False,,,0,,J. Ivey shooting personal FOUL (3 PF) (Washington 2 FT),"[1631093, 1629023]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,,,,203591.0,3.0,0.0,Washington,1629023.0,,,,,,,,,,,,
529,PT09M33.00S,2023-03-10T01:55:44.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629023,,,1610612766,83,100,2023-03-10T02:01:47Z,5250000,False,,,0,,P. Washington Free Throw 1 of 2 (16 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
669,PT09M33.00S,2023-03-10T01:56:01.8Z,4,REGULAR,substitution,out,[],1631121,,,1610612766,83,100,2023-03-10T02:26:20Z,5252500,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT09M33.00S,2023-03-10T01:56:01.8Z,4,REGULAR,substitution,in,[],1626162,,,1610612766,83,100,2023-03-10T02:26:20Z,5253750,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M33.00S,2023-03-10T01:55:44.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629023,,,1610612766,83,101,2023-03-10T02:01:47Z,5255000,False,,,0,,P. Washington Free Throw 2 of 2 (17 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
533,PT09M19.00S,2023-03-10T01:56:19.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,8.492115637319317,52.94117647058824,1610612765,83,101,2023-03-10T02:00:43Z,5275000,False,-15.0,27.0,1,left,MISS K. Hayes driving Layup,[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,3.1,Missed,,,,,,,,,,,,,,,,,,
535,PT09M18.00S,2023-03-10T01:56:20.1Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,83,101,2023-03-10T02:00:43Z,5277500,False,,,0,,J. Duren REBOUND (Off:5 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,533.0,,,,,,8.0,3.0,5.0,,,,,,,,,
536,PT09M17.00S,2023-03-10T01:56:23.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631105,6.783837056504599,49.50980392156863,1610612765,85,101,2023-03-10T02:00:52Z,5278750,False,2.0,11.0,1,left,J. Duren putback DUNK (8 PTS),[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,,,,,,8.0,,,,,,,,
537,PT09M05.00S,2023-03-10T01:56:33.9Z,4,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612766,85,101,2023-03-10T01:56:46Z,5330000,False,,,0,,M. Bagley III shooting personal FOUL (2 PF) (Washington 2 FT),"[1628963, 1629023]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,200834.0,2.0,0.0,Washington,1629023.0,,,,,,,,,,,,
539,PT09M05.00S,2023-03-10T01:56:55.6Z,4,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,85,101,2023-03-10T01:56:55Z,5350000,False,,,0,,MISS P. Washington Free Throw 1 of 2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
540,PT09M05.00S,2023-03-10T01:56:55.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,85,101,2023-03-10T01:56:55Z,5360000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,539.0,,,,,,,,,,,,,,,,,
541,PT09M05.00S,2023-03-10T01:56:58.6Z,4,REGULAR,substitution,out,[],1629004,,,1610612766,85,101,2023-03-10T01:57:02Z,5370000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M05.00S,2023-03-10T01:56:58.6Z,4,REGULAR,substitution,in,[],1626179,,,1610612766,85,101,2023-03-10T01:57:02Z,5380000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M05.00S,2023-03-10T01:57:17.7Z,4,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,85,102,2023-03-10T01:57:17Z,5390000,False,,,0,,P. Washington Free Throw 2 of 2 (18 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,,,,,,18.0,,,,,,,,
544,PT08M53.00S,2023-03-10T01:57:31.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,14.4053876478318,56.86274509803921,1610612765,85,102,2023-03-10T01:57:41Z,5400000,False,-34.0,83.0,1,left,MISS J. Ivey 8' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),8-16 Center,8.97,Missed,,,,,,,,,,,,,,,,,,
545,PT08M51.00S,2023-03-10T01:57:33.7Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,85,102,2023-03-10T01:57:41Z,5410000,False,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,544.0,,,,,,4.0,4.0,0.0,,,,,,,,,
546,PT08M44.00S,2023-03-10T01:57:40.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,91.27792378449409,52.94117647058824,1610612766,85,102,2023-03-10T01:58:27Z,5420000,False,15.0,29.0,1,right,MISS D. Smith Jr. Layup - blocked,"[1628372, 1631105]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,Duren,1631105.0
547,PT08M44.00S,2023-03-10T01:57:40.2Z,4,REGULAR,block,,[],1631105,,,1610612766,85,102,2023-03-10T01:57:41Z,5430000,False,,,0,,J. Duren BLOCK (1 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
548,PT08M44.00S,2023-03-10T01:57:40.2Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612765,85,102,2023-03-10T01:57:45Z,5440000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,546.0,,,,,,3.0,2.0,1.0,,,,,,,,,
549,PT08M38.00S,2023-03-10T01:57:46.8Z,4,REGULAR,3pt,Jump Shot,[],1631093,6.1268068331143235,96.56862745098039,1610612765,88,102,2023-03-10T01:58:23Z,5450000,False,-233.0,5.0,1,left,J. Ivey 3PT  (10 PTS) (K. Hayes 4 AST),"[1631093, 1630165]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,23.29,Made,,,,,,,,,,10.0,K. Hayes,1630165.0,4.0,,,,,
551,PT08M21.00S,2023-03-10T01:58:06.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,91.5407358738502,53.431372549019606,1610612766,88,102,2023-03-10T02:04:03Z,5470000,False,17.0,27.0,1,right,MISS P. Washington Layup - blocked,"[1629023, 1631093]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,Ivey,1631093.0
552,PT08M21.00S,2023-03-10T01:58:06.5Z,4,REGULAR,block,,[],1631093,,,1610612766,88,102,2023-03-10T01:58:08Z,5480000,False,,,0,,J. Ivey BLOCK (1 BLK),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
553,PT08M20.00S,2023-03-10T01:58:07.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,88,102,2023-03-10T02:05:01Z,5490000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,551.0,,,,,,,,,,,,,,,,,
555,PT08M13.00S,2023-03-10T01:58:26.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,63.81406044678055,40.68627450980392,1610612766,88,105,2023-03-10T01:58:32Z,5510000,False,-47.0,288.0,1,right,K. Oubre Jr. 29' 3PT  (24 PTS) (T. Rozier 8 AST),"[1626162, 1626179]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,29.14,Made,,,,,,,,,,24.0,T. Rozier,1626179.0,8.0,,,,,
557,PT08M03.00S,2023-03-10T01:58:39.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,88,105,2023-03-10T01:58:39Z,5530000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M03.00S,2023-03-10T02:01:07.3Z,4,REGULAR,substitution,out,[],1628963,,,1610612765,88,105,2023-03-10T02:01:23Z,5540000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M03.00S,2023-03-10T02:01:07.3Z,4,REGULAR,substitution,out,[],1630539,,,1610612765,88,105,2023-03-10T02:01:23Z,5550000,False,,,0,,SUB out: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M03.00S,2023-03-10T02:01:07.3Z,4,REGULAR,substitution,out,[],1629023,,,1610612765,88,105,2023-03-10T02:01:23Z,5560000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M03.00S,2023-03-10T02:01:07.3Z,4,REGULAR,substitution,in,[],1630647,,,1610612765,88,105,2023-03-10T02:01:23Z,5570000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M03.00S,2023-03-10T02:01:07.3Z,4,REGULAR,substitution,in,[],1630208,,,1610612765,88,105,2023-03-10T02:01:23Z,5580000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M03.00S,2023-03-10T02:01:07.3Z,4,REGULAR,substitution,in,[],202330,,,1610612765,88,105,2023-03-10T02:01:23Z,5590000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M54.00S,2023-03-10T02:01:37.3Z,4,REGULAR,turnover,bad pass,[],1631093,,,1610612765,88,105,2023-03-10T02:01:42Z,5600000,False,,,0,,J. Ivey bad pass TURNOVER (6 TO),"[1631093, 1628372]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,6.0,Smith Jr.,1628372.0,,
565,PT07M54.00S,2023-03-10T02:01:37.3Z,4,REGULAR,steal,,[],1628372,,,1610612766,88,105,2023-03-10T02:01:39Z,5610000,False,,,0,,D. Smith Jr. STEAL (2 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
566,PT07M51.00S,2023-03-10T02:01:44.8Z,4,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612766,88,105,2023-03-10T02:02:05Z,5620000,False,,,0,,J. Ivey shooting personal FOUL (4 PF) (Rozier 2 FT),"[1631093, 1626179]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,203591.0,4.0,0.0,Rozier,1626179.0,,,,,,,,,,,,
568,PT07M51.00S,2023-03-10T02:02:17.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626179,,,1610612766,88,105,2023-03-10T02:02:17Z,5640000,False,,,0,,MISS T. Rozier Free Throw 1 of 2,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
569,PT07M51.00S,2023-03-10T02:02:17.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,88,105,2023-03-10T02:02:17Z,5650000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,568.0,,,,,,,,,,,,,,,,,
570,PT07M51.00S,2023-03-10T02:02:36.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626179,,,1610612766,88,106,2023-03-10T02:02:36Z,5660000,False,,,0,,T. Rozier Free Throw 2 of 2 (19 PTS),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Made,,,,,,,,,,19.0,,,,,,,,
571,PT07M33.00S,2023-03-10T02:03:00.1Z,4,REGULAR,foul,personal,[],1628372,,,1610612765,88,106,2023-03-10T02:03:36Z,5670000,False,,,0,,D. Smith Jr. personal FOUL (3 PF),"[1628372, 1631093]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,,203591.0,3.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
573,PT07M25.00S,2023-03-10T02:03:25.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,6.783837056504599,46.568627450980394,1610612765,90,106,2023-03-10T02:03:31Z,5690000,False,17.0,11.0,1,left,J. Ivey driving Layup (12 PTS) (K. Hayes 5 AST),"[1631093, 1630165]",1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,,,,,,12.0,K. Hayes,1630165.0,5.0,,,,,
575,PT07M03.00S,2023-03-10T02:03:46.7Z,4,REGULAR,3pt,Jump Shot,[],1626179,71.96123521681997,19.852941176470587,1610612766,90,106,2023-03-10T02:03:50Z,5710000,False,-151.0,211.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
576,PT07M01.00S,2023-03-10T02:03:48.7Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,90,106,2023-03-10T02:03:50Z,5720000,False,,,0,,K. Hayes REBOUND (Off:0 Def:3),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,575.0,,,,,,3.0,3.0,0.0,,,,,,,,,
577,PT06M56.00S,2023-03-10T02:03:54.3Z,4,REGULAR,turnover,bad pass,[],1630165,,,1610612765,90,106,2023-03-10T02:03:59Z,5730000,False,,,0,,K. Hayes bad pass TURNOVER (2 TO),"[1630165, 1628372]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Smith Jr.,1628372.0,,
578,PT06M56.00S,2023-03-10T02:03:54.3Z,4,REGULAR,steal,,[],1628372,,,1610612766,90,106,2023-03-10T02:09:07Z,5740000,False,,,0,,D. Smith Jr. STEAL (3 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
579,PT06M52.00S,2023-03-10T02:04:00.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,92.9862023653088,54.166666666666664,1610612766,90,106,2023-03-10T02:09:59Z,5750000,False,21.0,13.0,1,right,MISS T. Rozier Layup - blocked,"[1626179, 1631093]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,Ivey,1631093.0
580,PT06M52.00S,2023-03-10T02:04:00.7Z,4,REGULAR,block,,[],1631093,,,1610612766,90,106,2023-03-10T02:04:20Z,5760000,False,,,0,,J. Ivey BLOCK (2 BLK),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
581,PT06M50.00S,2023-03-10T02:04:02.7Z,4,REGULAR,rebound,offensive,[],1626179,,,1610612766,90,106,2023-03-10T02:09:59Z,5770000,False,,,0,,T. Rozier REBOUND (Off:1 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,579.0,,,,,,5.0,4.0,1.0,,,,,,,,,
582,PT06M36.00S,2023-03-10T02:04:15.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626179,84.44480946123521,44.6078431372549,1610612766,90,106,2023-03-10T02:04:20Z,5780000,False,-27.0,94.0,1,right,MISS T. Rozier 9' floating Shot,[1626179],1610612766.0,CHA,floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,9.75,Missed,,,,,,,,,,,,,,,,,,
583,PT06M33.00S,2023-03-10T02:04:18.0Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,90,106,2023-03-10T02:04:20Z,5790000,False,,,0,,J. Duren REBOUND (Off:5 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),8-16 Center,,,582.0,,,,,,9.0,4.0,5.0,,,,,,,,,
584,PT06M26.00S,2023-03-10T02:04:23.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,7.703679369250986,53.67647058823529,1610612765,90,106,2023-03-10T02:04:28Z,5800000,False,-18.0,20.0,1,left,MISS J. Ivey driving Layup,[1631093],1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
585,PT06M23.00S,2023-03-10T02:04:26.6Z,4,REGULAR,rebound,offensive,[],1630647,,,1610612765,90,106,2023-03-10T02:04:26Z,5810000,False,,,0,,E. Omoruyi REBOUND (Off:2 Def:1),[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,584.0,,,,,,3.0,1.0,2.0,,,,,,,,,
