actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
623,PT07M25.00S,2026-04-01T02:17:07.9Z,4,REGULAR,substitution,out,[],1628989,,,1610612761,115,92,2026-04-01T02:17:29Z,6130000,False,,,0,,SUB out: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT07M25.00S,2026-04-01T02:17:07.9Z,4,REGULAR,substitution,out,[],1627742,,,1610612761,115,92,2026-04-01T02:17:29Z,6140000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT07M25.00S,2026-04-01T02:17:07.9Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,115,92,2026-04-01T02:17:29Z,6150000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT07M25.00S,2026-04-01T02:17:07.9Z,4,REGULAR,substitution,out,[],1629628,,,1610612761,115,92,2026-04-01T02:17:29Z,6160000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT07M25.00S,2026-04-01T02:17:07.9Z,4,REGULAR,substitution,out,[],1627751,,,1610612761,115,92,2026-04-01T02:17:29Z,6170000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT07M25.00S,2026-04-01T02:17:07.9Z,4,REGULAR,substitution,in,[],1629130,,,1610612761,115,92,2026-04-01T02:17:29Z,6180000,False,,,0,,SUB in: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT07M25.00S,2026-04-01T02:17:07.9Z,4,REGULAR,substitution,in,[],202699,,,1610612761,115,92,2026-04-01T02:17:29Z,6190000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT07M25.00S,2026-04-01T02:17:07.9Z,4,REGULAR,substitution,in,[],1630639,,,1610612761,115,92,2026-04-01T02:17:29Z,6200000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT07M25.00S,2026-04-01T02:17:07.9Z,4,REGULAR,substitution,in,[],1630572,,,1610612761,115,92,2026-04-01T02:17:29Z,6210000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT07M25.00S,2026-04-01T02:17:07.9Z,4,REGULAR,substitution,in,[],1642867,,,1610612761,115,92,2026-04-01T02:17:29Z,6220000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT07M25.00S,2026-04-01T02:17:07.9Z,4,REGULAR,substitution,in,[],1642266,,,1610612761,115,92,2026-04-01T02:17:29Z,6230000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT07M12.00S,2026-04-01T02:17:56.7Z,4,REGULAR,3pt,Jump Shot,[],1630572,15.719448094612352,95.83333333333334,1610612761,115,95,2026-04-01T02:18:00Z,6240000,False,-229.0,95.0,1,left,S. Mamukelashvili 24' 3PT  (7 PTS) (J. Shead 7 AST),"[1630572, 1642347]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,24.82,Made,,,,,,,7.0,,,,,,,,,J. Shead,1642347.0,7.0
637,PT06M47.00S,2026-04-01T02:18:23.7Z,4,REGULAR,2pt,Jump Shot,[],202699,78.40013140604468,36.51960784313725,1610612765,115,95,2026-04-01T02:18:35Z,6260000,False,-67.0,151.0,1,right,MISS T. Harris 16' step back Shot,[202699],1610612765.0,DET,step back,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,16.49,Missed,,,,,,,,,,,,,,,,,,
638,PT06M46.00S,2026-04-01T02:18:24.7Z,4,REGULAR,rebound,offensive,[],1641709,,,1610612765,115,95,2026-04-01T02:18:35Z,6270000,False,,,0,,A. Thompson REBOUND (Off:2 Def:5),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,637.0,7.0,5.0,2.0,,,,,,,,,,,,
639,PT06M46.00S,2026-04-01T02:18:30.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612765,115,95,2026-04-01T02:18:34Z,6280000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,1628159.0,,,,,,,,,,
640,PT06M34.00S,2026-04-01T02:18:48.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630639,7.046649145860711,96.32352941176471,1610612761,115,98,2026-04-01T02:18:51Z,6290000,False,-232.0,14.0,1,left,A. Lawson 3PT  (8 PTS) (J. Shead 8 AST),"[1630639, 1642347]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Left Corner 3,24+ Left,23.2,Made,,,,,,,8.0,,,,,,,,,J. Shead,1642347.0,8.0
642,PT06M10.00S,2026-04-01T02:19:12.4Z,4,REGULAR,3pt,Jump Shot,[],1642450,66.70499342969777,36.51960784313725,1610612765,115,98,2026-04-01T02:20:43Z,6310000,False,-67.0,260.0,1,right,MISS D. Jenkins 26' pullup 3PT,[1642450],1610612765.0,DET,pullup,,,Jenkins,D. Jenkins,,,,,Above the Break 3,24+ Center,26.91,Missed,,,,,,,,,,,,,,,,,,
643,PT06M07.00S,2026-04-01T02:19:15.4Z,4,REGULAR,rebound,defensive,[],1642266,,,1610612761,115,98,2026-04-01T02:19:16Z,6320000,False,,,0,,J. Walter REBOUND (Off:1 Def:2),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,,,,,642.0,3.0,2.0,1.0,,,,,,,,,,,,
644,PT05M52.00S,2026-04-01T02:19:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,6.1268068331143235,56.86274509803921,1610612761,115,98,2026-04-01T02:19:34Z,6330000,False,-34.0,5.0,1,left,MISS S. Mamukelashvili Layup,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
645,PT05M51.00S,2026-04-01T02:19:31.9Z,4,REGULAR,rebound,offensive,[],1630572,,,1610612761,115,98,2026-04-01T02:19:34Z,6340000,False,,,0,,S. Mamukelashvili REBOUND (Off:2 Def:2),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,644.0,4.0,2.0,2.0,,,,,,,,,,,,
646,PT05M51.00S,2026-04-01T02:19:33.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,5.590000152587891,50.0,1610612761,115,100,2026-04-01T02:19:33Z,6350000,False,0.0,0.0,1,left,S. Mamukelashvili tip Layup (9 PTS),[1630572],1610612761.0,TOR,tip,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,9.0,,,,,,,,,,,
647,PT05M51.00S,2026-04-01T02:19:35.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,115,100,2026-04-01T02:19:35Z,6360000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT05M51.00S,2026-04-01T02:21:36.8Z,4,REGULAR,substitution,out,[],1630194,,,1610612765,115,100,2026-04-01T02:22:18Z,6370000,False,,,0,,SUB out: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT05M51.00S,2026-04-01T02:21:36.8Z,4,REGULAR,substitution,in,[],1631105,,,1610612765,115,100,2026-04-01T02:22:18Z,6380000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M33.00S,2026-04-01T02:22:43.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641709,88.64980289093299,47.30392156862745,1610612765,115,100,2026-04-01T02:22:46Z,6390000,False,-13.0,54.0,1,right,MISS A. Thompson driving floating Shot,[1641709],1610612765.0,DET,driving floating,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,,,,
651,PT05M32.00S,2026-04-01T02:22:45.0Z,4,REGULAR,rebound,defensive,[],1642266,,,1610612761,115,100,2026-04-01T02:22:45Z,6400000,False,,,0,,J. Walter REBOUND (Off:1 Def:3),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,,,650.0,4.0,3.0,1.0,,,,,,,,,,,,
652,PT05M17.00S,2026-04-01T02:23:00.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642867,4.944152431011826,57.35294117647059,1610612761,115,102,2026-04-01T02:23:03Z,6410000,False,-37.0,-6.0,1,left,C. Murray-Boyles driving Layup (12 PTS) (J. Walter 3 AST),"[1642867, 1642266]",1610612761.0,TOR,driving,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,,,12.0,,,,,,,,,J. Walter,1642266.0,3.0
654,PT04M52.00S,2026-04-01T02:23:27.8Z,4,REGULAR,foul,personal,[],1642266,,,1610612765,115,102,2026-04-01T02:24:00Z,6430000,False,,,0,,J. Walter personal FOUL (5 PF),"[1642266, 1642450]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,,,,,,,,,,1146.0,5.0,0.0,Jenkins,1642450.0,,,,,,
656,PT04M52.00S,2026-04-01T02:23:42.3Z,4,REGULAR,substitution,out,[],1641709,,,1610612765,115,102,2026-04-01T02:23:47Z,6450000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT04M52.00S,2026-04-01T02:23:42.3Z,4,REGULAR,substitution,in,[],1628989,,,1610612765,115,102,2026-04-01T02:23:47Z,6460000,False,,,0,,SUB in: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT04M43.00S,2026-04-01T02:24:06.4Z,4,REGULAR,turnover,bad pass,[],1628989,,,1610612765,115,102,2026-04-01T02:24:12Z,6470000,False,,,0,,K. Huerter bad pass TURNOVER (4 TO),"[1628989, 1630639]",1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,4.0,Lawson,1630639.0,,,
659,PT04M43.00S,2026-04-01T02:24:06.4Z,4,REGULAR,steal,,[],1630639,,,1610612761,115,102,2026-04-01T02:24:07Z,6480000,False,,,0,,A. Lawson STEAL (1 STL),[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
660,PT04M38.00S,2026-04-01T02:24:11.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630639,6.521024967148489,53.431372549019606,1610612761,115,104,2026-04-01T02:24:15Z,6490000,False,-17.0,9.0,1,left,A. Lawson running Layup (10 PTS) (J. Walter 4 AST),"[1630639, 1642266]",1610612761.0,TOR,running,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,,,10.0,,,,,,,,,J. Walter,1642266.0,4.0
662,PT04M29.00S,2026-04-01T02:24:25.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630572,,,1610612765,115,104,2026-04-01T02:24:41Z,6510000,False,,,0,,S. Mamukelashvili shooting personal FOUL (3 PF) (Jenkins 2 FT),"[1630572, 1642450]",1610612761.0,TOR,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628159.0,3.0,0.0,Jenkins,1642450.0,,,,,,
664,PT04M29.00S,2026-04-01T02:24:42.9Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630572,,,1610612765,115,104,2026-04-01T02:24:46Z,6530000,False,,,0,,S. Mamukelashvili technical FOUL (1 Tech),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,1146.0,3.0,1.0,,,,,,,,
665,PT04M29.00S,2026-04-01T02:24:50.6Z,4,REGULAR,freethrow,1 of 1,[],202699,,,1610612765,116,104,2026-04-01T02:24:50Z,6540000,False,,,0,,T. Harris technical Free Throw 1 of 1 (12 PTS),[202699],1610612765.0,DET,technical,,,Harris,T. Harris,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
666,PT04M29.00S,2026-04-01T02:25:13.3Z,4,REGULAR,freethrow,1 of 2,[],1642450,,,1610612765,117,104,2026-04-01T02:25:13Z,6550000,False,,,0,,D. Jenkins Free Throw 1 of 2 (18 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
667,PT04M29.00S,2026-04-01T02:25:29.5Z,4,REGULAR,freethrow,2 of 2,[],1642450,,,1610612765,118,104,2026-04-01T02:25:29Z,6560000,False,,,0,,D. Jenkins Free Throw 2 of 2 (19 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
668,PT04M19.00S,2026-04-01T02:25:41.5Z,4,REGULAR,3pt,Jump Shot,[],1630639,8.623521681997373,96.81372549019608,1610612761,118,107,2026-04-01T02:25:45Z,6570000,False,-234.0,29.0,1,left,A. Lawson 3PT  (13 PTS) (J. Shead 9 AST),"[1630639, 1642347]",1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,Left Corner 3,24+ Left,23.58,Made,,,,,,,13.0,,,,,,,,,J. Shead,1642347.0,9.0
670,PT04M11.00S,2026-04-01T02:25:55.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642266,,,1610612765,118,107,2026-04-01T02:25:59Z,6590000,False,,,0,,J. Walter personal FOUL (6 PF) (Jenkins 2 FT),"[1642266, 1642450]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1146.0,6.0,0.0,Jenkins,1642450.0,,,,,,
672,PT04M11.00S,2026-04-01T02:26:15.6Z,4,REGULAR,substitution,out,[],1642266,,,1610612765,118,107,2026-04-01T02:26:41Z,6610000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT04M11.00S,2026-04-01T02:26:15.6Z,4,REGULAR,substitution,in,[],1641711,,,1610612765,118,107,2026-04-01T02:26:41Z,6620000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT04M11.00S,2026-04-01T02:27:36.6Z,4,REGULAR,freethrow,1 of 2,[],1642450,,,1610612765,119,107,2026-04-01T02:27:36Z,6640000,False,,,0,,D. Jenkins Free Throw 1 of 2 (20 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
676,PT04M11.00S,2026-04-01T02:27:52.5Z,4,REGULAR,freethrow,2 of 2,[],1642450,,,1610612765,120,107,2026-04-01T02:27:52Z,6650000,False,,,0,,D. Jenkins Free Throw 2 of 2 (21 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,Made,,,,,,,21.0,,,,,,,,,,,
677,PT03M57.00S,2026-04-01T02:28:07.7Z,4,REGULAR,3pt,Jump Shot,[],1630572,31.488173455978973,71.32352941176471,1610612761,120,110,2026-04-01T02:28:11Z,6660000,False,-107.0,243.0,1,left,S. Mamukelashvili 26' 3PT  (12 PTS) (J. Shead 10 AST),"[1630572, 1642347]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,26.58,Made,,,,,,,12.0,,,,,,,,,J. Shead,1642347.0,10.0
679,PT03M39.00S,2026-04-01T02:28:24.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642450,93.38042049934296,55.392156862745104,1610612765,120,110,2026-04-01T02:28:28Z,6680000,False,27.0,10.0,1,right,MISS D. Jenkins driving Layup,[1642450],1610612765.0,DET,driving,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,
680,PT03M37.00S,2026-04-01T02:28:26.6Z,4,REGULAR,rebound,defensive,[],1642867,,,1610612761,120,110,2026-04-01T02:28:28Z,6690000,False,,,0,,C. Murray-Boyles REBOUND (Off:7 Def:3),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,679.0,10.0,3.0,7.0,,,,,,,,,,,,
681,PT03M31.00S,2026-04-01T02:28:37.8Z,4,REGULAR,foul,personal,['2freethrow'],1631105,,,1610612761,120,110,2026-04-01T02:28:44Z,6700000,False,,,0,,J. Duren shooting personal FOUL (5 PF) (Murray-Boyles 2 FT),"[1631105, 1642867]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628159.0,5.0,0.0,Murray-Boyles,1642867.0,,,,,,
683,PT03M31.00S,2026-04-01T02:29:04.7Z,4,REGULAR,freethrow,1 of 2,[],1642867,,,1610612761,120,110,2026-04-01T02:29:04Z,6720000,False,,,0,,MISS C. Murray-Boyles Free Throw 1 of 2,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
684,PT03M31.00S,2026-04-01T02:29:04.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,120,110,2026-04-01T02:29:04Z,6730000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,683.0,,,,,,,,,,,,,,,
685,PT03M31.00S,2026-04-01T02:29:24.5Z,4,REGULAR,freethrow,2 of 2,[],1642867,,,1610612761,120,110,2026-04-01T02:29:24Z,6740000,False,,,0,,MISS C. Murray-Boyles Free Throw 2 of 2,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
686,PT03M29.00S,2026-04-01T02:29:25.1Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,120,110,2026-04-01T02:29:25Z,6750000,False,,,0,,J. Duren REBOUND (Off:2 Def:6),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,685.0,8.0,6.0,2.0,,,,,,,,,,,,
687,PT03M18.00S,2026-04-01T02:29:36.0Z,4,REGULAR,3pt,Jump Shot,[],1628989,92.9862023653088,96.32352941176471,1610612765,120,110,2026-04-01T02:29:41Z,6760000,False,232.0,13.0,1,right,MISS K. Huerter 3PT - blocked,"[1628989, 1642867]",1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,23.2,Missed,Murray-Boyles,1642867.0,,,,,,,,,,,,,,,,
689,PT03M18.00S,2026-04-01T02:29:36.0Z,4,REGULAR,block,,[],1642867,,,1610612765,120,110,2026-04-01T02:29:44Z,6765000,False,,,0,,C. Murray-Boyles BLOCK (1 BLK),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
688,PT03M16.00S,2026-04-01T02:29:38.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,120,110,2026-04-01T02:29:44Z,6770000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,,,687.0,,,,,,,,,,,,,,,
691,PT03M11.00S,2026-04-01T02:29:59.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,76.69185282522996,90.19607843137256,1610612765,123,110,2026-04-01T02:31:02Z,6790000,False,201.0,167.0,1,right,D. Robinson 26' 3PT pullup (19 PTS),[1629130],1610612765.0,DET,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,26.11,Made,,,,,,,19.0,,,,,,,,,,,
692,PT02M55.00S,2026-04-01T02:30:14.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630572,7.440867279894875,49.26470588235294,1610612761,123,112,2026-04-01T02:30:18Z,6800000,False,4.0,17.0,1,left,S. Mamukelashvili alley-oop DUNK (14 PTS) (J. Shead 11 AST),"[1630572, 1642347]",1610612761.0,TOR,alley-oop,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,1.78,Made,,,,,,,14.0,,,,,,,,,J. Shead,1642347.0,11.0
694,PT02M31.00S,2026-04-01T02:30:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,94.95729303547962,55.392156862745104,1610612765,125,112,2026-04-01T02:30:43Z,6820000,False,27.0,-5.0,1,right,J. Duren Layup (29 PTS) (K. Huerter 3 AST),"[1631105, 1628989]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,29.0,,,,,,,,,K. Huerter,1628989.0,3.0
696,PT02M20.00S,2026-04-01T02:30:49.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642867,6.521024967148489,53.92156862745098,1610612761,125,114,2026-04-01T02:32:54Z,6840000,False,-20.0,9.0,1,left,C. Murray-Boyles cutting Layup (14 PTS) (J. Shead 12 AST),"[1642867, 1642347]",1610612761.0,TOR,cutting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,2.15,Made,,,,,,,14.0,,,,,,,,,J. Shead,1642347.0,12.0
698,PT02M07.00S,2026-04-01T02:31:08.4Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612765,125,114,2026-04-01T02:32:11Z,6860000,False,,,0,,DET 8-second-violation Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1628951.0,,,,,,,,,,
709,PT02M07.00S,2026-04-01T02:31:47.1Z,4,REGULAR,substitution,out,[],1628989,,,1610612761,125,114,2026-04-01T02:33:29Z,6865000,False,,,0,,SUB out: K. Huerter,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT02M07.00S,2026-04-01T02:31:47.1Z,4,REGULAR,substitution,in,[],1627747,,,1610612761,125,114,2026-04-01T02:33:29Z,6867500,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT02M00.00S,2026-04-01T02:32:25.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642347,12.828515111695138,51.225490196078425,1610612761,125,114,2026-04-01T02:35:04Z,6870000,False,-6.0,68.0,1,left,MISS J. Shead 6' driving Layup - blocked,"[1642347, 1642450]",1610612761.0,TOR,driving,,,Shead,J. Shead,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,Jenkins,1642450.0,,,,,,,,,,,,,,,,
700,PT02M00.00S,2026-04-01T02:32:25.9Z,4,REGULAR,block,,[],1642450,,,1610612761,125,114,2026-04-01T02:32:28Z,6880000,False,,,0,,D. Jenkins BLOCK (1 BLK),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
701,PT01M59.00S,2026-04-01T02:32:26.9Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612765,125,114,2026-04-01T02:35:04Z,6890000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,699.0,1.0,1.0,0.0,,,,,,,,,,,,
702,PT01M53.00S,2026-04-01T02:32:32.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631105,94.43166885676742,48.03921568627451,1610612765,127,114,2026-04-01T02:35:16Z,6900000,False,-10.0,0.0,1,right,J. Duren running Layup (31 PTS) (C. LeVert 2 AST),"[1631105, 1627747]",1610612765.0,DET,running,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,31.0,,,,,,,,,C. LeVert,1627747.0,2.0
704,PT01M43.00S,2026-04-01T02:32:43.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630639,7.835085413929041,54.166666666666664,1610612761,127,114,2026-04-01T02:32:47Z,6920000,False,-21.0,21.0,1,left,MISS A. Lawson driving Layup,[1630639],1610612761.0,TOR,driving,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
706,PT01M40.00S,2026-04-01T02:32:46.2Z,4,REGULAR,rebound,offensive,[],1630572,,,1610612761,127,114,2026-04-01T02:32:47Z,6940000,False,,,0,,S. Mamukelashvili REBOUND (Off:3 Def:2),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,704.0,5.0,2.0,3.0,,,,,,,,,,,,
707,PT01M40.00S,2026-04-01T02:32:48.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,5.732588699080158,48.28431372549019,1610612761,127,116,2026-04-01T02:37:01Z,6950000,False,9.0,1.0,1,left,S. Mamukelashvili driving Layup (16 PTS),[1630572],1610612761.0,TOR,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,16.0,,,,,,,,,,,
711,PT01M23.00S,2026-04-01T02:33:29.7Z,4,REGULAR,substitution,out,[],1642867,,,1610612765,127,116,2026-04-01T02:33:50Z,6970000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
