actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
478,PT06M00.00S,2025-10-26T21:29:40.0Z,3,REGULAR,substitution,in,[],1630573,,,1610612765,76,70,2025-10-26T21:30:18Z,4750000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT06M00.00S,2025-10-26T21:29:40.0Z,3,REGULAR,substitution,in,[],1630568,,,1610612765,76,70,2025-10-26T21:30:18Z,4760000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT06M00.00S,2025-10-26T21:29:40.0Z,3,REGULAR,substitution,in,[],1629014,,,1610612765,76,70,2025-10-26T21:30:18Z,4770000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT06M00.00S,2025-10-26T21:30:21.7Z,3,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,76,70,2025-10-26T21:30:21Z,4780000,False,,,0,,MISS J. Duren Free Throw 1 of 2,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
482,PT06M00.00S,2025-10-26T21:30:21.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,76,70,2025-10-26T21:30:21Z,4790000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,481.0,,,,,,,,,,,,,,
483,PT06M00.00S,2025-10-26T21:30:33.9Z,3,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,77,70,2025-10-26T21:30:33Z,4800000,False,,,0,,J. Duren Free Throw 2 of 2 (14 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
484,PT05M48.00S,2025-10-26T21:30:47.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612738,77,70,2025-10-26T21:30:59Z,4810000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Brown 2 FT),"[202699, 1627759]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,1628171.0,2.0,0.0,Brown,1627759.0,,,,,,
486,PT05M48.00S,2025-10-26T21:31:15.1Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,77,70,2025-10-26T21:31:15Z,4830000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
487,PT05M48.00S,2025-10-26T21:31:15.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,77,70,2025-10-26T21:31:15Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,486.0,,,,,,,,,,,,,,
488,PT05M48.00S,2025-10-26T21:31:31.4Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,77,71,2025-10-26T21:31:31Z,4850000,False,,,0,,J. Brown Free Throw 2 of 2 (26 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
489,PT05M31.00S,2025-10-26T21:31:50.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630568,,,1610612765,77,71,2025-10-26T21:32:02Z,4860000,False,,,0,,L. Garza shooting personal FOUL (3 PF) (Duren 2 FT),"[1630568, 1631105]",1610612738.0,BOS,shooting,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628171.0,3.0,0.0,Duren,1631105.0,,,,,,
491,PT05M31.00S,2025-10-26T21:32:20.1Z,3,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,78,71,2025-10-26T21:32:20Z,4880000,False,,,0,,J. Duren Free Throw 1 of 2 (15 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
492,PT05M31.00S,2025-10-26T21:32:21.0Z,3,REGULAR,substitution,out,[],1630595,,,1610612765,78,71,2025-10-26T21:32:31Z,4890000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT05M31.00S,2025-10-26T21:32:21.0Z,3,REGULAR,substitution,out,[],1629130,,,1610612765,78,71,2025-10-26T21:32:31Z,4900000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT05M31.00S,2025-10-26T21:32:21.0Z,3,REGULAR,substitution,in,[],1641842,,,1610612765,78,71,2025-10-26T21:32:31Z,4910000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT05M31.00S,2025-10-26T21:32:21.0Z,3,REGULAR,substitution,in,[],1641709,,,1610612765,78,71,2025-10-26T21:32:31Z,4920000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT05M31.00S,2025-10-26T21:32:49.1Z,3,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,79,71,2025-10-26T21:32:49Z,4930000,False,,,0,,J. Duren Free Throw 2 of 2 (16 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
497,PT05M09.00S,2025-10-26T21:33:12.4Z,3,REGULAR,3pt,Jump Shot,[],1627759,33.163600525624176,65.19607843137254,1610612738,79,74,2025-10-26T21:33:18Z,4940000,False,-76.0,259.0,1,left,J. Brown 27' 3PT pullup (29 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,27.01,Made,29.0,,,,,,,,,,,,,,,,,
498,PT04M56.00S,2025-10-26T21:33:25.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,92.16491458607096,50.73529411764706,1610612765,81,74,2025-10-26T21:33:30Z,4950000,False,4.0,21.0,1,right,J. Duren alley-oop DUNK (18 PTS) (D. Jenkins 1 AST),"[1631105, 1642450]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.14,Made,18.0,,,,D. Jenkins,1642450.0,1.0,,,,,,,,,,,
500,PT04M38.00S,2025-10-26T21:33:43.7Z,3,REGULAR,2pt,Jump Shot,[],1627759,17.132063074901453,30.637254901960787,1610612738,81,74,2025-10-26T21:33:49Z,4970000,False,97.0,109.0,1,left,MISS J. Brown 14' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,14.54,Missed,,,,,,,,,,,,,,,,,,
501,PT04M33.00S,2025-10-26T21:33:48.7Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,81,74,2025-10-26T21:33:49Z,4980000,False,,,0,,T. Harris REBOUND (Off:1 Def:5),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Mid-Range,8-16 Right,,,,,,500.0,,,,,,,,,6.0,5.0,1.0,,,
502,PT04M28.00S,2025-10-26T21:33:56.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630568,,,1610612765,81,74,2025-10-26T21:35:02Z,4990000,False,,,0,,L. Garza personal FOUL (4 PF) (Duren 2 FT),"[1630568, 1631105]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101283.0,4.0,0.0,Duren,1631105.0,,,,,,
504,PT04M28.00S,2025-10-26T21:34:44.0Z,3,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,82,74,2025-10-26T21:34:44Z,5010000,False,,,0,,J. Duren Free Throw 1 of 2 (19 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
505,PT04M28.00S,2025-10-26T21:35:00.6Z,3,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,83,74,2025-10-26T21:35:00Z,5020000,False,,,0,,J. Duren Free Throw 2 of 2 (20 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
506,PT04M11.00S,2025-10-26T21:35:19.7Z,3,REGULAR,3pt,Jump Shot,[],1629014,26.856110381077528,17.40196078431373,1610612738,83,74,2025-10-26T21:35:25Z,5030000,False,163.0,200.0,1,left,MISS A. Simons 25' step back 3PT,[1629014],1610612738.0,BOS,step back,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
507,PT04M08.00S,2025-10-26T21:35:22.7Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,83,74,2025-10-26T21:35:25Z,5040000,False,,,0,,J. Duren REBOUND (Off:6 Def:8),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Right Center,,,,,,506.0,,,,,,,,,14.0,8.0,6.0,,,
508,PT03M59.00S,2025-10-26T21:35:31.9Z,3,REGULAR,3pt,Jump Shot,[],202699,93.2161629434954,97.54901960784314,1610612765,83,74,2025-10-26T21:36:00Z,5050000,False,238.0,11.0,1,right,MISS T. Harris 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,,
509,PT03M58.00S,2025-10-26T21:35:32.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,83,74,2025-10-26T21:36:00Z,5060000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,,,,508.0,,,,,,,,,,,,,,
510,PT03M58.00S,2025-10-26T21:35:42.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612765,83,74,2025-10-26T21:35:50Z,5070000,False,,,0,,A. Simons loose ball personal FOUL (2 PF) (Duren 2 FT),"[1629014, 1631105]",1610612738.0,BOS,loose ball,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,,,,,,,,,,1627534.0,2.0,0.0,Duren,1631105.0,,,,,,
512,PT03M58.00S,2025-10-26T21:36:04.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1631105,,,1610612765,84,74,2025-10-26T21:36:04Z,5090000,False,,,0,,J. Duren Free Throw 1 of 2 (21 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
513,PT03M58.00S,2025-10-26T21:36:05.2Z,3,REGULAR,substitution,out,[],1630568,,,1610612765,84,74,2025-10-26T21:36:17Z,5100000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT03M58.00S,2025-10-26T21:36:05.2Z,3,REGULAR,substitution,in,[],1628449,,,1610612765,84,74,2025-10-26T21:36:17Z,5110000,False,,,0,,SUB in: C. Boucher,[1628449],1610612738.0,BOS,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT03M58.00S,2025-10-26T21:36:25.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1631105,,,1610612765,85,74,2025-10-26T21:36:25Z,5120000,False,,,0,,J. Duren Free Throw 2 of 2 (22 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
516,PT03M39.00S,2025-10-26T21:36:46.2Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,85,74,2025-10-26T21:36:54Z,5130000,False,,,0,,J. Brown bad pass TURNOVER (3 TO),"[1627759, 1641709]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,3.0,Thompson,1641709.0
517,PT03M39.00S,2025-10-26T21:36:46.2Z,3,REGULAR,steal,,[],1641709,,,1610612765,85,74,2025-10-26T21:36:48Z,5140000,False,,,0,,A. Thompson STEAL (2 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
518,PT03M33.00S,2025-10-26T21:36:53.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641842,94.13600525624179,43.872549019607845,1610612765,87,74,2025-10-26T22:40:24Z,5150000,False,-31.0,3.0,1,right,R. Holland II running Layup (2 PTS) (T. Harris 2 AST),"[1641842, 202699]",1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,3.07,Made,2.0,,,,T. Harris,202699.0,2.0,,,,,,,,,,,
520,PT03M33.00S,2025-10-26T21:36:57.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629014,,,1610612765,87,74,2025-10-26T21:37:18Z,5170000,False,,,0,,A. Simons shooting personal FOUL (3 PF) (Holland II 1 FT),"[1629014, 1641842]",1610612738.0,BOS,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101283.0,3.0,0.0,Holland II,1641842.0,,,,,,
522,PT03M33.00S,2025-10-26T21:37:19.4Z,3,REGULAR,substitution,out,[],1631105,,,1610612765,87,74,2025-10-26T21:38:59Z,5190000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT03M33.00S,2025-10-26T21:37:19.4Z,3,REGULAR,substitution,in,[],1630191,,,1610612765,87,74,2025-10-26T21:38:59Z,5200000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT03M33.00S,2025-10-26T21:37:31.5Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641842,,,1610612765,88,74,2025-10-26T21:37:31Z,5210000,False,,,0,,R. Holland II Free Throw 1 of 1 (3 PTS),[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
525,PT03M22.00S,2025-10-26T21:37:47.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642450,,,1610612738,88,74,2025-10-26T21:37:56Z,5220000,False,,,0,,D. Jenkins personal FOUL (1 PF) (Brown 2 FT),"[1642450, 1627759]",1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1627534.0,1.0,0.0,Brown,1627759.0,,,,,,
527,PT03M22.00S,2025-10-26T21:38:15.0Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,88,75,2025-10-26T21:38:15Z,5240000,False,,,0,,J. Brown Free Throw 1 of 2 (30 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
528,PT03M22.00S,2025-10-26T21:38:15.8Z,3,REGULAR,substitution,out,[],1630202,,,1610612738,88,75,2025-10-26T21:38:20Z,5250000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT03M22.00S,2025-10-26T21:38:15.8Z,3,REGULAR,substitution,in,[],1628401,,,1610612738,88,75,2025-10-26T21:38:20Z,5260000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT03M22.00S,2025-10-26T21:38:34.1Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,88,76,2025-10-26T21:38:34Z,5270000,False,,,0,,J. Brown Free Throw 2 of 2 (31 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
531,PT03M01.00S,2025-10-26T21:38:55.1Z,3,REGULAR,2pt,Jump Shot,[],1630191,87.0400788436268,78.18627450980392,1610612765,88,76,2025-10-26T21:41:35Z,5280000,False,141.0,69.0,1,right,MISS I. Stewart 15' pullup Shot,[1630191],1610612765.0,DET,pullup,,,Stewart,I. Stewart,,,,,Mid-Range,8-16 Right,15.7,Missed,,,,,,,,,,,,,,,,,,
532,PT03M00.00S,2025-10-26T21:38:56.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,88,76,2025-10-26T21:40:16Z,5290000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Right,,,,,,531.0,,,,,,,,,,,,,,
533,PT02M59.00S,2025-10-26T21:39:08.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641842,,,1610612738,88,76,2025-10-26T21:39:52Z,5300000,False,,,0,,R. Holland II loose ball personal FOUL (1 PF) (Brown 2 FT),"[1641842, 1627759]",1610612765.0,DET,loose ball,,,Holland II,R. Holland II,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1627534.0,1.0,0.0,Brown,1627759.0,,,,,,
535,PT02M59.00S,2025-10-26T21:39:35.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,88,76,2025-10-26T21:39:35Z,5320000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT02M59.00S,2025-10-26T21:40:26.0Z,3,REGULAR,substitution,out,[],202699,,,1610612738,88,76,2025-10-26T21:42:33Z,5330000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT02M59.00S,2025-10-26T21:40:26.0Z,3,REGULAR,substitution,in,[],1630595,,,1610612738,88,76,2025-10-26T21:42:33Z,5340000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT02M59.00S,2025-10-26T21:42:39.0Z,3,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,88,77,2025-10-26T21:42:39Z,5350000,False,,,0,,J. Brown Free Throw 1 of 2 (32 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
539,PT02M59.00S,2025-10-26T21:42:39.0Z,3,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,88,77,2025-10-26T21:42:49Z,5360000,False,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
540,PT02M55.00S,2025-10-26T21:42:43.0Z,3,REGULAR,rebound,defensive,[],1641709,,,1610612765,88,77,2025-10-26T21:42:49Z,5370000,False,,,0,,A. Thompson REBOUND (Off:1 Def:6),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,539.0,,,,,,,,,7.0,6.0,1.0,,,
541,PT02M36.00S,2025-10-26T21:43:03.5Z,3,REGULAR,2pt,Jump Shot,[],1630595,85.72601839684626,25.490196078431367,1610612765,90,77,2025-10-26T21:43:08Z,5380000,False,-123.0,82.0,1,right,C. Cunningham 14' step back Jump Shot (15 PTS),[1630595],1610612765.0,DET,step back,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,14.72,Made,15.0,,,,,,,,,,,,,,,,,
542,PT02M19.00S,2025-10-26T21:43:20.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,11.350197109067011,38.48039215686274,1610612738,90,79,2025-10-26T21:43:26Z,5390000,False,58.0,54.0,1,left,A. Simons 7' driving floating Jump Shot (12 PTS),[1629014],1610612738.0,BOS,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,7.91,Made,12.0,,,,,,,,,,,,,,,,,
543,PT02M03.00S,2025-10-26T21:43:36.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,86.64586070959264,63.23529411764706,1610612765,92,79,2025-10-26T21:45:59Z,5400000,False,66.0,73.0,1,right,C. Cunningham 9' driving floating bank Jump Shot (17 PTS),[1630595],1610612765.0,DET,driving floating bank,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Right,9.85,Made,17.0,,,,,,,,,,,,,,,,,
544,PT01M47.00S,2025-10-26T21:43:52.2Z,3,REGULAR,3pt,Jump Shot,[],1628401,32.24375821287779,77.94117647058823,1610612738,92,79,2025-10-26T21:43:56Z,5410000,False,-140.0,251.0,1,left,MISS D. White 28' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,28.69,Missed,,,,,,,,,,,,,,,,,,
545,PT01M44.00S,2025-10-26T21:43:55.2Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,92,79,2025-10-26T21:43:56Z,5420000,False,,,0,,I. Stewart REBOUND (Off:0 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,544.0,,,,,,,,,4.0,4.0,0.0,,,
546,PT01M21.00S,2025-10-26T21:44:18.0Z,3,REGULAR,3pt,Jump Shot,[],1641709,68.64323258869908,25.490196078431367,1610612765,92,79,2025-10-26T21:44:22Z,5430000,False,-123.0,242.0,1,right,MISS A. Thompson 27' 3PT,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,27.15,Missed,,,,,,,,,,,,,,,,,,
547,PT01M18.00S,2025-10-26T21:44:21.0Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,92,79,2025-10-26T21:44:21Z,5440000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,546.0,,,,,,,,,3.0,3.0,0.0,,,
548,PT01M11.00S,2025-10-26T21:44:28.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.853482260183966,44.607843137254896,1610612738,92,81,2025-10-26T21:44:36Z,5450000,False,27.0,31.0,1,left,J. Brown driving finger roll Layup (34 PTS),[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,4.09,Made,34.0,,,,,,,,,,,,,,,,,
549,PT00M52.50S,2025-10-26T21:44:47.1Z,3,REGULAR,3pt,Jump Shot,[],1641842,88.87976346911958,95.34313725490196,1610612765,92,81,2025-10-26T21:44:53Z,5460000,False,227.0,52.0,1,right,MISS R. Holland II 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,23.26,Missed,,,,,,,,,,,,,,,,,,
550,PT00M51.00S,2025-10-26T21:44:48.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612738,92,81,2025-10-26T21:44:53Z,5470000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,549.0,,,,,,,,,,,,,,
552,PT00M51.00S,2025-10-26T21:44:56.4Z,3,REGULAR,substitution,out,[],1630595,,,1610612738,92,81,2025-10-26T21:45:13Z,5490000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT00M51.00S,2025-10-26T21:44:56.4Z,3,REGULAR,substitution,out,[],1627759,,,1610612738,92,81,2025-10-26T21:45:13Z,5500000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT00M51.00S,2025-10-26T21:44:56.4Z,3,REGULAR,substitution,out,[],1630573,,,1610612738,92,81,2025-10-26T21:45:13Z,5510000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT00M51.00S,2025-10-26T21:44:56.4Z,3,REGULAR,substitution,in,[],202699,,,1610612738,92,81,2025-10-26T21:45:13Z,5520000,False,,,0,,SUB in: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT00M51.00S,2025-10-26T21:44:56.4Z,3,REGULAR,substitution,in,[],1642864,,,1610612738,92,81,2025-10-26T21:45:13Z,5530000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT00M51.00S,2025-10-26T21:44:56.4Z,3,REGULAR,substitution,in,[],1630202,,,1610612738,92,81,2025-10-26T21:45:13Z,5540000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT00M36.00S,2025-10-26T21:45:36.8Z,3,REGULAR,turnover,bad pass,[],1628401,,,1610612738,92,81,2025-10-26T21:45:42Z,5550000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1642450]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,1.0,Jenkins,1642450.0
559,PT00M36.00S,2025-10-26T21:45:36.8Z,3,REGULAR,steal,,[],1642450,,,1610612765,92,81,2025-10-26T21:45:38Z,5560000,False,,,0,,D. Jenkins STEAL (1 STL),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
560,PT00M33.30S,2025-10-26T21:45:40.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641842,91.63929040735874,52.94117647058824,1610612765,94,81,2025-10-26T21:45:48Z,5570000,False,15.0,26.0,1,right,R. Holland II running DUNK (5 PTS) (A. Thompson 2 AST),"[1641842, 1641709]",1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,3.0,Made,5.0,,,,A. Thompson,1641709.0,2.0,,,,,,,,,,,
562,PT00M12.10S,2025-10-26T21:46:05.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,11.613009198423129,43.872549019607845,1610612738,94,81,2025-10-26T21:46:11Z,5590000,False,31.0,57.0,1,left,MISS D. White 6' Layup - blocked,"[1628401, 1630191]",1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,Stewart,1630191.0,,,,,,,,,,,,,,,
