actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
462,PT06M48.00S,2023-11-03T02:40:10.1Z,3,REGULAR,substitution,out,[],1630532,,,1610612762,66,75,2023-11-03T02:40:42Z,4530000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT06M48.00S,2023-11-03T02:40:10.1Z,3,REGULAR,substitution,in,[],1631323,,,1610612762,66,75,2023-11-03T02:40:42Z,4540000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT06M48.00S,2023-11-03T02:40:10.1Z,3,REGULAR,substitution,in,[],1630175,,,1610612762,66,75,2023-11-03T02:40:42Z,4550000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT06M35.00S,2023-11-03T02:40:54.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630209,6.783837056504599,53.431372549019606,1610612762,68,75,2023-11-03T02:40:59Z,4560000,False,-17.0,11.0,1,left,O. Yurtseven alley-oop DUNK (2 PTS) (T. Horton-Tucker 6 AST),"[1630209, 1629659]",1610612762.0,UTA,alley-oop,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,,,,2.06,Made,,,,,,,2.0,,,,,,T. Horton-Tucker,1629659.0,6.0
467,PT06M22.00S,2023-11-03T02:41:09.4Z,3,REGULAR,foul,personal,[],1628381,,,1610612753,68,75,2023-11-03T02:41:14Z,4580000,False,,,0,,J. Collins personal FOUL (3 PF),"[1628381, 1628976]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,200832.0,3.0,0.0,Carter Jr.,1628976.0,,,
469,PT06M11.00S,2023-11-03T02:41:41.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,91.5407358738502,53.92156862745098,1610612753,68,75,2023-11-03T02:41:45Z,4600000,False,20.0,27.0,1,right,MISS W. Carter Jr. Layup,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,3.34,Missed,,,,,,,,,,,,,,,
470,PT06M08.00S,2023-11-03T02:41:44.6Z,3,REGULAR,rebound,defensive,[],1631323,,,1610612762,68,75,2023-11-03T02:41:45Z,4610000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,469.0,1.0,1.0,0.0,,,,,,,,,
471,PT06M00.00S,2023-11-03T02:41:51.2Z,3,REGULAR,3pt,Jump Shot,[],1631323,6.521024967148489,3.6764705882352944,1610612762,68,75,2023-11-03T02:41:55Z,4620000,False,232.0,9.0,1,left,MISS S. Fontecchio 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,23.18,Missed,,,,,,,,,,,,,,,
472,PT05M57.00S,2023-11-03T02:41:54.2Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,68,75,2023-11-03T02:41:55Z,4630000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,471.0,8.0,6.0,2.0,,,,,,,,,
473,PT05M53.00S,2023-11-03T02:42:01.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629659,,,1610612753,68,75,2023-11-03T02:42:22Z,4640000,False,,,0,,T. Horton-Tucker personal FOUL (2 PF) (Banchero 2 FT),"[1629659, 1631094]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1627963.0,2.0,0.0,Banchero,1631094.0,,,
475,PT05M53.00S,2023-11-03T02:42:34.1Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,68,76,2023-11-03T02:42:54Z,4660000,False,,,0,,P. Banchero Free Throw 1 of 2 (16 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,16.0,,,,,,,,
476,PT05M53.00S,2023-11-03T02:42:34.1Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,68,76,2023-11-03T02:42:54Z,4670000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
477,PT05M49.00S,2023-11-03T02:42:38.1Z,3,REGULAR,rebound,defensive,[],1631323,,,1610612762,68,76,2023-11-03T02:42:54Z,4680000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:2),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,476.0,2.0,2.0,0.0,,,,,,,,,
478,PT05M36.00S,2023-11-03T02:43:07.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,19.136005256241788,48.529411764705884,1610612762,70,76,2023-11-03T02:43:13Z,4690000,False,7.0,127.0,1,left,J. Clarkson 12' driving floating Jump Shot (11 PTS),[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,12.76,Made,,,,,,,11.0,,,,,,,,
479,PT05M26.00S,2023-11-03T02:43:16.9Z,3,REGULAR,3pt,Jump Shot,[],1630175,74.45795006570303,9.068627450980392,1610612753,70,79,2023-11-03T02:43:21Z,4700000,False,-205.0,188.0,1,right,C. Anthony 27' 3PT  (11 PTS) (J. Suggs 3 AST),"[1630175, 1630591]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,27.77,Made,,,,,,,11.0,,,,,,J. Suggs,1630591.0,3.0
482,PT05M02.00S,2023-11-03T02:43:56.4Z,3,REGULAR,2pt,Jump Shot,[],203903,4.418528252299605,23.774509803921568,1610612762,72,79,2023-11-03T02:44:01Z,4730000,False,131.0,-11.0,1,left,J. Clarkson 13' pullup Jump Shot (13 PTS) (T. Horton-Tucker 7 AST),"[203903, 1629659]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Right,,,,13.16,Made,,,,,,,13.0,,,,,,T. Horton-Tucker,1629659.0,7.0
484,PT04M46.00S,2023-11-03T02:44:11.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,92.06636005256242,41.66666666666667,1610612753,72,79,2023-11-03T02:44:16Z,4750000,False,-42.0,22.0,1,right,MISS J. Suggs cutting Layup,[1630591],1610612753.0,ORL,cutting,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,4.72,Missed,,,,,,,,,,,,,,,
485,PT04M45.00S,2023-11-03T02:44:12.6Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,72,79,2023-11-03T02:44:16Z,4760000,False,,,0,,J. Collins REBOUND (Off:2 Def:5),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,484.0,7.0,5.0,2.0,,,,,,,,,
486,PT04M38.00S,2023-11-03T02:44:20.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,9.806176084099869,34.55882352941176,1610612762,72,79,2023-11-03T02:44:26Z,4770000,False,77.0,40.0,1,left,MISS J. Clarkson 8' driving floating bank Shot,[203903],1610612762.0,UTA,driving floating bank,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Right,,,,8.68,Missed,,,,,,,,,,,,,,,
487,PT04M34.00S,2023-11-03T02:44:24.4Z,3,REGULAR,rebound,offensive,[],203903,,,1610612762,72,79,2023-11-03T02:44:26Z,4780000,False,,,0,,J. Clarkson REBOUND (Off:2 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,486.0,4.0,2.0,2.0,,,,,,,,,
488,PT04M34.00S,2023-11-03T02:44:23.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203903,5.590000152587891,50.0,1610612762,72,79,2023-11-03T02:44:23Z,4790000,False,0.0,0.0,1,left,MISS J. Clarkson tip Layup,[203903],1610612762.0,UTA,tip,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
489,PT04M34.00S,2023-11-03T02:44:24.4Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,72,79,2023-11-03T02:44:24Z,4800000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,488.0,9.0,7.0,2.0,,,,,,,,,
490,PT04M26.00S,2023-11-03T02:44:32.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,90.88370565045992,39.705882352941174,1610612753,72,81,2023-11-03T02:44:36Z,4810000,False,-51.0,33.0,1,right,P. Banchero 6' Layup (18 PTS) (J. Ingles 1 AST),"[1631094, 204060]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,6.13,Made,,,,,,,18.0,,,,,,J. Ingles,204060.0,1.0
492,PT04M02.00S,2023-11-03T02:44:56.7Z,3,REGULAR,3pt,Jump Shot,[],1630209,5.732588699080158,2.941176470588235,1610612762,75,81,2023-11-03T02:45:01Z,4830000,False,235.0,1.0,1,left,O. Yurtseven 3PT  (5 PTS) (J. Clarkson 6 AST),"[1630209, 203903]",1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Right Corner 3,24+ Right,,,,23.53,Made,,,,,,,5.0,,,,,,J. Clarkson,203903.0,6.0
494,PT04M00.00S,2023-11-03T02:45:04.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,75,81,2023-11-03T02:45:04Z,4850000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT04M00.00S,2023-11-03T02:47:24.4Z,3,REGULAR,substitution,out,[],203903,,,1610612753,75,81,2023-11-03T02:48:00Z,4860000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT04M00.00S,2023-11-03T02:47:24.4Z,3,REGULAR,substitution,out,[],1629659,,,1610612753,75,81,2023-11-03T02:48:00Z,4870000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT04M00.00S,2023-11-03T02:47:24.4Z,3,REGULAR,substitution,out,[],1628381,,,1610612753,75,81,2023-11-03T02:48:00Z,4880000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT04M00.00S,2023-11-03T02:47:24.4Z,3,REGULAR,substitution,out,[],1630591,,,1610612753,75,81,2023-11-03T02:48:00Z,4890000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT04M00.00S,2023-11-03T02:47:24.4Z,3,REGULAR,substitution,out,[],204060,,,1610612753,75,81,2023-11-03T02:48:00Z,4900000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT04M00.00S,2023-11-03T02:47:24.4Z,3,REGULAR,substitution,out,[],1628976,,,1610612753,75,81,2023-11-03T02:48:00Z,4910000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT04M00.00S,2023-11-03T02:47:24.4Z,3,REGULAR,substitution,in,[],1628374,,,1610612753,75,81,2023-11-03T02:48:00Z,4920000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT04M00.00S,2023-11-03T02:47:24.4Z,3,REGULAR,substitution,in,[],1629012,,,1610612753,75,81,2023-11-03T02:48:00Z,4930000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT04M00.00S,2023-11-03T02:47:24.4Z,3,REGULAR,substitution,in,[],1641718,,,1610612753,75,81,2023-11-03T02:48:00Z,4940000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT04M00.00S,2023-11-03T02:47:24.4Z,3,REGULAR,substitution,in,[],1641710,,,1610612753,75,81,2023-11-03T02:48:00Z,4950000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT04M00.00S,2023-11-03T02:47:24.4Z,3,REGULAR,substitution,in,[],1629021,,,1610612753,75,81,2023-11-03T02:48:00Z,4960000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT04M00.00S,2023-11-03T02:47:24.4Z,3,REGULAR,substitution,in,[],1630532,,,1610612753,75,81,2023-11-03T02:48:00Z,4970000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT03M43.00S,2023-11-03T02:48:19.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631094,90.22667542706965,45.588235294117645,1610612753,75,83,2023-11-03T02:48:25Z,4980000,False,-22.0,39.0,1,right,P. Banchero driving DUNK (20 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,4.52,Made,,,,,,,20.0,,,,,,,,
508,PT03M20.00S,2023-11-03T02:48:41.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.783837056504599,54.166666666666664,1610612762,75,83,2023-11-03T02:48:47Z,4990000,False,-21.0,11.0,1,left,MISS C. Sexton driving Layup - blocked,"[1629012, 1629021]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,2.37,Missed,Wagner,1629021.0,,,,,,,,,,,,,
509,PT03M20.00S,2023-11-03T02:48:41.8Z,3,REGULAR,block,,[],1629021,,,1610612762,75,83,2023-11-03T02:48:43Z,5000000,False,,,0,,M. Wagner BLOCK (2 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
510,PT03M18.00S,2023-11-03T02:48:43.8Z,3,REGULAR,rebound,offensive,[],1630209,,,1610612762,75,83,2023-11-03T02:48:47Z,5010000,False,,,0,,O. Yurtseven REBOUND (Off:1 Def:0),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,,,,,,,,508.0,1.0,0.0,1.0,,,,,,,,,
513,PT03M13.00S,2023-11-03T02:48:54.8Z,3,REGULAR,foul,personal,[],1641710,,,1610612762,75,83,2023-11-03T02:50:44Z,5040000,False,,,0,,A. Black personal FOUL (1 PF),"[1641710, 1630209]",1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,200832.0,1.0,0.0,Yurtseven,1630209.0,,,
517,PT03M04.00S,2023-11-03T02:51:05.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630209,7.703679369250986,52.20588235294118,1610612762,77,83,2023-11-03T02:51:10Z,5080000,False,-11.0,20.0,1,left,O. Yurtseven turnaround Hook (7 PTS) (L. Markkanen 1 AST),"[1630209, 1628374]",1610612762.0,UTA,turnaround,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,,,,2.27,Made,,,,,,,7.0,,,,,,L. Markkanen,1628374.0,1.0
519,PT02M55.00S,2023-11-03T02:51:17.6Z,3,REGULAR,foul,offensive,[],1631094,,,1610612753,77,83,2023-11-03T02:51:24Z,5100000,False,,,0,,P. Banchero offensive FOUL (4 PF),"[1631094, 1628374]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,200832.0,4.0,0.0,Markkanen,1628374.0,,,
521,PT02M55.00S,2023-11-03T02:51:17.6Z,3,REGULAR,turnover,offensive foul,[],1631094,,,1610612753,77,83,2023-11-03T02:51:17Z,5120000,False,,,0,,P. Banchero offensive foul TURNOVER (4 TO),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,4.0,,,,,,,,,,,,200832.0,,,,,,,
522,PT02M43.00S,2023-11-03T02:51:46.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,31.225361366622867,63.48039215686274,1610612762,80,83,2023-11-03T02:51:50Z,5130000,False,-67.0,241.0,1,left,L. Markkanen 25' 3PT  (14 PTS) (K. George 2 AST),"[1628374, 1641718]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,25.02,Made,,,,,,,14.0,,,,,,K. George,1641718.0,2.0
524,PT02M33.00S,2023-11-03T02:51:56.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,91.67214191852825,44.11764705882353,1610612753,80,83,2023-11-03T02:52:00Z,5150000,False,-29.0,26.0,1,right,MISS C. Anthony driving Layup,[1630175],1610612753.0,ORL,driving,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,3.91,Missed,,,,,,,,,,,,,,,
525,PT02M31.00S,2023-11-03T02:51:58.0Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612762,80,83,2023-11-03T02:52:00Z,5160000,False,,,0,,O. Yurtseven REBOUND (Off:1 Def:1),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Restricted Area,0-8 Center,,,,,,,,524.0,2.0,1.0,1.0,,,,,,,,,
526,PT02M24.00S,2023-11-03T02:52:05.4Z,3,REGULAR,foul,personal,['3freethrow'],1629021,,,1610612762,80,83,2023-11-03T03:01:33Z,5170000,False,,,0,,M. Wagner shooting personal FOUL (2 PF) (George 3 FT),"[1629021, 1641718]",1610612753.0,ORL,shooting,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,204058.0,2.0,0.0,George,1641718.0,,,
529,PT02M24.00S,2023-11-03T02:53:17.5Z,3,REGULAR,freethrow,1 of 3,[],1641718,,,1610612762,81,83,2023-11-03T03:13:14Z,5200000,False,,,0,,K. George Free Throw 1 of 3 (5 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
530,PT02M24.00S,2023-11-03T02:53:17.5Z,3,REGULAR,freethrow,2 of 3,[],1641718,,,1610612762,81,83,2023-11-03T03:13:14Z,5210000,False,,,0,,MISS K. George Free Throw 2 of 3,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
531,PT02M24.00S,2023-11-03T02:53:17.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,81,83,2023-11-03T03:13:14Z,5220000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,530.0,,,,,,,,,,,,
532,PT02M24.00S,2023-11-03T02:53:17.5Z,3,REGULAR,freethrow,3 of 3,[],1641718,,,1610612762,82,83,2023-11-03T03:13:14Z,5230000,False,,,0,,K. George Free Throw 3 of 3 (6 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
540,PT02M24.00S,2023-11-03T02:54:17.9Z,3,REGULAR,substitution,out,[],1631094,,,1610612753,82,83,2023-11-03T03:01:57Z,5235000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT02M24.00S,2023-11-03T02:54:17.9Z,3,REGULAR,substitution,in,[],1628371,,,1610612753,82,83,2023-11-03T03:01:57Z,5237500,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT02M11.00S,2023-11-03T02:54:59.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.59198423127464,45.588235294117645,1610612753,82,83,2023-11-03T02:55:48Z,5240000,False,-22.0,17.0,1,right,MISS F. Wagner driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,2.79,Missed,,,,,,,,,,,,,,,
534,PT02M09.00S,2023-11-03T02:55:01.3Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,82,83,2023-11-03T02:55:03Z,5250000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,,533.0,4.0,3.0,1.0,,,,,,,,,
535,PT02M00.00S,2023-11-03T02:55:09.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,5.863994743758213,42.8921568627451,1610612762,82,83,2023-11-03T03:12:07Z,5260000,False,36.0,3.0,1,left,MISS K. George driving Layup - blocked,"[1641718, 1628371]",1610612762.0,UTA,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,3.56,Missed,Isaac,1628371.0,,,,,,,,,,,,,
536,PT02M00.00S,2023-11-03T02:55:09.2Z,3,REGULAR,block,,[],1628371,,,1610612762,82,83,2023-11-03T02:55:38Z,5270000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
537,PT01M56.00S,2023-11-03T02:55:13.2Z,3,REGULAR,rebound,defensive,[],1641710,,,1610612753,82,83,2023-11-03T03:12:07Z,5280000,False,,,0,,A. Black REBOUND (Off:0 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,535.0,2.0,2.0,0.0,,,,,,,,,
538,PT01M54.00S,2023-11-03T02:55:16.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630175,94.03745072273325,51.9607843137255,1610612753,82,85,2023-11-03T02:56:36Z,5290000,False,10.0,4.0,1,right,C. Anthony running Layup (13 PTS) (M. Wagner 1 AST),"[1630175, 1629021]",1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,1.04,Made,,,,,,,13.0,,,,,,M. Wagner,1629021.0,1.0
542,PT01M39.00S,2023-11-03T02:55:31.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,7.178055190538765,48.529411764705884,1610612762,84,85,2023-11-03T02:55:37Z,5310000,False,7.0,15.0,1,left,L. Markkanen driving DUNK (16 PTS) (K. George 3 AST),"[1628374, 1641718]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,1.67,Made,,,,,,,16.0,,,,,,K. George,1641718.0,3.0
544,PT01M25.00S,2023-11-03T02:55:46.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630209,,,1610612753,84,85,2023-11-03T02:56:01Z,5330000,False,,,0,,O. Yurtseven shooting personal FOUL (2 PF) (Wagner 2 FT),"[1630209, 1630532]",1610612762.0,UTA,shooting,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200832.0,2.0,0.0,Wagner,1630532.0,,,
546,PT01M25.00S,2023-11-03T02:56:11.9Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,84,86,2023-11-03T02:56:33Z,5350000,False,,,0,,F. Wagner Free Throw 1 of 2 (14 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Made,,,,,,,14.0,,,,,,,,
547,PT01M25.00S,2023-11-03T02:56:11.9Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,84,86,2023-11-03T02:56:33Z,5360000,False,,,0,,MISS F. Wagner Free Throw 2 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
548,PT01M23.00S,2023-11-03T02:56:13.9Z,3,REGULAR,rebound,defensive,[],1630209,,,1610612762,84,86,2023-11-03T02:56:33Z,5370000,False,,,0,,O. Yurtseven REBOUND (Off:1 Def:2),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,547.0,3.0,2.0,1.0,,,,,,,,,
549,PT01M07.00S,2023-11-03T02:56:50.6Z,3,REGULAR,foul,personal,[],1630532,,,1610612762,84,86,2023-11-03T02:57:08Z,5380000,False,,,0,,F. Wagner personal FOUL (3 PF),"[1630532, 1628374]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200832.0,3.0,0.0,Markkanen,1628374.0,,,
551,PT01M00.00S,2023-11-03T02:57:36.7Z,3,REGULAR,turnover,bad pass,[],1641718,,,1610612762,84,86,2023-11-03T02:57:41Z,5400000,False,,,0,,K. George bad pass TURNOVER (1 TO),"[1641718, 1628371]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,1.0,Isaac,1628371.0,,,,,,,,,,,,,,,,,
552,PT01M00.00S,2023-11-03T02:57:36.7Z,3,REGULAR,steal,,[],1628371,,,1610612753,84,86,2023-11-03T02:57:38Z,5410000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
553,PT00M58.70S,2023-11-03T02:57:40.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641710,91.01511169513797,50.245098039215684,1610612753,84,88,2023-11-03T02:58:32Z,5420000,False,1.0,32.0,1,right,A. Black running DUNK (4 PTS) (J. Isaac 1 AST),"[1641710, 1628371]",1610612753.0,ORL,running,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,3.2,Made,,,,,,,4.0,,,,,,J. Isaac,1628371.0,1.0
