actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
336,PT00M12.00S,2023-12-19T03:08:47.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,82.9993429697766,45.09803921568628,1610612751,54,59,2023-12-19T03:08:53Z,3300000,False,-25.0,107.0,1,right,MISS M. Bridges 11' step back Shot,[1628969],1610612751.0,BKN,step back,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,11.01,Missed,,,,,,,,,,,,,,,,,,
337,PT00M09.40S,2023-12-19T03:08:50.4Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,54,59,2023-12-19T03:08:50Z,3310000,False,,,0,,W. Kessler REBOUND (Off:2 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,336.0,7.0,5.0,2.0,,,,,,,,,,,,,,
338,PT00M00.80S,2023-12-19T03:08:59.0Z,2,REGULAR,3pt,Jump Shot,[],1629012,31.61957950065703,47.05882352941176,1610612762,54,59,2023-12-19T03:09:04Z,3320000,False,15.0,245.0,1,left,MISS C. Sexton 24' pullup 3PT,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,24.51,Missed,,,,,,,,,,,,,,,,,,
339,PT00M00.80S,2023-12-19T03:08:59.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,54,59,2023-12-19T03:09:04Z,3330000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,338.0,,,,,,,,,,,,,,,,,
340,PT00M00.00S,2023-12-19T03:09:02.4Z,2,REGULAR,period,end,[],0,,,1610612762,54,59,2023-12-19T03:09:02Z,3340000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2023-12-19T03:17:21.7Z,3,REGULAR,substitution,out,['startperiod'],203482,,,1610612762,54,59,2023-12-19T03:24:08Z,3350000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-12-19T03:17:21.7Z,3,REGULAR,substitution,out,['startperiod'],1630534,,,1610612762,54,59,2023-12-19T03:24:08Z,3360000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-12-19T03:17:21.7Z,3,REGULAR,substitution,in,['startperiod'],1631323,,,1610612762,54,59,2023-12-19T03:24:08Z,3370000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-12-19T03:17:21.7Z,3,REGULAR,substitution,in,['startperiod'],1629659,,,1610612762,54,59,2023-12-19T03:24:08Z,3380000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2023-12-19T03:24:16.0Z,3,REGULAR,period,start,[],0,,,1610612751,54,59,2023-12-19T03:24:16Z,3390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M46.00S,2023-12-19T03:24:29.6Z,3,REGULAR,3pt,Jump Shot,[],1629661,29.6484888304862,27.696078431372552,1610612751,54,59,2023-12-19T03:24:34Z,3400000,False,112.0,226.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
347,PT11M42.00S,2023-12-19T03:24:33.6Z,3,REGULAR,rebound,offensive,[],1630560,,,1610612751,54,59,2023-12-19T03:24:34Z,3410000,False,,,0,,C. Thomas REBOUND (Off:1 Def:1),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,346.0,2.0,1.0,1.0,,,,,,,,,,,,,,
348,PT11M36.00S,2023-12-19T03:24:39.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203915,7.30946123521682,35.049019607843135,1610612751,54,61,2023-12-19T03:24:46Z,3420000,False,75.0,16.0,1,left,S. Dinwiddie 7' driving floating bank Jump Shot (12 PTS) (C. Thomas 3 AST),"[203915, 1630560]",1610612751.0,BKN,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,7.65,Made,,,,,,,,,,,,,,,12.0,C. Thomas,1630560.0,3.0
349,PT11M23.00S,2023-12-19T03:24:54.0Z,3,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612762,54,61,2023-12-19T03:24:59Z,3430000,False,,,0,,M. Bridges shooting personal FOUL (2 PF) (Sexton 2 FT),"[1628969, 1629012]",1610612751.0,BKN,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1628480.0,2.0,0.0,Sexton,1629012.0,,,,
351,PT11M23.00S,2023-12-19T03:25:22.5Z,3,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,55,61,2023-12-19T03:25:22Z,3450000,False,,,0,,C. Sexton Free Throw 1 of 2 (17 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,,,,,,,17.0,,,
352,PT11M23.00S,2023-12-19T03:25:38.3Z,3,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,56,61,2023-12-19T03:25:38Z,3460000,False,,,0,,C. Sexton Free Throw 2 of 2 (18 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,,,,,,,18.0,,,
353,PT11M06.00S,2023-12-19T03:25:56.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,13.485545335085414,56.61764705882353,1610612751,56,63,2023-12-19T03:26:00Z,3470000,False,-33.0,74.0,1,left,C. Thomas 8' pullup Jump Shot (14 PTS) (M. Bridges 3 AST),"[1630560, 1628969]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,8.13,Made,,,,,,,,,,,,,,,14.0,M. Bridges,1628969.0,3.0
355,PT10M48.00S,2023-12-19T03:26:15.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,92.59198423127464,44.6078431372549,1610612762,58,63,2023-12-19T03:26:19Z,3490000,False,-27.0,17.0,1,right,W. Kessler alley-oop DUNK (9 PTS) (T. Horton-Tucker 3 AST),"[1631117, 1629659]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,3.2,Made,,,,,,,,,,,,,,,9.0,T. Horton-Tucker,1629659.0,3.0
357,PT10M26.00S,2023-12-19T03:26:36.8Z,3,REGULAR,3pt,Jump Shot,[],1628969,27.414586070959263,75.49019607843137,1610612751,58,63,2023-12-19T03:26:41Z,3510000,False,-127.0,205.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.16,Missed,,,,,,,,,,,,,,,,,,
358,PT10M25.00S,2023-12-19T03:26:37.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,58,63,2023-12-19T03:26:41Z,3520000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,357.0,,,,,,,,,,,,,,,,,
360,PT10M25.00S,2023-12-19T03:27:03.1Z,3,REGULAR,foul,offensive,[],1629651,,,1610612751,58,63,2023-12-19T03:27:25Z,3540000,False,,,0,,N. Claxton offensive FOUL (3 PF),"[1629651, 1629012]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,202026.0,3.0,0.0,Sexton,1629012.0,,,,
362,PT10M25.00S,2023-12-19T03:27:03.1Z,3,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,58,63,2023-12-19T03:27:03Z,3560000,False,,,0,,N. Claxton offensive foul TURNOVER (3 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,3.0,,,202026.0,,,,,,,,
363,PT10M06.00S,2023-12-19T03:27:35.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628374,82.47371879106439,53.92156862745098,1610612762,58,63,2023-12-19T03:27:40Z,3570000,False,20.0,112.0,1,right,MISS L. Markkanen 11' Jump Shot - blocked,"[1628374, 203915]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,11.39,Missed,,,,,Dinwiddie,203915.0,,,,,,,,,,,,
364,PT10M06.00S,2023-12-19T03:27:35.7Z,3,REGULAR,block,,[],203915,,,1610612762,58,63,2023-12-19T03:27:38Z,3580000,False,,,0,,S. Dinwiddie BLOCK (1 BLK),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
365,PT10M03.00S,2023-12-19T03:27:38.7Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,58,63,2023-12-19T03:28:14Z,3590000,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,363.0,5.0,3.0,2.0,,,,,,,,,,,,,,
366,PT09M58.00S,2023-12-19T03:27:44.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630560,14.931011826544022,63.23529411764706,1610612751,58,65,2023-12-19T03:28:48Z,3600000,False,-66.0,88.0,1,left,C. Thomas 11' running pullup Jump Shot (16 PTS) (S. Dinwiddie 6 AST),"[1630560, 203915]",1610612751.0,BKN,running pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,11.0,Made,,,,,,,,,,,,,,,16.0,S. Dinwiddie,203915.0,6.0
368,PT09M44.00S,2023-12-19T03:27:57.2Z,3,REGULAR,2pt,Jump Shot,[],1629659,81.68528252299606,70.09803921568627,1610612762,60,65,2023-12-19T03:28:02Z,3620000,False,100.0,120.0,1,right,T. Horton-Tucker 15' step back Jump Shot (7 PTS),[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Right,15.63,Made,,,,,,,,,,,,,,,7.0,,,
369,PT09M33.00S,2023-12-19T03:28:09.2Z,3,REGULAR,3pt,Jump Shot,[],1628969,26.231931668856767,79.65686274509804,1610612751,60,65,2023-12-19T03:28:14Z,3630000,False,-148.0,194.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.43,Missed,,,,,,,,,,,,,,,,,,
370,PT09M30.00S,2023-12-19T03:28:12.2Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,60,65,2023-12-19T03:28:14Z,3640000,False,,,0,,W. Kessler REBOUND (Off:2 Def:6),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,369.0,8.0,6.0,2.0,,,,,,,,,,,,,,
371,PT09M26.00S,2023-12-19T03:28:16.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629659,94.43166885676742,96.07843137254902,1610612762,60,65,2023-12-19T03:31:12Z,3650000,False,230.0,0.0,1,right,MISS T. Horton-Tucker running 3PT,[1629659],1610612762.0,UTA,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
372,PT09M23.00S,2023-12-19T03:28:19.6Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,60,65,2023-12-19T03:28:24Z,3660000,False,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,371.0,6.0,4.0,2.0,,,,,,,,,,,,,,
373,PT09M15.00S,2023-12-19T03:28:26.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,7.046649145860711,54.90196078431373,1610612751,60,65,2023-12-19T03:28:31Z,3670000,False,-25.0,14.0,1,left,MISS M. Bridges driving Layup - blocked,"[1628969, 1631117]",1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.81,Missed,,,,,Kessler,1631117.0,,,,,,,,,,,,
374,PT09M15.00S,2023-12-19T03:28:26.7Z,3,REGULAR,block,,[],1631117,,,1610612751,60,65,2023-12-19T03:28:28Z,3680000,False,,,0,,W. Kessler BLOCK (5 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
375,PT09M12.00S,2023-12-19T03:28:29.7Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,60,65,2023-12-19T03:28:31Z,3690000,False,,,0,,W. Kessler REBOUND (Off:2 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,373.0,9.0,7.0,2.0,,,,,,,,,,,,,,
376,PT09M08.00S,2023-12-19T03:28:33.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629659,93.9060446780552,2.941176470588235,1610612762,63,65,2023-12-19T03:31:57Z,3700000,False,-235.0,5.0,1,right,T. Horton-Tucker 3PT running (10 PTS) (S. Fontecchio 3 AST),"[1629659, 1631323]",1610612762.0,UTA,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Left Corner 3,24+ Left,23.53,Made,,,,,,,,,,,,,,,10.0,S. Fontecchio,1631323.0,3.0
378,PT08M58.00S,2023-12-19T03:28:44.4Z,3,REGULAR,3pt,Jump Shot,[],1630560,14.536793692509855,96.56862745098039,1610612751,63,68,2023-12-19T03:28:48Z,3720000,False,-233.0,84.0,1,left,C. Thomas 24' 3PT  (19 PTS) (S. Dinwiddie 7 AST),"[1630560, 203915]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,24.75,Made,,,,,,,,,,,,,,,19.0,S. Dinwiddie,203915.0,7.0
380,PT08M55.00S,2023-12-19T03:28:50.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,63,68,2023-12-19T03:28:50Z,3740000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M41.00S,2023-12-19T03:32:02.5Z,3,REGULAR,3pt,Jump Shot,[],1629659,69.20170827858082,26.715686274509803,1610612762,66,68,2023-12-19T03:32:10Z,3750000,False,-116.0,237.0,1,right,T. Horton-Tucker 26' 3PT  (13 PTS) (L. Markkanen 4 AST),"[1629659, 1628374]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,26.4,Made,,,,,,,,,,,,,,,13.0,L. Markkanen,1628374.0,4.0
384,PT08M23.00S,2023-12-19T03:32:19.4Z,3,REGULAR,3pt,Jump Shot,[],1629661,4.944152431011826,1.715686274509804,1610612751,66,68,2023-12-19T03:32:24Z,3770000,False,241.0,-6.0,1,left,MISS C. Johnson 24' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,24.15,Missed,,,,,,,,,,,,,,,,,,
385,PT08M20.00S,2023-12-19T03:32:22.4Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612762,66,68,2023-12-19T03:32:24Z,3780000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,,,384.0,6.0,6.0,0.0,,,,,,,,,,,,,,
386,PT08M14.00S,2023-12-19T03:32:28.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631117,93.51182654402102,54.41176470588235,1610612762,68,68,2023-12-19T03:33:03Z,3790000,False,22.0,8.0,1,right,W. Kessler running Layup (11 PTS) (T. Horton-Tucker 4 AST),"[1631117, 1629659]",1610612762.0,UTA,running,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,,,,,,,,,,,11.0,T. Horton-Tucker,1629659.0,4.0
388,PT08M06.00S,2023-12-19T03:32:37.2Z,3,REGULAR,3pt,Jump Shot,[],1629661,29.911300919842315,72.30392156862744,1610612751,68,68,2023-12-19T03:32:42Z,3810000,False,-112.0,229.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
389,PT08M03.00S,2023-12-19T03:32:40.2Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,68,68,2023-12-19T03:32:42Z,3820000,False,,,0,,W. Kessler REBOUND (Off:2 Def:8),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,388.0,10.0,8.0,2.0,,,,,,,,,,,,,,
390,PT07M45.00S,2023-12-19T03:32:57.8Z,3,REGULAR,2pt,Layup,[],1631117,92.59198423127464,33.57843137254902,1610612762,68,68,2023-12-19T03:33:01Z,3830000,False,-82.0,17.0,1,right,MISS W. Kessler 8' Layup - blocked,"[1631117, 1629651]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,8.39,Missed,,,,,Claxton,1629651.0,,,,,,,,,,,,
391,PT07M45.00S,2023-12-19T03:32:57.8Z,3,REGULAR,block,,[],1629651,,,1610612762,68,68,2023-12-19T03:32:59Z,3840000,False,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
392,PT07M43.00S,2023-12-19T03:32:59.8Z,3,REGULAR,rebound,defensive,[],203915,,,1610612751,68,68,2023-12-19T03:33:01Z,3850000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:5),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Left,,,390.0,5.0,5.0,0.0,,,,,,,,,,,,,,
393,PT07M39.00S,2023-12-19T03:33:04.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629651,10.068988173455978,58.08823529411765,1610612751,68,68,2023-12-19T03:34:20Z,3860000,False,-40.0,42.0,1,left,MISS N. Claxton running Layup,[1629651],1610612751.0,BKN,running,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
394,PT07M37.00S,2023-12-19T03:33:06.6Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,68,68,2023-12-19T03:33:12Z,3870000,False,,,0,,W. Kessler REBOUND (Off:2 Def:9),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,393.0,11.0,9.0,2.0,,,,,,,,,,,,,,
395,PT07M30.00S,2023-12-19T03:33:12.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,86.94152431011827,49.50980392156863,1610612762,68,68,2023-12-19T03:33:19Z,3880000,False,-2.0,70.0,1,right,MISS C. Sexton 7' floating Shot,[1629012],1610612762.0,UTA,floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
396,PT07M27.00S,2023-12-19T03:33:15.4Z,3,REGULAR,rebound,defensive,[],203915,,,1610612751,68,68,2023-12-19T03:33:19Z,3890000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:6),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,395.0,6.0,6.0,0.0,,,,,,,,,,,,,,
397,PT07M23.00S,2023-12-19T03:33:20.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629661,7.5722733245729295,44.6078431372549,1610612751,68,70,2023-12-19T03:36:16Z,3900000,False,27.0,19.0,1,left,C. Johnson running DUNK (7 PTS) (S. Dinwiddie 8 AST),"[1629661, 203915]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,3.28,Made,,,,,,,,,,,,,,,7.0,S. Dinwiddie,203915.0,8.0
399,PT07M07.00S,2023-12-19T03:33:36.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,90.75229960578186,55.88235294117647,1610612762,70,70,2023-12-19T03:37:14Z,3920000,False,29.0,34.0,1,right,L. Markkanen cutting Layup (13 PTS) (C. Sexton 4 AST),"[1628374, 1629012]",1610612762.0,UTA,cutting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.53,Made,,,,,,,,,,,,,,,13.0,C. Sexton,1629012.0,4.0
401,PT06M41.00S,2023-12-19T03:34:02.4Z,3,REGULAR,2pt,Jump Shot,[],1629651,19.66162943495401,19.11764705882353,1610612751,70,72,2023-12-19T04:03:52Z,3940000,False,154.0,132.0,1,left,N. Claxton 20' Jump Shot (9 PTS) (S. Dinwiddie 9 AST),"[1629651, 203915]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Right Center,20.33,Made,,,,,,,,,,,,,,,9.0,S. Dinwiddie,203915.0,9.0
403,PT06M24.00S,2023-12-19T03:34:21.3Z,3,REGULAR,2pt,Jump Shot,[],1629659,82.34231274638634,19.11764705882353,1610612762,70,72,2023-12-19T03:34:54Z,3960000,False,-154.0,113.0,1,right,MISS T. Horton-Tucker 19' Jump Shot - blocked,"[1629659, 1630560]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Left Center,19.16,Missed,,,,,Thomas,1630560.0,,,,,,,,,,,,
404,PT06M24.00S,2023-12-19T03:34:21.3Z,3,REGULAR,block,,[],1630560,,,1610612762,70,72,2023-12-19T03:34:23Z,3970000,False,,,0,,C. Thomas BLOCK (1 BLK),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
405,PT06M24.00S,2023-12-19T03:34:21.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,70,72,2023-12-19T03:34:54Z,3980000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Mid-Range,16-24 Left Center,,,403.0,,,,,,,,,,,,,,,,,
407,PT06M24.00S,2023-12-19T03:34:31.5Z,3,REGULAR,substitution,out,[],1628374,,,1610612762,70,72,2023-12-19T03:34:48Z,4000000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M24.00S,2023-12-19T03:34:31.5Z,3,REGULAR,substitution,out,[],203915,,,1610612762,70,72,2023-12-19T03:34:48Z,4010000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M24.00S,2023-12-19T03:34:31.5Z,3,REGULAR,substitution,out,[],1629651,,,1610612762,70,72,2023-12-19T03:34:48Z,4020000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M24.00S,2023-12-19T03:34:31.5Z,3,REGULAR,substitution,in,[],203482,,,1610612762,70,72,2023-12-19T03:34:48Z,4030000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M24.00S,2023-12-19T03:34:31.5Z,3,REGULAR,substitution,in,[],1630549,,,1610612762,70,72,2023-12-19T03:34:48Z,4040000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M24.00S,2023-12-19T03:34:31.5Z,3,REGULAR,substitution,in,[],1627827,,,1610612762,70,72,2023-12-19T03:34:48Z,4050000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M12.00S,2023-12-19T03:35:03.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629012,91.5407358738502,57.107843137254896,1610612762,70,72,2023-12-19T03:35:08Z,4060000,False,36.0,27.0,1,right,MISS C. Sexton driving Layup,[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,,,,
414,PT06M09.00S,2023-12-19T03:35:06.2Z,3,REGULAR,rebound,offensive,[],203482,,,1610612762,70,72,2023-12-19T03:35:06Z,4070000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,413.0,2.0,1.0,1.0,,,,,,,,,,,,,,
415,PT06M09.00S,2023-12-19T03:35:06.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203482,94.40999984741211,50.0,1610612762,72,72,2023-12-19T03:35:06Z,4080000,False,0.0,0.0,1,right,K. Olynyk tip DUNK (2 PTS),[203482],1610612762.0,UTA,tip,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,2.0,,,
416,PT05M54.00S,2023-12-19T03:35:21.1Z,3,REGULAR,3pt,Jump Shot,[],1630560,21.632720105124836,5.637254901960785,1610612751,72,75,2023-12-19T03:35:25Z,4090000,False,222.0,151.0,1,left,C. Thomas 26' 3PT  (22 PTS) (C. Johnson 1 AST),"[1630560, 1629661]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,26.82,Made,,,,,,,,,,,,,,,22.0,C. Johnson,1629661.0,1.0
418,PT05M38.00S,2023-12-19T03:35:40.1Z,3,REGULAR,foul,offensive,[],1629012,,,1610612762,72,75,2023-12-19T03:35:45Z,4110000,False,,,0,,C. Sexton offensive FOUL (2 PF),"[1629012, 1628969]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1627541.0,2.0,0.0,Bridges,1628969.0,,,,
