actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
494,PT01M08.00S,2023-11-26T04:13:19.1Z,3,REGULAR,foul,personal,[],1630631,,,1610612762,66,75,2023-11-26T04:13:32Z,4860000,False,,,0,,J. Alvarado personal FOUL (3 PF),"[1630631, 203482]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1204.0,,,,,,3.0,0.0,Olynyk,203482.0,,,,
496,PT01M08.00S,2023-11-26T04:13:24.6Z,3,REGULAR,substitution,out,[],1627742,,,1610612762,66,75,2023-11-26T04:13:26Z,4880000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M08.00S,2023-11-26T04:13:24.6Z,3,REGULAR,substitution,in,[],1626204,,,1610612762,66,75,2023-11-26T04:13:26Z,4890000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M03.00S,2023-11-26T04:13:53.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631117,88.25558475689881,60.78431372549019,1610612762,66,75,2023-11-26T04:13:58Z,4900000,False,54.0,58.0,1,right,MISS W. Kessler 7' Jump Shot - blocked,"[1631117, 1630631]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,7.91,Missed,,,,,,,Alvarado,1630631.0,,,,,,,,,,
499,PT01M03.00S,2023-11-26T04:13:53.0Z,3,REGULAR,block,,[],1630631,,,1610612762,66,75,2023-11-26T04:26:33Z,4910000,False,,,0,,J. Alvarado BLOCK (1 BLK),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
500,PT01M03.00S,2023-11-26T04:13:53.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,66,75,2023-11-26T04:13:58Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,498.0,,,,,,,,,,,,,,,,,
502,PT00M56.00S,2023-11-26T04:14:13.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631117,89.96386333771353,34.80392156862745,1610612762,66,75,2023-11-26T04:14:18Z,4940000,False,-76.0,42.0,1,right,MISS W. Kessler 8' Hook,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Left,8.67,Missed,,,,,,,,,,,,,,,,,,
503,PT00M54.20S,2023-11-26T04:14:15.7Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612740,66,75,2023-11-26T04:14:18Z,4950000,False,,,0,,D. Daniels REBOUND (Off:1 Def:5),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Left,,,502.0,6.0,5.0,1.0,,,,,,,,,,,,,,
504,PT00M45.30S,2023-11-26T04:14:25.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,5.075558475689881,44.85294117647059,1610612740,66,77,2023-11-26T04:14:29Z,4960000,False,26.0,-5.0,1,left,N. Marshall Layup (5 PTS) (C. Zeller 3 AST),"[1630230, 203469]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,,,,,,,,,,,5.0,C. Zeller,203469.0,3.0
506,PT00M35.10S,2023-11-26T04:14:38.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,91.67214191852825,55.88235294117647,1610612762,66,77,2023-11-26T04:14:43Z,4980000,False,29.0,26.0,1,right,MISS T. Horton-Tucker driving Layup,[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,3.91,Missed,,,,,,,,,,,,,,,,,,
507,PT00M32.40S,2023-11-26T04:14:41.3Z,3,REGULAR,rebound,offensive,[],1629012,,,1610612762,66,77,2023-11-26T04:14:41Z,4990000,False,,,0,,C. Sexton REBOUND (Off:2 Def:0),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,506.0,2.0,0.0,2.0,,,,,,,,,,,,,,
508,PT00M23.00S,2023-11-26T04:14:50.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629012,83.52496714848883,95.34313725490196,1610612762,66,77,2023-11-26T04:14:57Z,5000000,False,227.0,102.0,1,right,MISS C. Sexton 24' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,24.88,Missed,,,,,,,,,,,,,,,,,,
509,PT00M19.20S,2023-11-26T04:14:54.5Z,3,REGULAR,rebound,defensive,[],1630631,,,1610612740,66,77,2023-11-26T04:14:57Z,5010000,False,,,0,,J. Alvarado REBOUND (Off:1 Def:3),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,508.0,4.0,3.0,1.0,,,,,,,,,,,,,,
510,PT00M03.20S,2023-11-26T04:15:10.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,10.726018396846255,40.44117647058824,1610612740,66,77,2023-11-26T04:15:15Z,5020000,False,48.0,48.0,1,left,MISS J. Alvarado 6' driving Layup - blocked,"[1630631, 1631117]",1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,6.8,Missed,,,,,,,Kessler,1631117.0,,,,,,,,,,
511,PT00M03.20S,2023-11-26T04:15:10.5Z,3,REGULAR,block,,[],1631117,,,1610612740,66,77,2023-11-26T04:15:12Z,5030000,False,,,0,,W. Kessler BLOCK (2 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
512,PT00M00.80S,2023-11-26T04:15:12.9Z,3,REGULAR,rebound,defensive,[],1629012,,,1610612762,66,77,2023-11-26T04:15:12Z,5040000,False,,,0,,C. Sexton REBOUND (Off:2 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,510.0,3.0,1.0,2.0,,,,,,,,,,,,,,
513,PT00M00.00S,2023-11-26T04:15:14.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,92.9862023653088,45.83333333333333,1610612762,68,77,2023-11-26T04:15:20Z,5050000,False,-21.0,13.0,1,right,C. Sexton reverse Layup (6 PTS),[1629012],1610612762.0,UTA,reverse,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,,,,,,,,,,6.0,,,
514,PT00M00.00S,2023-11-26T04:15:39.6Z,3,REGULAR,period,end,[],0,,,1610612740,68,77,2023-11-26T04:15:39Z,5060000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2023-11-26T04:17:20.9Z,4,REGULAR,substitution,out,['startperiod'],1630631,,,1610612740,68,77,2023-11-26T04:17:48Z,5070000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2023-11-26T04:17:20.9Z,4,REGULAR,substitution,out,['startperiod'],203469,,,1610612740,68,77,2023-11-26T04:17:48Z,5080000,False,,,0,,SUB out: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2023-11-26T04:17:20.9Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,68,77,2023-11-26T04:17:48Z,5090000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2023-11-26T04:17:20.9Z,4,REGULAR,substitution,in,['startperiod'],1630529,,,1610612740,68,77,2023-11-26T04:17:48Z,5100000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2023-11-26T04:18:07.3Z,4,REGULAR,period,start,[],0,,,1610612740,68,77,2023-11-26T04:18:07Z,5110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M45.00S,2023-11-26T04:18:21.6Z,4,REGULAR,3pt,Jump Shot,[],202685,6.783837056504599,1.9607843137254901,1610612740,68,77,2023-11-26T04:18:27Z,5120000,False,240.0,11.0,1,left,MISS J. Valanciunas 24' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Right Corner 3,24+ Right,24.05,Missed,,,,,,,,,,,,,,,,,,
522,PT11M42.00S,2023-11-26T04:18:24.6Z,4,REGULAR,rebound,defensive,[],1630534,,,1610612762,68,77,2023-11-26T04:18:27Z,5130000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,521.0,1.0,1.0,0.0,,,,,,,,,,,,,,
523,PT11M36.00S,2023-11-26T04:18:29.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631117,92.59198423127464,51.9607843137255,1610612762,70,77,2023-11-26T04:18:38Z,5140000,False,10.0,17.0,1,right,W. Kessler alley-oop DUNK (4 PTS) (K. Olynyk 2 AST),"[1631117, 203482]",1610612762.0,UTA,alley-oop,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,1.97,Made,,,,,,,,,,,,,,,4.0,K. Olynyk,203482.0,2.0
525,PT11M21.00S,2023-11-26T04:18:46.9Z,4,REGULAR,turnover,bad pass,[],1630700,,,1610612740,70,77,2023-11-26T04:21:37Z,5160000,False,,,0,,D. Daniels bad pass TURNOVER (3 TO),"[1630700, 203482]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,,,3.0,,,Olynyk,203482.0,,,,,,,,
526,PT11M21.00S,2023-11-26T04:18:46.9Z,4,REGULAR,steal,,[],203482,,,1610612762,70,77,2023-11-26T04:18:48Z,5170000,False,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
527,PT11M20.00S,2023-11-26T04:18:51.8Z,4,REGULAR,foul,personal,['2freethrow'],1626204,,,1610612762,70,77,2023-11-26T04:20:52Z,5180000,False,,,0,,L. Nance Jr. clear-path personal FOUL (1 PF) (Sexton 2 FT),"[1626204, 1629012]",1610612740.0,NOP,clear-path,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,203177.0,,,,,,1.0,0.0,Sexton,1629012.0,,,,
530,PT11M20.00S,2023-11-26T04:21:06.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629012,,,1610612762,71,77,2023-11-26T04:21:27Z,5210000,False,,,0,,C. Sexton clear-path Free Throw 1 of 2 (7 PTS),[1629012],1610612762.0,UTA,clear-path,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
531,PT11M20.00S,2023-11-26T04:21:06.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629012,,,1610612762,72,77,2023-11-26T04:21:27Z,5220000,False,,,0,,C. Sexton clear-path Free Throw 2 of 2 (8 PTS),[1629012],1610612762.0,UTA,clear-path,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,,,,,,,8.0,,,
532,PT10M59.00S,2023-11-26T04:21:56.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629012,84.1819973718791,40.68627450980392,1610612762,72,77,2023-11-26T04:22:01Z,5230000,False,-47.0,96.0,1,right,MISS C. Sexton 10' turnaround Shot,[1629012],1610612762.0,UTA,turnaround,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,10.69,Missed,,,,,,,,,,,,,,,,,,
533,PT10M56.00S,2023-11-26T04:21:59.6Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,72,77,2023-11-26T04:22:01Z,5240000,False,,,0,,N. Marshall REBOUND (Off:0 Def:3),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,532.0,3.0,3.0,0.0,,,,,,,,,,,,,,
534,PT10M42.00S,2023-11-26T04:22:12.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.863994743758213,43.38235294117647,1610612740,72,79,2023-11-26T04:22:17Z,5250000,False,33.0,3.0,1,left,H. Jones driving Layup (6 PTS) (J. Valanciunas 2 AST),"[1630529, 202685]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,3.32,Made,,,,,,,,,,,,,,,6.0,J. Valanciunas,202685.0,2.0
536,PT10M29.00S,2023-11-26T04:22:28.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631117,92.46057818659659,45.83333333333333,1610612762,74,79,2023-11-26T04:23:50Z,5270000,False,-21.0,18.0,1,right,W. Kessler reverse Layup (6 PTS) (C. Sexton 2 AST),"[1631117, 1629012]",1610612762.0,UTA,reverse,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.78,Made,,,,,,,,,,,,,,,6.0,C. Sexton,1629012.0,2.0
538,PT10M29.00S,2023-11-26T04:22:30.3Z,4,REGULAR,foul,personal,['1freethrow'],1630230,,,1610612762,74,79,2023-11-26T04:22:38Z,5290000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Kessler 1 FT),"[1630230, 1631117]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,,,1204.0,,,,,,1.0,0.0,Kessler,1631117.0,,,,
540,PT10M29.00S,2023-11-26T04:22:49.5Z,4,REGULAR,substitution,out,[],1630230,,,1610612762,74,79,2023-11-26T04:22:57Z,5310000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M29.00S,2023-11-26T04:22:49.5Z,4,REGULAR,substitution,in,[],1641722,,,1610612762,74,79,2023-11-26T04:22:57Z,5320000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M29.00S,2023-11-26T04:23:06.9Z,4,REGULAR,freethrow,1 of 1,[],1631117,,,1610612762,75,79,2023-11-26T04:23:06Z,5330000,False,,,0,,W. Kessler Free Throw 1 of 1 (7 PTS),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
543,PT10M18.00S,2023-11-26T04:23:23.4Z,4,REGULAR,turnover,traveling,[],1630529,,,1610612740,75,79,2023-11-26T04:23:29Z,5340000,False,,,0,,H. Jones traveling TURNOVER (1 TO),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203177.0,1.0,,,,,,,,,,,,
544,PT10M06.00S,2023-11-26T04:23:47.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630534,66.44218134034165,56.372549019607845,1610612762,75,79,2023-11-26T04:23:52Z,5350000,False,32.0,263.0,1,right,MISS O. Agbaji 26' 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,26.48,Missed,,,,,,,,,,,,,,,,,,
545,PT10M03.00S,2023-11-26T04:23:50.3Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,75,79,2023-11-26T04:33:34Z,5360000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,544.0,3.0,2.0,1.0,,,,,,,,,,,,,,
548,PT09M54.00S,2023-11-26T04:23:58.5Z,4,REGULAR,3pt,Jump Shot,[],1630529,5.732588699080158,95.83333333333334,1610612740,75,79,2023-11-26T04:24:05Z,5390000,False,-229.0,1.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
549,PT09M52.00S,2023-11-26T04:24:00.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,75,79,2023-11-26T04:24:05Z,5400000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Left Corner 3,24+ Left,,,548.0,,,,,,,,,,,,,,,,,
551,PT09M39.00S,2023-11-26T04:24:28.5Z,4,REGULAR,turnover,lost ball,[],1629012,,,1610612762,75,79,2023-11-26T04:24:34Z,5420000,False,,,0,,C. Sexton lost ball TURNOVER (2 TO),"[1629012, 1626204]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,,,Nance Jr.,1626204.0,,,,,,,,
552,PT09M39.00S,2023-11-26T04:24:28.5Z,4,REGULAR,steal,,[],1626204,,,1610612740,75,79,2023-11-26T04:24:30Z,5430000,False,,,0,,L. Nance Jr. STEAL (3 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
553,PT09M33.00S,2023-11-26T04:24:34.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641722,10.068988173455978,63.970588235294116,1610612740,75,79,2023-11-26T04:24:44Z,5440000,False,-70.0,42.0,1,left,MISS J. Hawkins 8' driving Layup,[1641722],1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Left,8.16,Missed,,,,,,,,,,,,,,,,,,
554,PT09M32.00S,2023-11-26T04:24:35.2Z,4,REGULAR,rebound,offensive,[],1630529,,,1610612740,75,79,2023-11-26T04:24:44Z,5450000,False,,,0,,H. Jones REBOUND (Off:1 Def:0),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,553.0,1.0,0.0,1.0,,,,,,,,,,,,,,
555,PT09M30.00S,2023-11-26T04:24:37.5Z,4,REGULAR,turnover,lost ball,[],1630700,,,1610612740,75,79,2023-11-26T04:43:10Z,5460000,False,,,0,,D. Daniels lost ball TURNOVER (4 TO),"[1630700, 1630534]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,4.0,,,Agbaji,1630534.0,,,,,,,,
556,PT09M30.00S,2023-11-26T04:24:37.5Z,4,REGULAR,steal,,[],1630534,,,1610612762,75,79,2023-11-26T04:24:38Z,5470000,False,,,0,,O. Agbaji STEAL (3 STL),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
557,PT09M22.00S,2023-11-26T04:24:46.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631117,92.32917214191852,49.01960784313725,1610612762,77,79,2023-11-26T04:24:52Z,5480000,False,-5.0,20.0,1,right,W. Kessler reverse DUNK (9 PTS) (T. Horton-Tucker 2 AST),"[1631117, 1629659]",1610612762.0,UTA,reverse,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,,,,,,,,,9.0,T. Horton-Tucker,1629659.0,2.0
559,PT09M22.00S,2023-11-26T04:24:51.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,77,79,2023-11-26T04:24:51Z,5500000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M22.00S,2023-11-26T04:27:22.0Z,4,REGULAR,substitution,out,[],1630700,,,1610612740,77,79,2023-11-26T04:27:46Z,5510000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M22.00S,2023-11-26T04:27:22.0Z,4,REGULAR,substitution,out,[],1626204,,,1610612740,77,79,2023-11-26T04:27:46Z,5520000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M22.00S,2023-11-26T04:27:22.0Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,77,79,2023-11-26T04:27:46Z,5530000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M22.00S,2023-11-26T04:27:22.0Z,4,REGULAR,substitution,in,[],1627742,,,1610612740,77,79,2023-11-26T04:27:46Z,5540000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT09M08.00S,2023-11-26T04:27:59.1Z,4,REGULAR,3pt,Jump Shot,[],1630529,5.338370565045992,3.6764705882352944,1610612740,77,82,2023-11-26T04:28:06Z,5550000,False,232.0,-2.0,1,left,H. Jones 3PT  (9 PTS) (B. Ingram 5 AST),"[1630529, 1627742]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,23.16,Made,,,,,,,,,,,,,,,9.0,B. Ingram,1627742.0,5.0
566,PT08M48.00S,2023-11-26T04:28:19.8Z,4,REGULAR,3pt,Jump Shot,[],1630534,73.40670170827858,80.3921568627451,1610612762,77,82,2023-11-26T04:28:25Z,5570000,False,152.0,197.0,1,right,MISS O. Agbaji 24' 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
567,PT08M42.00S,2023-11-26T04:28:25.8Z,4,REGULAR,rebound,offensive,[],1631117,,,1610612762,77,82,2023-11-26T04:28:25Z,5580000,False,,,0,,W. Kessler REBOUND (Off:6 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,566.0,11.0,5.0,6.0,,,,,,,,,,,,,,
568,PT08M42.00S,2023-11-26T04:28:24.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,94.40999984741211,50.0,1610612762,79,82,2023-11-26T04:28:24Z,5590000,False,0.0,0.0,1,right,W. Kessler putback Layup (11 PTS),[1631117],1610612762.0,UTA,putback,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,11.0,,,
569,PT08M25.00S,2023-11-26T04:28:41.8Z,4,REGULAR,2pt,Jump Shot,[],1627742,14.4053876478318,67.8921568627451,1610612740,79,82,2023-11-26T04:30:43Z,5600000,False,-89.0,83.0,1,left,MISS B. Ingram 12' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,12.2,Missed,,,,,,,,,,,,,,,,,,
570,PT08M23.00S,2023-11-26T04:28:43.8Z,4,REGULAR,rebound,defensive,[],1629659,,,1610612762,79,82,2023-11-26T04:28:47Z,5610000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:3),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,,,569.0,3.0,3.0,0.0,,,,,,,,,,,,,,
571,PT08M17.00S,2023-11-26T04:28:49.9Z,4,REGULAR,3pt,Jump Shot,[],1630534,91.5407358738502,2.941176470588235,1610612762,82,82,2023-11-26T04:28:59Z,5620000,False,-235.0,27.0,1,right,O. Agbaji 3PT  (9 PTS) (K. Olynyk 3 AST),"[1630534, 203482]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,23.68,Made,,,,,,,,,,,,,,,9.0,K. Olynyk,203482.0,3.0
573,PT07M55.00S,2023-11-26T04:29:11.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,14.668199737187912,56.372549019607845,1610612740,82,84,2023-11-26T04:29:17Z,5640000,False,-32.0,85.0,1,left,J. Alvarado 9' driving floating Jump Shot (10 PTS) (B. Ingram 6 AST),"[1630631, 1627742]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,9.12,Made,,,,,,,,,,,,,,,10.0,B. Ingram,1627742.0,6.0
575,PT07M46.00S,2023-11-26T04:29:20.9Z,4,REGULAR,3pt,Jump Shot,[],203482,68.9388961892247,67.15686274509804,1610612762,85,84,2023-11-26T04:29:25Z,5660000,False,86.0,239.0,1,right,K. Olynyk 25' 3PT  (10 PTS) (C. Sexton 3 AST),"[203482, 1629012]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,25.44,Made,,,,,,,,,,,,,,,10.0,C. Sexton,1629012.0,3.0
577,PT07M23.00S,2023-11-26T04:29:43.7Z,4,REGULAR,3pt,Jump Shot,[],1630529,26.757555847568987,79.90196078431373,1610612740,85,84,2023-11-26T04:29:48Z,5680000,False,-150.0,199.0,1,left,MISS H. Jones 24' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
578,PT07M20.00S,2023-11-26T04:29:46.7Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,85,84,2023-11-26T04:29:48Z,5690000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:4),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,577.0,5.0,4.0,1.0,,,,,,,,,,,,,,
579,PT07M12.00S,2023-11-26T04:29:59.5Z,4,REGULAR,foul,offensive,[],1631117,,,1610612762,85,84,2023-11-26T04:30:04Z,5700000,False,,,0,,W. Kessler charge offensive FOUL (5 PF),"[1631117, 1630529]",1610612762.0,UTA,charge,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,,,,,,5.0,0.0,Jones,1630529.0,,,,
581,PT07M12.00S,2023-11-26T04:29:59.5Z,4,REGULAR,turnover,offensive foul,[],1631117,,,1610612762,85,84,2023-11-26T04:29:59Z,5720000,False,,,0,,W. Kessler offensive foul TURNOVER (3 TO),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,3.0,,,,,,,,,,,,
