actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,shotDistance,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
603,PT06M05.00S,2026-02-23T02:15:16.8Z,4,REGULAR,freethrow,1 of 1,[],1626162,,,1610612755,94,113,2026-02-23T02:15:16Z,5910000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (14 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,Made,,,,,14.0,,,,,,
604,PT05M56.00S,2026-02-23T02:15:28.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612750,94,113,2026-02-23T02:15:36Z,5920000,False,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (McDaniels 2 FT),"[1626162, 1630183]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,202058.0,2.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,
606,PT05M56.00S,2026-02-23T02:15:51.9Z,4,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,95,113,2026-02-23T02:15:51Z,5940000,False,,,0,,J. McDaniels Free Throw 1 of 2 (16 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,Made,,,,,16.0,,,,,,
607,PT05M56.00S,2026-02-23T02:16:05.7Z,4,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,96,113,2026-02-23T02:16:05Z,5950000,False,,,0,,J. McDaniels Free Throw 2 of 2 (17 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,Made,,,,,17.0,,,,,,
625,PT05M45.00S,2026-02-23T02:16:08.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642845,5.913272010512484,48.42984068627451,1610612755,96,113,2026-02-23T02:18:45Z,5955000,False,8.0,3.0,1,left,MISS V. Edgecombe driving DUNK,[1642845],1610612755.0,PHI,driving,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,0.85,,,,,
626,PT05M44.00S,2026-02-23T02:16:09.1Z,4,REGULAR,rebound,offensive,[],1626162,,,1610612755,96,113,2026-02-23T02:18:45Z,5957500,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,625.0,5.0,4.0,1.0,,,,,,,
608,PT05M43.00S,2026-02-23T02:16:24.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626162,7.178055190538765,94.6078431372549,1610612755,96,116,2026-02-23T02:18:53Z,5960000,False,-223.0,15.0,1,left,K. Oubre Jr. 3PT  (17 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,,,,,17.0,22.35,,,,,
610,PT05M24.00S,2026-02-23T02:16:41.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.46057818659659,50.73529411764706,1610612750,98,116,2026-02-23T02:16:45Z,5980000,False,4.0,18.0,1,right,A. Edwards driving Layup (28 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,28.0,1.88,,,,,
611,PT05M09.00S,2026-02-23T02:16:55.6Z,4,REGULAR,3pt,Jump Shot,[],1630178,32.14520367936925,47.05882352941176,1610612755,98,119,2026-02-23T02:17:02Z,5990000,False,15.0,250.0,1,left,T. Maxey 25' 3PT pullup (39 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,,,,,39.0,25.01,,,,,
612,PT04M55.00S,2026-02-23T02:17:10.4Z,4,REGULAR,turnover,lost ball,[],1630162,,,1610612750,98,119,2026-02-23T02:17:14Z,6000000,False,,,0,,A. Edwards lost ball TURNOVER (7 TO),"[1630162, 1642845]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.0,Edgecombe,1642845.0,,,,,,,,,,,,,,,,,
613,PT04M55.00S,2026-02-23T02:17:10.4Z,4,REGULAR,steal,,[],1642845,,,1610612755,98,119,2026-02-23T02:20:28Z,6010000,False,,,0,,V. Edgecombe STEAL (2 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
614,PT04M49.00S,2026-02-23T02:17:16.0Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630178,16.376478318002626,57.35294117647059,1610612755,98,119,2026-02-23T02:19:26Z,6020000,False,-37.0,101.0,1,left,MISS T. Maxey 10' running pullup Shot,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,,,,,10.79,,,,,
615,PT04M46.00S,2026-02-23T02:17:19.0Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,98,119,2026-02-23T02:19:26Z,6030000,False,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,614.0,9.0,6.0,3.0,,,,,,,
617,PT04M37.00S,2026-02-23T02:17:46.1Z,4,REGULAR,foul,personal,['2freethrow'],1642866,,,1610612755,98,119,2026-02-23T02:17:54Z,6050000,False,,,0,,J. Beringer shooting personal FOUL (6 PF) (Oubre Jr. 2 FT),"[1642866, 1626162]",1610612750.0,MIN,shooting,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,202058.0,6.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,
619,PT04M37.00S,2026-02-23T02:17:57.1Z,4,REGULAR,substitution,out,[],1642866,,,1610612755,98,119,2026-02-23T02:17:59Z,6070000,False,,,0,,SUB out: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M37.00S,2026-02-23T02:17:57.1Z,4,REGULAR,substitution,in,[],1628978,,,1610612755,98,119,2026-02-23T02:17:59Z,6080000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M37.00S,2026-02-23T02:18:10.8Z,4,REGULAR,substitution,out,[],203083,,,1610612755,98,119,2026-02-23T02:18:22Z,6090000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M37.00S,2026-02-23T02:18:10.8Z,4,REGULAR,substitution,in,[],1629656,,,1610612755,98,119,2026-02-23T02:18:22Z,6100000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M37.00S,2026-02-23T02:18:33.1Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626162,,,1610612755,98,119,2026-02-23T02:18:33Z,6110000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
624,PT04M37.00S,2026-02-23T02:18:33.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,98,119,2026-02-23T02:18:33Z,6120000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,623.0,,,,,,,,,,
627,PT04M37.00S,2026-02-23T02:18:52.8Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626162,,,1610612755,98,120,2026-02-23T02:18:52Z,6130000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (18 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,Made,,,,,18.0,,,,,,
628,PT04M25.00S,2026-02-23T02:19:05.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,92.85479632063075,50.73529411764706,1610612750,100,120,2026-02-23T02:19:09Z,6140000,False,4.0,15.0,1,right,J. McDaniels driving finger roll Layup (19 PTS) (A. Dosunmu 4 AST),"[1630183, 1630245]",1610612750.0,MIN,driving finger roll,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,19.0,1.52,,,A. Dosunmu,1630245.0,4.0
629,PT04M12.00S,2026-02-23T02:19:18.3Z,4,REGULAR,3pt,Jump Shot,[],1629656,8.360709592641262,4.166666666666666,1610612755,100,123,2026-02-23T02:19:23Z,6150000,False,229.0,26.0,1,left,Q. Grimes 3PT  (19 PTS) (K. Oubre Jr. 2 AST),"[1629656, 1626162]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,,,,,,,,,Made,,,,,19.0,23.07,,,K. Oubre Jr.,1626162.0,2.0
631,PT03M58.00S,2026-02-23T02:19:32.7Z,4,REGULAR,turnover,bad pass,[],1630245,,,1610612750,100,123,2026-02-23T02:19:36Z,6170000,False,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 1626162]",1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left,1.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,
632,PT03M58.00S,2026-02-23T02:19:32.7Z,4,REGULAR,steal,,[],1626162,,,1610612755,100,123,2026-02-23T02:19:34Z,6180000,False,,,0,,K. Oubre Jr. STEAL (4 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
633,PT03M53.00S,2026-02-23T02:19:37.5Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631230,6.1268068331143235,49.754901960784316,1610612755,100,125,2026-02-23T02:47:36Z,6190000,False,1.0,5.0,1,left,D. Barlow running DUNK (8 PTS) (T. Maxey 8 AST),"[1631230, 1630178]",1610612755.0,PHI,running,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,8.0,0.52,,,T. Maxey,1630178.0,8.0
635,PT03M53.00S,2026-02-23T02:19:41.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,100,125,2026-02-23T02:19:41Z,6210000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M53.00S,2026-02-23T02:20:47.8Z,4,REGULAR,substitution,out,[],1628978,,,1610612750,100,125,2026-02-23T02:21:08Z,6220000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M53.00S,2026-02-23T02:20:47.8Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,100,125,2026-02-23T02:21:08Z,6230000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M53.00S,2026-02-23T02:20:47.8Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,100,125,2026-02-23T02:21:08Z,6240000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M53.00S,2026-02-23T02:20:47.8Z,4,REGULAR,substitution,out,[],1630245,,,1610612750,100,125,2026-02-23T02:21:08Z,6250000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M53.00S,2026-02-23T02:20:47.8Z,4,REGULAR,substitution,out,[],203944,,,1610612750,100,125,2026-02-23T02:21:08Z,6260000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M53.00S,2026-02-23T02:20:47.8Z,4,REGULAR,substitution,out,[],1630178,,,1610612750,100,125,2026-02-23T02:21:08Z,6270000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M53.00S,2026-02-23T02:20:47.8Z,4,REGULAR,substitution,out,[],1626162,,,1610612750,100,125,2026-02-23T02:21:08Z,6280000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M53.00S,2026-02-23T02:20:47.8Z,4,REGULAR,substitution,in,[],1630545,,,1610612750,100,125,2026-02-23T02:21:08Z,6290000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M53.00S,2026-02-23T02:20:47.8Z,4,REGULAR,substitution,in,[],1641763,,,1610612750,100,125,2026-02-23T02:21:08Z,6300000,False,,,0,,SUB in: J. Phillips,[1641763],1610612750.0,MIN,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M53.00S,2026-02-23T02:20:47.8Z,4,REGULAR,substitution,in,[],204060,,,1610612750,100,125,2026-02-23T02:21:08Z,6310000,False,,,0,,SUB in: J. Ingles,[204060],1610612750.0,MIN,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M53.00S,2026-02-23T02:20:47.8Z,4,REGULAR,substitution,in,[],1641740,,,1610612750,100,125,2026-02-23T02:21:08Z,6320000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M53.00S,2026-02-23T02:20:47.8Z,4,REGULAR,substitution,in,[],1642911,,,1610612750,100,125,2026-02-23T02:21:08Z,6330000,False,,,0,,SUB in: R. Zikarsky,[1642911],1610612750.0,MIN,,,,Zikarsky,R. Zikarsky,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M53.00S,2026-02-23T02:20:47.8Z,4,REGULAR,substitution,in,[],1626166,,,1610612750,100,125,2026-02-23T02:21:08Z,6340000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M53.00S,2026-02-23T02:20:47.8Z,4,REGULAR,substitution,in,[],1631213,,,1610612750,100,125,2026-02-23T02:21:08Z,6350000,False,,,0,,SUB in: T. Martin,[1631213],1610612755.0,PHI,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M39.00S,2026-02-23T02:21:32.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630545,92.24704336399473,50.5935968137255,1610612750,102,125,2026-02-23T02:21:37Z,6360000,False,3.0,20.0,1,right,T. Shannon Jr. driving finger roll Layup (4 PTS) (J. Ingles 1 AST),"[1630545, 204060]",1610612750.0,MIN,driving finger roll,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,4.0,2.06,,,J. Ingles,204060.0,1.0
652,PT03M25.00S,2026-02-23T02:21:46.3Z,4,REGULAR,turnover,lost ball,[],1642845,,,1610612755,102,125,2026-02-23T02:21:50Z,6380000,False,,,0,,V. Edgecombe lost ball TURNOVER (1 TO),"[1642845, 1641763]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,1.0,Phillips,1641763.0,,,,,,,,,,,,,,,,,
653,PT03M25.00S,2026-02-23T02:21:46.3Z,4,REGULAR,steal,,[],1641763,,,1610612750,102,125,2026-02-23T02:21:47Z,6390000,False,,,0,,J. Phillips STEAL (1 STL),[1641763],1610612750.0,MIN,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
654,PT03M21.00S,2026-02-23T02:21:49.9Z,4,REGULAR,turnover,lost ball,[],1641763,,,1610612750,102,125,2026-02-23T02:21:53Z,6400000,False,,,0,,J. Phillips lost ball TURNOVER (1 TO),"[1641763, 1626166]",1610612750.0,MIN,,,,Phillips,J. Phillips,,,,,Mid-Range,8-16 Left,1.0,Payne,1626166.0,,,,,,,,,,,,,,,,,
655,PT03M21.00S,2026-02-23T02:21:49.9Z,4,REGULAR,steal,,[],1626166,,,1610612755,102,125,2026-02-23T02:21:51Z,6410000,False,,,0,,C. Payne STEAL (2 STL),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
656,PT03M08.00S,2026-02-23T02:22:03.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631230,17.559132720105126,45.34313725490196,1610612755,102,125,2026-02-23T02:23:23Z,6420000,False,23.0,113.0,1,left,MISS D. Barlow 11' Jump Shot,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,,,,,11.5,,,,,
657,PT03M05.00S,2026-02-23T02:22:06.3Z,4,REGULAR,rebound,defensive,[],1642911,,,1610612750,102,125,2026-02-23T02:22:07Z,6430000,False,,,0,,R. Zikarsky REBOUND (Off:0 Def:1),[1642911],1610612750.0,MIN,,,,Zikarsky,R. Zikarsky,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,656.0,1.0,1.0,0.0,,,,,,,
658,PT03M00.00S,2026-02-23T02:22:12.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642845,,,1610612750,102,125,2026-02-23T02:22:19Z,6440000,False,,,0,,V. Edgecombe personal FOUL (4 PF) (Shannon Jr. 2 FT),"[1642845, 1630545]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,202058.0,4.0,0.0,Shannon Jr.,1630545.0,,,,,,,,,,,,
660,PT03M00.00S,2026-02-23T02:22:37.5Z,4,REGULAR,freethrow,1 of 2,[],1630545,,,1610612750,103,125,2026-02-23T02:22:37Z,6460000,False,,,0,,T. Shannon Jr. Free Throw 1 of 2 (5 PTS),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,Made,,,,,5.0,,,,,,
661,PT03M00.00S,2026-02-23T02:22:38.1Z,4,REGULAR,substitution,out,[],1629656,,,1610612750,103,125,2026-02-23T02:22:58Z,6470000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT03M00.00S,2026-02-23T02:22:38.1Z,4,REGULAR,substitution,out,[],1631230,,,1610612750,103,125,2026-02-23T02:22:58Z,6480000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT03M00.00S,2026-02-23T02:22:38.1Z,4,REGULAR,substitution,out,[],1642845,,,1610612750,103,125,2026-02-23T02:22:58Z,6490000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT03M00.00S,2026-02-23T02:22:38.1Z,4,REGULAR,substitution,in,[],1642348,,,1610612750,103,125,2026-02-23T02:22:58Z,6500000,False,,,0,,SUB in: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT03M00.00S,2026-02-23T02:22:38.1Z,4,REGULAR,substitution,in,[],1630570,,,1610612750,103,125,2026-02-23T02:22:58Z,6510000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT03M00.00S,2026-02-23T02:22:38.1Z,4,REGULAR,substitution,in,[],1631207,,,1610612750,103,125,2026-02-23T02:22:58Z,6520000,False,,,0,,SUB in: D. Terry,[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT03M00.00S,2026-02-23T02:23:06.8Z,4,REGULAR,freethrow,2 of 2,[],1630545,,,1610612750,104,125,2026-02-23T02:23:06Z,6530000,False,,,0,,T. Shannon Jr. Free Throw 2 of 2 (6 PTS),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,Made,,,,,6.0,,,,,,
668,PT02M40.00S,2026-02-23T02:23:27.2Z,4,REGULAR,3pt,Jump Shot,[],1642348,31.488173455978973,56.61764705882353,1610612755,104,128,2026-02-23T02:23:32Z,6540000,False,-33.0,243.0,1,left,J. Edwards 24' 3PT  (3 PTS) (T. Watford 1 AST),"[1642348, 1630570]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,,,,,3.0,24.57,,,T. Watford,1630570.0,1.0
670,PT02M25.00S,2026-02-23T02:23:44.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630545,92.46057818659659,51.71568627450981,1610612750,104,128,2026-02-23T02:23:47Z,6560000,False,9.0,18.0,1,right,MISS T. Shannon Jr. driving finger roll Layup,[1630545],1610612750.0,MIN,driving finger roll,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,,2.03,,,,,
671,PT02M22.00S,2026-02-23T02:23:47.0Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612755,104,128,2026-02-23T02:24:00Z,6570000,False,,,0,,C. Payne REBOUND (Off:0 Def:2),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,,,,670.0,2.0,2.0,0.0,,,,,,,
672,PT02M17.00S,2026-02-23T02:23:50.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642348,17.0335085413929,5.88235294117647,1610612755,104,128,2026-02-23T02:23:55Z,6580000,False,221.0,108.0,1,left,MISS J. Edwards 24' running 3PT,[1642348],1610612755.0,PHI,running,,,Edwards,J. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,24.54,,,,,
673,PT02M14.00S,2026-02-23T02:23:53.2Z,4,REGULAR,rebound,defensive,[],1641740,,,1610612750,104,128,2026-02-23T02:23:55Z,6590000,False,,,0,,J. Clark REBOUND (Off:0 Def:1),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,672.0,1.0,1.0,0.0,,,,,,,
674,PT02M05.00S,2026-02-23T02:24:02.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641740,83.18002628120894,45.93673406862745,1610612750,104,128,2026-02-23T02:24:18Z,6600000,False,-20.0,106.0,1,right,MISS J. Clark 10' driving floating Shot,[1641740],1610612750.0,MIN,driving floating,,,Clark,J. Clark,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,,,,,10.75,,,,,
675,PT02M04.00S,2026-02-23T02:24:03.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,104,128,2026-02-23T02:24:11Z,6610000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,674.0,,,,,,,,,,
677,PT01M51.00S,2026-02-23T02:24:23.6Z,4,REGULAR,3pt,Jump Shot,[],1631207,23.078186596583443,86.02941176470588,1610612755,104,131,2026-02-23T02:24:27Z,6630000,False,-180.0,164.0,1,left,D. Terry 24' 3PT pullup (3 PTS) (T. Martin 1 AST),"[1631207, 1631213]",1610612755.0,PHI,pullup,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,,,,,3.0,24.39,,,T. Martin,1631213.0,1.0
679,PT01M34.00S,2026-02-23T02:24:45.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641740,87.33574244415243,46.568627450980394,1610612750,106,131,2026-02-23T02:24:48Z,6650000,False,-17.0,67.0,1,right,J. Clark 6' driving floating Jump Shot (2 PTS),[1641740],1610612750.0,MIN,driving floating,,,Clark,J. Clark,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,,,,,2.0,6.87,,,,,
680,PT01M12.00S,2026-02-23T02:25:09.2Z,4,REGULAR,2pt,Jump Shot,[],1642348,20.893561103810775,51.44761029411765,1610612755,106,133,2026-02-23T02:25:15Z,6660000,False,-7.0,144.0,1,left,J. Edwards 14' pullup Jump Shot (5 PTS) (T. Watford 2 AST),"[1642348, 1630570]",1610612755.0,PHI,pullup,,,Edwards,J. Edwards,,,,,Mid-Range,8-16 Center,,,,,,,,,Made,,,,,5.0,14.41,,,T. Watford,1630570.0,2.0
681,PT01M00.00S,2026-02-23T02:25:22.8Z,4,REGULAR,2pt,Jump Shot,[],1630545,76.82325886990802,48.03921568627451,1610612750,106,133,2026-02-23T02:25:35Z,6670000,False,-10.0,165.0,1,right,MISS T. Shannon Jr. 16' pullup Shot,[1630545],1610612750.0,MIN,pullup,,,Shannon Jr.,T. Shannon Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,Missed,,,,,,16.57,,,,,
682,PT00M56.50S,2026-02-23T02:25:26.3Z,4,REGULAR,rebound,defensive,[],1631207,,,1610612755,106,133,2026-02-23T02:25:35Z,6680000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612755.0,PHI,,,,Terry,D. Terry,,,,,Mid-Range,16-24 Center,,,,,,,,,,681.0,1.0,1.0,0.0,,,,,,,
684,PT00M38.90S,2026-02-23T02:25:45.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631213,6.044678055190539,44.75337009803921,1610612755,106,135,2026-02-23T02:25:49Z,6690000,False,26.0,4.0,1,left,T. Martin driving Layup (2 PTS),[1631213],1610612755.0,PHI,driving,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,2.0,2.66,,,,,
685,PT00M27.70S,2026-02-23T02:25:58.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631213,,,1610612750,106,135,2026-02-23T02:26:12Z,6700000,False,,,0,,T. Martin shooting personal FOUL (1 PF) (Phillips 2 FT),"[1631213, 1641763]",1610612755.0,PHI,shooting,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,1628168.0,1.0,0.0,Phillips,1641763.0,,,,,,,,,,,,
