actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
506,PT00M30.80S,2025-03-05T02:12:31.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629027,15.850854139290407,44.85294117647059,1610612737,93,92,2025-03-05T02:12:37Z,4980000,False,26.0,96.0,1,left,T. Young 9' driving floating Jump Shot (24 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,9.99,Made,,,,,24.0,,,,,,,,,,,
507,PT00M16.50S,2025-03-05T02:12:49.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.46057818659659,49.754901960784316,1610612749,93,92,2025-03-05T02:23:51Z,4990000,False,-1.0,18.0,1,right,MISS D. Lillard driving reverse Layup,[203081],1610612749.0,MIL,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,1.84,Missed,,,,,,,,,,,,,,,,
508,PT00M13.30S,2025-03-05T02:12:52.4Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612737,93,92,2025-03-05T02:12:52Z,5000000,False,,,0,,T. Mann REBOUND (Off:1 Def:2),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,507.0,3.0,2.0,1.0,,,,,,,,,,,,
509,PT00M07.00S,2025-03-05T02:12:59.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,4.28712220762155,51.470588235294116,1610612737,95,92,2025-03-05T02:13:03Z,5010000,False,-7.0,-12.0,1,left,C. LeVert driving Layup (14 PTS) (T. Young 9 AST),"[1627747, 1629027]",1610612737.0,ATL,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,1.43,Made,,,,,14.0,,,T. Young,1629027.0,9.0,,,,,,
511,PT00M00.00S,2025-03-05T02:13:17.2Z,3,REGULAR,period,end,[],0,,,1610612749,95,92,2025-03-05T02:13:17Z,5030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2025-03-05T02:15:22.7Z,4,REGULAR,substitution,out,['startperiod'],203081,,,1610612749,95,92,2025-03-05T02:15:45Z,5040000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-03-05T02:15:22.7Z,4,REGULAR,substitution,in,['startperiod'],1629645,,,1610612749,95,92,2025-03-05T02:15:45Z,5050000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2025-03-05T02:15:51.5Z,4,REGULAR,period,start,[],0,,,1610612749,95,92,2025-03-05T02:15:51Z,5060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M49.00S,2025-03-05T02:16:02.2Z,4,REGULAR,3pt,Jump Shot,[],1631260,72.22404730617609,21.568627450980394,1610612749,95,92,2025-03-05T02:16:07Z,5070000,False,-142.0,209.0,1,right,MISS A. Green 25' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,25.25,Missed,,,,,,,,,,,,,,,,
516,PT11M45.00S,2025-03-05T02:16:06.2Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612737,95,92,2025-03-05T02:16:07Z,5080000,False,,,0,,T. Mann REBOUND (Off:1 Def:3),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,515.0,4.0,3.0,1.0,,,,,,,,,,,,
517,PT11M29.00S,2025-03-05T02:16:21.7Z,4,REGULAR,3pt,Jump Shot,[],1629027,31.35676741130092,47.05882352941176,1610612737,95,92,2025-03-05T02:16:26Z,5090000,False,15.0,242.0,1,left,MISS T. Young 24' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,24.27,Missed,,,,,,,,,,,,,,,,
518,PT11M29.00S,2025-03-05T02:16:21.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,95,92,2025-03-05T02:16:26Z,5100000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,517.0,,,,,,,,,,,,,,,
520,PT11M17.00S,2025-03-05T02:16:41.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,93.77463863337714,48.28431372549019,1610612749,95,92,2025-03-05T02:16:49Z,5120000,False,-9.0,6.0,1,right,MISS J. Sims DUNK - blocked,"[1630579, 1629611]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,1.05,Missed,,,,,,Mann,1629611.0,,,,,,,,,
521,PT11M17.00S,2025-03-05T02:16:41.3Z,4,REGULAR,block,,[],1629611,,,1610612749,95,92,2025-03-05T02:16:44Z,5130000,False,,,0,,T. Mann BLOCK (1 BLK),[1629611],1610612737.0,ATL,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
522,PT11M13.00S,2025-03-05T02:16:45.3Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612749,95,92,2025-03-05T02:16:49Z,5140000,False,,,0,,J. Sims REBOUND (Off:2 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,520.0,3.0,1.0,2.0,,,,,,,,,,,,
523,PT11M12.00S,2025-03-05T02:16:46.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,70.25295663600527,23.284313725490197,1610612749,95,95,2025-03-05T02:16:52Z,5150000,False,-134.0,227.0,1,right,G. Trent Jr. 26' 3PT  (15 PTS) (J. Sims 1 AST),"[1629018, 1630579]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,26.35,Made,,,,,15.0,,,J. Sims,1630579.0,1.0,,,,,,
525,PT10M52.00S,2025-03-05T02:17:05.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.389618922470433,49.50980392156863,1610612737,97,95,2025-03-05T02:17:12Z,5170000,False,2.0,8.0,1,left,C. Capela Layup (8 PTS) (T. Young 10 AST),"[203991, 1629027]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,0.8,Made,,,,,8.0,,,T. Young,1629027.0,10.0,,,,,,
527,PT10M32.00S,2025-03-05T02:17:25.7Z,4,REGULAR,3pt,Jump Shot,[],1628398,72.88107752956637,18.137254901960784,1610612749,97,95,2025-03-05T02:17:32Z,5190000,False,-159.0,202.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,25.76,Missed,,,,,,,,,,,,,,,,
528,PT10M31.00S,2025-03-05T02:17:26.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,97,95,2025-03-05T02:17:32Z,5200000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,527.0,,,,,,,,,,,,,,,
529,PT10M31.00S,2025-03-05T02:17:31.3Z,4,REGULAR,foul,personal,[],203991,,,1610612749,97,95,2025-03-05T02:18:02Z,5210000,False,,,0,,C. Capela loose ball personal FOUL (3 PF),"[203991, 1630579]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,3.0,0.0,Sims,1630579.0,,
531,PT10M22.00S,2025-03-05T02:17:59.5Z,4,REGULAR,turnover,lost ball,[],1628398,,,1610612749,97,95,2025-03-05T02:18:05Z,5230000,False,,,0,,K. Kuzma lost ball TURNOVER (1 TO),"[1628398, 203991]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Capela,203991.0
532,PT10M22.00S,2025-03-05T02:17:59.5Z,4,REGULAR,steal,,[],203991,,,1610612737,97,95,2025-03-05T02:31:11Z,5240000,False,,,0,,C. Capela STEAL (2 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
533,PT10M17.00S,2025-03-05T02:18:04.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,5.075558475689881,50.73529411764706,1610612737,99,95,2025-03-05T02:18:12Z,5250000,False,-4.0,-5.0,1,left,C. LeVert running Layup (16 PTS) (T. Young 11 AST),"[1627747, 1629027]",1610612737.0,ATL,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,0.61,Made,,,,,16.0,,,T. Young,1629027.0,11.0,,,,,,
535,PT10M06.00S,2025-03-05T02:18:15.8Z,4,REGULAR,2pt,Jump Shot,[],1629645,81.68528252299606,67.8921568627451,1610612749,99,97,2025-03-05T02:18:20Z,5270000,False,89.0,120.0,1,right,K. Porter Jr. 14' pullup Jump Shot (5 PTS),[1629645],1610612749.0,MIL,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Right,,,14.95,Made,,,,,5.0,,,,,,,,,,,
536,PT09M50.00S,2025-03-05T02:18:31.9Z,4,REGULAR,3pt,Jump Shot,[],1629611,7.703679369250986,96.07843137254902,1610612737,102,97,2025-03-05T02:18:36Z,5280000,False,-230.0,20.0,1,left,T. Mann 3PT  (12 PTS) (G. Niang 2 AST),"[1629611, 1627777]",1610612737.0,ATL,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,23.13,Made,,,,,12.0,,,G. Niang,1627777.0,2.0,,,,,,
538,PT09M37.00S,2025-03-05T02:18:46.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,93.11760840998686,47.794117647058826,1610612749,102,99,2025-03-05T02:18:51Z,5300000,False,-11.0,12.0,1,right,K. Porter Jr. driving Layup (7 PTS),[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,1.64,Made,,,,,7.0,,,,,,,,,,,
539,PT09M28.00S,2025-03-05T02:18:54.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.719448094612352,59.55882352941176,1610612737,104,99,2025-03-05T02:18:59Z,5310000,False,-48.0,95.0,1,left,T. Young 10' driving floating Jump Shot (26 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,10.66,Made,,,,,26.0,,,,,,,,,,,
540,PT09M16.00S,2025-03-05T02:19:08.1Z,4,REGULAR,2pt,Jump Shot,[],1629645,78.53153745072274,47.05882352941176,1610612749,104,101,2025-03-05T02:31:22Z,5320000,False,-15.0,149.0,1,right,K. Porter Jr. 15' pullup Jump Shot (9 PTS),[1629645],1610612749.0,MIL,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Center,,,15.0,Made,,,,,9.0,,,,,,,,,,,
541,PT09M16.00S,2025-03-05T02:19:13.7Z,4,REGULAR,foul,personal,['1freethrow'],1627777,,,1610612749,104,101,2025-03-05T02:19:43Z,5330000,False,,,0,,G. Niang shooting personal FOUL (3 PF) (Porter Jr. 1 FT),"[1627777, 1629645]",1610612737.0,ATL,shooting,,,Niang,G. Niang,,,,,Mid-Range,8-16 Center,1628480.0,,,,,,,,,,,,,,3.0,0.0,Porter Jr.,1629645.0,,
543,PT09M16.00S,2025-03-05T02:19:51.6Z,4,REGULAR,freethrow,1 of 1,[],1629645,,,1610612749,104,102,2025-03-05T02:19:51Z,5350000,False,,,0,,K. Porter Jr. Free Throw 1 of 1 (10 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
544,PT09M02.00S,2025-03-05T02:20:07.7Z,4,REGULAR,turnover,out-of-bounds,[],1629611,,,1610612737,104,102,2025-03-05T02:20:15Z,5360000,False,,,0,,T. Mann bad pass out-of-bounds TURNOVER (2 TO),[1629611],1610612737.0,ATL,bad pass,,,Mann,T. Mann,,,,,Mid-Range,16-24 Left,1179.0,2.0,,,,,,,,,,,,,,,,,,
545,PT09M02.00S,2025-03-05T02:20:12.0Z,4,REGULAR,substitution,out,[],1627747,,,1610612749,104,102,2025-03-05T02:20:15Z,5370000,False,,,0,,SUB out: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M02.00S,2025-03-05T02:20:12.0Z,4,REGULAR,substitution,in,[],1642258,,,1610612749,104,102,2025-03-05T02:20:15Z,5380000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M37.00S,2025-03-05T02:20:42.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1631260,77.7431011826544,50.245098039215684,1610612749,104,104,2025-03-05T02:20:51Z,5390000,False,1.0,157.0,1,right,A. Green 15' pullup Jump Shot (8 PTS),[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Mid-Range,8-16 Center,,,15.67,Made,,,,,8.0,,,,,,,,,,,
548,PT08M37.00S,2025-03-05T02:20:47.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,104,104,2025-03-05T02:20:47Z,5400000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M37.00S,2025-03-05T02:22:30.6Z,4,REGULAR,substitution,out,[],1629027,,,1610612737,104,104,2025-03-05T02:23:07Z,5410000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M37.00S,2025-03-05T02:22:30.6Z,4,REGULAR,substitution,in,[],1630700,,,1610612737,104,104,2025-03-05T02:23:07Z,5420000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M23.00S,2025-03-05T02:23:53.6Z,4,REGULAR,2pt,Jump Shot,[],1629611,11.908672798948752,27.205882352941174,1610612737,104,104,2025-03-05T02:23:58Z,5430000,False,114.0,59.0,1,left,MISS T. Mann 12' turnaround fadeaway Shot,[1629611],1610612737.0,ATL,turnaround fadeaway,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,12.85,Missed,,,,,,,,,,,,,,,,
552,PT08M18.00S,2025-03-05T02:23:58.6Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612749,104,104,2025-03-05T02:23:58Z,5440000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:9),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,551.0,9.0,9.0,0.0,,,,,,,,,,,,
553,PT08M09.00S,2025-03-05T02:24:09.1Z,4,REGULAR,foul,personal,['2freethrow'],203991,,,1610612749,104,104,2025-03-05T02:24:42Z,5450000,False,,,0,,C. Capela shooting personal FOUL (4 PF) (Kuzma 2 FT),"[203991, 1628398]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,1179.0,,,,,,,,,,,,,,4.0,0.0,Kuzma,1628398.0,,
555,PT08M09.00S,2025-03-05T02:24:51.0Z,4,REGULAR,freethrow,1 of 2,[],1628398,,,1610612749,104,104,2025-03-05T02:24:51Z,5470000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
556,PT08M09.00S,2025-03-05T02:24:51.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,104,104,2025-03-05T02:24:51Z,5480000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,555.0,,,,,,,,,,,,,,,
557,PT08M09.00S,2025-03-05T02:24:53.5Z,4,REGULAR,substitution,out,[],203991,,,1610612749,104,104,2025-03-05T02:25:01Z,5490000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M09.00S,2025-03-05T02:24:53.5Z,4,REGULAR,substitution,out,[],1627777,,,1610612749,104,104,2025-03-05T02:25:01Z,5500000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M09.00S,2025-03-05T02:24:53.5Z,4,REGULAR,substitution,in,[],1631243,,,1610612749,104,104,2025-03-05T02:25:01Z,5510000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT08M09.00S,2025-03-05T02:24:53.5Z,4,REGULAR,substitution,in,[],1630168,,,1610612749,104,104,2025-03-05T02:25:01Z,5520000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M09.00S,2025-03-05T02:25:14.2Z,4,REGULAR,freethrow,2 of 2,[],1628398,,,1610612749,104,105,2025-03-05T02:25:14Z,5530000,False,,,0,,K. Kuzma Free Throw 2 of 2 (11 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
563,PT07M53.00S,2025-03-05T02:25:31.2Z,4,REGULAR,3pt,Jump Shot,[],1642258,26.888961892247043,76.22549019607843,1610612737,104,105,2025-03-05T02:25:36Z,5540000,False,-131.0,200.0,1,left,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,23.94,Missed,,,,,,,,,,,,,,,,
564,PT07M50.00S,2025-03-05T02:25:34.2Z,4,REGULAR,rebound,offensive,[],1631243,,,1610612737,104,105,2025-03-05T02:25:36Z,5550000,False,,,0,,M. Gueye REBOUND (Off:2 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,,,563.0,4.0,2.0,2.0,,,,,,,,,,,,
565,PT07M41.00S,2025-03-05T02:25:43.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630700,12.565703022339028,50.49019607843137,1610612737,106,105,2025-03-05T02:25:50Z,5560000,False,-2.0,66.0,1,left,D. Daniels 6' driving floating Jump Shot (12 PTS),[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,6.56,Made,,,,,12.0,,,,,,,,,,,
566,PT07M26.00S,2025-03-05T02:25:58.6Z,4,REGULAR,2pt,Jump Shot,[],1629645,80.3712220762155,68.38235294117648,1610612749,106,107,2025-03-05T02:26:04Z,5570000,False,92.0,132.0,1,right,K. Porter Jr. 16' pullup Jump Shot (12 PTS),[1629645],1610612749.0,MIL,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,16.08,Made,,,,,12.0,,,,,,,,,,,
567,PT07M26.00S,2025-03-05T02:26:02.7Z,4,REGULAR,foul,personal,['1freethrow'],1630168,,,1610612749,106,107,2025-03-05T02:26:32Z,5580000,False,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Porter Jr. 1 FT),"[1630168, 1629645]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right Center,1179.0,,,,,,,,,,,,,,3.0,0.0,Porter Jr.,1629645.0,,
569,PT07M26.00S,2025-03-05T02:26:14.2Z,4,REGULAR,substitution,out,[],1630579,,,1610612749,106,107,2025-03-05T02:26:20Z,5600000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M26.00S,2025-03-05T02:26:14.2Z,4,REGULAR,substitution,out,[],1628398,,,1610612749,106,107,2025-03-05T02:26:20Z,5610000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M26.00S,2025-03-05T02:26:14.2Z,4,REGULAR,substitution,in,[],201572,,,1610612749,106,107,2025-03-05T02:26:20Z,5620000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M26.00S,2025-03-05T02:26:14.2Z,4,REGULAR,substitution,in,[],1627752,,,1610612749,106,107,2025-03-05T02:26:20Z,5630000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M26.00S,2025-03-05T02:26:37.6Z,4,REGULAR,freethrow,1 of 1,[],1629645,,,1610612749,106,108,2025-03-05T02:26:37Z,5640000,False,,,0,,K. Porter Jr. Free Throw 1 of 1 (13 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
574,PT07M13.00S,2025-03-05T02:26:53.1Z,4,REGULAR,turnover,out-of-bounds,[],1630168,,,1610612737,106,108,2025-03-05T02:27:00Z,5650000,False,,,0,,O. Okongwu bad pass out-of-bounds TURNOVER (1 TO),[1630168],1610612737.0,ATL,bad pass,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,1179.0,1.0,,,,,,,,,,,,,,,,,,
575,PT07M13.00S,2025-03-05T02:26:58.4Z,4,REGULAR,substitution,out,[],1629018,,,1610612749,106,108,2025-03-05T02:27:19Z,5660000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M13.00S,2025-03-05T02:26:58.4Z,4,REGULAR,substitution,in,[],203507,,,1610612749,106,108,2025-03-05T02:27:19Z,5670000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M56.00S,2025-03-05T02:27:36.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627752,91.67214191852825,46.568627450980394,1610612749,106,108,2025-03-05T02:27:42Z,5680000,False,-17.0,26.0,1,right,MISS T. Prince driving Layup - blocked,"[1627752, 1630168]",1610612749.0,MIL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,3.1,Missed,,,,,,Okongwu,1630168.0,,,,,,,,,
578,PT06M56.00S,2025-03-05T02:27:36.7Z,4,REGULAR,block,,[],1630168,,,1610612749,106,108,2025-03-05T02:27:39Z,5690000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
579,PT06M54.00S,2025-03-05T02:27:38.7Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,106,108,2025-03-05T02:34:55Z,5700000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,577.0,7.0,5.0,2.0,,,,,,,,,,,,
580,PT06M47.00S,2025-03-05T02:27:45.1Z,4,REGULAR,3pt,Jump Shot,[],1631243,5.075558475689881,95.83333333333334,1610612737,109,108,2025-03-05T02:27:53Z,5710000,False,-229.0,-5.0,1,left,M. Gueye 3PT  (14 PTS) (T. Mann 3 AST),"[1631243, 1629611]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,,,22.93,Made,,,,,14.0,,,T. Mann,1629611.0,3.0,,,,,,
582,PT06M26.00S,2025-03-05T02:28:06.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631260,86.41590013140605,42.15686274509804,1610612749,109,108,2025-03-05T02:28:10Z,5730000,False,-39.0,75.0,1,right,MISS A. Green 8' pullup Shot,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Center,,,8.48,Missed,,,,,,,,,,,,,,,,
583,PT06M23.00S,2025-03-05T02:28:09.4Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,109,108,2025-03-05T02:28:10Z,5740000,False,,,0,,D. Daniels REBOUND (Off:0 Def:7),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,582.0,7.0,7.0,0.0,,,,,,,,,,,,
584,PT06M16.00S,2025-03-05T02:28:16.3Z,4,REGULAR,turnover,bad pass,[],1629611,,,1610612737,109,108,2025-03-05T02:28:21Z,5750000,False,,,0,,T. Mann bad pass TURNOVER (3 TO),"[1629611, 1629645]",1610612737.0,ATL,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,3.0,,,,,,,,,,,,,,,,,Porter Jr.,1629645.0
585,PT06M16.00S,2025-03-05T02:28:16.3Z,4,REGULAR,steal,,[],1629645,,,1610612749,109,108,2025-03-05T02:28:18Z,5760000,False,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
586,PT06M13.00S,2025-03-05T02:28:19.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629645,94.1688567674113,50.245098039215684,1610612749,109,110,2025-03-05T02:28:26Z,5770000,False,1.0,2.0,1,right,K. Porter Jr. running Layup (15 PTS),[1629645],1610612749.0,MIL,running,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,0.26,Made,,,,,15.0,,,,,,,,,,,
587,PT05M51.00S,2025-03-05T02:28:41.1Z,4,REGULAR,3pt,Jump Shot,[],1629611,22.158344283837057,10.049019607843137,1610612737,109,110,2025-03-05T02:28:46Z,5780000,False,200.0,156.0,1,left,MISS T. Mann 25' step back 3PT,[1629611],1610612737.0,ATL,step back,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,25.34,Missed,,,,,,,,,,,,,,,,
