actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
448,PT04M37.00S,2025-01-24T02:07:47.8Z,3,REGULAR,substitution,in,[],1631223,,,1610612737,75,84,2025-01-24T02:07:56Z,4390000,False,,,0,,SUB in: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M37.00S,2025-01-24T02:07:47.8Z,3,REGULAR,substitution,in,[],1631230,,,1610612737,75,84,2025-01-24T02:07:56Z,4400000,False,,,0,,SUB in: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M37.00S,2025-01-24T02:07:47.8Z,3,REGULAR,substitution,in,[],1642347,,,1610612737,75,84,2025-01-24T02:07:56Z,4410000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M25.00S,2025-01-24T02:08:22.6Z,3,REGULAR,3pt,Jump Shot,[],1630249,66.83639947437582,44.11764705882353,1610612737,78,84,2025-01-24T02:08:28Z,4420000,False,-29.0,259.0,1,right,V. Krejčí 26' 3PT pullup (13 PTS),[1630249],1610612737.0,ATL,pullup,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,,,,,,Made,13.0,,,,26.09,,,,,,,,,
452,PT04M03.00S,2025-01-24T02:08:45.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,13.748357424441524,48.529411764705884,1610612761,78,86,2025-01-24T02:08:54Z,4430000,False,7.0,77.0,1,left,B. Brown 7' driving floating Jump Shot (13 PTS),[1628971],1610612761.0,TOR,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,13.0,,,,7.71,,,,,,,,,
453,PT04M03.00S,2025-01-24T02:08:49.3Z,3,REGULAR,foul,personal,['1freethrow'],203992,,,1610612761,78,86,2025-01-24T02:09:21Z,4440000,False,,,0,,B. Bogdanović shooting personal FOUL (3 PF) (Brown 1 FT),"[203992, 1628971]",1610612737.0,ATL,shooting,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,3.0,0.0,Brown,1628971.0,,,,,,,,,,,,,,,
455,PT04M03.00S,2025-01-24T02:09:07.3Z,3,REGULAR,substitution,out,[],1641711,,,1610612761,78,86,2025-01-24T02:09:55Z,4460000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M03.00S,2025-01-24T02:09:07.3Z,3,REGULAR,substitution,in,[],1642266,,,1610612761,78,86,2025-01-24T02:09:55Z,4470000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M03.00S,2025-01-24T02:09:25.6Z,3,REGULAR,freethrow,1 of 1,[],1628971,,,1610612761,78,87,2025-01-24T02:09:25Z,4480000,False,,,0,,B. Brown Free Throw 1 of 1 (14 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
458,PT03M47.00S,2025-01-24T02:09:48.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612737,78,87,2025-01-24T02:10:09Z,4490000,False,,,0,,B. Brown shooting personal FOUL (2 PF) (Bogdanović 2 FT),"[1628971, 203992]",1610612761.0,TOR,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,1627519.0,2.0,0.0,Bogdanović,203992.0,,,,,,,,,,,,,,,
460,PT03M47.00S,2025-01-24T02:10:15.4Z,3,REGULAR,freethrow,1 of 2,[],203992,,,1610612737,79,87,2025-01-24T02:10:15Z,4510000,False,,,0,,B. Bogdanović Free Throw 1 of 2 (12 PTS),[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
461,PT03M47.00S,2025-01-24T02:10:17.3Z,3,REGULAR,substitution,out,[],1630700,,,1610612737,79,87,2025-01-24T02:10:27Z,4520000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M47.00S,2025-01-24T02:10:17.3Z,3,REGULAR,substitution,out,[],1630249,,,1610612737,79,87,2025-01-24T02:10:27Z,4530000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M47.00S,2025-01-24T02:10:17.3Z,3,REGULAR,substitution,in,[],1629726,,,1610612737,79,87,2025-01-24T02:10:27Z,4540000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M47.00S,2025-01-24T02:10:17.3Z,3,REGULAR,substitution,in,[],1629027,,,1610612737,79,87,2025-01-24T02:10:27Z,4550000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M47.00S,2025-01-24T02:10:34.4Z,3,REGULAR,freethrow,2 of 2,[],203992,,,1610612737,80,87,2025-01-24T02:10:34Z,4560000,False,,,0,,B. Bogdanović Free Throw 2 of 2 (13 PTS),[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
466,PT03M40.00S,2025-01-24T02:10:45.2Z,3,REGULAR,foul,personal,['2freethrow'],1631223,,,1610612761,80,87,2025-01-24T02:11:03Z,4570000,False,,,0,,D. Roddy shooting personal FOUL (1 PF) (Barrett 2 FT),"[1631223, 1629628]",1610612737.0,ATL,shooting,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Left,202058.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
468,PT03M40.00S,2025-01-24T02:11:08.6Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,80,87,2025-01-24T02:11:32Z,4590000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
469,PT03M40.00S,2025-01-24T02:11:08.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,80,87,2025-01-24T02:11:32Z,4600000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,468.0,,,,,
470,PT03M40.00S,2025-01-24T02:11:08.6Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,80,87,2025-01-24T02:11:32Z,4610000,False,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
471,PT03M38.00S,2025-01-24T02:11:10.6Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612737,80,87,2025-01-24T02:11:32Z,4620000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,470.0,1.0,1.0,0.0,,
472,PT03M25.00S,2025-01-24T02:11:39.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631223,84.83902759526939,41.911764705882355,1610612737,80,87,2025-01-24T02:11:47Z,4630000,False,-40.0,90.0,1,right,MISS D. Roddy 9' driving floating Shot,[1631223],1610612737.0,ATL,driving floating,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,9.87,,,,,,,,,
473,PT03M22.00S,2025-01-24T02:11:42.8Z,3,REGULAR,rebound,defensive,[],203482,,,1610612761,80,87,2025-01-24T02:11:47Z,4640000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:4),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,472.0,4.0,4.0,0.0,,
475,PT03M05.00S,2025-01-24T02:11:59.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,6.652431011826544,36.27450980392157,1610612761,80,89,2025-01-24T02:12:07Z,4660000,False,69.0,10.0,1,left,B. Brown 6' driving floating Jump Shot (16 PTS) (K. Olynyk 5 AST),"[1628971, 203482]",1610612761.0,TOR,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,16.0,,,,6.93,K. Olynyk,203482.0,5.0,,,,,,
477,PT02M51.00S,2025-01-24T02:12:13.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631230,92.85479632063075,48.77450980392157,1610612737,82,89,2025-01-24T02:12:21Z,4680000,False,-6.0,15.0,1,right,D. Barlow alley-oop DUNK (11 PTS) (T. Young 8 AST),"[1631230, 1629027]",1610612737.0,ATL,alley-oop,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,1.59,T. Young,1629027.0,8.0,,,,,,
479,PT02M42.00S,2025-01-24T02:12:28.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,82,89,2025-01-24T02:12:28Z,4700000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M42.00S,2025-01-24T02:14:53.7Z,3,REGULAR,substitution,out,[],1629628,,,1610612761,82,89,2025-01-24T02:15:11Z,4710000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M42.00S,2025-01-24T02:14:53.7Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,82,89,2025-01-24T02:15:11Z,4720000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M39.00S,2025-01-24T02:15:25.7Z,3,REGULAR,foul,personal,[],1629726,,,1610612761,82,89,2025-01-24T02:15:32Z,4730000,False,,,0,,G. Mathews personal FOUL (1 PF),"[1629726, 1630567]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Mid-Range,8-16 Left,202058.0,1.0,0.0,Barnes,1630567.0,,,,,,,,,,,,,,,
484,PT02M30.00S,2025-01-24T02:15:51.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,8.623521681997373,63.48039215686274,1610612761,82,89,2025-01-24T02:16:05Z,4750000,False,-67.0,29.0,1,left,MISS S. Barnes 7' fadeaway bank Shot,[1630567],1610612761.0,TOR,fadeaway bank,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.32,,,,,,,,,
485,PT02M28.00S,2025-01-24T02:15:53.0Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612737,82,89,2025-01-24T02:16:05Z,4760000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,484.0,1.0,1.0,0.0,,
486,PT02M20.00S,2025-01-24T02:16:02.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,88.51839684625493,48.28431372549019,1610612737,84,89,2025-01-24T02:16:26Z,4770000,False,-9.0,55.0,1,right,B. Bogdanović turnaround Jump Shot (15 PTS) (D. Roddy 1 AST),"[203992, 1631223]",1610612737.0,ATL,turnaround,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,15.0,,,,5.61,D. Roddy,1631223.0,1.0,,,,,,
488,PT02M20.00S,2025-01-24T02:16:07.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642266,,,1610612737,84,89,2025-01-24T02:16:23Z,4790000,False,,,0,,J. Walter shooting personal FOUL (4 PF) (Bogdanović 1 FT),"[1642266, 203992]",1610612761.0,TOR,shooting,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,2003.0,4.0,0.0,Bogdanović,203992.0,,,,,,,,,,,,,,,
490,PT02M20.00S,2025-01-24T02:16:26.7Z,3,REGULAR,freethrow,1 of 1,[],203992,,,1610612737,85,89,2025-01-24T02:16:26Z,4810000,False,,,0,,B. Bogdanović Free Throw 1 of 1 (16 PTS),[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
491,PT02M08.00S,2025-01-24T02:16:42.1Z,3,REGULAR,3pt,Jump Shot,[],1642266,31.225361366622867,38.970588235294116,1610612761,85,89,2025-01-24T02:16:49Z,4820000,False,55.0,241.0,1,left,MISS J. Walter 24' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,24.72,,,,,,,,,
492,PT02M06.00S,2025-01-24T02:16:44.1Z,3,REGULAR,rebound,defensive,[],1631223,,,1610612737,85,89,2025-01-24T02:16:49Z,4830000,False,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,491.0,2.0,2.0,0.0,,
493,PT02M06.00S,2025-01-24T02:16:47.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612737,85,89,2025-01-24T02:17:14Z,4840000,False,,,0,,K. Olynyk personal FOUL (1 PF) (Roddy 2 FT),"[203482, 1631223]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,2003.0,1.0,0.0,Roddy,1631223.0,,,,,,,,,,,,,,,
495,PT02M06.00S,2025-01-24T02:17:23.1Z,3,REGULAR,freethrow,1 of 2,[],1631223,,,1610612737,85,89,2025-01-24T02:17:41Z,4860000,False,,,0,,MISS D. Roddy Free Throw 1 of 2,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
496,PT02M06.00S,2025-01-24T02:17:23.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,85,89,2025-01-24T02:17:41Z,4870000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,,,,,
497,PT02M06.00S,2025-01-24T02:17:23.1Z,3,REGULAR,freethrow,2 of 2,[],1631223,,,1610612737,85,89,2025-01-24T02:17:41Z,4880000,False,,,0,,MISS D. Roddy Free Throw 2 of 2,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
498,PT02M04.00S,2025-01-24T02:17:25.1Z,3,REGULAR,rebound,defensive,[],1642266,,,1610612761,85,89,2025-01-24T02:17:41Z,4890000,False,,,0,,J. Walter REBOUND (Off:0 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,497.0,1.0,1.0,0.0,,
499,PT01M44.00S,2025-01-24T02:17:58.7Z,3,REGULAR,turnover,lost ball,[],203482,,,1610612761,85,89,2025-01-24T02:18:04Z,4900000,False,,,0,,K. Olynyk lost ball TURNOVER (1 TO),"[203482, 1631230]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Barlow,1631230.0,,,,,,,,,,
500,PT01M44.00S,2025-01-24T02:17:58.7Z,3,REGULAR,steal,,[],1631230,,,1610612737,85,89,2025-01-24T02:18:00Z,4910000,False,,,0,,D. Barlow STEAL (1 STL),[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
501,PT01M37.00S,2025-01-24T02:18:06.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,81.68528252299606,94.6078431372549,1610612737,85,89,2025-01-24T02:18:11Z,4920000,False,223.0,120.0,1,right,MISS G. Mathews 25' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.31,,,,,,,,,
502,PT01M34.00S,2025-01-24T02:18:09.1Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612761,85,89,2025-01-24T02:18:11Z,4930000,False,,,0,,B. Brown REBOUND (Off:0 Def:3),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,501.0,3.0,3.0,0.0,,
503,PT01M26.00S,2025-01-24T02:18:16.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,15.850854139290407,57.84313725490197,1610612761,85,89,2025-01-24T02:18:29Z,4940000,False,-39.0,96.0,1,left,MISS B. Brown 10' driving floating Shot - blocked,"[1628971, 203992]",1610612761.0,TOR,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,10.42,,,,,,,,Bogdanović,203992.0
504,PT01M26.00S,2025-01-24T02:18:16.7Z,3,REGULAR,block,,[],203992,,,1610612761,85,89,2025-01-24T02:18:19Z,4950000,False,,,0,,B. Bogdanović BLOCK (1 BLK),[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
505,PT01M23.00S,2025-01-24T02:18:19.7Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612737,85,89,2025-01-24T02:18:29Z,4960000,False,,,0,,G. Mathews REBOUND (Off:0 Def:2),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,503.0,2.0,2.0,0.0,,
506,PT01M20.00S,2025-01-24T02:18:22.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629027,92.9862023653088,47.549019607843135,1610612737,87,89,2025-01-24T02:18:53Z,4970000,False,-12.0,13.0,1,right,T. Young running Layup (7 PTS) (G. Mathews 1 AST),"[1629027, 1629726]",1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,1.82,G. Mathews,1629726.0,1.0,,,,,,
508,PT01M10.00S,2025-01-24T02:18:32.9Z,3,REGULAR,3pt,Jump Shot,[],203482,24.26084099868594,83.57843137254902,1610612761,87,92,2025-01-24T02:18:42Z,4990000,False,-168.0,176.0,1,left,K. Olynyk 24' 3PT  (9 PTS) (B. Brown 4 AST),"[203482, 1628971]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,,,,,,Made,9.0,,,,24.3,B. Brown,1628971.0,4.0,,,,,,
510,PT00M49.80S,2025-01-24T02:18:54.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,92.19776609724047,46.07843137254902,1610612737,87,92,2025-01-24T02:19:00Z,5010000,False,-20.0,21.0,1,right,MISS D. Roddy driving Layup,[1631223],1610612737.0,ATL,driving,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,2.86,,,,,,,,,
511,PT00M46.90S,2025-01-24T02:18:57.3Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612761,87,92,2025-01-24T02:18:57Z,5020000,False,,,0,,B. Brown REBOUND (Off:0 Def:4),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,510.0,4.0,4.0,0.0,,
512,PT00M30.70S,2025-01-24T02:19:14.9Z,3,REGULAR,foul,personal,['2freethrow'],203992,,,1610612761,87,92,2025-01-24T02:19:41Z,5030000,False,,,0,,B. Bogdanović shooting personal FOUL (4 PF) (Olynyk 2 FT),"[203992, 203482]",1610612737.0,ATL,shooting,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,2003.0,4.0,0.0,Olynyk,203482.0,,,,,,,,,,,,,,,
514,PT00M30.70S,2025-01-24T02:19:43.1Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612761,87,93,2025-01-24T02:19:43Z,5050000,False,,,0,,K. Olynyk Free Throw 1 of 2 (10 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
515,PT00M30.70S,2025-01-24T02:20:00.1Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612761,87,94,2025-01-24T02:20:00Z,5060000,False,,,0,,K. Olynyk Free Throw 2 of 2 (11 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
516,PT00M17.80S,2025-01-24T02:20:14.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,87.20433639947439,56.127450980392155,1610612737,89,94,2025-01-24T02:20:20Z,5070000,False,31.0,68.0,1,right,T. Young 7' driving floating Jump Shot (9 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,9.0,,,,7.44,,,,,,,,,
517,PT00M00.70S,2025-01-24T02:20:35.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,7.440867279894875,58.08823529411765,1610612761,89,94,2025-01-24T02:20:43Z,5080000,False,-40.0,17.0,1,left,MISS B. Brown floating Shot,[1628971],1610612761.0,TOR,floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,4.4,,,,,,,,,
518,PT00M00.70S,2025-01-24T02:20:35.0Z,3,REGULAR,rebound,defensive,[],1629726,,,1610612737,89,94,2025-01-24T02:20:43Z,5090000,False,,,0,,G. Mathews REBOUND (Off:0 Def:3),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,517.0,3.0,3.0,0.0,,
519,PT00M00.00S,2025-01-24T02:20:39.9Z,3,REGULAR,period,end,[],0,,,1610612737,89,94,2025-01-24T02:20:39Z,5100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2025-01-24T02:22:11.2Z,4,REGULAR,substitution,out,['startperiod'],1642266,,,1610612737,89,94,2025-01-24T02:23:21Z,5110000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2025-01-24T02:22:11.2Z,4,REGULAR,substitution,out,['startperiod'],1642347,,,1610612737,89,94,2025-01-24T02:23:21Z,5120000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2025-01-24T02:22:11.2Z,4,REGULAR,substitution,out,['startperiod'],203482,,,1610612737,89,94,2025-01-24T02:23:21Z,5130000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2025-01-24T02:22:11.2Z,4,REGULAR,substitution,in,['startperiod'],1628449,,,1610612737,89,94,2025-01-24T02:23:21Z,5140000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2025-01-24T02:22:11.2Z,4,REGULAR,substitution,in,['startperiod'],1629628,,,1610612737,89,94,2025-01-24T02:23:21Z,5150000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2025-01-24T02:22:11.2Z,4,REGULAR,substitution,in,['startperiod'],1630558,,,1610612737,89,94,2025-01-24T02:23:21Z,5160000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2025-01-24T02:23:16.7Z,4,REGULAR,period,start,[],0,,,1610612761,89,94,2025-01-24T02:23:21Z,5170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT11M37.00S,2025-01-24T02:23:39.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628449,18.478975032851512,46.32352941176471,1610612761,89,94,2025-01-24T02:23:44Z,5180000,False,18.0,121.0,1,left,MISS C. Boucher 12' pullup Shot,[1628449],1610612761.0,TOR,pullup,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,12.26,,,,,,,,,
528,PT11M33.00S,2025-01-24T02:23:43.0Z,4,REGULAR,rebound,defensive,[],1631230,,,1610612737,89,94,2025-01-24T02:23:44Z,5190000,False,,,0,,D. Barlow REBOUND (Off:0 Def:2),[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,527.0,2.0,2.0,0.0,,
529,PT11M30.00S,2025-01-24T02:23:46.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203992,93.38042049934296,48.28431372549019,1610612737,91,94,2025-01-24T02:23:56Z,5200000,False,-9.0,10.0,1,right,B. Bogdanović running DUNK (18 PTS) (T. Young 9 AST),"[203992, 1629027]",1610612737.0,ATL,running,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,,,,1.3,T. Young,1629027.0,9.0,,,,,,
531,PT11M16.00S,2025-01-24T02:23:59.8Z,4,REGULAR,3pt,Jump Shot,[],1628449,5.338370565045992,95.58823529411765,1610612761,91,94,2025-01-24T02:24:04Z,5220000,False,-228.0,-2.0,1,left,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,22.79,,,,,,,,,
532,PT11M14.00S,2025-01-24T02:24:01.8Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,91,94,2025-01-24T02:24:04Z,5230000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:3),[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,531.0,3.0,3.0,0.0,,
