actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
498,PT02M05.00S,2024-11-26T02:13:18.2Z,3,REGULAR,substitution,in,[],1641723,,,1610612742,91,91,2024-11-26T02:13:27Z,4950000,False,,,0,,SUB in: K. Bufkin,[1641723],1610612737.0,ATL,,,,Bufkin,K. Bufkin,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M05.00S,2024-11-26T02:13:18.2Z,3,REGULAR,substitution,in,[],1630552,,,1610612742,91,91,2024-11-26T02:13:27Z,4960000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M05.00S,2024-11-26T02:13:46.9Z,3,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,91,92,2024-11-26T02:13:46Z,4970000,False,,,0,,K. Irving Free Throw 2 of 2 (14 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,Made,,,,,,,14.0,,,,,,,,,
501,PT01M54.00S,2024-11-26T02:13:59.5Z,3,REGULAR,3pt,Jump Shot,[],203992,31.882391590013142,54.166666666666664,1610612737,91,92,2024-11-26T02:14:05Z,4980000,False,-21.0,247.0,1,left,MISS B. Bogdanović 24' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Center,,,24.81,Missed,,,,,,,,,,,,,,,,
502,PT01M50.00S,2024-11-26T02:14:03.5Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612742,91,92,2024-11-26T02:14:05Z,4990000,False,,,0,,N. Marshall REBOUND (Off:1 Def:3),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Center,,,,,501.0,4.0,3.0,1.0,,,,,,,,,,,,
503,PT01M37.00S,2024-11-26T02:14:15.5Z,3,REGULAR,3pt,Jump Shot,[],1641789,92.32917214191852,2.696078431372549,1610612742,91,92,2024-11-26T02:14:21Z,5000000,False,-237.0,20.0,1,right,MISS J. Gortman 3PT,[1641789],1610612742.0,DAL,,,,Gortman,J. Gortman,,,,,Left Corner 3,24+ Left,,,23.73,Missed,,,,,,,,,,,,,,,,
504,PT01M34.00S,2024-11-26T02:14:18.5Z,3,REGULAR,rebound,defensive,[],1641723,,,1610612737,91,92,2024-11-26T02:14:21Z,5010000,False,,,0,,K. Bufkin REBOUND (Off:0 Def:3),[1641723],1610612737.0,ATL,,,,Bufkin,K. Bufkin,,,,,Left Corner 3,24+ Left,,,,,503.0,3.0,3.0,0.0,,,,,,,,,,,,
505,PT01M18.00S,2024-11-26T02:14:34.2Z,3,REGULAR,3pt,Jump Shot,[],1630168,4.681340341655716,2.941176470588235,1610612737,91,92,2024-11-26T02:14:40Z,5020000,False,235.0,-8.0,1,left,MISS O. Okongwu 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,23.55,Missed,,,,,,,,,,,,,,,,
506,PT01M15.00S,2024-11-26T02:14:37.2Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612742,91,92,2024-11-26T02:14:40Z,5030000,False,,,0,,N. Marshall REBOUND (Off:1 Def:4),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Right Corner 3,24+ Right,,,,,505.0,5.0,4.0,1.0,,,,,,,,,,,,
507,PT01M11.00S,2024-11-26T02:14:41.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,92.59198423127464,46.81372549019608,1610612742,91,94,2024-11-26T02:14:48Z,5040000,False,-16.0,17.0,1,right,N. Marshall running Layup (18 PTS),[1630230],1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,2.33,Made,,,,,,,18.0,,,,,,,,,
508,PT00M50.90S,2024-11-26T02:15:03.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,11.777266754270697,49.50980392156863,1610612737,93,94,2024-11-26T02:15:11Z,5050000,False,2.0,58.0,1,left,J. Johnson turnaround Jump Shot (24 PTS),[1630552],1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,5.83,Made,,,,,,,24.0,,,,,,,,,
509,PT00M37.90S,2024-11-26T02:15:19.8Z,3,REGULAR,3pt,Jump Shot,[],203915,82.7365308804205,3.431372549019608,1610612742,93,94,2024-11-26T02:15:26Z,5060000,False,-233.0,110.0,1,right,MISS S. Dinwiddie 25' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,25.74,Missed,,,,,,,,,,,,,,,,
510,PT00M34.10S,2024-11-26T02:15:23.6Z,3,REGULAR,rebound,offensive,[],1641789,,,1610612742,93,94,2024-11-26T02:15:26Z,5070000,False,,,0,,J. Gortman REBOUND (Off:1 Def:0),[1641789],1610612742.0,DAL,,,,Gortman,J. Gortman,,,,,Above the Break 3,24+ Left Center,,,,,509.0,1.0,0.0,1.0,,,,,,,,,,,,
511,PT00M28.40S,2024-11-26T02:15:29.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202681,96.27135348226018,69.6078431372549,1610612742,93,96,2024-11-26T02:15:34Z,5080000,False,98.0,-17.0,1,right,K. Irving 9' pullup Jump Shot (16 PTS) (S. Dinwiddie 3 AST),"[202681, 203915]",1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,,,9.96,Made,,,,,,,16.0,,,S. Dinwiddie,203915.0,3.0,,,,
513,PT00M09.10S,2024-11-26T02:15:54.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,17.821944809461236,55.63725490196079,1610612737,95,96,2024-11-26T02:16:00Z,5100000,False,-28.0,115.0,1,left,B. Bogdanović 11' turnaround Jump Shot (14 PTS),[203992],1610612737.0,ATL,turnaround,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),8-16 Center,,,11.84,Made,,,,,,,14.0,,,,,,,,,
514,PT00M01.60S,2024-11-26T02:16:05.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641789,83.52496714848883,46.32352941176471,1610612742,95,96,2024-11-26T02:16:12Z,5110000,False,-18.0,102.0,1,right,MISS J. Gortman 10' turnaround Shot,[1641789],1610612742.0,DAL,turnaround,,,Gortman,J. Gortman,,,,,In The Paint (Non-RA),8-16 Center,,,10.4,Missed,,,,,,,,,,,,,,,,
515,PT00M01.60S,2024-11-26T02:16:05.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,95,96,2024-11-26T02:16:12Z,5120000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,514.0,,,,,,,,,,,,,,,
516,PT00M00.00S,2024-11-26T02:16:11.3Z,3,REGULAR,period,end,[],0,,,1610612742,95,96,2024-11-26T02:16:11Z,5130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2024-11-26T02:18:37.2Z,4,REGULAR,substitution,out,['startperiod'],1641789,,,1610612742,95,96,2024-11-26T02:18:51Z,5140000,False,,,0,,SUB out: J. Gortman,[1641789],1610612742.0,DAL,,,,Gortman,J. Gortman,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2024-11-26T02:18:37.2Z,4,REGULAR,substitution,out,['startperiod'],1628467,,,1610612742,95,96,2024-11-26T02:18:51Z,5150000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2024-11-26T02:18:37.2Z,4,REGULAR,substitution,in,['startperiod'],1629655,,,1610612742,95,96,2024-11-26T02:18:51Z,5160000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2024-11-26T02:18:37.2Z,4,REGULAR,substitution,in,['startperiod'],1629023,,,1610612742,95,96,2024-11-26T02:18:51Z,5170000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2024-11-26T02:18:53.9Z,4,REGULAR,period,start,[],0,,,1610612742,95,96,2024-11-26T02:18:53Z,5180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT11M38.00S,2024-11-26T02:19:15.1Z,4,REGULAR,2pt,Jump Shot,[],202681,74.32654402102497,46.32352941176471,1610612742,95,96,2024-11-26T02:19:21Z,5190000,False,-18.0,189.0,1,right,MISS K. Irving 18' pullup Shot,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,16-24 Center,,,18.97,Missed,,,,,,,,,,,,,,,,
524,PT11M34.00S,2024-11-26T02:19:19.1Z,4,REGULAR,rebound,defensive,[],1641723,,,1610612737,95,96,2024-11-26T02:27:23Z,5200000,False,,,0,,K. Bufkin REBOUND (Off:0 Def:4),[1641723],1610612737.0,ATL,,,,Bufkin,K. Bufkin,,,,,Mid-Range,16-24 Center,,,,,523.0,4.0,4.0,0.0,,,,,,,,,,,,
525,PT11M21.00S,2024-11-26T02:19:31.3Z,4,REGULAR,3pt,Jump Shot,[],1629631,31.750985545335087,39.705882352941174,1610612737,98,96,2024-11-26T02:19:36Z,5210000,False,51.0,246.0,1,left,D. Hunter 25' 3PT  (7 PTS) (K. Bufkin 3 AST),"[1629631, 1641723]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,25.13,Made,,,,,,,7.0,,,K. Bufkin,1641723.0,3.0,,,,
527,PT11M05.00S,2024-11-26T02:19:48.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,84.05059132720105,42.8921568627451,1610612742,98,98,2024-11-26T02:19:52Z,5230000,False,-36.0,97.0,1,right,N. Marshall 10' pullup Jump Shot (20 PTS),[1630230],1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,,,10.37,Made,,,,,,,20.0,,,,,,,,,
528,PT10M55.00S,2024-11-26T02:19:57.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,6.258212877792378,50.73529411764706,1610612737,100,98,2024-11-26T02:20:06Z,5240000,False,-4.0,6.0,1,left,O. Okongwu cutting Layup (8 PTS) (K. Bufkin 4 AST),"[1630168, 1641723]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,0.73,Made,,,,,,,8.0,,,K. Bufkin,1641723.0,4.0,,,,
530,PT10M34.00S,2024-11-26T02:20:18.6Z,4,REGULAR,turnover,lost ball,[],1630230,,,1610612742,100,98,2024-11-26T02:20:25Z,5260000,False,,,0,,N. Marshall lost ball TURNOVER (4 TO),"[1630230, 1630552]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,4.0,,,,,,,Johnson,1630552.0,,,,,,,,,,
531,PT10M34.00S,2024-11-26T02:20:18.6Z,4,REGULAR,steal,,[],1630552,,,1610612737,100,98,2024-11-26T02:20:21Z,5270000,False,,,0,,J. Johnson STEAL (3 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
532,PT10M30.00S,2024-11-26T02:20:22.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,7.178055190538765,48.03921568627451,1610612737,102,98,2024-11-26T02:20:30Z,5280000,False,10.0,15.0,1,left,J. Johnson running Layup (26 PTS),[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,1.79,Made,,,,,,,26.0,,,,,,,,,
533,PT10M21.00S,2024-11-26T02:20:31.9Z,4,REGULAR,3pt,Jump Shot,[],203915,70.77858081471747,23.03921568627451,1610612742,102,101,2024-11-26T02:20:38Z,5290000,False,-135.0,222.0,1,right,S. Dinwiddie 25' 3PT step back (20 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,25.99,Made,,,,,,,20.0,,,,,,,,,
534,PT10M01.00S,2024-11-26T02:20:51.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203992,9.149145860709593,50.98039215686274,1610612737,102,101,2024-11-26T02:20:58Z,5300000,False,-5.0,34.0,1,left,MISS B. Bogdanović driving Layup,[203992],1610612737.0,ATL,driving,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,,,3.39,Missed,,,,,,,,,,,,,,,,
535,PT09M58.00S,2024-11-26T02:20:54.7Z,4,REGULAR,rebound,defensive,[],202681,,,1610612742,102,101,2024-11-26T02:20:58Z,5310000,False,,,0,,K. Irving REBOUND (Off:2 Def:4),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,534.0,6.0,4.0,2.0,,,,,,,,,,,,
536,PT09M53.00S,2024-11-26T02:20:59.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630230,93.11760840998686,3.431372549019608,1610612742,102,101,2024-11-26T02:21:06Z,5320000,False,-233.0,12.0,1,right,MISS N. Marshall running 3PT,[1630230],1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,,,23.31,Missed,,,,,,,,,,,,,,,,
537,PT09M50.00S,2024-11-26T02:21:02.7Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,102,101,2024-11-26T02:21:06Z,5330000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:3),[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Left Corner 3,24+ Left,,,,,536.0,3.0,3.0,0.0,,,,,,,,,,,,
538,PT09M35.00S,2024-11-26T02:21:17.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,11.777266754270697,45.34313725490196,1610612737,102,101,2024-11-26T02:23:55Z,5340000,False,23.0,58.0,1,left,MISS D. Hunter 6' driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,6.27,Missed,,,,,,,,,,,,,,,,
539,PT09M31.00S,2024-11-26T02:21:21.9Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,102,101,2024-11-26T02:23:55Z,5350000,False,,,0,,O. Okongwu REBOUND (Off:5 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,538.0,7.0,2.0,5.0,,,,,,,,,,,,
540,PT09M31.00S,2024-11-26T02:21:21.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,5.590000152587891,50.0,1610612737,102,101,2024-11-26T02:21:21Z,5360000,False,0.0,0.0,1,left,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,0.0,Missed,,,,,,,,,,,,,,,,
541,PT09M30.00S,2024-11-26T02:21:22.2Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,102,101,2024-11-26T02:21:22Z,5370000,False,,,0,,D. Gafford REBOUND (Off:3 Def:6),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,,,540.0,9.0,6.0,3.0,,,,,,,,,,,,
542,PT09M23.00S,2024-11-26T02:21:29.5Z,4,REGULAR,3pt,Jump Shot,[],203915,94.30026281208936,94.36274509803921,1610612742,102,101,2024-11-26T02:21:35Z,5380000,False,222.0,1.0,1,right,MISS S. Dinwiddie 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,,,22.18,Missed,,,,,,,,,,,,,,,,
543,PT09M21.00S,2024-11-26T02:21:31.5Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,102,101,2024-11-26T02:21:35Z,5390000,False,,,0,,J. Johnson REBOUND (Off:0 Def:10),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,,,,,542.0,10.0,10.0,0.0,,,,,,,,,,,,
544,PT09M11.00S,2024-11-26T02:21:42.2Z,4,REGULAR,3pt,Jump Shot,[],1630552,19.267411300919843,5.637254901960785,1610612737,102,101,2024-11-26T02:21:49Z,5400000,False,222.0,129.0,1,left,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,,,25.64,Missed,,,,,,,,,,,,,,,,
545,PT09M08.00S,2024-11-26T02:21:45.2Z,4,REGULAR,rebound,defensive,[],202681,,,1610612742,102,101,2024-11-26T02:21:49Z,5410000,False,,,0,,K. Irving REBOUND (Off:2 Def:5),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,544.0,7.0,5.0,2.0,,,,,,,,,,,,
546,PT09M04.00S,2024-11-26T02:21:48.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630230,92.85479632063075,49.50980392156863,1610612742,102,103,2024-11-26T02:21:55Z,5420000,False,-2.0,15.0,1,right,N. Marshall running Layup (22 PTS) (K. Irving 5 AST),"[1630230, 202681]",1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,1.49,Made,,,,,,,22.0,,,K. Irving,202681.0,5.0,,,,
548,PT08M44.00S,2024-11-26T02:22:08.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203992,5.338370565045992,51.470588235294116,1610612737,104,103,2024-11-26T02:22:14Z,5440000,False,-7.0,-2.0,1,left,B. Bogdanović driving Layup (16 PTS),[203992],1610612737.0,ATL,driving,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,,,0.77,Made,,,,,,,16.0,,,,,,,,,
549,PT08M26.00S,2024-11-26T02:22:26.1Z,4,REGULAR,3pt,Jump Shot,[],202681,76.16622864651774,10.53921568627451,1610612742,104,106,2024-11-26T02:22:35Z,5450000,False,-197.0,172.0,1,right,K. Irving 26' 3PT step back (19 PTS),[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,26.14,Made,,,,,,,19.0,,,,,,,,,
550,PT08M24.00S,2024-11-26T02:22:32.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,104,106,2024-11-26T02:22:32Z,5460000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M24.00S,2024-11-26T02:25:04.7Z,4,REGULAR,substitution,out,[],1630552,,,1610612737,104,106,2024-11-26T02:25:28Z,5470000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M24.00S,2024-11-26T02:25:04.7Z,4,REGULAR,substitution,out,[],1641723,,,1610612737,104,106,2024-11-26T02:25:28Z,5480000,False,,,0,,SUB out: K. Bufkin,[1641723],1610612737.0,ATL,,,,Bufkin,K. Bufkin,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M24.00S,2024-11-26T02:25:04.7Z,4,REGULAR,substitution,out,[],203915,,,1610612737,104,106,2024-11-26T02:25:28Z,5490000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M24.00S,2024-11-26T02:25:04.7Z,4,REGULAR,substitution,out,[],1629655,,,1610612737,104,106,2024-11-26T02:25:28Z,5500000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M24.00S,2024-11-26T02:25:04.7Z,4,REGULAR,substitution,in,[],1630700,,,1610612737,104,106,2024-11-26T02:25:28Z,5510000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M24.00S,2024-11-26T02:25:04.7Z,4,REGULAR,substitution,in,[],1629027,,,1610612737,104,106,2024-11-26T02:25:28Z,5520000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M24.00S,2024-11-26T02:25:04.7Z,4,REGULAR,substitution,in,[],1630702,,,1610612737,104,106,2024-11-26T02:25:28Z,5530000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M24.00S,2024-11-26T02:25:04.7Z,4,REGULAR,substitution,in,[],1628467,,,1610612737,104,106,2024-11-26T02:25:28Z,5540000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M10.00S,2024-11-26T02:25:45.9Z,4,REGULAR,2pt,Jump Shot,[],203992,8.754927726675426,68.87254901960785,1610612737,104,106,2024-11-26T02:25:55Z,5550000,False,-94.0,30.0,1,left,MISS B. Bogdanović 9' fadeaway Shot,[203992],1610612737.0,ATL,fadeaway,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Left,,,9.9,Missed,,,,,,,,,,,,,,,,
560,PT08M06.00S,2024-11-26T02:25:49.9Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,104,106,2024-11-26T02:25:55Z,5560000,False,,,0,,M. Kleber REBOUND (Off:1 Def:5),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,8-16 Left,,,,,559.0,6.0,5.0,1.0,,,,,,,,,,,,
562,PT07M47.00S,2024-11-26T02:26:23.3Z,4,REGULAR,2pt,Jump Shot,[],202681,93.24901445466492,87.00980392156863,1610612742,104,108,2024-11-26T02:26:30Z,5580000,False,185.0,11.0,1,right,K. Irving 18' Jump Shot (21 PTS) (N. Marshall 1 AST),"[202681, 1630230]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Mid-Range,16-24 Right,,,18.53,Made,,,,,,,21.0,,,N. Marshall,1630230.0,1.0,,,,
564,PT07M35.00S,2024-11-26T02:26:36.0Z,4,REGULAR,3pt,Jump Shot,[],1629027,30.699737187910642,65.44117647058823,1610612737,107,108,2024-11-26T02:26:41Z,5600000,False,-77.0,236.0,1,left,T. Young 24' 3PT pullup (16 PTS) (D. Hunter 2 AST),"[1629027, 1629631]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,24.84,Made,,,,,,,16.0,,,D. Hunter,1629631.0,2.0,,,,
566,PT07M23.00S,2024-11-26T02:26:48.9Z,4,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612742,107,108,2024-11-26T02:29:08Z,5620000,False,,,0,,T. Young shooting personal FOUL (2 PF) (Hardy 2 FT),"[1629027, 1630702]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,,,,,,2.0,0.0,Hardy,1630702.0
568,PT07M23.00S,2024-11-26T02:27:56.7Z,4,REGULAR,freethrow,1 of 2,[],1630702,,,1610612742,107,108,2024-11-26T02:27:56Z,5640000,False,,,0,,MISS J. Hardy Free Throw 1 of 2,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
569,PT07M23.00S,2024-11-26T02:27:56.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,107,108,2024-11-26T02:27:56Z,5650000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,568.0,,,,,,,,,,,,,,,
570,PT07M23.00S,2024-11-26T02:27:59.2Z,4,REGULAR,substitution,out,[],1630168,,,1610612742,107,108,2024-11-26T02:28:27Z,5660000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M23.00S,2024-11-26T02:27:59.2Z,4,REGULAR,substitution,out,[],1630230,,,1610612742,107,108,2024-11-26T02:28:27Z,5670000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M23.00S,2024-11-26T02:27:59.2Z,4,REGULAR,substitution,in,[],203991,,,1610612742,107,108,2024-11-26T02:28:27Z,5680000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M23.00S,2024-11-26T02:27:59.2Z,4,REGULAR,substitution,in,[],203915,,,1610612742,107,108,2024-11-26T02:28:27Z,5690000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M23.00S,2024-11-26T02:28:35.5Z,4,REGULAR,freethrow,2 of 2,[],1630702,,,1610612742,107,109,2024-11-26T02:28:35Z,5700000,False,,,0,,J. Hardy Free Throw 2 of 2 (21 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,Made,,,,,,,21.0,,,,,,,,,
575,PT07M10.00S,2024-11-26T02:28:52.8Z,4,REGULAR,foul,offensive,[],203992,,,1610612737,107,109,2024-11-26T02:29:23Z,5710000,False,,,0,,B. Bogdanović offensive FOUL (4 PF),"[203992, 1630702]",1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,16-24 Left Center,1626302.0,,,,,,,,,,,,,,,,4.0,0.0,Hardy,1630702.0
577,PT07M10.00S,2024-11-26T02:28:52.8Z,4,REGULAR,turnover,offensive foul,[],203992,,,1610612737,107,109,2024-11-26T02:28:52Z,5730000,False,,,0,,B. Bogdanović offensive foul TURNOVER (2 TO),[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,16-24 Left Center,1626302.0,2.0,,,,,,,,,,,,,,,,,,
578,PT06M58.00S,2024-11-26T02:29:17.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202681,69.72733245729303,25.0,1610612742,107,112,2024-11-26T02:29:23Z,5740000,False,-125.0,232.0,1,right,K. Irving 26' 3PT  (24 PTS) (J. Hardy 2 AST),"[202681, 1630702]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,26.36,Made,,,,,,,24.0,,,J. Hardy,1630702.0,2.0,,,,
