actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
509,PT07M12.00S,2025-03-28T01:30:57.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,12.171484888304862,55.63725490196079,1610612737,108,96,2025-03-28T01:31:04Z,5000000,False,-28.0,62.0,1,left,T. Mann 6' fadeaway Jump Shot (12 PTS) (D. Daniels 3 AST),"[1629611, 1630700]",1610612737.0,ATL,fadeaway,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,6.8,Made,12.0,D. Daniels,1630700.0,3.0,,,,,,,,,,,,
511,PT06M45.00S,2025-03-28T01:31:25.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.64323258869908,60.5392156862745,1610612748,110,96,2025-03-28T01:31:49Z,5020000,False,53.0,7.0,1,right,T. Herro driving Layup (31 PTS) (B. Adebayo 3 AST),"[1629639, 1628389]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,5.32,Made,31.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,,,
513,PT06M34.00S,2025-03-28T01:31:36.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,5.338370565045992,48.03921568627451,1610612737,110,98,2025-03-28T01:31:42Z,5040000,False,10.0,-2.0,1,left,O. Okongwu alley-oop Layup (12 PTS) (T. Young 9 AST),"[1630168, 1629027]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,1.01,Made,12.0,T. Young,1629027.0,9.0,,,,,,,,,,,,
515,PT06M15.00S,2025-03-28T01:31:55.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,86.15308804204993,39.46078431372549,1610612748,110,98,2025-03-28T01:32:01Z,5060000,False,-53.0,78.0,1,right,MISS B. Adebayo 9' turnaround Hook,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,,,9.39,Missed,,,,,,,,,,,,,,,,
516,PT06M11.00S,2025-03-28T01:31:59.0Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,110,98,2025-03-28T01:32:01Z,5070000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,515.0,9.0,7.0,2.0,,,,
517,PT06M01.00S,2025-03-28T01:32:08.8Z,4,REGULAR,3pt,Jump Shot,[],1630168,7.440867279894875,3.1862745098039214,1610612737,110,101,2025-03-28T01:32:14Z,5080000,False,234.0,17.0,1,left,O. Okongwu 3PT  (15 PTS) (T. Young 10 AST),"[1630168, 1629027]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,23.47,Made,15.0,T. Young,1629027.0,10.0,,,,,,,,,,,,
519,PT05M39.00S,2025-03-28T01:32:33.0Z,4,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612748,110,101,2025-03-28T01:33:15Z,5100000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Herro 2 FT),"[1629611, 1629639]",1610612737.0,ATL,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,,,,,,,,1.0,0.0,Herro,1629639.0,,,,,,,,
521,PT05M39.00S,2025-03-28T01:33:04.1Z,4,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,111,101,2025-03-28T01:33:04Z,5120000,False,,,0,,T. Herro Free Throw 1 of 2 (32 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,Made,32.0,,,,,,,,,,,,,,,
522,PT05M39.00S,2025-03-28T01:33:05.2Z,4,REGULAR,substitution,out,[],203937,,,1610612748,111,101,2025-03-28T01:33:10Z,5130000,False,,,0,,SUB out: K. Anderson,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT05M39.00S,2025-03-28T01:33:05.2Z,4,REGULAR,substitution,in,[],203952,,,1610612748,111,101,2025-03-28T01:33:10Z,5140000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT05M39.00S,2025-03-28T01:33:21.8Z,4,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,112,101,2025-03-28T01:33:21Z,5150000,False,,,0,,T. Herro Free Throw 2 of 2 (33 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,Made,33.0,,,,,,,,,,,,,,,
525,PT05M29.00S,2025-03-28T01:33:37.3Z,4,REGULAR,foul,personal,[],1630558,,,1610612737,112,101,2025-03-28T01:33:52Z,5160000,False,,,0,,D. Mitchell personal FOUL (3 PF),"[1630558, 1627747]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,201245.0,,,,,,,,3.0,0.0,LeVert,1627747.0,,,,,,,,
527,PT05M20.00S,2025-03-28T01:34:01.0Z,4,REGULAR,3pt,Jump Shot,[],1629027,23.209592641261498,85.04901960784314,1610612737,112,101,2025-03-28T01:34:09Z,5180000,False,-175.0,166.0,1,left,MISS T. Young 24' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,24.11,Missed,,,,,,,,,,,,,,,,
528,PT05M16.00S,2025-03-28T01:34:05.0Z,4,REGULAR,rebound,defensive,[],203952,,,1610612748,112,101,2025-03-28T01:34:09Z,5190000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:3),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,527.0,4.0,3.0,1.0,,,,
529,PT05M13.00S,2025-03-28T01:34:08.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629312,93.64323258869908,51.71568627450981,1610612748,114,101,2025-03-28T01:35:11Z,5200000,False,9.0,7.0,1,right,H. Highsmith running Layup (11 PTS) (D. Mitchell 6 AST),"[1629312, 1630558]",1610612748.0,MIA,running,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,1.13,Made,11.0,D. Mitchell,1630558.0,6.0,,,,,,,,,,,,
531,PT05M06.00S,2025-03-28T01:34:19.7Z,4,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,114,101,2025-03-28T01:34:25Z,5220000,False,,,0,,T. Young lost ball out-of-bounds TURNOVER (4 TO),[1629027],1610612737.0,ATL,lost ball,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,202027.0,4.0,,,,,,,,,,,,,,,,,,
532,PT04M42.00S,2025-03-28T01:34:47.3Z,4,REGULAR,turnover,lost ball,[],203952,,,1610612748,114,101,2025-03-28T01:34:55Z,5230000,False,,,0,,A. Wiggins lost ball TURNOVER (3 TO),"[203952, 1629027]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left,,3.0,,,,,,,,,,,,,,,,,Young,1629027.0
533,PT04M42.00S,2025-03-28T01:34:47.3Z,4,REGULAR,steal,,[],1629027,,,1610612737,114,101,2025-03-28T01:34:50Z,5240000,False,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
534,PT04M37.00S,2025-03-28T01:34:52.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629027,35.03613666228647,25.735294117647058,1610612737,114,104,2025-03-28T01:35:03Z,5250000,False,121.0,277.0,1,left,T. Young 30' 3PT running pullup (26 PTS),[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,30.22,Made,26.0,,,,,,,,,,,,,,,
535,PT04M35.00S,2025-03-28T01:35:01.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,114,104,2025-03-28T01:35:01Z,5260000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT04M13.00S,2025-03-28T01:37:02.0Z,4,REGULAR,3pt,Jump Shot,[],1628389,67.49342969776609,38.72549019607843,1610612748,114,104,2025-03-28T01:37:36Z,5270000,False,-56.0,253.0,1,right,MISS B. Adebayo 25' pullup 3PT,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,25.93,Missed,,,,,,,,,,,,,,,,
537,PT04M09.00S,2025-03-28T01:37:06.0Z,4,REGULAR,rebound,offensive,[],1630558,,,1610612748,114,104,2025-03-28T01:37:10Z,5280000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,536.0,2.0,1.0,1.0,,,,
538,PT04M03.00S,2025-03-28T01:37:12.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,72.22404730617609,16.911764705882355,1610612748,114,104,2025-03-28T01:38:11Z,5290000,False,-165.0,209.0,1,right,MISS T. Herro 26' step back 3PT,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,26.62,Missed,,,,,,,,,,,,,,,,
539,PT03M57.00S,2025-03-28T01:37:18.0Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,114,104,2025-03-28T01:37:19Z,5300000,False,,,0,,D. Daniels REBOUND (Off:2 Def:6),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,538.0,8.0,6.0,2.0,,,,
540,PT03M55.00S,2025-03-28T01:37:20.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629611,6.1268068331143235,49.50980392156863,1610612737,114,106,2025-03-28T01:37:40Z,5310000,False,2.0,5.0,1,left,T. Mann running DUNK (14 PTS) (T. Young 11 AST),"[1629611, 1629027]",1610612737.0,ATL,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,0.57,Made,14.0,T. Young,1629027.0,11.0,,,,,,,,,,,,
542,PT03M38.00S,2025-03-28T01:37:36.9Z,4,REGULAR,3pt,Jump Shot,[],1630558,68.28186596583443,31.61764705882353,1610612748,114,106,2025-03-28T01:37:47Z,5330000,False,-92.0,246.0,1,right,MISS D. Mitchell 26' step back 3PT,[1630558],1610612748.0,MIA,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,26.23,Missed,,,,,,,,,,,,,,,,
543,PT03M36.00S,2025-03-28T01:37:38.9Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612737,114,106,2025-03-28T01:39:04Z,5340000,False,,,0,,C. LeVert REBOUND (Off:1 Def:4),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,542.0,5.0,4.0,1.0,,,,
545,PT03M12.00S,2025-03-28T01:38:24.0Z,4,REGULAR,turnover,bad pass,[],1630168,,,1610612737,114,106,2025-03-28T01:38:33Z,5360000,False,,,0,,O. Okongwu bad pass TURNOVER (2 TO),"[1630168, 203952]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Left Corner 3,24+ Left,,2.0,,,,,,,,,,,,,,,,,Wiggins,203952.0
546,PT03M12.00S,2025-03-28T01:38:24.0Z,4,REGULAR,steal,,[],203952,,,1610612748,114,106,2025-03-28T01:38:29Z,5370000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
547,PT02M49.00S,2025-03-28T01:38:46.9Z,4,REGULAR,turnover,bad pass,[],1629312,,,1610612748,114,106,2025-03-28T01:38:50Z,5380000,False,,,0,,H. Highsmith bad pass TURNOVER (2 TO),"[1629312, 1630700]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,,,Daniels,1630700.0
548,PT02M49.00S,2025-03-28T01:38:46.9Z,4,REGULAR,steal,,[],1630700,,,1610612737,114,106,2025-03-28T01:38:48Z,5390000,False,,,0,,D. Daniels STEAL (2 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
549,PT02M45.00S,2025-03-28T01:38:50.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629027,34.90473061760841,70.09803921568627,1610612737,114,109,2025-03-28T01:39:00Z,5400000,False,-100.0,276.0,1,left,T. Young 29' 3PT running pullup (29 PTS),[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,29.34,Made,29.0,,,,,,,,,,,,,,,
550,PT02M18.00S,2025-03-28T01:39:17.8Z,4,REGULAR,3pt,Jump Shot,[],1629639,65.25952693823915,51.71568627450981,1610612748,117,109,2025-03-28T01:39:24Z,5410000,False,9.0,274.0,1,right,T. Herro 27' 3PT step back (36 PTS),[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,27.42,Made,36.0,,,,,,,,,,,,,,,
551,PT02M03.00S,2025-03-28T01:39:33.0Z,4,REGULAR,3pt,Jump Shot,[],1629027,31.882391590013142,81.86274509803921,1610612737,117,109,2025-03-28T01:39:39Z,5420000,False,-159.0,247.0,1,left,MISS T. Young 29' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,29.41,Missed,,,,,,,,,,,,,,,,
552,PT02M00.00S,2025-03-28T01:39:36.0Z,4,REGULAR,rebound,defensive,[],203952,,,1610612748,117,109,2025-03-28T01:39:39Z,5430000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:4),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,551.0,5.0,4.0,1.0,,,,
567,PT01M38.00S,2025-03-28T01:40:02.8Z,4,REGULAR,turnover,lost ball,[],1629639,,,1610612748,117,109,2025-03-28T01:45:29Z,5465000,False,,,0,,T. Herro lost ball TURNOVER (4 TO),"[1629639, 1627747]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,4.0,,,,,,,,,,,,,,,,,LeVert,1627747.0
568,PT01M38.00S,2025-03-28T01:40:02.8Z,4,REGULAR,steal,,[],1627747,,,1610612737,117,109,2025-03-28T01:45:29Z,5467500,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
556,PT01M32.00S,2025-03-28T01:40:06.8Z,4,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,117,109,2025-03-28T01:40:16Z,5470000,False,,,0,,T. Young lost ball out-of-bounds TURNOVER (5 TO),[1629027],1610612737.0,ATL,lost ball,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1628171.0,5.0,,,,,,,,,,,,,,,,,,
557,PT01M13.00S,2025-03-28T01:40:37.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203952,73.14388961892247,35.78431372549019,1610612748,119,109,2025-03-28T01:40:44Z,5480000,False,-71.0,200.0,1,right,A. Wiggins 21' pullup Jump Shot (16 PTS) (B. Adebayo 4 AST),"[203952, 1628389]",1610612748.0,MIA,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,,,21.22,Made,16.0,B. Adebayo,1628389.0,4.0,,,,,,,,,,,,
559,PT01M00.00S,2025-03-28T01:40:53.2Z,4,REGULAR,3pt,Jump Shot,[],1627747,21.369908015768726,87.99019607843137,1610612737,119,112,2025-03-28T01:40:57Z,5500000,False,-190.0,148.0,1,left,C. LeVert 24' 3PT  (17 PTS) (T. Young 12 AST),"[1627747, 1629027]",1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,24.11,Made,17.0,T. Young,1629027.0,12.0,,,,,,,,,,,,
561,PT00M52.40S,2025-03-28T01:41:08.1Z,4,REGULAR,foul,personal,[],1627747,,,1610612748,119,112,2025-03-28T01:41:23Z,5520000,False,,,0,,C. LeVert take personal FOUL (1 PF),"[1627747, 1628389]",1610612737.0,ATL,take,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,1628171.0,,,,,,,,1.0,0.0,Adebayo,1628389.0,,,,,,,,
563,PT00M48.10S,2025-03-28T01:41:38.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,119,112,2025-03-28T01:41:38Z,5540000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT00M36.90S,2025-03-28T01:43:27.6Z,4,REGULAR,3pt,Jump Shot,[],1630558,70.77858081471747,73.52941176470588,1610612748,122,112,2025-03-28T01:43:59Z,5550000,False,118.0,222.0,1,right,D. Mitchell 25' 3PT  (16 PTS) (T. Herro 4 AST),"[1630558, 1629639]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,25.14,Made,16.0,T. Herro,1629639.0,4.0,,,,,,,,,,,,
566,PT00M36.90S,2025-03-28T01:43:34.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,122,112,2025-03-28T01:44:04Z,5570000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT00M30.20S,2025-03-28T01:45:30.2Z,4,REGULAR,2pt,Jump Shot,[],1629027,13.222733245729303,25.98039215686275,1610612737,122,112,2025-03-28T01:45:39Z,5580000,False,120.0,72.0,1,left,MISS T. Young 13' driving floating bank Shot,[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,13.99,Missed,,,,,,,,,,,,,,,,
570,PT00M27.80S,2025-03-28T01:45:32.5Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,122,112,2025-03-28T01:45:32Z,5590000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,569.0,2.0,2.0,0.0,,,,
571,PT00M05.30S,2025-03-28T01:45:59.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,122,112,2025-03-28T01:49:11Z,5600000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,1628171.0,,,,,,,,,,,,,,,,,,,
572,PT00M00.00S,2025-03-28T01:46:23.0Z,4,REGULAR,period,end,[],0,,,1610612737,122,112,2025-03-28T01:46:23Z,5610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT00M00.00S,2025-03-28T01:46:25.9Z,4,REGULAR,game,end,[],0,,,0,122,112,2025-03-28T01:46:25Z,5620000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
