actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
589,PT02M04.00S,2025-04-08T01:42:57.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,109,99,2025-04-08T01:43:41Z,5850000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,588.0,,,,,,,,,,,,,,,,,
590,PT02M04.00S,2025-04-08T01:42:57.9Z,4,REGULAR,freethrow,2 of 3,['fromturnover'],1629656,,,1610612755,109,99,2025-04-08T01:43:41Z,5860000,False,,,0,,MISS Q. Grimes Free Throw 2 of 3,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
591,PT02M04.00S,2025-04-08T01:42:57.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,109,99,2025-04-08T01:43:41Z,5870000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,590.0,,,,,,,,,,,,,,,,,
592,PT02M04.00S,2025-04-08T01:42:57.9Z,4,REGULAR,freethrow,3 of 3,['fromturnover'],1629656,,,1610612755,109,99,2025-04-08T01:43:41Z,5880000,False,,,0,,MISS Q. Grimes Free Throw 3 of 3,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
593,PT02M03.00S,2025-04-08T01:42:58.9Z,4,REGULAR,rebound,offensive,[],1641737,,,1610612755,109,99,2025-04-08T01:47:35Z,5890000,False,,,0,,A. Bona REBOUND (Off:4 Def:6),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,592.0,,,,,,,,,,10.0,6.0,4.0,,,,,
629,PT02M02.00S,2025-04-08T01:43:29.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641737,8.984888304862025,51.22549019607843,1610612755,109,99,2025-04-08T01:47:51Z,5900000,False,-6.0,32.0,1,left,MISS A. Bona tip Layup,[1641737],1610612755.0,PHI,tip,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,,,,,,,
630,PT02M02.00S,2025-04-08T01:43:29.8Z,4,REGULAR,rebound,defensive,[],1642276,,,1610612748,109,99,2025-04-08T01:47:51Z,5905000,False,,,0,,K. Ware REBOUND (Off:4 Def:13),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,629.0,,,,,,,,,,17.0,13.0,4.0,,,,,
595,PT01M47.00S,2025-04-08T01:44:01.8Z,4,REGULAR,3pt,Jump Shot,[],1629639,68.67608409986859,25.98039215686275,1610612748,112,99,2025-04-08T01:44:43Z,5910000,False,-120.0,242.0,1,right,T. Herro 27' 3PT  (18 PTS) (K. Anderson 6 AST),"[1629639, 203937]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,27.01,Made,,,,,,,,,,18.0,,,,K. Anderson,203937.0,6.0,,
597,PT01M29.00S,2025-04-08T01:44:16.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,6.521024967148489,51.9607843137255,1610612755,112,99,2025-04-08T01:44:29Z,5930000,False,-10.0,9.0,1,left,MISS R. Council IV driving Layup,[1641741],1610612755.0,PHI,driving,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
598,PT01M29.00S,2025-04-08T01:44:16.3Z,4,REGULAR,rebound,offensive,[],1641737,,,1610612755,112,99,2025-04-08T01:44:29Z,5940000,False,,,0,,A. Bona REBOUND (Off:5 Def:6),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,597.0,,,,,,,,,,11.0,6.0,5.0,,,,,
599,PT01M27.00S,2025-04-08T01:44:19.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641737,5.601182654402102,48.77450980392157,1610612755,112,101,2025-04-08T01:45:11Z,5950000,False,6.0,0.0,1,left,A. Bona putback Layup (16 PTS),[1641737],1610612755.0,PHI,putback,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,16.0,,,,,,,,
600,PT01M16.00S,2025-04-08T01:44:32.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,94.43166885676742,55.14705882352941,1610612748,114,101,2025-04-08T01:45:37Z,5960000,False,26.0,0.0,1,right,T. Herro cutting Layup (20 PTS) (K. Ware 2 AST),"[1629639, 1642276]",1610612748.0,MIA,cutting,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,2.57,Made,,,,,,,,,,20.0,,,,K. Ware,1642276.0,2.0,,
602,PT01M07.00S,2025-04-08T01:44:42.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,6.521024967148489,45.83333333333333,1610612755,114,101,2025-04-08T01:44:46Z,5980000,False,21.0,9.0,1,left,MISS Q. Grimes driving finger roll Layup,[1629656],1610612755.0,PHI,driving finger roll,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
603,PT01M07.00S,2025-04-08T01:44:42.4Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,114,101,2025-04-08T01:44:46Z,5990000,False,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,602.0,,,,,,,,,,5.0,5.0,0.0,,,,,
604,PT00M49.00S,2025-04-08T01:45:02.1Z,4,REGULAR,3pt,Jump Shot,[],1629130,79.97700394218134,7.598039215686274,1610612748,117,101,2025-04-08T01:46:16Z,6000000,False,-212.0,136.0,1,right,D. Robinson 25' 3PT  (21 PTS) (D. Mitchell 9 AST),"[1629130, 1630558]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.17,Made,,,,,,,,,,21.0,,,,D. Mitchell,1630558.0,9.0,,
606,PT00M48.60S,2025-04-08T01:45:09.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,117,101,2025-04-08T01:45:09Z,6020000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,out,[],1642276,,,1610612755,117,101,2025-04-08T01:46:45Z,6030000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,out,[],1629639,,,1610612755,117,101,2025-04-08T01:46:45Z,6040000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,out,[],203937,,,1610612755,117,101,2025-04-08T01:46:45Z,6050000,False,,,0,,SUB out: K. Anderson,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,out,[],1630558,,,1610612755,117,101,2025-04-08T01:46:45Z,6060000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,out,[],1629656,,,1610612755,117,101,2025-04-08T01:46:45Z,6070000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,out,[],200768,,,1610612755,117,101,2025-04-08T01:46:45Z,6080000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,out,[],1629022,,,1610612755,117,101,2025-04-08T01:46:45Z,6090000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,out,[],1641737,,,1610612755,117,101,2025-04-08T01:46:45Z,6100000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,in,[],1630528,,,1610612755,117,101,2025-04-08T01:46:45Z,6110000,False,,,0,,SUB in: J. Christopher,[1630528],1610612748.0,MIA,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,in,[],1641796,,,1610612755,117,101,2025-04-08T01:46:45Z,6120000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,in,[],1631170,,,1610612755,117,101,2025-04-08T01:46:45Z,6130000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,in,[],1642352,,,1610612755,117,101,2025-04-08T01:46:45Z,6140000,False,,,0,,SUB in: K. Johnson,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,in,[],1630658,,,1610612755,117,101,2025-04-08T01:46:45Z,6150000,False,,,0,,SUB in: C. Castleton,[1630658],1610612755.0,PHI,,,,Castleton,C. Castleton,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,in,[],1642024,,,1610612755,117,101,2025-04-08T01:46:45Z,6160000,False,,,0,,SUB in: A. Reese,[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,in,[],1641720,,,1610612755,117,101,2025-04-08T01:46:45Z,6170000,False,,,0,,SUB in: J. Hood-Schifino,[1641720],1610612755.0,PHI,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M48.60S,2025-04-08T01:46:24.5Z,4,REGULAR,substitution,in,[],1630215,,,1610612755,117,101,2025-04-08T01:46:45Z,6180000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M36.70S,2025-04-08T01:46:57.2Z,4,REGULAR,3pt,Jump Shot,[],1642024,7.046649145860711,4.6568627450980395,1610612755,117,104,2025-04-08T01:47:23Z,6190000,False,227.0,14.0,1,left,A. Reese 3PT  (3 PTS) (J. Hood-Schifino 1 AST),"[1642024, 1641720]",1610612755.0,PHI,,,,Reese,A. Reese,,,,,Right Corner 3,24+ Right,22.71,Made,,,,,,,,,,3.0,,,,J. Hood-Schifino,1641720.0,1.0,,
625,PT00M18.60S,2025-04-08T01:47:19.9Z,4,REGULAR,3pt,Jump Shot,[],1630528,72.22404730617609,81.86274509803921,1610612748,117,104,2025-04-08T01:47:25Z,6210000,False,159.0,209.0,1,right,MISS J. Christopher 26' pullup 3PT,[1630528],1610612748.0,MIA,pullup,,,Christopher,J. Christopher,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
626,PT00M18.60S,2025-04-08T01:47:19.9Z,4,REGULAR,rebound,defensive,[],1642024,,,1610612755,117,104,2025-04-08T01:47:25Z,6220000,False,,,0,,A. Reese REBOUND (Off:0 Def:2),[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,Above the Break 3,24+ Right Center,,,625.0,,,,,,,,,,2.0,2.0,0.0,,,,,
627,PT00M07.60S,2025-04-08T01:47:32.4Z,4,REGULAR,foul,personal,[],1642352,,,1610612755,117,104,2025-04-08T01:47:45Z,6230000,False,,,0,,K. Johnson personal FOUL (1 PF),"[1642352, 1630215]",1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,200832.0,1.0,0.0,Butler,1630215.0,,,,,,,,,,,,
631,PT00M05.00S,2025-04-08T01:47:58.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631170,,,1610612755,117,104,2025-04-08T01:48:08Z,6250000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (Council IV 2 FT),"[1631170, 1641741]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,1627541.0,1.0,0.0,Council IV,1641741.0,,,,,,,,,,,,
633,PT00M05.00S,2025-04-08T01:48:19.2Z,4,REGULAR,freethrow,1 of 2,[],1641741,,,1610612755,117,104,2025-04-08T01:48:19Z,6270000,False,,,0,,MISS R. Council IV Free Throw 1 of 2,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
634,PT00M05.00S,2025-04-08T01:48:19.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,117,104,2025-04-08T01:48:19Z,6280000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,633.0,,,,,,,,,,,,,,,,,
635,PT00M05.00S,2025-04-08T01:48:31.8Z,4,REGULAR,freethrow,2 of 2,[],1641741,,,1610612755,117,105,2025-04-08T01:48:31Z,6290000,False,,,0,,R. Council IV Free Throw 2 of 2 (5 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
636,PT00M00.00S,2025-04-08T01:48:46.1Z,4,REGULAR,period,end,[],0,,,1610612748,117,105,2025-04-08T01:48:46Z,6300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M00.00S,2025-04-08T01:48:48.4Z,4,REGULAR,game,end,[],0,,,0,117,105,2025-04-08T01:48:48Z,6310000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
