actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
596,PT01M23.00S,2025-04-06T02:21:57.6Z,4,REGULAR,rebound,defensive,[],1641796,,,1610612748,109,107,2025-04-06T02:22:31Z,5850000,False,,,0,,P. Larsson REBOUND (Off:0 Def:4),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,595.0,4.0,4.0,0.0,,,,,,,,,,
597,PT01M11.00S,2025-04-06T02:22:39.6Z,4,REGULAR,3pt,Jump Shot,[],1630558,69.33311432325887,30.637254901960787,1610612748,109,107,2025-04-06T02:23:49Z,5860000,False,-97.0,236.0,1,right,MISS D. Mitchell 25' step back 3PT,[1630558],1610612748.0,MIA,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,25.49,Missed,,,,,,,,,,,,,,,
598,PT01M08.00S,2025-04-06T02:22:42.6Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,109,107,2025-04-06T02:24:48Z,5870000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:13),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,597.0,13.0,13.0,0.0,,,,,,,,,,
599,PT01M04.00S,2025-04-06T02:22:48.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201572,5.863994743758213,50.73529411764706,1610612749,109,109,2025-04-06T02:22:54Z,5880000,False,-4.0,3.0,1,left,B. Lopez running alley-oop DUNK (13 PTS) (G. Antetokounmpo 9 AST),"[201572, 203507]",1610612749.0,MIL,running alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,0.45,Made,13.0,,,,,,,,,,G. Antetokounmpo,203507.0,9.0,,
601,PT00M53.20S,2025-04-06T02:23:05.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612748,109,109,2025-04-06T02:23:40Z,5900000,False,,,0,,T. Prince shooting personal FOUL (2 PF) (Anderson 2 FT),"[1627752, 203937]",1610612749.0,MIL,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,2.0,0.0,Anderson,203937.0,,,,,
603,PT00M53.20S,2025-04-06T02:23:41.0Z,4,REGULAR,freethrow,1 of 2,[],203937,,,1610612748,110,109,2025-04-06T02:23:41Z,5920000,False,,,0,,K. Anderson Free Throw 1 of 2 (11 PTS),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
604,PT00M53.20S,2025-04-06T02:24:02.0Z,4,REGULAR,freethrow,2 of 2,[],203937,,,1610612748,111,109,2025-04-06T02:24:02Z,5930000,False,,,0,,K. Anderson Free Throw 2 of 2 (12 PTS),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
605,PT00M38.90S,2025-04-06T02:24:19.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201572,5.601182654402102,49.754901960784316,1610612749,111,111,2025-04-06T02:24:24Z,5940000,False,1.0,0.0,1,left,B. Lopez cutting Layup (15 PTS) (A. Green 1 AST),"[201572, 1631260]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,0.12,Made,15.0,,,,,,,,,,A. Green,1631260.0,1.0,,
607,PT00M20.50S,2025-04-06T02:24:42.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,82.86793692509855,39.46078431372549,1610612748,111,111,2025-04-06T02:24:48Z,5960000,False,-53.0,109.0,1,right,MISS K. Anderson 12' fadeaway Shot,[203937],1610612748.0,MIA,fadeaway,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,12.06,Missed,,,,,,,,,,,,,,,
608,PT00M16.50S,2025-04-06T02:24:46.0Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612749,111,111,2025-04-06T02:24:46Z,5970000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:11),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,607.0,11.0,11.0,0.0,,,,,,,,,,
609,PT00M03.10S,2025-04-06T02:24:59.3Z,4,REGULAR,2pt,Jump Shot,[],203507,7.30946123521682,14.460784313725492,1610612749,111,111,2025-04-06T02:25:07Z,5980000,False,178.0,16.0,1,left,MISS G. Antetokounmpo 17' fadeaway Shot,[203507],1610612749.0,MIL,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right,,,,17.84,Missed,,,,,,,,,,,,,,,
610,PT00M00.70S,2025-04-06T02:25:06.2Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,111,111,2025-04-06T02:25:06Z,5990000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:9),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right,,,,,,,609.0,11.0,9.0,2.0,,,,,,,,,,
611,PT00M00.70S,2025-04-06T02:25:10.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,111,111,2025-04-06T02:25:10Z,6000000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M00.70S,2025-04-06T02:26:53.6Z,4,REGULAR,substitution,out,[],1641796,,,1610612748,111,111,2025-04-06T02:27:22Z,6010000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M00.70S,2025-04-06T02:26:53.6Z,4,REGULAR,substitution,out,[],201572,,,1610612748,111,111,2025-04-06T02:27:22Z,6020000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M00.70S,2025-04-06T02:26:53.6Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,111,111,2025-04-06T02:27:22Z,6030000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M00.70S,2025-04-06T02:26:53.6Z,4,REGULAR,substitution,in,[],1628398,,,1610612748,111,111,2025-04-06T02:27:22Z,6040000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M00.00S,2025-04-06T02:27:43.0Z,4,REGULAR,period,end,[],0,,,1610612748,111,111,2025-04-06T02:27:43Z,6050000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M00.00S,2025-04-06T02:29:32.9Z,5,OVERTIME,substitution,out,['startperiod'],1629130,,,1610612748,111,111,2025-04-06T02:30:18Z,6090000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M00.00S,2025-04-06T02:29:32.9Z,5,OVERTIME,substitution,out,['startperiod'],1628398,,,1610612748,111,111,2025-04-06T02:30:18Z,6100000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT05M00.00S,2025-04-06T02:29:32.9Z,5,OVERTIME,substitution,in,['startperiod'],1641796,,,1610612748,111,111,2025-04-06T02:30:18Z,6110000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT05M00.00S,2025-04-06T02:29:32.9Z,5,OVERTIME,substitution,in,['startperiod'],201572,,,1610612748,111,111,2025-04-06T02:30:18Z,6120000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT05M00.00S,2025-04-06T02:30:49.0Z,5,OVERTIME,period,start,[],0,,,0,111,111,2025-04-06T02:30:49Z,6130000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M00.00S,2025-04-06T02:31:00.6Z,5,OVERTIME,jumpball,recovered,[],1630558,,,1610612748,111,111,2025-04-06T02:35:19Z,6137500,False,,,0,,Jump Ball B. Adebayo vs. B. Lopez: Tip to D. Mitchell,"[1630558, 1628389, 201572]",1610612748.0,MIA,startperiod,D. Mitchell,1630558.0,Mitchell,D. Mitchell,Adebayo,1628389.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
625,PT04M35.00S,2025-04-06T02:31:12.2Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630558,94.56307490144546,49.50980392156863,1610612748,111,111,2025-04-06T02:33:20Z,6140000,False,-2.0,-1.0,1,right,MISS D. Mitchell cutting Layup,[1630558],1610612748.0,MIA,cutting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,0.29,Missed,,,,,,,,,,,,,,,
626,PT04M34.00S,2025-04-06T02:31:13.2Z,5,OVERTIME,rebound,defensive,[],201572,,,1610612749,111,111,2025-04-06T02:33:43Z,6150000,False,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,625.0,4.0,4.0,0.0,,,,,,,,,,
627,PT04M26.00S,2025-04-06T02:31:21.6Z,5,OVERTIME,2pt,Jump Shot,[],203507,21.50131406044678,36.51960784313725,1610612749,111,111,2025-04-06T02:31:26Z,6160000,False,67.0,150.0,1,left,MISS G. Antetokounmpo 16' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,,,,16.41,Missed,,,,,,,,,,,,,,,
628,PT04M23.00S,2025-04-06T02:31:24.6Z,5,OVERTIME,rebound,defensive,[],203937,,,1610612748,111,111,2025-04-06T02:31:26Z,6170000,False,,,0,,K. Anderson REBOUND (Off:4 Def:9),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right Center,,,,,,,627.0,13.0,9.0,4.0,,,,,,,,,,
629,PT04M16.00S,2025-04-06T02:31:31.8Z,5,OVERTIME,3pt,Jump Shot,[],1641796,69.85873850197109,27.696078431372552,1610612748,111,111,2025-04-06T02:34:14Z,6180000,False,-112.0,231.0,1,right,MISS P. Larsson 25' pullup 3PT,[1641796],1610612748.0,MIA,pullup,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,,,,25.63,Missed,,,,,,,,,,,,,,,
630,PT04M13.00S,2025-04-06T02:31:34.8Z,5,OVERTIME,rebound,defensive,[],203507,,,1610612749,111,111,2025-04-06T02:31:39Z,6190000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:14),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,629.0,14.0,14.0,0.0,,,,,,,,,,
631,PT03M59.00S,2025-04-06T02:31:48.9Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203507,5.732588699080158,50.245098039215684,1610612749,111,111,2025-04-06T02:31:53Z,6200000,False,-1.0,1.0,1,left,MISS G. Antetokounmpo cutting Layup,[203507],1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,0.18,Missed,,,,,,,,,,,,,,,
632,PT03M57.00S,2025-04-06T02:31:50.9Z,5,OVERTIME,rebound,defensive,[],1628389,,,1610612748,111,111,2025-04-06T02:35:54Z,6210000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:10),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,631.0,12.0,10.0,2.0,,,,,,,,,,
633,PT03M53.00S,2025-04-06T02:31:55.8Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628389,93.77463863337714,49.50980392156863,1610612748,113,111,2025-04-06T02:32:01Z,6220000,False,-2.0,6.0,1,right,B. Adebayo running Layup (29 PTS) (K. Anderson 3 AST),"[1628389, 203937]",1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,0.65,Made,29.0,,,,,,,,,,K. Anderson,203937.0,3.0,,
635,PT03M28.00S,2025-04-06T02:32:20.0Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1627752,9.017739816031538,51.9607843137255,1610612749,113,113,2025-04-06T02:32:25Z,6240000,False,-10.0,32.0,1,left,T. Prince driving Layup (9 PTS) (A. Green 2 AST),"[1627752, 1631260]",1610612749.0,MIL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,3.38,Made,9.0,,,,,,,,,,A. Green,1631260.0,2.0,,
637,PT03M05.00S,2025-04-06T02:32:42.7Z,5,OVERTIME,2pt,Jump Shot,[],1628389,77.7431011826544,42.15686274509804,1610612748,115,113,2025-04-06T02:32:48Z,6260000,False,-39.0,157.0,1,right,B. Adebayo 16' pullup Jump Shot (31 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,16.15,Made,31.0,,,,,,,,,,,,,,
638,PT02M53.00S,2025-04-06T02:32:57.5Z,5,OVERTIME,foul,personal,[],1641796,,,1610612749,115,113,2025-04-06T02:33:06Z,6270000,False,,,0,,P. Larsson personal FOUL (3 PF),"[1641796, 1631260]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202007.0,3.0,0.0,Green,1631260.0,,,,,
640,PT02M39.00S,2025-04-06T02:33:26.0Z,5,OVERTIME,3pt,Jump Shot,[],201572,27.151773981603156,76.47058823529412,1610612749,115,113,2025-04-06T02:33:31Z,6290000,False,-132.0,203.0,1,left,MISS B. Lopez 24' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,24.21,Missed,,,,,,,,,,,,,,,
641,PT02M37.00S,2025-04-06T02:33:28.0Z,5,OVERTIME,rebound,offensive,[],1629645,,,1610612749,115,113,2025-04-06T02:37:58Z,6300000,False,,,0,,K. Porter Jr. REBOUND (Off:1 Def:11),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,640.0,12.0,11.0,1.0,,,,,,,,,,
642,PT02M34.00S,2025-04-06T02:33:32.0Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629645,6.258212877792378,50.73529411764706,1610612749,115,115,2025-04-06T02:38:06Z,6310000,False,-4.0,6.0,1,left,K. Porter Jr. putback Layup (22 PTS),[1629645],1610612749.0,MIL,putback,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,0.73,Made,22.0,,,,,,,,,,,,,,
643,PT02M16.00S,2025-04-06T02:33:52.4Z,5,OVERTIME,turnover,out-of-bounds,[],1628389,,,1610612748,115,115,2025-04-06T02:33:57Z,6320000,False,,,0,,B. Adebayo lost ball out-of-bounds TURNOVER (2 TO),[1628389],1610612748.0,MIA,lost ball,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,2.0,,,,,,,,,,202007.0,,,,,,,,,
659,PT01M57.00S,2025-04-06T02:34:27.3Z,5,OVERTIME,foul,personal,[],1630558,,,1610612749,115,115,2025-04-06T02:40:15Z,6355000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1630558, 203507]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202026.0,2.0,0.0,Antetokounmpo,203507.0,,,,,
647,PT01M57.00S,2025-04-06T02:34:35.8Z,5,OVERTIME,timeout,full,['team'],0,,,1610612749,115,115,2025-04-06T02:34:27Z,6360000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M54.00S,2025-04-06T02:37:08.0Z,5,OVERTIME,turnover,bad pass,[],1627752,,,1610612749,115,115,2025-04-06T02:37:46Z,6380000,False,,,0,,T. Prince bad pass TURNOVER (1 TO),"[1627752, 1628389]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,1.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,
654,PT01M54.00S,2025-04-06T02:37:08.0Z,5,OVERTIME,steal,,[],1628389,,,1610612748,115,115,2025-04-06T02:37:09Z,6390000,False,,,0,,B. Adebayo STEAL (2 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
655,PT01M37.00S,2025-04-06T02:37:24.8Z,5,OVERTIME,turnover,bad pass,[],1630558,,,1610612748,115,115,2025-04-06T02:37:51Z,6400000,False,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1630558, 1627752]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,2.0,Prince,1627752.0,,,,,,,,,,,,,,,,,
656,PT01M37.00S,2025-04-06T02:37:24.8Z,5,OVERTIME,steal,,[],1627752,,,1610612749,115,115,2025-04-06T02:37:27Z,6410000,False,,,0,,T. Prince STEAL (5 STL),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
657,PT01M36.00S,2025-04-06T02:37:28.5Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,5.863994743758213,49.50980392156863,1610612749,115,117,2025-04-06T02:38:17Z,6420000,False,2.0,3.0,1,left,G. Antetokounmpo running DUNK (36 PTS) (K. Porter Jr. 8 AST),"[203507, 1629645]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,0.36,Made,36.0,,,,,,,,,,K. Porter Jr.,1629645.0,8.0,,
662,PT01M20.00S,2025-04-06T02:37:53.2Z,5,OVERTIME,violation,kicked ball,[],1629645,,,1610612748,115,117,2025-04-06T02:38:01Z,6440000,False,,,0,,K. Porter Jr. kicked ball VIOLATION,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,202007.0,,,,,,,,,
663,PT01M20.00S,2025-04-06T02:37:57.6Z,5,OVERTIME,substitution,out,[],1641796,,,1610612748,115,117,2025-04-06T02:38:04Z,6450000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M20.00S,2025-04-06T02:37:57.6Z,5,OVERTIME,substitution,in,[],1629130,,,1610612748,115,117,2025-04-06T02:38:04Z,6460000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M06.00S,2025-04-06T02:38:29.9Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1628389,81.02825229960578,36.51960784313725,1610612748,115,117,2025-04-06T02:42:26Z,6470000,False,-67.0,126.0,1,right,MISS B. Adebayo 14' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,14.27,Missed,,,,,,,,,,,,,,,
666,PT01M03.00S,2025-04-06T02:38:32.9Z,5,OVERTIME,rebound,defensive,[],203507,,,1610612749,115,117,2025-04-06T02:38:36Z,6480000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:15),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,665.0,15.0,15.0,0.0,,,,,,,,,,
667,PT00M47.40S,2025-04-06T02:38:49.4Z,5,OVERTIME,2pt,Hook,[],203507,7.835085413929041,31.61764705882353,1610612749,115,117,2025-04-06T02:42:52Z,6490000,False,92.0,21.0,1,left,MISS G. Antetokounmpo 9' driving Hook,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,9.43,Missed,,,,,,,,,,,,,,,
668,PT00M44.70S,2025-04-06T02:38:52.1Z,5,OVERTIME,rebound,defensive,[],203937,,,1610612748,115,117,2025-04-06T02:38:52Z,6500000,False,,,0,,K. Anderson REBOUND (Off:4 Def:10),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Right,,,,,,,667.0,14.0,10.0,4.0,,,,,,,,,,
669,PT00M34.80S,2025-04-06T02:39:02.0Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1629130,93.11760840998686,54.166666666666664,1610612748,115,117,2025-04-06T02:43:44Z,6510000,False,21.0,12.0,1,right,MISS D. Robinson driving floating bank Shot,[1629130],1610612748.0,MIA,driving floating bank,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,2.41,Missed,,,,,,,,,,,,,,,
670,PT00M32.30S,2025-04-06T02:39:04.5Z,5,OVERTIME,rebound,defensive,[],201572,,,1610612749,115,117,2025-04-06T02:39:04Z,6520000,False,,,0,,B. Lopez REBOUND (Off:0 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,669.0,5.0,5.0,0.0,,,,,,,,,,
671,PT00M10.80S,2025-04-06T02:39:26.8Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629645,5.863994743758213,50.73529411764706,1610612749,115,119,2025-04-06T02:39:31Z,6530000,False,-4.0,3.0,1,left,K. Porter Jr. driving finger roll Layup (24 PTS),[1629645],1610612749.0,MIL,driving finger roll,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,0.45,Made,24.0,,,,,,,,,,,,,,
672,PT00M10.80S,2025-04-06T02:39:33.0Z,5,OVERTIME,timeout,full,['team'],0,,,1610612748,115,119,2025-04-06T02:39:33Z,6540000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M10.80S,2025-04-06T02:40:37.8Z,5,OVERTIME,substitution,out,[],201572,,,1610612748,115,119,2025-04-06T02:41:09Z,6550000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M10.80S,2025-04-06T02:40:37.8Z,5,OVERTIME,substitution,in,[],1628398,,,1610612748,115,119,2025-04-06T02:41:09Z,6560000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M09.60S,2025-04-06T02:41:25.7Z,5,OVERTIME,turnover,traveling,[],1629130,,,1610612748,115,119,2025-04-06T02:41:34Z,6570000,False,,,0,,D. Robinson traveling TURNOVER (1 TO),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,,,,,202026.0,,,,,,,,,
680,PT00M09.60S,2025-04-06T02:41:41.9Z,5,OVERTIME,substitution,in,[],1641796,,,1610612749,115,119,2025-04-06T02:42:30Z,6597500,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M09.60S,2025-04-06T02:41:41.9Z,5,OVERTIME,substitution,out,[],1629130,,,1610612749,115,119,2025-04-06T02:45:00Z,6598750,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M09.60S,2025-04-06T02:41:41.9Z,5,OVERTIME,substitution,out,[],1627752,,,1610612749,115,119,2025-04-06T02:51:52Z,6599375,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT00M09.60S,2025-04-06T02:41:41.9Z,5,OVERTIME,substitution,in,[],201572,,,1610612749,115,119,2025-04-06T02:51:52Z,6599687,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M09.60S,2025-04-06T02:42:04.6Z,5,OVERTIME,timeout,full,['team'],0,,,1610612749,115,119,2025-04-06T02:42:04Z,6600000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M04.10S,2025-04-06T02:43:28.4Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201572,6.389618922470433,47.05882352941176,1610612749,115,121,2025-04-06T02:43:36Z,6670000,False,15.0,8.0,1,left,B. Lopez DUNK (17 PTS) (G. Antetokounmpo 10 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,1.65,Made,17.0,,,,,,,,,,G. Antetokounmpo,203507.0,10.0,,
689,PT00M04.10S,2025-04-06T02:43:36.7Z,5,OVERTIME,timeout,full,['team'],0,,,1610612748,115,121,2025-04-06T02:43:36Z,6690000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M04.10S,2025-04-06T02:44:21.7Z,5,OVERTIME,substitution,out,[],1641796,,,1610612748,115,121,2025-04-06T02:44:43Z,6700000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M04.10S,2025-04-06T02:44:21.7Z,5,OVERTIME,substitution,in,[],1629130,,,1610612748,115,121,2025-04-06T02:50:14Z,6737500,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT00M04.10S,2025-04-06T02:44:21.7Z,5,OVERTIME,substitution,out,[],201572,,,1610612748,115,121,2025-04-06T02:52:07Z,6738750,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT00M04.10S,2025-04-06T02:44:21.7Z,5,OVERTIME,substitution,in,[],1627752,,,1610612748,115,121,2025-04-06T02:52:07Z,6739375,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
