actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
356,PT00M06.60S,2021-12-12T02:07:32.9Z,2,REGULAR,block,,[],1628386,,,1610612758,79,52,2021-12-12T02:07:36Z,3510000,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT00M05.20S,2021-12-12T02:07:34.3Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,79,52,2021-12-12T02:15:00Z,3520000,,,0,,D. Garland REBOUND (Off:0 Def:5),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,355.0,5.0,5.0,0.0,,,,,,,,,
358,PT00M02.20S,2021-12-12T02:07:38.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630596,94.56307490144546,52.20588235294118,1610612739,81,52,2021-12-12T02:15:12Z,3530000,11.0,-1.0,1,right,E. Mobley running alley-oop DUNK (12 PTS) (D. Garland 8 AST),"[1630596, 1629636]",1610612739.0,CLE,running alley-oop,,,Mobley,E. Mobley,,,,,,,1.11,Made,12.0,D. Garland,1629636.0,8.0,,,,,,,,,,,,,
360,PT00M00.00S,2021-12-12T02:07:48.1Z,2,REGULAR,3pt,Jump Shot,[],1628368,40.68659658344284,58.333333333333336,1610612758,81,52,2021-12-12T02:22:46Z,3550000,-42.0,330.0,1,left,MISS D. Fox 33' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,,,33.26,Missed,,,,,,,,,,,,,,,,,
361,PT00M00.00S,2021-12-12T02:07:48.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,81,52,2021-12-12T02:07:53Z,3560000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,
362,PT00M00.00S,2021-12-12T02:08:01.3Z,2,REGULAR,period,end,[],0,,,1610612758,81,52,2021-12-12T02:08:01Z,3570000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2021-12-12T02:22:40.6Z,3,REGULAR,substitution,out,['startperiod'],1626224,,,1610612758,81,52,2021-12-12T02:23:01Z,3580000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2021-12-12T02:22:40.6Z,3,REGULAR,substitution,out,['startperiod'],202684,,,1610612758,81,52,2021-12-12T02:23:01Z,3590000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2021-12-12T02:22:40.6Z,3,REGULAR,substitution,out,['startperiod'],1627741,,,1610612758,81,52,2021-12-12T02:23:01Z,3600000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2021-12-12T02:22:40.6Z,3,REGULAR,substitution,in,['startperiod'],1628374,,,1610612758,81,52,2021-12-12T02:23:01Z,3610000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2021-12-12T02:22:40.6Z,3,REGULAR,substitution,in,['startperiod'],1630169,,,1610612758,81,52,2021-12-12T02:23:01Z,3620000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2021-12-12T02:22:40.6Z,3,REGULAR,substitution,in,['startperiod'],203458,,,1610612758,81,52,2021-12-12T02:23:01Z,3630000,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2021-12-12T02:23:11.2Z,3,REGULAR,period,start,[],0,,,1610612739,81,52,2021-12-12T02:23:11Z,3640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT11M47.00S,2021-12-12T02:23:31.8Z,3,REGULAR,foul,personal,[],1628963,,,1610612739,81,52,2021-12-12T02:23:38Z,3650000,,,0,,M. Bagley III personal FOUL (1 PF),"[1628963, 1628386]",1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,1363.0,,,,,,,,,,,,,,1.0,0.0,Allen,1628386.0,,,
378,PT11M42.00S,2021-12-12T02:23:50.3Z,3,REGULAR,3pt,Jump Shot,[],1629636,31.225361366622867,65.68627450980392,1610612739,81,52,2021-12-12T02:25:57Z,3670000,-78.0,241.0,1,left,MISS D. Garland 25' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,,,25.34,Missed,,,,,,,,,,,,,,,,,
379,PT11M40.00S,2021-12-12T02:23:52.3Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612758,81,52,2021-12-12T02:23:54Z,3680000,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,378.0,3.0,3.0,0.0,,,,,,,,,
380,PT11M29.00S,2021-12-12T02:24:03.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,84.31340341655716,38.48039215686275,1610612758,81,54,2021-12-12T02:24:09Z,3690000,-58.0,95.0,1,right,T. Haliburton 11' driving floating Jump Shot (6 PTS),[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,,,11.11,Made,6.0,,,,,,,,,,,,,,,,
381,PT11M10.00S,2021-12-12T02:24:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,5.995400788436268,50.73529411764706,1610612739,81,54,2021-12-12T02:24:29Z,3700000,-4.0,4.0,1,left,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,,,0.54,Missed,,,,,,,,,,,,,,,,,
382,PT11M08.00S,2021-12-12T02:24:24.1Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,81,54,2021-12-12T02:24:24Z,3710000,,,0,,D. Fox REBOUND (Off:0 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,381.0,5.0,5.0,0.0,,,,,,,,,
384,PT11M00.00S,2021-12-12T02:24:31.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,88.12417871222075,41.911764705882355,1610612758,81,54,2021-12-12T02:26:51Z,3720000,-40.0,59.0,1,right,MISS M. Bagley III 7' driving Hook,[1628963],1610612758.0,SAC,driving,,,Bagley III,M. Bagley III,,,,,,,7.16,Missed,,,,,,,,,,,,,,,,,
385,PT11M00.00S,2021-12-12T02:24:31.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,81,54,2021-12-12T02:24:38Z,3730000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,384.0,,,,,,,,,,,,
386,PT10M35.00S,2021-12-12T02:25:04.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,17.559132720105126,42.40196078431372,1610612739,81,54,2021-12-12T02:25:21Z,3740000,38.0,113.0,1,left,MISS D. Garland 11' fadeaway Shot,[1629636],1610612739.0,CLE,fadeaway,,,Garland,D. Garland,,,,,,,11.88,Missed,,,,,,,,,,,,,,,,,
387,PT10M33.00S,2021-12-12T02:25:06.8Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612758,81,54,2021-12-12T02:25:21Z,3750000,,,0,,M. Bagley III REBOUND (Off:3 Def:3),[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,386.0,6.0,3.0,3.0,,,,,,,,,
388,PT10M23.00S,2021-12-12T02:25:19.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,88.17345597897503,55.415134803921575,1610612758,81,56,2021-12-12T02:25:40Z,3760000,27.0,59.0,1,right,M. Bagley III 6' driving floating bank Jump Shot (7 PTS) (T. Haliburton 3 AST),"[1628963, 1630169]",1610612758.0,SAC,driving floating bank,,,Bagley III,M. Bagley III,,,,,,,6.47,Made,7.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,,,
390,PT10M23.00S,2021-12-12T02:25:23.6Z,3,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612758,81,56,2021-12-12T02:25:36Z,3780000,,,0,,E. Mobley shooting personal FOUL (2 PF) (Bagley III 1 FT),"[1630596, 1628963]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,1363.0,,,,,,,,,,,,,,2.0,0.0,Bagley III,1628963.0,,,
392,PT10M23.00S,2021-12-12T02:25:45.2Z,3,REGULAR,freethrow,1 of 1,[],1628963,,,1610612758,81,56,2021-12-12T02:25:48Z,3800000,,,0,,MISS M. Bagley III Free Throw 1 of 1,[1628963],1610612758.0,SAC,,,,Bagley III,M. Bagley III,,,,,,,,Missed,,,,,,,,,,,,,,,,,
393,PT10M21.00S,2021-12-12T02:25:47.2Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,81,56,2021-12-12T02:25:48Z,3810000,,,0,,E. Mobley REBOUND (Off:1 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,392.0,8.0,7.0,1.0,,,,,,,,,
394,PT10M11.00S,2021-12-12T02:26:00.0Z,3,REGULAR,violation,kicked ball,[],203458,,,1610612739,81,56,2021-12-12T02:26:07Z,3820000,,,0,,A. Len kicked ball VIOLATION,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,200834.0,,,,,,,,,,,,,,,,,,,,
395,PT10M00.00S,2021-12-12T02:26:26.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,8.886333771353483,40.19607843137255,1610612739,81,56,2021-12-12T02:26:32Z,3830000,49.0,31.0,1,left,MISS E. Mobley turnaround bank Hook,[1630596],1610612739.0,CLE,turnaround bank,,,Mobley,E. Mobley,,,,,,,5.8,Missed,,,,,,,,,,,,,,,,,
396,PT09M58.00S,2021-12-12T02:26:28.0Z,3,REGULAR,rebound,defensive,[],203458,,,1610612758,81,56,2021-12-12T02:26:32Z,3840000,,,0,,A. Len REBOUND (Off:0 Def:6),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,395.0,6.0,6.0,0.0,,,,,,,,,
397,PT09M43.00S,2021-12-12T02:26:45.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,94.03745072273325,49.754901960784316,1610612758,81,58,2021-12-12T02:27:21Z,3850000,-1.0,4.0,1,right,H. Barnes cutting Layup (9 PTS) (A. Len 1 AST),"[203084, 203458]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,,,0.37,Made,9.0,A. Len,203458.0,1.0,,,,,,,,,,,,,
399,PT09M43.00S,2021-12-12T02:26:50.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,81,58,2021-12-12T02:26:50Z,3870000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT09M21.00S,2021-12-12T02:29:58.6Z,3,REGULAR,turnover,bad pass,[],1630171,,,1610612739,81,58,2021-12-12T02:30:06Z,3880000,,,0,,I. Okoro bad pass TURNOVER (1 TO),"[1630171, 203084]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,1.0,,,,,,,,,,,,,,,,,Barnes,203084.0,
401,PT09M21.00S,2021-12-12T02:29:58.6Z,3,REGULAR,steal,,[],203084,,,1610612758,81,58,2021-12-12T02:30:01Z,3890000,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT09M16.00S,2021-12-12T02:30:03.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203084,93.9060446780552,49.754901960784316,1610612758,81,58,2021-12-12T02:30:12Z,3900000,-1.0,5.0,1,right,MISS H. Barnes running Layup,[203084],1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,,,0.49,Missed,,,,,,,,,,,,,,,,,
403,PT09M16.00S,2021-12-12T02:30:03.8Z,3,REGULAR,rebound,offensive,[],1630169,,,1610612758,81,58,2021-12-12T02:30:54Z,3910000,,,0,,T. Haliburton REBOUND (Off:1 Def:3),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,402.0,4.0,3.0,1.0,,,,,,,,,
404,PT09M16.00S,2021-12-12T02:30:09.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630169,94.40999984741211,50.0,1610612758,81,60,2021-12-12T02:31:15Z,3920000,0.0,0.0,1,right,T. Haliburton putback Layup (8 PTS),[1630169],1610612758.0,SAC,putback,,,Haliburton,T. Haliburton,,,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,
405,PT09M02.00S,2021-12-12T02:30:21.0Z,3,REGULAR,foul,personal,[],203458,,,1610612739,81,60,2021-12-12T02:30:31Z,3930000,,,0,,A. Len personal FOUL (2 PF),"[203458, 1628386]",1610612758.0,SAC,,,,Len,A. Len,,,,,1363.0,,,,,,,,,,,,,,2.0,0.0,Allen,1628386.0,,,
407,PT08M48.00S,2021-12-12T02:30:52.6Z,3,REGULAR,3pt,Jump Shot,[],1629636,37.13863337713535,12.254901960784313,1610612739,81,60,2021-12-12T02:31:03Z,3950000,189.0,297.0,1,left,MISS D. Garland 35' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,35.15,Missed,,,,,,,,,,,,,,,,,
408,PT08M48.00S,2021-12-12T02:30:52.6Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612758,81,60,2021-12-12T02:31:03Z,3960000,,,0,,T. Haliburton REBOUND (Off:1 Def:4),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,407.0,5.0,4.0,1.0,,,,,,,,,
409,PT08M31.00S,2021-12-12T02:31:09.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203458,93.9060446780552,52.94117647058824,1610612758,81,62,2021-12-12T02:32:24Z,3970000,15.0,5.0,1,right,A. Len driving Hook (5 PTS) (H. Barnes 3 AST),"[203458, 203084]",1610612758.0,SAC,driving,,,Len,A. Len,,,,,,,1.55,Made,5.0,H. Barnes,203084.0,3.0,,,,,,,,,,,,,
411,PT08M10.00S,2021-12-12T02:31:30.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,5.995400788436268,47.30392156862745,1610612739,83,62,2021-12-12T02:31:35Z,3990000,13.0,4.0,1,left,J. Allen DUNK (10 PTS) (D. Garland 9 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,1.41,Made,10.0,D. Garland,1629636.0,9.0,,,,,,,,,,,,,
413,PT07M54.00S,2021-12-12T02:31:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,90.3580814717477,58.57843137254902,1610612758,83,64,2021-12-12T02:31:54Z,4010000,43.0,38.0,1,right,H. Barnes driving Layup (11 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,,,5.74,Made,11.0,,,,,,,,,,,,,,,,
414,PT07M54.00S,2021-12-12T02:31:51.9Z,3,REGULAR,foul,personal,['1freethrow'],1628374,,,1610612758,83,64,2021-12-12T02:31:59Z,4020000,,,0,,L. Markkanen shooting personal FOUL (3 PF) (Barnes 1 FT),"[1628374, 203084]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,2715.0,,,,,,,,,,,,,,3.0,0.0,Barnes,203084.0,,,
416,PT07M54.00S,2021-12-12T02:32:10.5Z,3,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,83,65,2021-12-12T02:32:10Z,4040000,,,0,,H. Barnes Free Throw 1 of 1 (12 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
417,PT07M34.00S,2021-12-12T02:32:32.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,8.754927726675426,51.225490196078425,1610612739,83,65,2021-12-12T02:32:40Z,4050000,-6.0,30.0,1,left,MISS L. Markkanen driving reverse Layup - blocked,"[1628374, 203458]",1610612739.0,CLE,driving reverse,,,Markkanen,L. Markkanen,,,,,,,3.04,Missed,,,,,,,,,Len,203458.0,,,,,,,
418,PT07M34.00S,2021-12-12T02:32:32.0Z,3,REGULAR,block,,[],203458,,,1610612739,83,65,2021-12-12T02:32:34Z,4060000,,,0,,A. Len BLOCK (2 BLK),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M29.00S,2021-12-12T02:32:37.0Z,3,REGULAR,rebound,offensive,[],1630171,,,1610612739,83,65,2021-12-12T02:32:40Z,4070000,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,417.0,2.0,1.0,1.0,,,,,,,,,
420,PT07M23.00S,2021-12-12T02:32:42.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630171,23.47240473061761,9.803921568627452,1610612739,86,65,2021-12-12T02:32:49Z,4080000,201.0,168.0,1,left,I. Okoro 26' 3PT  (18 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,26.2,Made,18.0,,,,,,,,,,,,,,,,
421,PT07M12.00S,2021-12-12T02:32:56.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.06636005256242,53.18627450980392,1610612758,86,65,2021-12-12T02:33:01Z,4090000,16.0,22.0,1,right,MISS H. Barnes driving Layup - blocked,"[203084, 1628386]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,,,2.72,Missed,,,,,,,,,Allen,1628386.0,,,,,,,
422,PT07M12.00S,2021-12-12T02:32:56.1Z,3,REGULAR,block,,[],1628386,,,1610612758,86,65,2021-12-12T02:32:59Z,4100000,,,0,,J. Allen BLOCK (3 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M12.00S,2021-12-12T02:32:56.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,86,65,2021-12-12T02:33:01Z,4110000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,421.0,,,,,,,,,,,,
424,PT07M12.00S,2021-12-12T02:33:03.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,86,65,2021-12-12T02:33:03Z,4120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M59.00S,2021-12-12T02:33:26.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203458,89.61892247043363,54.87898284313726,1610612758,86,65,2021-12-12T02:33:36Z,4130000,24.0,45.0,1,right,MISS A. Len Hook,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,5.13,Missed,,,,,,,,,,,,,,,,,
426,PT06M57.00S,2021-12-12T02:33:28.1Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,86,65,2021-12-12T02:33:36Z,4140000,,,0,,E. Mobley REBOUND (Off:1 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,425.0,9.0,8.0,1.0,,,,,,,,,
427,PT06M51.00S,2021-12-12T02:33:36.8Z,3,REGULAR,foul,personal,['2freethrow'],203458,,,1610612739,86,65,2021-12-12T02:33:45Z,4150000,,,0,,A. Len shooting personal FOUL (3 PF) (Mobley 2 FT),"[203458, 1630596]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,1363.0,,,,,,,,,,,,,,3.0,0.0,Mobley,1630596.0,,,
429,PT06M51.00S,2021-12-12T02:34:02.6Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,87,65,2021-12-12T02:34:02Z,4170000,,,0,,E. Mobley Free Throw 1 of 2 (13 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
430,PT06M51.00S,2021-12-12T02:34:20.7Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,87,65,2021-12-12T02:34:20Z,4180000,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Missed,,,,,,,,,,,,,,,,,
431,PT06M49.00S,2021-12-12T02:34:21.7Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,87,65,2021-12-12T02:34:21Z,4190000,,,0,,D. Fox REBOUND (Off:0 Def:6),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,430.0,6.0,6.0,0.0,,,,,,,,,
432,PT06M39.00S,2021-12-12T02:34:31.7Z,3,REGULAR,turnover,bad pass,[],203084,,,1610612758,87,65,2021-12-12T02:34:44Z,4200000,,,0,,H. Barnes bad pass TURNOVER (3 TO),"[203084, 1630171]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,3.0,,,,,,,,,,,,,,,,,Okoro,1630171.0,
433,PT06M39.00S,2021-12-12T02:34:31.7Z,3,REGULAR,steal,,[],1630171,,,1610612739,87,65,2021-12-12T02:34:33Z,4210000,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M24.00S,2021-12-12T02:34:46.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630596,15.062417871222076,43.872549019607845,1610612739,87,65,2021-12-12T02:36:57Z,4220000,31.0,89.0,1,left,MISS E. Mobley 9' driving floating Shot,[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,,,9.42,Missed,,,,,,,,,,,,,,,,,
435,PT06M21.00S,2021-12-12T02:34:48.9Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,87,65,2021-12-12T02:34:48Z,4230000,,,0,,H. Barnes REBOUND (Off:2 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,434.0,3.0,1.0,2.0,,,,,,,,,
436,PT06M05.00S,2021-12-12T02:35:05.2Z,3,REGULAR,2pt,Jump Shot,[],1628368,77.08607095926413,66.17647058823529,1610612758,87,67,2021-12-12T02:37:44Z,4240000,81.0,163.0,1,right,D. Fox 18' step back Jump Shot (13 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,,,18.19,Made,13.0,,,,,,,,,,,,,,,,
437,PT05M49.00S,2021-12-12T02:35:21.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,5.732588699080158,50.73529411764706,1610612739,89,67,2021-12-12T02:35:28Z,4250000,-4.0,1.0,1,left,J. Allen cutting DUNK (12 PTS) (D. Garland 10 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,,,0.4,Made,12.0,D. Garland,1629636.0,10.0,,,,,,,,,,,,,
439,PT05M33.00S,2021-12-12T02:35:37.6Z,3,REGULAR,turnover,lost ball,[],203458,,,1610612758,89,67,2021-12-12T02:35:44Z,4270000,,,0,,A. Len lost ball TURNOVER (1 TO),"[203458, 1628386]",1610612758.0,SAC,,,,Len,A. Len,,,,,,1.0,,,,,,,,,,,,,,,,,Allen,1628386.0,
440,PT05M33.00S,2021-12-12T02:35:37.6Z,3,REGULAR,steal,,[],1628386,,,1610612739,89,67,2021-12-12T02:35:39Z,4280000,,,0,,J. Allen STEAL (2 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M28.00S,2021-12-12T02:35:42.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630171,6.389618922470433,48.03921568627451,1610612739,91,67,2021-12-12T02:41:44Z,4290000,10.0,8.0,1,left,I. Okoro running alley-oop DUNK (20 PTS) (D. Garland 11 AST),"[1630171, 1629636]",1610612739.0,CLE,running alley-oop,,,Okoro,I. Okoro,,,,,,,1.24,Made,20.0,D. Garland,1629636.0,11.0,,,,,,,,,,,,,
443,PT05M21.00S,2021-12-12T02:35:49.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,87.33574244415243,45.34313725490196,1610612758,91,67,2021-12-12T02:36:00Z,4310000,-23.0,67.0,1,right,MISS T. Haliburton 7' driving floating Shot,[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,,,7.05,Missed,,,,,,,,,,,,,,,,,
444,PT05M18.00S,2021-12-12T02:35:52.6Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,91,67,2021-12-12T02:35:52Z,4320000,,,0,,E. Mobley REBOUND (Off:1 Def:9),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,443.0,10.0,9.0,1.0,,,,,,,,,
445,PT05M15.00S,2021-12-12T02:35:56.2Z,3,REGULAR,turnover,lost ball,[],1629636,,,1610612739,91,67,2021-12-12T02:36:06Z,4330000,,,0,,D. Garland lost ball TURNOVER (2 TO),"[1629636, 1628368]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,2.0,,,,,,,,,,,,,,,,,Fox,1628368.0,
446,PT05M15.00S,2021-12-12T02:35:56.2Z,3,REGULAR,steal,,[],1628368,,,1610612758,91,67,2021-12-12T02:44:16Z,4340000,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M00.00S,2021-12-12T02:36:10.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203084,69.59592641261499,23.03921568627451,1610612758,91,67,2021-12-12T02:45:14Z,4350000,-135.0,233.0,1,right,MISS H. Barnes 26' pullup 3PT,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,,,26.94,Missed,,,,,,,,,,,,,,,,,
448,PT04M58.00S,2021-12-12T02:36:13.1Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,91,67,2021-12-12T02:36:13Z,4360000,,,0,,E. Mobley REBOUND (Off:1 Def:10),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,447.0,11.0,10.0,1.0,,,,,,,,,
449,PT04M38.00S,2021-12-12T02:36:32.5Z,3,REGULAR,2pt,Jump Shot,[],1629636,12.040078843626807,31.61764705882353,1610612739,91,67,2021-12-12T02:36:43Z,4370000,92.0,61.0,1,left,MISS D. Garland 11' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,,,11.01,Missed,,,,,,,,,,,,,,,,,
