actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
616,PT01M53.00S,2022-01-05T02:12:26.7Z,4,REGULAR,3pt,Jump Shot,[],1628374,75.90341655716163,10.53921568627451,1610612739,100,102,2022-01-05T02:12:31Z,6040000,-197.0,174.0,1,right,L. Markkanen 26' 3PT  (11 PTS) (D. Garland 9 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,26.31,Made,,,,,,,11.0,D. Garland,1629636.0,9.0,,,,,,,,,
618,PT01M36.00S,2022-01-05T02:12:47.8Z,4,REGULAR,foul,personal,['2freethrow'],1629164,,,1610612763,100,102,2022-01-05T02:13:01Z,6060000,,,0,,B. Goodwin shooting personal FOUL (2 PF) (Morant 2 FT),"[1629164, 1629630]",1610612739.0,CLE,shooting,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,1626300.0,,2.0,0.0,Morant,1629630.0,,,
620,PT01M36.00S,2022-01-05T02:13:13.7Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,100,103,2022-01-05T02:13:13Z,6080000,,,0,,J. Morant Free Throw 1 of 2 (19 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,19.0,,,,,,,,,,,,
621,PT01M36.00S,2022-01-05T02:13:27.7Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,100,104,2022-01-05T02:13:27Z,6090000,,,0,,J. Morant Free Throw 2 of 2 (20 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,20.0,,,,,,,,,,,,
622,PT01M25.00S,2022-01-05T02:13:49.8Z,4,REGULAR,3pt,Jump Shot,[],1629636,68.54467805519053,24.264705882352942,1610612739,100,104,2022-01-05T02:15:37Z,6100000,-129.0,243.0,1,right,MISS D. Garland 27' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,27.52,Missed,,,,,,,,,,,,,,,,,,,
623,PT01M22.00S,2022-01-05T02:13:52.8Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,100,104,2022-01-05T02:13:56Z,6110000,,,0,,S. Adams REBOUND (Off:5 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,622.0,11.0,6.0,5.0,,,,,,,,,,,,,,,
624,PT01M19.00S,2022-01-05T02:13:56.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629630,5.075558475689881,49.26470588235294,1610612763,100,104,2022-01-05T02:14:06Z,6120000,4.0,-5.0,1,left,MISS J. Morant running Layup,[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,0.61,Missed,,,,,,,,,,,,,,,,,,,
625,PT01M14.00S,2022-01-05T02:14:01.1Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,100,104,2022-01-05T02:14:01Z,6130000,,,0,,J. Allen REBOUND (Off:3 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,624.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
626,PT01M09.00S,2022-01-05T02:14:07.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.9862023653088,50.245098039215684,1610612739,102,104,2022-01-05T02:14:14Z,6140000,1.0,13.0,1,right,J. Allen cutting DUNK (22 PTS) (B. Goodwin 3 AST),"[1628386, 1629164]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,1.35,Made,,,,,,,22.0,B. Goodwin,1629164.0,3.0,,,,,,,,,
628,PT00M50.10S,2022-01-05T02:14:30.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,9.149145860709593,55.14705882352941,1610612763,102,104,2022-01-05T02:14:35Z,6160000,-26.0,34.0,1,left,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,4.22,Missed,,,,,,,,,,,,,,,,,,,
629,PT00M47.70S,2022-01-05T02:14:32.9Z,4,REGULAR,rebound,defensive,[],1629164,,,1610612739,102,104,2022-01-05T02:14:43Z,6170000,,,0,,B. Goodwin REBOUND (Off:1 Def:3),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,628.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
630,PT00M36.70S,2022-01-05T02:14:45.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,87.72996057818659,39.950980392156865,1610612739,104,104,2022-01-05T02:15:23Z,6180000,-50.0,63.0,1,right,E. Mobley 8' Hook (17 PTS) (D. Garland 10 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,8.04,Made,,,,,,,17.0,D. Garland,1629636.0,10.0,,,,,,,,,
632,PT00M36.70S,2022-01-05T02:14:59.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,104,104,2022-01-05T02:14:59Z,6200000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M29.90S,2022-01-05T02:16:36.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,7.178055190538765,46.568627450980394,1610612763,104,106,2022-01-05T02:16:42Z,6210000,17.0,15.0,1,left,J. Morant driving floating bank Jump Shot (22 PTS),[1629630],1610612763.0,MEM,driving floating bank,,,Morant,J. Morant,,,,,2.28,Made,,,,,,,22.0,,,,,,,,,,,,
634,PT00M29.90S,2022-01-05T02:16:44.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,104,106,2022-01-05T02:16:44Z,6220000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M29.90S,2022-01-05T02:17:29.7Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,104,106,2022-01-05T02:18:07Z,6230000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M29.90S,2022-01-05T02:17:29.7Z,4,REGULAR,substitution,out,[],1626145,,,1610612739,104,106,2022-01-05T02:18:07Z,6240000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M29.90S,2022-01-05T02:17:29.7Z,4,REGULAR,substitution,in,[],201567,,,1610612739,104,106,2022-01-05T02:18:07Z,6250000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M29.90S,2022-01-05T02:17:29.7Z,4,REGULAR,substitution,in,[],1629633,,,1610612739,104,106,2022-01-05T02:18:07Z,6260000,,,0,,SUB in: J. Culver,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M22.90S,2022-01-05T02:18:20.9Z,4,REGULAR,turnover,bad pass,[],1629164,,,1610612739,104,106,2022-01-05T02:18:27Z,6270000,,,0,,B. Goodwin bad pass TURNOVER (2 TO),"[1629164, 1629630]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,2.0,,,,,Morant,1629630.0,
640,PT00M22.90S,2022-01-05T02:18:20.9Z,4,REGULAR,steal,,[],1629630,,,1610612763,104,106,2022-01-05T02:18:24Z,6280000,,,0,,J. Morant STEAL (2 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M21.40S,2022-01-05T02:18:26.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629630,5.863994743758213,49.754901960784316,1610612763,104,108,2022-01-05T02:19:25Z,6290000,1.0,3.0,1,left,J. Morant running Layup (24 PTS),[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,0.29,Made,,,,,,,24.0,,,,,,,,,,,,
642,PT00M21.40S,2022-01-05T02:18:42.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,104,108,2022-01-05T02:18:42Z,6300000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M21.40S,2022-01-05T02:19:30.9Z,4,REGULAR,substitution,in,[],1629634,,,1610612739,104,108,2022-01-05T02:19:59Z,6320000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M21.40S,2022-01-05T02:19:30.9Z,4,REGULAR,substitution,out,[],203500,,,1610612739,104,108,2022-01-05T02:20:55Z,6325000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M19.70S,2022-01-05T02:20:09.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,92.19776609724047,49.26470588235294,1610612739,106,108,2022-01-05T02:21:06Z,6330000,-4.0,21.0,1,right,L. Markkanen cutting Layup (13 PTS) (E. Mobley 1 AST),"[1628374, 1630596]",1610612739.0,CLE,cutting,,,Markkanen,L. Markkanen,,,,,2.11,Made,,,,,,,13.0,E. Mobley,1630596.0,1.0,,,,,,,,,
647,PT00M16.70S,2022-01-05T02:20:40.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629164,,,1610612763,106,108,2022-01-05T02:20:53Z,6350000,,,0,,B. Goodwin personal FOUL (3 PF) (Morant 2 FT),"[1629164, 1629630]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,204059.0,,3.0,0.0,Morant,1629630.0,,,
649,PT00M16.70S,2022-01-05T02:20:54.6Z,4,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,106,109,2022-01-05T02:20:54Z,6370000,,,0,,J. Morant Free Throw 1 of 2 (25 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,25.0,,,,,,,,,,,,
651,PT00M16.70S,2022-01-05T02:21:00.1Z,4,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,106,110,2022-01-05T02:21:00Z,6380000,,,0,,J. Morant Free Throw 2 of 2 (26 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,26.0,,,,,,,,,,,,
652,PT00M04.90S,2022-01-05T02:21:13.8Z,4,REGULAR,3pt,Jump Shot,[],1629636,66.70499342969777,50.73529411764706,1610612739,106,110,2022-01-05T02:21:21Z,6390000,4.0,260.0,1,right,MISS D. Garland 26' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
653,PT00M04.70S,2022-01-05T02:21:17.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,106,110,2022-01-05T02:21:17Z,6400000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,652.0,,,,,,,,,,,,,,,,,,
654,PT00M04.70S,2022-01-05T02:21:19.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,106,110,2022-01-05T02:21:19Z,6410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M01.00S,2022-01-05T02:21:34.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201567,80.23981603153744,95.09803921568627,1610612739,106,110,2022-01-05T02:21:41Z,6420000,225.0,133.0,1,right,MISS K. Love 26' 3PT - blocked,"[201567, 1629634]",1610612739.0,CLE,,,,Love,K. Love,,,,,26.19,Missed,,,,,Clarke,1629634.0,,,,,,,,,,,,,
656,PT00M01.00S,2022-01-05T02:21:34.1Z,4,REGULAR,block,,[],1629634,,,1610612739,106,110,2022-01-05T02:21:36Z,6430000,,,0,,B. Clarke BLOCK (3 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M01.00S,2022-01-05T02:21:34.1Z,4,REGULAR,rebound,defensive,[],1629633,,,1610612763,106,110,2022-01-05T02:21:41Z,6440000,,,0,,J. Culver REBOUND (Off:2 Def:3),[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,655.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
658,PT00M00.00S,2022-01-05T02:21:41.5Z,4,REGULAR,period,end,[],0,,,1610612763,106,110,2022-01-05T02:21:41Z,6450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M00.00S,2022-01-05T02:22:05.3Z,4,REGULAR,game,end,[],0,,,0,106,110,2022-01-05T02:22:05Z,6460000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
