actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
539,PT08M49.00S,2022-01-27T01:58:02.5Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,98,81,2022-01-27T01:58:24Z,5320000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M49.00S,2022-01-27T01:58:02.5Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,98,81,2022-01-27T01:58:24Z,5330000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M49.00S,2022-01-27T01:58:02.5Z,4,REGULAR,substitution,in,[],200765,,,1610612739,98,81,2022-01-27T01:58:24Z,5340000,,,0,,SUB in: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M49.00S,2022-01-27T01:58:02.5Z,4,REGULAR,substitution,in,[],1626171,,,1610612739,98,81,2022-01-27T01:58:24Z,5350000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M39.00S,2022-01-27T01:58:46.1Z,4,REGULAR,3pt,Jump Shot,[],201567,72.22404730617609,18.627450980392158,1610612739,101,81,2022-01-27T02:01:41Z,5360000,-157.0,209.0,1,right,K. Love 26' 3PT pullup (25 PTS) (R. Rondo 4 AST),"[201567, 200765]",1610612739.0,CLE,pullup,,,Love,K. Love,,,,,26.1,Made,,,,,,,25.0,R. Rondo,200765.0,4.0,,,,,,,,
545,PT08M25.00S,2022-01-27T01:59:00.2Z,4,REGULAR,2pt,Jump Shot,[],203507,4.5499342969776615,75.0,1610612749,101,81,2022-01-27T01:59:07Z,5380000,-125.0,-10.0,1,left,MISS G. Antetokounmpo 12' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,12.54,Missed,,,,,,,,,,,,,,,,,,
546,PT08M22.00S,2022-01-27T01:59:03.2Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,101,81,2022-01-27T01:59:07Z,5390000,,,0,,K. Love REBOUND (Off:2 Def:7),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,545.0,9.0,7.0,2.0,,,,,,,,,,,,,,
547,PT08M05.00S,2022-01-27T01:59:20.4Z,4,REGULAR,3pt,Jump Shot,[],201567,63.15703022339028,23.52941176470588,1610612739,101,81,2022-01-27T01:59:25Z,5400000,-132.0,294.0,1,right,MISS K. Love 32' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,32.23,Missed,,,,,,,,,,,,,,,,,,
548,PT08M03.00S,2022-01-27T01:59:22.4Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,101,81,2022-01-27T01:59:25Z,5410000,,,0,,P. Connaughton REBOUND (Off:0 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,547.0,4.0,4.0,0.0,,,,,,,,,,,,,,
549,PT08M00.00S,2022-01-27T01:59:33.5Z,4,REGULAR,foul,personal,[],1626224,,,1610612749,101,81,2022-01-27T01:59:40Z,5420000,,,0,,C. Osman personal FOUL (2 PF),"[1626224, 203114]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,202049.0,,,,,,,,2.0,0.0,Middleton,203114.0,,
551,PT07M49.00S,2022-01-27T02:00:05.9Z,4,REGULAR,foul,personal,['2freethrow'],201567,,,1610612749,101,81,2022-01-27T02:00:19Z,5440000,,,0,,K. Love shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[201567, 203507]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,,,,,,,1628954.0,,,,,,,,2.0,0.0,Antetokounmpo,203507.0,,
553,PT07M49.00S,2022-01-27T02:00:39.0Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,101,82,2022-01-27T02:00:39Z,5460000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (25 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,25.0,,,,,,,,,,,
554,PT07M49.00S,2022-01-27T02:00:39.9Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,101,82,2022-01-27T02:00:50Z,5470000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M49.00S,2022-01-27T02:00:39.9Z,4,REGULAR,substitution,in,[],1628978,,,1610612749,101,82,2022-01-27T02:00:50Z,5480000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M49.00S,2022-01-27T02:01:03.6Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612749,101,82,2022-01-27T02:01:03Z,5490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M49.00S,2022-01-27T02:01:56.4Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,101,83,2022-01-27T02:01:56Z,5500000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (26 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,,,26.0,,,,,,,,,,,
558,PT07M23.00S,2022-01-27T02:02:23.8Z,4,REGULAR,3pt,Jump Shot,[],200765,61.44875164257556,56.127450980392155,1610612739,104,83,2022-01-27T02:02:27Z,5510000,31.0,310.0,1,right,R. Rondo 31' 3PT  (3 PTS) (C. Osman 3 AST),"[200765, 1626224]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,31.14,Made,,,,,,,3.0,C. Osman,1626224.0,3.0,,,,,,,,
560,PT07M11.00S,2022-01-27T02:02:35.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,3.7614980289093296,50.49019607843137,1610612749,104,85,2022-01-27T02:02:42Z,5530000,-2.0,-17.0,1,left,B. Portis reverse Layup (20 PTS) (J. Holiday 7 AST),"[1626171, 201950]",1610612749.0,MIL,reverse,,,Portis,B. Portis,,,,,1.73,Made,,,,,,,20.0,J. Holiday,201950.0,7.0,,,,,,,,
562,PT07M00.00S,2022-01-27T02:02:55.2Z,4,REGULAR,foul,personal,[],1626171,,,1610612739,104,85,2022-01-27T02:03:46Z,5550000,,,0,,B. Portis personal FOUL (3 PF),"[1626171, 1628386]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,1628954.0,,,,,,,,3.0,1.0,Allen,1628386.0,,
564,PT07M00.00S,2022-01-27T02:03:07.9Z,4,REGULAR,substitution,out,[],203507,,,1610612739,104,85,2022-01-27T02:03:15Z,5570000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M00.00S,2022-01-27T02:03:07.9Z,4,REGULAR,substitution,in,[],1626192,,,1610612739,104,85,2022-01-27T02:03:15Z,5580000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M47.00S,2022-01-27T02:03:30.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200765,93.77463863337714,50.49019607843137,1610612739,106,85,2022-01-27T02:03:51Z,5590000,2.0,6.0,1,right,R. Rondo driving Layup (5 PTS),[200765],1610612739.0,CLE,driving,,,Rondo,R. Rondo,,,,,0.65,Made,,,,,,,5.0,,,,,,,,,,,
567,PT06M32.00S,2022-01-27T02:03:44.8Z,4,REGULAR,2pt,Jump Shot,[],203114,13.222733245729303,30.392156862745097,1610612749,106,87,2022-01-27T02:03:56Z,5600000,98.0,72.0,1,left,K. Middleton 12' turnaround Jump Shot (17 PTS),[203114],1610612749.0,MIL,turnaround,,,Middleton,K. Middleton,,,,,12.15,Made,,,,,,,17.0,,,,,,,,,,,
568,PT06M17.00S,2022-01-27T02:04:00.5Z,4,REGULAR,turnover,bad pass,[],200765,,,1610612739,106,87,2022-01-27T02:04:05Z,5610000,,,0,,R. Rondo bad pass TURNOVER (2 TO),"[200765, 203114]",1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,2.0,,,,,Middleton,203114.0,,,,,,
569,PT06M17.00S,2022-01-27T02:04:00.5Z,4,REGULAR,steal,,[],203114,,,1610612749,106,87,2022-01-27T02:04:02Z,5620000,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M07.00S,2022-01-27T02:04:09.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203114,12.828515111695138,54.90196078431373,1610612749,106,89,2022-01-27T02:04:15Z,5630000,-25.0,68.0,1,left,K. Middleton 7' Jump Shot (19 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,7.24,Made,,,,,,,19.0,,,,,,,,,,,
571,PT05M51.00S,2022-01-27T02:04:28.8Z,4,REGULAR,foul,personal,[],203114,,,1610612739,106,89,2022-01-27T02:04:38Z,5640000,,,0,,K. Middleton personal FOUL (4 PF),"[203114, 1628386]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,201638.0,,,,,,,,4.0,0.0,Allen,1628386.0,,
573,PT05M51.00S,2022-01-27T02:04:37.1Z,4,REGULAR,substitution,out,[],201567,,,1610612739,106,89,2022-01-27T02:04:48Z,5660000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M51.00S,2022-01-27T02:04:37.1Z,4,REGULAR,substitution,out,[],201950,,,1610612739,106,89,2022-01-27T02:04:48Z,5670000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M51.00S,2022-01-27T02:04:37.1Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,106,89,2022-01-27T02:04:48Z,5680000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M51.00S,2022-01-27T02:04:37.1Z,4,REGULAR,substitution,in,[],201588,,,1610612739,106,89,2022-01-27T02:04:48Z,5690000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M43.00S,2022-01-27T02:05:01.7Z,4,REGULAR,3pt,Jump Shot,[],1626224,70.51576872536137,75.49019607843137,1610612739,109,89,2022-01-27T02:05:06Z,5700000,127.0,225.0,1,right,C. Osman 25' 3PT  (23 PTS) (R. Rondo 5 AST),"[1626224, 200765]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,25.84,Made,,,,,,,23.0,R. Rondo,200765.0,5.0,,,,,,,,
579,PT05M31.00S,2022-01-27T02:05:13.8Z,4,REGULAR,2pt,Jump Shot,[],1626171,15.325229960578188,12.254901960784313,1610612749,109,89,2022-01-27T02:05:21Z,5720000,189.0,92.0,1,left,MISS B. Portis 20' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,20.98,Missed,,,,,,,,,,,,,,,,,,
580,PT05M26.00S,2022-01-27T02:05:18.8Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,109,89,2022-01-27T02:05:21Z,5730000,,,0,,I. Okoro REBOUND (Off:0 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,579.0,2.0,2.0,0.0,,,,,,,,,,,,,,
581,PT05M08.00S,2022-01-27T02:05:36.5Z,4,REGULAR,3pt,Jump Shot,[],1626224,67.36202365308804,68.38235294117648,1610612739,109,89,2022-01-27T02:05:43Z,5740000,92.0,254.0,1,right,MISS C. Osman 27' step back 3PT,[1626224],1610612739.0,CLE,step back,,,Osman,C. Osman,,,,,27.04,Missed,,,,,,,,,,,,,,,,,,
582,PT05M04.00S,2022-01-27T02:05:40.5Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,109,89,2022-01-27T02:05:43Z,5750000,,,0,,K. Middleton REBOUND (Off:1 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,581.0,4.0,3.0,1.0,,,,,,,,,,,,,,
583,PT04M52.00S,2022-01-27T02:05:52.3Z,4,REGULAR,2pt,Jump Shot,[],203114,16.507884362680684,25.98039215686275,1610612749,109,89,2022-01-27T02:05:58Z,5760000,120.0,103.0,1,left,MISS K. Middleton 15' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,15.8,Missed,,,,,,,,,,,,,,,,,,
584,PT04M49.00S,2022-01-27T02:05:55.3Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,109,89,2022-01-27T02:05:58Z,5770000,,,0,,J. Allen REBOUND (Off:4 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,583.0,9.0,5.0,4.0,,,,,,,,,,,,,,
585,PT04M35.00S,2022-01-27T02:06:13.6Z,4,REGULAR,turnover,out-of-bounds,[],200765,,,1610612739,109,89,2022-01-27T02:06:24Z,5780000,,,0,,R. Rondo bad pass out-of-bounds TURNOVER (3 TO),[200765],1610612739.0,CLE,bad pass,,,Rondo,R. Rondo,,,,,,,,,,,,3.0,,,,,,,,,,,,
586,PT04M14.00S,2022-01-27T02:06:46.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628978,11.251642575558476,50.0,1610612749,109,91,2022-01-27T02:06:53Z,5790000,0.0,53.0,1,left,D. DiVincenzo driving floating bank Jump Shot (9 PTS),[1628978],1610612749.0,MIL,driving floating bank,,,DiVincenzo,D. DiVincenzo,,,,,5.33,Made,,,,,,,9.0,,,,,,,,,,,
587,PT03M49.00S,2022-01-27T02:07:11.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,87.33574244415243,48.529411764705884,1610612739,109,91,2022-01-27T02:07:17Z,5800000,-7.0,67.0,1,right,MISS J. Allen 6' turnaround Hook,[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,6.69,Missed,,,,,,,,,,,,,,,,,,
588,PT03M48.00S,2022-01-27T02:07:12.8Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,109,91,2022-01-27T02:07:42Z,5810000,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,587.0,5.0,3.0,2.0,,,,,,,,,,,,,,
589,PT03M41.00S,2022-01-27T02:07:20.0Z,4,REGULAR,3pt,Jump Shot,[],1626171,33.722076215505915,51.71568627450981,1610612749,109,91,2022-01-27T02:07:45Z,5820000,-9.0,264.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,
590,PT03M35.00S,2022-01-27T02:07:26.0Z,4,REGULAR,rebound,offensive,[],201588,,,1610612749,109,91,2022-01-27T02:07:45Z,5830000,,,0,,G. Hill REBOUND (Off:1 Def:2),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,589.0,3.0,2.0,1.0,,,,,,,,,,,,,,
591,PT03M33.00S,2022-01-27T02:07:34.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,109,91,2022-01-27T02:07:34Z,5840000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT03M28.00S,2022-01-27T02:10:27.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203114,28.33442838370565,74.26470588235294,1610612749,109,91,2022-01-27T02:10:34Z,5850000,-121.0,214.0,1,left,MISS K. Middleton 24' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,24.58,Missed,,,,,,,,,,,,,,,,,,
593,PT03M28.00S,2022-01-27T02:10:27.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,109,91,2022-01-27T02:10:34Z,5860000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,592.0,,,,,,,,,,,,,,,,,
594,PT03M11.00S,2022-01-27T02:10:53.5Z,4,REGULAR,3pt,Jump Shot,[],1626224,91.93495400788436,2.696078431372549,1610612739,109,91,2022-01-27T02:10:58Z,5870000,-237.0,23.0,1,right,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,23.76,Missed,,,,,,,,,,,,,,,,,,
595,PT03M08.00S,2022-01-27T02:10:56.5Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,109,91,2022-01-27T02:10:58Z,5880000,,,0,,B. Portis REBOUND (Off:2 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,594.0,6.0,4.0,2.0,,,,,,,,,,,,,,
596,PT02M58.00S,2022-01-27T02:11:06.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,17.0335085413929,37.745098039215684,1610612749,109,93,2022-01-27T02:11:12Z,5890000,61.0,108.0,1,left,K. Middleton 12' driving floating Jump Shot (21 PTS),[203114],1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,12.38,Made,,,,,,,21.0,,,,,,,,,,,
597,PT02M36.00S,2022-01-27T02:11:27.2Z,4,REGULAR,3pt,Jump Shot,[],200765,61.18593955321945,19.11764705882353,1610612739,109,93,2022-01-27T02:11:33Z,5900000,-154.0,312.0,1,right,MISS R. Rondo 34' 3PT,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,34.85,Missed,,,,,,,,,,,,,,,,,,
598,PT02M32.00S,2022-01-27T02:11:31.2Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,109,93,2022-01-27T02:11:33Z,5910000,,,0,,P. Connaughton REBOUND (Off:0 Def:5),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,597.0,5.0,5.0,0.0,,,,,,,,,,,,,,
599,PT02M18.00S,2022-01-27T02:11:45.3Z,4,REGULAR,3pt,Jump Shot,[],201588,5.995400788436268,2.2058823529411766,1610612749,109,93,2022-01-27T02:11:53Z,5920000,239.0,4.0,1,left,MISS G. Hill 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,
600,PT02M16.00S,2022-01-27T02:11:47.3Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,109,93,2022-01-27T02:11:53Z,5930000,,,0,,B. Portis REBOUND (Off:3 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,599.0,7.0,4.0,3.0,,,,,,,,,,,,,,
601,PT02M14.00S,2022-01-27T02:11:49.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,5.469776609724048,48.28431372549019,1610612749,109,95,2022-01-27T02:11:56Z,5940000,9.0,-1.0,1,left,B. Portis putback Layup (22 PTS),[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,0.87,Made,,,,,,,22.0,,,,,,,,,,,
602,PT01M54.00S,2022-01-27T02:12:12.8Z,4,REGULAR,foul,personal,[],201588,,,1610612739,109,95,2022-01-27T02:12:20Z,5950000,,,0,,G. Hill personal FOUL (1 PF),"[201588, 1630596]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,1628954.0,,,,,,,,1.0,0.0,Mobley,1630596.0,,
604,PT01M54.00S,2022-01-27T02:12:36.9Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612739,109,95,2022-01-27T02:12:52Z,5970000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT01M54.00S,2022-01-27T02:12:55.0Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612739,109,95,2022-01-27T02:14:04Z,5980000,,,0,,,[],1610612749.0,MIL,support,,,,,,,,,,,,,,,202049.0,,,,,,,,,,,,,
606,PT01M54.00S,2022-01-27T02:13:53.6Z,4,REGULAR,substitution,out,[],1626171,,,1610612739,109,95,2022-01-27T02:14:09Z,5990000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
607,PT01M54.00S,2022-01-27T02:13:53.6Z,4,REGULAR,substitution,out,[],203114,,,1610612739,109,95,2022-01-27T02:14:09Z,6000000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
608,PT01M54.00S,2022-01-27T02:13:53.6Z,4,REGULAR,substitution,out,[],1626192,,,1610612739,109,95,2022-01-27T02:14:09Z,6010000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
609,PT01M54.00S,2022-01-27T02:13:53.6Z,4,REGULAR,substitution,out,[],201588,,,1610612739,109,95,2022-01-27T02:14:09Z,6020000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
610,PT01M54.00S,2022-01-27T02:13:53.6Z,4,REGULAR,substitution,in,[],1630572,,,1610612739,109,95,2022-01-27T02:14:09Z,6030000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,
611,PT01M54.00S,2022-01-27T02:13:53.6Z,4,REGULAR,substitution,in,[],203648,,,1610612739,109,95,2022-01-27T02:14:09Z,6040000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
612,PT01M54.00S,2022-01-27T02:13:53.6Z,4,REGULAR,substitution,in,[],1629670,,,1610612739,109,95,2022-01-27T02:14:09Z,6050000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
613,PT01M54.00S,2022-01-27T02:13:53.6Z,4,REGULAR,substitution,in,[],1628400,,,1610612739,109,95,2022-01-27T02:14:09Z,6060000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M38.00S,2022-01-27T02:14:28.7Z,4,REGULAR,3pt,Jump Shot,[],200765,78.9257555847569,91.17647058823529,1610612739,109,95,2022-01-27T02:14:39Z,6070000,206.0,146.0,1,right,MISS R. Rondo 25' 3PT,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,
615,PT01M38.00S,2022-01-27T02:14:28.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,109,95,2022-01-27T02:14:39Z,6080000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,614.0,,,,,,,,,,,,,,,,,
616,PT01M38.00S,2022-01-27T02:14:35.4Z,4,REGULAR,foul,personal,[],1628386,,,1610612749,109,95,2022-01-27T02:14:45Z,6090000,,,0,,J. Allen loose ball personal FOUL (4 PF),"[1628386, 1630572]",1610612739.0,CLE,loose ball,,,Allen,J. Allen,,,,,,,,,,,1628954.0,,,,,,,,4.0,0.0,Mamukelashvili,1630572.0,,
618,PT01M38.00S,2022-01-27T02:14:42.8Z,4,REGULAR,substitution,out,[],200765,,,1610612749,109,95,2022-01-27T02:14:48Z,6110000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M38.00S,2022-01-27T02:14:42.8Z,4,REGULAR,substitution,in,[],1629731,,,1610612749,109,95,2022-01-27T02:14:48Z,6120000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M27.00S,2022-01-27T02:15:03.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,5.469776609724048,51.71568627450981,1610612749,109,95,2022-01-27T02:15:07Z,6130000,-9.0,-1.0,1,left,MISS D. DiVincenzo driving Layup,[1628978],1610612749.0,MIL,driving,,,DiVincenzo,D. DiVincenzo,,,,,0.87,Missed,,,,,,,,,,,,,,,,,,
621,PT01M25.00S,2022-01-27T02:15:05.2Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,109,95,2022-01-27T02:15:07Z,6140000,,,0,,J. Allen REBOUND (Off:4 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,620.0,10.0,6.0,4.0,,,,,,,,,,,,,,
622,PT01M12.00S,2022-01-27T02:15:19.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629731,92.59198423127464,50.98039215686274,1610612739,111,95,2022-01-27T02:15:27Z,6150000,5.0,17.0,1,right,D. Wade driving Layup (10 PTS) (C. Osman 4 AST),"[1629731, 1626224]",1610612739.0,CLE,driving,,,Wade,D. Wade,,,,,1.78,Made,,,,,,,10.0,C. Osman,1626224.0,4.0,,,,,,,,
624,PT01M02.00S,2022-01-27T02:15:36.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629731,,,1610612749,111,95,2022-01-27T02:15:46Z,6170000,,,0,,D. Wade shooting personal FOUL (3 PF) (Nwora 2 FT),"[1629731, 1629670]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,,,,,,,202049.0,,,,,,,,3.0,0.0,Nwora,1629670.0,,
626,PT01M02.00S,2022-01-27T02:16:00.0Z,4,REGULAR,freethrow,1 of 2,[],1629670,,,1610612749,111,96,2022-01-27T02:16:00Z,6190000,,,0,,J. Nwora Free Throw 1 of 2 (3 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
627,PT01M02.00S,2022-01-27T02:16:04.2Z,4,REGULAR,substitution,out,[],1630596,,,1610612749,111,96,2022-01-27T02:16:26Z,6200000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M02.00S,2022-01-27T02:16:04.2Z,4,REGULAR,substitution,out,[],1626224,,,1610612749,111,96,2022-01-27T02:16:26Z,6210000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,
