actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
642,PT00M41.40S,2022-03-01T02:36:23.4Z,4,REGULAR,3pt,Jump Shot,[],1630596,26.10052562417871,81.12745098039215,1610612739,119,122,2022-03-01T02:36:29Z,6330000,-156.0,193.0,1,left,MISS E. Mobley 24' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,24.78,Missed,,,,,,,,,,,,,,
643,PT00M39.30S,2022-03-01T02:36:25.8Z,4,REGULAR,rebound,offensive,[],1630171,,,1610612739,119,122,2022-03-01T02:36:25Z,6340000,,,0,,I. Okoro REBOUND (Off:3 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,642.0,5.0,2.0,3.0,,,,,,,,
644,PT00M37.10S,2022-03-01T02:37:12.3Z,4,REGULAR,jumpball,recovered,[],1630596,,,1610612739,119,122,2022-03-01T02:37:12Z,6350000,,,0,,Jump Ball I. Okoro vs. P. Beverley: Tip to E. Mobley,"[1630596, 1630171, 201976]",1610612739.0,CLE,heldball,E. Mobley,1630596.0,Mobley,E. Mobley,Okoro,1630171.0,Beverley,201976.0,,,,,,,,,,,,,,,,,,,,,
647,PT00M33.80S,2022-03-01T02:37:16.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626224,15.850854139290407,98.0392156862745,1610612739,122,122,2022-03-01T02:37:21Z,6380000,-240.0,96.0,1,left,C. Osman 25' 3PT  (21 PTS) (E. Mobley 4 AST),"[1626224, 1630596]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,25.89,Made,,,,,,,21.0,E. Mobley,1630596.0,4.0,,,,
649,PT00M12.40S,2022-03-01T02:37:42.8Z,4,REGULAR,3pt,Jump Shot,[],1626157,66.44218134034165,36.51960784313725,1610612750,122,125,2022-03-01T02:37:49Z,6400000,-67.0,263.0,1,right,K. Towns 27' 3PT  (17 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,27.14,Made,,,,,,,17.0,,,,,,,
650,PT00M11.80S,2022-03-01T02:37:55.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,122,125,2022-03-01T02:37:55Z,6410000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M11.80S,2022-03-01T02:38:32.4Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,122,125,2022-03-01T02:39:26Z,6420000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M11.80S,2022-03-01T02:38:32.4Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,122,125,2022-03-01T02:39:26Z,6430000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M11.80S,2022-03-01T02:38:32.4Z,4,REGULAR,substitution,out,[],1626156,,,1610612739,122,125,2022-03-01T02:39:26Z,6440000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M11.80S,2022-03-01T02:38:32.4Z,4,REGULAR,substitution,in,[],201567,,,1610612739,122,125,2022-03-01T02:39:26Z,6450000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M11.80S,2022-03-01T02:38:32.4Z,4,REGULAR,substitution,in,[],1628374,,,1610612739,122,125,2022-03-01T02:39:26Z,6460000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M11.80S,2022-03-01T02:38:32.4Z,4,REGULAR,substitution,in,[],1630183,,,1610612739,122,125,2022-03-01T02:39:26Z,6470000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M05.20S,2022-03-01T02:39:58.5Z,4,REGULAR,3pt,Jump Shot,[],1626224,28.203022339027594,21.323529411764707,1610612739,122,125,2022-03-01T02:42:43Z,6480000,143.0,213.0,1,left,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,25.64,Missed,,,,,,,,,,,,,,
661,PT00M04.60S,2022-03-01T02:39:59.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,122,125,2022-03-01T02:42:43Z,6490000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,660.0,,,,,,,,,,,
665,PT00M04.60S,2022-03-01T02:42:16.2Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612750,122,125,2022-03-01T02:43:10Z,6505000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M04.60S,2022-03-01T02:41:05.5Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612750,122,125,2022-03-01T02:42:46Z,6520000,,,0,,,[],1610612750.0,MIN,overturned,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,Out-of-Bounds on E. Mobley
666,PT00M04.60S,2022-03-01T02:42:58.0Z,4,REGULAR,substitution,out,[],1626224,,,1610612750,122,125,2022-03-01T02:43:34Z,6540000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M04.60S,2022-03-01T02:42:58.0Z,4,REGULAR,substitution,out,[],201567,,,1610612750,122,125,2022-03-01T02:43:34Z,6550000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M04.60S,2022-03-01T02:42:58.0Z,4,REGULAR,substitution,out,[],1629020,,,1610612750,122,125,2022-03-01T02:43:34Z,6560000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M04.60S,2022-03-01T02:42:58.0Z,4,REGULAR,substitution,in,[],1628386,,,1610612750,122,125,2022-03-01T02:43:34Z,6570000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M04.60S,2022-03-01T02:42:58.0Z,4,REGULAR,substitution,in,[],1630171,,,1610612750,122,125,2022-03-01T02:43:34Z,6580000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M04.60S,2022-03-01T02:42:58.0Z,4,REGULAR,substitution,in,[],1626156,,,1610612750,122,125,2022-03-01T02:43:34Z,6590000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M03.20S,2022-03-01T02:44:00.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629164,,,1610612750,122,125,2022-03-01T02:44:07Z,6600000,,,0,,B. Goodwin personal FOUL (4 PF) (Russell 2 FT),"[1629164, 1626156]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,204058.0,4.0,0.0,Russell,1626156.0,,,,,,,,,,,,,,,,
674,PT00M03.20S,2022-03-01T02:44:38.2Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,122,126,2022-03-01T02:44:38Z,6620000,,,0,,D. Russell Free Throw 1 of 2 (24 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,Made,,,,,,,24.0,,,,,,,
675,PT00M03.20S,2022-03-01T02:44:39.1Z,4,REGULAR,substitution,out,[],1628386,,,1610612750,122,126,2022-03-01T02:44:52Z,6630000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M03.20S,2022-03-01T02:44:39.1Z,4,REGULAR,substitution,out,[],1630171,,,1610612750,122,126,2022-03-01T02:44:52Z,6640000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M03.20S,2022-03-01T02:44:39.1Z,4,REGULAR,substitution,in,[],1626224,,,1610612750,122,126,2022-03-01T02:44:52Z,6650000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M03.20S,2022-03-01T02:44:39.1Z,4,REGULAR,substitution,in,[],201567,,,1610612750,122,126,2022-03-01T02:44:52Z,6660000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M03.20S,2022-03-01T02:44:57.7Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,122,127,2022-03-01T02:44:57Z,6670000,,,0,,D. Russell Free Throw 2 of 2 (25 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,Made,,,,,,,25.0,,,,,,,
680,PT00M00.00S,2022-03-01T02:45:05.3Z,4,REGULAR,3pt,Jump Shot,[],1629164,30.305519053876477,24.264705882352942,1610612739,122,127,2022-03-01T02:45:13Z,6680000,129.0,232.0,1,left,MISS B. Goodwin 26' pullup 3PT - blocked,"[1629164, 201976]",1610612739.0,CLE,pullup,,,Goodwin,B. Goodwin,,,,,,,,,,26.57,Missed,Beverley,201976.0,,,,,,,,,,,,
681,PT00M00.00S,2022-03-01T02:45:05.3Z,4,REGULAR,block,,[],201976,,,1610612739,122,127,2022-03-01T02:45:08Z,6690000,,,0,,P. Beverley BLOCK (3 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M00.00S,2022-03-01T02:45:05.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,122,127,2022-03-01T02:45:13Z,6700000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,680.0,,,,,,,,,,,
683,PT00M00.00S,2022-03-01T02:45:11.5Z,4,REGULAR,period,end,[],0,,,1610612739,122,127,2022-03-01T02:45:11Z,6710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M00.00S,2022-03-01T02:45:31.0Z,4,REGULAR,game,end,[],0,,,0,122,127,2022-03-01T02:45:31Z,6720000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
