actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
636,PT01M26.00S,2022-04-04T00:21:10.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,19.267411300919843,49.754901960784316,1610612739,102,105,2022-04-04T00:21:13Z,6290000,1.0,129.0,1,left,MISS D. Garland 12' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,,,,,,Missed,,12.86,,,,,,,,,,,,,
637,PT01M25.00S,2022-04-04T00:21:12.2Z,4,REGULAR,rebound,offensive,[],1629636,,,1610612739,102,105,2022-04-04T00:21:12Z,6300000,,,0,,D. Garland REBOUND (Off:2 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,636.0,4.0,2.0,2.0,,,,,,,,,
638,PT01M24.00S,2022-04-04T00:21:22.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201935,,,1610612739,102,105,2022-04-04T00:21:33Z,6310000,,,0,,J. Harden personal FOUL (2 PF) (Garland 2 FT),"[201935, 1629636]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,2882.0,2.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,,
640,PT01M24.00S,2022-04-04T00:21:49.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629636,,,1610612739,103,105,2022-04-04T00:21:49Z,6330000,,,0,,D. Garland Free Throw 1 of 2 (20 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
641,PT01M24.00S,2022-04-04T00:22:04.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629636,,,1610612739,104,105,2022-04-04T00:22:04Z,6340000,,,0,,D. Garland Free Throw 2 of 2 (21 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
642,PT01M03.00S,2022-04-04T00:22:30.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,86.81011826544021,47.549019607843135,1610612755,104,107,2022-04-04T00:22:34Z,6350000,-12.0,71.0,1,right,J. Harden 7' driving floating Jump Shot (19 PTS),[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,,,,,,Made,19.0,7.26,,,,,,,,,,,,,
643,PT00M57.50S,2022-04-04T00:22:45.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612739,104,107,2022-04-04T00:22:52Z,6360000,,,0,,T. Maxey shooting personal FOUL (4 PF) (Garland 2 FT),"[1630178, 1629636]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,202026.0,4.0,0.0,Garland,1629636.0,,,,,,,,,,,,,,,,
645,PT00M57.50S,2022-04-04T00:23:11.0Z,4,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,105,107,2022-04-04T00:23:11Z,6380000,,,0,,D. Garland Free Throw 1 of 2 (22 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
646,PT00M57.50S,2022-04-04T00:23:35.3Z,4,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,106,107,2022-04-04T00:23:35Z,6390000,,,0,,D. Garland Free Throw 2 of 2 (23 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,Made,23.0,,,,,,,,,,,,,,
647,PT00M34.10S,2022-04-04T00:24:01.6Z,4,REGULAR,2pt,Jump Shot,[],202699,93.24901445466492,27.696078431372552,1610612755,106,107,2022-04-04T00:24:06Z,6400000,-112.0,11.0,1,right,MISS T. Harris 11' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,,,,,,Missed,,11.2,,,,,,,,,,,,,
648,PT00M31.30S,2022-04-04T00:24:04.4Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,106,107,2022-04-04T00:24:06Z,6410000,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,647.0,3.0,3.0,0.0,,,,,,,,,
649,PT00M15.20S,2022-04-04T00:24:20.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,6.1268068331143235,50.245098039215684,1610612739,106,107,2022-04-04T00:24:26Z,6420000,-1.0,5.0,1,left,MISS D. Garland driving floating bank Shot - blocked,"[1629636, 203954]",1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,,,,,,Missed,,0.52,,,,,,,,Embiid,203954.0,,,,
656,PT00M15.20S,2022-04-04T00:24:20.5Z,4,REGULAR,block,,[],203954,,,1610612739,106,107,2022-04-04T00:26:22Z,6425000,,,0,,J. Embiid BLOCK (5 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M12.50S,2022-04-04T00:24:23.2Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,106,107,2022-04-04T00:24:26Z,6430000,,,0,,J. Harden REBOUND (Off:4 Def:6),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,649.0,10.0,6.0,4.0,,,,,,,,,
651,PT00M12.50S,2022-04-04T00:24:38.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,106,107,2022-04-04T00:24:38Z,6440000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M12.50S,2022-04-04T00:25:33.1Z,4,REGULAR,substitution,out,[],1629636,,,1610612755,106,107,2022-04-04T00:25:56Z,6450000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M12.50S,2022-04-04T00:25:33.1Z,4,REGULAR,substitution,out,[],1629680,,,1610612755,106,107,2022-04-04T00:25:56Z,6460000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M12.50S,2022-04-04T00:25:33.1Z,4,REGULAR,substitution,in,[],1629650,,,1610612755,106,107,2022-04-04T00:25:56Z,6470000,,,0,,SUB in: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M12.50S,2022-04-04T00:25:33.1Z,4,REGULAR,substitution,in,[],1627777,,,1610612755,106,107,2022-04-04T00:25:56Z,6480000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M11.20S,2022-04-04T00:26:20.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612755,106,107,2022-04-04T00:28:14Z,6490000,,,0,,L. Markkanen take personal FOUL (6 PF) (Harden 2 FT),"[1628374, 201935]",1610612739.0,CLE,take,,,Markkanen,L. Markkanen,,,,,202026.0,6.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,,
664,PT00M11.20S,2022-04-04T00:26:41.3Z,4,REGULAR,substitution,out,[],1628374,,,1610612755,106,107,2022-04-04T00:28:07Z,6505000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M11.20S,2022-04-04T00:26:41.3Z,4,REGULAR,substitution,in,[],1629636,,,1610612755,106,107,2022-04-04T00:28:07Z,6507500,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M11.20S,2022-04-04T00:27:02.5Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,106,108,2022-04-04T00:27:02Z,6510000,,,0,,J. Harden Free Throw 1 of 2 (20 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
662,PT00M11.20S,2022-04-04T00:27:23.4Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,106,109,2022-04-04T00:27:23Z,6540000,,,0,,J. Harden Free Throw 2 of 2 (21 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
663,PT00M11.20S,2022-04-04T00:27:28.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,106,109,2022-04-04T00:27:28Z,6550000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M11.20S,2022-04-04T00:28:31.0Z,4,REGULAR,substitution,out,[],1629650,,,1610612739,106,109,2022-04-04T00:28:55Z,6560000,,,0,,SUB out: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M11.20S,2022-04-04T00:28:31.0Z,4,REGULAR,substitution,out,[],1627777,,,1610612739,106,109,2022-04-04T00:28:55Z,6570000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M11.20S,2022-04-04T00:28:31.0Z,4,REGULAR,substitution,in,[],201567,,,1610612739,106,109,2022-04-04T00:28:55Z,6580000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M11.20S,2022-04-04T00:28:31.0Z,4,REGULAR,substitution,in,[],1629680,,,1610612739,106,109,2022-04-04T00:28:55Z,6590000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M07.20S,2022-04-04T00:29:09.0Z,4,REGULAR,turnover,bad pass,[],201567,,,1610612739,106,109,2022-04-04T00:29:13Z,6600000,,,0,,K. Love bad pass TURNOVER (2 TO),"[201567, 1629680]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,2.0,Thybulle,1629680.0,,,,,,
671,PT00M07.20S,2022-04-04T00:29:09.0Z,4,REGULAR,steal,,[],1629680,,,1610612755,106,109,2022-04-04T00:29:12Z,6610000,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M07.20S,2022-04-04T00:29:12.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202699,93.77463863337714,50.49019607843137,1610612755,106,111,2022-04-04T00:29:19Z,6620000,2.0,6.0,1,right,T. Harris running DUNK (11 PTS) (M. Thybulle 3 AST),"[202699, 1629680]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,,,,,,Made,11.0,0.65,,,,,,,,,,M. Thybulle,1629680.0,3.0,
674,PT00M07.20S,2022-04-04T00:29:29.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,106,111,2022-04-04T00:29:29Z,6640000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M02.30S,2022-04-04T00:31:01.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,4.812746386333772,49.754901960784316,1610612739,108,111,2022-04-04T00:31:24Z,6650000,1.0,-7.0,1,left,C. LeVert driving finger roll Layup (18 PTS),[1627747],1610612739.0,CLE,driving finger roll,,,LeVert,C. LeVert,,,,,,,,,,Made,18.0,0.74,,,,,,,,,,,,,
676,PT00M01.50S,2022-04-04T00:31:10.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201567,,,1610612755,108,111,2022-04-04T00:31:36Z,6660000,,,0,,K. Love take personal FOUL (4 PF) (Embiid 2 FT),"[201567, 203954]",1610612739.0,CLE,take,,,Love,K. Love,,,,,202026.0,4.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,,
678,PT00M01.50S,2022-04-04T00:31:41.3Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,108,111,2022-04-04T00:31:41Z,6680000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Missed,,,,,,,,,,,,,,,
679,PT00M01.50S,2022-04-04T00:31:41.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,108,111,2022-04-04T00:31:41Z,6690000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,678.0,,,,,,,,,,,,
680,PT00M01.50S,2022-04-04T00:31:56.8Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,108,112,2022-04-04T00:31:56Z,6700000,,,0,,J. Embiid Free Throw 2 of 2 (44 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,44.0,,,,,,,,,,,,,,
683,PT00M00.00S,2022-04-04T00:32:09.8Z,4,REGULAR,period,end,[],0,,,1610612739,108,112,2022-04-04T00:32:09Z,6730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M00.00S,2022-04-04T00:32:18.7Z,4,REGULAR,game,end,[],0,,,0,108,112,2022-04-04T00:32:18Z,6740000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
