actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
616,PT02M28.00S,2022-02-10T02:07:30.3Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,100,87,2022-02-10T02:07:51Z,6080000,,,0,,E. Mobley REBOUND (Off:3 Def:8),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,615.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
617,PT02M15.00S,2022-02-10T02:07:46.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,8.09789750328515,52.94117647058824,1610612739,102,87,2022-02-10T02:07:57Z,6090000,-15.0,24.0,1,left,J. Allen Hook (12 PTS) (D. Garland 5 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,2.78,Made,,,,,12.0,D. Garland,1629636.0,5.0,,,,,,,,,,,
619,PT02M15.00S,2022-02-10T02:07:50.3Z,4,REGULAR,foul,personal,['1freethrow'],1629640,,,1610612739,102,87,2022-02-10T02:07:58Z,6110000,,,0,,K. Johnson shooting personal FOUL (1 PF) (Allen 1 FT),"[1629640, 1628386]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,,,,2530.0,,1.0,0.0,Allen,1628386.0,,,,,
621,PT02M15.00S,2022-02-10T02:08:11.3Z,4,REGULAR,freethrow,1 of 1,[],1628386,,,1610612739,103,87,2022-02-10T02:08:11Z,6130000,,,0,,J. Allen Free Throw 1 of 1 (13 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,13.0,,,,,,,,,,,,,,
622,PT02M07.00S,2022-02-10T02:08:24.5Z,4,REGULAR,3pt,Jump Shot,[],1629640,94.69448094612353,95.09803921568627,1610612759,103,87,2022-02-10T02:08:31Z,6140000,225.0,-3.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
623,PT02M00.00S,2022-02-10T02:08:31.5Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,103,87,2022-02-10T02:08:31Z,6150000,,,0,,E. Mobley REBOUND (Off:3 Def:9),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,622.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
624,PT01M45.00S,2022-02-10T02:08:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,5.863994743758213,48.77450980392157,1610612739,105,87,2022-02-10T02:08:54Z,6160000,6.0,3.0,1,left,J. Allen driving reverse Layup (15 PTS) (D. Garland 6 AST),"[1628386, 1629636]",1610612739.0,CLE,driving reverse,,,Allen,J. Allen,,,,,0.66,Made,,,,,15.0,D. Garland,1629636.0,6.0,,,,,,,,,,,
626,PT01M37.00S,2022-02-10T02:08:58.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.77463863337714,49.26470588235294,1610612759,105,89,2022-02-10T02:09:06Z,6180000,-4.0,6.0,1,right,D. Murray driving Layup (16 PTS),[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,0.7,Made,,,,,16.0,,,,,,,,,,,,,,
627,PT01M33.00S,2022-02-10T02:09:14.5Z,4,REGULAR,foul,personal,[],1627749,,,1610612739,105,89,2022-02-10T02:09:22Z,6190000,,,0,,D. Murray take personal FOUL (2 PF),"[1627749, 1629636]",1610612759.0,SAS,take,,,Murray,D. Murray,,,,,,,,,,,,,,,2530.0,,2.0,0.0,Garland,1629636.0,,,,,
629,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,out,[],1627747,,,1610612739,105,89,2022-02-10T02:10:03Z,6210000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,105,89,2022-02-10T02:10:03Z,6220000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,105,89,2022-02-10T02:10:03Z,6230000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,105,89,2022-02-10T02:10:03Z,6240000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,out,[],1629636,,,1610612739,105,89,2022-02-10T02:10:03Z,6250000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,out,[],1629640,,,1610612739,105,89,2022-02-10T02:10:03Z,6260000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,out,[],1628401,,,1610612739,105,89,2022-02-10T02:10:03Z,6270000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,out,[],1627749,,,1610612739,105,89,2022-02-10T02:10:03Z,6280000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,out,[],1627751,,,1610612739,105,89,2022-02-10T02:10:03Z,6290000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,in,[],1630205,,,1610612739,105,89,2022-02-10T02:10:03Z,6300000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,in,[],1630698,,,1610612739,105,89,2022-02-10T02:10:03Z,6310000,,,0,,SUB in: K. Pangos,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,in,[],1629685,,,1610612739,105,89,2022-02-10T02:10:03Z,6320000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,in,[],202334,,,1610612739,105,89,2022-02-10T02:10:03Z,6330000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,in,[],1629164,,,1610612739,105,89,2022-02-10T02:10:03Z,6340000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,in,[],1628966,,,1610612739,105,89,2022-02-10T02:10:03Z,6350000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,in,[],1629234,,,1610612739,105,89,2022-02-10T02:10:03Z,6360000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,in,[],1630563,,,1610612739,105,89,2022-02-10T02:10:03Z,6370000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M33.00S,2022-02-10T02:09:22.7Z,4,REGULAR,substitution,in,[],1629111,,,1610612739,105,89,2022-02-10T02:10:03Z,6380000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M14.00S,2022-02-10T02:10:10.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629164,20.318659658344284,63.23529411764706,1610612739,105,89,2022-02-10T02:10:15Z,6390000,-66.0,138.0,1,left,MISS B. Goodwin 15' pullup Shot,[1629164],1610612739.0,CLE,pullup,,,Goodwin,B. Goodwin,,,,,15.35,Missed,,,,,,,,,,,,,,,,,,,
648,PT01M11.00S,2022-02-10T02:10:13.7Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612759,105,89,2022-02-10T02:10:15Z,6400000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,647.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
649,PT00M59.20S,2022-02-10T02:10:25.3Z,4,REGULAR,turnover,bad pass,[],1630563,,,1610612759,105,89,2022-02-10T02:10:32Z,6410000,,,0,,J. Primo bad pass TURNOVER (2 TO),"[1630563, 1629685]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,2.0,,,,,,,Windler,1629685.0,
650,PT00M59.20S,2022-02-10T02:10:25.3Z,4,REGULAR,steal,,[],1629685,,,1610612739,105,89,2022-02-10T02:10:29Z,6420000,,,0,,D. Windler STEAL (1 STL),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M41.20S,2022-02-10T02:10:43.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630205,17.0335085413929,17.15686274509804,1610612739,105,89,2022-02-10T02:10:50Z,6430000,164.0,108.0,1,left,MISS L. Stevens 19' step back Shot,[1630205],1610612739.0,CLE,step back,,,Stevens,L. Stevens,,,,,19.63,Missed,,,,,,,,,,,,,,,,,,,
652,PT00M38.00S,2022-02-10T02:10:46.5Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612759,105,89,2022-02-10T02:10:50Z,6440000,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,651.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
653,PT00M30.80S,2022-02-10T02:10:54.4Z,4,REGULAR,3pt,Jump Shot,[],1628966,74.19513797634691,11.029411764705882,1610612759,105,92,2022-02-10T02:10:59Z,6450000,-195.0,190.0,1,right,K. Bates-Diop 27' 3PT  (3 PTS) (D. Vassell 3 AST),"[1628966, 1630170]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,27.23,Made,,,,,3.0,D. Vassell,1630170.0,3.0,,,,,,,,,,,
655,PT00M05.90S,2022-02-10T02:11:25.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,105,92,2022-02-10T02:12:01Z,6470000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,,,,
656,PT00M00.00S,2022-02-10T02:11:41.4Z,4,REGULAR,period,end,[],0,,,1610612759,105,92,2022-02-10T02:11:41Z,6480000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M00.00S,2022-02-10T02:11:52.3Z,4,REGULAR,game,end,[],0,,,0,105,92,2022-02-10T02:11:52Z,6490000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
