actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
533,PT10M54.00S,2021-11-23T01:55:00.1Z,4,REGULAR,foul,personal,[],201937,,,1610612751,83,86,2021-11-23T01:55:06Z,5210000,,,0,,R. Rubio personal FOUL (1 PF),"[201937, 1630560]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,1628954.0,1.0,0.0,Thomas,1630560.0,,,,,,,,
535,PT10M48.00S,2021-11-23T01:55:22.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630560,71.17279894875165,75.98039215686273,1610612751,83,86,2021-11-23T01:55:28Z,5230000,130.0,218.0,1,right,MISS C. Thomas 25' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
536,PT10M45.00S,2021-11-23T01:55:25.9Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,83,86,2021-11-23T01:55:28Z,5240000,,,0,,L. Markkanen REBOUND (Off:2 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,535.0,6.0,4.0,2.0,,,,,,,,,,,,,
537,PT10M40.00S,2021-11-23T01:55:31.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630171,12.171484888304862,4.411764705882353,1610612739,86,86,2021-11-23T01:55:42Z,5250000,228.0,62.0,1,left,I. Okoro 3PT  (15 PTS) (L. Markkanen 1 AST),"[1630171, 1628374]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.62,Made,,,,,,,,,,,,15.0,L. Markkanen,1628374.0,1.0,,,,
539,PT10M27.00S,2021-11-23T01:55:44.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201949,93.03547963206307,49.16513480392157,1610612751,86,86,2021-11-23T01:55:59Z,5270000,-4.0,13.0,1,right,MISS J. Johnson cutting Layup,[201949],1610612751.0,BKN,cutting,,,Johnson,J. Johnson,,,,,1.37,Missed,,,,,,,,,,,,,,,,,,,
540,PT10M22.00S,2021-11-23T01:55:49.4Z,4,REGULAR,rebound,offensive,[],201949,,,1610612751,86,86,2021-11-23T01:56:14Z,5280000,,,0,,J. Johnson REBOUND (Off:2 Def:0),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,539.0,2.0,0.0,2.0,,,,,,,,,,,,,
541,PT10M20.00S,2021-11-23T01:55:52.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201988,82.07950065703022,3.431372549019608,1610612751,86,89,2021-11-23T01:56:28Z,5290000,-233.0,116.0,1,right,P. Mills 26' 3PT  (14 PTS) (J. Johnson 3 AST),"[201988, 201949]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.01,Made,,,,,,,,,,,,14.0,J. Johnson,201949.0,3.0,,,,
543,PT10M00.00S,2021-11-23T01:56:10.7Z,4,REGULAR,3pt,Jump Shot,[],1630171,6.1268068331143235,3.1862745098039214,1610612739,86,89,2021-11-23T01:56:19Z,5310000,234.0,5.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
544,PT09M57.00S,2021-11-23T01:56:13.5Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,86,89,2021-11-23T01:56:13Z,5320000,,,0,,C. Thomas REBOUND (Off:0 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,543.0,3.0,3.0,0.0,,,,,,,,,,,,,
545,PT09M45.00S,2021-11-23T01:56:25.3Z,4,REGULAR,3pt,Jump Shot,[],201988,87.20433639947439,97.05882352941177,1610612751,86,89,2021-11-23T01:56:32Z,5330000,235.0,68.0,1,right,MISS P. Mills 24' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,24.49,Missed,,,,,,,,,,,,,,,,,,,
546,PT09M45.00S,2021-11-23T01:56:25.3Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,86,89,2021-11-23T01:56:32Z,5340000,,,0,,J. Allen REBOUND (Off:5 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,545.0,12.0,7.0,5.0,,,,,,,,,,,,,
547,PT09M35.00S,2021-11-23T01:56:44.3Z,4,REGULAR,foul,personal,[],200794,,,1610612739,86,89,2021-11-23T01:56:55Z,5350000,,,0,,P. Millsap personal FOUL (2 PF),"[200794, 1628386]",1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,2004.0,2.0,0.0,Allen,1628386.0,,,,,,,,
549,PT09M35.00S,2021-11-23T01:56:51.6Z,4,REGULAR,substitution,out,[],1628374,,,1610612739,86,89,2021-11-23T01:57:03Z,5370000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M35.00S,2021-11-23T01:56:51.6Z,4,REGULAR,substitution,out,[],1630560,,,1610612739,86,89,2021-11-23T01:57:03Z,5380000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M35.00S,2021-11-23T01:56:51.6Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,86,89,2021-11-23T01:57:03Z,5390000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M35.00S,2021-11-23T01:56:51.6Z,4,REGULAR,substitution,in,[],1627761,,,1610612739,86,89,2021-11-23T01:57:03Z,5400000,,,0,,SUB in: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M29.00S,2021-11-23T01:57:11.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,6.1268068331143235,51.225490196078425,1610612739,86,89,2021-11-23T01:57:17Z,5410000,-6.0,5.0,1,left,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,0.8,Missed,,,,,,,,,,,,,,,,,,,
554,PT09M26.00S,2021-11-23T01:57:14.5Z,4,REGULAR,rebound,defensive,[],200794,,,1610612751,86,89,2021-11-23T01:57:17Z,5420000,,,0,,P. Millsap REBOUND (Off:1 Def:2),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,553.0,3.0,2.0,1.0,,,,,,,,,,,,,
555,PT09M22.00S,2021-11-23T01:57:17.1Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627761,93.24901445466492,50.245098039215684,1610612751,86,91,2021-11-23T01:57:51Z,5430000,1.0,11.0,1,right,D. Bembry running DUNK (8 PTS) (J. Harden 13 AST),"[1627761, 201935]",1610612751.0,BKN,running,,,Bembry,D. Bembry,,,,,1.11,Made,,,,,,,,,,,,8.0,J. Harden,201935.0,13.0,,,,
557,PT09M22.00S,2021-11-23T01:57:25.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,86,91,2021-11-23T01:57:25Z,5450000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M22.00S,2021-11-23T01:59:05.9Z,4,REGULAR,substitution,out,[],201988,,,1610612739,86,91,2021-11-23T02:00:07Z,5460000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M22.00S,2021-11-23T01:59:05.9Z,4,REGULAR,substitution,in,[],201142,,,1610612739,86,91,2021-11-23T02:00:07Z,5470000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M03.00S,2021-11-23T02:00:39.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.783837056504599,50.73529411764706,1610612739,86,91,2021-11-23T02:00:47Z,5480000,-4.0,11.0,1,left,MISS J. Allen DUNK,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,1.19,Missed,,,,,,,,,,,,,,,,,,,
561,PT08M58.00S,2021-11-23T02:00:44.3Z,4,REGULAR,rebound,defensive,[],200794,,,1610612751,86,91,2021-11-23T02:00:47Z,5490000,,,0,,P. Millsap REBOUND (Off:1 Def:3),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,560.0,4.0,3.0,1.0,,,,,,,,,,,,,
562,PT08M56.00S,2021-11-23T02:00:45.5Z,4,REGULAR,turnover,lost ball,[],201935,,,1610612751,86,91,2021-11-23T02:00:52Z,5500000,,,0,,J. Harden lost ball TURNOVER (4 TO),"[201935, 1629731]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,4.0,Wade,1629731.0,
563,PT08M56.00S,2021-11-23T02:00:45.5Z,4,REGULAR,steal,,[],1629731,,,1610612739,86,91,2021-11-23T02:00:48Z,5510000,,,0,,D. Wade STEAL (3 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M51.00S,2021-11-23T02:00:50.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629731,6.783837056504599,49.26470588235294,1610612739,88,91,2021-11-23T02:03:29Z,5520000,4.0,11.0,1,left,D. Wade running finger roll Layup (4 PTS),[1629731],1610612739.0,CLE,running finger roll,,,Wade,D. Wade,,,,,1.19,Made,,,,,,,,,,,,4.0,,,,,,,
565,PT08M47.00S,2021-11-23T02:00:58.3Z,4,REGULAR,foul,personal,['2freethrow'],1629636,,,1610612751,88,91,2021-11-23T02:01:04Z,5530000,,,0,,D. Garland shooting personal FOUL (2 PF) (Harden 2 FT),"[1629636, 201935]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,,,,,,,,,2004.0,2.0,0.0,Harden,201935.0,,,,,,,,
567,PT08M47.00S,2021-11-23T02:01:31.5Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612751,88,92,2021-11-23T02:01:31Z,5550000,,,0,,J. Harden Free Throw 1 of 2 (11 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,,,,11.0,,,,,,,
568,PT08M47.00S,2021-11-23T02:01:32.2Z,4,REGULAR,substitution,out,[],201937,,,1610612751,88,92,2021-11-23T02:01:37Z,5560000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT08M47.00S,2021-11-23T02:01:32.2Z,4,REGULAR,substitution,in,[],1628374,,,1610612751,88,92,2021-11-23T02:01:37Z,5570000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M47.00S,2021-11-23T02:01:59.4Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612751,88,93,2021-11-23T02:01:59Z,5580000,,,0,,J. Harden Free Throw 2 of 2 (12 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,,,,12.0,,,,,,,
571,PT08M29.00S,2021-11-23T02:02:21.1Z,4,REGULAR,2pt,Jump Shot,[],1628374,11.251642575558476,16.42156862745098,1610612739,90,93,2021-11-23T02:02:38Z,5590000,168.0,53.0,1,left,L. Markkanen 17' Jump Shot (15 PTS) (D. Garland 7 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,17.62,Made,,,,,,,,,,,,15.0,D. Garland,1629636.0,7.0,,,,
573,PT08M09.00S,2021-11-23T02:02:40.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200794,83.919185282523,59.55882352941176,1610612751,90,93,2021-11-23T02:02:59Z,5610000,48.0,99.0,1,right,MISS P. Millsap 10' pullup Shot,[200794],1610612751.0,BKN,pullup,,,Millsap,P. Millsap,,,,,10.97,Missed,,,,,,,,,,,,,,,,,,,
574,PT08M04.00S,2021-11-23T02:02:45.0Z,4,REGULAR,rebound,offensive,[],1627761,,,1610612751,90,93,2021-11-23T02:02:49Z,5620000,,,0,,D. Bembry REBOUND (Off:2 Def:0),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,573.0,2.0,0.0,2.0,,,,,,,,,,,,,
575,PT08M04.00S,2021-11-23T02:02:45.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201142,71.69842312746385,79.90196078431373,1610612751,90,93,2021-11-23T02:02:52Z,5630000,150.0,214.0,1,right,MISS K. Durant 26' 3PT,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
576,PT08M01.00S,2021-11-23T02:02:48.8Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,90,93,2021-11-23T02:02:52Z,5640000,,,0,,L. Markkanen REBOUND (Off:2 Def:5),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,575.0,7.0,5.0,2.0,,,,,,,,,,,,,
577,PT07M52.00S,2021-11-23T02:02:57.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.1268068331143235,51.470588235294116,1610612739,92,93,2021-11-23T02:03:05Z,5650000,-7.0,5.0,1,left,J. Allen DUNK (15 PTS) (D. Wade 2 AST),"[1628386, 1629731]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,0.9,Made,,,,,,,,,,,,15.0,D. Wade,1629731.0,2.0,,,,
579,PT07M35.00S,2021-11-23T02:03:16.8Z,4,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612751,92,93,2021-11-23T02:03:25Z,5670000,,,0,,J. Allen shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628386, 201949]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,,,,,,,,,1628954.0,1.0,0.0,Johnson,201949.0,,,,,,,,
581,PT07M35.00S,2021-11-23T02:03:39.4Z,4,REGULAR,freethrow,1 of 2,[],201949,,,1610612751,92,93,2021-11-23T02:04:07Z,5690000,,,0,,MISS J. Johnson Free Throw 1 of 2,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
582,PT07M35.00S,2021-11-23T02:03:39.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,92,93,2021-11-23T02:04:07Z,5700000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,581.0,,,,,,,,,,,,,,,,
583,PT07M35.00S,2021-11-23T02:03:41.2Z,4,REGULAR,substitution,out,[],200794,,,1610612751,92,93,2021-11-23T02:03:47Z,5710000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M35.00S,2021-11-23T02:03:41.2Z,4,REGULAR,substitution,in,[],200746,,,1610612751,92,93,2021-11-23T02:03:47Z,5720000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M35.00S,2021-11-23T02:03:39.4Z,4,REGULAR,freethrow,2 of 2,[],201949,,,1610612751,92,93,2021-11-23T02:04:07Z,5730000,,,0,,MISS J. Johnson Free Throw 2 of 2,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
586,PT07M33.00S,2021-11-23T02:03:41.4Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,92,93,2021-11-23T02:04:07Z,5740000,,,0,,J. Allen REBOUND (Off:5 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,585.0,13.0,8.0,5.0,,,,,,,,,,,,,
587,PT07M19.00S,2021-11-23T02:04:10.8Z,4,REGULAR,3pt,Jump Shot,[],1628374,4.5499342969776615,96.56862745098039,1610612739,95,93,2021-11-23T02:04:16Z,5750000,-233.0,-10.0,1,left,L. Markkanen 3PT  (18 PTS) (D. Garland 8 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,23.3,Made,,,,,,,,,,,,18.0,D. Garland,1629636.0,8.0,,,,
589,PT07M02.00S,2021-11-23T02:04:27.8Z,4,REGULAR,3pt,Jump Shot,[],201949,89.70105124835742,95.58823529411765,1610612751,95,93,2021-11-23T02:04:33Z,5770000,228.0,44.0,1,right,MISS J. Johnson 3PT,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,,
590,PT07M00.00S,2021-11-23T02:04:29.8Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,95,93,2021-11-23T02:04:33Z,5780000,,,0,,J. Allen REBOUND (Off:5 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,589.0,14.0,9.0,5.0,,,,,,,,,,,,,
591,PT06M51.00S,2021-11-23T02:04:39.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,8.492115637319317,47.30392156862745,1610612739,95,93,2021-11-23T02:04:46Z,5790000,13.0,27.0,1,left,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,3.05,Missed,,,,,,,,,,,,,,,,,,,
592,PT06M47.00S,2021-11-23T02:04:43.9Z,4,REGULAR,rebound,offensive,[],1629636,,,1610612739,95,93,2021-11-23T02:04:46Z,5800000,,,0,,D. Garland REBOUND (Off:2 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,591.0,4.0,2.0,2.0,,,,,,,,,,,,,
593,PT06M47.00S,2021-11-23T02:04:44.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629636,5.590000152587891,50.0,1610612739,95,93,2021-11-23T02:04:44Z,5810000,0.0,0.0,1,left,MISS D. Garland tip Layup,[1629636],1610612739.0,CLE,tip,,,Garland,D. Garland,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
594,PT06M46.00S,2021-11-23T02:04:44.8Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,95,93,2021-11-23T02:04:44Z,5820000,,,0,,J. Harden REBOUND (Off:1 Def:5),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,593.0,6.0,5.0,1.0,,,,,,,,,,,,,
595,PT06M37.00S,2021-11-23T02:04:53.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200746,93.11760840998686,35.049019607843135,1610612751,95,95,2021-11-23T02:05:00Z,5830000,-75.0,12.0,1,right,L. Aldridge 7' turnaround Jump Shot (19 PTS),[200746],1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,7.58,Made,,,,,,,,,,,,19.0,,,,,,,
596,PT06M22.00S,2021-11-23T02:05:08.9Z,4,REGULAR,3pt,Jump Shot,[],1628374,31.61957950065703,62.745098039215684,1610612739,95,95,2021-11-23T02:05:14Z,5840000,-64.0,245.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,,
597,PT06M19.00S,2021-11-23T02:05:11.9Z,4,REGULAR,rebound,defensive,[],1627761,,,1610612751,95,95,2021-11-23T02:05:14Z,5850000,,,0,,D. Bembry REBOUND (Off:2 Def:1),[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,596.0,3.0,1.0,2.0,,,,,,,,,,,,,
598,PT06M05.00S,2021-11-23T02:05:25.5Z,4,REGULAR,3pt,Jump Shot,[],201949,87.86136662286465,97.79411764705883,1610612751,95,98,2021-11-23T02:05:32Z,5860000,239.0,62.0,1,right,J. Johnson 24' 3PT  (5 PTS) (J. Harden 14 AST),"[201949, 201935]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,24.68,Made,,,,,,,,,,,,5.0,J. Harden,201935.0,14.0,,,,
600,PT05M45.00S,2021-11-23T02:05:46.1Z,4,REGULAR,3pt,Jump Shot,[],1629731,21.107095926412615,88.48039215686273,1610612739,98,98,2021-11-23T02:05:52Z,5880000,-192.0,146.0,1,left,D. Wade 24' 3PT  (7 PTS) (D. Garland 9 AST),"[1629731, 1629636]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,24.15,Made,,,,,,,,,,,,7.0,D. Garland,1629636.0,9.0,,,,
602,PT05M39.00S,2021-11-23T02:05:57.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,98,98,2021-11-23T02:05:57Z,5900000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M39.00S,2021-11-23T02:07:31.3Z,4,REGULAR,substitution,out,[],1628374,,,1610612751,98,98,2021-11-23T02:08:24Z,5910000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M39.00S,2021-11-23T02:07:31.3Z,4,REGULAR,substitution,out,[],1627761,,,1610612751,98,98,2021-11-23T02:08:24Z,5920000,,,0,,SUB out: D. Bembry,[1627761],1610612751.0,BKN,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M39.00S,2021-11-23T02:07:31.3Z,4,REGULAR,substitution,in,[],201937,,,1610612751,98,98,2021-11-23T02:08:24Z,5930000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M39.00S,2021-11-23T02:07:31.3Z,4,REGULAR,substitution,in,[],201988,,,1610612751,98,98,2021-11-23T02:08:24Z,5940000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M24.00S,2021-11-23T02:08:59.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201949,92.9862023653088,51.470588235294116,1610612751,98,100,2021-11-23T02:10:19Z,5950000,7.0,13.0,1,right,J. Johnson cutting Layup (7 PTS) (K. Durant 8 AST),"[201949, 201142]",1610612751.0,BKN,cutting,,,Johnson,J. Johnson,,,,,1.53,Made,,,,,,,,,,,,7.0,K. Durant,201142.0,8.0,,,,
609,PT05M01.00S,2021-11-23T02:09:24.0Z,4,REGULAR,3pt,Jump Shot,[],1629636,34.510512483574246,22.058823529411764,1610612739,98,100,2021-11-23T02:09:31Z,5970000,140.0,272.0,1,left,MISS D. Garland 30' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,30.57,Missed,,,,,,,,,,,,,,,,,,,
610,PT04M55.00S,2021-11-23T02:09:29.0Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,98,100,2021-11-23T02:09:29Z,5980000,,,0,,J. Johnson REBOUND (Off:2 Def:1),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,609.0,3.0,1.0,2.0,,,,,,,,,,,,,
611,PT04M52.00S,2021-11-23T02:09:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,94.56307490144546,50.0,1610612751,98,102,2021-11-23T02:09:45Z,5990000,0.0,-1.0,1,right,J. Harden running Layup (14 PTS),[201935],1610612751.0,BKN,running,,,Harden,J. Harden,,,,,0.14,Made,,,,,,,,,,,,14.0,,,,,,,
613,PT04M45.00S,2021-11-23T02:09:42.4Z,4,REGULAR,3pt,Jump Shot,[],1629636,20.844283837056505,90.93137254901961,1610612739,98,102,2021-11-23T02:10:33Z,6010000,-205.0,143.0,1,left,MISS D. Garland 24' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
614,PT04M44.00S,2021-11-23T02:09:43.4Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,98,102,2021-11-23T02:10:33Z,6020000,,,0,,J. Allen REBOUND (Off:6 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,613.0,15.0,9.0,6.0,,,,,,,,,,,,,
615,PT04M43.00S,2021-11-23T02:09:47.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628386,7.046649145860711,49.50980392156863,1610612739,100,102,2021-11-23T02:10:12Z,6030000,2.0,14.0,1,left,J. Allen putback DUNK (17 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,1.39,Made,,,,,,,,,,,,17.0,,,,,,,
616,PT04M43.00S,2021-11-23T02:09:53.7Z,4,REGULAR,foul,personal,['1freethrow'],201142,,,1610612739,100,102,2021-11-23T02:10:02Z,6040000,,,0,,K. Durant shooting personal FOUL (2 PF) (Allen 1 FT),"[201142, 1628386]",1610612751.0,BKN,shooting,,,Durant,K. Durant,,,,,,,,,,,,,203593.0,2.0,0.0,Allen,1628386.0,,,,,,,,
618,PT04M43.00S,2021-11-23T02:10:14.8Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1628386,,,1610612739,101,102,2021-11-23T02:10:14Z,6060000,,,0,,J. Allen Free Throw 1 of 1 (18 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,,,,,,18.0,,,,,,,
619,PT04M18.00S,2021-11-23T02:10:41.9Z,4,REGULAR,2pt,Jump Shot,[],201142,88.64980289093299,21.568627450980394,1610612751,101,102,2021-11-23T02:10:50Z,6070000,-142.0,54.0,1,right,MISS K. Durant 15' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,15.22,Missed,,,,,,,,,,,,,,,,,,,
620,PT04M15.00S,2021-11-23T02:10:44.9Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,101,102,2021-11-23T02:10:50Z,6080000,,,0,,D. Garland REBOUND (Off:2 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,619.0,5.0,3.0,2.0,,,,,,,,,,,,,
621,PT04M13.00S,2021-11-23T02:10:46.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628386,6.521024967148489,49.50980392156863,1610612739,103,102,2021-11-23T02:10:58Z,6090000,2.0,9.0,1,left,J. Allen running DUNK (20 PTS) (D. Garland 10 AST),"[1628386, 1629636]",1610612739.0,CLE,running,,,Allen,J. Allen,,,,,0.91,Made,,,,,,,,,,,,20.0,D. Garland,1629636.0,10.0,,,,
623,PT03M56.00S,2021-11-23T02:11:02.7Z,4,REGULAR,turnover,lost ball,[],201935,,,1610612751,103,102,2021-11-23T02:11:07Z,6110000,,,0,,J. Harden lost ball TURNOVER (5 TO),"[201935, 1630171]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,5.0,Okoro,1630171.0,
