actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
551,PT06M09.00S,2021-12-14T02:04:21.9Z,4,REGULAR,3pt,Jump Shot,[],201567,29.25427069645204,74.26470588235294,1610612739,95,81,2021-12-14T02:04:25Z,5350000,-121.0,222.0,1,left,K. Love 25' 3PT  (20 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,25.34,Made,,,,,,,,,20.0,,,,,,,,,,
552,PT05M56.00S,2021-12-14T02:04:35.0Z,4,REGULAR,3pt,Jump Shot,[],1629216,72.48685939553219,88.97058823529412,1610612748,95,84,2021-12-14T02:04:40Z,5360000,195.0,206.0,1,right,G. Vincent 28' 3PT step back (8 PTS) (P. Tucker 5 AST),"[1629216, 200782]",1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,28.37,Made,,,,,,,,,8.0,P. Tucker,200782.0,5.0,,,,,,,
554,PT05M33.00S,2021-12-14T02:05:05.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201937,5.995400788436268,50.49019607843137,1610612739,97,84,2021-12-14T02:05:12Z,5380000,-2.0,4.0,1,left,R. Rubio driving finger roll Layup (7 PTS) (J. Allen 3 AST),"[201937, 1628386]",1610612739.0,CLE,driving finger roll,,,Rubio,R. Rubio,,,,,0.46,Made,,,,,,,,,7.0,J. Allen,1628386.0,3.0,,,,,,,
556,PT05M25.00S,2021-12-14T02:05:12.6Z,4,REGULAR,3pt,Jump Shot,[],200768,77.4802890932983,89.95098039215686,1610612748,97,84,2021-12-14T02:14:08Z,5400000,200.0,159.0,1,right,MISS K. Lowry 25' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
557,PT05M21.00S,2021-12-14T02:05:16.6Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,97,84,2021-12-14T02:05:18Z,5410000,,,0,,I. Okoro REBOUND (Off:0 Def:5),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,556.0,,,,,,,,,,5.0,5.0,0.0,,,,
558,PT05M10.00S,2021-12-14T02:05:29.8Z,4,REGULAR,3pt,Jump Shot,[],201567,24.392247043363994,84.55882352941177,1610612739,100,84,2021-12-14T02:05:58Z,5420000,-173.0,177.0,1,left,K. Love 24' 3PT  (23 PTS) (R. Rubio 6 AST),"[201567, 201937]",1610612739.0,CLE,,,,Love,K. Love,,,,,24.72,Made,,,,,,,,,23.0,R. Rubio,201937.0,6.0,,,,,,,
560,PT05M09.00S,2021-12-14T02:05:38.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,100,84,2021-12-14T02:05:38Z,5440000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT05M09.00S,2021-12-14T02:07:59.7Z,4,REGULAR,memo,,[],0,,,1610612748,100,84,2021-12-14T02:09:23Z,5450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Love sets season high in points 
562,PT04M48.00S,2021-12-14T02:08:45.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,79.97700394218134,49.01960784313725,1610612748,100,86,2021-12-14T02:08:53Z,5460000,-5.0,136.0,1,right,K. Lowry 13' turnaround Jump Shot (18 PTS),[200768],1610612748.0,MIA,turnaround,,,Lowry,K. Lowry,,,,,13.58,Made,,,,,,,,,18.0,,,,,,,,,,
563,PT04M23.00S,2021-12-14T02:09:13.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,100,86,2021-12-14T02:09:13Z,5470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT04M19.00S,2021-12-14T02:09:39.2Z,4,REGULAR,3pt,Jump Shot,[],201567,23.73521681997372,11.27450980392157,1610612739,100,86,2021-12-14T02:09:42Z,5480000,194.0,171.0,1,left,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
565,PT04M16.00S,2021-12-14T02:09:41.7Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,100,86,2021-12-14T02:09:41Z,5490000,,,0,,O. Yurtseven REBOUND (Off:3 Def:4),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,564.0,,,,,,,,,,7.0,4.0,3.0,,,,
566,PT04M12.00S,2021-12-14T02:09:46.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",200768,94.03745072273325,49.50980392156863,1610612748,100,88,2021-12-14T02:09:56Z,5500000,-2.0,4.0,1,right,K. Lowry driving Layup (20 PTS),[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,0.43,Made,,,,,,,,,20.0,,,,,,,,,,
567,PT03M57.00S,2021-12-14T02:10:01.5Z,4,REGULAR,turnover,bad pass,[],1628386,,,1610612739,100,88,2021-12-14T02:10:06Z,5510000,,,0,,J. Allen bad pass TURNOVER (2 TO),"[1628386, 1629130]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,2.0,Robinson,1629130.0,
568,PT03M57.00S,2021-12-14T02:10:01.5Z,4,REGULAR,steal,,[],1629130,,,1610612748,100,88,2021-12-14T02:10:04Z,5520000,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT03M43.00S,2021-12-14T02:10:14.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629216,82.34231274638634,36.76470588235294,1610612748,100,90,2021-12-14T02:10:22Z,5530000,-66.0,113.0,1,right,G. Vincent 13' pullup Jump Shot (10 PTS) (K. Lowry 4 AST),"[1629216, 200768]",1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,13.14,Made,,,,,,,,,10.0,K. Lowry,200768.0,4.0,,,,,,,
570,PT03M42.00S,2021-12-14T02:10:26.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,100,90,2021-12-14T02:10:26Z,5540000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT03M42.00S,2021-12-14T02:11:23.1Z,4,REGULAR,substitution,out,[],201567,,,1610612739,100,90,2021-12-14T02:11:48Z,5550000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT03M42.00S,2021-12-14T02:11:23.1Z,4,REGULAR,substitution,out,[],1628374,,,1610612739,100,90,2021-12-14T02:11:48Z,5560000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M42.00S,2021-12-14T02:11:23.1Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,100,90,2021-12-14T02:11:48Z,5570000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M42.00S,2021-12-14T02:11:23.1Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,100,90,2021-12-14T02:11:48Z,5580000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M31.00S,2021-12-14T02:12:01.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,5.863994743758213,51.470588235294116,1610612739,102,90,2021-12-14T02:12:10Z,5590000,-7.0,3.0,1,left,J. Allen driving DUNK (14 PTS) (D. Garland 5 AST),"[1628386, 1629636]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,0.78,Made,,,,,,,,,14.0,D. Garland,1629636.0,5.0,,,,,,,
578,PT03M31.00S,2021-12-14T02:12:06.7Z,4,REGULAR,foul,personal,['1freethrow'],200768,,,1610612739,102,90,2021-12-14T02:12:21Z,5610000,,,0,,K. Lowry shooting personal FOUL (4 PF) (Allen 1 FT),"[200768, 1628386]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,201639.0,4.0,0.0,Allen,1628386.0,,,,,,,,,,,
580,PT03M31.00S,2021-12-14T02:12:25.3Z,4,REGULAR,freethrow,1 of 1,[],1628386,,,1610612739,103,90,2021-12-14T02:12:25Z,5630000,,,0,,J. Allen Free Throw 1 of 1 (15 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Made,,,,,,,,,15.0,,,,,,,,,,
581,PT03M16.00S,2021-12-14T02:12:40.7Z,4,REGULAR,turnover,lost ball,[],1629216,,,1610612748,103,90,2021-12-14T02:12:44Z,5640000,,,0,,G. Vincent lost ball TURNOVER (3 TO),"[1629216, 201937]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,3.0,Rubio,201937.0,
582,PT03M16.00S,2021-12-14T02:12:40.7Z,4,REGULAR,steal,,[],201937,,,1610612739,103,90,2021-12-14T02:12:42Z,5650000,,,0,,R. Rubio STEAL (1 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M01.00S,2021-12-14T02:13:00.6Z,4,REGULAR,foul,offensive,[],1629636,,,1610612739,103,90,2021-12-14T02:13:13Z,5660000,,,0,,D. Garland offensive FOUL (1 PF),"[1629636, 1629216]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,201639.0,1.0,0.0,Vincent,1629216.0,,,,,,,,,,,
585,PT03M01.00S,2021-12-14T02:13:00.6Z,4,REGULAR,turnover,offensive foul,[],1629636,,,1610612739,103,90,2021-12-14T02:13:00Z,5680000,,,0,,D. Garland offensive foul TURNOVER (2 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,201639.0,,,,,,,,,,,,2.0,,,
586,PT02M50.00S,2021-12-14T02:13:25.6Z,4,REGULAR,foul,personal,[],201937,,,1610612748,103,90,2021-12-14T02:13:32Z,5690000,,,0,,R. Rubio personal FOUL (3 PF),"[201937, 1629216]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,201245.0,3.0,0.0,Vincent,1629216.0,,,,,,,,,,,
588,PT02M44.00S,2021-12-14T02:13:47.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",200768,92.59198423127464,49.754901960784316,1610612748,103,90,2021-12-14T02:13:53Z,5710000,-1.0,17.0,1,right,MISS K. Lowry cutting Layup,[200768],1610612748.0,MIA,cutting,,,Lowry,K. Lowry,,,,,1.71,Missed,,,,,,,,,,,,,,,,,,,
589,PT02M40.00S,2021-12-14T02:13:51.0Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,103,90,2021-12-14T02:13:53Z,5720000,,,0,,R. Rubio REBOUND (Off:0 Def:3),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,588.0,,,,,,,,,,3.0,3.0,0.0,,,,
590,PT02M24.00S,2021-12-14T02:14:07.1Z,4,REGULAR,2pt,Jump Shot,[],1629636,15.719448094612352,29.166666666666668,1610612739,103,90,2021-12-14T02:14:15Z,5730000,104.0,95.0,1,left,MISS D. Garland 14' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,14.12,Missed,,,,,,,,,,,,,,,,,,,
591,PT02M21.00S,2021-12-14T02:14:09.8Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,103,90,2021-12-14T02:14:09Z,5740000,,,0,,D. Robinson REBOUND (Off:0 Def:5),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,590.0,,,,,,,,,,5.0,5.0,0.0,,,,
592,PT02M14.00S,2021-12-14T02:14:17.4Z,4,REGULAR,3pt,Jump Shot,[],200782,93.64323258869908,3.431372549019608,1610612748,103,90,2021-12-14T02:14:22Z,5750000,-233.0,7.0,1,right,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
593,PT02M09.00S,2021-12-14T02:14:21.7Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,103,90,2021-12-14T02:14:21Z,5760000,,,0,,J. Allen REBOUND (Off:4 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,592.0,,,,,,,,,,7.0,3.0,4.0,,,,
594,PT01M53.00S,2021-12-14T02:14:40.4Z,4,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,103,90,2021-12-14T02:14:45Z,5770000,,,0,,D. Garland bad pass out-of-bounds TURNOVER (3 TO),[1629636],1610612739.0,CLE,bad pass,,,Garland,D. Garland,,,,,,,,,,202056.0,,,,,,,,,,,,3.0,,,
595,PT01M40.00S,2021-12-14T02:15:05.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630209,85.89027595269383,44.85294117647059,1610612748,103,92,2021-12-14T02:19:38Z,5780000,-26.0,80.0,1,right,O. Yurtseven 8' floating Jump Shot (8 PTS) (K. Lowry 5 AST),"[1630209, 200768]",1610612748.0,MIA,floating,,,Yurtseven,O. Yurtseven,,,,,8.41,Made,,,,,,,,,8.0,K. Lowry,200768.0,5.0,,,,,,,
597,PT01M18.00S,2021-12-14T02:15:28.5Z,4,REGULAR,turnover,lost ball,[],1628386,,,1610612739,103,92,2021-12-14T02:15:36Z,5800000,,,0,,J. Allen lost ball TURNOVER (3 TO),"[1628386, 200768]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,3.0,Lowry,200768.0,
598,PT01M18.00S,2021-12-14T02:15:28.5Z,4,REGULAR,steal,,[],200768,,,1610612748,103,92,2021-12-14T02:15:33Z,5810000,,,0,,K. Lowry STEAL (1 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT01M12.00S,2021-12-14T02:15:34.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629130,70.25295663600527,23.03921568627451,1610612748,103,92,2021-12-14T02:15:39Z,5820000,-135.0,227.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,,
600,PT01M09.00S,2021-12-14T02:15:37.9Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,103,92,2021-12-14T02:15:37Z,5830000,,,0,,E. Mobley REBOUND (Off:2 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,599.0,,,,,,,,,,5.0,3.0,2.0,,,,
601,PT00M49.90S,2021-12-14T02:15:58.2Z,4,REGULAR,3pt,Jump Shot,[],1629636,23.866622864651774,10.049019607843137,1610612739,103,92,2021-12-14T02:16:06Z,5840000,200.0,172.0,1,left,MISS D. Garland 26' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
602,PT00M49.40S,2021-12-14T02:15:58.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,103,92,2021-12-14T02:16:06Z,5850000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,601.0,,,,,,,,,,,,,,,,
604,PT00M49.40S,2021-12-14T02:16:15.1Z,4,REGULAR,foul,personal,[],1628386,,,1610612748,103,92,2021-12-14T02:16:23Z,5870000,,,0,,J. Allen loose ball personal FOUL (2 PF),"[1628386, 200782]",1610612739.0,CLE,loose ball,,,Allen,J. Allen,,,,,,,,,,202056.0,2.0,0.0,Tucker,200782.0,,,,,,,,,,,
606,PT00M43.90S,2021-12-14T02:16:29.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629636,,,1610612748,103,92,2021-12-14T02:16:37Z,5890000,,,0,,D. Garland personal FOUL (2 PF) (Lowry 2 FT),"[1629636, 200768]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,201245.0,2.0,0.0,Lowry,200768.0,,,,,,,,,,,
608,PT00M43.90S,2021-12-14T02:16:52.5Z,4,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,103,93,2021-12-14T02:16:52Z,5910000,,,0,,K. Lowry Free Throw 1 of 2 (21 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,,,21.0,,,,,,,,,,
609,PT00M43.90S,2021-12-13T07:16:54.0Z,4,REGULAR,memo,,[],0,,,1610612748,103,93,2021-12-14T02:24:22Z,5920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P.J. Tucker sets season high in points 
610,PT00M43.90S,2021-12-14T02:16:55.5Z,4,REGULAR,substitution,out,[],1630171,,,1610612748,103,93,2021-12-14T02:17:27Z,5930000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M43.90S,2021-12-14T02:16:55.5Z,4,REGULAR,substitution,out,[],200782,,,1610612748,103,93,2021-12-14T02:17:27Z,5940000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M43.90S,2021-12-14T02:16:55.5Z,4,REGULAR,substitution,in,[],1628374,,,1610612748,103,93,2021-12-14T02:17:27Z,5950000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M43.90S,2021-12-14T02:16:55.5Z,4,REGULAR,substitution,in,[],1629644,,,1610612748,103,93,2021-12-14T02:17:27Z,5960000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M43.90S,2021-12-14T02:17:34.0Z,4,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,103,94,2021-12-14T02:17:34Z,5970000,,,0,,K. Lowry Free Throw 2 of 2 (22 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,Made,,,,,,,,,22.0,,,,,,,,,,
615,PT00M42.80S,2021-12-14T02:17:45.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,103,94,2021-12-14T02:17:45Z,5980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M23.10S,2021-12-14T02:18:23.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,6.783837056504599,50.49019607843137,1610612739,105,94,2021-12-14T02:18:28Z,5990000,-2.0,11.0,1,left,J. Allen Hook (17 PTS) (R. Rubio 7 AST),"[1628386, 201937]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,1.16,Made,,,,,,,,,17.0,R. Rubio,201937.0,7.0,,,,,,,
618,PT00M11.80S,2021-12-14T02:18:36.5Z,4,REGULAR,3pt,Jump Shot,[],1630209,68.80749014454665,18.137254901960784,1610612748,105,94,2021-12-14T02:18:41Z,6010000,-159.0,241.0,1,right,MISS O. Yurtseven 28' 3PT,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,28.86,Missed,,,,,,,,,,,,,,,,,,,
619,PT00M07.40S,2021-12-14T02:18:41.0Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,105,94,2021-12-14T02:18:41Z,6020000,,,0,,J. Allen REBOUND (Off:4 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,618.0,,,,,,,,,,8.0,4.0,4.0,,,,
620,PT00M00.00S,2021-12-14T02:18:51.0Z,4,REGULAR,period,end,[],0,,,1610612739,105,94,2021-12-14T02:18:51Z,6030000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M00.00S,2021-12-14T02:19:12.2Z,4,REGULAR,game,end,[],0,,,0,105,94,2021-12-14T02:19:12Z,6040000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
