actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
521,PT07M26.00S,2021-11-13T02:22:31.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626224,5.469776609724048,49.50980392156863,1610612739,87,60,2021-11-13T02:22:44Z,5100000,2.0,-1.0,1,left,C. Osman running Layup (17 PTS) (R. Rubio 9 AST),"[1626224, 201937]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,,,,,,0.27,Made,17.0,,,,,,,,R. Rubio,201937.0,9.0,,,
523,PT07M15.00S,2021-11-13T02:22:54.6Z,4,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612765,87,60,2021-11-13T02:23:04Z,5120000,,,0,,J. Allen shooting personal FOUL (2 PF) (Bey 2 FT),"[1628386, 1630180]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,201638.0,2.0,0.0,Bey,1630180.0,,,,,,,,,,,,,,,,
526,PT07M15.00S,2021-11-13T02:23:10.0Z,4,REGULAR,freethrow,1 of 2,[],1630180,,,1610612765,87,61,2021-11-13T02:23:10Z,5140000,,,0,,S. Bey Free Throw 1 of 2 (3 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
527,PT07M15.00S,2021-11-13T02:23:28.6Z,4,REGULAR,freethrow,2 of 2,[],1630180,,,1610612765,87,62,2021-11-13T02:23:28Z,5150000,,,0,,S. Bey Free Throw 2 of 2 (4 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
528,PT06M59.00S,2021-11-13T02:23:45.6Z,4,REGULAR,3pt,Jump Shot,[],1626224,26.888961892247043,16.911764705882355,1610612739,87,62,2021-11-13T02:23:50Z,5160000,165.0,200.0,1,left,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,25.98,Missed,,,,,,,,,,,,,,
529,PT06M57.00S,2021-11-13T02:23:47.6Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,87,62,2021-11-13T02:23:50Z,5170000,,,0,,S. Bey REBOUND (Off:1 Def:6),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,528.0,7.0,6.0,1.0,,,,,,,,,
530,PT06M47.00S,2021-11-13T02:23:58.6Z,4,REGULAR,turnover,lost ball,[],1630595,,,1610612765,87,62,2021-11-13T02:24:03Z,5180000,,,0,,C. Cunningham lost ball TURNOVER (7 TO),"[1630595, 1626224]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,7.0,Osman,1626224.0,,,,,,
531,PT06M47.00S,2021-11-13T02:23:58.6Z,4,REGULAR,steal,,[],1626224,,,1610612739,87,62,2021-11-13T02:24:00Z,5190000,,,0,,C. Osman STEAL (1 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M36.00S,2021-11-13T02:24:09.4Z,4,REGULAR,turnover,bad pass,[],1628386,,,1610612739,87,62,2021-11-13T02:24:13Z,5200000,,,0,,J. Allen bad pass TURNOVER (3 TO),"[1628386, 202709]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,3.0,Joseph,202709.0,,,,,,
533,PT06M36.00S,2021-11-13T02:24:09.4Z,4,REGULAR,steal,,[],202709,,,1610612765,87,62,2021-11-13T02:24:12Z,5210000,,,0,,C. Joseph STEAL (1 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT06M33.00S,2021-11-13T02:24:14.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630180,93.77463863337714,50.0,1610612765,87,62,2021-11-13T02:26:18Z,5220000,0.0,6.0,1,right,MISS S. Bey running Layup,[1630180],1610612765.0,DET,running,,,Bey,S. Bey,,,,,,,,,,0.6,Missed,,,,,,,,,,,,,,
535,PT06M32.00S,2021-11-13T02:24:15.3Z,4,REGULAR,rebound,offensive,[],202709,,,1610612765,87,62,2021-11-13T02:26:26Z,5230000,,,0,,C. Joseph REBOUND (Off:3 Def:0),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,534.0,3.0,0.0,3.0,,,,,,,,,
536,PT06M32.00S,2021-11-13T02:24:21.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",202709,94.40999984741211,50.0,1610612765,87,64,2021-11-13T02:26:44Z,5240000,0.0,0.0,1,right,C. Joseph tip Layup (7 PTS),[202709],1610612765.0,DET,tip,,,Joseph,C. Joseph,,,,,,,,,,0.0,Made,7.0,,,,,,,,,,,,,
537,PT06M07.00S,2021-11-13T02:24:43.1Z,4,REGULAR,foul,personal,[],1628402,,,1610612739,87,64,2021-11-13T02:25:52Z,5250000,,,0,,F. Jackson personal FOUL (2 PF),"[1628402, 1628386]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,201638.0,2.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,,
539,PT06M07.00S,2021-11-13T02:24:57.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,87,64,2021-11-13T02:24:57Z,5270000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M07.00S,2021-11-13T02:26:57.1Z,4,REGULAR,substitution,out,[],201937,,,1610612739,87,64,2021-11-13T02:27:22Z,5280000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M07.00S,2021-11-13T02:26:57.1Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,87,64,2021-11-13T02:27:22Z,5290000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT06M07.00S,2021-11-13T02:26:57.1Z,4,REGULAR,substitution,out,[],1630595,,,1610612739,87,64,2021-11-13T02:27:22Z,5300000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT06M07.00S,2021-11-13T02:26:57.1Z,4,REGULAR,substitution,out,[],202709,,,1610612739,87,64,2021-11-13T02:27:22Z,5310000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M07.00S,2021-11-13T02:26:57.1Z,4,REGULAR,substitution,in,[],1629685,,,1610612739,87,64,2021-11-13T02:27:22Z,5320000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT06M07.00S,2021-11-13T02:26:57.1Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,87,64,2021-11-13T02:27:22Z,5330000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M07.00S,2021-11-13T02:26:57.1Z,4,REGULAR,substitution,in,[],1630165,,,1610612739,87,64,2021-11-13T02:27:22Z,5340000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M07.00S,2021-11-13T02:26:57.1Z,4,REGULAR,substitution,in,[],203585,,,1610612739,87,64,2021-11-13T02:27:22Z,5350000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT05M52.00S,2021-11-13T02:27:53.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,87,64,2021-11-13T02:28:00Z,5360000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,1162.0,,,,,,,,,,,,,,,,,,,,
550,PT05M28.00S,2021-11-13T02:28:31.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,65.78515111695138,17.401960784313726,1610612765,87,64,2021-11-13T02:28:41Z,5370000,-163.0,269.0,1,right,MISS S. Bey 31' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,31.46,Missed,,,,,,,,,,,,,,
551,PT05M25.00S,2021-11-13T02:28:34.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,87,64,2021-11-13T02:28:41Z,5380000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,550.0,,,,,,,,,,,,
552,PT05M06.00S,2021-11-13T02:29:02.3Z,4,REGULAR,3pt,Jump Shot,[],1629685,5.338370565045992,4.411764705882353,1610612739,90,64,2021-11-13T02:30:34Z,5390000,228.0,-2.0,1,left,D. Windler 3PT  (8 PTS) (D. Garland 7 AST),"[1629685, 1629636]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,22.79,Made,8.0,,,,,,,,D. Garland,1629636.0,7.0,,,
553,PT04M46.00S,2021-11-13T02:29:23.5Z,4,REGULAR,3pt,Jump Shot,[],203585,88.78120893561103,97.30392156862744,1610612765,90,67,2021-11-13T02:29:28Z,5400000,237.0,53.0,1,right,R. McGruder 24' 3PT  (3 PTS) (K. Hayes 4 AST),"[203585, 1630165]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,24.24,Made,3.0,,,,,,,,K. Hayes,1630165.0,4.0,,,
555,PT04M25.00S,2021-11-13T02:29:44.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629685,7.835085413929041,47.549019607843135,1610612739,90,67,2021-11-13T02:30:08Z,5420000,12.0,21.0,1,left,MISS D. Windler running finger roll Layup - blocked,"[1629685, 1630191]",1610612739.0,CLE,running finger roll,,,Windler,D. Windler,,,,,,,,,,2.44,Missed,,,,,,,,,,,,Stewart,1630191.0,
556,PT04M25.00S,2021-11-13T02:29:44.6Z,4,REGULAR,block,,[],1630191,,,1610612739,90,67,2021-11-13T02:29:47Z,5430000,,,0,,I. Stewart BLOCK (2 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT04M25.00S,2021-11-13T02:29:44.6Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,90,67,2021-11-13T02:40:06Z,5440000,,,0,,I. Stewart REBOUND (Off:1 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,555.0,7.0,6.0,1.0,,,,,,,,,
558,PT04M14.00S,2021-11-13T02:29:54.9Z,4,REGULAR,3pt,Jump Shot,[],203585,73.40670170827858,15.686274509803921,1610612765,90,67,2021-11-13T02:30:14Z,5450000,-172.0,197.0,1,right,MISS R. McGruder 26' 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,26.16,Missed,,,,,,,,,,,,,,
559,PT04M11.00S,2021-11-13T02:29:57.6Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,90,67,2021-11-13T02:29:57Z,5460000,,,0,,D. Garland REBOUND (Off:0 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,558.0,2.0,2.0,0.0,,,,,,,,,
560,PT03M55.00S,2021-11-13T02:30:14.1Z,4,REGULAR,3pt,Jump Shot,[],1626224,16.113666228646515,5.392156862745098,1610612739,90,67,2021-11-13T02:30:21Z,5470000,223.0,99.0,1,left,MISS C. Osman 24' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,24.4,Missed,,,,,,,,,,,,,,
561,PT03M50.00S,2021-11-13T02:30:18.5Z,4,REGULAR,rebound,defensive,[],203585,,,1610612765,90,67,2021-11-13T02:30:18Z,5480000,,,0,,R. McGruder REBOUND (Off:0 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,560.0,1.0,1.0,0.0,,,,,,,,,
562,PT03M44.00S,2021-11-13T02:30:25.1Z,4,REGULAR,2pt,Jump Shot,[],1630191,80.3712220762155,27.205882352941174,1610612765,90,67,2021-11-13T02:30:49Z,5490000,-114.0,132.0,1,right,MISS I. Stewart 17' pullup Shot,[1630191],1610612765.0,DET,pullup,,,Stewart,I. Stewart,,,,,,,,,,17.44,Missed,,,,,,,,,,,,,,
563,PT03M40.00S,2021-11-13T02:30:29.1Z,4,REGULAR,rebound,defensive,[],1629685,,,1610612739,90,67,2021-11-13T02:30:29Z,5500000,,,0,,D. Windler REBOUND (Off:2 Def:4),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,562.0,6.0,4.0,2.0,,,,,,,,,
565,PT03M39.00S,2021-11-13T02:30:38.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,90,67,2021-11-13T02:30:38Z,5510000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT03M39.00S,2021-11-13T02:32:12.3Z,4,REGULAR,substitution,out,[],1626224,,,1610612739,90,67,2021-11-13T02:33:19Z,5520000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT03M39.00S,2021-11-13T02:32:12.3Z,4,REGULAR,substitution,out,[],1628386,,,1610612739,90,67,2021-11-13T02:33:19Z,5530000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT03M39.00S,2021-11-13T02:32:12.3Z,4,REGULAR,substitution,out,[],1629731,,,1610612739,90,67,2021-11-13T02:33:19Z,5540000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT03M39.00S,2021-11-13T02:32:12.3Z,4,REGULAR,substitution,out,[],1629636,,,1610612739,90,67,2021-11-13T02:33:19Z,5550000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT03M39.00S,2021-11-13T02:32:12.3Z,4,REGULAR,substitution,out,[],1630191,,,1610612739,90,67,2021-11-13T02:33:19Z,5560000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT03M39.00S,2021-11-13T02:32:12.3Z,4,REGULAR,substitution,out,[],1630180,,,1610612739,90,67,2021-11-13T02:33:19Z,5570000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT03M39.00S,2021-11-13T02:32:12.3Z,4,REGULAR,substitution,in,[],1629605,,,1610612739,90,67,2021-11-13T02:33:19Z,5580000,,,0,,SUB in: T. Fall,[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT03M39.00S,2021-11-13T02:32:12.3Z,4,REGULAR,substitution,in,[],1630698,,,1610612739,90,67,2021-11-13T02:33:19Z,5590000,,,0,,SUB in: K. Pangos,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT03M39.00S,2021-11-13T02:32:12.3Z,4,REGULAR,substitution,in,[],202334,,,1610612739,90,67,2021-11-13T02:33:19Z,5600000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT03M39.00S,2021-11-13T02:32:12.3Z,4,REGULAR,substitution,in,[],1627756,,,1610612739,90,67,2021-11-13T02:33:19Z,5610000,,,0,,SUB in: D. Valentine,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT03M39.00S,2021-11-13T02:32:12.3Z,4,REGULAR,substitution,in,[],1630568,,,1610612739,90,67,2021-11-13T02:33:19Z,5620000,,,0,,SUB in: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT03M39.00S,2021-11-13T02:32:12.3Z,4,REGULAR,substitution,in,[],1628367,,,1610612739,90,67,2021-11-13T02:33:19Z,5630000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT03M22.00S,2021-11-13T02:33:40.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629605,6.915243101182654,50.0,1610612739,92,67,2021-11-13T02:33:49Z,5640000,0.0,13.0,1,left,T. Fall Layup (2 PTS) (D. Windler 3 AST),"[1629605, 1629685]",1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,,,,1.25,Made,2.0,,,,,,,,D. Windler,1629685.0,3.0,,,
582,PT03M11.00S,2021-11-13T02:33:52.2Z,4,REGULAR,2pt,Jump Shot,[],203585,83.78777923784494,31.372549019607842,1610612765,92,69,2021-11-13T02:34:00Z,5660000,-93.0,100.0,1,right,R. McGruder 13' floating Jump Shot (5 PTS),[203585],1610612765.0,DET,floating,,,McGruder,R. McGruder,,,,,,,,,,13.66,Made,5.0,,,,,,,,,,,,,
583,PT03M01.00S,2021-11-13T02:34:05.0Z,4,REGULAR,turnover,out-of-bounds,[],202334,,,1610612739,92,69,2021-11-13T02:34:14Z,5670000,,,0,,E. Davis bad pass out-of-bounds TURNOVER (1 TO),[202334],1610612739.0,CLE,bad pass,,,Davis,E. Davis,,,,,1628484.0,,,,,,,,,,,,1.0,,,,,,,,
584,PT02M47.00S,2021-11-13T02:34:21.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203585,89.43823915900131,59.55882352941176,1610612765,92,69,2021-11-13T02:34:29Z,5680000,48.0,47.0,1,right,MISS R. McGruder 6' driving floating Shot,[203585],1610612765.0,DET,driving floating,,,McGruder,R. McGruder,,,,,,,,,,6.69,Missed,,,,,,,,,,,,,,
585,PT02M45.00S,2021-11-13T02:34:23.6Z,4,REGULAR,rebound,defensive,[],1629605,,,1610612739,92,69,2021-11-13T02:34:29Z,5690000,,,0,,T. Fall REBOUND (Off:0 Def:1),[1629605],1610612739.0,CLE,,,,Fall,T. Fall,,,,,,,,,,,,,584.0,1.0,1.0,0.0,,,,,,,,,
586,PT02M29.00S,2021-11-13T02:34:39.9Z,4,REGULAR,3pt,Jump Shot,[],1627756,22.421156373193167,8.333333333333332,1610612739,95,69,2021-11-13T02:34:44Z,5700000,208.0,158.0,1,left,D. Valentine 26' 3PT  (3 PTS) (D. Windler 4 AST),"[1627756, 1629685]",1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,26.16,Made,3.0,,,,,,,,D. Windler,1629685.0,4.0,,,
588,PT02M13.00S,2021-11-13T02:34:55.3Z,4,REGULAR,3pt,Jump Shot,[],1628367,77.7431011826544,8.57843137254902,1610612765,95,69,2021-11-13T02:34:59Z,5720000,-207.0,157.0,1,right,MISS J. Jackson 25' 3PT,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,25.97,Missed,,,,,,,,,,,,,,
589,PT02M11.00S,2021-11-13T02:34:58.6Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612765,95,69,2021-11-13T02:34:58Z,5730000,,,0,,L. Garza REBOUND (Off:1 Def:1),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,588.0,2.0,1.0,1.0,,,,,,,,,
590,PT02M09.00S,2021-11-13T02:35:00.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628402,71.30420499342969,73.77450980392157,1610612765,95,72,2021-11-13T02:35:08Z,5740000,119.0,217.0,1,right,F. Jackson 24' 3PT  (9 PTS) (L. Garza 2 AST),"[1628402, 1630568]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,24.76,Made,9.0,,,,,,,,L. Garza,1630568.0,2.0,,,
592,PT01M49.00S,2021-11-13T02:35:20.7Z,4,REGULAR,turnover,lost ball,[],1629685,,,1610612739,95,72,2021-11-13T02:35:27Z,5760000,,,0,,D. Windler lost ball TURNOVER (3 TO),"[1629685, 1630165]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,3.0,Hayes,1630165.0,,,,,,
593,PT01M49.00S,2021-11-13T02:35:20.7Z,4,REGULAR,steal,,[],1630165,,,1610612765,95,72,2021-11-13T02:35:23Z,5770000,,,0,,K. Hayes STEAL (6 STL),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT01M46.00S,2021-11-13T02:35:23.8Z,4,REGULAR,turnover,bad pass,[],1628367,,,1610612765,95,72,2021-11-13T02:35:31Z,5780000,,,0,,J. Jackson bad pass TURNOVER (3 TO),"[1628367, 1627756]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,3.0,Valentine,1627756.0,,,,,,
595,PT01M46.00S,2021-11-13T02:35:23.8Z,4,REGULAR,steal,,[],1627756,,,1610612739,95,72,2021-11-13T02:35:27Z,5790000,,,0,,D. Valentine STEAL (1 STL),[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT01M40.00S,2021-11-13T02:35:29.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629685,23.078186596583443,11.029411764705882,1610612739,95,72,2021-11-13T02:35:33Z,5800000,195.0,164.0,1,left,MISS D. Windler 25' 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,25.5,Missed,,,,,,,,,,,,,,
597,PT01M37.00S,2021-11-13T02:35:31.5Z,4,REGULAR,rebound,offensive,[],1630698,,,1610612739,95,72,2021-11-13T02:35:31Z,5810000,,,0,,K. Pangos REBOUND (Off:1 Def:0),[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,596.0,1.0,0.0,1.0,,,,,,,,,
598,PT01M34.00S,2021-11-13T02:35:35.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627756,5.206964520367937,95.58823529411765,1610612739,95,72,2021-11-13T02:35:40Z,5820000,-228.0,-4.0,1,left,MISS D. Valentine 3PT,[1627756],1610612739.0,CLE,,,,Valentine,D. Valentine,,,,,,,,,,22.79,Missed,,,,,,,,,,,,,,
599,PT01M30.00S,2021-11-13T02:35:39.4Z,4,REGULAR,rebound,defensive,[],1628402,,,1610612765,95,72,2021-11-13T02:35:39Z,5830000,,,0,,F. Jackson REBOUND (Off:0 Def:2),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,598.0,2.0,2.0,0.0,,,,,,,,,
600,PT01M30.00S,2021-11-13T02:35:45.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628402,92.59198423127464,49.754901960784316,1610612765,95,74,2021-11-13T02:40:12Z,5840000,-1.0,17.0,1,right,F. Jackson running Layup (11 PTS),[1628402],1610612765.0,DET,running,,,Jackson,F. Jackson,,,,,,,,,,1.71,Made,11.0,,,,,,,,,,,,,
602,PT01M30.00S,2021-11-13T02:35:57.7Z,4,REGULAR,foul,personal,['1freethrow'],1630698,,,1610612765,95,74,2021-11-13T02:36:11Z,5860000,,,0,,K. Pangos shooting personal FOUL (1 PF) (Jackson 1 FT),"[1630698, 1628402]",1610612739.0,CLE,shooting,,,Pangos,K. Pangos,,,,,201638.0,1.0,0.0,Jackson,1628402.0,,,,,,,,,,,,,,,,
604,PT01M30.00S,2021-11-13T02:36:12.6Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1628402,,,1610612765,95,75,2021-11-13T02:40:12Z,5880000,,,0,,F. Jackson Free Throw 1 of 1 (12 PTS),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
605,PT01M14.00S,2021-11-13T02:36:31.7Z,4,REGULAR,foul,offensive,[],202334,,,1610612739,95,75,2021-11-13T02:36:44Z,5890000,,,0,,E. Davis offensive FOUL (1 PF),"[202334, 1630165]",1610612739.0,CLE,,,,Davis,E. Davis,,,,,1162.0,1.0,0.0,Hayes,1630165.0,,,,,,,,,,,,,,,,
607,PT01M14.00S,2021-11-13T02:36:31.7Z,4,REGULAR,turnover,offensive foul,[],202334,,,1610612739,95,75,2021-11-13T02:36:31Z,5910000,,,0,,E. Davis offensive foul TURNOVER (2 TO),[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,1162.0,,,,,,,,,,,,2.0,,,,,,,,
608,PT01M04.00S,2021-11-13T02:36:51.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630165,86.5473061760841,37.99019607843137,1610612765,95,75,2021-11-13T02:37:01Z,5920000,-60.0,74.0,1,right,MISS K. Hayes 9' driving floating Shot,[1630165],1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,,,,,,9.53,Missed,,,,,,,,,,,,,,
609,PT01M01.00S,2021-11-13T02:36:54.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,95,75,2021-11-13T02:37:01Z,5930000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,608.0,,,,,,,,,,,,
610,PT00M50.70S,2021-11-13T02:37:28.0Z,4,REGULAR,3pt,Jump Shot,[],1630698,30.824983574244413,72.32689950980392,1610612739,98,75,2021-11-13T02:37:42Z,5940000,-112.0,237.0,1,left,K. Pangos 26' 3PT  (3 PTS),[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,26.22,Made,3.0,,,,,,,,,,,,,
611,PT00M37.70S,2021-11-13T02:37:44.6Z,4,REGULAR,3pt,Jump Shot,[],1628367,78.40013140604468,7.352941176470589,1610612765,98,78,2021-11-13T02:37:48Z,5950000,-213.0,151.0,1,right,J. Jackson 26' 3PT  (11 PTS) (K. Hayes 5 AST),"[1628367, 1630165]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,26.1,Made,11.0,,,,,,,,K. Hayes,1630165.0,5.0,,,
613,PT00M20.40S,2021-11-13T02:38:02.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627756,14.931011826544022,46.81372549019608,1610612739,98,78,2021-11-13T02:44:27Z,5970000,16.0,88.0,1,left,MISS D. Valentine 8' floating Shot,[1627756],1610612739.0,CLE,floating,,,Valentine,D. Valentine,,,,,,,,,,8.93,Missed,,,,,,,,,,,,,,
