actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
633,PT04M26.00S,2022-04-10T21:36:50.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,5.601182654402102,50.98039215686274,1610612749,121,105,2022-04-10T21:36:56Z,6050000,-5.0,0.0,1,left,MISS J. Nwora driving Layup,[1629670],1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,,,,,,0.49,Missed,,,,,,,,,,,,,,
634,PT04M24.00S,2022-04-10T21:36:52.8Z,4,REGULAR,rebound,defensive,[],200765,,,1610612739,121,105,2022-04-10T21:36:56Z,6060000,,,0,,R. Rondo REBOUND (Off:0 Def:3),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,633.0,3.0,3.0,0.0,,,
635,PT04M23.00S,2022-04-10T21:36:55.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,94.30026281208936,49.01960784313725,1610612739,123,105,2022-04-10T21:37:09Z,6070000,-5.0,1.0,1,right,C. Osman running Layup (12 PTS) (R. Rondo 10 AST),"[1626224, 200765]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,,,,,,0.5,Made,12.0,R. Rondo,200765.0,10.0,,,,,,,,,,
637,PT04M23.00S,2022-04-10T21:37:02.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,123,105,2022-04-10T21:37:02Z,6090000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M23.00S,2022-04-10T21:38:47.8Z,4,REGULAR,memo,,[],0,,,1610612749,123,105,2022-04-10T21:43:34Z,6100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wigginton sets career high in points and assists.
642,PT04M16.00S,2022-04-10T21:38:57.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612749,123,105,2022-04-10T21:39:04Z,6110000,,,0,,C. LeVert personal FOUL (2 PF) (Nwora 2 FT),"[1627747, 1629670]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,1162.0,2.0,0.0,Nwora,1629670.0,,,,,,,,,,,,,,,,
645,PT04M16.00S,2022-04-10T21:39:18.6Z,4,REGULAR,freethrow,1 of 2,[],1629670,,,1610612749,123,106,2022-04-10T21:39:18Z,6130000,,,0,,J. Nwora Free Throw 1 of 2 (23 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
646,PT04M16.00S,2022-04-10T21:39:31.3Z,4,REGULAR,freethrow,2 of 2,[],1629670,,,1610612749,123,107,2022-04-10T21:39:31Z,6140000,,,0,,J. Nwora Free Throw 2 of 2 (24 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
647,PT04M03.00S,2022-04-10T21:39:45.5Z,4,REGULAR,3pt,Jump Shot,[],1626224,82.60512483574244,3.9215686274509802,1610612739,126,107,2022-04-10T21:39:53Z,6150000,-230.0,111.0,1,right,C. Osman 25' 3PT  (15 PTS) (R. Rondo 11 AST),"[1626224, 200765]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,25.57,Made,15.0,R. Rondo,200765.0,11.0,,,,,,,,,,
649,PT03M46.00S,2022-04-10T21:40:07.6Z,4,REGULAR,foul,offensive,[],1629623,,,1610612749,126,107,2022-04-10T21:40:20Z,6170000,,,0,,L. Wigginton offensive FOUL (4 PF),"[1629623, 1627747]",1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,1162.0,4.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,,
651,PT03M46.00S,2022-04-10T21:40:07.6Z,4,REGULAR,turnover,offensive foul,[],1629623,,,1610612749,126,107,2022-04-10T21:40:20Z,6190000,,,0,,L. Wigginton offensive foul TURNOVER (2 TO),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,204058.0,,,,,,,,,,,2.0,,,,,,,,,
652,PT03M32.00S,2022-04-10T21:40:31.6Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628374,89.83245729303549,39.705882352941174,1610612739,128,107,2022-04-10T21:40:39Z,6200000,-51.0,43.0,1,right,L. Markkanen 6' turnaround Hook (21 PTS) (R. Rondo 12 AST),"[1628374, 200765]",1610612739.0,CLE,turnaround,,,Markkanen,L. Markkanen,,,,,,,,,,6.72,Made,21.0,R. Rondo,200765.0,12.0,,,,,,,,,,
654,PT03M16.00S,2022-04-10T21:40:47.0Z,4,REGULAR,3pt,Jump Shot,[],1629623,11.777266754270697,96.56862745098039,1610612749,128,107,2022-04-10T21:40:52Z,6220000,-233.0,58.0,1,left,MISS L. Wigginton 24' 3PT,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,24.0,Missed,,,,,,,,,,,,,,
655,PT03M15.00S,2022-04-10T21:40:48.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,128,107,2022-04-10T21:41:01Z,6230000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,654.0,,,,,,
656,PT03M15.00S,2022-04-10T21:41:03.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200765,,,1610612749,128,107,2022-04-10T21:41:12Z,6240000,,,0,,R. Rondo loose ball personal FOUL (4 PF) (Antetokounmpo 2 FT),"[200765, 203648]",1610612739.0,CLE,loose ball,,,Rondo,R. Rondo,,,,,200834.0,4.0,0.0,Antetokounmpo,203648.0,,,,,,,,,,,,,,,,
658,PT03M15.00S,2022-04-10T21:41:18.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203648,,,1610612749,128,108,2022-04-10T21:41:18Z,6260000,,,0,,T. Antetokounmpo Free Throw 1 of 2 (22 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
659,PT03M15.00S,2022-04-10T21:41:35.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203648,,,1610612749,128,109,2022-04-10T21:41:35Z,6270000,,,0,,T. Antetokounmpo Free Throw 2 of 2 (23 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
660,PT02M59.00S,2022-04-10T21:41:53.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,84.31340341655716,36.27450980392157,1610612739,130,109,2022-04-10T21:41:59Z,6280000,-69.0,95.0,1,right,L. Markkanen 11' turnaround Jump Shot (23 PTS) (R. Rondo 13 AST),"[1628374, 200765]",1610612739.0,CLE,turnaround,,,Markkanen,L. Markkanen,,,,,,,,,,11.72,Made,23.0,R. Rondo,200765.0,13.0,,,,,,,,,,
662,PT02M44.00S,2022-04-10T21:42:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203648,5.206964520367937,49.26470588235294,1610612749,130,111,2022-04-10T21:42:12Z,6300000,4.0,-4.0,1,left,T. Antetokounmpo cutting Layup (25 PTS) (L. Wigginton 8 AST),"[203648, 1629623]",1610612749.0,MIL,cutting,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,0.52,Made,25.0,L. Wigginton,1629623.0,8.0,,,,,,,,,,
664,PT02M24.00S,2022-04-10T21:42:27.3Z,4,REGULAR,3pt,Jump Shot,[],200765,70.90998685939553,6.61764705882353,1610612739,133,111,2022-04-10T21:42:33Z,6320000,-217.0,221.0,1,right,R. Rondo 30' 3PT  (6 PTS),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,30.96,Made,6.0,,,,,,,,,,,,,
665,PT02M04.00S,2022-04-10T21:42:51.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627747,,,1610612749,133,111,2022-04-10T21:43:02Z,6330000,,,0,,C. LeVert shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1627747, 203648]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,204058.0,3.0,0.0,Antetokounmpo,203648.0,,,,,,,,,,,,,,,,
667,PT02M04.00S,2022-04-10T21:43:14.6Z,4,REGULAR,freethrow,1 of 2,[],203648,,,1610612749,133,112,2022-04-10T21:43:14Z,6350000,,,0,,T. Antetokounmpo Free Throw 1 of 2 (26 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
668,PT02M04.00S,2022-04-10T21:43:15.5Z,4,REGULAR,substitution,out,[],1628374,,,1610612749,133,112,2022-04-10T21:43:25Z,6360000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT02M04.00S,2022-04-10T21:43:15.5Z,4,REGULAR,substitution,out,[],1629636,,,1610612749,133,112,2022-04-10T21:43:25Z,6370000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M04.00S,2022-04-10T21:43:15.5Z,4,REGULAR,substitution,in,[],1629650,,,1610612749,133,112,2022-04-10T21:43:25Z,6380000,,,0,,SUB in: M. Brown,[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT02M04.00S,2022-04-10T21:43:15.5Z,4,REGULAR,substitution,in,[],1629685,,,1610612749,133,112,2022-04-10T21:43:25Z,6390000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M04.00S,2022-04-10T21:43:43.6Z,4,REGULAR,freethrow,2 of 2,[],203648,,,1610612749,133,113,2022-04-10T21:43:43Z,6400000,,,0,,T. Antetokounmpo Free Throw 2 of 2 (27 PTS),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,
673,PT02M04.00S,2022-04-10T21:44:00.4Z,4,REGULAR,memo,,[],0,,,1610612739,133,113,2022-04-10T21:44:00Z,6410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rondo sets season high in assists.
674,PT01M38.00S,2022-04-10T21:44:11.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200765,85.89027595269383,50.245098039215684,1610612739,133,113,2022-04-10T21:44:19Z,6420000,1.0,80.0,1,right,MISS R. Rondo 8' driving floating Shot,[200765],1610612739.0,CLE,driving floating,,,Rondo,R. Rondo,,,,,,,,,,8.01,Missed,,,,,,,,,,,,,,
675,PT01M35.00S,2022-04-10T21:44:13.7Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612749,133,113,2022-04-10T21:44:13Z,6430000,,,0,,S. Mamukelashvili REBOUND (Off:3 Def:10),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,674.0,13.0,10.0,3.0,,,
676,PT01M30.00S,2022-04-10T21:44:19.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630572,6.258212877792378,50.73529411764706,1610612749,133,113,2022-04-10T21:44:29Z,6440000,-4.0,6.0,1,left,MISS S. Mamukelashvili driving floating Shot,[1630572],1610612749.0,MIL,driving floating,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,0.73,Missed,,,,,,,,,,,,,,
678,PT01M28.00S,2022-04-10T21:44:21.3Z,4,REGULAR,rebound,defensive,[],200765,,,1610612739,133,113,2022-04-10T21:50:27Z,6460000,,,0,,R. Rondo REBOUND (Off:0 Def:4),[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,676.0,4.0,4.0,0.0,,,
679,PT01M08.00S,2022-04-10T21:44:40.8Z,4,REGULAR,3pt,Jump Shot,[],1627747,72.61826544021025,91.42156862745098,1610612739,133,113,2022-04-10T21:44:46Z,6470000,207.0,205.0,1,right,MISS C. LeVert 29' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,29.13,Missed,,,,,,,,,,,,,,
680,PT01M06.00S,2022-04-10T21:44:43.7Z,4,REGULAR,rebound,defensive,[],203648,,,1610612749,133,113,2022-04-10T21:44:43Z,6480000,,,0,,T. Antetokounmpo REBOUND (Off:0 Def:5),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,679.0,5.0,5.0,0.0,,,
681,PT01M02.00S,2022-04-10T21:44:48.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203648,6.389618922470433,50.73529411764706,1610612749,133,113,2022-04-10T21:45:03Z,6490000,-4.0,8.0,1,left,MISS T. Antetokounmpo running Layup,[203648],1610612749.0,MIL,running,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,0.85,Missed,,,,,,,,,,,,,,
682,PT00M58.00S,2022-04-10T21:44:52.6Z,4,REGULAR,rebound,offensive,[],1629730,,,1610612749,133,113,2022-04-10T21:45:03Z,6500000,,,0,,R. Tucker REBOUND (Off:2 Def:2),[1629730],1610612749.0,MIL,,,,Tucker,R. Tucker,,,,,,,,,,,,,,,,,,,681.0,4.0,2.0,2.0,,,
683,PT00M58.00S,2022-04-10T21:44:58.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629730,5.590000152587891,50.0,1610612749,133,115,2022-04-10T21:44:58Z,6510000,0.0,0.0,1,left,R. Tucker tip DUNK (15 PTS),[1629730],1610612749.0,MIL,tip,,,Tucker,R. Tucker,,,,,,,,,,0.0,Made,15.0,,,,,,,,,,,,,
684,PT00M38.00S,2022-04-10T21:45:20.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,133,115,2022-04-10T21:45:36Z,6520000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,200834.0,,,,,,,,,,,,,,,,,,,,
685,PT00M34.40S,2022-04-10T21:45:33.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629623,30.17411300919842,77.94117647058823,1610612749,133,115,2022-04-10T21:45:42Z,6530000,-140.0,231.0,1,left,MISS L. Wigginton 27' 3PT,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,27.0,Missed,,,,,,,,,,,,,,
686,PT00M31.10S,2022-04-10T21:45:36.5Z,4,REGULAR,rebound,defensive,[],1629650,,,1610612739,133,115,2022-04-10T21:45:42Z,6540000,,,0,,M. Brown REBOUND (Off:1 Def:1),[1629650],1610612739.0,CLE,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,685.0,2.0,1.0,1.0,,,
687,PT00M06.70S,2022-04-10T21:46:01.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,133,115,2022-04-10T21:46:17Z,6550000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,200834.0,,,,,,,,,,,,,,,,,,,,
688,PT00M00.00S,2022-04-10T21:46:43.5Z,4,REGULAR,period,end,[],0,,,1610612749,133,115,2022-04-10T21:46:43Z,6560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M00.00S,2022-04-10T21:47:00.2Z,4,REGULAR,game,end,[],0,,,0,133,115,2022-04-10T21:47:00Z,6570000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
