actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
670,PT05M32.00S,2025-11-11T03:47:57.4Z,4,REGULAR,3pt,Jump Shot,[],1631108,93.64323258869908,95.09803921568627,1610612742,102,105,2025-11-11T03:48:02Z,6640000,False,225.0,7.0,1,right,MISS M. Christie 3PT,[1631108],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,22.56,Missed,,Christie,M. Christie,,,,,,,,,,,,,,,,,
671,PT05M29.00S,2025-11-11T03:48:00.4Z,4,REGULAR,rebound,defensive,[],1629018,,,1610612749,102,105,2025-11-11T03:48:02Z,6650000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612749.0,MIL,,,,,,,Right Corner 3,24+ Right,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,670.0,2.0,2.0,0.0,,
672,PT05M18.00S,2025-11-11T03:48:18.0Z,4,REGULAR,foul,technical,['1freethrow'],1629023,,,1610612749,102,105,2025-11-11T03:48:25Z,6660000,False,,,0,,P. Washington defensive-3-second technical FOUL (1 Tech),[1629023],1610612742.0,DAL,defensive-3-second,,,,,,,,,,,Washington,P. Washington,,,,1146.0,4.0,1.0,,,,,,,,,,,
673,PT05M18.00S,2025-11-11T03:48:34.1Z,4,REGULAR,freethrow,1 of 1,[],1631157,,,1610612749,102,106,2025-11-11T03:48:34Z,6670000,False,,,0,,R. Rollins technical Free Throw 1 of 1 (11 PTS),[1631157],1610612749.0,MIL,technical,,,,,,,,,Made,11.0,Rollins,R. Rollins,,,,,,,,,,,,,,,,,
674,PT05M18.00S,2025-11-11T03:48:45.7Z,4,REGULAR,substitution,out,[],1629023,,,1610612749,102,106,2025-11-11T03:49:02Z,6680000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,,,,,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,
675,PT05M18.00S,2025-11-11T03:48:45.7Z,4,REGULAR,substitution,out,[],1630619,,,1610612749,102,106,2025-11-11T03:49:02Z,6690000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,,,,,,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,
676,PT05M18.00S,2025-11-11T03:48:45.7Z,4,REGULAR,substitution,in,[],1630230,,,1610612749,102,106,2025-11-11T03:49:02Z,6700000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
677,PT05M18.00S,2025-11-11T03:48:45.7Z,4,REGULAR,substitution,in,[],1629655,,,1610612749,102,106,2025-11-11T03:49:02Z,6710000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
678,PT05M13.00S,2025-11-11T03:49:07.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.601182654402102,50.49019607843137,1610612749,102,108,2025-11-11T03:49:14Z,6720000,False,-2.0,0.0,1,left,G. Antetokounmpo finger roll Layup (28 PTS) (K. Kuzma 2 AST),"[203507, 1628398]",1610612749.0,MIL,finger roll,,,,,,Restricted Area,0-8 Center,0.25,Made,28.0,Antetokounmpo,G. Antetokounmpo,K. Kuzma,1628398.0,2.0,,,,,,,,,,,,,,
680,PT05M11.00S,2025-11-11T03:49:16.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,102,108,2025-11-11T03:49:16Z,6740000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT04M54.00S,2025-11-11T03:51:06.0Z,4,REGULAR,3pt,Jump Shot,[],1642843,73.80091984231275,15.196078431372548,1610612742,102,108,2025-11-11T03:51:10Z,6750000,False,-174.0,194.0,1,right,MISS C. Flagg 26' 3PT,[1642843],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
682,PT04M51.00S,2025-11-11T03:51:09.0Z,4,REGULAR,rebound,defensive,[],1631157,,,1610612749,102,108,2025-11-11T03:51:10Z,6760000,False,,,0,,R. Rollins REBOUND (Off:0 Def:3),[1631157],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Rollins,R. Rollins,,,,,,,,,,,,681.0,3.0,3.0,0.0,,
683,PT04M33.00S,2025-11-11T03:51:27.6Z,4,REGULAR,3pt,Jump Shot,[],1628398,20.05584756898817,91.17647058823529,1610612749,102,108,2025-11-11T04:27:58Z,6770000,False,-206.0,136.0,1,left,MISS K. Kuzma 24' step back 3PT,[1628398],1610612749.0,MIL,step back,,,,,,Above the Break 3,24+ Left Center,24.68,Missed,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
684,PT04M29.00S,2025-11-11T03:51:31.6Z,4,REGULAR,rebound,defensive,[],1631108,,,1610612742,102,108,2025-11-11T03:51:32Z,6780000,False,,,0,,M. Christie REBOUND (Off:0 Def:5),[1631108],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Christie,M. Christie,,,,,,,,,,,,683.0,5.0,5.0,0.0,,
685,PT04M26.00S,2025-11-11T03:51:36.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631157,,,1610612742,102,108,2025-11-11T03:51:44Z,6790000,False,,,0,,R. Rollins shooting personal FOUL (5 PF) (Williams 2 FT),"[1631157, 1630314]",1610612749.0,MIL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Rollins,R. Rollins,,,,203593.0,5.0,0.0,Williams,1630314.0,,,,,,,,,
687,PT04M26.00S,2025-11-11T03:52:08.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630314,,,1610612742,103,108,2025-11-11T03:52:08Z,6810000,False,,,0,,B. Williams Free Throw 1 of 2 (18 PTS),[1630314],1610612742.0,DAL,,,,,,,,,,Made,18.0,Williams,B. Williams,,,,,,,,,,,,,,,,,
688,PT04M26.00S,2025-11-11T03:52:22.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630314,,,1610612742,104,108,2025-11-11T03:52:22Z,6820000,False,,,0,,B. Williams Free Throw 2 of 2 (19 PTS),[1630314],1610612742.0,DAL,,,,,,,,,,Made,19.0,Williams,B. Williams,,,,,,,,,,,,,,,,,
689,PT04M07.00S,2025-11-11T03:52:48.9Z,4,REGULAR,3pt,Jump Shot,[],1629018,31.35676741130092,31.372549019607842,1610612749,104,108,2025-11-11T03:52:53Z,6830000,False,93.0,242.0,1,left,MISS G. Trent Jr. 25' 3PT,[1629018],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,
690,PT04M03.00S,2025-11-11T03:52:52.9Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,104,108,2025-11-11T03:52:53Z,6840000,False,,,0,,D. Gafford REBOUND (Off:5 Def:2),[1629655],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,Gafford,D. Gafford,,,,,,,,,,,,689.0,7.0,2.0,5.0,,
691,PT03M48.00S,2025-11-11T03:53:08.1Z,4,REGULAR,3pt,Jump Shot,[],1630230,71.30420499342969,23.774509803921568,1610612742,104,108,2025-11-11T03:53:12Z,6850000,False,-131.0,217.0,1,right,MISS N. Marshall 25' 3PT,[1630230],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,25.37,Missed,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
692,PT03M45.00S,2025-11-11T03:53:11.1Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,104,108,2025-11-11T03:53:12Z,6860000,False,,,0,,B. Portis REBOUND (Off:2 Def:4),[1626171],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Portis,B. Portis,,,,,,,,,,,,691.0,6.0,4.0,2.0,,
693,PT03M32.00S,2025-11-11T03:53:24.9Z,4,REGULAR,2pt,Jump Shot,[],203507,21.23850197109067,68.13725490196079,1610612749,104,108,2025-11-11T04:28:15Z,6870000,False,-91.0,147.0,1,left,MISS G. Antetokounmpo 17' pullup Shot,[203507],1610612749.0,MIL,pullup,,,,,,Mid-Range,16-24 Left Center,17.28,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
694,PT03M29.00S,2025-11-11T03:53:27.9Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,104,108,2025-11-11T03:53:33Z,6880000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:4),[203507],1610612749.0,MIL,,,,,,,Mid-Range,16-24 Left Center,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,693.0,7.0,4.0,3.0,,
695,PT03M27.00S,2025-11-11T03:53:28.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,6.258212877792378,50.245098039215684,1610612749,104,108,2025-11-11T04:26:54Z,6890000,False,-1.0,6.0,1,left,MISS G. Antetokounmpo putback DUNK,[203507],1610612749.0,MIL,putback,,,,,,Restricted Area,0-8 Center,0.64,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
696,PT03M26.00S,2025-11-11T03:53:29.8Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,104,108,2025-11-11T03:53:37Z,6900000,False,,,0,,D. Gafford REBOUND (Off:5 Def:3),[1629655],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Gafford,D. Gafford,,,,,,,,,,,,695.0,8.0,3.0,5.0,,
697,PT03M21.00S,2025-11-11T03:53:34.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,94.43166885676742,2.941176470588235,1610612742,107,108,2025-11-11T03:53:47Z,6910000,False,-235.0,0.0,1,right,M. Christie 3PT running (13 PTS) (C. Flagg 4 AST),"[1631108, 1642843]",1610612742.0,DAL,running,,,,,,Left Corner 3,24+ Left,23.53,Made,13.0,Christie,M. Christie,C. Flagg,1642843.0,4.0,,,,,,,,,,,,,,
699,PT03M05.00S,2025-11-11T03:53:51.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,7.046649145860711,51.9607843137255,1610612749,107,108,2025-11-11T03:53:56Z,6930000,False,-10.0,14.0,1,left,MISS R. Rollins Layup,[1631157],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,1.68,Missed,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,
700,PT03M02.00S,2025-11-11T03:53:54.4Z,4,REGULAR,rebound,defensive,[],1642843,,,1610612742,107,108,2025-11-11T03:53:56Z,6940000,False,,,0,,C. Flagg REBOUND (Off:2 Def:6),[1642843],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Flagg,C. Flagg,,,,,,,,,,,,699.0,8.0,6.0,2.0,,
701,PT02M52.00S,2025-11-11T03:54:04.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,91.80354796320631,41.66666666666667,1610612742,107,108,2025-11-11T03:54:07Z,6950000,False,-42.0,25.0,1,right,MISS D. Gafford Layup,[1629655],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
702,PT02M49.00S,2025-11-11T03:54:07.4Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,107,108,2025-11-11T03:54:07Z,6960000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:5),[203507],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,701.0,8.0,5.0,3.0,,
703,PT02M35.00S,2025-11-11T03:54:26.0Z,4,REGULAR,foul,personal,[],1642843,,,1610612749,107,108,2025-11-11T03:54:56Z,6970000,False,,,0,,C. Flagg personal FOUL (2 PF),"[1642843, 203507]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Flagg,C. Flagg,,,,1146.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
705,PT02M35.00S,2025-11-11T03:54:36.1Z,4,REGULAR,substitution,out,[],1630230,,,1610612749,107,108,2025-11-11T03:54:51Z,6990000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
706,PT02M35.00S,2025-11-11T03:54:36.1Z,4,REGULAR,substitution,in,[],1629023,,,1610612749,107,108,2025-11-11T03:54:51Z,7000000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,,,,,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,
707,PT02M28.00S,2025-11-11T03:54:56.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,8.09789750328515,63.48039215686274,1610612749,107,108,2025-11-11T03:55:01Z,7010000,False,-67.0,24.0,1,left,MISS R. Rollins 7' driving floating Shot,[1631157],1610612749.0,MIL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.14,Missed,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,
708,PT02M28.00S,2025-11-11T03:54:56.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,107,108,2025-11-11T03:55:01Z,7020000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,707.0,,,,,
710,PT02M14.00S,2025-11-11T03:55:19.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,91.40932982917214,37.745098039215684,1610612742,109,108,2025-11-11T03:55:23Z,7040000,False,-61.0,28.0,1,right,C. Flagg 6' driving floating Jump Shot (22 PTS) (B. Williams 3 AST),"[1642843, 1630314]",1610612742.0,DAL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.75,Made,22.0,Flagg,C. Flagg,B. Williams,1630314.0,3.0,,,,,,,,,,,,,,
712,PT02M00.00S,2025-11-11T03:55:35.8Z,4,REGULAR,foul,personal,[],1630314,,,1610612749,109,108,2025-11-11T03:56:17Z,7060000,False,,,0,,B. Williams take personal FOUL (2 PF),"[1630314, 1626171]",1610612742.0,DAL,take,,,,,,In The Paint (Non-RA),0-8 Center,,,,Williams,B. Williams,,,,203054.0,2.0,0.0,Portis,1626171.0,,,,,,,,,
714,PT01M54.00S,2025-11-11T03:56:02.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.178055190538765,51.71568627450981,1610612749,109,108,2025-11-11T04:25:10Z,7080000,False,-9.0,15.0,1,left,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,1.73,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
715,PT01M54.00S,2025-11-11T03:56:02.4Z,4,REGULAR,rebound,offensive,[],1628398,,,1610612749,109,108,2025-11-11T03:56:07Z,7090000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:3),[1628398],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,,Kuzma,K. Kuzma,,,,,,,,,,,,714.0,4.0,3.0,1.0,,
716,PT01M54.00S,2025-11-11T03:56:05.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,5.590000152587891,50.0,1610612749,109,110,2025-11-11T03:56:05Z,7100000,False,0.0,0.0,1,left,K. Kuzma tip Layup (24 PTS),[1628398],1610612749.0,MIL,tip,,,,,,Mid-Range,8-16 Left,0.0,Made,24.0,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
717,PT01M44.00S,2025-11-11T03:56:14.5Z,4,REGULAR,3pt,Jump Shot,[],1629023,67.36202365308804,47.05882352941176,1610612742,109,110,2025-11-11T03:56:19Z,7110000,False,-15.0,254.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,25.47,Missed,,Washington,P. Washington,,,,,,,,,,,,,,,,,
718,PT01M42.00S,2025-11-11T03:56:16.8Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612749,109,110,2025-11-11T03:56:16Z,7120000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:4),[1628398],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,,Kuzma,K. Kuzma,,,,,,,,,,,,717.0,5.0,4.0,1.0,,
719,PT01M30.00S,2025-11-11T03:56:28.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,8.886333771353483,48.77450980392157,1610612749,109,110,2025-11-11T04:28:35Z,7130000,False,6.0,31.0,1,left,MISS K. Kuzma Layup - blocked,"[1628398, 1631108]",1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,3.16,Missed,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,Christie,1631108.0
720,PT01M30.00S,2025-11-11T03:56:28.3Z,4,REGULAR,block,,[],1631108,,,1610612749,109,110,2025-11-11T03:56:30Z,7140000,False,,,0,,M. Christie BLOCK (3 BLK),[1631108],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,
721,PT01M28.00S,2025-11-11T03:56:30.3Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612742,109,110,2025-11-11T03:56:33Z,7150000,False,,,0,,P. Washington REBOUND (Off:0 Def:6),[1629023],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Washington,P. Washington,,,,,,,,,,,,719.0,6.0,6.0,0.0,,
722,PT01M21.00S,2025-11-11T03:56:37.8Z,4,REGULAR,3pt,Jump Shot,[],1629023,79.45137976346912,8.088235294117647,1610612742,109,110,2025-11-11T03:56:42Z,7160000,False,-210.0,141.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,Washington,P. Washington,,,,,,,,,,,,,,,,,
723,PT01M18.00S,2025-11-11T03:56:40.8Z,4,REGULAR,rebound,defensive,[],1631157,,,1610612749,109,110,2025-11-11T03:56:42Z,7170000,False,,,0,,R. Rollins REBOUND (Off:0 Def:4),[1631157],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Rollins,R. Rollins,,,,,,,,,,,,722.0,4.0,4.0,0.0,,
724,PT01M09.00S,2025-11-11T03:56:55.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629655,,,1610612749,109,110,2025-11-11T03:57:12Z,7180000,False,,,0,,D. Gafford shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1629655, 203507]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Gafford,D. Gafford,,,,203593.0,4.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
726,PT01M09.00S,2025-11-11T03:57:36.8Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,109,111,2025-11-11T03:57:36Z,7200000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (29 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,29.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
727,PT01M09.00S,2025-11-11T03:57:59.2Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,109,112,2025-11-11T03:57:59Z,7210000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (30 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,30.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
728,PT01M09.00S,2025-11-11T03:58:02.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,109,112,2025-11-11T03:58:02Z,7220000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,PT01M00.00S,2025-11-11T03:59:50.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612742,109,112,2025-11-11T03:59:56Z,7230000,False,,,0,,K. Kuzma shooting personal FOUL (5 PF) (Flagg 2 FT),"[1628398, 1642843]",1610612749.0,MIL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Kuzma,K. Kuzma,,,,1146.0,5.0,0.0,Flagg,1642843.0,,,,,,,,,
731,PT01M00.00S,2025-11-11T04:00:12.9Z,4,REGULAR,freethrow,1 of 2,[],1642843,,,1610612742,110,112,2025-11-11T04:04:37Z,7250000,False,,,0,,C. Flagg Free Throw 1 of 2 (23 PTS),[1642843],1610612742.0,DAL,,,,,,,,,,Made,23.0,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
732,PT01M00.00S,2025-11-11T04:00:14.5Z,4,REGULAR,substitution,out,[],1629655,,,1610612742,110,112,2025-11-11T04:00:27Z,7260000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
733,PT01M00.00S,2025-11-11T04:00:14.5Z,4,REGULAR,substitution,in,[],1630230,,,1610612742,110,112,2025-11-11T04:00:27Z,7270000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
734,PT01M00.00S,2025-11-11T04:00:12.9Z,4,REGULAR,freethrow,2 of 2,[],1642843,,,1610612742,111,112,2025-11-11T04:04:37Z,7280000,False,,,0,,C. Flagg Free Throw 2 of 2 (24 PTS),[1642843],1610612742.0,DAL,,,,,,,,,,Made,24.0,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
735,PT00M41.10S,2025-11-11T04:00:58.6Z,4,REGULAR,3pt,Jump Shot,[],203507,32.670827858081466,49.01960784313725,1610612749,111,112,2025-11-11T04:01:03Z,7290000,False,5.0,255.0,1,left,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,,,,Above the Break 3,24+ Center,25.46,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
736,PT00M38.40S,2025-11-11T04:01:01.3Z,4,REGULAR,rebound,defensive,[],1642843,,,1610612742,111,112,2025-11-11T04:01:03Z,7300000,False,,,0,,C. Flagg REBOUND (Off:2 Def:7),[1642843],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Flagg,C. Flagg,,,,,,,,,,,,735.0,9.0,7.0,2.0,,
737,PT00M28.70S,2025-11-11T04:01:12.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,94.03745072273325,52.20588235294118,1610612742,113,112,2025-11-11T04:01:16Z,7310000,False,11.0,4.0,1,right,C. Flagg driving Layup (26 PTS),[1642843],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,1.15,Made,26.0,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
738,PT00M28.70S,2025-11-11T04:01:20.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,113,112,2025-11-11T04:01:20Z,7320000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,PT00M28.70S,2025-11-11T04:01:26.7Z,4,REGULAR,substitution,out,[],1630314,,,1610612749,113,112,2025-11-11T04:02:49Z,7330000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,,,,,,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,
740,PT00M28.70S,2025-11-11T04:01:26.7Z,4,REGULAR,substitution,in,[],1628997,,,1610612749,113,112,2025-11-11T04:02:49Z,7340000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,
741,PT00M17.90S,2025-11-11T04:03:07.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,5.338370565045992,51.225490196078425,1610612749,113,114,2025-11-11T04:03:12Z,7350000,False,-6.0,-2.0,1,left,R. Rollins driving Layup (13 PTS),[1631157],1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,0.65,Made,13.0,Rollins,R. Rollins,,,,,,,,,,,,,,,,,
742,PT00M17.90S,2025-11-11T04:03:11.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,113,114,2025-11-11T04:03:11Z,7360000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,PT00M17.90S,2025-11-11T04:04:08.0Z,4,REGULAR,substitution,out,[],1628997,,,1610612742,113,114,2025-11-11T04:04:36Z,7370000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,
744,PT00M17.90S,2025-11-11T04:04:08.0Z,4,REGULAR,substitution,in,[],1630314,,,1610612742,113,114,2025-11-11T04:04:36Z,7380000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,,,,,,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,
745,PT00M16.50S,2025-11-11T04:04:50.6Z,4,REGULAR,turnover,bad pass,[],1629023,,,1610612742,113,114,2025-11-11T04:04:59Z,7390000,False,,,0,,P. Washington bad pass TURNOVER (3 TO),"[1629023, 1628398]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Washington,P. Washington,,,,,,,,,3.0,Kuzma,1628398.0,,,,,,
746,PT00M16.50S,2025-11-11T04:04:50.6Z,4,REGULAR,steal,,[],1628398,,,1610612749,113,114,2025-11-11T04:04:52Z,7400000,False,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
747,PT00M14.90S,2025-11-11T04:04:53.2Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628398,5.732588699080158,50.0,1610612749,113,116,2025-11-11T04:24:38Z,7410000,False,0.0,1.0,1,left,K. Kuzma running DUNK (26 PTS),[1628398],1610612749.0,MIL,running,,,,,,Restricted Area,0-8 Center,0.14,Made,26.0,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
748,PT00M06.00S,2025-11-11T04:05:06.5Z,4,REGULAR,3pt,Jump Shot,[],1631108,69.07030223390277,27.696078431372552,1610612742,113,116,2025-11-11T04:23:43Z,7420000,False,-112.0,238.0,1,right,MISS M. Christie 26' pullup 3PT,[1631108],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,Christie,M. Christie,,,,,,,,,,,,,,,,,
749,PT00M01.90S,2025-11-11T04:05:10.6Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612742,113,116,2025-11-11T04:05:10Z,7430000,False,,,0,,P. Washington REBOUND (Off:1 Def:6),[1629023],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Washington,P. Washington,,,,,,,,,,,,748.0,7.0,6.0,1.0,,
