actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
615,PT03M53.00S,2026-02-04T03:17:57.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,10.90670170827858,43.995098039215684,1610612742,93,106,2026-02-04T03:19:08Z,5970000,False,30.0,50.0,1,left,MISS C. Martin driving finger roll Layup,[1628997],1610612742.0,DAL,driving finger roll,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
616,PT03M48.00S,2026-02-04T03:18:02.3Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612738,93,106,2026-02-04T03:19:52Z,5980000,False,,,0,,N. Queta REBOUND (Off:0 Def:6),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,615.0,6.0,6.0,0.0,,,,,,,,,,,,,,
617,PT03M39.00S,2026-02-04T03:18:10.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,85.49605781865965,51.71568627450981,1610612738,93,108,2026-02-04T03:18:15Z,5990000,False,9.0,84.0,1,right,J. Brown 8' driving floating Jump Shot (33 PTS),[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,8.42,Made,,,,,,,,33.0,,,,,,,,,,
618,PT03M22.00S,2026-02-04T03:18:27.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,16.557161629434955,41.42922794117647,1610612742,93,108,2026-02-04T03:18:34Z,6000000,False,43.0,103.0,1,left,MISS C. Flagg 11' fadeaway Shot,[1642843],1610612742.0,DAL,fadeaway,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,11.17,Missed,,,,,,,,,,,,,,,,,,
619,PT03M18.00S,2026-02-04T03:18:31.6Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612738,93,108,2026-02-04T03:18:34Z,6010000,False,,,0,,N. Queta REBOUND (Off:0 Def:7),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,618.0,7.0,7.0,0.0,,,,,,,,,,,,,,
620,PT03M10.00S,2026-02-04T03:18:41.9Z,4,REGULAR,foul,personal,[],1642843,,,1610612738,93,108,2026-02-04T03:19:15Z,6020000,False,,,0,,C. Flagg personal FOUL (1 PF),"[1642843, 1628401]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left,,,,,,,,,,,203593.0,,,,1.0,0.0,White,1628401.0,,
622,PT03M10.00S,2026-02-04T03:18:54.9Z,4,REGULAR,substitution,out,[],1631108,,,1610612738,93,108,2026-02-04T03:19:06Z,6040000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M10.00S,2026-02-04T03:18:54.9Z,4,REGULAR,substitution,out,[],1629655,,,1610612738,93,108,2026-02-04T03:19:06Z,6050000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M10.00S,2026-02-04T03:18:54.9Z,4,REGULAR,substitution,in,[],1630619,,,1610612738,93,108,2026-02-04T03:19:06Z,6060000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M10.00S,2026-02-04T03:18:54.9Z,4,REGULAR,substitution,in,[],1630230,,,1610612738,93,108,2026-02-04T03:19:06Z,6070000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M01.00S,2026-02-04T03:19:24.0Z,4,REGULAR,3pt,Jump Shot,[],1630202,73.66951379763469,85.04901960784314,1610612738,93,108,2026-02-04T03:20:54Z,6080000,False,175.0,195.0,1,right,MISS P. Pritchard 26' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
627,PT02M55.00S,2026-02-04T03:19:30.0Z,4,REGULAR,rebound,defensive,[],202691,,,1610612742,93,108,2026-02-04T03:28:00Z,6090000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,626.0,1.0,1.0,0.0,,,,,,,,,,,,,,
628,PT02M50.00S,2026-02-04T03:19:36.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642843,8.623521681997373,46.07843137254902,1610612742,93,108,2026-02-04T03:21:52Z,6100000,False,20.0,29.0,1,left,MISS C. Flagg driving Layup,[1642843],1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
629,PT02M49.00S,2026-02-04T03:19:37.7Z,4,REGULAR,rebound,offensive,[],1630619,,,1610612742,93,108,2026-02-04T03:19:53Z,6110000,False,,,0,,M. Cisse REBOUND (Off:2 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,628.0,3.0,1.0,2.0,,,,,,,,,,,,,,
630,PT02M49.00S,2026-02-04T03:19:39.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630619,5.590000152587891,50.0,1610612742,93,108,2026-02-04T03:22:12Z,6120000,False,0.0,0.0,1,left,MISS M. Cisse tip Layup,[1630619],1610612742.0,DAL,tip,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
631,PT02M48.00S,2026-02-04T03:19:40.8Z,4,REGULAR,rebound,offensive,[],1630619,,,1610612742,93,108,2026-02-04T03:23:04Z,6130000,False,,,0,,M. Cisse REBOUND (Off:3 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,630.0,4.0,1.0,3.0,,,,,,,,,,,,,,
636,PT02M48.00S,2026-02-04T03:19:40.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630619,8.14717477003942,50.513174019607845,1610612742,93,108,2026-02-04T03:22:41Z,6135000,False,-3.0,24.0,1,left,MISS M. Cisse tip Layup,[1630619],1610612742.0,DAL,tip,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,2.42,Missed,,,,,,,,,,,,,,,,,,
637,PT02M48.00S,2026-02-04T03:19:40.4Z,4,REGULAR,rebound,offensive,[],1630230,,,1610612742,93,108,2026-02-04T03:22:41Z,6137500,False,,,0,,N. Marshall REBOUND (Off:1 Def:6),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,636.0,7.0,6.0,1.0,,,,,,,,,,,,,,
646,PT02M48.00S,2026-02-04T03:19:40.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630230,8.229303547963205,47.549019607843135,1610612742,93,108,2026-02-04T03:24:35Z,6138750,False,12.0,25.0,1,left,MISS N. Marshall putback Layup - blocked,"[1630230, 1631248]",1610612742.0,DAL,putback,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,,,,,,,Scheierman,1631248.0
647,PT02M48.00S,2026-02-04T03:19:40.7Z,4,REGULAR,block,,[],1631248,,,1610612742,93,108,2026-02-04T03:23:30Z,6139375,False,,,0,,B. Scheierman BLOCK (1 BLK),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
648,PT02M47.00S,2026-02-04T03:19:41.7Z,4,REGULAR,rebound,offensive,[],1630230,,,1610612742,93,108,2026-02-04T03:23:30Z,6139687,False,,,0,,N. Marshall REBOUND (Off:2 Def:6),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,646.0,8.0,6.0,2.0,,,,,,,,,,,,,,
634,PT02M47.00S,2026-02-04T03:20:00.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,93,108,2026-02-04T03:20:00Z,6160000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M47.00S,2026-02-04T03:22:19.9Z,4,REGULAR,substitution,out,[],1628997,,,1610612742,93,108,2026-02-04T03:23:13Z,6180000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M47.00S,2026-02-04T03:22:19.9Z,4,REGULAR,substitution,out,[],202691,,,1610612742,93,108,2026-02-04T03:23:13Z,6190000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M47.00S,2026-02-04T03:22:19.9Z,4,REGULAR,substitution,out,[],1642843,,,1610612742,93,108,2026-02-04T03:23:13Z,6200000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M47.00S,2026-02-04T03:22:19.9Z,4,REGULAR,substitution,out,[],1631248,,,1610612742,93,108,2026-02-04T03:23:13Z,6210000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M47.00S,2026-02-04T03:22:19.9Z,4,REGULAR,substitution,in,[],1642939,,,1610612742,93,108,2026-02-04T03:23:13Z,6220000,False,,,0,,SUB in: M. Kelly,[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M47.00S,2026-02-04T03:22:19.9Z,4,REGULAR,substitution,in,[],1630702,,,1610612742,93,108,2026-02-04T03:23:13Z,6230000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT02M47.00S,2026-02-04T03:22:19.9Z,4,REGULAR,substitution,in,[],203939,,,1610612742,93,108,2026-02-04T03:23:13Z,6240000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT02M47.00S,2026-02-04T03:22:19.9Z,4,REGULAR,substitution,in,[],1641775,,,1610612742,93,108,2026-02-04T03:23:13Z,6250000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT02M47.00S,2026-02-04T03:22:19.9Z,4,REGULAR,substitution,out,[],1630230,,,1610612742,93,108,2026-02-04T03:24:47Z,6255000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT02M47.00S,2026-02-04T03:22:19.9Z,4,REGULAR,substitution,in,[],1642948,,,1610612742,93,108,2026-02-04T03:24:47Z,6257500,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT02M34.00S,2026-02-04T03:24:03.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642948,30.699737187910642,72.79411764705883,1610612742,93,108,2026-02-04T03:25:31Z,6270000,False,-114.0,236.0,1,left,MISS R. Nembhard 26' pullup 3PT,[1642948],1610612742.0,DAL,pullup,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
651,PT02M30.00S,2026-02-04T03:24:07.6Z,4,REGULAR,rebound,offensive,[],1630619,,,1610612742,93,108,2026-02-04T03:24:17Z,6280000,False,,,0,,M. Cisse REBOUND (Off:4 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Above the Break 3,24+ Left Center,,,650.0,5.0,1.0,4.0,,,,,,,,,,,,,,
653,PT02M18.00S,2026-02-04T03:24:19.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630702,15.982260183968464,49.01960784313725,1610612742,95,108,2026-02-04T03:26:45Z,6300000,False,5.0,98.0,1,left,J. Hardy 9' driving floating Jump Shot (7 PTS),[1630702],1610612742.0,DAL,driving floating,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,9.78,Made,,,,,,,,7.0,,,,,,,,,,
656,PT02M02.00S,2026-02-04T03:24:34.6Z,4,REGULAR,turnover,bad pass,[],1629674,,,1610612738,95,108,2026-02-04T03:25:09Z,6310000,False,,,0,,N. Queta bad pass TURNOVER (1 TO),"[1629674, 1630702]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Hardy,1630702.0,,,,,,,,,,,
657,PT02M02.00S,2026-02-04T03:24:34.6Z,4,REGULAR,steal,,[],1630702,,,1610612742,95,108,2026-02-04T03:24:35Z,6320000,False,,,0,,J. Hardy STEAL (1 STL),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
660,PT01M48.00S,2026-02-04T03:24:49.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642939,33.196452036793694,50.98039215686274,1610612742,95,108,2026-02-04T03:25:02Z,6330000,False,-5.0,260.0,1,left,MISS M. Kelly 25' 3PT,[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
661,PT01M44.00S,2026-02-04T03:24:52.9Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612738,95,108,2026-02-04T03:24:52Z,6340000,False,,,0,,N. Queta REBOUND (Off:0 Def:8),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Center,,,660.0,8.0,8.0,0.0,,,,,,,,,,,,,,
662,PT01M38.00S,2026-02-04T03:24:58.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,69.33311432325887,18.137254901960784,1610612738,95,108,2026-02-04T03:30:48Z,6350000,False,-159.0,236.0,1,right,MISS J. Brown 28' running pullup 3PT,[1627759],1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,28.46,Missed,,,,,,,,,,,,,,,,,,
663,PT01M36.00S,2026-02-04T03:25:00.6Z,4,REGULAR,rebound,defensive,[],1642939,,,1610612742,95,108,2026-02-04T03:25:04Z,6360000,False,,,0,,M. Kelly REBOUND (Off:0 Def:2),[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,Above the Break 3,24+ Left Center,,,662.0,2.0,2.0,0.0,,,,,,,,,,,,,,
664,PT01M31.00S,2026-02-04T03:25:06.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203939,7.835085413929041,53.18627450980392,1610612742,97,108,2026-02-04T03:31:05Z,6370000,False,-16.0,21.0,1,left,D. Powell running Layup (4 PTS) (M. Kelly 1 AST),"[203939, 1642939]",1610612742.0,DAL,running,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,,,,4.0,,M. Kelly,1642939.0,1.0,,,,,,
666,PT01M14.00S,2026-02-04T03:25:26.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,86.02168199737189,61.51960784313726,1610612738,97,110,2026-02-04T03:25:30Z,6390000,False,58.0,79.0,1,right,P. Pritchard 9' turnaround fadeaway Jump Shot (26 PTS),[1630202],1610612738.0,BOS,turnaround fadeaway,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Right,9.77,Made,,,,,,,,26.0,,,,,,,,,,
667,PT01M07.00S,2026-02-04T03:25:35.8Z,4,REGULAR,3pt,Jump Shot,[],1642948,28.86005256241787,82.1078431372549,1610612742,100,110,2026-02-04T03:31:19Z,6400000,False,-161.0,219.0,1,left,R. Nembhard 27' 3PT pullup (3 PTS),[1642948],1610612742.0,DAL,pullup,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Left Center,27.14,Made,,,,,,,,3.0,,,,,,,,,,
668,PT00M43.80S,2026-02-04T03:26:01.8Z,4,REGULAR,3pt,Jump Shot,[],1641775,89.04402102496715,5.392156862745098,1610612738,100,110,2026-02-04T03:26:05Z,6410000,False,-223.0,50.0,1,right,MISS J. Walsh 3PT,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Left Corner 3,24+ Left,22.86,Missed,,,,,,,,,,,,,,,,,,
669,PT00M42.40S,2026-02-04T03:26:03.2Z,4,REGULAR,rebound,defensive,[],1642939,,,1610612742,100,110,2026-02-04T03:26:05Z,6420000,False,,,0,,M. Kelly REBOUND (Off:0 Def:3),[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,Left Corner 3,24+ Left,,,668.0,3.0,3.0,0.0,,,,,,,,,,,,,,
670,PT00M35.20S,2026-02-04T03:26:11.4Z,4,REGULAR,3pt,Jump Shot,[],203939,9.674770039421814,4.6568627450980395,1610612742,100,110,2026-02-04T03:26:16Z,6430000,False,227.0,38.0,1,left,MISS D. Powell 3PT,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Right Corner 3,24+ Right,22.99,Missed,,,,,,,,,,,,,,,,,,
671,PT00M30.70S,2026-02-04T03:26:15.9Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,100,110,2026-02-04T03:26:16Z,6440000,False,,,0,,J. Brown REBOUND (Off:1 Def:10),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,670.0,11.0,10.0,1.0,,,,,,,,,,,,,,
672,PT00M09.00S,2026-02-04T03:26:40.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,100,110,2026-02-04T03:26:46Z,6450000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1629178.0,,,,,,,,,
673,PT00M00.00S,2026-02-04T03:27:03.3Z,4,REGULAR,period,end,[],0,,,1610612742,100,110,2026-02-04T03:27:03Z,6460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M00.00S,2026-02-04T03:27:05.5Z,4,REGULAR,game,end,[],0,,,0,100,110,2026-02-04T03:27:05Z,6470000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
