actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
686,PT04M21.00S,2024-04-08T01:34:34.6Z,5,OVERTIME,3pt,Jump Shot,[],1630178,66.83639947437582,59.55882352941176,1610612755,113,113,2024-04-08T01:34:40Z,6710000,False,48.0,259.0,1,right,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.36,Missed,,,,,,,,,,,,,,,,,,
687,PT04M19.00S,2024-04-08T01:34:36.6Z,5,OVERTIME,rebound,defensive,[],1641705,,,1610612759,113,113,2024-04-08T01:34:40Z,6720000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:11),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,686.0,14.0,11.0,3.0,,,,,,,,,,,,,,
688,PT04M13.00S,2024-04-08T01:34:43.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630200,5.995400788436268,53.431372549019606,1610612759,113,113,2024-04-08T01:36:47Z,6730000,False,-17.0,4.0,1,left,MISS T. Jones driving reverse Layup,[1630200],1610612759.0,SAS,driving reverse,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.76,Missed,,,,,,,,,,,,,,,,,,
689,PT04M09.00S,2024-04-08T01:34:47.3Z,5,OVERTIME,rebound,defensive,[],201587,,,1610612755,113,113,2024-04-08T01:35:20Z,6740000,False,,,0,,N. Batum REBOUND (Off:0 Def:6),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,688.0,6.0,6.0,0.0,,,,,,,,,,,,,,
690,PT04M05.00S,2024-04-08T01:34:51.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630178,92.72339027595268,44.85294117647059,1610612755,113,115,2024-04-08T01:34:58Z,6750000,False,-26.0,16.0,1,right,T. Maxey cutting finger roll Layup (48 PTS) (R. Council IV 1 AST),"[1630178, 1641741]",1610612755.0,PHI,cutting finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,3.02,Made,,,,,,,,,,,,48.0,,R. Council IV,1641741.0,1.0,,
692,PT03M36.00S,2024-04-08T01:35:21.2Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630200,7.30946123521682,52.94117647058824,1610612759,113,115,2024-04-08T01:35:31Z,6770000,False,-15.0,16.0,1,left,MISS T. Jones driving finger roll Layup,[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,,,
693,PT03M33.00S,2024-04-08T01:35:24.2Z,5,OVERTIME,rebound,defensive,[],1630178,,,1610612755,113,115,2024-04-08T01:35:31Z,6780000,False,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,692.0,3.0,3.0,0.0,,,,,,,,,,,,,,
694,PT03M13.00S,2024-04-08T01:35:44.0Z,5,OVERTIME,3pt,Jump Shot,[],1626162,66.44218134034165,38.970588235294116,1610612755,113,115,2024-04-08T01:35:48Z,6790000,False,-55.0,263.0,1,right,MISS K. Oubre Jr. 26' pullup 3PT,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,26.86,Missed,,,,,,,,,,,,,,,,,,
695,PT03M09.00S,2024-04-08T01:35:48.0Z,5,OVERTIME,rebound,defensive,[],1641705,,,1610612759,113,115,2024-04-08T01:35:48Z,6800000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:12),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,694.0,15.0,12.0,3.0,,,,,,,,,,,,,,
696,PT03M01.00S,2024-04-08T01:35:55.7Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],1641705,8.492115637319317,51.71568627450981,1610612759,115,115,2024-04-08T01:36:04Z,6810000,False,-9.0,27.0,1,left,V. Wembanyama cutting DUNK (33 PTS) (D. Graham 5 AST),"[1641705, 1628984]",1610612759.0,SAS,cutting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,,,,,,33.0,,D. Graham,1628984.0,5.0,,
698,PT02M38.00S,2024-04-08T01:36:18.1Z,5,OVERTIME,turnover,lost ball,[],1626162,,,1610612755,115,115,2024-04-08T01:36:22Z,6830000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (3 TO),"[1626162, 1630200]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,3.0,,,,Jones,1630200.0
699,PT02M38.00S,2024-04-08T01:36:18.1Z,5,OVERTIME,steal,,[],1630200,,,1610612759,115,115,2024-04-08T01:36:55Z,6840000,False,,,0,,T. Jones STEAL (2 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
700,PT02M30.00S,2024-04-08T01:36:26.4Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],1641705,32.670827858081466,71.07843137254902,1610612759,115,115,2024-04-08T01:36:31Z,6850000,False,-105.0,255.0,1,left,MISS V. Wembanyama 27' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,27.56,Missed,,,,,,,,,,,,,,,,,,
701,PT02M29.00S,2024-04-08T01:36:27.4Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612755,115,115,2024-04-08T01:36:31Z,6860000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,700.0,,,,,,,,,,,,,,,,,
703,PT02M11.00S,2024-04-08T01:37:03.4Z,5,OVERTIME,2pt,Hook,['pointsinthepaint'],1630231,89.43823915900131,60.5392156862745,1610612755,115,117,2024-04-08T01:37:08Z,6880000,False,53.0,47.0,1,right,K. Martin 7' Hook (4 PTS) (K. Oubre Jr. 3 AST),"[1630231, 1626162]",1610612755.0,PHI,,,,Martin,K. Martin,,,,,In The Paint (Non-RA),0-8 Center,7.05,Made,,,,,,,,,,,,4.0,,K. Oubre Jr.,1626162.0,3.0,,
705,PT01M50.00S,2024-04-08T01:37:23.2Z,5,OVERTIME,3pt,Jump Shot,[],1631103,28.728646517739815,82.84313725490196,1610612759,118,117,2024-04-08T01:37:29Z,6900000,False,-164.0,218.0,1,left,M. Branham 27' 3PT  (19 PTS) (D. Graham 6 AST),"[1631103, 1628984]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,27.25,Made,,,,,,,,,,,,19.0,,D. Graham,1628984.0,6.0,,
707,PT01M33.00S,2024-04-08T01:37:45.3Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630178,92.59198423127464,53.67647058823529,1610612755,118,119,2024-04-08T01:37:50Z,6920000,False,18.0,17.0,1,right,T. Maxey driving finger roll Layup (50 PTS) (K. Oubre Jr. 4 AST),"[1630178, 1626162]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.51,Made,,,,,,,,,,,,50.0,,K. Oubre Jr.,1626162.0,4.0,,
709,PT01M10.00S,2024-04-08T01:38:10.8Z,5,OVERTIME,3pt,Jump Shot,[],1628984,16.113666228646515,2.450980392156863,1610612759,121,119,2024-04-08T01:38:16Z,6940000,False,238.0,99.0,1,left,D. Graham 25' 3PT pullup (9 PTS) (V. Wembanyama 6 AST),"[1628984, 1641705]",1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,25.75,Made,,,,,,,,,,,,9.0,,V. Wembanyama,1641705.0,6.0,,
711,PT00M55.50S,2024-04-08T01:38:29.3Z,5,OVERTIME,2pt,Jump Shot,[],1630178,78.40013140604468,43.872549019607845,1610612755,121,119,2024-04-08T01:38:35Z,6960000,False,-31.0,151.0,1,right,MISS T. Maxey 15' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,15.36,Missed,,,,,,,,,,,,,,,,,,
712,PT00M52.00S,2024-04-08T01:38:32.8Z,5,OVERTIME,rebound,defensive,[],1641705,,,1610612759,121,119,2024-04-08T01:38:35Z,6970000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:13),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Center,,,711.0,16.0,13.0,3.0,,,,,,,,,,,,,,
713,PT00M37.30S,2024-04-08T01:38:47.6Z,5,OVERTIME,3pt,Jump Shot,[],1630577,19.92444152431012,91.42156862745098,1610612759,121,119,2024-04-08T01:38:53Z,6980000,False,-207.0,135.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.71,Missed,,,,,,,,,,,,,,,,,,
714,PT00M32.60S,2024-04-08T01:38:52.3Z,5,OVERTIME,rebound,offensive,[],1630200,,,1610612759,121,119,2024-04-08T01:38:53Z,6990000,False,,,0,,T. Jones REBOUND (Off:3 Def:5),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,713.0,8.0,5.0,3.0,,,,,,,,,,,,,,
715,PT00M31.70S,2024-04-08T01:38:53.3Z,5,OVERTIME,turnover,bad pass,[],1630200,,,1610612759,121,119,2024-04-08T01:39:00Z,7000000,False,,,0,,T. Jones bad pass TURNOVER (5 TO),"[1630200, 1641741]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,5.0,,,,Council IV,1641741.0
716,PT00M31.70S,2024-04-08T01:38:53.3Z,5,OVERTIME,steal,,[],1641741,,,1610612755,121,119,2024-04-08T01:38:55Z,7010000,False,,,0,,R. Council IV STEAL (3 STL),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
717,PT00M24.40S,2024-04-08T01:39:01.3Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630231,93.11760840998686,48.529411764705884,1610612755,121,121,2024-04-08T01:39:06Z,7020000,False,-7.0,12.0,1,right,K. Martin cutting DUNK (6 PTS) (R. Council IV 2 AST),"[1630231, 1641741]",1610612755.0,PHI,cutting,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,,,,,,,,6.0,,R. Council IV,1641741.0,2.0,,
719,PT00M01.80S,2024-04-08T01:39:38.5Z,5,OVERTIME,2pt,Jump Shot,[],1641705,6.652431011826544,75.73529411764706,1610612759,121,121,2024-04-08T01:42:06Z,7040000,False,-129.0,10.0,1,left,MISS V. Wembanyama 12' turnaround fadeaway Shot,[1641705],1610612759.0,SAS,turnaround fadeaway,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,12.91,Missed,,,,,,,,,,,,,,,,,,
720,PT00M00.80S,2024-04-08T01:39:39.5Z,5,OVERTIME,rebound,defensive,[],1630231,,,1610612755,121,121,2024-04-08T01:42:06Z,7050000,False,,,0,,K. Martin REBOUND (Off:0 Def:2),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Mid-Range,8-16 Left,,,719.0,2.0,2.0,0.0,,,,,,,,,,,,,,
722,PT00M00.80S,2024-04-08T01:41:39.5Z,5,OVERTIME,timeout,full,['team'],0,,,1610612755,121,121,2024-04-08T01:41:39Z,7070000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,PT00M00.00S,2024-04-08T01:42:18.8Z,5,OVERTIME,3pt,Jump Shot,[],1626162,94.69448094612353,95.34313725490196,1610612755,121,121,2024-04-08T01:42:26Z,7080000,False,227.0,-3.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,22.67,Missed,,,,,,,,,,,,,,,,,,
724,PT00M00.00S,2024-04-08T01:42:21.0Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612755,121,121,2024-04-08T01:42:21Z,7090000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Right Corner 3,24+ Right,,,723.0,,,,,,,,,,,,,,,,,
725,PT00M00.00S,2024-04-08T01:42:25.3Z,5,OVERTIME,period,end,[],0,,,1610612755,121,121,2024-04-08T01:42:25Z,7100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,PT05M00.00S,2024-04-08T01:45:11.7Z,6,OVERTIME,period,start,[],0,,,0,121,121,2024-04-08T01:45:11Z,7110000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,PT04M57.00S,2024-04-08T01:45:13.6Z,6,OVERTIME,jumpball,recovered,[],1630577,,,1610612759,121,121,2024-04-08T01:45:13Z,7130000,False,,,0,,Jump Ball V. Wembanyama vs. K. Martin: Tip to J. Champagnie,"[1630577, 1641705, 1630231]",1610612759.0,SAS,startperiod,J. Champagnie,1630577.0,Champagnie,J. Champagnie,Wembanyama,1641705.0,Martin,1630231.0,,,,,,,,,,,,,,,,,,,,,,
742,PT04M43.00S,2024-04-08T01:45:23.4Z,6,OVERTIME,turnover,lost ball,[],1641705,,,1610612759,121,121,2024-04-08T01:50:21Z,7155000,False,,,0,,V. Wembanyama lost ball TURNOVER (8 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,8.0,,,,,
731,PT04M42.00S,2024-04-08T01:45:33.3Z,6,OVERTIME,foul,personal,[],1641705,,,1610612755,121,121,2024-04-08T01:47:39Z,7160000,False,,,0,,V. Wembanyama loose ball personal FOUL (1 PF),"[1641705, 201587]",1610612759.0,SAS,loose ball,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,202026.0,1.0,0.0,Batum,201587.0,,,,,,,
734,PT04M32.00S,2024-04-08T01:45:56.4Z,6,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,81.2910643889619,62.254901960784316,1610612755,121,121,2024-04-08T01:46:04Z,7190000,False,61.0,123.0,1,right,MISS T. Maxey 13' turnaround fadeaway Shot,[1630178],1610612755.0,PHI,turnaround fadeaway,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,13.78,Missed,,,,,,,,,,,,,,,,,,
735,PT04M28.00S,2024-04-08T01:45:59.8Z,6,OVERTIME,rebound,offensive,[],1641741,,,1610612755,121,121,2024-04-08T01:45:59Z,7200000,False,,,0,,R. Council IV REBOUND (Off:1 Def:0),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),8-16 Center,,,734.0,1.0,0.0,1.0,,,,,,,,,,,,,,
736,PT04M20.00S,2024-04-08T01:46:07.4Z,6,OVERTIME,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630178,83.39356110381078,43.13725490196079,1610612755,121,121,2024-04-08T01:46:16Z,7210000,False,-34.0,104.0,1,right,MISS T. Maxey 10' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,10.91,Missed,,,,,,,,,,,,,,,,,,
737,PT04M18.00S,2024-04-08T01:46:09.8Z,6,OVERTIME,rebound,defensive,[],1641705,,,1610612759,121,121,2024-04-08T01:46:09Z,7220000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:14),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,736.0,17.0,14.0,3.0,,,,,,,,,,,,,,
738,PT04M16.00S,2024-04-08T01:46:13.6Z,6,OVERTIME,foul,personal,['2freethrow'],1626162,,,1610612759,121,121,2024-04-08T01:46:47Z,7230000,False,,,0,,K. Oubre Jr. shooting personal FOUL (2 PF) (Champagnie 2 FT),"[1626162, 1630577]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,1628954.0,2.0,1.0,Champagnie,1630577.0,,,,,,,
740,PT04M16.00S,2024-04-08T01:46:56.1Z,6,OVERTIME,freethrow,1 of 2,['fastbreak'],1630577,,,1610612759,122,121,2024-04-08T01:46:56Z,7250000,False,,,0,,J. Champagnie Free Throw 1 of 2 (16 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,,,,,,,,,,,,16.0,,,,,,
741,PT04M16.00S,2024-04-08T01:47:10.5Z,6,OVERTIME,freethrow,2 of 2,['fastbreak'],1630577,,,1610612759,123,121,2024-04-08T01:47:10Z,7260000,False,,,0,,J. Champagnie Free Throw 2 of 2 (17 PTS),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,Made,,,,,,,,,,,,17.0,,,,,,
743,PT04M03.00S,2024-04-08T01:47:28.0Z,6,OVERTIME,foul,personal,['2freethrow'],1630200,,,1610612755,123,121,2024-04-08T01:47:51Z,7270000,False,,,0,,T. Jones shooting personal FOUL (2 PF) (Maxey 2 FT),"[1630200, 1630178]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,1628954.0,2.0,0.0,Maxey,1630178.0,,,,,,,
745,PT04M03.00S,2024-04-08T01:47:58.1Z,6,OVERTIME,freethrow,1 of 2,[],1630178,,,1610612755,123,122,2024-04-08T01:47:58Z,7290000,False,,,0,,T. Maxey Free Throw 1 of 2 (51 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,,,,,,51.0,,,,,,
746,PT04M03.00S,2024-04-08T01:48:15.0Z,6,OVERTIME,freethrow,2 of 2,[],1630178,,,1610612755,123,123,2024-04-08T01:48:15Z,7300000,False,,,0,,T. Maxey Free Throw 2 of 2 (52 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,,,,,,,,,,,,52.0,,,,,,
747,PT03M47.00S,2024-04-08T01:48:34.1Z,6,OVERTIME,3pt,Jump Shot,[],1630577,6.258212877792378,3.6764705882352944,1610612759,123,123,2024-04-08T01:48:40Z,7310000,False,232.0,6.0,1,left,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
748,PT03M44.00S,2024-04-08T01:48:37.1Z,6,OVERTIME,rebound,defensive,[],1630178,,,1610612755,123,123,2024-04-08T01:48:40Z,7320000,False,,,0,,T. Maxey REBOUND (Off:0 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,747.0,4.0,4.0,0.0,,,,,,,,,,,,,,
749,PT03M42.00S,2024-04-08T01:48:43.4Z,6,OVERTIME,foul,offensive,[],1630178,,,1610612755,123,123,2024-04-08T01:52:32Z,7330000,False,,,0,,T. Maxey offensive FOUL (2 PF),"[1630178, 1628984]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,201638.0,2.0,0.0,Graham,1628984.0,,,,,,,
752,PT03M42.00S,2024-04-08T01:48:43.4Z,6,OVERTIME,turnover,offensive foul,[],1630178,,,1610612755,123,123,2024-04-08T01:48:43Z,7345000,False,,,0,,T. Maxey offensive foul TURNOVER (1 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,201638.0,,,,,,1.0,,,,,
769,PT03M42.00S,2024-04-08T01:48:50.4Z,6,OVERTIME,timeout,challenge,['team'],0,,,1610612759,123,123,2024-04-08T01:54:52Z,7347500,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,PT03M36.00S,2024-04-08T01:51:52.3Z,6,OVERTIME,3pt,Jump Shot,['fromturnover'],1628984,21.76412614980289,91.66666666666666,1610612759,123,123,2024-04-08T01:51:59Z,7360000,False,-208.0,152.0,1,left,MISS D. Graham 25' 3PT,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
754,PT03M33.00S,2024-04-08T01:51:55.6Z,6,OVERTIME,rebound,offensive,[],1630577,,,1610612759,123,123,2024-04-08T01:51:55Z,7370000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:7),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,753.0,8.0,7.0,1.0,,,,,,,,,,,,,,
755,PT03M32.00S,2024-04-08T01:51:56.7Z,6,OVERTIME,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631103,33.065045992115635,34.068627450980394,1610612759,126,123,2024-04-08T01:52:03Z,7380000,False,80.0,258.0,1,left,M. Branham 27' 3PT  (22 PTS) (J. Champagnie 3 AST),"[1631103, 1630577]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,27.03,Made,,,,,,,,,,,,22.0,,J. Champagnie,1630577.0,3.0,,
757,PT03M04.00S,2024-04-08T01:52:27.2Z,6,OVERTIME,2pt,Layup,['pointsinthepaint'],1641741,92.19776609724047,51.225490196078425,1610612755,126,125,2024-04-08T01:52:47Z,7400000,False,6.0,21.0,1,right,R. Council IV reverse Layup (8 PTS) (T. Maxey 7 AST),"[1641741, 1630178]",1610612755.0,PHI,reverse,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,,,,8.0,,T. Maxey,1630178.0,7.0,,
759,PT03M04.00S,2024-04-08T01:52:35.3Z,6,OVERTIME,foul,personal,['1freethrow'],1630577,,,1610612755,126,125,2024-04-08T01:52:50Z,7420000,False,,,0,,J. Champagnie shooting personal FOUL (3 PF) (Council IV 1 FT),"[1630577, 1641741]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,201638.0,3.0,0.0,Council IV,1641741.0,,,,,,,
761,PT03M04.00S,2024-04-08T01:52:56.5Z,6,OVERTIME,freethrow,1 of 1,[],1641741,,,1610612755,126,126,2024-04-08T01:52:56Z,7440000,False,,,0,,R. Council IV Free Throw 1 of 1 (9 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
762,PT02M46.00S,2024-04-08T01:53:18.2Z,6,OVERTIME,3pt,Jump Shot,[],1631103,32.53942181340342,37.745098039215684,1610612759,126,126,2024-04-08T01:54:02Z,7450000,False,61.0,253.0,1,left,MISS M. Branham 26' step back 3PT,[1631103],1610612759.0,SAS,step back,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,26.07,Missed,,,,,,,,,,,,,,,,,,
763,PT02M43.00S,2024-04-08T01:53:21.2Z,6,OVERTIME,rebound,defensive,[],1630178,,,1610612755,126,126,2024-04-08T01:53:23Z,7460000,False,,,0,,T. Maxey REBOUND (Off:0 Def:5),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,762.0,5.0,5.0,0.0,,,,,,,,,,,,,,
765,PT02M25.00S,2024-04-08T01:53:40.7Z,6,OVERTIME,2pt,Layup,['pointsinthepaint'],1630178,92.85479632063075,54.166666666666664,1610612755,126,126,2024-04-08T01:56:16Z,7480000,False,21.0,15.0,1,right,MISS T. Maxey driving finger roll Layup - blocked,"[1630178, 1641705]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,Wembanyama,1641705.0,,,,,,,,,,,,
771,PT02M25.00S,2024-04-08T01:53:40.7Z,6,OVERTIME,block,,[],1641705,,,1610612755,126,126,2024-04-08T01:56:12Z,7482500,False,,,0,,V. Wembanyama BLOCK (7 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
770,PT02M25.00S,2024-04-08T01:53:40.7Z,6,OVERTIME,rebound,defensive,['team'],0,,,1610612759,126,126,2024-04-08T01:56:12Z,7485000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,765.0,,,,,,,,,,,,,,,,,
767,PT02M25.00S,2024-04-08T01:54:09.6Z,6,OVERTIME,timeout,full,['team'],0,,,1610612759,126,126,2024-04-08T01:56:32Z,7500000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,PT02M10.00S,2024-04-08T01:56:56.3Z,6,OVERTIME,turnover,lost ball,[],1631103,,,1610612759,126,126,2024-04-08T01:57:07Z,7520000,False,,,0,,M. Branham lost ball TURNOVER (1 TO),"[1631103, 1626162]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,1.0,,,,Oubre Jr.,1626162.0
773,PT02M10.00S,2024-04-08T01:56:56.3Z,6,OVERTIME,steal,,[],1626162,,,1610612755,126,126,2024-04-08T02:00:00Z,7530000,False,,,0,,K. Oubre Jr. STEAL (2 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
774,PT01M56.00S,2024-04-08T01:57:13.7Z,6,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1628984,,,1610612755,126,126,2024-04-08T01:57:32Z,7540000,False,,,0,,D. Graham personal FOUL (1 PF) (Council IV 2 FT),"[1628984, 1641741]",1610612759.0,SAS,,,,Graham,D. Graham,,,,,Mid-Range,16-24 Center,,,,,,,,,202026.0,1.0,0.0,Council IV,1641741.0,,,,,,,
776,PT01M56.00S,2024-04-08T01:57:42.9Z,6,OVERTIME,freethrow,1 of 2,['fromturnover'],1641741,,,1610612755,126,127,2024-04-08T01:57:42Z,7560000,False,,,0,,R. Council IV Free Throw 1 of 2 (10 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
777,PT01M56.00S,2024-04-08T01:57:55.9Z,6,OVERTIME,freethrow,2 of 2,['fromturnover'],1641741,,,1610612755,126,128,2024-04-08T01:57:55Z,7570000,False,,,0,,R. Council IV Free Throw 2 of 2 (11 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,Made,,,,,,,,,,,,11.0,,,,,,
