actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
599,PT06M14.00S,2024-04-01T01:04:40.3Z,4,REGULAR,foul,personal,['2freethrow'],1628984,,,1610612744,92,102,2024-04-01T01:04:56Z,5850000,False,,,0,,D. Graham shooting personal FOUL (1 PF) (Curry 2 FT),"[1628984, 201939]",1610612759.0,SAS,shooting,,,Graham,D. Graham,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,,,,,,,,,,1.0,0.0,Curry,201939.0,,,,,,
601,PT06M14.00S,2024-04-01T01:05:04.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201939,,,1610612744,92,103,2024-04-01T01:05:04Z,5870000,False,,,0,,S. Curry Free Throw 1 of 2 (27 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,,,,,,,,,,,27.0,,,,,
602,PT06M14.00S,2024-04-01T01:05:07.1Z,4,REGULAR,substitution,out,[],1630572,,,1610612744,92,103,2024-04-01T01:05:18Z,5880000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M14.00S,2024-04-01T01:05:07.1Z,4,REGULAR,substitution,in,[],1631103,,,1610612744,92,103,2024-04-01T01:05:18Z,5890000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M14.00S,2024-04-01T01:05:29.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201939,,,1610612744,92,104,2024-04-01T01:05:29Z,5900000,False,,,0,,S. Curry Free Throw 2 of 2 (28 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,,,,,,,,,,,28.0,,,,,
605,PT05M59.00S,2024-04-01T01:05:45.3Z,4,REGULAR,2pt,Jump Shot,[],1631103,82.47371879106439,72.54901960784314,1610612759,92,104,2024-04-01T01:05:50Z,5910000,False,113.0,112.0,1,right,MISS M. Branham 15' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,8-16 Right,,,15.9,Missed,,,,,,,,,,,,,,,,
606,PT05M55.00S,2024-04-01T01:05:49.3Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,92,104,2024-04-01T01:05:50Z,5920000,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,605.0,4.0,4.0,0.0,,,,,,,,,,,,
607,PT05M45.00S,2024-04-01T01:05:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,8.09789750328515,59.068627450980394,1610612744,92,104,2024-04-01T01:06:32Z,5930000,False,-45.0,24.0,1,left,MISS T. Jackson-Davis cutting Layup,[1631218],1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,5.11,Missed,,,,,,,,,,,,,,,,
608,PT05M43.00S,2024-04-01T01:06:01.1Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612759,92,104,2024-04-01T01:06:08Z,5940000,False,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),0-8 Center,,,,,607.0,1.0,1.0,0.0,,,,,,,,,,,,
609,PT05M40.00S,2024-04-01T01:06:04.5Z,4,REGULAR,turnover,bad pass,[],1628984,,,1610612759,92,104,2024-04-01T01:06:10Z,5950000,False,,,0,,D. Graham bad pass TURNOVER (2 TO),"[1628984, 203110]",1610612759.0,SAS,,,,Graham,D. Graham,,,,,Mid-Range,8-16 Left,,2.0,,,,,,,,,,,,,,,,,Green,203110.0
610,PT05M40.00S,2024-04-01T01:06:04.5Z,4,REGULAR,steal,,[],203110,,,1610612744,92,104,2024-04-01T01:06:07Z,5960000,False,,,0,,D. Green STEAL (5 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
611,PT05M28.00S,2024-04-01T01:06:18.0Z,4,REGULAR,turnover,out-of-bounds,[],201939,,,1610612744,92,104,2024-04-01T01:06:22Z,5970000,False,,,0,,S. Curry bad pass out-of-bounds TURNOVER (3 TO),[201939],1610612744.0,GSW,bad pass,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,202037.0,3.0,,,,,,,,,,,,,,,,,,
612,PT05M11.00S,2024-04-01T01:06:51.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631103,92.9862023653088,51.225490196078425,1610612759,94,104,2024-04-01T01:07:11Z,5980000,False,6.0,13.0,1,right,M. Branham cutting Layup (12 PTS) (Z. Collins 2 AST),"[1631103, 1628380]",1610612759.0,SAS,cutting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,1.47,Made,,,,,,,,,,,12.0,Z. Collins,1628380.0,2.0,,
614,PT05M03.00S,2024-04-01T01:07:03.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,94,104,2024-04-01T01:07:03Z,6000000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M03.00S,2024-04-01T01:07:12.6Z,4,REGULAR,substitution,out,[],1628984,,,1610612744,94,104,2024-04-01T01:08:33Z,6010000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M03.00S,2024-04-01T01:07:12.6Z,4,REGULAR,substitution,out,[],1628380,,,1610612744,94,104,2024-04-01T01:08:33Z,6020000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M03.00S,2024-04-01T01:07:12.6Z,4,REGULAR,substitution,in,[],1630577,,,1610612744,94,104,2024-04-01T01:08:33Z,6030000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M03.00S,2024-04-01T01:07:12.6Z,4,REGULAR,substitution,in,[],1641705,,,1610612744,94,104,2024-04-01T01:08:33Z,6040000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M57.00S,2024-04-01T01:08:38.8Z,4,REGULAR,2pt,Jump Shot,[],201939,22.158344283837057,55.14705882352941,1610612744,94,106,2024-04-01T01:08:44Z,6050000,False,-26.0,156.0,1,left,S. Curry 15' driving floating Jump Shot (30 PTS) (T. Jackson-Davis 3 AST),"[201939, 1631218]",1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,Mid-Range,8-16 Center,,,15.79,Made,,,,,,,,,,,30.0,T. Jackson-Davis,1631218.0,3.0,,
621,PT04M37.00S,2024-04-01T01:08:58.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,89.70105124835742,38.23529411764706,1610612759,96,106,2024-04-01T01:09:20Z,6070000,False,-59.0,44.0,1,right,V. Wembanyama 7' driving floating bank Jump Shot (24 PTS),[1641705],1610612759.0,SAS,driving floating bank,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,7.36,Made,,,,,,,,,,,24.0,,,,,
622,PT04M16.00S,2024-04-01T01:09:19.1Z,4,REGULAR,3pt,Jump Shot,[],201939,31.09395532194481,72.54901960784314,1610612744,96,109,2024-04-01T01:09:40Z,6080000,False,-113.0,240.0,1,left,S. Curry 26' 3PT pullup (33 PTS) (D. Green 10 AST),"[201939, 203110]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,26.5,Made,,,,,,,,,,,33.0,D. Green,203110.0,10.0,,
624,PT04M04.00S,2024-04-01T01:09:31.2Z,4,REGULAR,3pt,Jump Shot,[],1630200,89.70105124835742,2.696078431372549,1610612759,99,109,2024-04-01T01:09:35Z,6100000,False,-237.0,44.0,1,right,T. Jones 24' 3PT  (12 PTS) (M. Branham 3 AST),"[1630200, 1631103]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,24.06,Made,,,,,,,,,,,12.0,M. Branham,1631103.0,3.0,,
626,PT03M43.00S,2024-04-01T01:09:52.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,7.440867279894875,53.92156862745098,1610612744,99,111,2024-04-01T01:10:17Z,6120000,False,-20.0,17.0,1,left,D. Green Layup (20 PTS) (S. Curry 8 AST),"[203110, 201939]",1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,2.62,Made,,,,,,,,,,,20.0,S. Curry,201939.0,8.0,,
628,PT03M30.00S,2024-04-01T01:10:05.5Z,4,REGULAR,3pt,Jump Shot,[],1630577,77.61169513797634,90.19607843137256,1610612759,102,111,2024-04-01T01:10:09Z,6140000,False,201.0,158.0,1,right,J. Champagnie 25' 3PT  (9 PTS) (V. Wembanyama 5 AST),"[1630577, 1641705]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,25.57,Made,,,,,,,,,,,9.0,V. Wembanyama,1641705.0,5.0,,
630,PT03M03.00S,2024-04-01T01:10:34.4Z,4,REGULAR,3pt,Jump Shot,[],1630541,26.231931668856767,15.931372549019606,1610612744,102,111,2024-04-01T01:11:39Z,6160000,False,170.0,194.0,1,left,MISS M. Moody 25' pullup 3PT - blocked,"[1630541, 1630577]",1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,25.82,Missed,,,,,Champagnie,1630577.0,,,,,,,,,,
631,PT03M03.00S,2024-04-01T01:10:34.4Z,4,REGULAR,block,,[],1630577,,,1610612744,102,111,2024-04-01T01:10:37Z,6170000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
632,PT03M02.00S,2024-04-01T01:10:35.4Z,4,REGULAR,rebound,offensive,[],203110,,,1610612744,102,111,2024-04-01T01:11:39Z,6180000,False,,,0,,D. Green REBOUND (Off:1 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,630.0,5.0,4.0,1.0,,,,,,,,,,,,
633,PT03M02.00S,2024-04-01T01:10:42.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612744,102,111,2024-04-01T01:11:48Z,6190000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Right,1628951.0,,,,,,,,,,,,,,,,,,,
634,PT02M44.00S,2024-04-01T01:11:17.4Z,4,REGULAR,turnover,lost ball,[],1641705,,,1610612759,102,111,2024-04-01T01:11:24Z,6200000,False,,,0,,V. Wembanyama lost ball TURNOVER (5 TO),"[1641705, 203110]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Left Center,,5.0,,,,,,,,,,,,,,,,,Green,203110.0
635,PT02M44.00S,2024-04-01T01:11:17.4Z,4,REGULAR,steal,,[],203110,,,1610612744,102,111,2024-04-01T01:11:19Z,6210000,False,,,0,,D. Green STEAL (6 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
636,PT02M36.00S,2024-04-01T01:11:33.8Z,4,REGULAR,turnover,3-second-violation,[],1630541,,,1610612744,102,111,2024-04-01T01:11:44Z,6220000,False,,,0,,M. Moody 3-second-violation TURNOVER (1 TO),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Center,1830.0,1.0,,,,,,,,,,,,,,,,,,
637,PT02M36.00S,2024-04-01T01:11:39.5Z,4,REGULAR,substitution,out,[],1630541,,,1610612759,102,111,2024-04-01T01:11:46Z,6230000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M36.00S,2024-04-01T01:11:39.5Z,4,REGULAR,substitution,in,[],202691,,,1610612759,102,111,2024-04-01T01:11:46Z,6240000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M24.00S,2024-04-01T01:11:58.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641705,77.4802890932983,7.598039215686274,1610612759,102,111,2024-04-01T01:12:02Z,6250000,False,-212.0,159.0,1,right,MISS V. Wembanyama 26' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,26.51,Missed,,,,,,,,,,,,,,,,
640,PT02M21.00S,2024-04-01T01:12:01.1Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,102,111,2024-04-01T01:12:02Z,6260000,False,,,0,,G. Payton II REBOUND (Off:0 Def:3),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,,,,,639.0,3.0,3.0,0.0,,,,,,,,,,,,
641,PT02M12.00S,2024-04-01T01:12:10.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,9.543363994743759,51.225490196078425,1610612744,102,113,2024-04-01T01:12:14Z,6270000,False,-6.0,37.0,1,left,T. Jackson-Davis cutting Layup (7 PTS) (G. Payton II 1 AST),"[1631218, 1627780]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,3.77,Made,,,,,,,,,,,7.0,G. Payton II,1627780.0,1.0,,
643,PT02M01.00S,2024-04-01T01:12:20.5Z,4,REGULAR,3pt,Jump Shot,[],1641705,65.78515111695138,52.450980392156865,1610612759,105,113,2024-04-01T01:12:24Z,6290000,False,12.0,269.0,1,right,V. Wembanyama 26' 3PT  (27 PTS) (T. Jones 6 AST),"[1641705, 1630200]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,26.94,Made,,,,,,,,,,,27.0,T. Jones,1630200.0,6.0,,
645,PT01M59.00S,2024-04-01T01:12:38.1Z,4,REGULAR,foul,technical,['1freethrow'],1627780,,,1610612744,105,113,2024-04-01T01:12:48Z,6310000,False,,,0,,G. Payton II technical FOUL (1 Tech),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,1830.0,,,,,,,,,,1.0,1.0,,,,,,,,
646,PT01M59.00S,2024-04-01T01:13:15.1Z,4,REGULAR,freethrow,1 of 1,[],1641705,,,1610612744,106,113,2024-04-01T01:13:15Z,6320000,False,,,0,,V. Wembanyama technical Free Throw 1 of 1 (28 PTS),[1641705],1610612759.0,SAS,technical,,,Wembanyama,V. Wembanyama,,,,,,,,,,Made,,,,,,,,,,,28.0,,,,,
647,PT01M47.00S,2024-04-01T01:13:41.0Z,4,REGULAR,3pt,Jump Shot,[],201939,35.29894875164258,26.715686274509803,1610612744,106,113,2024-04-01T01:13:46Z,6330000,False,116.0,279.0,1,left,MISS S. Curry 30' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,30.26,Missed,,,,,,,,,,,,,,,,
648,PT01M43.00S,2024-04-01T01:13:45.0Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,106,113,2024-04-01T01:13:46Z,6340000,False,,,0,,T. Jackson-Davis REBOUND (Off:4 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,,,647.0,7.0,3.0,4.0,,,,,,,,,,,,
649,PT01M31.00S,2024-04-01T01:13:56.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201939,6.1268068331143235,95.83333333333334,1610612744,106,113,2024-04-01T01:14:01Z,6350000,False,-229.0,5.0,1,left,MISS S. Curry 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,22.93,Missed,,,,,,,,,,,,,,,,
650,PT01M27.00S,2024-04-01T01:14:00.4Z,4,REGULAR,rebound,defensive,[],1631103,,,1610612759,106,113,2024-04-01T01:14:01Z,6360000,False,,,0,,M. Branham REBOUND (Off:2 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Left Corner 3,24+ Left,,,,,649.0,3.0,1.0,2.0,,,,,,,,,,,,
651,PT01M22.00S,2024-04-01T01:14:05.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626224,87.07293035479631,2.696078431372549,1610612759,109,113,2024-04-01T01:14:51Z,6370000,False,-237.0,69.0,1,right,C. Osman 24' 3PT running (18 PTS) (M. Branham 4 AST),"[1626224, 1631103]",1610612759.0,SAS,running,,,Osman,C. Osman,,,,,Left Corner 3,24+ Left,,,24.64,Made,,,,,,,,,,,18.0,M. Branham,1631103.0,4.0,,
653,PT01M02.00S,2024-04-01T01:14:29.9Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,109,113,2024-04-01T01:14:45Z,6390000,False,,,0,,S. Curry bad pass TURNOVER (4 TO),"[201939, 1641705]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,,4.0,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
654,PT01M02.00S,2024-04-01T01:14:29.9Z,4,REGULAR,steal,,[],1641705,,,1610612759,109,113,2024-04-01T01:14:31Z,6400000,False,,,0,,V. Wembanyama STEAL (4 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
655,PT00M59.40S,2024-04-01T01:14:34.8Z,4,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612759,109,113,2024-04-01T01:15:04Z,6410000,False,,,0,,G. Payton II shooting personal FOUL (2 PF) (Wembanyama 2 FT),"[1627780, 1641705]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,1830.0,,,,,,,,,,2.0,1.0,Wembanyama,1641705.0,,,,,,
657,PT00M59.40S,2024-04-01T01:15:10.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641705,,,1610612759,110,113,2024-04-01T01:15:10Z,6430000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (29 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,Made,,,,,,,,,,,29.0,,,,,
658,PT00M59.40S,2024-04-01T01:15:11.3Z,4,REGULAR,substitution,out,[],1627780,,,1610612759,110,113,2024-04-01T01:15:37Z,6440000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M59.40S,2024-04-01T01:15:11.3Z,4,REGULAR,substitution,out,[],1631218,,,1610612759,110,113,2024-04-01T01:15:37Z,6450000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M59.40S,2024-04-01T01:15:11.3Z,4,REGULAR,substitution,in,[],101108,,,1610612759,110,113,2024-04-01T01:15:37Z,6460000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M59.40S,2024-04-01T01:15:11.3Z,4,REGULAR,substitution,in,[],1641764,,,1610612759,110,113,2024-04-01T01:15:37Z,6470000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M59.40S,2024-04-01T01:15:47.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641705,,,1610612759,111,113,2024-04-01T01:15:47Z,6480000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (30 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,Made,,,,,,,,,,,30.0,,,,,
663,PT00M43.80S,2024-04-01T01:16:06.2Z,4,REGULAR,2pt,Jump Shot,[],201939,15.325229960578188,77.20588235294117,1610612744,111,113,2024-04-01T01:16:27Z,6490000,False,-136.0,92.0,1,left,MISS S. Curry 16' fadeaway Shot,[201939],1610612744.0,GSW,fadeaway,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left,,,16.4,Missed,,,,,,,,,,,,,,,,
664,PT00M39.70S,2024-04-01T01:16:10.3Z,4,REGULAR,rebound,offensive,[],203110,,,1610612744,111,113,2024-04-01T01:16:15Z,6500000,False,,,0,,D. Green REBOUND (Off:2 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Left,,,,,663.0,6.0,4.0,2.0,,,,,,,,,,,,
665,PT00M38.70S,2024-04-01T01:16:12.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202691,28.465834428383708,17.892156862745097,1610612744,111,116,2024-04-01T01:16:17Z,6510000,False,161.0,215.0,1,left,K. Thompson 26' 3PT  (13 PTS) (D. Green 11 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,26.84,Made,,,,,,,,,,,13.0,D. Green,203110.0,11.0,,
667,PT00M33.40S,2024-04-01T01:16:19.4Z,4,REGULAR,3pt,Jump Shot,[],1641705,58.820630749014455,58.82352941176471,1610612759,111,116,2024-04-01T01:16:53Z,6530000,False,44.0,335.0,1,right,MISS V. Wembanyama 33' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,33.75,Missed,,,,,,,,,,,,,,,,
668,PT00M28.60S,2024-04-01T01:16:24.2Z,4,REGULAR,rebound,offensive,[],1626224,,,1610612759,111,116,2024-04-01T01:16:53Z,6540000,False,,,0,,C. Osman REBOUND (Off:1 Def:1),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,667.0,2.0,1.0,1.0,,,,,,,,,,,,
669,PT00M28.60S,2024-04-01T01:16:26.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612759,111,116,2024-04-01T01:16:57Z,6550000,False,,,0,,D. Green personal FOUL (3 PF) (Wembanyama 2 FT),"[203110, 1641705]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,202037.0,,,,,,,,,,3.0,0.0,Wembanyama,1641705.0,,,,,,
671,PT00M28.60S,2024-04-01T01:17:01.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641705,,,1610612759,112,116,2024-04-01T01:17:01Z,6570000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (31 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,Made,,,,,,,,,,,31.0,,,,,
672,PT00M28.60S,2024-04-01T01:17:22.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641705,,,1610612759,113,116,2024-04-01T01:17:22Z,6580000,False,,,0,,V. Wembanyama Free Throw 2 of 2 (32 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,Made,,,,,,,,,,,32.0,,,,,
673,PT00M05.70S,2024-04-01T01:17:49.1Z,4,REGULAR,3pt,Jump Shot,[],1641764,38.18988173455979,41.66666666666667,1610612744,113,116,2024-04-01T01:18:15Z,6590000,False,42.0,306.0,1,left,MISS B. Podziemski 30' step back 3PT,[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,30.93,Missed,,,,,,,,,,,,,,,,
674,PT00M03.90S,2024-04-01T01:17:50.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,113,116,2024-04-01T01:17:59Z,6600000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,673.0,,,,,,,,,,,,,,,
675,PT00M03.90S,2024-04-01T01:17:58.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641705,,,1610612744,113,116,2024-04-01T01:18:22Z,6610000,False,,,0,,V. Wembanyama loose ball personal FOUL (2 PF) (Green 2 FT),"[1641705, 203110]",1610612759.0,SAS,loose ball,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,202037.0,,,,,,,,,,2.0,0.0,Green,203110.0,,,,,,
677,PT00M03.90S,2024-04-01T01:18:33.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203110,,,1610612744,113,116,2024-04-01T01:19:23Z,6630000,False,,,0,,MISS D. Green Free Throw 1 of 2,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
685,PT00M03.90S,2024-04-01T01:18:33.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,113,116,2024-04-01T01:19:23Z,6640000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,677.0,,,,,,,,,,,,,,,
679,PT00M03.90S,2024-04-01T01:18:34.4Z,4,REGULAR,substitution,out,[],1631103,,,1610612744,113,116,2024-04-01T01:19:19Z,6650000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M03.90S,2024-04-01T01:18:34.4Z,4,REGULAR,substitution,out,[],201939,,,1610612744,113,116,2024-04-01T01:19:19Z,6660000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M03.90S,2024-04-01T01:18:34.4Z,4,REGULAR,substitution,out,[],101108,,,1610612744,113,116,2024-04-01T01:19:19Z,6670000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M03.90S,2024-04-01T01:18:34.4Z,4,REGULAR,substitution,in,[],1628380,,,1610612744,113,116,2024-04-01T01:19:19Z,6680000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M03.90S,2024-04-01T01:18:34.4Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,113,116,2024-04-01T01:19:19Z,6690000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
