actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
421,PT08M40.00S,2024-01-13T02:41:40.3Z,3,REGULAR,3pt,Jump Shot,[],1626179,22.815374507227332,9.558823529411764,1610612766,79,51,2024-01-13T02:41:46Z,4140000,False,202.0,162.0,1,left,T. Rozier 25' 3PT pullup (14 PTS) (L. Ball 3 AST),"[1626179, 1630163]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,25.91,Made,14.0,L. Ball,1630163.0,3.0,,,,,,
422,PT08M30.00S,2024-01-13T02:41:51.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,85.89027595269383,52.450980392156865,1610612759,81,51,2024-01-13T02:42:08Z,4150000,False,12.0,80.0,1,right,D. Vassell 8' driving finger roll Layup (12 PTS) (T. Jones 6 AST),"[1630170, 1630200]",1610612759.0,SAS,driving finger roll,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,8.1,Made,12.0,T. Jones,1630200.0,6.0,,,,,,
423,PT08M15.00S,2024-01-13T02:42:05.2Z,3,REGULAR,3pt,Jump Shot,[],1631121,26.888961892247043,15.686274509803921,1610612766,81,54,2024-01-13T02:42:11Z,4160000,False,172.0,200.0,1,left,B. McGowens 26' 3PT  (3 PTS) (L. Ball 4 AST),"[1631121, 1630163]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.38,Made,3.0,L. Ball,1630163.0,4.0,,,,,,
425,PT08M01.00S,2024-01-13T02:42:20.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,92.46057818659659,52.450980392156865,1610612759,83,54,2024-01-13T02:42:33Z,4180000,False,12.0,18.0,1,right,J. Sochan Layup (10 PTS) (T. Jones 7 AST),"[1631110, 1630200]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,2.21,Made,10.0,T. Jones,1630200.0,7.0,,,,,,
428,PT07M39.00S,2024-01-13T02:42:41.9Z,3,REGULAR,3pt,Jump Shot,[],1626179,24.655059132720105,88.48039215686273,1610612766,83,54,2024-01-13T02:43:28Z,4200000,False,-192.0,179.0,1,left,MISS T. Rozier 26' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.3,Missed,,,,,,,,,,
429,PT07M36.00S,2024-01-13T02:42:44.9Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,83,54,2024-01-13T02:43:28Z,4210000,False,,,0,,J. Sochan REBOUND (Off:0 Def:6),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,428.0,6.0,6.0,0.0,,
430,PT07M29.00S,2024-01-13T02:42:52.5Z,3,REGULAR,3pt,Jump Shot,[],1630577,93.24901445466492,96.07843137254902,1610612759,86,54,2024-01-13T02:42:59Z,4220000,False,230.0,11.0,1,right,J. Champagnie 3PT  (6 PTS) (D. Vassell 4 AST),"[1630577, 1630170]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,,,,,23.07,Made,6.0,D. Vassell,1630170.0,4.0,,,,,,
432,PT07M16.00S,2024-01-13T02:43:08.6Z,3,REGULAR,foul,personal,['2freethrow'],1630577,,,1610612766,86,54,2024-01-13T02:43:16Z,4240000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Ball 2 FT),"[1630577, 1630163]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,1628159.0,1.0,0.0,Ball,1630163.0,,,,,,,,,,,,
434,PT07M16.00S,2024-01-13T02:44:12.2Z,3,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,86,55,2024-01-13T02:44:12Z,4260000,False,,,0,,L. Ball Free Throw 1 of 2 (17 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,Made,17.0,,,,,,,,,
435,PT07M16.00S,2024-01-13T02:44:14.3Z,3,REGULAR,substitution,out,[],1641705,,,1610612766,86,55,2024-01-13T02:44:22Z,4270000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT07M16.00S,2024-01-13T02:44:14.3Z,3,REGULAR,substitution,in,[],1631230,,,1610612766,86,55,2024-01-13T02:44:22Z,4280000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT07M16.00S,2024-01-13T02:44:32.6Z,3,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,86,56,2024-01-13T02:44:32Z,4290000,False,,,0,,L. Ball Free Throw 2 of 2 (18 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,Made,18.0,,,,,,,,,
438,PT07M03.00S,2024-01-13T02:44:46.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,80.76544021024968,37.00980392156863,1610612759,86,56,2024-01-13T02:44:52Z,4300000,False,-65.0,128.0,1,right,MISS T. Jones 14' pullup Shot,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,14.38,Missed,,,,,,,,,,
439,PT07M00.00S,2024-01-13T02:44:49.7Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,86,56,2024-01-13T02:44:52Z,4310000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,438.0,3.0,3.0,0.0,,
440,PT06M54.00S,2024-01-13T02:44:55.2Z,3,REGULAR,turnover,lost ball,[],1630163,,,1610612766,86,56,2024-01-13T02:45:09Z,4320000,False,,,0,,L. Ball lost ball TURNOVER (5 TO),"[1630163, 1630200]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,5.0,Jones,1630200.0,,,,,,,,,,,,,,,,,
441,PT06M54.00S,2024-01-13T02:44:55.2Z,3,REGULAR,steal,,[],1630200,,,1610612759,86,56,2024-01-13T02:44:57Z,4330000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
442,PT06M49.00S,2024-01-13T02:45:00.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630577,81.2910643889619,5.147058823529411,1610612759,86,56,2024-01-13T02:55:14Z,4340000,False,-224.0,123.0,1,right,MISS J. Champagnie 25' running pullup 3PT,[1630577],1610612759.0,SAS,running pullup,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.6,Missed,,,,,,,,,,
443,PT06M45.00S,2024-01-13T02:45:04.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,86,56,2024-01-13T02:45:37Z,4350000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,442.0,,,,,
444,PT06M45.00S,2024-01-13T02:45:12.9Z,3,REGULAR,foul,personal,[],1630200,,,1610612766,86,56,2024-01-13T02:46:05Z,4360000,False,,,0,,T. Jones loose ball personal FOUL (2 PF),"[1630200, 1631121]",1610612759.0,SAS,loose ball,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,1627962.0,2.0,0.0,McGowens,1631121.0,,,,,,,,,,,,
446,PT06M45.00S,2024-01-13T02:45:27.5Z,3,REGULAR,substitution,out,[],1631110,,,1610612766,86,56,2024-01-13T02:45:37Z,4380000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT06M45.00S,2024-01-13T02:45:27.5Z,3,REGULAR,substitution,out,[],1630577,,,1610612766,86,56,2024-01-13T02:45:37Z,4390000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT06M45.00S,2024-01-13T02:45:27.5Z,3,REGULAR,substitution,in,[],1629640,,,1610612766,86,56,2024-01-13T02:45:37Z,4400000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT06M45.00S,2024-01-13T02:45:27.5Z,3,REGULAR,substitution,in,[],1626224,,,1610612766,86,56,2024-01-13T02:45:37Z,4410000,False,,,0,,SUB in: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M29.00S,2024-01-13T02:45:55.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,6.652431011826544,48.03921568627451,1610612766,86,58,2024-01-13T02:46:10Z,4420000,False,10.0,10.0,1,left,N. Richards alley-oop DUNK (10 PTS) (L. Ball 5 AST),"[1630208, 1630163]",1610612766.0,CHA,alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,1.4,Made,10.0,L. Ball,1630163.0,5.0,,,,,,
452,PT06M16.00S,2024-01-13T02:46:08.6Z,3,REGULAR,3pt,Jump Shot,[],1630170,71.82982917214193,15.441176470588236,1610612759,86,58,2024-01-13T02:46:13Z,4440000,False,-173.0,212.0,1,right,MISS D. Vassell 27' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.37,Missed,,,,,,,,,,
453,PT06M12.00S,2024-01-13T02:46:12.6Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,86,58,2024-01-13T02:46:13Z,4450000,False,,,0,,M. Bridges REBOUND (Off:1 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,452.0,8.0,7.0,1.0,,
454,PT06M07.00S,2024-01-13T02:46:18.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,21.369908015768726,92.15686274509804,1610612766,86,58,2024-01-13T02:47:01Z,4460000,False,-211.0,148.0,1,left,MISS L. Ball 25' running 3PT,[1630163],1610612766.0,CHA,running,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,,,,25.78,Missed,,,,,,,,,,
455,PT06M03.00S,2024-01-13T02:46:22.3Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,86,58,2024-01-13T02:46:22Z,4470000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,454.0,1.0,1.0,0.0,,
456,PT05M49.00S,2024-01-13T02:46:35.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631230,83.39356110381078,45.09803921568628,1610612759,86,58,2024-01-13T02:46:40Z,4480000,False,-25.0,104.0,1,right,MISS D. Barlow 10' floating Shot,[1631230],1610612759.0,SAS,floating,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,10.65,Missed,,,,,,,,,,
457,PT05M47.00S,2024-01-13T02:46:37.4Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,86,58,2024-01-13T02:46:40Z,4490000,False,,,0,,M. Bridges REBOUND (Off:1 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,456.0,9.0,8.0,1.0,,
458,PT05M34.00S,2024-01-13T02:46:53.6Z,3,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612766,86,58,2024-01-13T02:47:14Z,4500000,False,,,0,,C. Osman shooting personal FOUL (1 PF) (Bridges 2 FT),"[1626224, 1628970]",1610612759.0,SAS,shooting,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,1627962.0,1.0,0.0,Bridges,1628970.0,,,,,,,,,,,,
460,PT05M34.00S,2024-01-13T02:47:19.1Z,3,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,86,59,2024-01-13T02:47:19Z,4520000,False,,,0,,M. Bridges Free Throw 1 of 2 (10 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,Made,10.0,,,,,,,,,
461,PT05M34.00S,2024-01-13T02:47:20.4Z,3,REGULAR,substitution,out,[],1630200,,,1610612766,86,59,2024-01-13T02:47:27Z,4530000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M34.00S,2024-01-13T02:47:20.4Z,3,REGULAR,substitution,out,[],1630163,,,1610612766,86,59,2024-01-13T02:47:27Z,4540000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M34.00S,2024-01-13T02:47:20.4Z,3,REGULAR,substitution,in,[],1631103,,,1610612766,86,59,2024-01-13T02:47:27Z,4550000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M34.00S,2024-01-13T02:47:20.4Z,3,REGULAR,substitution,in,[],202397,,,1610612766,86,59,2024-01-13T02:47:27Z,4560000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M34.00S,2024-01-13T02:47:42.1Z,3,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,86,60,2024-01-13T02:47:42Z,4570000,False,,,0,,M. Bridges Free Throw 2 of 2 (11 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,Made,11.0,,,,,,,,,
466,PT05M24.00S,2024-01-13T02:47:53.0Z,3,REGULAR,3pt,Jump Shot,[],1629640,69.59592641261499,23.284313725490197,1610612759,89,60,2024-01-13T02:47:57Z,4580000,False,-134.0,233.0,1,right,K. Johnson 26' 3PT  (5 PTS) (M. Branham 4 AST),"[1629640, 1631103]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,26.88,Made,5.0,M. Branham,1631103.0,4.0,,,,,,
468,PT05M09.00S,2024-01-13T02:48:08.8Z,3,REGULAR,turnover,bad pass,[],1631121,,,1610612766,89,60,2024-01-13T02:48:19Z,4600000,False,,,0,,B. McGowens bad pass TURNOVER (1 TO),"[1631121, 1630170]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,1.0,Vassell,1630170.0,,,,,,,,,,,,,,,,,
469,PT05M09.00S,2024-01-13T02:48:08.8Z,3,REGULAR,steal,,[],1630170,,,1610612759,89,60,2024-01-13T02:48:10Z,4610000,False,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
470,PT05M01.00S,2024-01-13T02:48:16.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631103,83.52496714848883,64.70588235294117,1610612759,89,60,2024-01-13T02:48:21Z,4620000,False,74.0,102.0,1,right,MISS M. Branham 12' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,12.6,Missed,,,,,,,,,,
471,PT04M57.00S,2024-01-13T02:48:20.2Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,89,60,2024-01-13T02:48:21Z,4630000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,470.0,2.0,2.0,0.0,,
472,PT04M52.00S,2024-01-13T02:48:24.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628970,6.521024967148489,45.588235294117645,1610612766,89,60,2024-01-13T02:49:48Z,4640000,False,22.0,9.0,1,left,MISS M. Bridges running Layup,[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,2.38,Missed,,,,,,,,,,
473,PT04M47.00S,2024-01-13T02:48:29.7Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,89,60,2024-01-13T02:48:37Z,4650000,False,,,0,,N. Richards REBOUND (Off:5 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,472.0,8.0,3.0,5.0,,
474,PT04M47.00S,2024-01-13T02:48:29.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,5.590000152587891,50.0,1610612766,89,62,2024-01-13T02:48:29Z,4660000,False,0.0,0.0,1,left,N. Richards putback Layup (12 PTS),[1630208],1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Made,12.0,,,,,,,,,
475,PT04M35.00S,2024-01-13T02:48:42.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,84.83902759526939,50.73529411764706,1610612759,91,62,2024-01-13T02:48:51Z,4670000,False,4.0,90.0,1,right,K. Johnson 9' floating Jump Shot (7 PTS),[1629640],1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,9.01,Made,7.0,,,,,,,,,
476,PT04M21.00S,2024-01-13T02:48:56.1Z,3,REGULAR,3pt,Jump Shot,[],1628970,4.944152431011826,3.9215686274509802,1610612766,91,62,2024-01-13T02:49:07Z,4680000,False,230.0,-6.0,1,left,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,,,23.05,Missed,,,,,,,,,,
477,PT04M17.00S,2024-01-13T02:49:00.1Z,3,REGULAR,rebound,defensive,[],1626224,,,1610612759,91,62,2024-01-13T02:49:07Z,4690000,False,,,0,,C. Osman REBOUND (Off:0 Def:2),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,476.0,2.0,2.0,0.0,,
478,PT04M15.00S,2024-01-13T02:49:01.7Z,3,REGULAR,turnover,lost ball,[],1626224,,,1610612759,91,62,2024-01-13T02:49:10Z,4700000,False,,,0,,C. Osman lost ball TURNOVER (1 TO),"[1626224, 1628970]",1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,1.0,Bridges,1628970.0,,,,,,,,,,,,,,,,,
479,PT04M15.00S,2024-01-13T02:49:01.7Z,3,REGULAR,steal,,[],1628970,,,1610612766,91,62,2024-01-13T02:49:03Z,4710000,False,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
481,PT04M14.00S,2024-01-13T02:49:08.7Z,3,REGULAR,substitution,out,[],1630170,,,1610612766,91,62,2024-01-13T02:49:17Z,4730000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M14.00S,2024-01-13T02:49:08.7Z,3,REGULAR,substitution,out,[],1631121,,,1610612766,91,62,2024-01-13T02:49:17Z,4740000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT04M14.00S,2024-01-13T02:49:08.7Z,3,REGULAR,substitution,in,[],203926,,,1610612766,91,62,2024-01-13T02:49:17Z,4750000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT04M14.00S,2024-01-13T02:49:08.7Z,3,REGULAR,substitution,in,[],1641733,,,1610612766,91,62,2024-01-13T02:49:17Z,4760000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M10.00S,2024-01-13T02:49:27.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,6.389618922470433,96.32352941176471,1610612766,91,62,2024-01-13T02:49:31Z,4770000,False,-232.0,8.0,1,left,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,,,,,,,23.17,Missed,,,,,,,,,,
486,PT04M07.00S,2024-01-13T02:49:30.4Z,3,REGULAR,rebound,defensive,[],1631103,,,1610612759,91,62,2024-01-13T02:49:31Z,4780000,False,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,485.0,2.0,2.0,0.0,,
487,PT03M59.00S,2024-01-13T02:49:38.7Z,3,REGULAR,3pt,Jump Shot,[],1629640,65.91655716162943,45.83333333333333,1610612759,91,62,2024-01-13T02:49:43Z,4790000,False,-21.0,268.0,1,right,MISS K. Johnson 26' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,26.87,Missed,,,,,,,,,,
488,PT03M56.00S,2024-01-13T02:49:41.7Z,3,REGULAR,rebound,defensive,[],1641733,,,1610612766,91,62,2024-01-13T02:49:43Z,4800000,False,,,0,,N. Smith Jr. REBOUND (Off:1 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,487.0,2.0,1.0,1.0,,
489,PT03M46.00S,2024-01-13T02:49:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,6.783837056504599,45.588235294117645,1610612766,91,64,2024-01-13T02:49:58Z,4810000,False,22.0,11.0,1,left,T. Rozier driving finger roll Layup (16 PTS) (N. Smith Jr. 2 AST),"[1626179, 1641733]",1610612766.0,CHA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,2.48,Made,16.0,N. Smith Jr.,1641733.0,2.0,,,,,,
491,PT03M45.00S,2024-01-13T02:49:57.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612759,91,64,2024-01-13T02:49:57Z,4830000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M45.00S,2024-01-13T02:52:23.5Z,3,REGULAR,substitution,out,[],1630208,,,1610612759,91,64,2024-01-13T02:52:36Z,4840000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M45.00S,2024-01-13T02:52:23.5Z,3,REGULAR,substitution,in,[],1641877,,,1610612759,91,64,2024-01-13T02:52:36Z,4850000,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M32.00S,2024-01-13T02:53:01.2Z,3,REGULAR,freethrow,1 of 3,[],203926,,,1610612759,92,64,2024-01-13T02:57:02Z,4865000,False,,,0,,D. McDermott flagrant Free Throw 1 of 3 (13 PTS),[203926],1610612759.0,SAS,flagrant,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,Made,13.0,,,,,,,,,
499,PT03M32.00S,2024-01-13T02:53:01.2Z,3,REGULAR,freethrow,2 of 3,[],203926,,,1610612759,93,64,2024-01-13T02:57:02Z,4872500,False,,,0,,D. McDermott flagrant Free Throw 2 of 3 (14 PTS),[203926],1610612759.0,SAS,flagrant,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,Made,14.0,,,,,,,,,
500,PT03M32.00S,2024-01-13T02:53:01.2Z,3,REGULAR,freethrow,3 of 3,[],203926,,,1610612759,93,64,2024-01-13T02:57:02Z,4876250,False,,,0,,MISS D. McDermott flagrant Free Throw 3 of 3,[203926],1610612759.0,SAS,flagrant,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
505,PT03M32.00S,2024-01-13T02:53:01.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,93,64,2024-01-13T02:57:02Z,4878125,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,
495,PT03M32.00S,2024-01-13T02:53:20.2Z,3,REGULAR,foul,personal,['3freethrow'],1641733,,,1610612759,93,64,2024-01-13T02:54:50Z,4890000,False,,,0,,N. Smith Jr. flagrant-type-1 personal FOUL (2 PF) (McDermott 3 FT),"[1641733, 203926]",1610612766.0,CHA,flagrant-type-1,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,1628159.0,2.0,0.0,McDermott,203926.0,,,,,,,,,,,,
501,PT03M32.00S,2024-01-13T02:55:30.0Z,3,REGULAR,substitution,out,[],203926,,,1610612759,93,64,2024-01-13T02:55:36Z,4940000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M32.00S,2024-01-13T02:55:30.0Z,3,REGULAR,substitution,out,[],1631230,,,1610612759,93,64,2024-01-13T02:55:36Z,4950000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT03M32.00S,2024-01-13T02:55:30.0Z,3,REGULAR,substitution,in,[],1631104,,,1610612759,93,64,2024-01-13T02:55:36Z,4960000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT03M32.00S,2024-01-13T02:55:30.0Z,3,REGULAR,substitution,in,[],1641705,,,1610612759,93,64,2024-01-13T02:55:36Z,4970000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
