actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,shotResult,shotActionNumber,area,areaDetail,turnoverTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
587,PT03M46.00S,2024-04-13T02:04:41.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612759,109,116,2024-04-13T02:04:49Z,5760000,False,,,0,,N. Jokic shooting personal FOUL (4 PF) (Graham 2 FT),"[203999, 1628984]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,1627964.0,4.0,1.0,,,Restricted Area,0-8 Center,,,,,,,,,,,,Graham,1628984.0,,
589,PT03M46.00S,2024-04-13T02:05:13.3Z,4,REGULAR,freethrow,1 of 2,[],1628984,,,1610612759,109,116,2024-04-13T02:05:13Z,5780000,False,,,0,,MISS D. Graham Free Throw 1 of 2,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
590,PT03M46.00S,2024-04-13T02:05:13.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,109,116,2024-04-13T02:05:13Z,5790000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,589.0,,,,,,,,,,,,,,,,,
591,PT03M46.00S,2024-04-13T02:05:28.5Z,4,REGULAR,freethrow,2 of 2,[],1628984,,,1610612759,110,116,2024-04-13T02:05:28Z,5800000,False,,,0,,D. Graham Free Throw 2 of 2 (4 PTS),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
592,PT03M31.00S,2024-04-13T02:05:44.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,84.05059132720105,49.754901960784316,1610612743,110,118,2024-04-13T02:05:55Z,5810000,False,-1.0,97.0,1,right,N. Jokic 9' floating Jump Shot (22 PTS) (J. Murray 4 AST),"[203999, 1627750]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,,,,Made,,In The Paint (Non-RA),8-16 Center,,9.74,,,,22.0,J. Murray,1627750.0,4.0,,,,,,
594,PT03M17.00S,2024-04-13T02:05:58.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,5.469776609724048,51.225490196078425,1610612759,112,118,2024-04-13T02:06:04Z,5830000,False,-6.0,-1.0,1,left,T. Jones driving reverse Layup (12 PTS) (V. Wembanyama 5 AST),"[1630200, 1641705]",1610612759.0,SAS,driving reverse,,,Jones,T. Jones,,,,,,,,Made,,Restricted Area,0-8 Center,,0.62,,,,12.0,V. Wembanyama,1641705.0,5.0,,,,,,
595,PT03M01.00S,2024-04-13T02:06:17.0Z,4,REGULAR,foul,offensive,['inpenalty'],203999,,,1610612743,112,118,2024-04-13T02:06:26Z,5840000,False,,,0,,N. Jokic charge offensive FOUL (5 PF),"[203999, 1641705]",1610612743.0,DEN,charge,,,Jokic,N. Jokic,,,,,1627964.0,5.0,1.0,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,Wembanyama,1641705.0,,
597,PT03M01.00S,2024-04-13T02:06:17.0Z,4,REGULAR,turnover,offensive foul,[],203999,,,1610612743,112,118,2024-04-13T02:06:17Z,5860000,False,,,0,,N. Jokic offensive foul TURNOVER (3 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,1627964.0,,,,,In The Paint (Non-RA),0-8 Center,3.0,,,,,,,,,,,,,,
598,PT03M01.00S,2024-04-13T02:06:34.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,112,118,2024-04-13T02:06:34Z,5870000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M45.00S,2024-04-13T02:09:45.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641705,11.12023653088042,53.18627450980392,1610612759,112,118,2024-04-13T02:15:01Z,5880000,False,-16.0,52.0,1,left,MISS V. Wembanyama driving floating Shot,[1641705],1610612759.0,SAS,driving floating,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,In The Paint (Non-RA),0-8 Center,,5.44,,,,,,,,,,,,,
603,PT02M43.00S,2024-04-13T02:09:47.1Z,4,REGULAR,rebound,offensive,[],1630577,,,1610612759,112,118,2024-04-13T02:15:01Z,5890000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,602.0,In The Paint (Non-RA),0-8 Center,,,4.0,3.0,1.0,,,,,,,,,,
604,PT02M42.00S,2024-04-13T02:09:48.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628984,29.517082785808146,20.34313725490196,1610612759,115,118,2024-04-13T02:09:54Z,5900000,False,148.0,225.0,1,left,D. Graham 26' 3PT  (7 PTS) (J. Champagnie 2 AST),"[1628984, 1630577]",1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,Made,,Above the Break 3,24+ Right Center,,26.95,,,,7.0,J. Champagnie,1630577.0,2.0,,,,,,
606,PT02M19.00S,2024-04-13T02:10:10.6Z,4,REGULAR,2pt,Jump Shot,[],1627750,76.2976346911958,61.76470588235294,1610612743,115,118,2024-04-13T02:10:20Z,5920000,False,59.0,170.0,1,right,MISS J. Murray 18' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,,,,Missed,,Mid-Range,16-24 Right Center,,18.02,,,,,,,,,,,,,
607,PT02M15.00S,2024-04-13T02:10:14.6Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,115,118,2024-04-13T02:10:20Z,5930000,False,,,0,,T. Jones REBOUND (Off:0 Def:5),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,606.0,Mid-Range,16-24 Right Center,,,5.0,5.0,0.0,,,,,,,,,,
608,PT02M12.00S,2024-04-13T02:10:18.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,25.969119579500656,78.92156862745098,1610612759,115,118,2024-04-13T02:16:05Z,5940000,False,-145.0,192.0,1,left,MISS D. Graham 24' running 3PT,[1628984],1610612759.0,SAS,running,,,Graham,D. Graham,,,,,,,,Missed,,Above the Break 3,24+ Left Center,,24.0,,,,,,,,,,,,,
609,PT02M12.00S,2024-04-13T02:10:18.6Z,4,REGULAR,rebound,defensive,[],203484,,,1610612743,115,118,2024-04-13T02:10:25Z,5950000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,608.0,Above the Break 3,24+ Left Center,,,1.0,1.0,0.0,,,,,,,,,,
610,PT01M58.00S,2024-04-13T02:10:31.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,94.03745072273325,50.245098039215684,1610612743,115,118,2024-04-13T02:10:56Z,5960000,False,1.0,4.0,1,right,MISS N. Jokic driving Layup - blocked,"[203999, 1641705]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,,,,Missed,,Restricted Area,0-8 Center,,0.37,,,,,,,,,,,,Wembanyama,1641705.0
613,PT01M58.00S,2024-04-13T02:10:31.7Z,4,REGULAR,block,,[],1641705,,,1610612743,115,118,2024-04-13T02:10:56Z,5965000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,
611,PT01M52.00S,2024-04-13T02:10:37.7Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612759,115,118,2024-04-13T02:10:56Z,5970000,False,,,0,,S. Mamukelashvili REBOUND (Off:2 Def:10),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,610.0,Restricted Area,0-8 Center,,,12.0,10.0,2.0,,,,,,,,,,
612,PT01M48.00S,2024-04-13T02:10:45.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630200,5.732588699080158,50.73529411764706,1610612759,117,118,2024-04-13T02:17:30Z,5980000,False,-4.0,1.0,1,left,T. Jones running Layup (14 PTS),[1630200],1610612759.0,SAS,running,,,Jones,T. Jones,,,,,,,,Made,,Restricted Area,0-8 Center,,0.4,,,,14.0,,,,,,,,,
614,PT01M31.00S,2024-04-13T02:11:01.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,89.70105124835742,49.26470588235294,1610612743,117,118,2024-04-13T02:12:12Z,5990000,False,-4.0,44.0,1,right,MISS N. Jokic Layup,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Missed,,In The Paint (Non-RA),0-8 Center,,4.45,,,,,,,,,,,,,
615,PT01M31.00S,2024-04-13T02:11:01.7Z,4,REGULAR,rebound,offensive,[],203932,,,1610612743,117,118,2024-04-13T02:12:12Z,6000000,False,,,0,,A. Gordon REBOUND (Off:2 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,614.0,In The Paint (Non-RA),0-8 Center,,,4.0,2.0,2.0,,,,,,,,,,
616,PT01M19.00S,2024-04-13T02:11:15.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,94.40999984741211,50.0,1610612743,117,120,2024-04-13T02:11:15Z,6010000,False,0.0,0.0,1,right,A. Gordon tip Layup (13 PTS),[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,,,,Made,,Mid-Range,8-16 Left,,0.0,,,,13.0,,,,,,,,,
617,PT01M17.00S,2024-04-13T02:11:18.2Z,4,REGULAR,turnover,bad pass,[],1641705,,,1610612759,117,120,2024-04-13T02:12:34Z,6020000,False,,,0,,V. Wembanyama bad pass TURNOVER (7 TO),"[1641705, 1627750]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,Mid-Range,8-16 Right,7.0,,,,,,,,,Murray,1627750.0,,,,
618,PT01M17.00S,2024-04-13T02:11:18.2Z,4,REGULAR,steal,,[],1627750,,,1610612743,117,120,2024-04-13T02:11:21Z,6030000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,
619,PT01M00.00S,2024-04-13T02:11:34.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629008,92.9862023653088,49.50980392156863,1610612743,117,120,2024-04-13T02:19:41Z,6040000,False,-2.0,13.0,1,right,MISS M. Porter Jr. cutting Layup - blocked,"[1629008, 1630572]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,Restricted Area,0-8 Center,,1.36,,,,,,,,,,,,Mamukelashvili,1630572.0
631,PT01M00.00S,2024-04-13T02:11:34.5Z,4,REGULAR,block,,[],1630572,,,1610612743,117,120,2024-04-13T02:15:42Z,6045000,False,,,0,,S. Mamukelashvili BLOCK (1 BLK),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,
620,PT00M59.70S,2024-04-13T02:11:34.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,117,120,2024-04-13T02:15:42Z,6050000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,619.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,
622,PT00M48.60S,2024-04-13T02:12:03.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629008,94.82588699080158,3.431372549019608,1610612743,117,120,2024-04-13T02:13:18Z,6070000,False,-233.0,-4.0,1,right,MISS M. Porter Jr. 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Missed,,Left Corner 3,24+ Left,,23.28,,,,,,,,,,,,,
623,PT00M44.70S,2024-04-13T02:12:07.1Z,4,REGULAR,rebound,defensive,[],1630577,,,1610612759,117,120,2024-04-13T02:13:18Z,6080000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:4),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,622.0,Left Corner 3,24+ Left,,,5.0,4.0,1.0,,,,,,,,,,
624,PT00M30.30S,2024-04-13T02:12:22.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,5.863994743758213,48.77450980392157,1610612759,119,120,2024-04-13T02:13:39Z,6090000,False,6.0,3.0,1,left,D. Graham driving Layup (9 PTS),[1628984],1610612759.0,SAS,driving,,,Graham,D. Graham,,,,,,,,Made,,Restricted Area,0-8 Center,,0.66,,,,9.0,,,,,,,,,
625,PT00M09.00S,2024-04-13T02:12:47.5Z,4,REGULAR,2pt,Jump Shot,[],203999,76.42904073587385,50.98039215686274,1610612743,119,120,2024-04-13T02:13:56Z,6100000,False,5.0,169.0,1,right,MISS N. Jokic 16' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Missed,,Mid-Range,16-24 Center,,16.92,,,,,,,,,,,,,
626,PT00M09.00S,2024-04-13T02:12:47.5Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,119,120,2024-04-13T02:13:56Z,6110000,False,,,0,,T. Jones REBOUND (Off:0 Def:6),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,625.0,Mid-Range,16-24 Center,,,6.0,6.0,0.0,,,,,,,,,,
627,PT00M00.90S,2024-04-13T02:12:59.7Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628984,10.726018396846255,54.41176470588235,1610612759,121,120,2024-04-13T02:21:29Z,6120000,False,-22.0,48.0,1,left,D. Graham driving floating Jump Shot (11 PTS) (T. Jones 10 AST),"[1628984, 1630200]",1610612759.0,SAS,driving floating,,,Graham,D. Graham,,,,,,,,Made,,In The Paint (Non-RA),0-8 Center,,5.31,,,,11.0,T. Jones,1630200.0,10.0,,,,,,
628,PT00M00.90S,2024-04-13T02:13:13.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,121,120,2024-04-13T02:13:13Z,6130000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M00.90S,2024-04-13T02:14:28.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,121,120,2024-04-13T02:14:28Z,6140000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M00.90S,2024-04-13T02:15:31.9Z,4,REGULAR,substitution,out,[],1628984,,,1610612743,121,120,2024-04-13T02:15:47Z,6150000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M00.90S,2024-04-13T02:15:31.9Z,4,REGULAR,substitution,in,[],1631321,,,1610612743,121,120,2024-04-13T02:15:47Z,6160000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M00.90S,2024-04-13T02:15:54.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,121,120,2024-04-13T02:15:54Z,6170000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M00.90S,2024-04-13T02:17:37.8Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612743,121,120,2024-04-13T02:17:46Z,6180000,False,,,0,,DEN 5-second-violation Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,200833.0,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,
636,PT00M00.00S,2024-04-13T02:17:52.9Z,4,REGULAR,period,end,[],0,,,1610612759,121,120,2024-04-13T02:17:52Z,6190000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M00.00S,2024-04-13T02:17:56.3Z,4,REGULAR,game,end,[],0,,,0,121,120,2024-04-13T02:17:56Z,6200000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
