actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
329,PT11M22.00S,2024-04-14T20:43:39.7Z,3,REGULAR,rebound,offensive,[],1628380,,,1610612759,63,40,2024-04-14T20:45:09Z,3230000,False,,,0,,Z. Collins REBOUND (Off:4 Def:5),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,328.0,9.0,5.0,4.0,,,,
330,PT11M21.00S,2024-04-14T20:43:46.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628380,94.40999984741211,50.0,1610612759,65,40,2024-04-14T20:45:00Z,3240000,False,0.0,0.0,1,right,Z. Collins tip Layup (17 PTS),[1628380],1610612759.0,SAS,tip,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,0.0,,,,,,,,,,,,
331,PT10M59.00S,2024-04-14T20:44:02.2Z,3,REGULAR,3pt,Jump Shot,[],1629002,25.837713534822605,16.42156862745098,1610612765,65,40,2024-04-14T20:44:05Z,3250000,False,168.0,190.0,1,left,MISS C. Metu 25' 3PT,[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.39,,,,,,,,,,,,
332,PT10M57.00S,2024-04-14T20:44:04.2Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612759,65,40,2024-04-14T20:44:05Z,3260000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:3),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,331.0,4.0,3.0,1.0,,,,
333,PT10M55.00S,2024-04-14T20:44:06.2Z,3,REGULAR,turnover,bad pass,[],1630572,,,1610612759,65,40,2024-04-14T20:44:14Z,3270000,False,,,0,,S. Mamukelashvili bad pass TURNOVER (3 TO),"[1630572, 1629002]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,3.0,,,,,Metu,1629002.0,,
334,PT10M55.00S,2024-04-14T20:44:06.2Z,3,REGULAR,steal,,[],1629002,,,1610612765,65,40,2024-04-14T20:44:08Z,3280000,False,,,0,,C. Metu STEAL (1 STL),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
335,PT10M50.00S,2024-04-14T20:44:14.8Z,3,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612765,65,40,2024-04-14T20:44:25Z,3290000,False,,,0,,Z. Collins shooting personal FOUL (3 PF) (Wiseman 2 FT),"[1628380, 1630164]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,202056.0,3.0,0.0,Wiseman,1630164.0,,,,,,,,,,,,,,,
337,PT10M50.00S,2024-04-14T20:44:44.0Z,3,REGULAR,substitution,out,[],1628380,,,1610612765,65,40,2024-04-14T20:44:48Z,3310000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT10M50.00S,2024-04-14T20:44:44.0Z,3,REGULAR,substitution,in,[],1631321,,,1610612765,65,40,2024-04-14T20:44:48Z,3320000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT10M50.00S,2024-04-14T20:45:07.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630164,,,1610612765,65,41,2024-04-14T20:46:17Z,3330000,False,,,0,,J. Wiseman Free Throw 1 of 2 (11 PTS),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
340,PT10M50.00S,2024-04-14T20:45:07.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630164,,,1610612765,65,42,2024-04-14T20:46:17Z,3340000,False,,,0,,J. Wiseman Free Throw 2 of 2 (12 PTS),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
341,PT10M30.00S,2024-04-14T20:45:39.3Z,3,REGULAR,3pt,Jump Shot,[],1630572,93.9060446780552,94.6078431372549,1610612759,68,42,2024-04-14T20:45:43Z,3350000,False,223.0,5.0,1,right,S. Mamukelashvili 3PT  (11 PTS) (T. Jones 6 AST),"[1630572, 1630200]",1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,,,,,,Made,11.0,22.31,T. Jones,1630200.0,6.0,,,,,,,,,
343,PT10M18.00S,2024-04-14T20:45:54.9Z,3,REGULAR,turnover,out-of-bounds,[],1629002,,,1610612765,68,42,2024-04-14T20:46:02Z,3370000,False,,,0,,C. Metu lost ball out-of-bounds TURNOVER (3 TO),[1629002],1610612765.0,DET,lost ball,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,1662.0,,,,,,,,,,,3.0,,,,,,,,
344,PT10M00.00S,2024-04-14T20:46:17.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631104,94.1688567674113,53.67647058823529,1610612759,68,42,2024-04-14T20:47:52Z,3380000,False,18.0,2.0,1,right,MISS B. Wesley driving reverse Layup,[1631104],1610612759.0,SAS,driving reverse,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.85,,,,,,,,,,,,
345,PT09M58.00S,2024-04-14T20:46:19.1Z,3,REGULAR,rebound,offensive,[],1630572,,,1610612759,68,42,2024-04-14T20:47:45Z,3390000,False,,,0,,S. Mamukelashvili REBOUND (Off:2 Def:3),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,344.0,5.0,3.0,2.0,,,,
346,PT09M56.00S,2024-04-14T20:46:20.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630577,70.12155059132719,67.64705882352942,1610612759,68,42,2024-04-14T20:46:25Z,3400000,False,88.0,228.0,1,right,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.48,,,,,,,,,,,,
347,PT09M54.00S,2024-04-14T20:46:22.6Z,3,REGULAR,rebound,defensive,[],1631204,,,1610612765,68,42,2024-04-14T20:46:31Z,3410000,False,,,0,,M. Sasser REBOUND (Off:1 Def:1),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,346.0,2.0,1.0,1.0,,,,
348,PT09M49.00S,2024-04-14T20:46:40.5Z,3,REGULAR,violation,kicked ball,[],1630572,,,1610612765,68,42,2024-04-14T20:46:45Z,3420000,False,,,0,,S. Mamukelashvili kicked ball VIOLATION,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,1662.0,,,,,,,,,,,,,,,,,,,
349,PT09M44.00S,2024-04-14T20:46:53.0Z,3,REGULAR,2pt,Jump Shot,[],1631197,25.969119579500656,42.15686274509804,1610612765,68,42,2024-04-14T20:46:57Z,3430000,False,39.0,192.0,1,left,MISS J. Rhoden 19' pullup Shot,[1631197],1610612765.0,DET,pullup,,,Rhoden,J. Rhoden,,,,,Mid-Range,16-24 Center,,,,,,Missed,,19.56,,,,,,,,,,,,
350,PT09M41.00S,2024-04-14T20:46:56.0Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612759,68,42,2024-04-14T20:46:57Z,3440000,False,,,0,,S. Mamukelashvili REBOUND (Off:2 Def:4),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,349.0,6.0,4.0,2.0,,,,
351,PT09M31.00S,2024-04-14T20:47:06.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631321,94.1688567674113,49.754901960784316,1610612759,70,42,2024-04-14T20:47:11Z,3450000,False,-1.0,2.0,1,right,S. Cissoko driving DUNK (6 PTS) (J. Champagnie 3 AST),"[1631321, 1630577]",1610612759.0,SAS,driving,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,0.26,J. Champagnie,1630577.0,3.0,,,,,,,,,
353,PT09M16.00S,2024-04-14T20:47:20.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631204,14.011169513797633,49.754901960784316,1610612765,70,42,2024-04-14T20:48:54Z,3470000,False,1.0,79.0,1,left,MISS M. Sasser 7' driving floating Shot,[1631204],1610612765.0,DET,driving floating,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.92,,,,,,,,,,,,
354,PT09M14.00S,2024-04-14T20:47:22.8Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,70,42,2024-04-14T20:47:25Z,3480000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,353.0,2.0,2.0,0.0,,,,
355,PT09M00.00S,2024-04-14T20:47:37.1Z,3,REGULAR,3pt,Jump Shot,[],1630200,74.19513797634691,13.725490196078432,1610612759,70,42,2024-04-14T20:49:28Z,3490000,False,-181.0,190.0,1,right,MISS T. Jones 26' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.28,,,,,,,,,,,,
356,PT08M58.00S,2024-04-14T20:47:39.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,70,42,2024-04-14T20:47:44Z,3500000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,355.0,,,,,,,
358,PT08M40.00S,2024-04-14T20:48:11.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629002,13.61695137976347,51.225490196078425,1610612765,70,44,2024-04-14T20:50:15Z,3520000,False,-6.0,75.0,1,left,C. Metu 7' driving floating Jump Shot (5 PTS) (M. Sasser 4 AST),"[1629002, 1631204]",1610612765.0,DET,driving floating,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,7.57,M. Sasser,1631204.0,4.0,,,,,,,,,
360,PT08M27.00S,2024-04-14T20:48:23.3Z,3,REGULAR,3pt,Jump Shot,[],1630200,67.09921156373193,53.92156862745098,1610612759,70,44,2024-04-14T20:48:29Z,3540000,False,20.0,257.0,1,right,MISS T. Jones 25' pullup 3PT,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.75,,,,,,,,,,,,
361,PT08M24.00S,2024-04-14T20:48:27.0Z,3,REGULAR,rebound,offensive,[],1631104,,,1610612759,70,44,2024-04-14T20:48:27Z,3550000,False,,,0,,B. Wesley REBOUND (Off:1 Def:4),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,360.0,5.0,4.0,1.0,,,,
363,PT08M07.00S,2024-04-14T20:49:03.2Z,3,REGULAR,turnover,bad pass,[],1630577,,,1610612759,70,44,2024-04-14T20:51:21Z,3570000,False,,,0,,J. Champagnie bad pass TURNOVER (2 TO),"[1630577, 1629002]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,,,,,Metu,1629002.0,,
364,PT08M07.00S,2024-04-14T20:49:03.2Z,3,REGULAR,steal,,[],1629002,,,1610612765,70,44,2024-04-14T20:49:05Z,3580000,False,,,0,,C. Metu STEAL (2 STL),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
365,PT08M04.00S,2024-04-14T20:49:06.5Z,3,REGULAR,turnover,lost ball,[],1629002,,,1610612765,70,44,2024-04-14T20:49:11Z,3590000,False,,,0,,C. Metu lost ball TURNOVER (4 TO),"[1629002, 1631104]",1610612765.0,DET,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,4.0,,,,,Wesley,1631104.0,,
366,PT08M04.00S,2024-04-14T20:49:06.5Z,3,REGULAR,steal,,[],1631104,,,1610612759,70,44,2024-04-14T20:49:50Z,3600000,False,,,0,,B. Wesley STEAL (3 STL),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
367,PT07M59.00S,2024-04-14T20:49:10.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631104,91.27792378449409,48.77450980392157,1610612759,72,44,2024-04-14T20:53:04Z,3610000,False,-6.0,29.0,1,right,B. Wesley alley-oop Layup (6 PTS) (S. Cissoko 2 AST),"[1631104, 1631321]",1610612759.0,SAS,alley-oop,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,3.01,S. Cissoko,1631321.0,2.0,,,,,,,,,
369,PT07M47.00S,2024-04-14T20:49:24.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629002,10.5946123521682,49.50980392156863,1610612765,72,44,2024-04-14T20:53:09Z,3630000,False,2.0,47.0,1,left,MISS C. Metu driving Hook,[1629002],1610612765.0,DET,driving,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.72,,,,,,,,,,,,
370,PT07M45.00S,2024-04-14T20:49:26.0Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,72,44,2024-04-14T20:49:27Z,3640000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,369.0,3.0,3.0,0.0,,,,
371,PT07M39.00S,2024-04-14T20:49:33.7Z,3,REGULAR,3pt,Jump Shot,[],1630200,71.43561103810775,20.588235294117645,1610612759,72,44,2024-04-14T20:53:42Z,3650000,False,-147.0,216.0,1,right,MISS T. Jones 26' pullup 3PT,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.13,,,,,,,,,,,,
372,PT07M37.00S,2024-04-14T20:49:35.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,72,44,2024-04-14T20:53:42Z,3660000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,371.0,,,,,,,
373,PT07M37.00S,2024-04-14T20:49:41.2Z,3,REGULAR,foul,personal,[],1631321,,,1610612765,72,44,2024-04-14T20:50:01Z,3670000,False,,,0,,S. Cissoko loose ball personal FOUL (2 PF),"[1631321, 1630164]",1610612759.0,SAS,loose ball,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,202053.0,2.0,0.0,Wiseman,1630164.0,,,,,,,,,,,,,,,
375,PT07M37.00S,2024-04-14T20:49:47.4Z,3,REGULAR,substitution,out,[],1631093,,,1610612765,72,44,2024-04-14T20:49:52Z,3690000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M37.00S,2024-04-14T20:49:47.4Z,3,REGULAR,substitution,in,[],1631205,,,1610612765,72,44,2024-04-14T20:49:52Z,3700000,False,,,0,,SUB in: B. Boeheim,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT07M27.00S,2024-04-14T20:50:09.0Z,3,REGULAR,turnover,lost ball,[],1631204,,,1610612765,72,44,2024-04-14T20:50:13Z,3710000,False,,,0,,M. Sasser lost ball TURNOVER (2 TO),"[1631204, 1630200]",1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,,,,,Jones,1630200.0,,
378,PT07M27.00S,2024-04-14T20:50:09.0Z,3,REGULAR,steal,,[],1630200,,,1610612759,72,44,2024-04-14T20:50:11Z,3720000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
379,PT07M21.00S,2024-04-14T20:50:14.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,95.22010512483574,48.77450980392157,1610612759,74,44,2024-04-14T20:50:25Z,3730000,False,-6.0,-8.0,1,right,T. Jones running DUNK (9 PTS),[1630200],1610612759.0,SAS,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,0.97,,,,,,,,,,,,
381,PT07M06.00S,2024-04-14T20:50:29.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631197,20.318659658344284,48.77450980392157,1610612765,74,44,2024-04-14T20:54:46Z,3750000,False,6.0,138.0,1,left,MISS J. Rhoden 13' pullup Shot,[1631197],1610612765.0,DET,pullup,,,Rhoden,J. Rhoden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,13.86,,,,,,,,,,,,
382,PT07M05.00S,2024-04-14T20:50:30.9Z,3,REGULAR,rebound,offensive,[],1630164,,,1610612765,74,44,2024-04-14T20:52:10Z,3760000,False,,,0,,J. Wiseman REBOUND (Off:5 Def:7),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,381.0,12.0,7.0,5.0,,,,
383,PT07M05.00S,2024-04-14T20:50:34.7Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630164,5.590000152587891,50.0,1610612765,74,46,2024-04-14T20:52:19Z,3770000,False,0.0,0.0,1,left,J. Wiseman tip DUNK (14 PTS),[1630164],1610612765.0,DET,tip,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,0.0,,,,,,,,,,,,
384,PT06M55.00S,2024-04-14T20:50:40.3Z,3,REGULAR,3pt,Jump Shot,[],1630572,68.67608409986859,66.42156862745098,1610612759,74,46,2024-04-14T20:50:46Z,3780000,False,82.0,242.0,1,right,MISS S. Mamukelashvili 25' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.55,,,,,,,,,,,,
385,PT06M51.00S,2024-04-14T20:50:44.3Z,3,REGULAR,rebound,defensive,[],1631197,,,1610612765,74,46,2024-04-14T20:50:46Z,3790000,False,,,0,,J. Rhoden REBOUND (Off:0 Def:2),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,384.0,2.0,2.0,0.0,,,,
386,PT06M37.00S,2024-04-14T20:51:21.1Z,3,REGULAR,jumpball,recovered,[],1630200,,,1610612765,74,46,2024-04-14T20:55:45Z,3800000,False,,,0,,Jump Ball S. Cissoko vs. C. Metu: Tip to T. Jones,"[1630200, 1631321, 1629002]",1610612759.0,SAS,heldball,T. Jones,1630200.0,Jones,T. Jones,Cissoko,1631321.0,Metu,1629002.0,,,,,,,,,,,,,,,,,,,,,,
389,PT06M37.00S,2024-04-14T20:51:21.1Z,3,REGULAR,turnover,lost ball,[],1629002,,,1610612765,74,46,2024-04-14T20:56:11Z,3830000,False,,,0,,C. Metu lost ball TURNOVER (5 TO),"[1629002, 1631321]",1610612765.0,DET,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,5.0,,,,,Cissoko,1631321.0,,
390,PT06M37.00S,2024-04-14T20:51:21.1Z,3,REGULAR,steal,,[],1631321,,,1610612759,74,46,2024-04-14T20:51:21Z,3840000,False,,,0,,S. Cissoko STEAL (2 STL),[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
391,PT06M33.00S,2024-04-14T20:51:26.0Z,3,REGULAR,foul,personal,['2freethrow'],1631197,,,1610612759,74,46,2024-04-14T20:51:43Z,3850000,False,,,0,,J. Rhoden shooting personal FOUL (3 PF) (Wesley 2 FT),"[1631197, 1631104]",1610612765.0,DET,shooting,,,Rhoden,J. Rhoden,,,,,Restricted Area,0-8 Center,202056.0,3.0,0.0,Wesley,1631104.0,,,,,,,,,,,,,,,
393,PT06M33.00S,2024-04-14T20:51:37.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,74,46,2024-04-14T20:51:37Z,3870000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M33.00S,2024-04-14T20:53:53.0Z,3,REGULAR,substitution,out,[],1630572,,,1610612759,74,46,2024-04-14T20:54:19Z,3880000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M33.00S,2024-04-14T20:53:53.0Z,3,REGULAR,substitution,in,[],1630564,,,1610612759,74,46,2024-04-14T20:54:19Z,3890000,False,,,0,,SUB in: R. Gray,[1630564],1610612759.0,SAS,,,,Gray,R. Gray,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M33.00S,2024-04-14T20:54:41.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631104,,,1610612759,75,46,2024-04-14T20:54:41Z,3900000,False,,,0,,B. Wesley Free Throw 1 of 2 (7 PTS),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
397,PT06M33.00S,2024-04-14T20:54:41.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631104,,,1610612759,75,46,2024-04-14T20:54:48Z,3910000,False,,,0,,MISS B. Wesley Free Throw 2 of 2,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
398,PT06M30.00S,2024-04-14T20:54:44.3Z,3,REGULAR,rebound,defensive,[],1631197,,,1610612765,75,46,2024-04-14T20:54:48Z,3920000,False,,,0,,J. Rhoden REBOUND (Off:0 Def:3),[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,397.0,3.0,3.0,0.0,,,,
399,PT06M19.00S,2024-04-14T20:54:59.1Z,3,REGULAR,3pt,Jump Shot,[],1631205,32.14520367936925,34.068627450980394,1610612765,75,46,2024-04-14T20:55:03Z,3930000,False,80.0,250.0,1,left,MISS B. Boeheim 26' 3PT,[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.21,,,,,,,,,,,,
400,PT06M16.00S,2024-04-14T20:55:02.1Z,3,REGULAR,rebound,defensive,[],1630564,,,1610612759,75,46,2024-04-14T20:55:03Z,3940000,False,,,0,,R. Gray REBOUND (Off:0 Def:3),[1630564],1610612759.0,SAS,,,,Gray,R. Gray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,399.0,3.0,3.0,0.0,,,,
401,PT06M10.00S,2024-04-14T20:55:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631321,93.11760840998686,43.872549019607845,1610612759,75,46,2024-04-14T20:58:28Z,3950000,False,-31.0,12.0,1,right,MISS S. Cissoko driving Layup,[1631321],1610612759.0,SAS,driving,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.29,,,,,,,,,,,,
402,PT06M05.00S,2024-04-14T20:55:11.7Z,3,REGULAR,rebound,offensive,[],1630564,,,1610612759,75,46,2024-04-14T20:55:11Z,3960000,False,,,0,,R. Gray REBOUND (Off:1 Def:3),[1630564],1610612759.0,SAS,,,,Gray,R. Gray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,401.0,4.0,3.0,1.0,,,,
403,PT06M05.00S,2024-04-14T20:55:11.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630564,94.40999984741211,50.0,1610612759,77,46,2024-04-14T20:55:11Z,3970000,False,0.0,0.0,1,right,R. Gray tip Layup (6 PTS),[1630564],1610612759.0,SAS,tip,,,Gray,R. Gray,,,,,Mid-Range,8-16 Left,,,,,,Made,6.0,0.0,,,,,,,,,,,,
404,PT05M57.00S,2024-04-14T20:55:20.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630164,5.863994743758213,50.0,1610612765,77,48,2024-04-14T20:55:27Z,3980000,False,0.0,3.0,1,left,J. Wiseman cutting finger roll Layup (16 PTS) (M. Sasser 5 AST),"[1630164, 1631204]",1610612765.0,DET,cutting finger roll,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,0.26,M. Sasser,1631204.0,5.0,,,,,,,,,
406,PT05M34.00S,2024-04-14T20:55:43.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631104,91.80354796320631,57.59803921568627,1610612759,77,48,2024-04-14T20:59:26Z,4000000,False,38.0,25.0,1,right,MISS B. Wesley driving floating Shot,[1631104],1610612759.0,SAS,driving floating,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.52,,,,,,,,,,,,
407,PT05M32.00S,2024-04-14T20:55:45.5Z,3,REGULAR,rebound,defensive,[],1631204,,,1610612765,77,48,2024-04-14T20:55:49Z,4010000,False,,,0,,M. Sasser REBOUND (Off:1 Def:2),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,406.0,3.0,2.0,1.0,,,,
408,PT05M27.00S,2024-04-14T20:55:51.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631197,11.514454664914586,96.56862745098039,1610612765,77,48,2024-04-14T21:00:21Z,4020000,False,-233.0,56.0,1,left,MISS J. Rhoden running 3PT,[1631197],1610612765.0,DET,running,,,Rhoden,J. Rhoden,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.94,,,,,,,,,,,,
409,PT05M25.00S,2024-04-14T20:55:53.2Z,3,REGULAR,rebound,defensive,[],1631104,,,1610612759,77,48,2024-04-14T20:55:55Z,4030000,False,,,0,,B. Wesley REBOUND (Off:1 Def:5),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,408.0,6.0,5.0,1.0,,,,
