actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
292,PT04M35.00S,2024-04-07T20:34:22.5Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627832,85.0197109067017,42.04580269607843,1610612745,45,63,2024-04-07T20:34:29Z,2900000,False,-40.0,88.0,1,right,F. VanVleet 9' running pullup Jump Shot (10 PTS),[1627832],1610612745.0,HOU,running pullup,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,9.69,Made,10.0,,,,,,,,,,,,,,
293,PT04M23.00S,2024-04-07T20:34:38.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630224,,,1610612742,45,63,2024-04-07T20:34:47Z,2910000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Irving 2 FT),"[1630224, 202681]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200832.0,2.0,0.0,Irving,202681.0,,,
295,PT04M23.00S,2024-04-07T20:35:07.6Z,2,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,46,63,2024-04-07T20:35:07Z,2930000,False,,,0,,K. Irving Free Throw 1 of 2 (9 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
296,PT04M23.00S,2024-04-07T20:35:08.5Z,2,REGULAR,substitution,out,[],1627884,,,1610612742,46,63,2024-04-07T20:35:20Z,2940000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M23.00S,2024-04-07T20:35:08.5Z,2,REGULAR,substitution,in,[],1629023,,,1610612742,46,63,2024-04-07T20:35:20Z,2950000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M23.00S,2024-04-07T20:35:32.1Z,2,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,47,63,2024-04-07T20:35:32Z,2960000,False,,,0,,K. Irving Free Throw 2 of 2 (10 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
299,PT04M08.00S,2024-04-07T20:35:47.3Z,2,REGULAR,2pt,Jump Shot,[],1627832,78.26872536136662,14.215686274509803,1610612745,47,63,2024-04-07T20:35:50Z,2970000,False,-179.0,152.0,1,right,MISS F. VanVleet 23' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Left Center,,,,23.46,Missed,,,,,,,,,,,,,,,
300,PT04M06.00S,2024-04-07T20:35:49.3Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,47,63,2024-04-07T20:35:50Z,2980000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left Center,,,,,,,,,299.0,,,,,,,,,3.0,2.0,1.0
301,PT03M59.00S,2024-04-07T20:35:56.5Z,2,REGULAR,3pt,Jump Shot,[],203957,7.5722733245729295,3.6764705882352944,1610612742,47,63,2024-04-07T20:36:01Z,2990000,False,232.0,19.0,1,left,MISS D. Exum 3PT,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Right Corner 3,24+ Right,,,,23.24,Missed,,,,,,,,,,,,,,,
302,PT03M56.00S,2024-04-07T20:35:59.5Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612745,47,63,2024-04-07T20:36:01Z,3000000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,,,,,,,301.0,,,,,,,,,1.0,1.0,0.0
303,PT03M52.00S,2024-04-07T20:36:04.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628415,93.51182654402102,53.18627450980392,1610612745,47,65,2024-04-07T20:36:10Z,3010000,False,16.0,8.0,1,right,D. Brooks running Layup (11 PTS),[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,1.8,Made,11.0,,,,,,,,,,,,,,
304,PT03M35.00S,2024-04-07T20:36:21.0Z,2,REGULAR,3pt,Jump Shot,[],203957,8.09789750328515,4.411764705882353,1610612742,50,65,2024-04-07T20:36:25Z,3020000,False,228.0,24.0,1,left,D. Exum 3PT  (7 PTS) (P. Washington 1 AST),"[203957, 1629023]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,Right Corner 3,24+ Right,,,,22.91,Made,7.0,,,,P. Washington,1629023.0,1.0,,,,,,,,
306,PT03M23.00S,2024-04-07T20:36:37.4Z,2,REGULAR,foul,offensive,['inpenalty'],1630224,,,1610612745,50,65,2024-04-07T20:36:43Z,3040000,False,,,0,,J. Green offensive FOUL (3 PF),"[1630224, 1629029]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202056.0,3.0,0.0,Doncic,1629029.0,,,
308,PT03M23.00S,2024-04-07T20:36:37.4Z,2,REGULAR,turnover,offensive foul,[],1630224,,,1610612745,50,65,2024-04-07T20:36:37Z,3060000,False,,,0,,J. Green offensive foul TURNOVER (4 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Left Center,4.0,,,,,,,,,,,,202056.0,,,,,,,
309,PT03M10.00S,2024-04-07T20:37:06.8Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630224,,,1610612742,50,65,2024-04-07T20:37:16Z,3070000,False,,,0,,J. Green shooting personal FOUL (4 PF) (Irving 3 FT),"[1630224, 202681]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,200832.0,4.0,0.0,Irving,202681.0,,,
311,PT03M10.00S,2024-04-07T20:37:28.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,50,65,2024-04-07T20:37:28Z,3090000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M10.00S,2024-04-07T20:40:05.5Z,2,REGULAR,substitution,out,[],1630224,,,1610612742,50,65,2024-04-07T20:40:31Z,3110000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M10.00S,2024-04-07T20:40:05.5Z,2,REGULAR,substitution,in,[],1641715,,,1610612742,50,65,2024-04-07T20:40:31Z,3120000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M10.00S,2024-04-07T20:40:41.9Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],202681,,,1610612742,51,65,2024-04-07T20:40:41Z,3130000,False,,,0,,K. Irving Free Throw 1 of 3 (11 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
316,PT03M10.00S,2024-04-07T20:41:04.2Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],202681,,,1610612742,52,65,2024-04-07T20:41:04Z,3140000,False,,,0,,K. Irving Free Throw 2 of 3 (12 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
317,PT03M10.00S,2024-04-07T20:41:25.2Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],202681,,,1610612742,53,65,2024-04-07T20:41:25Z,3150000,False,,,0,,K. Irving Free Throw 3 of 3 (13 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
318,PT03M03.00S,2024-04-07T20:41:36.7Z,2,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612745,53,65,2024-04-07T20:41:44Z,3160000,False,,,0,,M. Kleber shooting personal FOUL (2 PF) (VanVleet 2 FT),"[1628467, 1627832]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,2.0,0.0,VanVleet,1627832.0,,,
320,PT03M03.00S,2024-04-07T20:41:59.6Z,2,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,53,66,2024-04-07T20:42:16Z,3180000,False,,,0,,F. VanVleet Free Throw 1 of 2 (11 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
321,PT03M03.00S,2024-04-07T20:41:59.6Z,2,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,53,66,2024-04-07T20:42:16Z,3190000,False,,,0,,MISS F. VanVleet Free Throw 2 of 2,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
322,PT03M01.00S,2024-04-07T20:42:01.6Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,53,66,2024-04-07T20:42:16Z,3200000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,321.0,,,,,,,,,4.0,3.0,1.0
323,PT02M44.00S,2024-04-07T20:42:32.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,11.777266754270697,41.42156862745098,1610612742,55,66,2024-04-07T20:42:36Z,3210000,False,43.0,58.0,1,left,L. Doncic 7' turnaround fadeaway Jump Shot (14 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,7.23,Made,14.0,,,,,,,,,,,,,,
324,PT02M27.00S,2024-04-07T20:42:48.6Z,2,REGULAR,3pt,Jump Shot,[],1628415,93.64323258869908,3.6764705882352944,1610612745,55,66,2024-04-07T20:42:52Z,3220000,False,-232.0,7.0,1,right,MISS D. Brooks 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,23.17,Missed,,,,,,,,,,,,,,,
325,PT02M25.00S,2024-04-07T20:42:50.6Z,2,REGULAR,rebound,defensive,[],202681,,,1610612742,55,66,2024-04-07T20:42:52Z,3230000,False,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,,,,,,,,,324.0,,,,,,,,,3.0,3.0,0.0
326,PT02M21.00S,2024-04-07T20:42:55.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629023,7.046649145860711,47.794117647058826,1610612742,57,66,2024-04-07T20:43:00Z,3240000,False,11.0,14.0,1,left,P. Washington running alley-oop DUNK (2 PTS) (L. Doncic 4 AST),"[1629023, 1629029]",1610612742.0,DAL,running alley-oop,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,1.76,Made,2.0,,,,L. Doncic,1629029.0,4.0,,,,,,,,
328,PT02M05.00S,2024-04-07T20:43:11.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201145,87.51642575558476,55.87852328431373,1610612745,57,68,2024-04-07T20:43:16Z,3260000,False,29.0,65.0,1,right,J. Green 7' driving bank Hook (7 PTS) (F. VanVleet 7 AST),"[201145, 1627832]",1610612745.0,HOU,driving bank,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,7.12,Made,7.0,,,,F. VanVleet,1627832.0,7.0,,,,,,,,
330,PT01M48.00S,2024-04-07T20:43:31.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612742,57,68,2024-04-07T20:43:38Z,3280000,False,,,0,,J. Smith Jr. shooting personal FOUL (3 PF) (Doncic 2 FT),"[1631095, 1629029]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,3.0,0.0,Doncic,1629029.0,,,
332,PT01M48.00S,2024-04-07T20:43:57.6Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,58,68,2024-04-07T20:43:57Z,3300000,False,,,0,,L. Doncic Free Throw 1 of 2 (15 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
333,PT01M48.00S,2024-04-07T20:43:58.2Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,58,68,2024-04-07T20:44:25Z,3310000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M48.00S,2024-04-07T20:43:58.2Z,2,REGULAR,substitution,out,[],1631095,,,1610612742,58,68,2024-04-07T20:44:25Z,3320000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT01M48.00S,2024-04-07T20:43:58.2Z,2,REGULAR,substitution,in,[],1627884,,,1610612742,58,68,2024-04-07T20:44:25Z,3330000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT01M48.00S,2024-04-07T20:43:58.2Z,2,REGULAR,substitution,in,[],1628988,,,1610612742,58,68,2024-04-07T20:44:25Z,3340000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT01M48.00S,2024-04-07T20:44:25.9Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,59,68,2024-04-07T20:44:25Z,3350000,False,,,0,,L. Doncic Free Throw 2 of 2 (16 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
338,PT01M30.00S,2024-04-07T20:44:43.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,91.14651773981603,42.8921568627451,1610612745,59,68,2024-04-07T20:44:46Z,3360000,False,-36.0,31.0,1,right,MISS D. Brooks driving Layup,[1628415],1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,4.69,Missed,,,,,,,,,,,,,,,
339,PT01M28.00S,2024-04-07T20:44:44.6Z,2,REGULAR,rebound,defensive,[],1627884,,,1610612742,59,68,2024-04-07T20:44:44Z,3370000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,338.0,,,,,,,,,1.0,1.0,0.0
340,PT01M25.00S,2024-04-07T20:44:53.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641715,,,1610612742,59,68,2024-04-07T20:45:00Z,3380000,False,,,0,,C. Whitmore shooting personal FOUL (1 PF) (Doncic 2 FT),"[1641715, 1629029]",1610612745.0,HOU,shooting,,,Whitmore,C. Whitmore,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,202056.0,1.0,0.0,Doncic,1629029.0,,,
342,PT01M25.00S,2024-04-07T20:45:20.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629029,,,1610612742,60,68,2024-04-07T20:45:20Z,3400000,False,,,0,,L. Doncic Free Throw 1 of 2 (17 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
343,PT01M25.00S,2024-04-07T20:45:38.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629029,,,1610612742,61,68,2024-04-07T20:45:38Z,3410000,False,,,0,,L. Doncic Free Throw 2 of 2 (18 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
344,PT01M01.00S,2024-04-07T20:46:05.4Z,2,REGULAR,3pt,Jump Shot,[],1628988,94.43166885676742,96.07843137254902,1610612745,61,71,2024-04-07T20:46:09Z,3420000,False,230.0,0.0,1,right,A. Holiday 3PT  (3 PTS) (F. VanVleet 8 AST),"[1628988, 1627832]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Right Corner 3,24+ Right,,,,23.04,Made,3.0,,,,F. VanVleet,1627832.0,8.0,,,,,,,,
346,PT00M46.40S,2024-04-07T20:46:23.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,10.5946123521682,50.73529411764706,1610612742,63,71,2024-04-07T20:46:45Z,3440000,False,-4.0,47.0,1,left,K. Irving driving floating Jump Shot (15 PTS),[202681],1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,4.72,Made,15.0,,,,,,,,,,,,,,
347,PT00M30.10S,2024-04-07T20:46:41.5Z,2,REGULAR,3pt,Jump Shot,[],201145,93.9060446780552,2.2058823529411766,1610612745,63,71,2024-04-07T20:46:46Z,3450000,False,-239.0,5.0,1,right,MISS J. Green 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,23.9,Missed,,,,,,,,,,,,,,,
348,PT00M26.40S,2024-04-07T20:46:45.2Z,2,REGULAR,rebound,defensive,[],203957,,,1610612742,63,71,2024-04-07T21:03:06Z,3460000,False,,,0,,D. Exum REBOUND (Off:0 Def:4),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Left Corner 3,24+ Left,,,,,,,,,347.0,,,,,,,,,4.0,4.0,0.0
349,PT00M23.50S,2024-04-07T20:46:48.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202681,23.078186596583443,86.51960784313727,1610612742,66,71,2024-04-07T20:48:11Z,3470000,False,-183.0,164.0,1,left,K. Irving 24' 3PT running pullup (18 PTS),[202681],1610612742.0,DAL,running pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,,,,24.57,Made,18.0,,,,,,,,,,,,,,
350,PT00M06.10S,2024-04-07T20:47:09.0Z,2,REGULAR,foul,personal,[],1629029,,,1610612745,66,71,2024-04-07T20:47:31Z,3480000,False,,,0,,L. Doncic take personal FOUL (2 PF),"[1629029, 1627832]",1610612742.0,DAL,take,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,200833.0,2.0,1.0,VanVleet,1627832.0,,,
352,PT00M06.10S,2024-04-07T20:47:29.5Z,2,REGULAR,substitution,out,[],1629029,,,1610612745,66,71,2024-04-07T20:47:36Z,3500000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M06.10S,2024-04-07T20:47:29.5Z,2,REGULAR,substitution,in,[],1628467,,,1610612745,66,71,2024-04-07T20:47:36Z,3510000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M00.00S,2024-04-07T20:47:49.2Z,2,REGULAR,2pt,Jump Shot,[],1627832,77.7431011826544,18.137254901960784,1610612745,66,71,2024-04-07T20:47:56Z,3520000,False,-159.0,157.0,1,right,MISS F. VanVleet 22' floating Shot,[1627832],1610612745.0,HOU,floating,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Left Center,,,,22.35,Missed,,,,,,,,,,,,,,,
355,PT00M00.00S,2024-04-07T20:47:52.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,66,71,2024-04-07T20:47:52Z,3530000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,354.0,,,,,,,,,,,
356,PT00M00.00S,2024-04-07T20:47:55.8Z,2,REGULAR,period,end,[],0,,,1610612745,66,71,2024-04-07T20:47:55Z,3540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2024-04-07T21:02:44.0Z,3,REGULAR,substitution,out,['startperiod'],203957,,,1610612745,66,71,2024-04-07T21:03:08Z,3550000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2024-04-07T21:02:44.0Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612745,66,71,2024-04-07T21:03:08Z,3560000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2024-04-07T21:02:44.0Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612745,66,71,2024-04-07T21:03:08Z,3570000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2024-04-07T21:02:44.0Z,3,REGULAR,substitution,out,['startperiod'],1641715,,,1610612745,66,71,2024-04-07T21:03:08Z,3580000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2024-04-07T21:02:44.0Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612745,66,71,2024-04-07T21:03:08Z,3590000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2024-04-07T21:02:44.0Z,3,REGULAR,substitution,in,['startperiod'],1629029,,,1610612745,66,71,2024-04-07T21:03:08Z,3600000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2024-04-07T21:02:44.0Z,3,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,66,71,2024-04-07T21:03:08Z,3610000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2024-04-07T21:02:44.0Z,3,REGULAR,substitution,in,['startperiod'],1630224,,,1610612745,66,71,2024-04-07T21:03:08Z,3620000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2024-04-07T21:03:09.7Z,3,REGULAR,period,start,[],0,,,1610612745,66,71,2024-04-07T21:03:09Z,3630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT11M38.00S,2024-04-07T21:03:31.1Z,3,REGULAR,3pt,Jump Shot,[],201145,26.888961892247043,81.12745098039215,1610612745,66,71,2024-04-07T21:03:34Z,3640000,False,-156.0,200.0,1,left,MISS J. Green 25' 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,25.36,Missed,,,,,,,,,,,,,,,
367,PT11M35.00S,2024-04-07T21:03:34.1Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,66,71,2024-04-07T21:03:34Z,3650000,False,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,366.0,,,,,,,,,5.0,4.0,1.0
368,PT11M22.00S,2024-04-07T21:03:46.8Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,66,71,2024-04-07T21:03:52Z,3660000,False,,,0,,L. Doncic bad pass TURNOVER (5 TO),"[1629029, 1628415]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,5.0,Brooks,1628415.0,,,,,,,,,,,,,,,,,
369,PT11M22.00S,2024-04-07T21:03:46.8Z,3,REGULAR,steal,,[],1628415,,,1610612745,66,71,2024-04-07T21:03:48Z,3670000,False,,,0,,D. Brooks STEAL (3 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
370,PT11M18.00S,2024-04-07T21:03:51.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628415,5.732588699080158,49.754901960784316,1610612745,66,73,2024-04-07T21:03:58Z,3680000,False,1.0,1.0,1,left,D. Brooks running DUNK (13 PTS) (J. Green 3 AST),"[1628415, 1630224]",1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,0.18,Made,13.0,,,,J. Green,1630224.0,3.0,,,,,,,,
372,PT11M18.00S,2024-04-07T21:03:53.6Z,3,REGULAR,foul,personal,['1freethrow'],1627884,,,1610612745,66,73,2024-04-07T21:04:01Z,3700000,False,,,0,,D. Jones Jr. shooting personal FOUL (3 PF) (Brooks 1 FT),"[1627884, 1628415]",1610612742.0,DAL,shooting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,3.0,0.0,Brooks,1628415.0,,,
374,PT11M18.00S,2024-04-07T21:04:19.7Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628415,,,1610612745,66,74,2024-04-07T21:04:19Z,3720000,False,,,0,,D. Brooks Free Throw 1 of 1 (14 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
375,PT10M55.00S,2024-04-07T21:04:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,93.11760840998686,49.50980392156863,1610612742,68,74,2024-04-07T21:04:48Z,3730000,False,-2.0,12.0,1,right,P. Washington driving Layup (4 PTS) (L. Doncic 5 AST),"[1629023, 1629029]",1610612742.0,DAL,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,1.25,Made,4.0,,,,L. Doncic,1629029.0,5.0,,,,,,,,
377,PT10M41.00S,2024-04-07T21:04:58.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201145,9.411957950065702,50.73529411764706,1610612745,68,74,2024-04-07T21:05:44Z,3750000,False,-4.0,36.0,1,left,MISS J. Green driving Layup,[201145],1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,3.62,Missed,,,,,,,,,,,,,,,
