actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
517,PT09M10.00S,2023-12-21T03:33:10.0Z,4,REGULAR,3pt,Jump Shot,[],201566,6.915243101182654,4.166666666666666,1610612746,90,92,2023-12-21T03:33:14Z,5160000,False,229.0,13.0,1,left,MISS R. Westbrook 3PT,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
518,PT09M07.00S,2023-12-21T03:33:13.0Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,90,92,2023-12-21T03:33:14Z,5170000,False,,,0,,L. Doncic REBOUND (Off:0 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,517.0,,,,8.0,8.0,0.0,,,,,,,,,,,
519,PT09M04.00S,2023-12-21T03:33:17.3Z,4,REGULAR,foul,personal,['2freethrow'],1628464,,,1610612742,90,92,2023-12-21T03:33:26Z,5180000,False,,,0,,D. Theis shooting personal FOUL (4 PF) (Doncic 2 FT),"[1628464, 1629029]",1610612746.0,LAC,shooting,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201639.0,4.0,0.0,Doncic,1629029.0,,
521,PT09M04.00S,2023-12-21T03:33:50.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629029,,,1610612742,91,92,2023-12-21T03:33:50Z,5200000,False,,,0,,L. Doncic Free Throw 1 of 2 (22 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,22.0,,,,,,,,,,
522,PT09M04.00S,2023-12-21T03:34:08.8Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629029,,,1610612742,92,92,2023-12-21T03:34:08Z,5210000,False,,,0,,L. Doncic Free Throw 2 of 2 (23 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,23.0,,,,,,,,,,
523,PT08M50.00S,2023-12-21T03:34:24.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,5.863994743758213,50.73529411764706,1610612746,92,94,2023-12-21T03:34:27Z,5220000,False,-4.0,3.0,1,left,R. Westbrook cutting Layup (10 PTS) (D. Theis 2 AST),"[201566, 1628464]",1610612746.0,LAC,cutting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,,,,10.0,D. Theis,1628464.0,2.0,,,,,,,
525,PT08M31.00S,2023-12-21T03:34:42.8Z,4,REGULAR,3pt,Jump Shot,[],203957,93.64323258869908,3.1862745098039214,1610612742,95,94,2023-12-21T03:34:46Z,5240000,False,-234.0,7.0,1,right,D. Exum 3PT  (14 PTS) (T. Hardaway Jr. 3 AST),"[203957, 203501]",1610612742.0,DAL,,,,Exum,D. Exum,,,,,Left Corner 3,24+ Left,23.42,Made,,,,,,,,14.0,T. Hardaway Jr.,203501.0,3.0,,,,,,,
527,PT08M17.00S,2023-12-21T03:34:56.8Z,4,REGULAR,3pt,Jump Shot,[],1629599,8.492115637319317,4.166666666666666,1610612746,95,94,2023-12-21T03:35:01Z,5260000,False,229.0,27.0,1,left,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Right Corner 3,24+ Right,23.08,Missed,,,,,,,,,,,,,,,,,,
528,PT08M16.00S,2023-12-21T03:34:57.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,95,94,2023-12-21T03:35:01Z,5270000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Right Corner 3,24+ Right,,,527.0,,,,,,,,,,,,,,,,,
530,PT08M16.00S,2023-12-21T03:35:06.9Z,4,REGULAR,substitution,out,[],201566,,,1610612742,95,94,2023-12-21T03:35:18Z,5290000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M16.00S,2023-12-21T03:35:06.9Z,4,REGULAR,substitution,in,[],1629611,,,1610612742,95,94,2023-12-21T03:35:18Z,5300000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT07M57.00S,2023-12-21T03:35:39.0Z,4,REGULAR,3pt,Jump Shot,[],203957,94.56307490144546,3.431372549019608,1610612742,95,94,2023-12-21T03:35:44Z,5310000,False,-233.0,-1.0,1,right,MISS D. Exum 3PT,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
533,PT07M54.00S,2023-12-21T03:35:42.0Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,95,94,2023-12-21T03:35:44Z,5320000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,532.0,,,,3.0,3.0,0.0,,,,,,,,,,,
534,PT07M43.00S,2023-12-21T03:35:52.5Z,4,REGULAR,3pt,Jump Shot,[],201935,32.013797634691194,50.49019607843137,1610612746,95,97,2023-12-21T03:35:56Z,5330000,False,-2.0,248.0,1,left,J. Harden 24' 3PT step back (14 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,24.84,Made,,,,,,,,14.0,,,,,,,,,,
535,PT07M25.00S,2023-12-21T03:36:10.1Z,4,REGULAR,3pt,Jump Shot,[],1630702,94.30026281208936,3.6764705882352944,1610612742,98,97,2023-12-21T03:36:14Z,5340000,False,-232.0,1.0,1,right,J. Hardy 3PT  (15 PTS) (D. Jones Jr. 1 AST),"[1630702, 1627884]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,,,,15.0,D. Jones Jr.,1627884.0,1.0,,,,,,,
537,PT07M24.00S,2023-12-21T03:36:17.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,98,97,2023-12-21T03:36:17Z,5360000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M24.00S,2023-12-21T03:36:32.7Z,4,REGULAR,substitution,out,[],1628464,,,1610612746,98,97,2023-12-21T03:39:18Z,5370000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M24.00S,2023-12-21T03:36:32.7Z,4,REGULAR,substitution,in,[],202695,,,1610612746,98,97,2023-12-21T03:39:18Z,5380000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M03.00S,2023-12-21T03:39:39.9Z,4,REGULAR,3pt,Jump Shot,[],201935,32.013797634691194,27.450980392156865,1610612746,98,100,2023-12-21T03:39:44Z,5390000,False,113.0,248.0,1,left,J. Harden 27' 3PT step back (17 PTS),[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,27.28,Made,,,,,,,,17.0,,,,,,,,,,
541,PT06M40.00S,2023-12-21T03:40:02.4Z,4,REGULAR,3pt,Jump Shot,[],203501,73.80091984231275,16.42156862745098,1610612742,98,100,2023-12-21T03:40:05Z,5400000,False,-168.0,194.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,25.64,Missed,,,,,,,,,,,,,,,,,,
542,PT06M39.00S,2023-12-21T03:40:03.4Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,98,100,2023-12-21T03:40:05Z,5410000,False,,,0,,A. Coffey REBOUND (Off:0 Def:5),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Left Center,,,541.0,,,,5.0,5.0,0.0,,,,,,,,,,,
543,PT06M29.00S,2023-12-21T03:40:14.1Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612746,98,100,2023-12-21T03:40:19Z,5420000,False,,,0,,J. Harden bad pass TURNOVER (4 TO),"[201935, 203957]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,4.0,Exum,203957.0,,,,,,,,,,,,,,
544,PT06M29.00S,2023-12-21T03:40:14.1Z,4,REGULAR,steal,,[],203957,,,1610612742,98,100,2023-12-21T03:40:15Z,5430000,False,,,0,,D. Exum STEAL (2 STL),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
545,PT06M23.00S,2023-12-21T03:40:20.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203957,95.0886990801577,51.9607843137255,1610612742,100,100,2023-12-21T03:40:23Z,5440000,False,10.0,-6.0,1,right,D. Exum running Layup (16 PTS) (J. Hardy 1 AST),"[203957, 1630702]",1610612742.0,DAL,running,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,,,16.0,J. Hardy,1630702.0,1.0,,,,,,,
547,PT06M08.00S,2023-12-21T03:40:35.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,7.178055190538765,53.92156862745098,1610612746,100,102,2023-12-21T03:40:38Z,5460000,False,-20.0,15.0,1,left,N. Powell driving floating bank Jump Shot (18 PTS),[1626181],1610612746.0,LAC,driving floating bank,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,,,18.0,,,,,,,,,,
548,PT05M45.00S,2023-12-21T03:40:58.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,90.22667542706965,53.67647058823529,1610612742,102,102,2023-12-21T03:41:04Z,5470000,False,18.0,39.0,1,right,L. Doncic driving floating Jump Shot (25 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,4.35,Made,,,,,,,,25.0,,,,,,,,,,
549,PT05M20.00S,2023-12-21T03:41:22.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,12.565703022339028,56.127450980392155,1610612746,102,104,2023-12-21T03:41:26Z,5480000,False,-31.0,66.0,1,left,T. Mann 7' driving floating Jump Shot (7 PTS) (J. Harden 11 AST),"[1629611, 201935]",1610612746.0,LAC,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,7.24,Made,,,,,,,,7.0,J. Harden,201935.0,11.0,,,,,,,
551,PT05M05.00S,2023-12-21T03:41:37.0Z,4,REGULAR,3pt,Jump Shot,[],203501,92.85479632063075,96.81372549019608,1610612742,105,104,2023-12-21T03:41:40Z,5500000,False,234.0,15.0,1,right,T. Hardaway Jr. 3PT pullup (21 PTS) (D. Jones Jr. 2 AST),"[203501, 1627884]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,23.46,Made,,,,,,,,21.0,D. Jones Jr.,1627884.0,2.0,,,,,,,
554,PT04M40.00S,2023-12-21T03:43:29.6Z,4,REGULAR,3pt,Jump Shot,[],202695,6.258212877792378,96.81372549019608,1610612746,105,104,2023-12-21T03:43:33Z,5530000,False,-234.0,6.0,1,left,MISS K. Leonard 3PT - blocked,"[202695, 1627884]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,Jones Jr.,1627884.0
555,PT04M40.00S,2023-12-21T03:43:29.6Z,4,REGULAR,block,,[],1627884,,,1610612746,105,104,2023-12-21T03:43:32Z,5540000,False,,,0,,D. Jones Jr. BLOCK (2 BLK),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
556,PT04M40.00S,2023-12-21T03:43:29.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,105,104,2023-12-21T03:43:33Z,5550000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Left Corner 3,24+ Left,,,554.0,,,,,,,,,,,,,,,,,
558,PT04M40.00S,2023-12-21T03:43:46.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,105,104,2023-12-21T03:43:46Z,5570000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT04M40.00S,2023-12-21T03:43:48.7Z,4,REGULAR,substitution,out,[],1630702,,,1610612746,105,104,2023-12-21T03:46:24Z,5580000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT04M40.00S,2023-12-21T03:43:48.7Z,4,REGULAR,substitution,in,[],1629684,,,1610612746,105,104,2023-12-21T03:46:24Z,5590000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT04M37.00S,2023-12-21T03:46:46.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202695,16.245072273324574,64.4607843137255,1610612746,105,104,2023-12-21T03:47:23Z,5600000,False,-72.0,100.0,1,left,MISS K. Leonard 12' step back Shot,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Left,12.36,Missed,,,,,,,,,,,,,,,,,,
562,PT04M36.00S,2023-12-21T03:46:47.6Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612742,105,104,2023-12-21T03:47:23Z,5610000,False,,,0,,G. Williams REBOUND (Off:5 Def:4),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,561.0,,,,9.0,4.0,5.0,,,,,,,,,,,
563,PT04M18.00S,2023-12-21T03:47:06.1Z,4,REGULAR,3pt,Jump Shot,[],203501,92.9862023653088,97.05882352941177,1610612742,105,104,2023-12-21T03:47:09Z,5620000,False,235.0,13.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,23.57,Missed,,,,,,,,,,,,,,,,,,
564,PT04M14.00S,2023-12-21T03:47:10.1Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,105,104,2023-12-21T03:47:09Z,5630000,False,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,563.0,,,,4.0,4.0,0.0,,,,,,,,,,,
565,PT04M09.00S,2023-12-21T03:47:20.5Z,4,REGULAR,foul,personal,[],1629684,,,1610612746,105,104,2023-12-21T03:48:02Z,5640000,False,,,0,,G. Williams personal FOUL (5 PF),"[1629684, 201935]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,201639.0,5.0,0.0,Harden,201935.0,,
568,PT03M59.00S,2023-12-21T03:47:55.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202695,6.521024967148489,51.71568627450981,1610612746,105,106,2023-12-21T03:47:58Z,5670000,False,-9.0,9.0,1,left,K. Leonard alley-oop DUNK (22 PTS) (T. Mann 1 AST),"[202695, 1629611]",1610612746.0,LAC,alley-oop,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,,,,22.0,T. Mann,1629611.0,1.0,,,,,,,
570,PT03M46.00S,2023-12-21T03:48:10.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,93.77463863337714,50.0,1610612742,107,106,2023-12-21T03:48:14Z,5690000,False,0.0,6.0,1,right,D. Jones Jr. driving Layup (18 PTS) (L. Doncic 10 AST),"[1627884, 1629029]",1610612742.0,DAL,driving,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,,,,18.0,L. Doncic,1629029.0,10.0,,,,,,,
572,PT03M46.00S,2023-12-21T03:48:12.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201935,,,1610612742,107,106,2023-12-21T03:48:21Z,5710000,False,,,0,,J. Harden shooting personal FOUL (3 PF) (Jones Jr. 1 FT),"[201935, 1627884]",1610612746.0,LAC,shooting,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201639.0,3.0,0.0,Jones Jr.,1627884.0,,
574,PT03M46.00S,2023-12-21T03:48:46.0Z,4,REGULAR,freethrow,1 of 1,[],1627884,,,1610612742,108,106,2023-12-21T03:48:46Z,5730000,False,,,0,,D. Jones Jr. Free Throw 1 of 1 (19 PTS),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,,,,,,,,19.0,,,,,,,,,,
575,PT03M33.00S,2023-12-21T03:49:02.0Z,4,REGULAR,3pt,Jump Shot,[],1629599,6.389618922470433,96.32352941176471,1610612746,108,109,2023-12-21T03:49:05Z,5740000,False,-232.0,8.0,1,left,A. Coffey 3PT  (12 PTS) (K. Leonard 4 AST),"[1629599, 202695]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,23.17,Made,,,,,,,,12.0,K. Leonard,202695.0,4.0,,,,,,,
577,PT03M10.00S,2023-12-21T03:49:24.9Z,4,REGULAR,3pt,Jump Shot,[],1629684,87.72996057818659,96.81372549019608,1610612742,108,109,2023-12-21T03:49:28Z,5760000,False,234.0,63.0,1,right,MISS G. Williams 24' 3PT,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,24.24,Missed,,,,,,,,,,,,,,,,,,
578,PT03M07.00S,2023-12-21T03:49:27.9Z,4,REGULAR,rebound,defensive,[],201935,,,1610612746,108,109,2023-12-21T03:49:28Z,5770000,False,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Right Corner 3,24+ Right,,,577.0,,,,5.0,5.0,0.0,,,,,,,,,,,
579,PT02M59.00S,2023-12-21T03:49:36.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202695,6.652431011826544,52.20588235294118,1610612746,108,111,2023-12-21T03:49:39Z,5780000,False,-11.0,10.0,1,left,K. Leonard driving Layup (24 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,24.0,,,,,,,,,,
580,PT02M38.00S,2023-12-21T03:49:56.2Z,4,REGULAR,2pt,Jump Shot,[],1629029,88.69908015768725,67.4249387254902,1610612742,110,111,2023-12-21T03:50:27Z,5790000,False,87.0,54.0,1,right,L. Doncic 10' driving floating bank Jump Shot (27 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,10.23,Made,,,,,,,,27.0,,,,,,,,,,
581,PT02M18.00S,2023-12-21T03:50:18.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,7.178055190538765,52.94117647058824,1610612746,110,113,2023-12-21T03:50:23Z,5800000,False,-15.0,15.0,1,left,N. Powell cutting Layup (20 PTS) (K. Leonard 5 AST),"[1626181, 202695]",1610612746.0,LAC,cutting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,20.0,K. Leonard,202695.0,5.0,,,,,,,
583,PT02M18.00S,2023-12-21T03:50:21.5Z,4,REGULAR,foul,personal,['1freethrow'],203957,,,1610612746,110,113,2023-12-21T03:50:28Z,5820000,False,,,0,,D. Exum shooting personal FOUL (2 PF) (Powell 1 FT),"[203957, 1626181]",1610612742.0,DAL,shooting,,,Exum,D. Exum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201639.0,2.0,0.0,Powell,1626181.0,,
585,PT02M18.00S,2023-12-21T03:50:55.5Z,4,REGULAR,freethrow,1 of 1,[],1626181,,,1610612746,110,114,2023-12-21T03:50:55Z,5840000,False,,,0,,N. Powell Free Throw 1 of 1 (21 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,21.0,,,,,,,,,,
586,PT02M04.00S,2023-12-21T03:51:11.9Z,4,REGULAR,turnover,bad pass,[],1629029,,,1610612742,110,114,2023-12-21T03:51:15Z,5850000,False,,,0,,L. Doncic bad pass TURNOVER (5 TO),"[1629029, 1626181]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,5.0,Powell,1626181.0,,,,,,,,,,,,,,
587,PT02M04.00S,2023-12-21T03:51:11.9Z,4,REGULAR,steal,,[],1626181,,,1610612746,110,114,2023-12-21T03:51:13Z,5860000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
588,PT01M47.00S,2023-12-21T03:51:30.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202695,6.258212877792378,47.549019607843135,1610612746,110,116,2023-12-21T03:51:34Z,5870000,False,12.0,6.0,1,left,K. Leonard driving DUNK (26 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,,,,26.0,,,,,,,,,,
589,PT01M47.00S,2023-12-21T03:51:37.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,110,116,2023-12-21T03:51:37Z,5880000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT01M40.00S,2023-12-21T03:53:22.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629611,,,1610612742,110,116,2023-12-21T03:53:33Z,5900000,False,,,0,,T. Mann shooting personal FOUL (2 PF) (Doncic 2 FT),"[1629611, 1629029]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1628953.0,2.0,0.0,Doncic,1629029.0,,
593,PT01M40.00S,2023-12-21T03:53:58.7Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,110,116,2023-12-21T03:53:58Z,5920000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
594,PT01M40.00S,2023-12-21T03:53:58.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,110,116,2023-12-21T03:53:58Z,5930000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,593.0,,,,,,,,,,,,,,,,,
595,PT01M40.00S,2023-12-21T03:53:58.7Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,110,116,2023-12-21T03:54:18Z,5940000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
596,PT01M37.00S,2023-12-21T03:54:01.7Z,4,REGULAR,rebound,defensive,[],202695,,,1610612746,110,116,2023-12-21T03:54:18Z,5950000,False,,,0,,K. Leonard REBOUND (Off:3 Def:7),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,595.0,,,,10.0,7.0,3.0,,,,,,,,,,,
597,PT01M25.00S,2023-12-21T03:54:30.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202695,6.652431011826544,50.98039215686274,1610612746,110,118,2023-12-21T03:54:33Z,5960000,False,-5.0,10.0,1,left,K. Leonard driving finger roll Layup (28 PTS),[202695],1610612746.0,LAC,driving finger roll,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,28.0,,,,,,,,,,
598,PT01M13.00S,2023-12-21T03:54:44.5Z,4,REGULAR,3pt,Jump Shot,[],1629029,67.36202365308804,60.049019607843135,1610612742,110,118,2023-12-21T03:54:49Z,5970000,False,50.0,254.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
599,PT01M09.00S,2023-12-21T03:54:48.5Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612746,110,118,2023-12-21T03:54:49Z,5980000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,598.0,,,,3.0,3.0,0.0,,,,,,,,,,,
600,PT00M52.10S,2023-12-21T03:55:09.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612746,110,118,2023-12-21T03:55:16Z,5990000,False,,,0,,G. Williams personal FOUL (6 PF) (Leonard 2 FT),"[1629684, 202695]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1627526.0,6.0,0.0,Leonard,202695.0,,
602,PT00M52.10S,2023-12-21T03:55:18.4Z,4,REGULAR,substitution,out,[],1629684,,,1610612746,110,118,2023-12-21T03:55:26Z,6010000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M52.10S,2023-12-21T03:55:18.4Z,4,REGULAR,substitution,in,[],1630702,,,1610612746,110,118,2023-12-21T03:55:26Z,6020000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT00M52.10S,2023-12-21T03:55:50.8Z,4,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,110,119,2023-12-21T03:55:50Z,6030000,False,,,0,,K. Leonard Free Throw 1 of 2 (29 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,,29.0,,,,,,,,,,
605,PT00M52.10S,2023-12-21T03:56:11.1Z,4,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,110,120,2023-12-21T03:56:11Z,6040000,False,,,0,,K. Leonard Free Throw 2 of 2 (30 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,,,,30.0,,,,,,,,,,
606,PT00M43.60S,2023-12-21T03:56:25.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627884,93.9060446780552,49.754901960784316,1610612742,110,120,2023-12-21T03:56:28Z,6050000,False,-1.0,5.0,1,right,MISS D. Jones Jr. driving finger roll Layup,[1627884],1610612742.0,DAL,driving finger roll,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.49,Missed,,,,,,,,,,,,,,,,,,
