actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
510,PT11M44.00S,2024-02-15T03:16:57.6Z,4,REGULAR,3pt,Jump Shot,[],1631103,32.013797634691194,29.65686274509804,1610612759,88,68,2024-02-15T03:17:02Z,5020000,False,102.0,248.0,1,left,M. Branham 26' 3PT step back (5 PTS) (V. Wembanyama 5 AST),"[1631103, 1641705]",1610612759.0,SAS,step back,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,26.84,Made,,,,,,,,,,,,,5.0,,,V. Wembanyama,1641705.0,5.0
512,PT11M24.00S,2024-02-15T03:17:16.7Z,4,REGULAR,3pt,Jump Shot,[],202681,85.10183968462549,97.05882352941177,1610612742,91,68,2024-02-15T03:17:21Z,5040000,False,235.0,88.0,1,right,K. Irving 25' 3PT  (29 PTS) (T. Hardaway Jr. 3 AST),"[202681, 203501]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Right Corner 3,24+ Right,25.1,Made,,,,,,,,,,,,,29.0,,,T. Hardaway Jr.,203501.0,3.0
514,PT11M10.00S,2024-02-15T03:17:30.9Z,4,REGULAR,2pt,Jump Shot,[],1629640,10.5946123521682,30.637254901960787,1610612759,91,68,2024-02-15T03:21:04Z,5060000,False,97.0,47.0,1,left,MISS K. Johnson 10' driving floating bank Shot,[1629640],1610612759.0,SAS,driving floating bank,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,10.77,Missed,,,,,,,,,,,,,,,,,,
515,PT11M08.00S,2024-02-15T03:17:32.9Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612742,91,68,2024-02-15T03:17:35Z,5070000,False,,,0,,D. Gafford REBOUND (Off:2 Def:8),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Right,,,514.0,10.0,8.0,2.0,,,,,,,,,,,,,,
516,PT11M01.00S,2024-02-15T03:17:40.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,82.34231274638634,61.51960784313726,1610612742,91,68,2024-02-15T03:17:47Z,5080000,False,58.0,113.0,1,right,MISS J. Hardy 12' fadeaway Shot,[1630702],1610612742.0,DAL,fadeaway,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,12.73,Missed,,,,,,,,,,,,,,,,,,
517,PT10M57.00S,2024-02-15T03:17:44.7Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,91,68,2024-02-15T03:17:47Z,5090000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,516.0,2.0,2.0,0.0,,,,,,,,,,,,,,
518,PT10M53.00S,2024-02-15T03:17:48.0Z,4,REGULAR,turnover,lost ball,[],1641705,,,1610612759,91,68,2024-02-15T03:17:51Z,5100000,False,,,0,,V. Wembanyama lost ball TURNOVER (2 TO),"[1641705, 202681]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Irving,202681.0,,,,,,,,,,,
519,PT10M53.00S,2024-02-15T03:17:48.0Z,4,REGULAR,steal,,[],202681,,,1610612742,91,68,2024-02-15T03:17:49Z,5110000,False,,,0,,K. Irving STEAL (1 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
520,PT10M44.00S,2024-02-15T03:17:59.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630702,92.37844940867281,38.05530024509804,1610612742,93,68,2024-02-15T03:18:09Z,5120000,False,-60.0,19.0,1,right,J. Hardy 6' driving floating bank Jump Shot (4 PTS) (T. Hardaway Jr. 4 AST),"[1630702, 203501]",1610612742.0,DAL,driving floating bank,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,6.27,Made,,,,,,,,,,,,,4.0,,,T. Hardaway Jr.,203501.0,4.0
522,PT10M28.00S,2024-02-15T03:18:13.0Z,4,REGULAR,turnover,bad pass,[],1631104,,,1610612759,93,68,2024-02-15T03:20:40Z,5140000,False,,,0,,B. Wesley bad pass TURNOVER (2 TO),"[1631104, 202681]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,2.0,Irving,202681.0,,,,,,,,,,,
523,PT10M28.00S,2024-02-15T03:18:13.0Z,4,REGULAR,steal,,[],202681,,,1610612742,93,68,2024-02-15T03:18:18Z,5150000,False,,,0,,K. Irving STEAL (2 STL),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
524,PT10M23.00S,2024-02-15T03:18:17.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629655,93.64323258869908,50.245098039215684,1610612742,95,68,2024-02-15T03:18:24Z,5160000,False,1.0,7.0,1,right,D. Gafford running DUNK (8 PTS) (K. Irving 6 AST),"[1629655, 202681]",1610612742.0,DAL,running,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,,,,,,,,,8.0,,,K. Irving,202681.0,6.0
526,PT10M08.00S,2024-02-15T03:18:32.3Z,4,REGULAR,3pt,Jump Shot,[],1631103,27.020367936925098,19.11764705882353,1610612759,95,71,2024-02-15T03:18:36Z,5180000,False,154.0,201.0,1,left,M. Branham 25' 3PT  (8 PTS) (B. Wesley 4 AST),"[1631103, 1631104]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,25.39,Made,,,,,,,,,,,,,8.0,,,B. Wesley,1631104.0,4.0
528,PT09M49.00S,2024-02-15T03:18:52.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,92.59198423127464,50.49019607843137,1610612742,95,71,2024-02-15T03:24:15Z,5200000,False,2.0,17.0,1,right,MISS D. Gafford finger roll Layup,[1629655],1610612742.0,DAL,finger roll,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
529,PT09M48.00S,2024-02-15T03:18:53.1Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,95,71,2024-02-15T03:18:56Z,5210000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,528.0,7.0,5.0,2.0,,,,,,,,,,,,,,
530,PT09M42.00S,2024-02-15T03:18:59.9Z,4,REGULAR,3pt,Jump Shot,[],1641705,32.276609724047304,37.745098039215684,1610612759,95,71,2024-02-15T03:24:42Z,5220000,False,61.0,251.0,1,left,MISS V. Wembanyama 25' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
531,PT09M38.00S,2024-02-15T03:19:03.9Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612742,95,71,2024-02-15T03:19:04Z,5230000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:2),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,530.0,3.0,2.0,1.0,,,,,,,,,,,,,,
532,PT09M32.00S,2024-02-15T03:19:09.9Z,4,REGULAR,3pt,Jump Shot,[],202681,93.11760840998686,3.9215686274509802,1610612742,98,71,2024-02-15T03:19:17Z,5240000,False,-230.0,12.0,1,right,K. Irving 3PT pullup (32 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,23.07,Made,,,,,,,,,,,,,32.0,,,,,
533,PT09M30.00S,2024-02-15T03:19:15.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,98,71,2024-02-15T03:19:15Z,5250000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M30.00S,2024-02-15T03:20:50.0Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,98,71,2024-02-15T03:22:04Z,5260000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M30.00S,2024-02-15T03:20:50.0Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,98,71,2024-02-15T03:22:04Z,5270000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M13.00S,2024-02-15T03:22:31.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641705,18.084756898817346,51.225490196078425,1610612759,98,71,2024-02-15T03:25:47Z,5280000,False,-6.0,117.0,1,left,MISS V. Wembanyama 11' turnaround Hook,[1641705],1610612759.0,SAS,turnaround,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,11.77,Missed,,,,,,,,,,,,,,,,,,
537,PT09M10.00S,2024-02-15T03:22:34.2Z,4,REGULAR,rebound,defensive,[],202681,,,1610612742,98,71,2024-02-15T03:22:37Z,5290000,False,,,0,,K. Irving REBOUND (Off:1 Def:8),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,536.0,9.0,8.0,1.0,,,,,,,,,,,,,,
538,PT09M01.00S,2024-02-15T03:22:43.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,86.28449408672799,50.245098039215684,1610612742,100,71,2024-02-15T03:26:23Z,5300000,False,1.0,76.0,1,right,K. Irving 7' floating Jump Shot (34 PTS) (J. Hardy 1 AST),"[202681, 1630702]",1610612742.0,DAL,floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,7.64,Made,,,,,,,,,,,,,34.0,,,J. Hardy,1630702.0,1.0
540,PT08M47.00S,2024-02-15T03:22:58.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,14.011169513797633,45.588235294117645,1610612759,100,71,2024-02-15T03:26:54Z,5320000,False,22.0,79.0,1,left,MISS M. Branham 8' driving finger roll Layup,[1631103],1610612759.0,SAS,driving finger roll,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,8.22,Missed,,,,,,,,,,,,,,,,,,
541,PT08M43.00S,2024-02-15T03:23:02.3Z,4,REGULAR,rebound,offensive,[],1631103,,,1610612759,100,71,2024-02-15T03:23:03Z,5330000,False,,,0,,M. Branham REBOUND (Off:1 Def:0),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,,,540.0,1.0,0.0,1.0,,,,,,,,,,,,,,
542,PT08M43.00S,2024-02-15T03:23:01.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631103,5.590000152587891,50.0,1610612759,100,73,2024-02-15T03:23:01Z,5340000,False,0.0,0.0,1,left,M. Branham tip Layup (10 PTS),[1631103],1610612759.0,SAS,tip,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,10.0,,,,,
543,PT08M26.00S,2024-02-15T03:23:17.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,91.5407358738502,52.69607843137255,1610612742,102,73,2024-02-15T03:27:30Z,5350000,False,13.0,27.0,1,right,D. Gafford driving Layup (10 PTS) (T. Hardaway Jr. 5 AST),"[1629655, 203501]",1610612742.0,DAL,driving,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.02,Made,,,,,,,,,,,,,10.0,,,T. Hardaway Jr.,203501.0,5.0
545,PT08M19.00S,2024-02-15T03:23:25.7Z,4,REGULAR,3pt,Jump Shot,[],1631103,20.18725361366623,92.64705882352942,1610612759,102,76,2024-02-15T03:23:29Z,5370000,False,-213.0,137.0,1,left,M. Branham 25' 3PT  (13 PTS) (B. Wesley 5 AST),"[1631103, 1631104]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,25.36,Made,,,,,,,,,,,,,13.0,,,B. Wesley,1631104.0,5.0
547,PT08M04.00S,2024-02-15T03:23:40.2Z,4,REGULAR,3pt,Jump Shot,[],1630702,71.30420499342969,71.32352941176471,1610612742,105,76,2024-02-15T03:23:43Z,5390000,False,107.0,217.0,1,right,J. Hardy 24' 3PT pullup (7 PTS),[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Right Center,24.19,Made,,,,,,,,,,,,,7.0,,,,,
548,PT07M53.00S,2024-02-15T03:23:53.4Z,4,REGULAR,violation,kicked ball,[],202681,,,1610612759,105,76,2024-02-15T03:23:58Z,5400000,False,,,0,,K. Irving kicked ball VIOLATION,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,1627534.0,,,,,,,,,,
549,PT07M49.00S,2024-02-15T03:24:15.7Z,4,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612759,105,76,2024-02-15T03:24:24Z,5410000,False,,,0,,D. Gafford shooting personal FOUL (4 PF) (Wesley 2 FT),"[1629655, 1631104]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627534.0,4.0,0.0,Wesley,1631104.0,,,,,,
551,PT07M49.00S,2024-02-15T03:24:39.1Z,4,REGULAR,freethrow,1 of 2,[],1631104,,,1610612759,105,76,2024-02-15T03:24:39Z,5430000,False,,,0,,MISS B. Wesley Free Throw 1 of 2,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
552,PT07M49.00S,2024-02-15T03:24:39.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,105,76,2024-02-15T03:24:39Z,5440000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,551.0,,,,,,,,,,,,,,,,,
553,PT07M49.00S,2024-02-15T03:24:56.3Z,4,REGULAR,freethrow,2 of 2,[],1631104,,,1610612759,105,77,2024-02-15T03:24:56Z,5450000,False,,,0,,B. Wesley Free Throw 2 of 2 (7 PTS),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
554,PT07M29.00S,2024-02-15T03:25:19.5Z,4,REGULAR,turnover,bad pass,[],1629655,,,1610612742,105,77,2024-02-15T03:25:22Z,5460000,False,,,0,,D. Gafford bad pass TURNOVER (2 TO),"[1629655, 1630170]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,,,,,2.0,Vassell,1630170.0,,,,,,,,,,,
555,PT07M29.00S,2024-02-15T03:25:19.5Z,4,REGULAR,steal,,[],1630170,,,1610612759,105,77,2024-02-15T03:25:20Z,5470000,False,,,0,,D. Vassell STEAL (3 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
556,PT07M21.00S,2024-02-15T03:25:27.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,8.360709592641262,4.6568627450980395,1610612759,105,77,2024-02-15T03:25:32Z,5480000,False,227.0,26.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,22.82,Missed,,,,,,,,,,,,,,,,,,
557,PT07M18.00S,2024-02-15T03:25:30.2Z,4,REGULAR,rebound,offensive,[],1641705,,,1610612759,105,77,2024-02-15T03:25:30Z,5490000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,556.0,8.0,5.0,3.0,,,,,,,,,,,,,,
558,PT07M13.00S,2024-02-15T03:25:35.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631104,11.251642575558476,51.470588235294116,1610612759,105,79,2024-02-15T03:25:40Z,5500000,False,-7.0,53.0,1,left,B. Wesley Jump Shot (9 PTS) (C. Osman 3 AST),"[1631104, 1626224]",1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,5.38,Made,,,,,,,,,,,,,9.0,,,C. Osman,1626224.0,3.0
560,PT06M57.00S,2024-02-15T03:25:50.2Z,4,REGULAR,3pt,Jump Shot,[],202681,69.99014454664915,75.24509803921569,1610612742,105,79,2024-02-15T03:25:54Z,5520000,False,126.0,230.0,1,right,MISS K. Irving 26' 3PT,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
561,PT06M55.00S,2024-02-15T03:25:52.2Z,4,REGULAR,rebound,defensive,[],1641705,,,1610612759,105,79,2024-02-15T03:25:54Z,5530000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:6),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,560.0,9.0,6.0,3.0,,,,,,,,,,,,,,
562,PT06M38.00S,2024-02-15T03:26:10.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,7.5722733245729295,53.67647058823529,1610612759,105,81,2024-02-15T03:30:44Z,5540000,False,-18.0,19.0,1,left,V. Wembanyama driving finger roll Layup (22 PTS),[1641705],1610612759.0,SAS,driving finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,,,,,,,22.0,,,,,
563,PT06M17.00S,2024-02-15T03:26:31.0Z,4,REGULAR,3pt,Jump Shot,[],203501,93.51182654402102,4.411764705882353,1610612742,108,81,2024-02-15T03:26:38Z,5550000,False,-228.0,8.0,1,right,T. Hardaway Jr. 3PT  (8 PTS) (K. Irving 7 AST),"[203501, 202681]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,22.81,Made,,,,,,,,,,,,,8.0,,,K. Irving,202681.0,7.0
565,PT06M02.00S,2024-02-15T03:26:46.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,7.440867279894875,50.49019607843137,1610612759,108,83,2024-02-15T03:26:49Z,5570000,False,-2.0,17.0,1,left,V. Wembanyama alley-oop DUNK (24 PTS) (D. Vassell 5 AST),"[1641705, 1630170]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,,,,,,,,,24.0,,,D. Vassell,1630170.0,5.0
567,PT05M44.00S,2024-02-15T03:27:03.4Z,4,REGULAR,2pt,Jump Shot,[],1630702,76.03482260183968,58.08823529411765,1610612742,110,83,2024-02-15T03:42:05Z,5590000,False,40.0,173.0,1,right,J. Hardy 17' pullup Jump Shot (9 PTS) (D. Gafford 2 AST),"[1630702, 1629655]",1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Center,17.75,Made,,,,,,,,,,,,,9.0,,,D. Gafford,1629655.0,2.0
569,PT05M27.00S,2024-02-15T03:27:21.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,19.053876478318003,35.50474877450981,1610612759,110,85,2024-02-15T03:42:25Z,5610000,False,72.0,127.0,1,left,V. Wembanyama 14' Jump Shot (26 PTS) (D. Vassell 6 AST),"[1641705, 1630170]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,14.59,Made,,,,,,,,,,,,,26.0,,,D. Vassell,1630170.0,6.0
571,PT05M26.00S,2024-02-15T03:27:25.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,110,85,2024-02-15T03:27:25Z,5630000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT05M26.00S,2024-02-15T03:27:57.2Z,4,REGULAR,substitution,out,[],1629655,,,1610612742,110,85,2024-02-15T03:30:20Z,5640000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M26.00S,2024-02-15T03:27:57.2Z,4,REGULAR,substitution,out,[],203501,,,1610612742,110,85,2024-02-15T03:30:20Z,5650000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M26.00S,2024-02-15T03:27:57.2Z,4,REGULAR,substitution,out,[],202681,,,1610612742,110,85,2024-02-15T03:30:20Z,5660000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M26.00S,2024-02-15T03:27:57.2Z,4,REGULAR,substitution,out,[],1627884,,,1610612742,110,85,2024-02-15T03:30:20Z,5670000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M26.00S,2024-02-15T03:27:57.2Z,4,REGULAR,substitution,out,[],1641705,,,1610612742,110,85,2024-02-15T03:30:20Z,5680000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M26.00S,2024-02-15T03:27:57.2Z,4,REGULAR,substitution,out,[],1626224,,,1610612742,110,85,2024-02-15T03:30:20Z,5690000,False,,,0,,SUB out: C. Osman,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M26.00S,2024-02-15T03:27:57.2Z,4,REGULAR,substitution,out,[],1630170,,,1610612742,110,85,2024-02-15T03:30:20Z,5700000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M26.00S,2024-02-15T03:27:57.2Z,4,REGULAR,substitution,in,[],203939,,,1610612742,110,85,2024-02-15T03:30:20Z,5710000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M26.00S,2024-02-15T03:27:57.2Z,4,REGULAR,substitution,in,[],1630314,,,1610612742,110,85,2024-02-15T03:30:20Z,5720000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M26.00S,2024-02-15T03:27:57.2Z,4,REGULAR,substitution,in,[],1630639,,,1610612742,110,85,2024-02-15T03:30:20Z,5730000,False,,,0,,SUB in: A. Lawson,[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M26.00S,2024-02-15T03:27:57.2Z,4,REGULAR,substitution,in,[],1641765,,,1610612742,110,85,2024-02-15T03:30:20Z,5740000,False,,,0,,SUB in: O. Prosper,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M26.00S,2024-02-15T03:27:57.2Z,4,REGULAR,substitution,in,[],1630572,,,1610612742,110,85,2024-02-15T03:30:20Z,5750000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M26.00S,2024-02-15T03:27:57.2Z,4,REGULAR,substitution,in,[],1628380,,,1610612742,110,85,2024-02-15T03:30:20Z,5760000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M26.00S,2024-02-15T03:27:57.2Z,4,REGULAR,substitution,in,[],1628984,,,1610612742,110,85,2024-02-15T03:30:20Z,5770000,False,,,0,,SUB in: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M02.00S,2024-02-15T03:30:53.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,91.93495400788436,55.14705882352941,1610612742,110,85,2024-02-15T03:42:34Z,5780000,False,26.0,23.0,1,right,MISS B. Williams driving finger roll Layup,[1630314],1610612742.0,DAL,driving finger roll,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
587,PT05M01.00S,2024-02-15T03:30:54.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,110,85,2024-02-15T03:30:58Z,5790000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,586.0,,,,,,,,,,,,,,,,,
589,PT05M00.00S,2024-02-15T03:31:13.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630702,91.32720105124835,76.2484681372549,1610612742,110,85,2024-02-15T03:42:42Z,5810000,False,131.0,29.0,1,right,MISS J. Hardy 13' Jump Shot,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Right,13.44,Missed,,,,,,,,,,,,,,,,,,
590,PT04M56.00S,2024-02-15T03:31:17.3Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,110,85,2024-02-15T03:31:22Z,5820000,False,,,0,,Z. Collins REBOUND (Off:3 Def:6),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Right,,,589.0,9.0,6.0,3.0,,,,,,,,,,,,,,
591,PT04M41.00S,2024-02-15T03:31:31.9Z,4,REGULAR,2pt,Jump Shot,[],1631103,21.369908015768726,74.01960784313727,1610612759,110,85,2024-02-15T03:31:37Z,5830000,False,-120.0,148.0,1,left,MISS M. Branham 19' step back Shot,[1631103],1610612759.0,SAS,step back,,,Branham,M. Branham,,,,,Mid-Range,16-24 Left Center,19.09,Missed,,,,,,,,,,,,,,,,,,
592,PT04M38.00S,2024-02-15T03:31:34.9Z,4,REGULAR,rebound,defensive,[],1630639,,,1610612742,110,85,2024-02-15T03:31:37Z,5840000,False,,,0,,A. Lawson REBOUND (Off:0 Def:1),[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,Mid-Range,16-24 Left Center,,,591.0,1.0,1.0,0.0,,,,,,,,,,,,,,
