actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
523,PT03M17.00S,2026-03-09T02:50:14.8Z,3,REGULAR,substitution,in,[],1630165,,,1610612758,96,86,2026-03-09T02:51:22Z,5100000,False,,,0,,SUB in: K. Hayes,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT03M17.00S,2026-03-09T02:50:14.8Z,3,REGULAR,substitution,in,[],1642875,,,1610612758,96,86,2026-03-09T02:51:22Z,5110000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT03M17.00S,2026-03-09T02:50:14.8Z,3,REGULAR,substitution,in,[],1642265,,,1610612758,96,86,2026-03-09T02:51:22Z,5120000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT03M00.00S,2026-03-09T02:51:47.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,7.5722733245729295,45.83333333333333,1610612758,96,86,2026-03-09T02:51:52Z,5130000,False,21.0,19.0,1,left,MISS M. Monk driving reverse Layup,[1628370],1610612758.0,SAC,driving reverse,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.8,,,,,,,,,,,,
527,PT02M58.00S,2026-03-09T02:51:49.0Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612741,96,86,2026-03-09T02:51:52Z,5140000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,526.0,2.0,2.0,0.0,,,,,,,,
528,PT02M55.00S,2026-03-09T02:51:54.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612741,96,86,2026-03-09T02:52:11Z,5150000,False,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (Richards 2 FT),"[1630173, 1630208]",1610612758.0,SAC,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,202026.0,2.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
530,PT02M55.00S,2026-03-09T02:52:28.6Z,3,REGULAR,freethrow,1 of 2,[],1630208,,,1610612741,96,87,2026-03-09T02:53:01Z,5170000,False,,,0,,N. Richards Free Throw 1 of 2 (8 PTS),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
531,PT02M55.00S,2026-03-09T02:52:28.6Z,3,REGULAR,freethrow,2 of 2,[],1630208,,,1610612741,96,87,2026-03-09T02:53:01Z,5180000,False,,,0,,MISS N. Richards Free Throw 2 of 2,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
532,PT02M52.00S,2026-03-09T02:52:31.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,96,87,2026-03-09T02:53:01Z,5190000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,531.0,,,,,,,,,,,
534,PT02M30.00S,2026-03-09T02:53:36.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,6.783837056504599,50.98039215686274,1610612758,96,87,2026-03-09T02:53:44Z,5210000,False,-5.0,11.0,1,left,MISS M. Monk driving reverse Layup,[1628370],1610612758.0,SAC,driving reverse,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.23,,,,,,,,,,,,
535,PT02M27.00S,2026-03-09T02:53:39.6Z,3,REGULAR,rebound,offensive,[],1628370,,,1610612758,96,87,2026-03-09T02:53:44Z,5220000,False,,,0,,M. Monk REBOUND (Off:1 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,534.0,2.0,1.0,1.0,,,,,,,,
536,PT02M22.00S,2026-03-09T02:53:45.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,32.276609724047304,37.00980392156863,1610612758,96,87,2026-03-09T02:53:49Z,5230000,False,65.0,251.0,1,left,MISS M. Monk 25' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.92,,,,,,,,,,,,
537,PT02M20.00S,2026-03-09T02:53:46.8Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612758,96,87,2026-03-09T02:53:46Z,5240000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:5),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,,,,536.0,6.0,5.0,1.0,,,,,,,,
538,PT02M17.00S,2026-03-09T02:53:49.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630173,8.754927726675426,59.068627450980394,1610612758,98,87,2026-03-09T02:53:54Z,5250000,False,-45.0,30.0,1,left,P. Achiuwa Hook (11 PTS),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,11.0,5.42,,,,,,,,,,,,
539,PT02M02.00S,2026-03-09T02:54:05.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,89.04402102496715,47.794117647058826,1610612741,98,87,2026-03-09T02:56:14Z,5260000,False,-11.0,50.0,1,right,MISS N. Richards floating Shot,[1630208],1610612741.0,CHI,floating,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.17,,,,,,,,,,,,
540,PT02M02.00S,2026-03-09T02:54:05.6Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612741,98,87,2026-03-09T02:54:17Z,5270000,False,,,0,,N. Richards REBOUND (Off:2 Def:5),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,539.0,7.0,5.0,2.0,,,,,,,,
541,PT02M02.00S,2026-03-09T02:54:08.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612741,98,87,2026-03-09T02:54:19Z,5280000,False,,,0,,P. Achiuwa shooting personal FOUL (3 PF) (Richards 2 FT),"[1630173, 1630208]",1610612758.0,SAC,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1628172.0,3.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
543,PT02M02.00S,2026-03-09T02:54:40.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612741,98,88,2026-03-09T02:54:40Z,5300000,False,,,0,,N. Richards Free Throw 1 of 2 (9 PTS),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
544,PT02M02.00S,2026-03-09T02:55:02.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612741,98,89,2026-03-09T02:55:02Z,5310000,False,,,0,,N. Richards Free Throw 2 of 2 (10 PTS),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
545,PT01M42.00S,2026-03-09T02:55:23.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,17.296320630749015,51.9607843137255,1610612758,98,89,2026-03-09T02:55:30Z,5320000,False,-10.0,110.0,1,left,MISS M. Monk 11' turnaround fadeaway Shot,[1628370],1610612758.0,SAC,turnaround fadeaway,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.05,,,,,,,,,,,,
546,PT01M41.00S,2026-03-09T02:55:25.1Z,3,REGULAR,rebound,offensive,[],1642363,,,1610612758,98,89,2026-03-09T02:55:25Z,5330000,False,,,0,,N. Clifford REBOUND (Off:1 Def:3),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,545.0,4.0,3.0,1.0,,,,,,,,
547,PT01M37.00S,2026-03-09T02:55:29.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642875,9.937582128777924,42.64705882352941,1610612758,100,89,2026-03-09T02:55:39Z,5340000,False,37.0,41.0,1,left,M. Raynaud alley-oop Layup (24 PTS) (N. Clifford 3 AST),"[1642875, 1642363]",1610612758.0,SAC,alley-oop,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,24.0,5.5,,,,,,,N. Clifford,1642363.0,3.0,,,
549,PT01M22.00S,2026-03-09T02:55:44.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642265,85.3646517739816,57.59803921568627,1610612741,100,89,2026-03-09T02:57:33Z,5360000,False,38.0,85.0,1,right,MISS R. Dillingham 9' driving floating bank Shot,[1642265],1610612741.0,CHI,driving floating bank,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.32,,,,,,,,,,,,
550,PT01M20.00S,2026-03-09T02:55:46.0Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,100,89,2026-03-09T02:55:48Z,5370000,False,,,0,,M. Monk REBOUND (Off:1 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,549.0,3.0,2.0,1.0,,,,,,,,
551,PT01M11.00S,2026-03-09T02:56:04.9Z,3,REGULAR,violation,kicked ball,[],1630188,,,1610612758,100,89,2026-03-09T02:56:12Z,5380000,False,,,0,,J. Smith kicked ball VIOLATION,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,202026.0,,,,,,,,,,,,,,,,,,,
552,PT01M11.00S,2026-03-09T02:56:08.3Z,3,REGULAR,substitution,out,[],1630208,,,1610612758,100,89,2026-03-09T02:56:12Z,5390000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT01M11.00S,2026-03-09T02:56:08.3Z,3,REGULAR,substitution,in,[],1630172,,,1610612758,100,89,2026-03-09T02:56:12Z,5400000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT01M07.00S,2026-03-09T02:56:26.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630188,,,1610612758,100,89,2026-03-09T02:56:43Z,5410000,False,,,0,,J. Smith shooting personal FOUL (2 PF) (Monk 2 FT),"[1630188, 1628370]",1610612741.0,CHI,shooting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,201246.0,2.0,0.0,Monk,1628370.0,,,,,,,,,,,,,,,
556,PT01M07.00S,2026-03-09T02:56:53.7Z,3,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,101,89,2026-03-09T02:56:53Z,5430000,False,,,0,,M. Monk Free Throw 1 of 2 (20 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
557,PT01M07.00S,2026-03-09T02:57:08.9Z,3,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,102,89,2026-03-09T02:57:08Z,5440000,False,,,0,,M. Monk Free Throw 2 of 2 (21 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
558,PT00M54.50S,2026-03-09T02:57:23.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,89.04402102496715,55.392156862745104,1610612741,102,89,2026-03-09T02:57:27Z,5450000,False,27.0,50.0,1,right,MISS J. Smith driving Layup,[1630188],1610612741.0,CHI,driving,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.73,,,,,,,,,,,,
559,PT00M52.30S,2026-03-09T02:57:25.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612758,102,89,2026-03-09T02:57:25Z,5460000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:6),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,558.0,7.0,6.0,1.0,,,,,,,,
560,PT00M35.30S,2026-03-09T02:57:44.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628370,14.799605781865965,53.92156862745098,1610612758,104,89,2026-03-09T02:58:18Z,5470000,False,-20.0,87.0,1,left,M. Monk 8' turnaround Jump Shot (23 PTS),[1628370],1610612758.0,SAC,turnaround,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,23.0,8.88,,,,,,,,,,,,
561,PT00M21.90S,2026-03-09T02:57:59.8Z,3,REGULAR,3pt,Jump Shot,[],1630188,89.83245729303549,96.81372549019608,1610612741,104,89,2026-03-09T02:58:03Z,5480000,False,234.0,43.0,1,right,MISS J. Smith 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.8,,,,,,,,,,,,
562,PT00M19.60S,2026-03-09T02:58:02.1Z,3,REGULAR,rebound,defensive,[],1642363,,,1610612758,104,89,2026-03-09T02:58:02Z,5490000,False,,,0,,N. Clifford REBOUND (Off:1 Def:4),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Right Corner 3,24+ Right,,,,,,,,,561.0,5.0,4.0,1.0,,,,,,,,
563,PT00M02.60S,2026-03-09T02:58:19.1Z,3,REGULAR,3pt,Jump Shot,[],1628370,35.29894875164258,42.15686274509804,1610612758,104,89,2026-03-09T02:58:24Z,5500000,False,39.0,279.0,1,left,MISS M. Monk 28' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,,,,,,Missed,,28.2,,,,,,,,,,,,
564,PT00M00.40S,2026-03-09T02:58:21.3Z,3,REGULAR,rebound,defensive,[],1629012,,,1610612741,104,89,2026-03-09T02:58:21Z,5510000,False,,,0,,C. Sexton REBOUND (Off:0 Def:2),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,,,,,,563.0,2.0,2.0,0.0,,,,,,,,
567,PT00M00.00S,2026-03-09T02:58:50.3Z,3,REGULAR,period,end,[],0,,,1610612741,104,89,2026-03-09T02:58:50Z,5540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2026-03-09T02:58:56.9Z,4,REGULAR,substitution,out,['startperiod'],1630173,,,1610612741,104,89,2026-03-09T03:01:12Z,5550000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2026-03-09T02:58:56.9Z,4,REGULAR,substitution,out,['startperiod'],1629012,,,1610612741,104,89,2026-03-09T03:01:12Z,5560000,False,,,0,,SUB out: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT12M00.00S,2026-03-09T02:58:56.9Z,4,REGULAR,substitution,out,['startperiod'],1630188,,,1610612741,104,89,2026-03-09T03:01:12Z,5570000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT12M00.00S,2026-03-09T02:58:56.9Z,4,REGULAR,substitution,out,['startperiod'],1630200,,,1610612741,104,89,2026-03-09T03:01:12Z,5580000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT12M00.00S,2026-03-09T02:58:56.9Z,4,REGULAR,substitution,in,['startperiod'],1631342,,,1610612741,104,89,2026-03-09T03:01:12Z,5590000,False,,,0,,SUB in: D. Plowden,[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT12M00.00S,2026-03-09T02:58:56.9Z,4,REGULAR,substitution,in,['startperiod'],1641824,,,1610612741,104,89,2026-03-09T03:01:12Z,5600000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT12M00.00S,2026-03-09T02:58:56.9Z,4,REGULAR,substitution,in,['startperiod'],1630581,,,1610612741,104,89,2026-03-09T03:01:12Z,5610000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT12M00.00S,2026-03-09T02:58:56.9Z,4,REGULAR,substitution,in,['startperiod'],1627824,,,1610612741,104,89,2026-03-09T03:01:12Z,5620000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT12M00.00S,2026-03-09T03:01:12.1Z,4,REGULAR,period,start,[],0,,,1610612758,104,89,2026-03-09T03:01:12Z,5630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT11M37.00S,2026-03-09T03:01:34.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,8.360709592641262,47.794117647058826,1610612758,106,89,2026-03-09T03:01:40Z,5640000,False,11.0,26.0,1,left,M. Monk driving Layup (25 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,Made,25.0,2.83,,,,,,,,,,,,
580,PT11M30.00S,2026-03-09T03:01:45.4Z,4,REGULAR,turnover,out-of-bounds,[],1630172,,,1610612741,106,89,2026-03-09T03:01:55Z,5650000,False,,,0,,P. Williams step out-of-bounds TURNOVER (3 TO),[1630172],1610612741.0,CHI,step,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right Center,201246.0,,,,,,,,,,,,,,,,,3.0,,
581,PT11M14.00S,2026-03-09T03:02:09.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642363,21.50131406044678,89.2156862745098,1610612758,106,89,2026-03-09T03:02:22Z,5660000,False,-196.0,150.0,1,left,MISS N. Clifford 24' 3PT,[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.66,,,,,,,,,,,,
582,PT11M11.00S,2026-03-09T03:02:11.8Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612741,106,89,2026-03-09T03:02:11Z,5670000,False,,,0,,J. Giddey REBOUND (Off:1 Def:8),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,,,,,,,,,581.0,9.0,8.0,1.0,,,,,,,,
583,PT11M01.00S,2026-03-09T03:02:21.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,89.17542706964521,52.20588235294118,1610612741,106,91,2026-03-09T03:02:35Z,5680000,False,11.0,49.0,1,right,P. Williams turnaround fadeaway Jump Shot (5 PTS),[1630172],1610612741.0,CHI,turnaround fadeaway,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,5.05,,,,,,,,,,,,
585,PT10M41.00S,2026-03-09T03:03:01.1Z,4,REGULAR,foul,personal,['2freethrow'],1642265,,,1610612758,106,91,2026-03-09T03:03:12Z,5700000,False,,,0,,R. Dillingham shooting personal FOUL (2 PF) (Monk 2 FT),"[1642265, 1628370]",1610612741.0,CHI,shooting,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,201246.0,2.0,0.0,Monk,1628370.0,,,,,,,,,,,,,,,
587,PT10M41.00S,2026-03-09T03:03:24.5Z,4,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,107,91,2026-03-09T03:03:24Z,5720000,False,,,0,,M. Monk Free Throw 1 of 2 (26 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,,
588,PT10M41.00S,2026-03-09T03:03:25.8Z,4,REGULAR,substitution,out,[],1642265,,,1610612758,107,91,2026-03-09T03:03:30Z,5730000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT10M41.00S,2026-03-09T03:03:25.8Z,4,REGULAR,substitution,in,[],1630208,,,1610612758,107,91,2026-03-09T03:03:30Z,5740000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT10M41.00S,2026-03-09T03:03:45.9Z,4,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,108,91,2026-03-09T03:03:45Z,5750000,False,,,0,,M. Monk Free Throw 2 of 2 (27 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,
591,PT10M27.00S,2026-03-09T03:04:02.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,90.88370565045992,45.34313725490196,1610612741,108,91,2026-03-09T03:04:39Z,5760000,False,-23.0,33.0,1,right,MISS J. Giddey floating Shot,[1630581],1610612741.0,CHI,floating,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.06,,,,,,,,,,,,
592,PT10M26.00S,2026-03-09T03:04:04.4Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612741,108,91,2026-03-09T03:04:04Z,5770000,False,,,0,,N. Richards REBOUND (Off:3 Def:5),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,591.0,8.0,5.0,3.0,,,,,,,,
593,PT10M25.00S,2026-03-09T03:04:05.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,89.96386333771353,53.67647058823529,1610612741,108,91,2026-03-09T03:04:11Z,5780000,False,18.0,42.0,1,right,MISS N. Richards Layup - blocked,"[1630208, 1642875]",1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.57,,,,,Raynaud,1642875.0,,,,,,
601,PT10M25.00S,2026-03-09T03:04:05.0Z,4,REGULAR,block,,[],1642875,,,1610612741,108,91,2026-03-09T03:05:08Z,5785000,False,,,0,,M. Raynaud BLOCK (3 BLK),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
594,PT10M23.00S,2026-03-09T03:04:07.0Z,4,REGULAR,rebound,defensive,[],1642875,,,1610612758,108,91,2026-03-09T03:04:11Z,5790000,False,,,0,,M. Raynaud REBOUND (Off:3 Def:7),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,593.0,10.0,7.0,3.0,,,,,,,,
595,PT10M12.00S,2026-03-09T03:04:17.3Z,4,REGULAR,2pt,Jump Shot,[],1628370,23.73521681997372,38.72549019607843,1610612758,108,91,2026-03-09T03:05:38Z,5800000,False,56.0,171.0,1,left,MISS M. Monk 17' step back Shot,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Mid-Range,16-24 Center,,,,,,Missed,,17.97,,,,,,,,,,,,
596,PT10M08.00S,2026-03-09T03:04:21.3Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,108,91,2026-03-09T03:04:27Z,5810000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,595.0,1.0,1.0,0.0,,,,,,,,
597,PT09M48.00S,2026-03-09T03:04:41.7Z,4,REGULAR,3pt,Jump Shot,[],1627824,93.38042049934296,5.147058823529411,1610612741,108,94,2026-03-09T03:04:46Z,5820000,False,-224.0,10.0,1,right,G. Yabusele 3PT  (4 PTS) (J. Giddey 8 AST),"[1627824, 1630581]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,,,,,,Made,4.0,22.45,,,,,,,J. Giddey,1630581.0,8.0,,,
599,PT09M26.00S,2026-03-09T03:05:03.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,15.982260183968464,53.431372549019606,1610612758,108,94,2026-03-09T03:05:10Z,5840000,False,-17.0,98.0,1,left,MISS M. Raynaud 9' floating Shot,[1642875],1610612758.0,SAC,floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,9.92,,,,,,,,,,,,
600,PT09M24.00S,2026-03-09T03:05:05.6Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612741,108,94,2026-03-09T03:05:10Z,5850000,False,,,0,,J. Giddey REBOUND (Off:1 Def:9),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,599.0,10.0,9.0,1.0,,,,,,,,
602,PT09M21.00S,2026-03-09T03:05:09.8Z,4,REGULAR,foul,personal,[],1631342,,,1610612741,108,94,2026-03-09T03:05:26Z,5860000,False,,,0,,D. Plowden personal FOUL (4 PF),"[1631342, 1630581]",1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),8-16 Center,202026.0,4.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,,,
604,PT09M21.00S,2026-03-09T03:05:20.1Z,4,REGULAR,substitution,out,[],1630172,,,1610612741,108,94,2026-03-09T03:05:25Z,5880000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT09M21.00S,2026-03-09T03:05:20.1Z,4,REGULAR,substitution,in,[],1630171,,,1610612741,108,94,2026-03-09T03:05:25Z,5890000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT09M11.00S,2026-03-09T03:05:44.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,87.72996057818659,55.14705882352941,1610612741,108,96,2026-03-09T03:05:49Z,5900000,False,26.0,63.0,1,right,J. Giddey 6' driving Layup (12 PTS),[1630581],1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,12.0,6.79,,,,,,,,,,,,
