actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
589,PT04M53.00S,2026-03-16T04:04:03.9Z,4,REGULAR,turnover,lost ball,[],1642875,,,1610612758,107,99,2026-03-16T04:04:09Z,5620000,False,,,0,,M. Raynaud lost ball TURNOVER (3 TO),"[1642875, 1643016]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,3.0,Mbeng,1643016.0,,,
590,PT04M53.00S,2026-03-16T04:04:03.9Z,4,REGULAR,steal,,[],1643016,,,1610612762,107,99,2026-03-16T04:04:38Z,5630000,False,,,0,,B. Mbeng STEAL (1 STL),[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
591,PT04M50.00S,2026-03-16T04:04:07.1Z,4,REGULAR,turnover,bad pass,[],1643158,,,1610612762,107,99,2026-03-16T04:18:44Z,5640000,False,,,0,,A. Garcia bad pass TURNOVER (2 TO),"[1643158, 1631342]",1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,2.0,Plowden,1631342.0,,,
592,PT04M50.00S,2026-03-16T04:04:07.1Z,4,REGULAR,steal,,[],1631342,,,1610612758,107,99,2026-03-16T04:04:12Z,5650000,False,,,0,,D. Plowden STEAL (2 STL),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
593,PT04M46.00S,2026-03-16T04:04:10.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631342,22.683968462549277,10.049019607843137,1610612758,110,99,2026-03-16T04:04:23Z,5660000,False,200.0,161.0,1,left,D. Plowden 25' 3PT running (10 PTS) (K. Hayes 8 AST),"[1631342, 1630165]",1610612758.0,SAC,running,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Right Center,25.64,Made,10.0,,,,,,,,,,,,,,,K. Hayes,1630165.0,8.0
595,PT04M45.00S,2026-03-16T04:04:18.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,110,99,2026-03-16T04:04:18Z,5680000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M45.00S,2026-03-16T04:06:07.6Z,4,REGULAR,substitution,out,[],1641729,,,1610612762,110,99,2026-03-16T04:07:15Z,5690000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M45.00S,2026-03-16T04:06:07.6Z,4,REGULAR,substitution,in,[],1631131,,,1610612762,110,99,2026-03-16T04:07:15Z,5700000,False,,,0,,SUB in: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M31.00S,2026-03-16T04:07:33.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1643016,89.04402102496715,43.627450980392155,1610612762,110,101,2026-03-16T04:07:41Z,5710000,False,-32.0,50.0,1,right,B. Mbeng driving Layup (2 PTS) (C. Williams 6 AST),"[1643016, 1642262]",1610612762.0,UTA,driving,,,Mbeng,B. Mbeng,,,,,In The Paint (Non-RA),0-8 Center,5.97,Made,2.0,,,,,,,,,,,,,,,C. Williams,1642262.0,6.0
599,PT04M15.00S,2026-03-16T04:07:50.0Z,4,REGULAR,3pt,Jump Shot,[],1630165,29.911300919842315,71.32352941176471,1610612758,110,101,2026-03-16T04:07:55Z,5720000,False,-107.0,229.0,1,left,MISS K. Hayes 25' 3PT,[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
600,PT04M11.00S,2026-03-16T04:07:54.0Z,4,REGULAR,rebound,offensive,[],1631342,,,1610612758,110,101,2026-03-16T04:07:55Z,5730000,False,,,0,,D. Plowden REBOUND (Off:1 Def:2),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Left Center,,,,599.0,3.0,2.0,1.0,,,,,,,,,,,,,
601,PT04M10.00S,2026-03-16T04:07:56.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203926,27.94021024967148,21.813725490196077,1610612758,110,101,2026-03-16T04:20:21Z,5740000,False,141.0,210.0,1,left,MISS D. McDermott 25' 3PT,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
602,PT04M09.00S,2026-03-16T04:07:57.4Z,4,REGULAR,rebound,defensive,[],1643158,,,1610612762,110,101,2026-03-16T04:20:21Z,5750000,False,,,0,,A. Garcia REBOUND (Off:1 Def:8),[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Above the Break 3,24+ Right Center,,,,601.0,9.0,8.0,1.0,,,,,,,,,,,,,
603,PT04M01.00S,2026-03-16T04:08:03.3Z,4,REGULAR,3pt,Jump Shot,[],1643016,85.62746386333771,96.81372549019608,1610612762,110,101,2026-03-16T04:08:09Z,5760000,False,234.0,83.0,1,right,MISS B. Mbeng 24' 3PT,[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,Right Corner 3,24+ Right,24.82,Missed,,,,,,,,,,,,,,,,,,
604,PT03M56.00S,2026-03-16T04:08:08.3Z,4,REGULAR,rebound,defensive,[],1642875,,,1610612758,110,101,2026-03-16T04:08:09Z,5770000,False,,,0,,M. Raynaud REBOUND (Off:1 Def:11),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Right Corner 3,24+ Right,,,,603.0,12.0,11.0,1.0,,,,,,,,,,,,,
605,PT03M53.00S,2026-03-16T04:08:11.7Z,4,REGULAR,turnover,bad pass,[],1630165,,,1610612758,110,101,2026-03-16T04:08:24Z,5780000,False,,,0,,K. Hayes bad pass TURNOVER (3 TO),"[1630165, 1643158]",1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,3.0,Garcia,1643158.0,,,
606,PT03M53.00S,2026-03-16T04:08:11.7Z,4,REGULAR,steal,,[],1643158,,,1610612762,110,101,2026-03-16T04:21:39Z,5790000,False,,,0,,A. Garcia STEAL (2 STL),[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
608,PT03M44.00S,2026-03-16T04:08:20.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642262,69.46452036793693,86.27450980392157,1610612762,110,104,2026-03-16T04:08:28Z,5800000,False,181.0,235.0,1,right,C. Williams 29' 3PT running (30 PTS) (E. Harkless 4 AST),"[1642262, 1641989]",1610612762.0,UTA,running,,,Williams,C. Williams,,,,,Above the Break 3,24+ Right Center,29.65,Made,30.0,,,,,,,,,,,,,,,E. Harkless,1641989.0,4.0
610,PT03M30.00S,2026-03-16T04:08:34.1Z,4,REGULAR,2pt,Jump Shot,[],201942,24.129434954007884,47.549019607843135,1610612758,110,104,2026-03-16T04:08:39Z,5820000,False,12.0,174.0,1,left,MISS D. DeRozan 17' pullup Shot,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,17.47,Missed,,,,,,,,,,,,,,,,,,
611,PT03M27.00S,2026-03-16T04:08:37.1Z,4,REGULAR,rebound,defensive,[],1643158,,,1610612762,110,104,2026-03-16T04:08:39Z,5830000,False,,,0,,A. Garcia REBOUND (Off:1 Def:9),[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,Mid-Range,16-24 Center,,,,610.0,10.0,9.0,1.0,,,,,,,,,,,,,
612,PT03M19.00S,2026-03-16T04:08:45.5Z,4,REGULAR,3pt,Jump Shot,[],1641989,66.44218134034165,64.70588235294117,1610612762,110,107,2026-03-16T04:21:52Z,5840000,False,74.0,263.0,1,right,E. Harkless 27' 3PT pullup (13 PTS) (C. Williams 7 AST),"[1641989, 1642262]",1610612762.0,UTA,pullup,,,Harkless,E. Harkless,,,,,Above the Break 3,24+ Center,27.3,Made,13.0,,,,,,,,,,,,,,,C. Williams,1642262.0,7.0
614,PT03M18.00S,2026-03-16T04:08:51.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,110,107,2026-03-16T04:08:51Z,5860000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M18.00S,2026-03-16T04:10:05.8Z,4,REGULAR,substitution,out,[],203926,,,1610612758,110,107,2026-03-16T04:10:30Z,5870000,False,,,0,,SUB out: D. McDermott,[203926],1610612758.0,SAC,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M18.00S,2026-03-16T04:10:05.8Z,4,REGULAR,substitution,in,[],1630173,,,1610612758,110,107,2026-03-16T04:10:30Z,5880000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M04.00S,2026-03-16T04:10:43.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1643016,,,1610612758,110,107,2026-03-16T04:11:00Z,5890000,False,,,0,,B. Mbeng shooting personal FOUL (3 PF) (DeRozan 2 FT),"[1643016, 201942]",1610612762.0,UTA,shooting,,,Mbeng,B. Mbeng,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2003.0,3.0,0.0,DeRozan,201942.0,,,,,,
619,PT03M04.00S,2026-03-16T04:11:10.7Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,111,107,2026-03-16T04:11:10Z,5910000,False,,,0,,D. DeRozan Free Throw 1 of 2 (38 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,38.0,,,,,,,,,,,,,,,,,
620,PT03M04.00S,2026-03-16T04:11:26.4Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612758,112,107,2026-03-16T04:11:26Z,5920000,False,,,0,,D. DeRozan Free Throw 2 of 2 (39 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,39.0,,,,,,,,,,,,,,,,,
621,PT02M56.00S,2026-03-16T04:11:40.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631342,,,1610612762,112,107,2026-03-16T04:11:55Z,5930000,False,,,0,,D. Plowden shooting personal FOUL (5 PF) (Williams 2 FT),"[1631342, 1642262]",1610612758.0,SAC,shooting,,,Plowden,D. Plowden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2003.0,5.0,0.0,Williams,1642262.0,,,,,,
623,PT02M56.00S,2026-03-16T04:12:05.6Z,4,REGULAR,freethrow,1 of 2,[],1642262,,,1610612762,112,108,2026-03-16T04:12:05Z,5950000,False,,,0,,C. Williams Free Throw 1 of 2 (31 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
624,PT02M56.00S,2026-03-16T04:12:19.6Z,4,REGULAR,freethrow,2 of 2,[],1642262,,,1610612762,112,109,2026-03-16T04:12:19Z,5960000,False,,,0,,C. Williams Free Throw 2 of 2 (32 PTS),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
625,PT02M37.00S,2026-03-16T04:12:39.9Z,4,REGULAR,2pt,Jump Shot,[],201942,11.908672798948752,72.79411764705883,1610612758,112,109,2026-03-16T04:12:49Z,5970000,False,-114.0,59.0,1,left,MISS D. DeRozan 12' fadeaway Shot,[201942],1610612758.0,SAC,fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,12.85,Missed,,,,,,,,,,,,,,,,,,
626,PT02M33.00S,2026-03-16T04:12:43.9Z,4,REGULAR,rebound,defensive,[],1643016,,,1610612762,112,109,2026-03-16T04:12:49Z,5980000,False,,,0,,B. Mbeng REBOUND (Off:1 Def:2),[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,Mid-Range,8-16 Left,,,,625.0,3.0,2.0,1.0,,,,,,,,,,,,,
627,PT02M29.00S,2026-03-16T04:12:48.4Z,4,REGULAR,turnover,bad pass,[],1641989,,,1610612762,112,109,2026-03-16T04:12:52Z,5990000,False,,,0,,E. Harkless bad pass TURNOVER (2 TO),"[1641989, 1630173]",1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,2.0,Achiuwa,1630173.0,,,
628,PT02M29.00S,2026-03-16T04:12:48.4Z,4,REGULAR,steal,,[],1630173,,,1610612758,112,109,2026-03-16T04:12:50Z,6000000,False,,,0,,P. Achiuwa STEAL (2 STL),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
629,PT02M21.00S,2026-03-16T04:12:58.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1643016,,,1610612758,112,109,2026-03-16T04:13:12Z,6010000,False,,,0,,B. Mbeng personal FOUL (4 PF) (DeRozan 2 FT),"[1643016, 201942]",1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,Mid-Range,16-24 Left,,,,,,,,,,2003.0,4.0,0.0,DeRozan,201942.0,,,,,,
631,PT02M21.00S,2026-03-16T04:13:28.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612758,113,109,2026-03-16T04:13:28Z,6030000,False,,,0,,D. DeRozan Free Throw 1 of 2 (40 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,40.0,,,,,,,,,,,,,,,,,
632,PT02M21.00S,2026-03-16T04:13:43.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612758,113,109,2026-03-16T04:13:43Z,6040000,False,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
633,PT02M18.00S,2026-03-16T04:13:45.9Z,4,REGULAR,rebound,defensive,[],1631131,,,1610612762,113,109,2026-03-16T04:13:45Z,6050000,False,,,0,,O. Tshiebwe REBOUND (Off:4 Def:4),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,632.0,8.0,4.0,4.0,,,,,,,,,,,,,
634,PT02M01.00S,2026-03-16T04:14:05.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1642262,89.17542706964521,46.568627450980394,1610612762,113,111,2026-03-16T04:14:18Z,6060000,False,-17.0,49.0,1,right,C. Williams driving Layup (34 PTS),[1642262],1610612762.0,UTA,driving,,,Williams,C. Williams,,,,,In The Paint (Non-RA),0-8 Center,5.22,Made,34.0,,,,,,,,,,,,,,,,,
635,PT02M01.00S,2026-03-16T04:14:08.1Z,4,REGULAR,violation,defensive goaltending,[],1630173,,,1610612762,113,111,2026-03-16T04:14:18Z,6070000,False,,,0,,P. Achiuwa defensive goaltending VIOLATION,[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,201638.0,,,,,,,,,,
636,PT01M47.00S,2026-03-16T04:14:30.6Z,4,REGULAR,turnover,lost ball,[],201942,,,1610612758,113,111,2026-03-16T04:14:35Z,6080000,False,,,0,,D. DeRozan lost ball TURNOVER (5 TO),"[201942, 1643016]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,5.0,Mbeng,1643016.0,,,
637,PT01M47.00S,2026-03-16T04:14:30.6Z,4,REGULAR,steal,,[],1643016,,,1610612762,113,111,2026-03-16T04:14:33Z,6090000,False,,,0,,B. Mbeng STEAL (2 STL),[1643016],1610612762.0,UTA,,,,Mbeng,B. Mbeng,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
638,PT01M39.00S,2026-03-16T04:14:38.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642262,91.67214191852825,4.6568627450980395,1610612762,113,111,2026-03-16T04:14:45Z,6100000,False,-227.0,26.0,1,right,MISS C. Williams 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
639,PT01M36.00S,2026-03-16T04:14:41.3Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612758,113,111,2026-03-16T04:25:05Z,6110000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:8),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,638.0,11.0,8.0,3.0,,,,,,,,,,,,,
640,PT01M16.00S,2026-03-16T04:15:03.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,16.90210249671485,39.950980392156865,1610612758,115,111,2026-03-16T04:25:41Z,6120000,False,50.0,106.0,1,left,P. Achiuwa 11' driving floating Jump Shot (20 PTS) (D. DeRozan 11 AST),"[1630173, 201942]",1610612758.0,SAC,driving floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,11.76,Made,20.0,,,,,,,,,,,,,,,D. DeRozan,201942.0,11.0
642,PT00M55.40S,2026-03-16T04:15:24.7Z,4,REGULAR,3pt,Jump Shot,[],1641989,66.5735873850197,39.950980392156865,1610612762,115,111,2026-03-16T04:15:32Z,6140000,False,-50.0,262.0,1,right,MISS E. Harkless 26' pullup 3PT,[1641989],1610612762.0,UTA,pullup,,,Harkless,E. Harkless,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
643,PT00M51.70S,2026-03-16T04:15:28.4Z,4,REGULAR,rebound,defensive,[],201942,,,1610612758,115,111,2026-03-16T04:15:32Z,6150000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,642.0,4.0,3.0,1.0,,,,,,,,,,,,,
644,PT00M32.00S,2026-03-16T04:15:48.2Z,4,REGULAR,3pt,Jump Shot,[],201942,30.17411300919842,76.22549019607843,1610612758,115,111,2026-03-16T04:26:37Z,6160000,False,-131.0,231.0,1,left,MISS D. DeRozan 26' pullup 3PT,[201942],1610612758.0,SAC,pullup,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,26.57,Missed,,,,,,,,,,,,,,,,,,
645,PT00M30.20S,2026-03-16T04:15:50.0Z,4,REGULAR,rebound,offensive,[],1631342,,,1610612758,115,111,2026-03-16T04:15:50Z,6170000,False,,,0,,D. Plowden REBOUND (Off:2 Def:2),[1631342],1610612758.0,SAC,,,,Plowden,D. Plowden,,,,,Above the Break 3,24+ Left Center,,,,644.0,4.0,2.0,2.0,,,,,,,,,,,,,
646,PT00M18.40S,2026-03-16T04:16:01.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642875,5.075558475689881,99.26470588235294,1610612758,115,111,2026-03-16T04:16:12Z,6180000,False,-246.0,-5.0,1,left,MISS M. Raynaud 24' 3PT,[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Left Corner 3,24+ Left,24.63,Missed,,,,,,,,,,,,,,,,,,
647,PT00M15.80S,2026-03-16T04:16:04.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,115,111,2026-03-16T04:16:12Z,6190000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Left Corner 3,24+ Left,,,,646.0,,,,,,,,,,,,,,,,
649,PT00M14.90S,2026-03-16T04:16:30.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1643016,,,1610612758,115,111,2026-03-16T04:27:26Z,6210000,False,,,0,,B. Mbeng take personal FOUL (5 PF) (DeRozan 2 FT),"[1643016, 201942]",1610612762.0,UTA,take,,,Mbeng,B. Mbeng,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201245.0,5.0,0.0,DeRozan,201942.0,,,,,,
651,PT00M14.90S,2026-03-16T04:16:56.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201942,,,1610612758,116,111,2026-03-16T04:16:56Z,6230000,False,,,0,,D. DeRozan Free Throw 1 of 2 (41 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,41.0,,,,,,,,,,,,,,,,,
652,PT00M14.90S,2026-03-16T04:16:56.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201942,,,1610612758,116,111,2026-03-16T04:17:20Z,6240000,False,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
653,PT00M11.70S,2026-03-16T04:16:59.2Z,4,REGULAR,rebound,defensive,[],1643158,,,1610612762,116,111,2026-03-16T04:30:18Z,6250000,False,,,0,,A. Garcia REBOUND (Off:1 Def:10),[1643158],1610612762.0,UTA,,,,Garcia,A. Garcia,,,,,,,,,,652.0,11.0,10.0,1.0,,,,,,,,,,,,,
654,PT00M06.10S,2026-03-16T04:17:24.6Z,4,REGULAR,3pt,Jump Shot,[],1642262,66.96780551905388,75.24509803921569,1610612762,116,111,2026-03-16T04:27:55Z,6260000,False,126.0,258.0,1,right,MISS C. Williams 28' pullup 3PT,[1642262],1610612762.0,UTA,pullup,,,Williams,C. Williams,,,,,Above the Break 3,24+ Right Center,28.72,Missed,,,,,,,,,,,,,,,,,,
655,PT00M03.80S,2026-03-16T04:17:26.9Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612758,116,111,2026-03-16T04:29:57Z,6270000,False,,,0,,K. Hayes REBOUND (Off:0 Def:5),[1630165],1610612758.0,SAC,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,,654.0,5.0,5.0,0.0,,,,,,,,,,,,,
656,PT00M00.00S,2026-03-16T04:17:42.0Z,4,REGULAR,period,end,[],0,,,1610612758,116,111,2026-03-16T04:17:42Z,6280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M00.00S,2026-03-16T04:17:46.4Z,4,REGULAR,game,end,[],0,,,0,116,111,2026-03-16T04:17:46Z,6290000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
