actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
596,PT03M59.00S,2026-01-05T04:17:38.2Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,88,104,2026-01-05T04:17:39Z,5800000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,595.0,,,,,,11.0,8.0,3.0,,
597,PT03M54.00S,2026-01-05T04:17:46.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612749,88,104,2026-01-05T04:17:54Z,5810000,False,,,0,,D. Eubanks shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1629234, 203507]",1610612758.0,SAC,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1201.0,4.0,0.0,Antetokounmpo,203507.0,,,,,
599,PT03M54.00S,2026-01-05T04:18:19.7Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,88,105,2026-01-05T04:18:19Z,5830000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (34 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,34.0,,,,,,,,,,,,,,
600,PT03M54.00S,2026-01-05T04:18:38.7Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,88,106,2026-01-05T04:18:38Z,5840000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (35 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,35.0,,,,,,,,,,,,,,
601,PT03M41.00S,2026-01-05T04:18:54.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,91.5407358738502,45.83333333333333,1610612758,90,106,2026-01-05T04:18:59Z,5850000,False,-21.0,27.0,1,right,Z. LaVine driving Layup (18 PTS),[203897],1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,3.41,Made,18.0,,,,,,,,,,,,,,
602,PT03M23.00S,2026-01-05T04:19:12.4Z,4,REGULAR,turnover,bad pass,[],1626167,,,1610612749,90,106,2026-01-05T04:19:18Z,5860000,False,,,0,,M. Turner bad pass TURNOVER (2 TO),"[1626167, 201566]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,2.0,Westbrook,201566.0,,,,,,,,,,,,,,,,,
603,PT03M23.00S,2026-01-05T04:19:12.4Z,4,REGULAR,steal,,[],201566,,,1610612758,90,106,2026-01-05T04:19:16Z,5870000,False,,,0,,R. Westbrook STEAL (4 STL),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
604,PT03M21.00S,2026-01-05T04:19:20.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612758,90,106,2026-01-05T04:19:47Z,5880000,False,,,0,,G. Antetokounmpo personal FOUL (2 PF) (Westbrook 2 FT),"[203507, 201566]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202007.0,2.0,0.0,Westbrook,201566.0,,,,,
606,PT03M21.00S,2026-01-05T04:19:56.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201566,,,1610612758,91,106,2026-01-05T04:19:56Z,5900000,False,,,0,,R. Westbrook Free Throw 1 of 2 (20 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
607,PT03M21.00S,2026-01-05T04:20:11.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201566,,,1610612758,92,106,2026-01-05T04:20:11Z,5910000,False,,,0,,R. Westbrook Free Throw 2 of 2 (21 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
608,PT03M01.00S,2026-01-05T04:20:32.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.258212877792378,42.64705882352941,1610612749,92,108,2026-01-05T04:25:35Z,5920000,False,37.0,6.0,1,left,G. Antetokounmpo driving Layup (37 PTS) (K. Porter Jr. 8 AST),"[203507, 1629645]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,3.73,Made,37.0,K. Porter Jr.,1629645.0,8.0,,,,,,,,,,,
610,PT02M49.00S,2026-01-05T04:20:44.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,92.46057818659659,57.59803921568627,1610612758,92,108,2026-01-05T04:20:49Z,5940000,False,38.0,18.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 1626167]",1610612758.0,SAC,driving,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,4.22,Missed,,,,,,,,,,,,,,Turner,1626167.0
611,PT02M49.00S,2026-01-05T04:20:44.7Z,4,REGULAR,block,,[],1626167,,,1610612758,92,108,2026-01-05T04:20:47Z,5950000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
612,PT02M48.00S,2026-01-05T04:20:45.7Z,4,REGULAR,rebound,defensive,[],1631260,,,1610612749,92,108,2026-01-05T04:27:21Z,5960000,False,,,0,,A. Green REBOUND (Off:1 Def:3),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,610.0,,,,,,4.0,3.0,1.0,,
613,PT02M43.00S,2026-01-05T04:20:51.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631157,5.863994743758213,51.71568627450981,1610612749,92,108,2026-01-05T04:27:44Z,5970000,False,-9.0,3.0,1,left,MISS R. Rollins running reverse Layup - blocked,"[1631157, 1629234]",1610612749.0,MIL,running reverse,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,,0.9,Missed,,,,,,,,,,,,,,Eubanks,1629234.0
614,PT02M43.00S,2026-01-05T04:20:51.3Z,4,REGULAR,block,,[],1629234,,,1610612749,92,108,2026-01-05T04:20:55Z,5980000,False,,,0,,D. Eubanks BLOCK (2 BLK),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
615,PT02M42.00S,2026-01-05T04:20:52.3Z,4,REGULAR,rebound,offensive,[],1626167,,,1610612749,92,108,2026-01-05T04:28:03Z,5990000,False,,,0,,M. Turner REBOUND (Off:1 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,613.0,,,,,,4.0,3.0,1.0,,
616,PT02M26.00S,2026-01-05T04:21:08.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626167,10.5946123521682,9.558823529411764,1610612749,92,110,2026-01-05T04:21:23Z,6000000,False,202.0,47.0,1,left,M. Turner 20' Jump Shot (12 PTS) (K. Porter Jr. 9 AST),"[1626167, 1629645]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right,,,,20.76,Made,12.0,K. Porter Jr.,1629645.0,9.0,,,,,,,,,,,
618,PT02M21.00S,2026-01-05T04:21:36.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,92,110,2026-01-05T04:21:36Z,6020000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M21.00S,2026-01-05T04:23:14.4Z,4,REGULAR,substitution,out,[],203507,,,1610612758,92,110,2026-01-05T04:24:28Z,6030000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M21.00S,2026-01-05T04:23:14.4Z,4,REGULAR,substitution,in,[],1628398,,,1610612758,92,110,2026-01-05T04:24:28Z,6040000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M21.00S,2026-01-05T04:24:32.2Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203648,,,1610612758,92,110,2026-01-05T04:24:49Z,6050000,False,,,0,,T. Antetokounmpo technical FOUL (1 Tech),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,1201.0,0.0,1.0,,,,,,,
622,PT02M21.00S,2026-01-05T04:24:50.3Z,4,REGULAR,freethrow,1 of 1,[],201942,,,1610612758,93,110,2026-01-05T04:24:50Z,6060000,False,,,0,,D. DeRozan technical Free Throw 1 of 1 (11 PTS),[201942],1610612758.0,SAC,technical,,,DeRozan,D. DeRozan,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
623,PT02M09.00S,2026-01-05T04:25:06.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,86.94152431011827,62.00980392156863,1610612758,93,110,2026-01-05T04:31:01Z,6070000,False,60.0,70.0,1,right,MISS D. Eubanks 9' Hook,[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Right,,,,9.23,Missed,,,,,,,,,,,,,,,
627,PT02M08.00S,2026-01-05T04:25:07.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,93,110,2026-01-05T04:30:43Z,6080000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,623.0,,,,,,,,,,
624,PT02M08.00S,2026-01-05T04:25:28.5Z,4,REGULAR,jumpball,recovered,[],1631157,,,1610612749,93,110,2026-01-05T04:30:47Z,6090000,False,,,0,,Jump Ball M. Turner vs. D. Eubanks: Tip to R. Rollins,"[1631157, 1626167, 1629234]",1610612749.0,MIL,lodgedball,R. Rollins,1631157.0,Rollins,R. Rollins,Turner,1626167.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,,
628,PT01M53.00S,2026-01-05T04:25:40.2Z,4,REGULAR,3pt,Jump Shot,[],1626167,5.469776609724048,96.32352941176471,1610612749,93,113,2026-01-05T04:25:44Z,6120000,False,-232.0,-1.0,1,left,M. Turner 3PT  (15 PTS) (K. Porter Jr. 10 AST),"[1626167, 1629645]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,23.16,Made,15.0,K. Porter Jr.,1629645.0,10.0,,,,,,,,,,,
630,PT01M43.00S,2026-01-05T04:25:51.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,87.20433639947439,34.068627450980394,1610612758,93,113,2026-01-05T04:32:01Z,6140000,False,-80.0,68.0,1,right,MISS Z. LaVine 10' driving floating bank Shot,[203897],1610612758.0,SAC,driving floating bank,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Left,,,,10.46,Missed,,,,,,,,,,,,,,,
631,PT01M41.00S,2026-01-05T04:25:53.7Z,4,REGULAR,rebound,offensive,[],1629234,,,1610612758,93,113,2026-01-05T04:32:01Z,6150000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:3),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,630.0,,,,,,4.0,3.0,1.0,,
632,PT01M39.00S,2026-01-05T04:25:55.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203471,74.32654402102497,15.686274509803921,1610612758,96,113,2026-01-05T04:26:02Z,6160000,False,-172.0,189.0,1,right,D. Schröder 25' 3PT  (13 PTS) (D. DeRozan 3 AST),"[203471, 201942]",1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,25.51,Made,13.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,
634,PT01M29.00S,2026-01-05T04:26:09.0Z,4,REGULAR,3pt,Jump Shot,[],1626167,17.69053876478318,4.411764705882353,1610612749,96,113,2026-01-05T04:33:23Z,6180000,False,228.0,114.0,1,left,MISS M. Turner 25' step back 3PT,[1626167],1610612749.0,MIL,step back,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,25.47,Missed,,,,,,,,,,,,,,,
635,PT01M27.00S,2026-01-05T04:26:11.2Z,4,REGULAR,rebound,offensive,[],1631260,,,1610612749,96,113,2026-01-05T04:26:11Z,6190000,False,,,0,,A. Green REBOUND (Off:2 Def:3),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,634.0,,,,,,5.0,3.0,2.0,,
636,PT01M16.00S,2026-01-05T04:26:23.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631157,26.757555847568987,81.37254901960785,1610612749,96,113,2026-01-05T04:26:45Z,6200000,False,-157.0,199.0,1,left,MISS R. Rollins 25' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,25.34,Missed,,,,,,,,,,,,,,,
637,PT01M14.00S,2026-01-05T04:26:25.3Z,4,REGULAR,rebound,offensive,[],1626167,,,1610612749,96,113,2026-01-05T04:34:22Z,6210000,False,,,0,,M. Turner REBOUND (Off:2 Def:3),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,636.0,,,,,,5.0,3.0,2.0,,
638,PT01M04.00S,2026-01-05T04:26:36.9Z,4,REGULAR,violation,kicked ball,[],201942,,,1610612749,96,113,2026-01-05T04:26:50Z,6220000,False,,,0,,D. DeRozan kicked ball VIOLATION,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,202007.0,,,,,,,,,
639,PT01M02.00S,2026-01-05T04:26:54.2Z,4,REGULAR,turnover,out-of-bounds,[],1626167,,,1610612749,96,113,2026-01-05T04:27:04Z,6230000,False,,,0,,M. Turner lost ball out-of-bounds TURNOVER (3 TO),[1626167],1610612749.0,MIL,lost ball,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,3.0,,,,,,,,,,202007.0,,,,,,,,,
640,PT00M53.80S,2026-01-05T04:27:12.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203471,65.39093298291722,38.23529411764706,1610612758,96,113,2026-01-05T04:27:45Z,6240000,False,-59.0,273.0,1,right,MISS D. Schröder 27' 3PT,[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,,27.91,Missed,,,,,,,,,,,,,,,
641,PT00M50.70S,2026-01-05T04:27:15.2Z,4,REGULAR,rebound,defensive,[],1631157,,,1610612749,96,113,2026-01-05T04:27:45Z,6250000,False,,,0,,R. Rollins REBOUND (Off:0 Def:5),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,,,,,,,,,,640.0,,,,,,5.0,5.0,0.0,,
642,PT00M31.70S,2026-01-05T04:27:34.2Z,4,REGULAR,3pt,Jump Shot,[],1628398,31.882391590013142,77.69607843137256,1610612749,96,113,2026-01-05T04:27:55Z,6260000,False,-138.0,247.0,1,left,MISS K. Kuzma 28' 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,28.34,Missed,,,,,,,,,,,,,,,
643,PT00M28.30S,2026-01-05T04:27:37.6Z,4,REGULAR,rebound,offensive,[],1631157,,,1610612749,96,113,2026-01-05T04:27:55Z,6270000,False,,,0,,R. Rollins REBOUND (Off:1 Def:5),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,642.0,,,,,,6.0,5.0,1.0,,
644,PT00M27.60S,2026-01-05T04:27:42.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201566,,,1610612749,96,113,2026-01-05T04:27:56Z,6280000,False,,,0,,R. Westbrook shooting personal FOUL (5 PF) (Rollins 2 FT),"[201566, 1631157]",1610612758.0,SAC,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1201.0,5.0,1.0,Rollins,1631157.0,,,,,
646,PT00M27.60S,2026-01-05T04:28:06.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631157,,,1610612749,96,114,2026-01-05T04:28:06Z,6300000,False,,,0,,R. Rollins Free Throw 1 of 2 (11 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
647,PT00M27.60S,2026-01-05T04:28:27.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631157,,,1610612749,96,115,2026-01-05T04:28:27Z,6310000,False,,,0,,R. Rollins Free Throw 2 of 2 (12 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
648,PT00M21.30S,2026-01-05T04:28:43.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612758,96,115,2026-01-05T04:29:05Z,6320000,False,,,0,,M. Turner shooting personal FOUL (4 PF) (LaVine 2 FT),"[1626167, 203897]",1610612749.0,MIL,shooting,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1201.0,4.0,0.0,LaVine,203897.0,,,,,
650,PT00M21.30S,2026-01-05T04:29:22.7Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612758,97,115,2026-01-05T04:29:22Z,6340000,False,,,0,,Z. LaVine Free Throw 1 of 2 (19 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
651,PT00M21.30S,2026-01-05T04:29:41.3Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612758,98,115,2026-01-05T04:29:41Z,6350000,False,,,0,,Z. LaVine Free Throw 2 of 2 (20 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
652,PT00M00.00S,2026-01-05T04:30:12.2Z,4,REGULAR,period,end,[],0,,,1610612749,98,115,2026-01-05T04:30:12Z,6360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M00.00S,2026-01-05T04:30:56.7Z,4,REGULAR,game,end,[],0,,,0,98,115,2026-01-05T04:30:56Z,6370000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
