actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
442,PT03M37.00S,2025-01-05T01:38:58.5Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612756,84,77,2025-01-05T01:38:58Z,4270000,False,,,0,,K. Durant Free Throw 2 of 2 (21 PTS),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,21.0,,,,,,,,,,,
443,PT03M23.00S,2025-01-05T01:39:14.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,90.48948751642575,43.872549019607845,1610612754,86,77,2025-01-05T01:39:18Z,4280000,False,-31.0,37.0,1,right,O. Toppin cutting finger roll Layup (12 PTS) (T. McConnell 3 AST),"[1630167, 204456]",1610612754.0,IND,cutting finger roll,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,4.79,Made,,,,,12.0,T. McConnell,204456.0,3.0,,,,,,,,
445,PT03M12.00S,2025-01-05T01:39:24.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,16.376478318002626,45.588235294117645,1610612756,86,77,2025-01-05T01:39:27Z,4300000,False,22.0,101.0,1,left,MISS M. Plumlee 10' cutting DUNK - blocked,"[203486, 1626167]",1610612756.0,PHX,cutting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,10.38,Missed,,,,,,,,,,,Turner,1626167.0,,,,
446,PT03M12.00S,2025-01-05T01:39:24.0Z,3,REGULAR,block,,[],1626167,,,1610612756,86,77,2025-01-05T01:39:25Z,4310000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
447,PT03M11.00S,2025-01-05T01:39:25.0Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,86,77,2025-01-05T01:39:27Z,4320000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,445.0,4.0,3.0,1.0,,,,,,,,,,,,
448,PT02M56.00S,2025-01-05T01:39:41.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612754,86,77,2025-01-05T01:39:48Z,4330000,False,,,0,,M. Plumlee personal FOUL (1 PF) (Haliburton 2 FT),"[203486, 1630169]",1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Center,1627519.0,,,,,,,,,,,,,,,,1.0,0.0,Haliburton,1630169.0
450,PT02M56.00S,2025-01-05T01:40:05.0Z,3,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,86,77,2025-01-05T01:40:05Z,4350000,False,,,0,,MISS T. Haliburton Free Throw 1 of 2,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
451,PT02M56.00S,2025-01-05T01:40:05.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,86,77,2025-01-05T01:40:05Z,4360000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,
452,PT02M56.00S,2025-01-05T01:40:06.2Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,86,77,2025-01-05T01:40:12Z,4370000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M56.00S,2025-01-05T01:40:06.2Z,3,REGULAR,substitution,in,[],1627783,,,1610612754,86,77,2025-01-05T01:40:12Z,4380000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M56.00S,2025-01-05T01:40:26.0Z,3,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,87,77,2025-01-05T01:40:26Z,4390000,False,,,0,,T. Haliburton Free Throw 2 of 2 (16 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
455,PT02M34.00S,2025-01-05T01:40:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,7.703679369250986,46.81372549019608,1610612756,87,77,2025-01-05T01:40:57Z,4400000,False,16.0,20.0,1,left,MISS G. Allen driving finger roll Layup,[1628960],1610612756.0,PHX,driving finger roll,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,,,2.55,Missed,,,,,,,,,,,,,,,,
456,PT02M30.00S,2025-01-05T01:40:56.1Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,87,77,2025-01-05T01:40:57Z,4410000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:4),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,455.0,5.0,4.0,1.0,,,,,,,,,,,,
457,PT02M26.00S,2025-01-05T01:40:58.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641767,73.40670170827858,87.25490196078431,1610612754,90,77,2025-01-05T01:41:03Z,4420000,False,186.0,197.0,1,right,B. Sheppard 27' 3PT running (8 PTS) (P. Siakam 4 AST),"[1641767, 1627783]",1610612754.0,IND,running,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,,,27.15,Made,,,,,8.0,P. Siakam,1627783.0,4.0,,,,,,,,
459,PT02M10.00S,2025-01-05T01:41:15.2Z,3,REGULAR,3pt,Jump Shot,[],1628960,34.90473061760841,25.49019607843137,1610612756,90,80,2025-01-05T01:41:20Z,4440000,False,123.0,276.0,1,left,G. Allen 30' 3PT step back (8 PTS) (B. Beal 3 AST),"[1628960, 203078]",1610612756.0,PHX,step back,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,30.16,Made,,,,,8.0,B. Beal,203078.0,3.0,,,,,,,,
493,PT02M00.00S,2025-01-05T01:41:31.0Z,3,REGULAR,turnover,lost ball,[],1630167,,,1610612754,90,80,2025-01-05T01:48:29Z,4485000,False,,,0,,O. Toppin lost ball TURNOVER (1 TO),"[1630167, 203486]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,Plumlee,203486.0,,,,,,
494,PT02M00.00S,2025-01-05T01:41:31.0Z,3,REGULAR,steal,,[],203486,,,1610612756,90,80,2025-01-05T01:48:29Z,4487500,False,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
464,PT01M52.00S,2025-01-05T01:41:35.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204456,,,1610612756,90,80,2025-01-05T01:41:45Z,4490000,False,,,0,,T. McConnell shooting personal FOUL (2 PF) (Morris 2 FT),"[204456, 1628420]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,,,,,,,,,,,,,,,,2.0,0.0,Morris,1628420.0
466,PT01M52.00S,2025-01-05T01:42:01.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628420,,,1610612756,90,81,2025-01-05T01:48:29Z,4510000,False,,,0,,M. Morris Free Throw 1 of 2 (7 PTS),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
467,PT01M52.00S,2025-01-05T01:42:02.2Z,3,REGULAR,substitution,out,[],1630169,,,1610612756,90,81,2025-01-05T01:42:05Z,4520000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M52.00S,2025-01-05T01:42:02.2Z,3,REGULAR,substitution,in,[],1631097,,,1610612756,90,81,2025-01-05T01:42:05Z,4530000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M52.00S,2025-01-05T01:42:21.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628420,,,1610612756,90,82,2025-01-05T01:48:29Z,4540000,False,,,0,,M. Morris Free Throw 2 of 2 (8 PTS),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
470,PT01M38.00S,2025-01-05T01:42:36.4Z,3,REGULAR,2pt,Jump Shot,[],1627783,74.45795006570303,37.254901960784316,1610612754,92,82,2025-01-05T01:42:40Z,4550000,False,-64.0,188.0,1,right,P. Siakam 19' pullup Jump Shot (11 PTS) (O. Toppin 1 AST),"[1627783, 1630167]",1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,,,19.81,Made,,,,,11.0,O. Toppin,1630167.0,1.0,,,,,,,,
472,PT01M28.00S,2025-01-05T01:42:49.2Z,3,REGULAR,foul,offensive,['inpenalty'],203078,,,1610612756,92,82,2025-01-05T01:42:54Z,4570000,False,,,0,,B. Beal offensive FOUL (3 PF),"[203078, 1627783]",1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,1627519.0,,,,,,,,,,,,,,,,3.0,0.0,Siakam,1627783.0
474,PT01M28.00S,2025-01-05T01:42:49.2Z,3,REGULAR,turnover,offensive foul,[],203078,,,1610612756,92,82,2025-01-05T01:42:49Z,4590000,False,,,0,,B. Beal offensive foul TURNOVER (1 TO),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,1627519.0,1.0,,,,,,,,,,,,,,,,,,
475,PT01M10.00S,2025-01-05T01:43:26.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,93.51182654402102,44.36274509803921,1610612754,94,82,2025-01-05T01:43:30Z,4600000,False,-28.0,8.0,1,right,B. Mathurin driving Layup (13 PTS) (O. Toppin 2 AST),"[1631097, 1630167]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,2.95,Made,,,,,13.0,O. Toppin,1630167.0,2.0,,,,,,,,
477,PT01M05.00S,2025-01-05T01:43:31.6Z,3,REGULAR,turnover,bad pass,[],201142,,,1610612756,94,82,2025-01-05T01:43:34Z,4620000,False,,,0,,K. Durant bad pass TURNOVER (5 TO),"[201142, 1630167]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,5.0,,,,,,,,,,,Toppin,1630167.0,,,,,,
478,PT01M05.00S,2025-01-05T01:43:31.6Z,3,REGULAR,steal,,[],1630167,,,1610612754,94,82,2025-01-05T01:43:33Z,4630000,False,,,0,,O. Toppin STEAL (2 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
479,PT01M00.00S,2025-01-05T01:43:36.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627783,91.80354796320631,3.431372549019608,1610612754,94,82,2025-01-05T01:43:41Z,4640000,False,-233.0,25.0,1,right,MISS P. Siakam running 3PT,[1627783],1610612754.0,IND,running,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,23.41,Missed,,,,,,,,,,,,,,,,
480,PT00M58.80S,2025-01-05T01:43:37.9Z,3,REGULAR,rebound,defensive,[],203486,,,1610612756,94,82,2025-01-05T01:44:25Z,4650000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:4),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Left Corner 3,24+ Left,,,,,479.0,4.0,4.0,0.0,,,,,,,,,,,,
481,PT00M34.80S,2025-01-05T01:44:03.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612756,94,82,2025-01-05T01:44:15Z,4660000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
482,PT00M34.80S,2025-01-05T01:44:13.2Z,3,REGULAR,substitution,out,[],1628960,,,1610612754,94,82,2025-01-05T01:44:19Z,4670000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M34.80S,2025-01-05T01:44:13.2Z,3,REGULAR,substitution,in,[],1642346,,,1610612754,94,82,2025-01-05T01:44:19Z,4680000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M21.60S,2025-01-05T01:44:42.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],204456,93.9060446780552,72.30392156862744,1610612754,96,82,2025-01-05T01:44:46Z,4690000,False,112.0,5.0,1,right,T. McConnell 11' pullup Jump Shot (6 PTS) (B. Mathurin 4 AST),"[204456, 1631097]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,11.16,Made,,,,,6.0,B. Mathurin,1631097.0,4.0,,,,,,,,
485,PT00M04.40S,2025-01-05T01:45:04.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612756,96,82,2025-01-05T01:45:10Z,4700000,False,,,0,,B. Mathurin shooting personal FOUL (3 PF) (Plumlee 2 FT),"[1631097, 203486]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,,,,,,,,,,,,,,,,3.0,0.0,Plumlee,203486.0
488,PT00M04.40S,2025-01-05T01:45:41.7Z,3,REGULAR,freethrow,1 of 2,[],203486,,,1610612756,96,83,2025-01-05T01:45:41Z,4720000,False,,,0,,M. Plumlee Free Throw 1 of 2 (3 PTS),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
489,PT00M04.40S,2025-01-05T01:46:10.4Z,3,REGULAR,freethrow,2 of 2,[],203486,,,1610612756,96,84,2025-01-05T01:46:10Z,4730000,False,,,0,,M. Plumlee Free Throw 2 of 2 (4 PTS),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
490,PT00M00.00S,2025-01-05T01:46:21.1Z,3,REGULAR,3pt,Jump Shot,[],1630167,64.07687253613666,19.362745098039216,1610612754,96,84,2025-01-05T01:46:27Z,4740000,False,-153.0,285.0,1,right,MISS O. Toppin 32' pullup 3PT,[1630167],1610612754.0,IND,pullup,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,32.37,Missed,,,,,,,,,,,,,,,,
491,PT00M00.00S,2025-01-05T01:46:23.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,96,84,2025-01-05T01:46:23Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,490.0,,,,,,,,,,,,,,,
492,PT00M00.00S,2025-01-05T01:46:24.2Z,3,REGULAR,period,end,[],0,,,1610612754,96,84,2025-01-05T01:46:24Z,4760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2025-01-05T01:48:36.9Z,4,REGULAR,substitution,out,['startperiod'],1631097,,,1610612754,96,84,2025-01-05T01:48:54Z,4770000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2025-01-05T01:48:36.9Z,4,REGULAR,substitution,out,['startperiod'],1630167,,,1610612754,96,84,2025-01-05T01:48:54Z,4780000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2025-01-05T01:48:36.9Z,4,REGULAR,substitution,out,['startperiod'],203078,,,1610612754,96,84,2025-01-05T01:48:54Z,4790000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2025-01-05T01:48:36.9Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612754,96,84,2025-01-05T01:48:54Z,4800000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2025-01-05T01:48:36.9Z,4,REGULAR,substitution,in,['startperiod'],1641716,,,1610612754,96,84,2025-01-05T01:48:54Z,4810000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2025-01-05T01:48:36.9Z,4,REGULAR,substitution,in,['startperiod'],1628418,,,1610612754,96,84,2025-01-05T01:48:54Z,4820000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2025-01-05T01:48:36.9Z,4,REGULAR,substitution,in,['startperiod'],1626164,,,1610612754,96,84,2025-01-05T01:48:54Z,4830000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2025-01-05T01:48:36.9Z,4,REGULAR,substitution,in,['startperiod'],1629006,,,1610612754,96,84,2025-01-05T01:48:54Z,4840000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2025-01-05T01:49:02.7Z,4,REGULAR,period,start,[],0,,,1610612756,96,84,2025-01-05T01:49:02Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M43.00S,2025-01-05T01:49:19.2Z,4,REGULAR,3pt,Jump Shot,[],1629006,6.783837056504599,94.6078431372549,1610612756,96,84,2025-01-05T01:49:23Z,4860000,False,-223.0,11.0,1,left,MISS J. Okogie 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Left Corner 3,24+ Left,,,22.33,Missed,,,,,,,,,,,,,,,,
505,PT11M40.00S,2025-01-05T01:49:22.2Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,96,84,2025-01-05T01:49:23Z,4870000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Left Corner 3,24+ Left,,,,,504.0,2.0,2.0,0.0,,,,,,,,,,,,
507,PT11M36.00S,2025-01-05T01:49:32.6Z,4,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612754,96,84,2025-01-05T01:49:37Z,4890000,False,,,0,,D. Booker shooting personal FOUL (2 PF) (Sheppard 2 FT),"[1626164, 1641767]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,,,,,2.0,0.0,Sheppard,1641767.0
509,PT11M36.00S,2025-01-05T01:49:57.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641767,,,1610612754,97,84,2025-01-05T01:49:57Z,4910000,False,,,0,,B. Sheppard Free Throw 1 of 2 (9 PTS),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
510,PT11M36.00S,2025-01-05T01:50:13.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641767,,,1610612754,98,84,2025-01-05T01:50:13Z,4920000,False,,,0,,B. Sheppard Free Throw 2 of 2 (10 PTS),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
511,PT11M30.00S,2025-01-05T01:50:23.7Z,4,REGULAR,foul,personal,['2freethrow'],204456,,,1610612756,98,84,2025-01-05T01:50:30Z,4930000,False,,,0,,T. McConnell shooting personal FOUL (3 PF) (Morris 2 FT),"[204456, 1628420]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,1628951.0,,,,,,,,,,,,,,,,3.0,0.0,Morris,1628420.0
513,PT11M30.00S,2025-01-05T01:50:49.5Z,4,REGULAR,freethrow,1 of 2,[],1628420,,,1610612756,98,85,2025-01-05T01:50:49Z,4950000,False,,,0,,M. Morris Free Throw 1 of 2 (9 PTS),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
514,PT11M30.00S,2025-01-05T01:51:01.3Z,4,REGULAR,freethrow,2 of 2,[],1628420,,,1610612756,98,86,2025-01-05T01:51:01Z,4960000,False,,,0,,M. Morris Free Throw 2 of 2 (10 PTS),[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
518,PT11M13.00S,2025-01-05T01:51:36.8Z,4,REGULAR,turnover,3-second-violation,[],1628418,,,1610612754,98,86,2025-01-05T01:52:07Z,5000000,False,,,0,,T. Bryant 3-second-violation TURNOVER (1 TO),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,1628951.0,1.0,,,,,,,,,,,,,,,,,,
519,PT10M53.00S,2025-01-05T01:51:55.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642346,12.171484888304862,51.71568627450981,1610612756,98,88,2025-01-05T01:51:59Z,5010000,False,-9.0,62.0,1,left,R. Dunn 6' turnaround Jump Shot (13 PTS),[1642346],1610612756.0,PHX,turnaround,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,6.25,Made,,,,,13.0,,,,,,,,,,,
520,PT10M41.00S,2025-01-05T01:52:06.2Z,4,REGULAR,3pt,Jump Shot,[],1641767,94.1688567674113,2.941176470588235,1610612754,98,88,2025-01-05T01:52:10Z,5020000,False,-235.0,2.0,1,right,MISS B. Sheppard 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Left Corner 3,24+ Left,,,23.53,Missed,,,,,,,,,,,,,,,,
521,PT10M37.00S,2025-01-05T01:52:10.2Z,4,REGULAR,rebound,defensive,[],203486,,,1610612756,98,88,2025-01-05T01:52:10Z,5030000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:5),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Left Corner 3,24+ Left,,,,,520.0,5.0,5.0,0.0,,,,,,,,,,,,
522,PT10M25.00S,2025-01-05T01:52:22.4Z,4,REGULAR,3pt,Jump Shot,[],1628420,11.645860709592641,97.54901960784314,1610612756,98,88,2025-01-05T01:52:27Z,5040000,False,-238.0,57.0,1,left,MISS M. Morris 24' 3PT,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,Left Corner 3,24+ Left,,,24.44,Missed,,,,,,,,,,,,,,,,
523,PT10M22.00S,2025-01-05T01:52:25.4Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,98,88,2025-01-05T01:52:46Z,5050000,False,,,0,,T. McConnell REBOUND (Off:0 Def:3),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Left Corner 3,24+ Left,,,,,522.0,3.0,3.0,0.0,,,,,,,,,,,,
524,PT10M20.00S,2025-01-05T01:52:28.4Z,4,REGULAR,turnover,lost ball,[],204456,,,1610612754,98,88,2025-01-05T01:52:31Z,5060000,False,,,0,,T. McConnell lost ball TURNOVER (1 TO),"[204456, 1629006]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,Okogie,1629006.0,,,,,,
525,PT10M20.00S,2025-01-05T01:52:28.4Z,4,REGULAR,steal,,[],1629006,,,1610612756,98,88,2025-01-05T01:52:30Z,5070000,False,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
526,PT10M19.00S,2025-01-05T01:52:31.5Z,4,REGULAR,foul,personal,['2freethrow'],204456,,,1610612756,98,88,2025-01-05T01:52:40Z,5080000,False,,,0,,T. McConnell shooting personal FOUL (4 PF) (Okogie 2 FT),"[204456, 1629006]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,200832.0,,,,,,,,,,,,,,,,4.0,0.0,Okogie,1629006.0
528,PT10M19.00S,2025-01-05T01:52:58.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629006,,,1610612756,98,89,2025-01-05T01:52:58Z,5100000,False,,,0,,J. Okogie Free Throw 1 of 2 (5 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
529,PT10M19.00S,2025-01-05T01:52:59.3Z,4,REGULAR,substitution,out,[],1642346,,,1610612756,98,89,2025-01-05T01:53:02Z,5110000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M19.00S,2025-01-05T01:52:59.3Z,4,REGULAR,substitution,in,[],1628960,,,1610612756,98,89,2025-01-05T01:53:02Z,5120000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M19.00S,2025-01-05T01:53:15.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629006,,,1610612756,98,90,2025-01-05T01:53:15Z,5130000,False,,,0,,J. Okogie Free Throw 2 of 2 (6 PTS),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
532,PT10M07.00S,2025-01-05T01:53:29.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,79.84559789750328,48.28431372549019,1610612754,98,90,2025-01-05T01:53:33Z,5140000,False,-9.0,137.0,1,right,MISS T. McConnell 13' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,13.73,Missed,,,,,,,,,,,,,,,,
533,PT10M04.00S,2025-01-05T01:53:32.5Z,4,REGULAR,rebound,offensive,[],1628418,,,1610612754,98,90,2025-01-05T01:53:33Z,5150000,False,,,0,,T. Bryant REBOUND (Off:3 Def:2),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,532.0,5.0,2.0,3.0,,,,,,,,,,,,
