actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
701,PT00M11.70S,2024-10-27T22:13:14.4Z,4,REGULAR,substitution,out,[],200768,,,1610612755,102,104,2024-10-27T22:13:23Z,6760000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,
702,PT00M11.70S,2024-10-27T22:13:14.4Z,4,REGULAR,substitution,in,[],1630169,,,1610612755,102,104,2024-10-27T22:13:23Z,6770000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,,,,,,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
703,PT00M11.70S,2024-10-27T22:13:14.4Z,4,REGULAR,substitution,in,[],203083,,,1610612755,102,104,2024-10-27T22:13:23Z,6780000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
704,PT00M11.70S,2024-10-27T22:13:35.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630178,,,1610612755,102,105,2024-10-27T22:13:35Z,6790000,False,,,0,,T. Maxey Free Throw 2 of 2 (35 PTS),[1630178],1610612755.0,PHI,,,,,,,,,,Made,35.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
705,PT00M03.50S,2024-10-27T22:13:46.4Z,4,REGULAR,3pt,Jump Shot,[],1630169,24.655059132720105,82.59803921568627,1610612754,105,105,2024-10-27T22:14:57Z,6800000,False,-163.0,179.0,1,left,T. Haliburton 24' 3PT step back (19 PTS),[1630169],1610612754.0,IND,step back,,,,,,Above the Break 3,24+ Left Center,24.23,Made,19.0,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
707,PT00M00.30S,2024-10-27T22:14:03.3Z,4,REGULAR,3pt,Jump Shot,[],1630178,41.737844940867284,78.92156862745098,1610612755,105,105,2024-10-27T22:15:13Z,6820000,False,145.0,495.0,1,right,MISS T. Maxey 51' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Left Center,51.59,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
708,PT00M00.10S,2024-10-27T22:14:03.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,105,105,2024-10-27T22:14:18Z,6830000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,707.0,,,,,,
709,PT00M00.00S,2024-10-27T22:14:06.1Z,4,REGULAR,period,end,[],0,,,1610612755,105,105,2024-10-27T22:14:06Z,6840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT05M00.00S,2024-10-27T22:17:00.1Z,5,OVERTIME,period,start,[],0,,,0,105,105,2024-10-27T22:17:00Z,6850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT04M58.00S,2024-10-27T22:17:01.7Z,5,OVERTIME,jumpball,recovered,[],1630178,,,1610612755,105,105,2024-10-27T22:17:01Z,6870000,False,,,0,,Jump Ball A. Drummond vs. M. Turner: Tip to T. Maxey,"[1630178, 203083, 1626167]",1610612755.0,PHI,startperiod,T. Maxey,Drummond,203083.0,Turner,1626167.0,,,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,1630178.0
715,PT04M48.00S,2024-10-27T22:17:11.6Z,5,OVERTIME,2pt,DUNK,['pointsinthepaint'],203083,92.59198423127464,47.794117647058826,1610612755,105,105,2024-10-27T22:17:45Z,6900000,False,-11.0,17.0,1,right,MISS A. Drummond cutting DUNK,[203083],1610612755.0,PHI,cutting,,,,,,Restricted Area,0-8 Center,2.03,Missed,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
716,PT04M45.00S,2024-10-27T22:17:14.6Z,5,OVERTIME,rebound,offensive,[],203083,,,1610612755,105,105,2024-10-27T22:17:15Z,6910000,False,,,0,,A. Drummond REBOUND (Off:5 Def:10),[203083],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,,,,,,,,,715.0,15.0,10.0,5.0,,,
717,PT04M45.00S,2024-10-27T22:17:14.6Z,5,OVERTIME,turnover,lost ball,[],203083,,,1610612755,105,105,2024-10-27T22:17:18Z,6920000,False,,,0,,A. Drummond lost ball TURNOVER (4 TO),"[203083, 1626167]",1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,,4.0,Turner,1626167.0,,,,,,,,,,,,
718,PT04M45.00S,2024-10-27T22:17:14.6Z,5,OVERTIME,steal,,[],1626167,,,1610612754,105,105,2024-10-27T22:17:16Z,6930000,False,,,0,,M. Turner STEAL (4 STL),[1626167],1610612754.0,IND,,,,,,,Restricted Area,0-8 Center,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
719,PT04M31.00S,2024-10-27T22:17:27.7Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],1630169,33.722076215505915,51.470588235294116,1610612754,105,105,2024-10-27T22:17:32Z,6940000,False,-7.0,264.0,1,left,MISS T. Haliburton 26' step back 3PT,[1630169],1610612754.0,IND,step back,,,,,,Above the Break 3,24+ Center,26.46,Missed,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
720,PT04M29.00S,2024-10-27T22:17:29.7Z,5,OVERTIME,rebound,defensive,[],203083,,,1610612755,105,105,2024-10-27T22:17:32Z,6950000,False,,,0,,A. Drummond REBOUND (Off:5 Def:11),[203083],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Drummond,A. Drummond,,,,,,,,,,,,719.0,16.0,11.0,5.0,,,
721,PT04M16.00S,2024-10-27T22:17:44.2Z,5,OVERTIME,3pt,Jump Shot,[],1630178,62.10578186596584,54.166666666666664,1610612755,105,108,2024-10-27T22:19:22Z,6960000,False,21.0,304.0,1,right,T. Maxey 30' 3PT step back (38 PTS),[1630178],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Center,30.44,Made,38.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
722,PT03M53.00S,2024-10-27T22:18:06.4Z,5,OVERTIME,2pt,Jump Shot,[],1626167,22.683968462549277,48.28431372549019,1610612754,107,108,2024-10-27T22:18:10Z,6970000,False,9.0,161.0,1,left,M. Turner 16' Jump Shot (13 PTS) (A. Nembhard 8 AST),"[1626167, 1629614]",1610612754.0,IND,,,,,,,Mid-Range,16-24 Center,16.09,Made,13.0,Turner,M. Turner,A. Nembhard,1629614.0,8.0,,,,,,,,,,,,,,,
724,PT03M31.00S,2024-10-27T22:18:28.1Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],201569,91.5407358738502,51.71568627450981,1610612755,107,110,2024-10-27T22:20:18Z,6990000,False,9.0,27.0,1,right,E. Gordon driving Layup (15 PTS),[201569],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,2.83,Made,15.0,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
725,PT03M21.00S,2024-10-27T22:18:37.7Z,5,OVERTIME,3pt,Jump Shot,[],1630169,30.831143232588698,75.49019607843137,1610612754,110,110,2024-10-27T22:18:41Z,7000000,False,-127.0,237.0,1,left,T. Haliburton 26' 3PT pullup (22 PTS),[1630169],1610612754.0,IND,pullup,,,,,,Above the Break 3,24+ Left Center,26.94,Made,22.0,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
726,PT03M03.00S,2024-10-27T22:18:55.6Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1626162,89.30683311432325,37.254901960784316,1610612755,110,110,2024-10-27T22:19:00Z,7010000,False,-64.0,48.0,1,right,MISS K. Oubre Jr. 7' driving floating Shot,[1626162],1610612755.0,PHI,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.98,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
727,PT03M01.00S,2024-10-27T22:18:57.6Z,5,OVERTIME,rebound,defensive,[],1630169,,,1610612754,110,110,2024-10-27T22:19:00Z,7020000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:3),[1630169],1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Haliburton,T. Haliburton,,,,,,,,,,,,726.0,4.0,3.0,1.0,,,
728,PT02M45.00S,2024-10-27T22:19:14.4Z,5,OVERTIME,3pt,Jump Shot,[],1626167,33.722076215505915,63.970588235294116,1610612754,110,110,2024-10-27T22:19:18Z,7030000,False,-70.0,264.0,1,left,MISS M. Turner 27' 3PT,[1626167],1610612754.0,IND,,,,,,,Above the Break 3,24+ Center,27.36,Missed,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
729,PT02M41.00S,2024-10-27T22:19:18.4Z,5,OVERTIME,rebound,defensive,[],1628997,,,1610612755,110,110,2024-10-27T22:19:18Z,7040000,False,,,0,,C. Martin REBOUND (Off:3 Def:6),[1628997],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Martin,C. Martin,,,,,,,,,,,,728.0,9.0,6.0,3.0,,,
730,PT02M27.00S,2024-10-27T22:19:32.1Z,5,OVERTIME,3pt,Jump Shot,[],1630178,74.72076215505913,91.66666666666666,1610612755,110,110,2024-10-27T22:19:36Z,7050000,False,208.0,185.0,1,right,MISS T. Maxey 27' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Right Center,27.87,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
731,PT02M25.00S,2024-10-27T22:19:34.1Z,5,OVERTIME,rebound,defensive,[],1627783,,,1610612754,110,110,2024-10-27T22:19:36Z,7060000,False,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,,Siakam,P. Siakam,,,,,,,,,,,,730.0,5.0,5.0,0.0,,,
732,PT02M13.00S,2024-10-27T22:19:46.1Z,5,OVERTIME,2pt,Jump Shot,[],1630174,6.652431011826544,73.52941176470588,1610612754,110,110,2024-10-27T22:19:49Z,7070000,False,-118.0,10.0,1,left,MISS A. Nesmith 11' pullup Shot,[1630174],1610612754.0,IND,pullup,,,,,,Mid-Range,8-16 Left,11.8,Missed,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,
733,PT02M11.00S,2024-10-27T22:19:48.1Z,5,OVERTIME,rebound,offensive,[],1630174,,,1610612754,110,110,2024-10-27T22:23:15Z,7080000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:5),[1630174],1610612754.0,IND,,,,,,,Mid-Range,8-16 Left,,,,Nesmith,A. Nesmith,,,,,,,,,,,,732.0,6.0,5.0,1.0,,,
734,PT02M03.00S,2024-10-27T22:19:59.2Z,5,OVERTIME,foul,offensive,[],1626167,,,1610612754,110,110,2024-10-27T22:20:07Z,7090000,False,,,0,,M. Turner offensive FOUL (5 PF),"[1626167, 1626162]",1610612754.0,IND,,,,,,,Mid-Range,16-24 Center,,,,Turner,M. Turner,,,,,,,1627964.0,5.0,0.0,Oubre Jr.,1626162.0,,,,,,,
736,PT02M03.00S,2024-10-27T22:19:59.2Z,5,OVERTIME,turnover,offensive foul,[],1626167,,,1610612754,110,110,2024-10-27T22:19:59Z,7110000,False,,,0,,M. Turner offensive foul TURNOVER (6 TO),[1626167],1610612754.0,IND,,,,,,,Mid-Range,16-24 Center,,,,Turner,M. Turner,,,,6.0,,,1627964.0,,,,,,,,,,,
737,PT01M53.00S,2024-10-27T22:20:35.0Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,89.70105124835742,42.15686274509804,1610612755,110,112,2024-10-27T22:20:38Z,7120000,False,-39.0,44.0,1,right,T. Maxey driving Layup (40 PTS),[1630178],1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,40.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
738,PT01M36.00S,2024-10-27T22:20:54.6Z,5,OVERTIME,foul,personal,['2freethrow'],1626162,,,1610612754,110,112,2024-10-27T22:21:02Z,7130000,False,,,0,,K. Oubre Jr. shooting personal FOUL (3 PF) (Turner 2 FT),"[1626162, 1626167]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,202027.0,3.0,0.0,Turner,1626167.0,,,,,,,
740,PT01M36.00S,2024-10-27T22:21:15.6Z,5,OVERTIME,freethrow,1 of 2,[],1626167,,,1610612754,111,112,2024-10-27T22:21:33Z,7150000,False,,,0,,M. Turner Free Throw 1 of 2 (14 PTS),[1626167],1610612754.0,IND,,,,,,,,,,Made,14.0,Turner,M. Turner,,,,,,,,,,,,,,,,,,
741,PT01M36.00S,2024-10-27T22:21:15.6Z,5,OVERTIME,freethrow,2 of 2,[],1626167,,,1610612754,111,112,2024-10-27T22:21:33Z,7160000,False,,,0,,MISS M. Turner Free Throw 2 of 2,[1626167],1610612754.0,IND,,,,,,,,,,Missed,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
742,PT01M34.00S,2024-10-27T22:21:17.6Z,5,OVERTIME,rebound,defensive,[],1628997,,,1610612755,111,112,2024-10-27T22:21:33Z,7170000,False,,,0,,C. Martin REBOUND (Off:3 Def:7),[1628997],1610612755.0,PHI,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,741.0,10.0,7.0,3.0,,,
743,PT01M18.00S,2024-10-27T22:21:49.2Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630178,88.64980289093299,39.950980392156865,1610612755,111,112,2024-10-27T22:21:53Z,7180000,False,-50.0,54.0,1,right,MISS T. Maxey 7' driving Layup,[1630178],1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,7.39,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
744,PT01M14.00S,2024-10-27T22:21:53.2Z,5,OVERTIME,rebound,offensive,[],1628997,,,1610612755,111,112,2024-10-27T22:21:53Z,7190000,False,,,0,,C. Martin REBOUND (Off:4 Def:7),[1628997],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Martin,C. Martin,,,,,,,,,,,,743.0,11.0,7.0,4.0,,,
745,PT01M04.00S,2024-10-27T22:22:02.9Z,5,OVERTIME,3pt,Jump Shot,['2ndchance'],1628997,73.01248357424441,85.29411764705883,1610612755,111,112,2024-10-27T22:22:07Z,7200000,False,176.0,201.0,1,right,MISS C. Martin 26' pullup 3PT,[1628997],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Right Center,26.76,Missed,,Martin,C. Martin,,,,,,,,,,,,,,,,,,
746,PT01M01.00S,2024-10-27T22:22:05.9Z,5,OVERTIME,rebound,defensive,[],1630174,,,1610612754,111,112,2024-10-27T22:22:07Z,7210000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:6),[1630174],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,,Nesmith,A. Nesmith,,,,,,,,,,,,745.0,7.0,6.0,1.0,,,
747,PT00M42.40S,2024-10-27T22:22:25.0Z,5,OVERTIME,2pt,Jump Shot,[],1629614,10.463206307490145,87.5,1610612754,111,112,2024-10-27T22:22:28Z,7220000,False,-188.0,46.0,1,left,MISS A. Nembhard 19' Jump Shot,[1629614],1610612754.0,IND,,,,,,,Mid-Range,16-24 Left,19.3,Missed,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
748,PT00M39.90S,2024-10-27T22:22:27.5Z,5,OVERTIME,rebound,defensive,[],203083,,,1610612755,111,112,2024-10-27T22:25:52Z,7230000,False,,,0,,A. Drummond REBOUND (Off:5 Def:12),[203083],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left,,,,Drummond,A. Drummond,,,,,,,,,,,,747.0,17.0,12.0,5.0,,,
750,PT00M20.70S,2024-10-27T22:22:53.0Z,5,OVERTIME,timeout,full,['team'],0,,,1610612755,111,112,2024-10-27T22:24:49Z,7235000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,PT00M20.70S,2024-10-27T22:23:13.0Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630178,91.80354796320631,45.34313725490196,1610612755,111,114,2024-10-27T22:26:38Z,7240000,False,-23.0,25.0,1,right,T. Maxey driving finger roll Layup (42 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,,,,Restricted Area,0-8 Center,3.38,Made,42.0,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
752,PT00M20.70S,2024-10-27T22:23:20.5Z,5,OVERTIME,violation,defensive goaltending,[],1626167,,,1610612755,111,114,2024-10-27T22:24:54Z,7250000,False,,,0,,M. Turner defensive goaltending VIOLATION,[1626167],1610612754.0,IND,,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
760,PT00M16.40S,2024-10-27T22:24:37.3Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612754,111,114,2024-10-27T22:37:44Z,7255000,False,,,0,,T. Maxey shooting personal FOUL (3 PF) (Nembhard 2 FT),"[1630178, 1629614]",1610612755.0,PHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Maxey,T. Maxey,,,,,,,203591.0,3.0,0.0,Nembhard,1629614.0,,,,,,,
757,PT00M16.40S,2024-10-27T22:25:29.7Z,5,OVERTIME,timeout,full,['team'],0,,,1610612754,111,114,2024-10-27T22:29:04Z,7310000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,PT00M16.40S,2024-10-27T22:29:43.4Z,5,OVERTIME,freethrow,1 of 2,[],1629614,,,1610612754,111,114,2024-10-27T22:30:01Z,7340000,False,,,0,,MISS A. Nembhard Free Throw 1 of 2,[1629614],1610612754.0,IND,,,,,,,,,,Missed,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
763,PT00M16.40S,2024-10-27T22:29:43.4Z,5,OVERTIME,rebound,offensive,"['team', 'deadball']",0,,,1610612754,111,114,2024-10-27T22:30:01Z,7350000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,762.0,,,,,,
764,PT00M16.40S,2024-10-27T22:29:43.4Z,5,OVERTIME,freethrow,2 of 2,[],1629614,,,1610612754,112,114,2024-10-27T22:30:01Z,7360000,False,,,0,,A. Nembhard Free Throw 2 of 2 (10 PTS),[1629614],1610612754.0,IND,,,,,,,,,,Made,10.0,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
765,PT00M15.30S,2024-10-27T22:29:55.0Z,5,OVERTIME,foul,personal,[],1629614,,,1610612755,112,114,2024-10-27T22:30:33Z,7370000,False,,,0,,A. Nembhard take personal FOUL (5 PF),"[1629614, 1630178]",1610612754.0,IND,take,,,,,,In The Paint (Non-RA),8-16 Center,,,,Nembhard,A. Nembhard,,,,,,,1627964.0,5.0,0.0,Maxey,1630178.0,,,,,,,
767,PT00M15.30S,2024-10-27T22:30:27.5Z,5,OVERTIME,substitution,out,[],1626167,,,1610612755,112,114,2024-10-27T22:30:38Z,7390000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
768,PT00M15.30S,2024-10-27T22:30:27.5Z,5,OVERTIME,substitution,out,[],203083,,,1610612755,112,114,2024-10-27T22:30:38Z,7400000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
769,PT00M15.30S,2024-10-27T22:30:27.5Z,5,OVERTIME,substitution,in,[],1641767,,,1610612755,112,114,2024-10-27T22:30:38Z,7410000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,,,,,,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,
770,PT00M15.30S,2024-10-27T22:30:27.5Z,5,OVERTIME,substitution,in,[],200768,,,1610612755,112,114,2024-10-27T22:30:38Z,7420000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,
771,PT00M14.70S,2024-10-27T22:30:47.6Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612755,112,114,2024-10-27T22:30:53Z,7430000,False,,,0,,P. Siakam take personal FOUL (2 PF) (Oubre Jr. 2 FT),"[1627783, 1626162]",1610612754.0,IND,take,,,,,,Above the Break 3,24+ Left Center,,,,Siakam,P. Siakam,,,,,,,1627964.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,
773,PT00M14.70S,2024-10-27T22:31:44.0Z,5,OVERTIME,freethrow,1 of 2,[],1626162,,,1610612755,112,114,2024-10-27T22:31:44Z,7450000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612755.0,PHI,,,,,,,,,,Missed,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
774,PT00M14.70S,2024-10-27T22:31:44.0Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612755,112,114,2024-10-27T22:31:44Z,7460000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,773.0,,,,,,
775,PT00M14.70S,2024-10-27T22:31:46.1Z,5,OVERTIME,substitution,out,[],1641767,,,1610612755,112,114,2024-10-27T22:32:06Z,7470000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,,,,,,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,
776,PT00M14.70S,2024-10-27T22:31:46.1Z,5,OVERTIME,substitution,out,[],200768,,,1610612755,112,114,2024-10-27T22:32:06Z,7480000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,,,,,,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,
777,PT00M14.70S,2024-10-27T22:31:46.1Z,5,OVERTIME,substitution,in,[],1626167,,,1610612755,112,114,2024-10-27T22:32:06Z,7490000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
778,PT00M14.70S,2024-10-27T22:31:46.1Z,5,OVERTIME,substitution,in,[],203083,,,1610612755,112,114,2024-10-27T22:32:06Z,7500000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
779,PT00M14.70S,2024-10-27T22:32:08.3Z,5,OVERTIME,freethrow,2 of 2,[],1626162,,,1610612755,112,115,2024-10-27T22:32:08Z,7510000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (14 PTS),[1626162],1610612755.0,PHI,,,,,,,,,,Made,14.0,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
780,PT00M13.90S,2024-10-27T22:32:14.7Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612754,112,115,2024-10-27T22:32:23Z,7520000,False,,,0,,K. Oubre Jr. personal FOUL (4 PF) (Nesmith 2 FT),"[1626162, 1630174]",1610612755.0,PHI,,,,,,,Mid-Range,8-16 Right,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,203591.0,4.0,0.0,Nesmith,1630174.0,,,,,,,
782,PT00M13.90S,2024-10-27T22:32:51.3Z,5,OVERTIME,freethrow,1 of 2,[],1630174,,,1610612754,113,115,2024-10-27T22:32:51Z,7540000,False,,,0,,A. Nesmith Free Throw 1 of 2 (9 PTS),[1630174],1610612754.0,IND,,,,,,,,,,Made,9.0,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,
783,PT00M13.90S,2024-10-27T22:32:55.1Z,5,OVERTIME,substitution,out,[],1630169,,,1610612754,113,115,2024-10-27T22:32:59Z,7550000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,,,,,,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
784,PT00M13.90S,2024-10-27T22:32:55.1Z,5,OVERTIME,substitution,in,[],1641767,,,1610612754,113,115,2024-10-27T22:32:59Z,7560000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,,,,,,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,
785,PT00M13.90S,2024-10-27T22:33:15.0Z,5,OVERTIME,freethrow,2 of 2,[],1630174,,,1610612754,114,115,2024-10-27T22:33:15Z,7570000,False,,,0,,A. Nesmith Free Throw 2 of 2 (10 PTS),[1630174],1610612754.0,IND,,,,,,,,,,Made,10.0,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,
786,PT00M09.40S,2024-10-27T22:33:28.6Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612755,114,115,2024-10-27T22:33:36Z,7580000,False,,,0,,A. Nembhard take personal FOUL (6 PF) (Maxey 2 FT),"[1629614, 1630178]",1610612754.0,IND,take,,,,,,Above the Break 3,24+ Center,,,,Nembhard,A. Nembhard,,,,,,,202027.0,6.0,0.0,Maxey,1630178.0,,,,,,,
788,PT00M09.40S,2024-10-27T22:33:37.2Z,5,OVERTIME,substitution,out,[],1629614,,,1610612755,114,115,2024-10-27T22:34:08Z,7600000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
789,PT00M09.40S,2024-10-27T22:33:37.2Z,5,OVERTIME,substitution,out,[],1641767,,,1610612755,114,115,2024-10-27T22:34:08Z,7610000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,,,,,,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,
790,PT00M09.40S,2024-10-27T22:33:37.2Z,5,OVERTIME,substitution,in,[],1631097,,,1610612755,114,115,2024-10-27T22:34:08Z,7620000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,,,,,,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
791,PT00M09.40S,2024-10-27T22:33:37.2Z,5,OVERTIME,substitution,in,[],1630169,,,1610612755,114,115,2024-10-27T22:34:08Z,7630000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,,,,,,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
792,PT00M09.40S,2024-10-27T22:34:18.6Z,5,OVERTIME,freethrow,1 of 2,[],1630178,,,1610612755,114,115,2024-10-27T22:34:18Z,7640000,False,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,,,,,,,Missed,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,
