actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
427,PT06M03.00S,2024-12-15T23:35:22.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630529,,,1610612740,77,59,2024-12-15T23:35:22Z,4170000,False,,,0,,H. Jones Free Throw 2 of 2 (12 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
428,PT06M00.00S,2024-12-15T23:35:27.7Z,3,REGULAR,turnover,lost ball,[],1629614,,,1610612754,77,59,2024-12-15T23:35:31Z,4180000,False,,,0,,A. Nembhard lost ball TURNOVER (3 TO),"[1629614, 203468]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,3.0,McCollum,203468.0,,,,,,
429,PT06M00.00S,2024-12-15T23:35:27.7Z,3,REGULAR,steal,,[],203468,,,1610612740,77,59,2024-12-15T23:35:29Z,4190000,False,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
430,PT05M56.00S,2024-12-15T23:35:31.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203468,5.469776609724048,50.98039215686274,1610612740,77,61,2024-12-15T23:36:23Z,4200000,False,-5.0,-1.0,1,left,C. McCollum driving floating bank Jump Shot (7 PTS),[203468],1610612740.0,NOP,driving floating bank,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,0.5,Made,7.0,,,,,,,,,,,,,,,,,
431,PT05M56.00S,2024-12-15T23:35:35.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,77,61,2024-12-15T23:35:35Z,4210000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M40.00S,2024-12-15T23:38:48.5Z,3,REGULAR,2pt,Jump Shot,[],1629614,87.99277266754271,71.56862745098039,1610612754,79,61,2024-12-15T23:38:54Z,4220000,False,108.0,60.0,1,right,A. Nembhard 12' driving floating bank Jump Shot (8 PTS) (T. Haliburton 6 AST),"[1629614, 1630169]",1610612754.0,IND,driving floating bank,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,12.36,Made,8.0,,,,,T. Haliburton,1630169.0,6.0,,,,,,,,,,
434,PT05M40.00S,2024-12-15T23:38:51.9Z,3,REGULAR,foul,personal,['1freethrow'],203468,,,1610612754,79,61,2024-12-15T23:38:58Z,4240000,False,,,0,,C. McCollum shooting personal FOUL (4 PF) (Nembhard 1 FT),"[203468, 1629614]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,201245.0,,,,4.0,0.0,Nembhard,1629614.0,,
436,PT05M40.00S,2024-12-15T23:39:11.5Z,3,REGULAR,freethrow,1 of 1,[],1629614,,,1610612754,80,61,2024-12-15T23:39:11Z,4260000,False,,,0,,A. Nembhard Free Throw 1 of 1 (9 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
437,PT05M35.00S,2024-12-15T23:39:20.1Z,3,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612740,80,61,2024-12-15T23:39:24Z,4270000,False,,,0,,B. Mathurin shooting personal FOUL (4 PF) (McCollum 2 FT),"[1631097, 203468]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,201245.0,,,,4.0,0.0,McCollum,203468.0,,
439,PT05M35.00S,2024-12-15T23:39:40.2Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,80,62,2024-12-15T23:39:40Z,4290000,False,,,0,,C. McCollum Free Throw 1 of 2 (8 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
440,PT05M35.00S,2024-12-15T23:39:45.5Z,3,REGULAR,substitution,out,[],1631097,,,1610612740,80,62,2024-12-15T23:39:47Z,4300000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M35.00S,2024-12-15T23:39:45.5Z,3,REGULAR,substitution,in,[],1642277,,,1610612740,80,62,2024-12-15T23:39:47Z,4310000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M35.00S,2024-12-15T23:39:59.9Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,80,63,2024-12-15T23:39:59Z,4320000,False,,,0,,C. McCollum Free Throw 2 of 2 (9 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
443,PT05M22.00S,2024-12-15T23:40:13.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,92.72339027595268,51.71568627450981,1610612754,82,63,2024-12-15T23:40:17Z,4330000,False,9.0,16.0,1,right,A. Nembhard driving finger roll Layup (11 PTS),[1629614],1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,1.81,Made,11.0,,,,,,,,,,,,,,,,,
448,PT05M08.00S,2024-12-15T23:40:23.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,17.296320630749015,44.11764705882353,1610612740,82,65,2024-12-15T23:42:30Z,4335000,False,29.0,110.0,1,left,H. Jones 11' driving floating bank Jump Shot (14 PTS),[1630529],1610612740.0,NOP,driving floating bank,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,11.4,Made,14.0,,,,,,,,,,,,,,,,,
444,PT05M08.00S,2024-12-15T23:40:33.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642277,,,1610612740,82,65,2024-12-15T23:42:06Z,4340000,False,,,0,,J. Furphy shooting personal FOUL (2 PF) (Jones 1 FT),"[1642277, 1630529]",1610612754.0,IND,shooting,,,Furphy,J. Furphy,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2005.0,,,,2.0,0.0,Jones,1630529.0,,
446,PT05M08.00S,2024-12-15T23:40:46.2Z,3,REGULAR,foul,technical,['1freethrow'],1628228,,,1610612740,82,65,2024-12-15T23:40:33Z,4360000,False,,,0,,TEAM foul technical,[1628228],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,201245.0,,,,,,,,,
447,PT05M08.00S,2024-12-15T23:41:15.3Z,3,REGULAR,freethrow,1 of 1,[],1630169,,,1610612740,83,65,2024-12-15T23:40:33Z,4370000,False,,,0,,T. Haliburton technical Free Throw 1 of 1 (20 PTS),[1630169],1610612754.0,IND,technical,,,Haliburton,T. Haliburton,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
450,PT05M08.00S,2024-12-15T23:41:21.4Z,3,REGULAR,substitution,out,[],1642277,,,1610612740,83,65,2024-12-15T23:41:46Z,4380000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M08.00S,2024-12-15T23:41:21.4Z,3,REGULAR,substitution,out,[],203468,,,1610612740,83,65,2024-12-15T23:41:46Z,4390000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M08.00S,2024-12-15T23:41:21.4Z,3,REGULAR,substitution,in,[],1641716,,,1610612740,83,65,2024-12-15T23:41:46Z,4400000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M08.00S,2024-12-15T23:41:21.4Z,3,REGULAR,substitution,in,[],1630527,,,1610612740,83,65,2024-12-15T23:41:46Z,4410000,False,,,0,,SUB in: B. Boston,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M08.00S,2024-12-15T23:41:52.2Z,3,REGULAR,freethrow,1 of 1,[],1630529,,,1610612740,83,66,2024-12-15T23:41:52Z,4420000,False,,,0,,H. Jones Free Throw 1 of 1 (15 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
455,PT04M48.00S,2024-12-15T23:42:11.9Z,3,REGULAR,2pt,Jump Shot,[],1629614,92.46057818659659,75.24509803921569,1610612754,85,66,2024-12-15T23:42:16Z,4430000,False,126.0,18.0,1,right,A. Nembhard 12' fadeaway Jump Shot (13 PTS) (O. Toppin 2 AST),"[1629614, 1630167]",1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,12.75,Made,13.0,,,,,O. Toppin,1630167.0,2.0,,,,,,,,,,
457,PT04M29.00S,2024-12-15T23:42:29.9Z,3,REGULAR,turnover,lost ball,[],1627749,,,1610612740,85,66,2024-12-15T23:42:34Z,4450000,False,,,0,,D. Murray lost ball TURNOVER (7 TO),"[1627749, 1630167]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,7.0,Toppin,1630167.0,,,,,,
458,PT04M29.00S,2024-12-15T23:42:29.9Z,3,REGULAR,steal,,[],1630167,,,1610612754,85,66,2024-12-15T23:42:32Z,4460000,False,,,0,,O. Toppin STEAL (2 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
459,PT04M16.00S,2024-12-15T23:42:43.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,69.59592641261499,76.47058823529412,1610612754,88,66,2024-12-15T23:42:48Z,4470000,False,132.0,233.0,1,right,M. Turner 26' 3PT  (14 PTS) (J. Walker 1 AST),"[1626167, 1641716]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,26.83,Made,14.0,,,,,J. Walker,1641716.0,1.0,,,,,,,,,,
461,PT04M02.00S,2024-12-15T23:42:56.8Z,3,REGULAR,3pt,Jump Shot,[],1630530,8.09789750328515,96.56862745098039,1610612740,88,69,2024-12-15T23:43:01Z,4490000,False,-233.0,24.0,1,left,T. Murphy III 3PT  (13 PTS) (H. Jones 2 AST),"[1630530, 1630529]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,23.4,Made,13.0,,,,,H. Jones,1630529.0,2.0,,,,,,,,,,
463,PT03M43.00S,2024-12-15T23:43:16.9Z,3,REGULAR,2pt,Jump Shot,[],1630169,73.14388961892247,63.970588235294116,1610612754,88,69,2024-12-15T23:43:21Z,4510000,False,70.0,200.0,1,right,MISS T. Haliburton 21' pullup Shot,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,21.18,Missed,,,,,,,,,,,,,,,,,,
464,PT03M38.00S,2024-12-15T23:43:21.9Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,88,69,2024-12-15T23:43:21Z,4520000,False,,,0,,Y. Missi REBOUND (Off:4 Def:5),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,16-24 Right Center,,,,463.0,9.0,5.0,4.0,,,,,,,,,,,,,
466,PT03M34.00S,2024-12-15T23:43:27.5Z,3,REGULAR,substitution,out,[],1629614,,,1610612740,88,69,2024-12-15T23:43:53Z,4540000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M34.00S,2024-12-15T23:43:27.5Z,3,REGULAR,substitution,out,[],1626167,,,1610612740,88,69,2024-12-15T23:43:53Z,4550000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M34.00S,2024-12-15T23:43:27.5Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,88,69,2024-12-15T23:43:53Z,4560000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M34.00S,2024-12-15T23:43:27.5Z,3,REGULAR,substitution,out,[],1642274,,,1610612740,88,69,2024-12-15T23:43:53Z,4570000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M34.00S,2024-12-15T23:43:27.5Z,3,REGULAR,substitution,in,[],204456,,,1610612740,88,69,2024-12-15T23:43:53Z,4580000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M34.00S,2024-12-15T23:43:27.5Z,3,REGULAR,substitution,in,[],1627783,,,1610612740,88,69,2024-12-15T23:43:53Z,4590000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M34.00S,2024-12-15T23:43:27.5Z,3,REGULAR,substitution,in,[],1629750,,,1610612740,88,69,2024-12-15T23:43:53Z,4600000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M34.00S,2024-12-15T23:43:27.5Z,3,REGULAR,substitution,in,[],1628464,,,1610612740,88,69,2024-12-15T23:43:53Z,4610000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M28.00S,2024-12-15T23:43:56.7Z,3,REGULAR,3pt,Jump Shot,[],1630527,30.56833114323259,73.2843137254902,1610612740,88,72,2024-12-15T23:44:01Z,4620000,False,-116.0,235.0,1,left,B. Boston 26' 3PT  (11 PTS) (D. Murray 5 AST),"[1630527, 1627749]",1610612740.0,NOP,,,,Boston,B. Boston,,,,,Above the Break 3,24+ Left Center,26.21,Made,11.0,,,,,D. Murray,1627749.0,5.0,,,,,,,,,,
476,PT03M16.00S,2024-12-15T23:44:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641716,90.09526938239159,53.67647058823529,1610612754,90,72,2024-12-15T23:44:20Z,4640000,False,18.0,41.0,1,right,J. Walker reverse Layup (2 PTS) (T. McConnell 5 AST),"[1641716, 204456]",1610612754.0,IND,reverse,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,4.46,Made,2.0,,,,,T. McConnell,204456.0,5.0,,,,,,,,,,
478,PT03M02.00S,2024-12-15T23:44:22.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.521024967148489,48.28431372549019,1610612740,90,74,2024-12-15T23:44:25Z,4660000,False,9.0,9.0,1,left,D. Murray driving finger roll Layup (15 PTS),[1627749],1610612740.0,NOP,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.23,Made,15.0,,,,,,,,,,,,,,,,,
479,PT02M51.00S,2024-12-15T23:44:34.3Z,3,REGULAR,3pt,Jump Shot,[],1641716,89.83245729303549,2.450980392156863,1610612754,93,74,2024-12-15T23:44:38Z,4670000,False,-238.0,43.0,1,right,J. Walker 24' 3PT  (5 PTS) (T. Haliburton 7 AST),"[1641716, 1630169]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,24.16,Made,5.0,,,,,T. Haliburton,1630169.0,7.0,,,,,,,,,,
481,PT02M36.00S,2024-12-15T23:44:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,6.521024967148489,52.69607843137255,1610612740,93,76,2024-12-15T23:44:55Z,4690000,False,-13.0,9.0,1,left,B. Boston driving finger roll Layup (13 PTS) (D. Murray 6 AST),"[1630527, 1627749]",1610612740.0,NOP,driving finger roll,,,Boston,B. Boston,,,,,Restricted Area,0-8 Center,1.61,Made,13.0,,,,,D. Murray,1627749.0,6.0,,,,,,,,,,
483,PT02M36.00S,2024-12-15T23:44:52.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",204456,,,1610612740,93,76,2024-12-15T23:45:02Z,4710000,False,,,0,,T. McConnell shooting personal FOUL (2 PF) (Boston 1 FT),"[204456, 1630527]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,,,,2.0,0.0,Boston,1630527.0,,
485,PT02M36.00S,2024-12-15T23:45:16.2Z,3,REGULAR,freethrow,1 of 1,[],1630527,,,1610612740,93,76,2024-12-15T23:45:18Z,4730000,False,,,0,,MISS B. Boston Free Throw 1 of 1,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
486,PT02M35.00S,2024-12-15T23:45:17.2Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,93,76,2024-12-15T23:45:18Z,4740000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,485.0,3.0,3.0,0.0,,,,,,,,,,,,,
487,PT02M14.00S,2024-12-15T23:45:38.5Z,3,REGULAR,2pt,Jump Shot,[],1627783,80.76544021024968,25.245098039215684,1610612754,93,76,2024-12-15T23:47:19Z,4750000,False,-124.0,128.0,1,right,MISS P. Siakam 17' fadeaway Shot,[1627783],1610612754.0,IND,fadeaway,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left Center,17.83,Missed,,,,,,,,,,,,,,,,,,
488,PT02M10.00S,2024-12-15T23:45:42.5Z,3,REGULAR,rebound,offensive,[],204456,,,1610612754,93,76,2024-12-15T23:45:43Z,4760000,False,,,0,,T. McConnell REBOUND (Off:2 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Left Center,,,,487.0,3.0,1.0,2.0,,,,,,,,,,,,,
489,PT02M07.00S,2024-12-15T23:45:44.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630167,87.99277266754271,2.450980392156863,1610612754,96,76,2024-12-15T23:47:56Z,4770000,False,-238.0,60.0,1,right,O. Toppin 24' 3PT step back (14 PTS) (T. McConnell 6 AST),"[1630167, 204456]",1610612754.0,IND,step back,,,Toppin,O. Toppin,,,,,Left Corner 3,24+ Left,24.53,Made,14.0,,,,,T. McConnell,204456.0,6.0,,,,,,,,,,
491,PT01M55.00S,2024-12-15T23:45:55.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,18.2161629434954,48.03921568627451,1610612740,96,76,2024-12-15T23:48:18Z,4790000,False,10.0,119.0,1,left,MISS D. Murray 11' turnaround fadeaway Shot,[1627749],1610612740.0,NOP,turnaround fadeaway,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.91,Missed,,,,,,,,,,,,,,,,,,
492,PT01M54.00S,2024-12-15T23:45:56.8Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,96,76,2024-12-15T23:45:59Z,4800000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,491.0,2.0,2.0,0.0,,,,,,,,,,,,,
493,PT01M44.00S,2024-12-15T23:46:07.1Z,3,REGULAR,turnover,bad pass,[],1641716,,,1610612754,96,76,2024-12-15T23:46:10Z,4810000,False,,,0,,J. Walker bad pass TURNOVER (1 TO),"[1641716, 1630527]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,1.0,Boston,1630527.0,,,,,,
494,PT01M44.00S,2024-12-15T23:46:07.1Z,3,REGULAR,steal,,[],1630527,,,1610612740,96,76,2024-12-15T23:46:08Z,4820000,False,,,0,,B. Boston STEAL (1 STL),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
495,PT01M41.00S,2024-12-15T23:46:12.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,8.360709592641262,47.549019607843135,1610612740,96,78,2024-12-15T23:46:17Z,4830000,False,12.0,26.0,1,left,J. Green running finger roll Layup (6 PTS) (B. Boston 1 AST),"[1629750, 1630527]",1610612740.0,NOP,running finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.89,Made,6.0,,,,,B. Boston,1630527.0,1.0,,,,,,,,,,
497,PT01M41.00S,2024-12-15T23:46:14.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630167,,,1610612740,96,78,2024-12-15T23:46:53Z,4850000,False,,,0,,O. Toppin shooting personal FOUL (1 PF) (Green 1 FT),"[1630167, 1629750]",1610612754.0,IND,shooting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,,,,1.0,0.0,Green,1629750.0,,
499,PT01M41.00S,2024-12-15T23:46:53.9Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629750,,,1610612740,96,78,2024-12-15T23:46:56Z,4870000,False,,,0,,MISS J. Green Free Throw 1 of 1,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
500,PT01M40.00S,2024-12-15T23:46:54.9Z,3,REGULAR,rebound,offensive,[],1628464,,,1610612740,96,78,2024-12-15T23:47:07Z,4880000,False,,,0,,D. Theis REBOUND (Off:2 Def:1),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,499.0,3.0,1.0,2.0,,,,,,,,,,,,,
501,PT01M37.00S,2024-12-15T23:46:56.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630530,32.013797634691194,36.76470588235294,1610612740,96,78,2024-12-15T23:47:00Z,4890000,False,66.0,248.0,1,left,MISS T. Murphy III 25' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
502,PT01M35.00S,2024-12-15T23:46:59.3Z,3,REGULAR,rebound,defensive,[],1641716,,,1610612754,96,78,2024-12-15T23:46:59Z,4900000,False,,,0,,J. Walker REBOUND (Off:0 Def:4),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,501.0,4.0,4.0,0.0,,,,,,,,,,,,,
503,PT01M18.00S,2024-12-15T23:47:15.4Z,3,REGULAR,3pt,Jump Shot,[],1630169,94.03745072273325,96.07843137254902,1610612754,96,78,2024-12-15T23:47:22Z,4910000,False,230.0,4.0,1,right,MISS T. Haliburton step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
504,PT01M15.00S,2024-12-15T23:47:18.4Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612740,96,78,2024-12-15T23:48:00Z,4920000,False,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Right Corner 3,24+ Right,,,,503.0,5.0,5.0,0.0,,,,,,,,,,,,,
505,PT01M08.00S,2024-12-15T23:47:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,9.149145860709593,53.18627450980392,1610612740,96,80,2024-12-15T23:47:30Z,4930000,False,-16.0,34.0,1,left,D. Murray driving finger roll Layup (17 PTS),[1627749],1610612740.0,NOP,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,3.71,Made,17.0,,,,,,,,,,,,,,,,,
506,PT01M08.00S,2024-12-15T23:47:29.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627783,,,1610612740,96,80,2024-12-15T23:47:36Z,4940000,False,,,0,,P. Siakam shooting personal FOUL (2 PF) (Murray 1 FT),"[1627783, 1627749]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,,,,2.0,0.0,Murray,1627749.0,,
508,PT01M08.00S,2024-12-15T23:47:37.1Z,3,REGULAR,substitution,out,[],1630169,,,1610612740,96,80,2024-12-15T23:47:52Z,4960000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT01M08.00S,2024-12-15T23:47:37.1Z,3,REGULAR,substitution,in,[],1642277,,,1610612740,96,80,2024-12-15T23:47:52Z,4970000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M08.00S,2024-12-15T23:47:51.9Z,3,REGULAR,freethrow,1 of 1,[],1627749,,,1610612740,96,80,2024-12-15T23:47:54Z,4980000,False,,,0,,MISS D. Murray Free Throw 1 of 1,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
511,PT01M06.00S,2024-12-15T23:47:53.9Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,96,80,2024-12-15T23:47:54Z,4990000,False,,,0,,O. Toppin REBOUND (Off:0 Def:4),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,510.0,4.0,4.0,0.0,,,,,,,,,,,,,
512,PT00M58.70S,2024-12-15T23:48:02.5Z,3,REGULAR,foul,offensive,['inpenalty'],1642277,,,1610612754,96,80,2024-12-15T23:48:22Z,5000000,False,,,0,,J. Furphy offensive FOUL (3 PF),"[1642277, 1627749]",1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1146.0,,,,3.0,0.0,Murray,1627749.0,,
514,PT00M58.70S,2024-12-15T23:48:02.5Z,3,REGULAR,turnover,offensive foul,[],1642277,,,1610612754,96,80,2024-12-15T23:48:02Z,5020000,False,,,0,,J. Furphy offensive foul TURNOVER (1 TO),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1146.0,1.0,,,,,,,,
515,PT00M48.20S,2024-12-15T23:48:27.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630527,27.02858081471748,61.29748774509803,1610612740,96,80,2024-12-15T23:48:36Z,5030000,False,-56.0,202.0,1,left,MISS B. Boston 20' step back Shot,[1630527],1610612740.0,NOP,step back,,,Boston,B. Boston,,,,,Mid-Range,16-24 Center,20.94,Missed,,,,,,,,,,,,,,,,,,
