actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
352,PT00M30.80S,2025-02-01T23:11:11.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630169,92.9862023653088,71.32352941176471,1610612754,65,62,2025-02-01T23:11:17Z,3480000,False,107.0,13.0,1,right,T. Haliburton 10' driving floating Jump Shot (11 PTS) (P. Siakam 4 AST),"[1630169, 1627783]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,10.74,Made,,,,,11.0,P. Siakam,1627783.0,4.0,,,,,,,,,,
354,PT00M30.80S,2025-02-01T23:11:16.5Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630168,,,1610612754,65,62,2025-02-01T23:11:25Z,3500000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Haliburton 1 FT),"[1630168, 1630169]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,Haliburton,1630169.0
356,PT00M30.80S,2025-02-01T23:11:35.5Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1630169,,,1610612754,66,62,2025-02-01T23:11:35Z,3520000,False,,,0,,T. Haliburton Free Throw 1 of 1 (12 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
357,PT00M14.50S,2025-02-01T23:11:53.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612737,66,62,2025-02-01T23:11:58Z,3530000,False,,,0,,A. Nembhard personal FOUL (2 PF) (Young 2 FT),"[1629614, 1629027]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1830.0,,,,2.0,0.0,Young,1629027.0
359,PT00M14.50S,2025-02-01T23:12:18.8Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,66,63,2025-02-01T23:12:18Z,3550000,False,,,0,,T. Young Free Throw 1 of 2 (7 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
360,PT00M14.50S,2025-02-01T23:12:19.8Z,2,REGULAR,substitution,out,[],1630700,,,1610612737,66,63,2025-02-01T23:12:34Z,3560000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M14.50S,2025-02-01T23:12:19.8Z,2,REGULAR,substitution,out,[],1629631,,,1610612737,66,63,2025-02-01T23:12:34Z,3570000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT00M14.50S,2025-02-01T23:12:19.8Z,2,REGULAR,substitution,in,[],1630249,,,1610612737,66,63,2025-02-01T23:12:34Z,3580000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT00M14.50S,2025-02-01T23:12:19.8Z,2,REGULAR,substitution,in,[],1630811,,,1610612737,66,63,2025-02-01T23:12:34Z,3590000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT00M14.50S,2025-02-01T23:12:46.4Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,66,64,2025-02-01T23:12:46Z,3600000,False,,,0,,T. Young Free Throw 2 of 2 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
365,PT00M03.70S,2025-02-01T23:12:59.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,93.24901445466492,54.41176470588235,1610612754,68,64,2025-02-01T23:13:02Z,3610000,False,22.0,11.0,1,right,A. Nembhard driving Layup (12 PTS) (T. Haliburton 5 AST),"[1629614, 1630169]",1610612754.0,IND,driving,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,12.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,
366,PT00M02.50S,2025-02-01T23:13:03.8Z,2,REGULAR,turnover,bad pass,[],1629726,,,1610612737,68,64,2025-02-01T23:13:07Z,3620000,False,,,0,,G. Mathews bad pass TURNOVER (2 TO),"[1629726, 1629614]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2.0,Nembhard,1629614.0,,,,
367,PT00M02.50S,2025-02-01T23:13:03.8Z,2,REGULAR,steal,,[],1629614,,,1610612754,68,64,2025-02-01T23:13:05Z,3630000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
368,PT00M00.60S,2025-02-01T23:13:05.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629614,63.6826544021025,17.15686274509804,1610612754,68,64,2025-02-01T23:13:10Z,3640000,False,-164.0,289.0,1,right,MISS A. Nembhard 33' pullup 3PT,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,33.23,Missed,,,,,,,,,,,,,,,,,,
369,PT00M00.60S,2025-02-01T23:13:05.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,68,64,2025-02-01T23:13:10Z,3650000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Left Center,,,368.0,,,,,,,,,,,,,,,,,
370,PT00M00.00S,2025-02-01T23:13:10.2Z,2,REGULAR,period,end,[],0,,,1610612754,68,64,2025-02-01T23:13:10Z,3660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2025-02-01T23:27:46.5Z,3,REGULAR,substitution,out,['startperiod'],1629726,,,1610612754,68,64,2025-02-01T23:28:09Z,3670000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2025-02-01T23:27:46.5Z,3,REGULAR,substitution,out,['startperiod'],1630249,,,1610612754,68,64,2025-02-01T23:28:09Z,3680000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT12M00.00S,2025-02-01T23:27:46.5Z,3,REGULAR,substitution,out,['startperiod'],1630811,,,1610612754,68,64,2025-02-01T23:28:09Z,3690000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT12M00.00S,2025-02-01T23:27:46.5Z,3,REGULAR,substitution,in,['startperiod'],1630700,,,1610612754,68,64,2025-02-01T23:28:09Z,3700000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2025-02-01T23:27:46.5Z,3,REGULAR,substitution,in,['startperiod'],1642258,,,1610612754,68,64,2025-02-01T23:28:09Z,3710000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2025-02-01T23:27:46.5Z,3,REGULAR,substitution,in,['startperiod'],1631230,,,1610612754,68,64,2025-02-01T23:28:09Z,3720000,False,,,0,,SUB in: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2025-02-01T23:28:22.5Z,3,REGULAR,period,start,[],0,,,1610612754,68,64,2025-02-01T23:28:22Z,3730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT11M39.00S,2025-02-01T23:28:42.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,19.92444152431012,56.127450980392155,1610612754,68,64,2025-02-01T23:28:47Z,3740000,False,-31.0,135.0,1,left,MISS P. Siakam 13' Jump Shot,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,13.82,Missed,,,,,,,,,,,,,,,,,,
380,PT11M35.00S,2025-02-01T23:28:46.8Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,68,64,2025-02-01T23:28:47Z,3750000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,379.0,5.0,4.0,1.0,,,,,,,,,,,,,,
382,PT11M28.00S,2025-02-01T23:28:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,91.40932982917214,53.18627450980392,1610612737,68,64,2025-02-01T23:28:57Z,3770000,False,16.0,28.0,1,right,MISS T. Young driving Layup,[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,,
383,PT11M25.00S,2025-02-01T23:28:56.2Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,68,64,2025-02-01T23:28:57Z,3780000,False,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,382.0,4.0,4.0,0.0,,,,,,,,,,,,,,
384,PT11M13.00S,2025-02-01T23:29:09.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,18.347568988173457,50.49019607843137,1610612754,68,64,2025-02-01T23:29:15Z,3790000,False,-2.0,120.0,1,left,MISS A. Nembhard 12' Jump Shot,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,12.0,Missed,,,,,,,,,,,,,,,,,,
385,PT11M11.00S,2025-02-01T23:29:11.4Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,68,64,2025-02-01T23:29:26Z,3800000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,384.0,6.0,5.0,1.0,,,,,,,,,,,,,,
386,PT11M03.00S,2025-02-01T23:29:19.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,92.72339027595268,58.333333333333336,1610612737,68,66,2025-02-01T23:30:54Z,3810000,False,42.0,16.0,1,right,D. Barlow cutting Layup (8 PTS) (T. Young 11 AST),"[1631230, 1629027]",1610612737.0,ATL,cutting,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,4.46,Made,,,,,8.0,T. Young,1629027.0,11.0,,,,,,,,,,
388,PT10M39.00S,2025-02-01T23:29:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,10.463206307490145,42.40196078431372,1610612754,68,66,2025-02-01T23:29:46Z,3830000,False,38.0,46.0,1,left,MISS T. Haliburton driving finger roll Layup,[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,5.96,Missed,,,,,,,,,,,,,,,,,,
389,PT10M37.00S,2025-02-01T23:29:43.9Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612737,68,66,2025-02-01T23:29:46Z,3840000,False,,,0,,D. Barlow REBOUND (Off:0 Def:2),[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,388.0,2.0,2.0,0.0,,,,,,,,,,,,,,
390,PT10M29.00S,2025-02-01T23:29:52.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631230,82.34231274638634,45.83333333333333,1610612737,68,66,2025-02-01T23:32:01Z,3850000,False,-21.0,113.0,1,right,MISS D. Barlow 11' floating Shot,[1631230],1610612737.0,ATL,floating,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Center,11.54,Missed,,,,,,,,,,,,,,,,,,
391,PT10M29.00S,2025-02-01T23:29:52.8Z,3,REGULAR,rebound,offensive,[],1631230,,,1610612737,68,66,2025-02-01T23:32:01Z,3860000,False,,,0,,D. Barlow REBOUND (Off:1 Def:2),[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),8-16 Center,,,390.0,3.0,2.0,1.0,,,,,,,,,,,,,,
392,PT10M27.00S,2025-02-01T23:29:56.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631230,92.85479632063075,51.470588235294116,1610612737,68,68,2025-02-01T23:30:04Z,3870000,False,7.0,15.0,1,right,D. Barlow putback DUNK (10 PTS),[1631230],1610612737.0,ATL,putback,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,10.0,,,,,,,,,,,,,
393,PT10M27.00S,2025-02-01T23:29:58.2Z,3,REGULAR,foul,personal,['1freethrow'],1627783,,,1610612737,68,68,2025-02-01T23:30:09Z,3880000,False,,,0,,P. Siakam shooting personal FOUL (3 PF) (Barlow 1 FT),"[1627783, 1631230]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1830.0,,,,3.0,0.0,Barlow,1631230.0
395,PT10M27.00S,2025-02-01T23:30:22.8Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1631230,,,1610612737,68,68,2025-02-01T23:30:22Z,3900000,False,,,0,,MISS D. Barlow Free Throw 1 of 1,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
396,PT10M26.00S,2025-02-01T23:30:24.3Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,68,68,2025-02-01T23:30:24Z,3910000,False,,,0,,P. Siakam REBOUND (Off:3 Def:5),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,395.0,8.0,5.0,3.0,,,,,,,,,,,,,,
397,PT10M17.00S,2025-02-01T23:30:35.4Z,3,REGULAR,foul,personal,[],1629027,,,1610612754,68,68,2025-02-01T23:30:44Z,3920000,False,,,0,,T. Young personal FOUL (1 PF),"[1629027, 1630169]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1830.0,,,,1.0,0.0,Haliburton,1630169.0
399,PT10M09.00S,2025-02-01T23:30:59.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,9.937582128777924,47.05882352941176,1610612754,68,68,2025-02-01T23:31:05Z,3940000,False,15.0,41.0,1,left,MISS M. Turner driving Layup - blocked,"[1626167, 1631230]",1610612754.0,IND,driving,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,4.35,Missed,,,,,,,,,Barlow,1631230.0,,,,,,,,
400,PT10M09.00S,2025-02-01T23:30:59.9Z,3,REGULAR,block,,[],1631230,,,1610612754,68,68,2025-02-01T23:31:02Z,3950000,False,,,0,,D. Barlow BLOCK (2 BLK),[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
401,PT10M05.00S,2025-02-01T23:31:03.9Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,68,68,2025-02-01T23:31:05Z,3960000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,399.0,7.0,6.0,1.0,,,,,,,,,,,,,,
402,PT09M58.00S,2025-02-01T23:31:09.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,92.46057818659659,47.05882352941176,1610612737,68,70,2025-02-01T23:31:13Z,3970000,False,-15.0,18.0,1,right,O. Okongwu alley-oop DUNK (6 PTS) (T. Young 12 AST),"[1630168, 1629027]",1610612737.0,ATL,alley-oop,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,6.0,T. Young,1629027.0,12.0,,,,,,,,,,
404,PT09M50.00S,2025-02-01T23:31:18.1Z,3,REGULAR,3pt,Jump Shot,[],1630169,24.52365308804205,6.862745098039216,1610612754,71,70,2025-02-01T23:31:22Z,3990000,False,216.0,178.0,1,left,T. Haliburton 27' 3PT pullup (15 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,27.97,Made,,,,,15.0,,,,,,,,,,,,,
407,PT09M19.00S,2025-02-01T23:31:50.2Z,3,REGULAR,3pt,Jump Shot,[],1629027,66.04796320630749,44.36274509803921,1610612737,71,73,2025-02-01T23:37:36Z,4020000,False,-28.0,267.0,1,right,T. Young 26' 3PT  (11 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,26.81,Made,,,,,11.0,,,,,,,,,,,,,
408,PT09M04.00S,2025-02-01T23:32:03.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,13.87976346911958,40.68627450980392,1610612754,73,73,2025-02-01T23:36:49Z,4030000,False,47.0,78.0,1,left,A. Nembhard 9' driving floating Jump Shot (14 PTS) (T. Haliburton 6 AST),"[1629614, 1630169]",1610612754.0,IND,driving floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,9.09,Made,,,,,14.0,T. Haliburton,1630169.0,6.0,,,,,,,,,,
411,PT08M45.00S,2025-02-01T23:32:44.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,84.70762155059133,50.98039215686274,1610612737,73,75,2025-02-01T23:38:30Z,4060000,False,5.0,91.0,1,right,T. Young 9' pullup Jump Shot (13 PTS) (O. Okongwu 2 AST),"[1629027, 1630168]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,9.13,Made,,,,,13.0,O. Okongwu,1630168.0,2.0,,,,,,,,,,
413,PT08M34.00S,2025-02-01T23:32:57.4Z,3,REGULAR,foul,offensive,[],1629614,,,1610612754,73,75,2025-02-01T23:33:03Z,4080000,False,,,0,,A. Nembhard offensive FOUL (3 PF),"[1629614, 1629027]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2005.0,,,,3.0,0.0,Young,1629027.0
415,PT08M34.00S,2025-02-01T23:32:57.4Z,3,REGULAR,turnover,offensive foul,[],1629614,,,1610612754,73,75,2025-02-01T23:32:57Z,4100000,False,,,0,,A. Nembhard offensive foul TURNOVER (2 TO),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2005.0,2.0,,,,,,
416,PT08M24.00S,2025-02-01T23:33:21.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630168,93.24901445466492,52.69607843137255,1610612737,73,77,2025-02-01T23:33:26Z,4110000,False,13.0,11.0,1,right,O. Okongwu cutting finger roll Layup (8 PTS) (T. Young 13 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting finger roll,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,8.0,T. Young,1629027.0,13.0,,,,,,,,,,
418,PT08M22.00S,2025-02-01T23:33:26.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,73,77,2025-02-01T23:33:26Z,4130000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT08M22.00S,2025-02-01T23:35:51.1Z,3,REGULAR,substitution,out,[],1631097,,,1610612754,73,77,2025-02-01T23:36:00Z,4140000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT08M22.00S,2025-02-01T23:35:51.1Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,73,77,2025-02-01T23:36:00Z,4150000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT08M22.00S,2025-02-01T23:35:51.1Z,3,REGULAR,substitution,in,[],1630174,,,1610612754,73,77,2025-02-01T23:36:00Z,4160000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT08M22.00S,2025-02-01T23:35:51.1Z,3,REGULAR,substitution,in,[],1641767,,,1610612754,73,77,2025-02-01T23:36:00Z,4170000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT08M00.00S,2025-02-01T23:36:45.7Z,3,REGULAR,2pt,Jump Shot,[],1627783,13.354139290407357,78.67647058823529,1610612754,75,77,2025-02-01T23:36:50Z,4180000,False,-143.0,73.0,1,left,P. Siakam 16' Jump Shot (8 PTS) (B. Sheppard 3 AST),"[1627783, 1641767]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left,16.09,Made,,,,,8.0,B. Sheppard,1641767.0,3.0,,,,,,,,,,
425,PT07M46.00S,2025-02-01T23:36:59.4Z,3,REGULAR,3pt,Jump Shot,[],1642258,80.76544021024968,4.901960784313726,1610612737,75,80,2025-02-01T23:37:03Z,4200000,False,-225.0,128.0,1,right,Z. Risacher 25' 3PT  (6 PTS) (T. Young 14 AST),"[1642258, 1629027]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,25.94,Made,,,,,6.0,T. Young,1629027.0,14.0,,,,,,,,,,
427,PT07M33.00S,2025-02-01T23:37:11.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,13.091327201051248,46.81372549019608,1610612754,77,80,2025-02-01T23:39:33Z,4220000,False,16.0,71.0,1,left,M. Turner 7' turnaround Hook (11 PTS) (B. Sheppard 4 AST),"[1626167, 1641767]",1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,7.24,Made,,,,,11.0,B. Sheppard,1641767.0,4.0,,,,,,,,,,
429,PT07M17.00S,2025-02-01T23:37:29.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,82.07950065703022,47.30392156862745,1610612737,77,80,2025-02-01T23:37:34Z,4240000,False,-13.0,116.0,1,right,MISS D. Daniels 11' floating Shot,[1630700],1610612737.0,ATL,floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,11.68,Missed,,,,,,,,,,,,,,,,,,
430,PT07M13.00S,2025-02-01T23:37:33.0Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,77,80,2025-02-01T23:37:34Z,4250000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,429.0,3.0,3.0,0.0,,,,,,,,,,,,,,
431,PT07M01.00S,2025-02-01T23:37:45.3Z,3,REGULAR,3pt,Jump Shot,[],1630174,27.54599211563732,80.3921568627451,1610612754,77,80,2025-02-01T23:37:49Z,4260000,False,-152.0,206.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
432,PT06M56.00S,2025-02-01T23:37:50.3Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,77,80,2025-02-01T23:37:49Z,4270000,False,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,431.0,2.0,2.0,0.0,,,,,,,,,,,,,,
433,PT06M41.00S,2025-02-01T23:38:04.3Z,3,REGULAR,3pt,Jump Shot,[],1629027,92.46057818659659,95.58823529411765,1610612737,77,83,2025-02-01T23:38:07Z,4280000,False,228.0,18.0,1,right,T. Young 3PT step back (16 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Right Corner 3,24+ Right,22.86,Made,,,,,16.0,,,,,,,,,,,,,
434,PT06M36.00S,2025-02-01T23:38:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,8.623521681997373,53.67647058823529,1610612754,79,83,2025-02-01T23:38:15Z,4290000,False,-18.0,29.0,1,left,P. Siakam driving Layup (10 PTS) (T. Haliburton 7 AST),"[1627783, 1630169]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,10.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,
435,PT06M36.00S,2025-02-01T23:38:14.1Z,3,REGULAR,foul,personal,['1freethrow'],1630700,,,1610612754,79,83,2025-02-01T23:38:20Z,4300000,False,,,0,,D. Daniels shooting personal FOUL (3 PF) (Siakam 1 FT),"[1630700, 1627783]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627534.0,,,,3.0,0.0,Siakam,1627783.0
438,PT06M36.00S,2025-02-01T23:38:41.8Z,3,REGULAR,freethrow,1 of 1,[],1627783,,,1610612754,80,83,2025-02-01T23:38:41Z,4320000,False,,,0,,P. Siakam Free Throw 1 of 1 (11 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
439,PT06M19.00S,2025-02-01T23:39:00.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631230,87.99277266754271,42.15686274509804,1610612737,80,83,2025-02-01T23:39:03Z,4330000,False,-39.0,60.0,1,right,MISS D. Barlow 7' turnaround Shot,[1631230],1610612737.0,ATL,turnaround,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,7.2,Missed,,,,,,,,,,,,,,,,,,
440,PT06M16.00S,2025-02-01T23:39:03.0Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,80,83,2025-02-01T23:39:03Z,4340000,False,,,0,,M. Turner REBOUND (Off:0 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,439.0,5.0,5.0,0.0,,,,,,,,,,,,,,
