actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
605,PT03M15.00S,2024-12-09T00:14:25.2Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,98,102,2024-12-09T00:14:25Z,6000000,False,,,0,,P. Siakam REBOUND (Off:1 Def:8),[1627783],1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,Siakam,P. Siakam,603.0,9.0,8.0,1.0,,,,,,,,,,,,,,
606,PT03M08.00S,2024-12-09T00:14:31.2Z,4,REGULAR,3pt,Jump Shot,[],1630169,31.882391590013142,42.8921568627451,1610612754,98,102,2024-12-09T00:14:35Z,6010000,False,36.0,247.0,1,left,MISS T. Haliburton 24' step back 3PT,[1630169],1610612754.0,IND,step back,,,,,,Above the Break 3,24+ Center,24.97,Missed,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
607,PT03M05.00S,2024-12-09T00:14:34.2Z,4,REGULAR,rebound,defensive,[],1641706,,,1610612766,98,102,2024-12-09T00:14:35Z,6020000,False,,,0,,B. Miller REBOUND (Off:2 Def:3),[1641706],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Miller,B. Miller,606.0,5.0,3.0,2.0,,,,,,,,,,,,,,
608,PT02M49.00S,2024-12-09T00:14:50.6Z,4,REGULAR,3pt,Jump Shot,[],1629610,78.26872536136662,92.40196078431373,1610612766,98,102,2024-12-09T00:14:55Z,6030000,False,212.0,152.0,1,right,MISS D. Jeffries 26' 3PT,[1629610],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,26.07,Missed,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,
609,PT02M45.00S,2024-12-09T00:14:54.6Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,98,102,2024-12-09T00:14:55Z,6040000,False,,,0,,P. Siakam REBOUND (Off:1 Def:9),[1627783],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,Siakam,P. Siakam,608.0,10.0,9.0,1.0,,,,,,,,,,,,,,
610,PT02M41.00S,2024-12-09T00:15:01.1Z,4,REGULAR,foul,offensive,[],1631097,,,1610612754,98,102,2024-12-09T00:17:03Z,6050000,False,,,0,,B. Mathurin offensive FOUL (3 PF),"[1631097, 1629610]",1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,Mathurin,B. Mathurin,,,,,,,,,204059.0,3.0,0.0,Jeffries,1629610.0,,,,,
614,PT02M41.00S,2024-12-09T00:15:01.1Z,4,REGULAR,turnover,offensive foul,[],1631097,,,1610612754,98,102,2024-12-09T00:15:01Z,6065000,False,,,0,,B. Mathurin offensive foul TURNOVER (1 TO),[1631097],1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,Mathurin,B. Mathurin,,,,,,,,,204059.0,,,,,1.0,,,,
612,PT02M41.00S,2024-12-09T00:15:37.0Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612766,98,102,2024-12-09T00:17:40Z,6070000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M41.00S,2024-12-09T00:17:28.9Z,4,REGULAR,substitution,out,[],1629610,,,1610612766,98,102,2024-12-09T00:17:37Z,6090000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,,,,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,
616,PT02M41.00S,2024-12-09T00:17:28.9Z,4,REGULAR,substitution,in,[],1630182,,,1610612766,98,102,2024-12-09T00:17:37Z,6100000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
617,PT02M23.00S,2024-12-09T00:17:55.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641706,90.09526938239159,49.754901960784316,1610612766,98,104,2024-12-09T00:17:59Z,6110000,False,-1.0,41.0,1,right,B. Miller driving DUNK (22 PTS),[1641706],1610612766.0,CHA,driving,,,,,,Restricted Area,0-8 Center,4.06,Made,Miller,B. Miller,,,,,22.0,,,,,,,,,,,,,
618,PT02M12.00S,2024-12-09T00:18:06.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,6.1268068331143235,43.872549019607845,1610612754,100,104,2024-12-09T00:18:13Z,6120000,False,31.0,5.0,1,left,T. McConnell driving reverse Layup (26 PTS),[204456],1610612754.0,IND,driving reverse,,,,,,Restricted Area,0-8 Center,3.1,Made,McConnell,T. McConnell,,,,,26.0,,,,,,,,,,,,,
619,PT01M51.00S,2024-12-09T00:18:28.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,93.77463863337714,55.88235294117647,1610612766,100,106,2024-12-09T00:18:31Z,6130000,False,29.0,6.0,1,right,J. Green driving finger roll Layup (9 PTS) (B. Miller 4 AST),"[1630182, 1641706]",1610612766.0,CHA,driving finger roll,,,,,,Restricted Area,0-8 Center,3.0,Made,Green,J. Green,,,,,9.0,B. Miller,1641706.0,4.0,,,,,,,,,,
621,PT01M45.00S,2024-12-09T00:18:37.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,5.338370565045992,55.88235294117647,1610612754,102,106,2024-12-09T00:18:41Z,6150000,False,-29.0,-2.0,1,left,T. McConnell driving reverse Layup (28 PTS),[204456],1610612754.0,IND,driving reverse,,,,,,Restricted Area,0-8 Center,2.95,Made,McConnell,T. McConnell,,,,,28.0,,,,,,,,,,,,,
622,PT01M21.00S,2024-12-09T00:19:04.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,91.27792378449409,47.30392156862745,1610612766,102,108,2024-12-09T00:19:07Z,6160000,False,-13.0,29.0,1,right,C. Martin driving Layup (14 PTS) (B. Miller 5 AST),"[1628998, 1641706]",1610612766.0,CHA,driving,,,,,,Restricted Area,0-8 Center,3.24,Made,Martin,C. Martin,,,,,14.0,B. Miller,1641706.0,5.0,,,,,,,,,,
624,PT01M21.00S,2024-12-09T00:19:08.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,102,108,2024-12-09T00:19:08Z,6180000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M16.00S,2024-12-09T00:20:48.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,5.732588699080158,47.30392156862745,1610612754,104,108,2024-12-09T00:20:51Z,6190000,False,13.0,1.0,1,left,T. McConnell driving finger roll Layup (30 PTS),[204456],1610612754.0,IND,driving finger roll,,,,,,Restricted Area,0-8 Center,1.36,Made,McConnell,T. McConnell,,,,,30.0,,,,,,,,,,,,,
626,PT00M59.40S,2024-12-09T00:21:07.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,92.59198423127464,48.77450980392157,1610612766,104,110,2024-12-09T00:21:10Z,6200000,False,-6.0,17.0,1,right,B. Miller driving finger roll Layup (24 PTS),[1641706],1610612766.0,CHA,driving finger roll,,,,,,Restricted Area,0-8 Center,1.82,Made,Miller,B. Miller,,,,,24.0,,,,,,,,,,,,,
631,PT00M51.80S,2024-12-09T00:21:21.4Z,4,REGULAR,turnover,lost ball,[],1630169,,,1610612754,104,110,2024-12-09T00:23:22Z,6215000,False,,,0,,T. Haliburton lost ball TURNOVER (2 TO),[1630169],1610612754.0,IND,,,,,,,Mid-Range,16-24 Center,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,2.0,,,,
629,PT00M51.80S,2024-12-09T00:21:35.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,104,110,2024-12-09T00:23:22Z,6230000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M49.20S,2024-12-09T00:23:39.8Z,4,REGULAR,foul,personal,[],204456,,,1610612766,104,110,2024-12-09T00:23:48Z,6250000,False,,,0,,T. McConnell personal FOUL (1 PF),"[204456, 203995]",1610612754.0,IND,,,,,,,Mid-Range,16-24 Center,,,McConnell,T. McConnell,,,,,,,,,202053.0,1.0,0.0,Micić,203995.0,,,,,
634,PT00M38.60S,2024-12-09T00:24:23.0Z,4,REGULAR,turnover,backcourt,[],1631209,,,1610612766,104,110,2024-12-09T00:24:33Z,6270000,False,,,0,,I. Wong backcourt TURNOVER (2 TO),[1631209],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Wong,I. Wong,,,,,,,,,202053.0,,,,,2.0,,,,
635,PT00M33.50S,2024-12-09T00:24:50.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630169,19.793035479632064,27.696078431372552,1610612754,106,110,2024-12-09T00:24:53Z,6280000,False,112.0,134.0,1,left,T. Haliburton 17' pullup Jump Shot (8 PTS),[1630169],1610612754.0,IND,pullup,,,,,,Mid-Range,16-24 Right Center,17.4,Made,Haliburton,T. Haliburton,,,,,8.0,,,,,,,,,,,,,
636,PT00M26.00S,2024-12-09T00:25:06.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,106,110,2024-12-09T00:25:06Z,6290000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M24.80S,2024-12-09T00:26:55.7Z,4,REGULAR,turnover,bad pass,[],1628998,,,1610612766,106,110,2024-12-09T00:27:04Z,6300000,False,,,0,,C. Martin bad pass TURNOVER (3 TO),"[1628998, 1631097]",1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,,,Martin,C. Martin,,,,,,,,,,,,,,3.0,Mathurin,1631097.0,,
638,PT00M24.80S,2024-12-09T00:26:55.7Z,4,REGULAR,steal,,[],1631097,,,1610612754,106,110,2024-12-09T00:26:57Z,6310000,False,,,0,,B. Mathurin STEAL (1 STL),[1631097],1610612754.0,IND,,,,,,,Above the Break 3,24+ Right Center,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
639,PT00M22.20S,2024-12-09T00:26:58.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,7.046649145860711,54.41176470588235,1610612754,108,110,2024-12-09T00:27:02Z,6320000,False,-22.0,14.0,1,left,B. Mathurin driving finger roll Layup (11 PTS),[1631097],1610612754.0,IND,driving finger roll,,,,,,Restricted Area,0-8 Center,2.6,Made,Mathurin,B. Mathurin,,,,,11.0,,,,,,,,,,,,,
640,PT00M09.90S,2024-12-09T00:27:17.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612766,108,110,2024-12-09T00:27:28Z,6330000,False,,,0,,A. Nembhard personal FOUL (1 PF) (Green 2 FT),"[1629614, 1630182]",1610612754.0,IND,,,,,,,In The Paint (Non-RA),0-8 Center,,,Nembhard,A. Nembhard,,,,,,,,,202053.0,1.0,0.0,Green,1630182.0,,,,,
642,PT00M09.90S,2024-12-09T00:27:51.3Z,4,REGULAR,freethrow,1 of 2,[],1630182,,,1610612766,108,111,2024-12-09T00:28:31Z,6350000,False,,,0,,J. Green Free Throw 1 of 2 (10 PTS),[1630182],1610612766.0,CHA,,,,,,,,,,Made,Green,J. Green,,,,,10.0,,,,,,,,,,,,,
643,PT00M09.90S,2024-12-09T00:27:52.2Z,4,REGULAR,substitution,out,[],203995,,,1610612766,108,111,2024-12-09T00:27:56Z,6360000,False,,,0,,SUB out: V. Micić,[203995],1610612766.0,CHA,,,,,,,,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,
644,PT00M09.90S,2024-12-09T00:27:52.2Z,4,REGULAR,substitution,in,[],1629610,,,1610612766,108,111,2024-12-09T00:27:56Z,6370000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,,,,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,
645,PT00M09.90S,2024-12-09T00:27:59.9Z,4,REGULAR,substitution,out,[],1629614,,,1610612766,108,111,2024-12-09T00:28:17Z,6380000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
646,PT00M09.90S,2024-12-09T00:27:59.9Z,4,REGULAR,substitution,out,[],204456,,,1610612766,108,111,2024-12-09T00:28:17Z,6390000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,,,,,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,
647,PT00M09.90S,2024-12-09T00:27:59.9Z,4,REGULAR,substitution,in,[],1641716,,,1610612766,108,111,2024-12-09T00:28:17Z,6400000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,,,,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
648,PT00M09.90S,2024-12-09T00:27:59.9Z,4,REGULAR,substitution,in,[],1626167,,,1610612766,108,111,2024-12-09T00:28:17Z,6410000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,,,,,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,
649,PT00M09.90S,2024-12-09T00:27:51.3Z,4,REGULAR,freethrow,2 of 2,[],1630182,,,1610612766,108,111,2024-12-09T00:28:31Z,6420000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630182],1610612766.0,CHA,,,,,,,,,,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,
650,PT00M09.60S,2024-12-09T00:27:51.6Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,108,111,2024-12-09T00:28:41Z,6430000,False,,,0,,P. Siakam REBOUND (Off:1 Def:10),[1627783],1610612754.0,IND,,,,,,,,,,,Siakam,P. Siakam,649.0,11.0,10.0,1.0,,,,,,,,,,,,,,
651,PT00M09.60S,2024-12-09T00:28:33.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,108,111,2024-12-09T00:28:46Z,6440000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M09.60S,2024-12-09T00:29:35.3Z,4,REGULAR,substitution,out,[],1641716,,,1610612754,108,111,2024-12-09T00:29:48Z,6450000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,,,,,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,
653,PT00M09.60S,2024-12-09T00:29:35.3Z,4,REGULAR,substitution,in,[],1629614,,,1610612754,108,111,2024-12-09T00:29:48Z,6460000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
654,PT00M08.30S,2024-12-09T00:30:21.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631209,,,1610612754,108,111,2024-12-09T00:30:27Z,6470000,False,,,0,,I. Wong take personal FOUL (3 PF) (Haliburton 2 FT),"[1631209, 1630169]",1610612766.0,CHA,take,,,,,,Above the Break 3,24+ Center,,,Wong,I. Wong,,,,,,,,,204059.0,3.0,0.0,Haliburton,1630169.0,,,,,
656,PT00M08.30S,2024-12-09T00:30:46.5Z,4,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,109,111,2024-12-09T00:30:46Z,6490000,False,,,0,,T. Haliburton Free Throw 1 of 2 (9 PTS),[1630169],1610612754.0,IND,,,,,,,,,,Made,Haliburton,T. Haliburton,,,,,9.0,,,,,,,,,,,,,
657,PT00M08.30S,2024-12-09T00:30:55.2Z,4,REGULAR,substitution,out,[],1629610,,,1610612754,109,111,2024-12-09T00:31:28Z,6500000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,,,,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,
658,PT00M08.30S,2024-12-09T00:30:55.2Z,4,REGULAR,substitution,out,[],1630182,,,1610612754,109,111,2024-12-09T00:31:28Z,6510000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
659,PT00M08.30S,2024-12-09T00:30:55.2Z,4,REGULAR,substitution,in,[],1630208,,,1610612754,109,111,2024-12-09T00:31:28Z,6520000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
660,PT00M08.30S,2024-12-09T00:30:55.2Z,4,REGULAR,substitution,in,[],203995,,,1610612754,109,111,2024-12-09T00:31:28Z,6530000,False,,,0,,SUB in: V. Micić,[203995],1610612766.0,CHA,,,,,,,,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,
661,PT00M08.30S,2024-12-09T00:30:46.5Z,4,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,109,111,2024-12-09T00:31:37Z,6540000,False,,,0,,MISS T. Haliburton Free Throw 2 of 2,[1630169],1610612754.0,IND,,,,,,,,,,Missed,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,
662,PT00M08.30S,2024-12-09T00:30:46.5Z,4,REGULAR,rebound,defensive,[],1641706,,,1610612766,109,111,2024-12-09T00:31:37Z,6550000,False,,,0,,B. Miller REBOUND (Off:2 Def:4),[1641706],1610612766.0,CHA,,,,,,,,,,,Miller,B. Miller,661.0,6.0,4.0,2.0,,,,,,,,,,,,,,
663,PT00M07.20S,2024-12-09T00:31:39.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626167,,,1610612766,109,111,2024-12-09T00:31:50Z,6560000,False,,,0,,M. Turner take personal FOUL (4 PF) (Miller 2 FT),"[1626167, 1641706]",1610612754.0,IND,take,,,,,,Restricted Area,0-8 Center,,,Turner,M. Turner,,,,,,,,,202053.0,4.0,0.0,Miller,1641706.0,,,,,
665,PT00M07.20S,2024-12-09T00:32:00.7Z,4,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,109,112,2024-12-09T00:32:00Z,6580000,False,,,0,,B. Miller Free Throw 1 of 2 (25 PTS),[1641706],1610612766.0,CHA,,,,,,,,,,Made,Miller,B. Miller,,,,,25.0,,,,,,,,,,,,,
666,PT00M07.20S,2024-12-09T00:32:02.5Z,4,REGULAR,substitution,out,[],1629614,,,1610612766,109,112,2024-12-09T00:32:14Z,6590000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,,,,,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,
667,PT00M07.20S,2024-12-09T00:32:02.5Z,4,REGULAR,substitution,out,[],1630208,,,1610612766,109,112,2024-12-09T00:32:14Z,6600000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,,,,,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,
668,PT00M07.20S,2024-12-09T00:32:02.5Z,4,REGULAR,substitution,out,[],203995,,,1610612766,109,112,2024-12-09T00:32:14Z,6610000,False,,,0,,SUB out: V. Micić,[203995],1610612766.0,CHA,,,,,,,,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,
669,PT00M07.20S,2024-12-09T00:32:02.5Z,4,REGULAR,substitution,in,[],204456,,,1610612766,109,112,2024-12-09T00:32:14Z,6620000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,,,,,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,
670,PT00M07.20S,2024-12-09T00:32:02.5Z,4,REGULAR,substitution,in,[],1629610,,,1610612766,109,112,2024-12-09T00:32:14Z,6630000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,,,,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,
671,PT00M07.20S,2024-12-09T00:32:02.5Z,4,REGULAR,substitution,in,[],1630182,,,1610612766,109,112,2024-12-09T00:32:14Z,6640000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
672,PT00M07.20S,2024-12-09T00:32:29.3Z,4,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,109,113,2024-12-09T00:32:29Z,6650000,False,,,0,,B. Miller Free Throw 2 of 2 (26 PTS),[1641706],1610612766.0,CHA,,,,,,,,,,Made,Miller,B. Miller,,,,,26.0,,,,,,,,,,,,,
673,PT00M03.00S,2024-12-09T00:32:40.4Z,4,REGULAR,3pt,Jump Shot,[],1631097,37.53285151116951,46.32352941176471,1610612754,109,113,2024-12-09T00:32:44Z,6660000,False,18.0,300.0,1,left,MISS B. Mathurin 30' pullup 3PT,[1631097],1610612754.0,IND,pullup,,,,,,Above the Break 3,24+ Center,30.09,Missed,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,
674,PT00M00.50S,2024-12-09T00:32:42.9Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,109,113,2024-12-09T00:32:42Z,6670000,False,,,0,,C. Martin REBOUND (Off:1 Def:5),[1628998],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Martin,C. Martin,673.0,6.0,5.0,1.0,,,,,,,,,,,,,,
675,PT00M00.00S,2024-12-09T00:32:44.0Z,4,REGULAR,period,end,[],0,,,1610612766,109,113,2024-12-09T00:32:44Z,6680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M00.00S,2024-12-09T00:32:49.7Z,4,REGULAR,game,end,[],0,,,0,109,113,2024-12-09T00:32:49Z,6690000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
