actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
600,PT05M15.00S,2024-11-26T02:05:19.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203901,7.835085413929041,48.03921568627451,1610612740,102,97,2024-11-26T02:09:53Z,5950000,False,10.0,21.0,1,left,E. Payton driving Layup (12 PTS),[203901],1610612740.0,NOP,driving,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,2.33,Made,,,12.0,,,,,,,,,,,,,,,
601,PT04M59.00S,2024-11-26T02:05:35.2Z,4,REGULAR,3pt,Jump Shot,[],1631245,91.40932982917214,2.941176470588235,1610612754,102,97,2024-11-26T02:05:40Z,5960000,False,-235.0,28.0,1,right,MISS Q. Jackson 3PT,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
602,PT04M56.00S,2024-11-26T02:05:38.2Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,102,97,2024-11-26T02:06:12Z,5970000,False,,,0,,Y. Missi REBOUND (Off:3 Def:8),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Left Corner 3,24+ Left,,,601.0,,,,,,,,,,,,,11.0,8.0,3.0,,
603,PT04M49.00S,2024-11-26T02:05:45.3Z,4,REGULAR,3pt,Jump Shot,[],1630530,8.229303547963205,2.2058823529411766,1610612740,102,97,2024-11-26T02:06:17Z,5980000,False,239.0,25.0,1,left,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,24.03,Missed,,,,,,,,,,,,,,,,,,
604,PT04M45.00S,2024-11-26T02:05:49.3Z,4,REGULAR,rebound,offensive,[],1642274,,,1610612740,102,97,2024-11-26T02:06:17Z,5990000,False,,,0,,Y. Missi REBOUND (Off:4 Def:8),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Right Corner 3,24+ Right,,,603.0,,,,,,,,,,,,,12.0,8.0,4.0,,
605,PT04M37.00S,2024-11-26T02:05:56.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642274,6.258212877792378,51.225490196078425,1610612740,102,99,2024-11-26T02:06:00Z,6000000,False,-6.0,6.0,1,left,Y. Missi alley-oop DUNK (16 PTS) (E. Payton 18 AST),"[1642274, 203901]",1610612740.0,NOP,alley-oop,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.88,Made,,,16.0,E. Payton,203901.0,18.0,,,,,,,,,,,,
608,PT04M16.00S,2024-11-26T02:07:43.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,93.24901445466492,52.450980392156865,1610612754,104,99,2024-11-26T02:07:47Z,6030000,False,12.0,11.0,1,right,T. Haliburton driving finger roll Layup (29 PTS) (Q. Jackson 4 AST),"[1630169, 1631245]",1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.65,Made,,,29.0,Q. Jackson,1631245.0,4.0,,,,,,,,,,,,
610,PT04M02.00S,2024-11-26T02:07:57.7Z,4,REGULAR,3pt,Jump Shot,[],203468,25.312089356110377,84.80392156862744,1610612740,104,102,2024-11-26T02:08:01Z,6050000,False,-174.0,185.0,1,left,C. McCollum 25' 3PT  (19 PTS) (E. Payton 19 AST),"[203468, 203901]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.43,Made,,,19.0,E. Payton,203901.0,19.0,,,,,,,,,,,,
612,PT03M33.00S,2024-11-26T02:08:26.7Z,4,REGULAR,3pt,Jump Shot,[],1630169,68.54467805519053,78.18627450980392,1610612754,104,102,2024-11-26T02:08:32Z,6070000,False,141.0,243.0,1,right,MISS T. Haliburton 28' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,28.11,Missed,,,,,,,,,,,,,,,,,,
613,PT03M29.00S,2024-11-26T02:08:30.7Z,4,REGULAR,rebound,defensive,[],1642274,,,1610612740,104,102,2024-11-26T02:08:32Z,6080000,False,,,0,,Y. Missi REBOUND (Off:4 Def:9),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,612.0,,,,,,,,,,,,,13.0,9.0,4.0,,
614,PT03M20.00S,2024-11-26T02:08:43.0Z,4,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612740,104,102,2024-11-26T02:08:51Z,6090000,False,,,0,,P. Siakam shooting personal FOUL (2 PF) (McCollum 2 FT),"[1627783, 203468]",1610612754.0,IND,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,202901.0,,,,,,,,2.0,0.0,McCollum,203468.0,,,,,
616,PT03M20.00S,2024-11-26T02:09:05.2Z,4,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,104,103,2024-11-26T02:09:05Z,6110000,False,,,0,,C. McCollum Free Throw 1 of 2 (20 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,,20.0,,,,,,,,,,,,,,,
617,PT03M20.00S,2024-11-26T02:09:05.7Z,4,REGULAR,substitution,out,[],204456,,,1610612740,104,103,2024-11-26T02:09:07Z,6120000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M20.00S,2024-11-26T02:09:05.7Z,4,REGULAR,substitution,in,[],1631097,,,1610612740,104,103,2024-11-26T02:09:07Z,6130000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M20.00S,2024-11-26T02:09:25.9Z,4,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,104,104,2024-11-26T02:09:25Z,6140000,False,,,0,,C. McCollum Free Throw 2 of 2 (21 PTS),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,Made,,,21.0,,,,,,,,,,,,,,,
620,PT03M08.00S,2024-11-26T02:09:41.5Z,4,REGULAR,3pt,Jump Shot,[],1630169,65.52233902759527,44.6078431372549,1610612754,107,104,2024-11-26T02:09:54Z,6150000,False,-27.0,272.0,1,right,T. Haliburton 27' 3PT pullup (32 PTS) (P. Siakam 7 AST),"[1630169, 1627783]",1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,27.29,Made,,,32.0,P. Siakam,1627783.0,7.0,,,,,,,,,,,,
622,PT02M46.00S,2024-11-26T02:10:03.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,15.982260183968464,43.13725490196079,1610612740,107,106,2024-11-26T02:10:08Z,6170000,False,34.0,98.0,1,left,E. Payton 10' driving floating Jump Shot (14 PTS),[203901],1610612740.0,NOP,driving floating,,,Payton,E. Payton,,,,,In The Paint (Non-RA),8-16 Center,10.35,Made,,,14.0,,,,,,,,,,,,,,,
623,PT02M27.00S,2024-11-26T02:10:21.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,96.00854139290408,52.69607843137255,1610612754,109,106,2024-11-26T02:10:25Z,6180000,False,13.0,-15.0,1,right,T. Haliburton driving finger roll Layup (34 PTS),[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,2.02,Made,,,34.0,,,,,,,,,,,,,,,
624,PT02M11.00S,2024-11-26T02:10:38.3Z,4,REGULAR,turnover,bad pass,[],203901,,,1610612740,109,106,2024-11-26T02:10:43Z,6190000,False,,,0,,E. Payton bad pass TURNOVER (5 TO),"[203901, 1630169]",1610612740.0,NOP,,,,Payton,E. Payton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.0,Haliburton,1630169.0,,,,,,,,,
625,PT02M11.00S,2024-11-26T02:10:38.3Z,4,REGULAR,steal,,[],1630169,,,1610612754,109,106,2024-11-26T02:10:39Z,6200000,False,,,0,,T. Haliburton STEAL (3 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
626,PT01M52.00S,2024-11-26T02:10:57.0Z,4,REGULAR,turnover,lost ball,[],1627783,,,1610612754,109,106,2024-11-26T02:11:01Z,6210000,False,,,0,,P. Siakam lost ball TURNOVER (2 TO),"[1627783, 1642274]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2.0,Missi,1642274.0,,,,,,,,,
627,PT01M52.00S,2024-11-26T02:10:57.0Z,4,REGULAR,steal,,[],1642274,,,1610612740,109,106,2024-11-26T02:10:58Z,6220000,False,,,0,,Y. Missi STEAL (2 STL),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
628,PT01M31.00S,2024-11-26T02:11:19.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203468,6.915243101182654,50.49019607843137,1610612740,109,108,2024-11-26T02:11:23Z,6230000,False,-2.0,13.0,1,left,C. McCollum driving Layup (23 PTS) (E. Payton 20 AST),"[203468, 203901]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,1.27,Made,,,23.0,E. Payton,203901.0,20.0,,,,,,,,,,,,
630,PT01M22.00S,2024-11-26T02:11:33.2Z,4,REGULAR,3pt,Jump Shot,[],1630169,67.62483574244416,68.38235294117648,1610612754,109,108,2024-11-26T02:11:37Z,6250000,False,92.0,252.0,1,right,MISS T. Haliburton 26' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,26.8,Missed,,,,,,,,,,,,,,,,,,
631,PT01M18.00S,2024-11-26T02:11:37.2Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,109,108,2024-11-26T02:11:37Z,6260000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:5),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,630.0,,,,,,,,,,,,,5.0,5.0,0.0,,
632,PT01M07.00S,2024-11-26T02:11:48.5Z,4,REGULAR,2pt,Jump Shot,[],203901,22.158344283837057,49.26470588235294,1610612740,109,108,2024-11-26T02:11:52Z,6270000,False,4.0,156.0,1,left,MISS E. Payton 15' pullup Shot,[203901],1610612740.0,NOP,pullup,,,Payton,E. Payton,,,,,Mid-Range,8-16 Center,15.58,Missed,,,,,,,,,,,,,,,,,,
633,PT01M03.00S,2024-11-26T02:11:52.5Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,109,108,2024-11-26T02:11:52Z,6280000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Center,,,632.0,,,,,,,,,,,,,3.0,3.0,0.0,,
634,PT01M00.00S,2024-11-26T02:11:55.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631097,94.03745072273325,48.529411764705884,1610612754,111,108,2024-11-26T02:12:03Z,6290000,False,-7.0,4.0,1,right,B. Mathurin running alley-oop DUNK (12 PTS) (T. Haliburton 13 AST),"[1631097, 1630169]",1610612754.0,IND,running alley-oop,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.82,Made,,,12.0,T. Haliburton,1630169.0,13.0,,,,,,,,,,,,
636,PT01M00.00S,2024-11-26T02:12:07.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,111,108,2024-11-26T02:12:07Z,6310000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M59.30S,2024-11-26T02:14:02.7Z,4,REGULAR,3pt,Jump Shot,[],1630530,32.53942181340342,68.62745098039215,1610612740,111,108,2024-11-26T02:14:07Z,6320000,False,-93.0,253.0,1,left,MISS T. Murphy III 27' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,27.0,Missed,,,,,,,,,,,,,,,,,,
638,PT00M55.20S,2024-11-26T02:14:06.8Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,111,108,2024-11-26T02:14:07Z,6330000,False,,,0,,M. Turner REBOUND (Off:3 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,637.0,,,,,,,,,,,,,8.0,5.0,3.0,,
639,PT00M37.30S,2024-11-26T02:14:24.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,82.47371879106439,49.754901960784316,1610612754,111,108,2024-11-26T02:14:28Z,6340000,False,-1.0,112.0,1,right,MISS T. Haliburton 11' turnaround Shot,[1630169],1610612754.0,IND,turnaround,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,11.22,Missed,,,,,,,,,,,,,,,,,,
640,PT00M35.70S,2024-11-26T02:14:26.2Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,111,108,2024-11-26T02:15:00Z,6350000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:6),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,639.0,,,,,,,,,,,,,6.0,6.0,0.0,,
641,PT00M28.30S,2024-11-26T02:14:33.6Z,4,REGULAR,3pt,Jump Shot,[],203468,35.56176084099869,52.94117647058824,1610612740,111,108,2024-11-26T02:15:07Z,6360000,False,-15.0,282.0,1,left,MISS C. McCollum 28' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,28.22,Missed,,,,,,,,,,,,,,,,,,
642,PT00M25.10S,2024-11-26T02:14:36.8Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,111,108,2024-11-26T02:14:38Z,6370000,False,,,0,,M. Turner REBOUND (Off:3 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,641.0,,,,,,,,,,,,,9.0,6.0,3.0,,
643,PT00M15.50S,2024-11-26T02:14:49.5Z,4,REGULAR,foul,personal,[],1642274,,,1610612754,111,108,2024-11-26T02:14:57Z,6380000,False,,,0,,Y. Missi take personal FOUL (2 PF),"[1642274, 1630169]",1610612740.0,NOP,take,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Center,,,,202007.0,,,,,,,,2.0,0.0,Haliburton,1630169.0,,,,,
645,PT00M15.50S,2024-11-26T02:15:12.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612754,111,108,2024-11-26T02:15:12Z,6400000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M15.50S,2024-11-26T02:16:18.1Z,4,REGULAR,substitution,out,[],1631245,,,1610612754,111,108,2024-11-26T02:16:31Z,6410000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M15.50S,2024-11-26T02:16:18.1Z,4,REGULAR,substitution,out,[],203901,,,1610612754,111,108,2024-11-26T02:16:31Z,6420000,False,,,0,,SUB out: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M15.50S,2024-11-26T02:16:18.1Z,4,REGULAR,substitution,in,[],204456,,,1610612754,111,108,2024-11-26T02:16:31Z,6430000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M15.50S,2024-11-26T02:16:18.1Z,4,REGULAR,substitution,in,[],1630527,,,1610612754,111,108,2024-11-26T02:16:31Z,6440000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M13.50S,2024-11-26T02:16:53.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630527,,,1610612754,111,108,2024-11-26T02:16:59Z,6450000,False,,,0,,B. Boston Jr. take personal FOUL (1 PF) (McConnell 2 FT),"[1630527, 204456]",1610612740.0,NOP,take,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,,,,1162.0,,,,,,,,1.0,0.0,McConnell,204456.0,,,,,
652,PT00M13.50S,2024-11-26T02:17:19.1Z,4,REGULAR,freethrow,1 of 2,[],204456,,,1610612754,111,108,2024-11-26T02:17:19Z,6470000,False,,,0,,MISS T. McConnell Free Throw 1 of 2,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
653,PT00M13.50S,2024-11-26T02:17:19.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,111,108,2024-11-26T02:17:19Z,6480000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,652.0,,,,,,,,,,,,,,,,,
654,PT00M13.50S,2024-11-26T02:17:26.7Z,4,REGULAR,substitution,out,[],1629750,,,1610612754,111,108,2024-11-26T02:17:31Z,6490000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M13.50S,2024-11-26T02:17:26.7Z,4,REGULAR,substitution,in,[],203901,,,1610612754,111,108,2024-11-26T02:17:31Z,6500000,False,,,0,,SUB in: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M13.50S,2024-11-26T02:17:46.4Z,4,REGULAR,freethrow,2 of 2,[],204456,,,1610612754,112,108,2024-11-26T02:17:46Z,6510000,False,,,0,,T. McConnell Free Throw 2 of 2 (5 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,,,5.0,,,,,,,,,,,,,,,
657,PT00M06.50S,2024-11-26T02:18:01.0Z,4,REGULAR,3pt,Jump Shot,[],203468,5.863994743758213,1.715686274509804,1610612740,112,108,2024-11-26T02:19:14Z,6520000,False,241.0,3.0,1,left,MISS C. McCollum 24' step back 3PT,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Right Corner 3,24+ Right,24.14,Missed,,,,,,,,,,,,,,,,,,
658,PT00M03.00S,2024-11-26T02:18:04.5Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,112,108,2024-11-26T02:19:14Z,6530000,False,,,0,,T. McConnell REBOUND (Off:1 Def:4),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Right Corner 3,24+ Right,,,657.0,,,,,,,,,,,,,5.0,4.0,1.0,,
659,PT00M02.70S,2024-11-26T02:18:07.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642274,,,1610612754,112,108,2024-11-26T02:18:14Z,6540000,False,,,0,,Y. Missi take personal FOUL (3 PF) (McConnell 2 FT),"[1642274, 204456]",1610612740.0,NOP,take,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,202901.0,,,,,,,,3.0,0.0,McConnell,204456.0,,,,,
661,PT00M02.70S,2024-11-26T02:18:38.7Z,4,REGULAR,freethrow,1 of 2,[],204456,,,1610612754,113,108,2024-11-26T02:18:38Z,6560000,False,,,0,,T. McConnell Free Throw 1 of 2 (6 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,,,6.0,,,,,,,,,,,,,,,
662,PT00M02.70S,2024-11-26T02:18:59.4Z,4,REGULAR,freethrow,2 of 2,[],204456,,,1610612754,114,108,2024-11-26T02:18:59Z,6570000,False,,,0,,T. McConnell Free Throw 2 of 2 (7 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,Made,,,7.0,,,,,,,,,,,,,,,
663,PT00M02.70S,2024-11-26T02:19:01.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,114,108,2024-11-26T02:19:01Z,6580000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M02.70S,2024-11-26T02:20:13.5Z,4,REGULAR,substitution,out,[],1626167,,,1610612740,114,108,2024-11-26T02:20:33Z,6590000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M02.70S,2024-11-26T02:20:13.5Z,4,REGULAR,substitution,out,[],1630527,,,1610612740,114,108,2024-11-26T02:20:33Z,6600000,False,,,0,,SUB out: B. Boston Jr.,[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M02.70S,2024-11-26T02:20:13.5Z,4,REGULAR,substitution,in,[],1642402,,,1610612740,114,108,2024-11-26T02:20:33Z,6610000,False,,,0,,SUB in: E. Freeman,[1642402],1610612754.0,IND,,,,Freeman,E. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M02.70S,2024-11-26T02:20:13.5Z,4,REGULAR,substitution,in,[],1629750,,,1610612740,114,108,2024-11-26T02:20:33Z,6620000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M01.80S,2024-11-26T02:20:37.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,6.783837056504599,51.470588235294116,1610612740,114,110,2024-11-26T02:20:41Z,6630000,False,-7.0,11.0,1,left,J. Green cutting Layup (7 PTS) (E. Payton 21 AST),"[1629750, 203901]",1610612740.0,NOP,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.35,Made,,,7.0,E. Payton,203901.0,21.0,,,,,,,,,,,,
670,PT00M00.00S,2024-11-26T02:20:42.5Z,4,REGULAR,period,end,[],0,,,1610612754,114,110,2024-11-26T02:20:42Z,6650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M00.00S,2024-11-26T02:20:50.4Z,4,REGULAR,game,end,[],0,,,0,114,110,2024-11-26T02:20:50Z,6660000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
