actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
445,PT05M58.00S,2026-03-18T00:39:22.9Z,3,REGULAR,rebound,offensive,[],1642450,,,1610612765,69,81,2026-03-18T00:39:29Z,4300000,False,,,0,,D. Jenkins REBOUND (Off:2 Def:0),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,444.0,2.0,0.0,2.0,,,,,,,,,,,
446,PT05M58.00S,2026-03-18T00:39:22.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642450,86.41590013140605,50.49019607843137,1610612765,69,81,2026-03-18T00:42:07Z,4310000,False,2.0,75.0,1,right,MISS D. Jenkins 7' putback Layup,[1642450],1610612765.0,DET,putback,,,Jenkins,D. Jenkins,,,,,In The Paint (Non-RA),0-8 Center,,,7.52,Missed,,,,,,,,,,,,,,,,
447,PT05M56.00S,2026-03-18T00:39:24.7Z,3,REGULAR,rebound,defensive,[],1630702,,,1610612764,69,81,2026-03-18T00:39:24Z,4320000,False,,,0,,J. Hardy REBOUND (Off:0 Def:1),[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,446.0,1.0,1.0,0.0,,,,,,,,,,,
448,PT05M46.00S,2026-03-18T00:39:34.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,6.783837056504599,54.90196078431373,1610612764,69,81,2026-03-18T00:39:42Z,4330000,False,-25.0,11.0,1,left,MISS J. Champagnie driving Layup,[1630551],1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,2.7,Missed,,,,,,,,,,,,,,,,
449,PT05M46.00S,2026-03-18T00:39:34.9Z,3,REGULAR,rebound,offensive,[],1630551,,,1610612764,69,81,2026-03-18T00:39:42Z,4340000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,448.0,5.0,3.0,2.0,,,,,,,,,,,
450,PT05M46.00S,2026-03-18T00:39:41.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612764,69,81,2026-03-18T00:39:50Z,4350000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Champagnie 2 FT),"[202699, 1630551]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,2.0,0.0,Champagnie,1630551.0,,,,
452,PT05M46.00S,2026-03-18T00:40:06.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630551,,,1610612764,70,81,2026-03-18T00:40:06Z,4370000,False,,,0,,J. Champagnie Free Throw 1 of 2 (15 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
453,PT05M46.00S,2026-03-18T00:40:26.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630551,,,1610612764,71,81,2026-03-18T00:40:26Z,4380000,False,,,0,,J. Champagnie Free Throw 2 of 2 (16 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
454,PT05M36.00S,2026-03-18T00:40:40.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612765,71,81,2026-03-18T00:40:47Z,4390000,False,,,0,,B. Carrington shooting personal FOUL (3 PF) (Jenkins 2 FT),"[1642267, 1642450]",1610612764.0,WAS,shooting,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,3.0,0.0,Jenkins,1642450.0,,,,
456,PT05M36.00S,2026-03-18T00:41:08.9Z,3,REGULAR,freethrow,1 of 2,[],1642450,,,1610612765,71,82,2026-03-18T00:41:08Z,4410000,False,,,0,,D. Jenkins Free Throw 1 of 2 (8 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
457,PT05M36.00S,2026-03-18T00:41:11.7Z,3,REGULAR,substitution,out,[],1630551,,,1610612765,71,82,2026-03-18T00:41:15Z,4420000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT05M36.00S,2026-03-18T00:41:11.7Z,3,REGULAR,substitution,in,[],1641774,,,1610612765,71,82,2026-03-18T00:41:15Z,4430000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M36.00S,2026-03-18T00:41:23.4Z,3,REGULAR,substitution,out,[],1629130,,,1610612765,71,82,2026-03-18T00:41:27Z,4440000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M36.00S,2026-03-18T00:41:23.4Z,3,REGULAR,substitution,in,[],1627747,,,1610612765,71,82,2026-03-18T00:41:27Z,4450000,False,,,0,,SUB in: C. LeVert,[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M36.00S,2026-03-18T00:41:40.5Z,3,REGULAR,freethrow,2 of 2,[],1642450,,,1610612765,71,83,2026-03-18T00:41:40Z,4460000,False,,,0,,D. Jenkins Free Throw 2 of 2 (9 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
462,PT05M24.00S,2026-03-18T00:41:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630536,5.338370565045992,57.35294117647059,1610612764,71,83,2026-03-18T00:41:56Z,4470000,False,-37.0,-2.0,1,left,MISS S. Cooper driving Layup - blocked,"[1630536, 1642450]",1610612764.0,WAS,driving,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,,,3.69,Missed,,,,,,,,,,,,,,,Jenkins,1642450.0
463,PT05M24.00S,2026-03-18T00:41:51.7Z,3,REGULAR,block,,[],1642450,,,1610612764,71,83,2026-03-18T00:41:53Z,4480000,False,,,0,,D. Jenkins BLOCK (1 BLK),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
464,PT05M22.00S,2026-03-18T00:41:53.7Z,3,REGULAR,rebound,defensive,[],202699,,,1610612765,71,83,2026-03-18T00:41:56Z,4490000,False,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,462.0,3.0,2.0,1.0,,,,,,,,,,,
465,PT05M17.00S,2026-03-18T00:41:59.1Z,3,REGULAR,3pt,Jump Shot,[],1628989,94.30026281208936,2.450980392156863,1610612765,71,83,2026-03-18T00:42:06Z,4500000,False,-238.0,1.0,1,right,MISS K. Huerter 3PT,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,,23.77,Missed,,,,,,,,,,,,,,,,
466,PT05M10.00S,2026-03-18T00:42:06.1Z,3,REGULAR,rebound,offensive,[],202699,,,1610612765,71,83,2026-03-18T00:42:06Z,4510000,False,,,0,,T. Harris REBOUND (Off:2 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Left Corner 3,24+ Left,,,,,,465.0,4.0,2.0,2.0,,,,,,,,,,,
467,PT05M10.00S,2026-03-18T00:42:05.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202699,94.40999984741211,50.0,1610612765,71,83,2026-03-18T00:42:09Z,4520000,False,0.0,0.0,1,right,MISS T. Harris tip Layup,[202699],1610612765.0,DET,tip,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
468,PT05M10.00S,2026-03-18T00:42:05.7Z,3,REGULAR,rebound,offensive,[],202699,,,1610612765,71,83,2026-03-18T00:42:09Z,4530000,False,,,0,,T. Harris REBOUND (Off:3 Def:2),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,467.0,5.0,2.0,3.0,,,,,,,,,,,
469,PT05M08.00S,2026-03-18T00:42:07.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,94.40999984741211,50.0,1610612765,71,85,2026-03-18T00:42:07Z,4540000,False,0.0,0.0,1,right,T. Harris tip Layup (10 PTS),[202699],1610612765.0,DET,tip,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,0.0,Made,10.0,,,,,,,,,,,,,,,
470,PT04M56.00S,2026-03-18T00:42:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642848,5.338370565045992,43.38235294117647,1610612764,71,85,2026-03-18T00:47:25Z,4542500,False,33.0,-2.0,1,left,MISS T. Johnson driving reverse Layup,[1642848],1610612764.0,WAS,driving reverse,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,,,3.32,Missed,,,,,,,,,,,,,,,,
471,PT04M55.00S,2026-03-18T00:42:23.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,71,85,2026-03-18T00:47:25Z,4543750,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,,,,470.0,,,,,,,,,,,,,,
472,PT04M55.00S,2026-03-18T00:42:28.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630536,,,1610612765,71,85,2026-03-18T00:49:58Z,4544375,False,,,0,,S. Cooper loose ball personal FOUL (1 PF) (Jenkins 2 FT),"[1630536, 1642450]",1610612764.0,WAS,loose ball,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,1.0,0.0,Jenkins,1642450.0,,,,
474,PT04M55.00S,2026-03-18T00:43:05.2Z,3,REGULAR,freethrow,1 of 2,[],1642450,,,1610612765,71,86,2026-03-18T00:46:43Z,4545000,False,,,0,,D. Jenkins Free Throw 1 of 2 (10 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
514,PT04M55.00S,2026-03-18T00:43:28.8Z,3,REGULAR,substitution,out,[],1642267,,,1610612765,71,86,2026-03-18T00:50:15Z,4546250,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT04M55.00S,2026-03-18T00:43:28.8Z,3,REGULAR,substitution,in,[],1642364,,,1610612765,71,86,2026-03-18T00:50:15Z,4546875,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT04M55.00S,2026-03-18T00:43:05.2Z,3,REGULAR,freethrow,2 of 2,[],1642450,,,1610612765,71,86,2026-03-18T00:46:43Z,4547500,False,,,0,,MISS D. Jenkins Free Throw 2 of 2,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
478,PT04M54.00S,2026-03-18T00:43:06.2Z,3,REGULAR,rebound,defensive,[],1641774,,,1610612764,71,86,2026-03-18T00:46:43Z,4548750,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:3),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,477.0,3.0,3.0,0.0,,,,,,,,,,,
479,PT04M28.00S,2026-03-18T00:43:52.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642848,10.200394218134035,47.794117647058826,1610612764,73,86,2026-03-18T00:43:57Z,4640000,False,11.0,43.0,1,left,T. Johnson driving floating Jump Shot (11 PTS),[1642848],1610612764.0,WAS,driving floating,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,4.48,Made,11.0,,,,,,,,,,,,,,,
481,PT04M13.00S,2026-03-18T00:44:09.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642364,,,1610612765,73,86,2026-03-18T00:44:41Z,4650000,False,,,0,,J. Watkins shooting personal FOUL (1 PF) (Jenkins 2 FT),"[1642364, 1642450]",1610612764.0,WAS,shooting,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,1627534.0,,,,,,,,,,,,1.0,0.0,Jenkins,1642450.0,,,,
484,PT04M13.00S,2026-03-18T00:45:37.0Z,3,REGULAR,foul,technical,['inpenalty'],1642450,,,1610612765,73,86,2026-03-18T00:47:37Z,4680000,False,,,0,,D. Jenkins double technical FOUL (1 Tech),[1642450],1610612765.0,DET,double,,,Jenkins,D. Jenkins,,,,,,,200832.0,,,,,,,,,,,,0.0,1.0,,,,,,
485,PT04M13.00S,2026-03-18T00:45:37.0Z,3,REGULAR,foul,technical,['inpenalty'],1642848,,,1610612765,73,86,2026-03-18T00:45:45Z,4690000,False,,,0,,T. Johnson double technical FOUL (1 Tech),[1642848],1610612764.0,WAS,double,,,Johnson,T. Johnson,,,,,,,200832.0,,,,,,,,,,,,4.0,1.0,,,,,,
486,PT04M13.00S,2026-03-18T00:45:59.4Z,3,REGULAR,substitution,out,[],1642848,,,1610612765,73,86,2026-03-18T00:46:16Z,4700000,False,,,0,,SUB out: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT04M13.00S,2026-03-18T00:45:59.4Z,3,REGULAR,substitution,out,[],202699,,,1610612765,73,86,2026-03-18T00:46:16Z,4710000,False,,,0,,SUB out: T. Harris,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT04M13.00S,2026-03-18T00:45:59.4Z,3,REGULAR,substitution,in,[],1642860,,,1610612765,73,86,2026-03-18T00:46:16Z,4720000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT04M13.00S,2026-03-18T00:45:59.4Z,3,REGULAR,substitution,in,[],1641842,,,1610612765,73,86,2026-03-18T00:46:16Z,4730000,False,,,0,,SUB in: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT04M13.00S,2026-03-18T00:46:47.8Z,3,REGULAR,freethrow,1 of 2,[],1642450,,,1610612765,73,87,2026-03-18T00:46:47Z,4740000,False,,,0,,D. Jenkins Free Throw 1 of 2 (11 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
491,PT04M13.00S,2026-03-18T00:47:04.9Z,3,REGULAR,freethrow,2 of 2,[],1642450,,,1610612765,73,88,2026-03-18T00:47:04Z,4750000,False,,,0,,D. Jenkins Free Throw 2 of 2 (12 PTS),[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
492,PT04M02.00S,2026-03-18T00:47:17.2Z,3,REGULAR,turnover,lost ball,[],1630536,,,1610612764,73,88,2026-03-18T00:47:39Z,4760000,False,,,0,,S. Cooper lost ball TURNOVER (1 TO),"[1630536, 1627747]",1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,LeVert,1627747.0,,
493,PT04M02.00S,2026-03-18T00:47:17.2Z,3,REGULAR,steal,,[],1627747,,,1610612765,73,88,2026-03-18T00:47:19Z,4770000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
494,PT03M45.00S,2026-03-18T00:47:34.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641842,65.1281208935611,45.588235294117645,1610612765,73,91,2026-03-18T00:47:41Z,4780000,False,-22.0,275.0,1,right,R. Holland II 27' 3PT  (7 PTS) (K. Huerter 1 AST),"[1641842, 1628989]",1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Above the Break 3,24+ Center,,,27.62,Made,7.0,,,,,K. Huerter,1628989.0,1.0,,,,,,,,
496,PT03M25.00S,2026-03-18T00:47:56.4Z,3,REGULAR,turnover,out-of-bounds,[],1642364,,,1610612764,73,91,2026-03-18T00:48:23Z,4800000,False,,,0,,J. Watkins bad pass out-of-bounds TURNOVER (2 TO),[1642364],1610612764.0,WAS,bad pass,,,Watkins,J. Watkins,,,,,Mid-Range,16-24 Right,1627534.0,2.0,,,,,,,,,,,,,,,,,,
497,PT03M25.00S,2026-03-18T00:48:02.3Z,3,REGULAR,substitution,out,[],1631105,,,1610612765,73,91,2026-03-18T00:48:16Z,4810000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M25.00S,2026-03-18T00:48:02.3Z,3,REGULAR,substitution,out,[],1642450,,,1610612765,73,91,2026-03-18T00:48:16Z,4820000,False,,,0,,SUB out: D. Jenkins,[1642450],1610612765.0,DET,,,,Jenkins,D. Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M25.00S,2026-03-18T00:48:02.3Z,3,REGULAR,substitution,in,[],1631204,,,1610612765,73,91,2026-03-18T00:48:16Z,4830000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M25.00S,2026-03-18T00:48:02.3Z,3,REGULAR,substitution,in,[],1630194,,,1610612765,73,91,2026-03-18T00:48:16Z,4840000,False,,,0,,SUB in: P. Reed,[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M11.00S,2026-03-18T00:48:30.1Z,3,REGULAR,turnover,bad pass,[],1627747,,,1610612765,73,91,2026-03-18T00:48:35Z,4850000,False,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 1630702]",1610612765.0,DET,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,,,,,Hardy,1630702.0,,
502,PT03M11.00S,2026-03-18T00:48:30.1Z,3,REGULAR,steal,,[],1630702,,,1610612764,73,91,2026-03-18T00:48:31Z,4860000,False,,,0,,J. Hardy STEAL (2 STL),[1630702],1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
503,PT03M09.00S,2026-03-18T00:48:34.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631204,,,1610612764,73,91,2026-03-18T00:48:39Z,4870000,False,,,0,,M. Sasser shooting personal FOUL (3 PF) (Vukcevic 2 FT),"[1631204, 1641774]",1610612765.0,DET,shooting,,,Sasser,M. Sasser,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,,,,,,,,,,,,3.0,0.0,Vukcevic,1641774.0,,,,
505,PT03M09.00S,2026-03-18T00:49:05.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1641774,,,1610612764,73,91,2026-03-18T00:49:05Z,4890000,False,,,0,,MISS T. Vukcevic Free Throw 1 of 2,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
506,PT03M09.00S,2026-03-18T00:49:05.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,73,91,2026-03-18T00:49:05Z,4900000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,505.0,,,,,,,,,,,,,,
507,PT03M09.00S,2026-03-18T00:49:21.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1641774,,,1610612764,74,91,2026-03-18T00:49:21Z,4910000,False,,,0,,T. Vukcevic Free Throw 2 of 2 (7 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
508,PT02M59.00S,2026-03-18T00:49:32.2Z,3,REGULAR,3pt,Jump Shot,[],1631204,78.9257555847569,89.95098039215686,1610612765,74,91,2026-03-18T00:49:36Z,4920000,False,200.0,146.0,1,right,MISS M. Sasser 24' 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Above the Break 3,24+ Right Center,,,24.72,Missed,,,,,,,,,,,,,,,,
509,PT02M56.00S,2026-03-18T00:49:35.4Z,3,REGULAR,rebound,offensive,[],1630194,,,1610612765,74,91,2026-03-18T00:49:35Z,4930000,False,,,0,,P. Reed REBOUND (Off:1 Def:1),[1630194],1610612765.0,DET,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Right Center,,,,,,508.0,2.0,1.0,1.0,,,,,,,,,,,
510,PT02M49.00S,2026-03-18T00:49:42.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,93.64323258869908,4.6568627450980395,1610612765,74,94,2026-03-18T00:49:46Z,4940000,False,-227.0,7.0,1,right,C. LeVert 3PT pullup (7 PTS),[1627747],1610612765.0,DET,pullup,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,22.68,Made,7.0,,,,,,,,,,,,,,,
511,PT02M32.00S,2026-03-18T00:49:58.2Z,3,REGULAR,3pt,Jump Shot,[],1630702,4.812746386333772,96.07843137254902,1610612764,77,94,2026-03-18T00:50:04Z,4950000,False,-230.0,-7.0,1,left,J. Hardy 3PT  (13 PTS) (S. Cooper 3 AST),"[1630702, 1630536]",1610612764.0,WAS,,,,Hardy,J. Hardy,,,,,Left Corner 3,24+ Left,,,23.05,Made,13.0,,,,,S. Cooper,1630536.0,3.0,,,,,,,,
516,PT02M22.00S,2026-03-18T00:50:16.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,77,94,2026-03-18T00:50:16Z,4980000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT02M17.00S,2026-03-18T00:53:22.1Z,3,REGULAR,3pt,Jump Shot,[],1628989,67.09921156373193,47.05882352941176,1610612765,77,94,2026-03-18T00:55:32Z,4990000,False,-15.0,257.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,25.72,Missed,,,,,,,,,,,,,,,,
518,PT02M15.00S,2026-03-18T00:53:24.1Z,3,REGULAR,rebound,defensive,[],1642364,,,1610612764,77,94,2026-03-18T00:56:24Z,5000000,False,,,0,,J. Watkins REBOUND (Off:0 Def:2),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Center,,,,,,517.0,2.0,2.0,0.0,,,,,,,,,,,
520,PT02M04.00S,2026-03-18T00:53:29.0Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1628989,,,1610612764,77,94,2026-03-18T00:53:44Z,5020000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Riley 3 FT),"[1628989, 1642860]",1610612765.0,DET,shooting,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,200832.0,,,,,,,,,,,,1.0,0.0,Riley,1642860.0,,,,
522,PT02M04.00S,2026-03-18T00:54:07.3Z,3,REGULAR,freethrow,1 of 3,[],1642860,,,1610612764,77,94,2026-03-18T00:54:32Z,5040000,False,,,0,,MISS W. Riley Free Throw 1 of 3,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
523,PT02M04.00S,2026-03-18T00:54:07.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,77,94,2026-03-18T00:54:32Z,5050000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,522.0,,,,,,,,,,,,,,
524,PT02M04.00S,2026-03-18T00:54:07.3Z,3,REGULAR,freethrow,2 of 3,[],1642860,,,1610612764,78,94,2026-03-18T00:54:32Z,5060000,False,,,0,,W. Riley Free Throw 2 of 3 (19 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
525,PT02M04.00S,2026-03-18T00:54:07.3Z,3,REGULAR,freethrow,3 of 3,[],1642860,,,1610612764,78,94,2026-03-18T00:54:32Z,5070000,False,,,0,,MISS W. Riley Free Throw 3 of 3,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
526,PT02M02.00S,2026-03-18T00:54:09.3Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612765,78,94,2026-03-18T00:54:32Z,5080000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],1610612765.0,DET,,,,LeVert,C. LeVert,,,,,,,,,,,,525.0,1.0,1.0,0.0,,,,,,,,,,,
527,PT01M43.00S,2026-03-18T00:54:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,92.72339027595268,41.17647058823529,1610612765,78,96,2026-03-18T00:54:56Z,5090000,False,-44.0,16.0,1,right,P. Reed Layup (6 PTS) (C. LeVert 2 AST),"[1630194, 1627747]",1610612765.0,DET,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,4.69,Made,6.0,,,,,C. LeVert,1627747.0,2.0,,,,,,,,
529,PT01M30.00S,2026-03-18T00:55:01.2Z,3,REGULAR,turnover,backcourt,[],1630536,,,1610612764,78,96,2026-03-18T00:55:09Z,5110000,False,,,0,,S. Cooper backcourt TURNOVER (2 TO),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Mid-Range,8-16 Right,200832.0,2.0,,,,,,,,,,,,,,,,,,
530,PT01M24.00S,2026-03-18T00:55:27.5Z,3,REGULAR,foul,offensive,['inpenalty'],1628989,,,1610612765,78,96,2026-03-18T00:55:35Z,5120000,False,,,0,,K. Huerter offensive FOUL (2 PF),"[1628989, 1642364]",1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,1627961.0,,,,,,,,,,,,2.0,0.0,Watkins,1642364.0,,,,
532,PT01M24.00S,2026-03-18T00:55:27.5Z,3,REGULAR,turnover,offensive foul,[],1628989,,,1610612765,78,96,2026-03-18T00:55:27Z,5140000,False,,,0,,K. Huerter offensive foul TURNOVER (1 TO),[1628989],1610612765.0,DET,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,1627961.0,1.0,,,,,,,,,,,,,,,,,,
