actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
510,PT03M00.00S,2025-11-02T00:42:38.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628963,6.521024967148489,53.431372549019606,1610612764,73,97,2025-11-02T00:42:59Z,5080000,False,-17.0,9.0,1,left,MISS M. Bagley III running Layup - blocked,"[1628963, 1628976]",1610612764.0,WAS,running,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,Carter Jr.,1628976.0
512,PT03M00.00S,2025-11-02T00:42:38.0Z,3,REGULAR,block,,[],1628976,,,1610612764,73,97,2025-11-02T00:42:43Z,5090000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT02M55.00S,2025-11-02T00:42:43.0Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,73,97,2025-11-02T00:42:48Z,5100000,False,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,510.0,,,,,,,,,,4.0,3.0,1.0,,,,,
514,PT02M45.00S,2025-11-02T00:42:56.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628963,,,1610612753,73,97,2025-11-02T00:43:01Z,5110000,False,,,0,,M. Bagley III shooting personal FOUL (3 PF) (Isaac 2 FT),"[1628963, 1628371]",1610612764.0,WAS,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,1630888.0,3.0,0.0,Isaac,1628371.0,,,,,,,,
516,PT02M45.00S,2025-11-02T00:43:29.0Z,3,REGULAR,freethrow,1 of 2,[],1628371,,,1610612753,73,97,2025-11-02T00:43:48Z,5130000,False,,,0,,MISS J. Isaac Free Throw 1 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
517,PT02M45.00S,2025-11-02T00:43:29.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,73,97,2025-11-02T00:43:48Z,5140000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,516.0,,,,,,,,,,,,,,,,,
518,PT02M45.00S,2025-11-02T00:43:29.0Z,3,REGULAR,freethrow,2 of 2,[],1628371,,,1610612753,73,97,2025-11-02T00:43:48Z,5150000,False,,,0,,MISS J. Isaac Free Throw 2 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
519,PT02M43.00S,2025-11-02T00:43:31.0Z,3,REGULAR,rebound,defensive,[],1642848,,,1610612764,73,97,2025-11-02T00:43:48Z,5160000,False,,,0,,T. Johnson REBOUND (Off:0 Def:1),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,518.0,,,,,,,,,,1.0,1.0,0.0,,,,,
520,PT02M39.00S,2025-11-02T00:43:51.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642848,34.247700394218136,16.42156862745098,1610612764,73,97,2025-11-02T00:44:04Z,5170000,False,168.0,269.0,1,left,MISS T. Johnson 31' running 3PT,[1642848],1610612764.0,WAS,running,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Right Center,31.74,Missed,,,,,,,,,,,,,,,,,,
521,PT02M36.00S,2025-11-02T00:43:54.3Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,73,97,2025-11-02T00:43:56Z,5180000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,,,520.0,,,,,,,,,,1.0,1.0,0.0,,,,,
522,PT02M25.00S,2025-11-02T00:44:04.7Z,3,REGULAR,3pt,Jump Shot,[],1628976,86.94152431011827,2.941176470588235,1610612753,73,97,2025-11-02T00:44:10Z,5190000,False,-235.0,70.0,1,right,MISS W. Carter Jr. 24' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,24.55,Missed,,,,,,,,,,,,,,,,,,
523,PT02M20.00S,2025-11-02T00:44:09.7Z,3,REGULAR,rebound,defensive,[],1642267,,,1610612764,73,97,2025-11-02T00:44:10Z,5200000,False,,,0,,B. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Left Corner 3,24+ Left,,,522.0,,,,,,,,,,3.0,3.0,0.0,,,,,
525,PT02M08.00S,2025-11-02T00:44:42.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,8.09789750328515,37.5,1610612764,73,97,2025-11-02T00:44:46Z,5220000,False,62.0,24.0,1,left,MISS B. Carrington 6' driving Layup,[1642267],1610612764.0,WAS,driving,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,6.68,Missed,,,,,,,,,,,,,,,,,,
526,PT02M06.00S,2025-11-02T00:44:44.5Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,73,97,2025-11-02T00:44:46Z,5230000,False,,,0,,J. Isaac REBOUND (Off:0 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,525.0,,,,,,,,,,2.0,2.0,0.0,,,,,
527,PT02M01.00S,2025-11-02T00:44:49.5Z,3,REGULAR,3pt,Jump Shot,[],1628371,73.01248357424441,82.84313725490196,1610612753,73,100,2025-11-02T00:44:54Z,5240000,False,164.0,201.0,1,right,J. Isaac 25' 3PT  (3 PTS) (A. Black 4 AST),"[1628371, 1641710]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Right Center,25.97,Made,,3.0,A. Black,1641710.0,4.0,,,,,,,,,,,,,
529,PT01M52.00S,2025-11-02T00:45:01.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641710,,,1610612764,73,100,2025-11-02T00:45:12Z,5260000,False,,,0,,A. Black personal FOUL (1 PF) (Whitmore 2 FT),"[1641710, 1641715]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200833.0,1.0,0.0,Whitmore,1641715.0,,,,,,,,
531,PT01M52.00S,2025-11-02T00:45:30.4Z,3,REGULAR,freethrow,1 of 2,[],1641715,,,1610612764,73,100,2025-11-02T00:45:48Z,5280000,False,,,0,,MISS C. Whitmore Free Throw 1 of 2,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
532,PT01M52.00S,2025-11-02T00:45:30.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,73,100,2025-11-02T00:45:48Z,5290000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,531.0,,,,,,,,,,,,,,,,,
533,PT01M52.00S,2025-11-02T00:45:30.4Z,3,REGULAR,freethrow,2 of 2,[],1641715,,,1610612764,73,100,2025-11-02T00:45:48Z,5300000,False,,,0,,MISS C. Whitmore Free Throw 2 of 2,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
534,PT01M50.00S,2025-11-02T00:45:32.4Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,73,100,2025-11-02T00:45:48Z,5310000,False,,,0,,J. Isaac REBOUND (Off:0 Def:3),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,533.0,,,,,,,,,,3.0,3.0,0.0,,,,,
535,PT01M38.00S,2025-11-02T00:45:59.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,82.34231274638634,47.549019607843135,1610612753,73,100,2025-11-02T00:46:09Z,5320000,False,-12.0,113.0,1,right,MISS F. Wagner 11' floating Shot,[1630532],1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,11.42,Missed,,,,,,,,,,,,,,,,,,
536,PT01M34.00S,2025-11-02T00:46:03.4Z,3,REGULAR,rebound,offensive,[],1630532,,,1610612753,73,100,2025-11-02T00:46:09Z,5330000,False,,,0,,F. Wagner REBOUND (Off:2 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,535.0,,,,,,,,,,5.0,3.0,2.0,,,,,
537,PT01M34.00S,2025-11-02T00:46:04.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630557,,,1610612753,73,100,2025-11-02T00:46:10Z,5340000,False,,,0,,C. Kispert shooting personal FOUL (2 PF) (Isaac 2 FT),"[1630557, 1628371]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,2.0,0.0,Isaac,1628371.0,,,,,,,,
539,PT01M34.00S,2025-11-02T00:46:37.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628371,,,1610612753,73,101,2025-11-02T00:46:37Z,5360000,False,,,0,,J. Isaac Free Throw 1 of 2 (4 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
540,PT01M34.00S,2025-11-02T00:46:55.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628371,,,1610612753,73,102,2025-11-02T00:46:55Z,5370000,False,,,0,,J. Isaac Free Throw 2 of 2 (5 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
541,PT01M17.00S,2025-11-02T00:47:13.6Z,3,REGULAR,3pt,Jump Shot,[],1642267,34.641918528252305,37.5,1610612764,73,102,2025-11-02T00:47:19Z,5380000,False,62.0,273.0,1,left,MISS B. Carrington 28' pullup 3PT,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,28.02,Missed,,,,,,,,,,,,,,,,,,
542,PT01M17.00S,2025-11-02T00:47:13.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,73,102,2025-11-02T00:47:19Z,5390000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,541.0,,,,,,,,,,,,,,,,,
544,PT01M06.00S,2025-11-02T00:47:42.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641715,,,1610612753,73,102,2025-11-02T00:47:47Z,5410000,False,,,0,,C. Whitmore shooting personal FOUL (2 PF) (Isaac 2 FT),"[1641715, 1628371]",1610612764.0,WAS,shooting,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,,,1630888.0,2.0,0.0,Isaac,1628371.0,,,,,,,,
546,PT01M06.00S,2025-11-02T00:48:11.2Z,3,REGULAR,freethrow,1 of 2,[],1628371,,,1610612753,73,102,2025-11-02T00:48:11Z,5430000,False,,,0,,MISS J. Isaac Free Throw 1 of 2,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
547,PT01M06.00S,2025-11-02T00:48:11.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,73,102,2025-11-02T00:48:11Z,5440000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,546.0,,,,,,,,,,,,,,,,,
548,PT01M06.00S,2025-11-02T00:48:25.9Z,3,REGULAR,freethrow,2 of 2,[],1628371,,,1610612753,73,103,2025-11-02T00:48:25Z,5450000,False,,,0,,J. Isaac Free Throw 2 of 2 (6 PTS),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
549,PT00M48.40S,2025-11-02T00:48:45.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,14.011169513797633,57.107843137254896,1610612764,75,103,2025-11-02T00:48:56Z,5460000,False,-36.0,79.0,1,left,B. Carrington 8' fadeaway Jump Shot (7 PTS),[1642267],1610612764.0,WAS,fadeaway,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,8.68,Made,,7.0,,,,,,,,,,,,,,,,
550,PT00M37.80S,2025-11-02T00:48:58.8Z,3,REGULAR,3pt,Jump Shot,[],1626145,75.90341655716163,91.42156862745098,1610612753,75,103,2025-11-02T00:49:03Z,5470000,False,207.0,174.0,1,right,MISS T. Jones 27' 3PT,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,27.05,Missed,,,,,,,,,,,,,,,,,,
551,PT00M34.50S,2025-11-02T00:49:02.3Z,3,REGULAR,rebound,defensive,[],1641715,,,1610612764,75,103,2025-11-02T00:49:02Z,5480000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:2),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,550.0,,,,,,,,,,2.0,2.0,0.0,,,,,
552,PT00M24.60S,2025-11-02T00:49:12.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641715,10.988830486202366,53.431372549019606,1610612764,75,103,2025-11-02T00:49:21Z,5490000,False,-17.0,51.0,1,left,MISS C. Whitmore driving floating Shot - blocked,"[1641715, 1628976]",1610612764.0,WAS,driving floating,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,,,,,,,,,,,,,,,,,Carter Jr.,1628976.0
553,PT00M24.60S,2025-11-02T00:49:12.1Z,3,REGULAR,block,,[],1628976,,,1610612764,75,103,2025-11-02T00:49:15Z,5500000,False,,,0,,W. Carter Jr. BLOCK (2 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
554,PT00M21.20S,2025-11-02T00:49:15.5Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,75,103,2025-11-02T00:49:21Z,5510000,False,,,0,,J. Isaac REBOUND (Off:0 Def:4),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,552.0,,,,,,,,,,4.0,4.0,0.0,,,,,
555,PT00M01.60S,2025-11-02T00:49:35.1Z,3,REGULAR,3pt,Jump Shot,[],1641710,72.48685939553219,14.460784313725492,1610612753,75,103,2025-11-02T00:49:49Z,5520000,False,-178.0,206.0,1,right,MISS A. Black 27' step back 3PT,[1641710],1610612753.0,ORL,step back,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,27.21,Missed,,,,,,,,,,,,,,,,,,
556,PT00M01.60S,2025-11-02T00:49:35.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,75,103,2025-11-02T00:52:24Z,5530000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Left Center,,,555.0,,,,,,,,,,,,,,,,,
557,PT00M00.00S,2025-11-02T00:49:43.6Z,3,REGULAR,period,end,[],0,,,1610612753,75,103,2025-11-02T00:52:24Z,5540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2025-11-02T00:50:37.5Z,4,REGULAR,substitution,out,['startperiod'],1641715,,,1610612753,75,103,2025-11-02T00:52:24Z,5550000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2025-11-02T00:50:37.5Z,4,REGULAR,substitution,out,['startperiod'],1628963,,,1610612753,75,103,2025-11-02T00:52:24Z,5560000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2025-11-02T00:50:37.5Z,4,REGULAR,substitution,out,['startperiod'],1630557,,,1610612753,75,103,2025-11-02T00:52:24Z,5570000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2025-11-02T00:50:37.5Z,4,REGULAR,substitution,out,['startperiod'],1641710,,,1610612753,75,103,2025-11-02T00:52:24Z,5580000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2025-11-02T00:50:37.5Z,4,REGULAR,substitution,in,['startperiod'],1642259,,,1610612753,75,103,2025-11-02T00:52:24Z,5590000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2025-11-02T00:50:37.5Z,4,REGULAR,substitution,in,['startperiod'],1641731,,,1610612753,75,103,2025-11-02T00:52:24Z,5600000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2025-11-02T00:50:37.5Z,4,REGULAR,substitution,in,['startperiod'],1642273,,,1610612753,75,103,2025-11-02T00:52:24Z,5610000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2025-11-02T00:50:37.5Z,4,REGULAR,substitution,in,['startperiod'],1630591,,,1610612753,75,103,2025-11-02T00:52:24Z,5620000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2025-11-02T00:52:18.7Z,4,REGULAR,period,start,[],0,,,1610612753,75,103,2025-11-02T00:52:18Z,5630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT11M44.00S,2025-11-02T00:52:34.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,89.30683311432325,50.98039215686274,1610612753,75,103,2025-11-02T00:52:42Z,5640000,False,5.0,48.0,1,right,MISS F. Wagner driving finger roll Layup - blocked,"[1630532, 1642259]",1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.82,Missed,,,,,,,,,,,,,,,,,Sarr,1642259.0
568,PT11M44.00S,2025-11-02T00:52:34.7Z,4,REGULAR,block,,[],1642259,,,1610612753,75,103,2025-11-02T00:52:38Z,5650000,False,,,0,,A. Sarr BLOCK (2 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
569,PT11M44.00S,2025-11-02T00:52:34.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,75,103,2025-11-02T00:52:42Z,5660000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,567.0,,,,,,,,,,,,,,,,,
571,PT11M36.00S,2025-11-02T00:52:56.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630591,65.39093298291722,18.137254901960784,1610612753,75,103,2025-11-02T00:53:06Z,5680000,False,-159.0,273.0,1,right,MISS J. Suggs 31' 3PT - blocked,"[1630591, 1642848]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,31.59,Missed,,,,,,,,,,,,,,,,,Johnson,1642848.0
572,PT11M36.00S,2025-11-02T00:52:56.7Z,4,REGULAR,block,,[],1642848,,,1610612753,75,103,2025-11-02T00:53:02Z,5690000,False,,,0,,T. Johnson BLOCK (1 BLK),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
573,PT11M36.00S,2025-11-02T00:52:56.7Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,75,103,2025-11-02T00:57:42Z,5700000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,571.0,,,,,,,,,,12.0,10.0,2.0,,,,,
574,PT11M36.00S,2025-11-02T00:53:07.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612753,75,103,2025-11-02T00:53:12Z,5710000,False,,,0,,ORL shot clock Team TURNOVER,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,200833.0,,,,,,,,,,,,
575,PT11M17.00S,2025-11-02T00:53:30.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642848,6.258212877792378,54.65686274509803,1610612764,75,103,2025-11-02T00:53:35Z,5720000,False,-23.0,6.0,1,left,MISS T. Johnson driving finger roll Layup,[1642848],1610612764.0,WAS,driving finger roll,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
576,PT11M14.00S,2025-11-02T00:53:33.6Z,4,REGULAR,rebound,defensive,[],1628371,,,1610612753,75,103,2025-11-02T00:53:35Z,5730000,False,,,0,,J. Isaac REBOUND (Off:0 Def:5),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,575.0,,,,,,,,,,5.0,5.0,0.0,,,,,
577,PT11M09.00S,2025-11-02T00:53:38.6Z,4,REGULAR,3pt,Jump Shot,[],1630591,72.09264126149803,14.705882352941178,1610612753,75,103,2025-11-02T00:53:46Z,5740000,False,-176.0,210.0,1,right,MISS J. Suggs 27' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,27.42,Missed,,,,,,,,,,,,,,,,,,
578,PT11M03.00S,2025-11-02T00:53:45.3Z,4,REGULAR,rebound,offensive,[],1630532,,,1610612753,75,103,2025-11-02T00:53:45Z,5750000,False,,,0,,F. Wagner REBOUND (Off:3 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,,,577.0,,,,,,,,,,6.0,3.0,3.0,,,,,
579,PT11M03.00S,2025-11-02T00:53:45.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,94.40999984741211,50.0,1610612753,75,103,2025-11-02T00:53:45Z,5760000,False,0.0,0.0,1,right,MISS F. Wagner tip Layup,[1630532],1610612753.0,ORL,tip,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
580,PT11M02.00S,2025-11-02T00:53:46.2Z,4,REGULAR,rebound,defensive,[],1642848,,,1610612764,75,103,2025-11-02T00:53:46Z,5770000,False,,,0,,T. Johnson REBOUND (Off:0 Def:2),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Left,,,579.0,,,,,,,,,,2.0,2.0,0.0,,,,,
581,PT11M00.00S,2025-11-02T00:53:51.4Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642848,12.040078843626807,45.588235294117645,1610612764,77,103,2025-11-02T00:54:39Z,5780000,False,22.0,61.0,1,left,T. Johnson 6' driving floating Jump Shot (4 PTS),[1642848],1610612764.0,WAS,driving floating,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.46,Made,,4.0,,,,,,,,,,,,,,,,
582,PT11M00.00S,2025-11-02T00:53:58.7Z,4,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612764,77,103,2025-11-02T00:58:24Z,5790000,False,,,0,,W. Carter Jr. shooting personal FOUL (4 PF) (Johnson 1 FT),"[1628976, 1642848]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1630888.0,4.0,0.0,Johnson,1642848.0,,,,,,,,
584,PT11M00.00S,2025-11-02T00:54:14.8Z,4,REGULAR,freethrow,1 of 1,[],1642848,,,1610612764,78,103,2025-11-02T00:54:14Z,5810000,False,,,0,,T. Johnson Free Throw 1 of 1 (5 PTS),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
585,PT10M43.00S,2025-11-02T00:54:41.1Z,4,REGULAR,3pt,Jump Shot,[],1630591,65.25952693823915,34.80392156862745,1610612753,78,103,2025-11-02T00:54:45Z,5820000,False,-76.0,274.0,1,right,MISS J. Suggs 28' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,28.44,Missed,,,,,,,,,,,,,,,,,,
586,PT10M39.00S,2025-11-02T00:54:45.1Z,4,REGULAR,rebound,defensive,[],1642267,,,1610612764,78,103,2025-11-02T00:54:45Z,5830000,False,,,0,,B. Carrington REBOUND (Off:0 Def:4),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,585.0,,,,,,,,,,4.0,4.0,0.0,,,,,
587,PT10M28.00S,2025-11-02T00:54:55.5Z,4,REGULAR,2pt,Jump Shot,[],1642273,8.492115637319317,79.16666666666666,1610612764,78,103,2025-11-02T00:55:01Z,5840000,False,-146.0,27.0,1,left,MISS K. George 14' turnaround fadeaway Shot,[1642273],1610612764.0,WAS,turnaround fadeaway,,,George,K. George,,,,,Mid-Range,8-16 Left,14.83,Missed,,,,,,,,,,,,,,,,,,
588,PT10M26.00S,2025-11-02T00:54:57.5Z,4,REGULAR,rebound,defensive,[],1628371,,,1610612753,78,103,2025-11-02T00:55:26Z,5850000,False,,,0,,J. Isaac REBOUND (Off:0 Def:6),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Left,,,587.0,,,,,,,,,,6.0,6.0,0.0,,,,,
589,PT10M17.00S,2025-11-02T00:55:07.1Z,4,REGULAR,turnover,bad pass,[],1630591,,,1610612753,78,103,2025-11-02T00:55:10Z,5860000,False,,,0,,J. Suggs bad pass TURNOVER (2 TO),"[1630591, 1642848]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2.0,Johnson,1642848.0,,
590,PT10M17.00S,2025-11-02T00:55:07.1Z,4,REGULAR,steal,,[],1642848,,,1610612764,78,103,2025-11-02T00:55:09Z,5870000,False,,,0,,T. Johnson STEAL (1 STL),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
