actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
618,PT09M17.00S,2026-04-08T01:06:28.5Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642882,94.30026281208936,45.09803921568628,1610612764,72,104,2026-04-08T01:10:58Z,6020000,False,-25.0,1.0,1,right,J. Reese running DUNK (10 PTS) (B. Carrington 7 AST),"[1642882, 1642267]",1610612764.0,WAS,running,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,2.45,Made,10.0,,,,,,,,,,,B. Carrington,1642267.0,7.0,,,,
620,PT09M17.00S,2026-04-08T01:06:35.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,72,104,2026-04-08T01:10:50Z,6040000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT09M17.00S,2026-04-08T01:06:36.0Z,4,REGULAR,substitution,out,[],1630200,,,1610612741,72,104,2026-04-08T01:09:38Z,6050000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT09M17.00S,2026-04-08T01:06:36.0Z,4,REGULAR,substitution,in,[],1630644,,,1610612741,72,104,2026-04-08T01:09:38Z,6060000,False,,,0,,SUB in: M. McClung,[1630644],1610612741.0,CHI,,,,McClung,M. McClung,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT09M00.00S,2026-04-08T01:09:39.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,5.732588699080158,43.38235294117647,1610612741,72,104,2026-04-08T01:11:44Z,6070000,False,33.0,1.0,1,left,MISS G. Yabusele cutting Layup,[1627824],1610612741.0,CHI,cutting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
624,PT08M56.00S,2026-04-08T01:09:43.1Z,4,REGULAR,rebound,defensive,[],1642882,,,1610612764,72,104,2026-04-08T01:14:12Z,6080000,False,,,0,,J. Reese REBOUND (Off:3 Def:5),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,,,,623.0,8.0,5.0,3.0,,,,,,,,,,,,,
627,PT08M45.00S,2026-04-08T01:10:23.0Z,4,REGULAR,3pt,Jump Shot,[],1630551,94.69448094612353,95.83333333333334,1610612764,72,104,2026-04-08T01:10:26Z,6110000,False,229.0,-3.0,1,right,MISS J. Champagnie 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
628,PT08M43.00S,2026-04-08T01:10:24.7Z,4,REGULAR,rebound,defensive,[],1642530,,,1610612741,72,104,2026-04-08T01:10:24Z,6120000,False,,,0,,Y. Kawamura REBOUND (Off:0 Def:2),[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,Right Corner 3,24+ Right,,,,627.0,2.0,2.0,0.0,,,,,,,,,,,,,
629,PT08M34.00S,2026-04-08T01:10:33.6Z,4,REGULAR,3pt,Jump Shot,[],1629012,10.200394218134035,2.450980392156863,1610612741,72,107,2026-04-08T01:10:36Z,6130000,False,238.0,43.0,1,left,C. Sexton 24' 3PT  (13 PTS) (P. Williams 6 AST),"[1629012, 1630172]",1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,24.16,Made,13.0,,,,,,,,,,,P. Williams,1630172.0,6.0,,,,
631,PT08M19.00S,2026-04-08T01:10:48.2Z,4,REGULAR,2pt,Jump Shot,[],1642267,73.80091984231275,31.127450980392158,1610612764,74,107,2026-04-08T01:10:52Z,6150000,False,-94.0,194.0,1,right,B. Carrington 21' pullup Jump Shot (14 PTS),[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Left Center,21.56,Made,14.0,,,,,,,,,,,,,,,,,
632,PT07M56.00S,2026-04-08T01:11:11.6Z,4,REGULAR,turnover,bad pass,[],1630172,,,1610612741,74,107,2026-04-08T01:14:50Z,6160000,False,,,0,,P. Williams bad pass TURNOVER (2 TO),"[1630172, 1642882]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,2.0,,,,Reese,1642882.0,,
633,PT07M56.00S,2026-04-08T01:11:11.6Z,4,REGULAR,steal,,[],1642882,,,1610612764,74,107,2026-04-08T01:11:13Z,6170000,False,,,0,,J. Reese STEAL (2 STL),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
634,PT07M48.00S,2026-04-08T01:11:19.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642882,94.69448094612353,47.794117647058826,1610612764,76,107,2026-04-08T01:11:23Z,6180000,False,-11.0,-3.0,1,right,J. Reese cutting DUNK (12 PTS) (S. Cooper 3 AST),"[1642882, 1630536]",1610612764.0,WAS,cutting,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,1.13,Made,12.0,,,,,,,,,,,S. Cooper,1630536.0,3.0,,,,
636,PT07M38.00S,2026-04-08T01:11:30.4Z,4,REGULAR,2pt,Jump Shot,[],1629012,9.674770039421814,74.26470588235294,1610612741,76,109,2026-04-08T01:15:33Z,6200000,False,-121.0,38.0,1,left,C. Sexton 12' pullup Jump Shot (15 PTS),[1629012],1610612741.0,CHI,pullup,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,12.72,Made,15.0,,,,,,,,,,,,,,,,,
637,PT07M23.00S,2026-04-08T01:11:44.3Z,4,REGULAR,3pt,Jump Shot,[],1642364,94.95729303547962,3.6764705882352944,1610612764,76,109,2026-04-08T01:11:47Z,6210000,False,-232.0,-5.0,1,right,MISS J. Watkins 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
638,PT07M20.00S,2026-04-08T01:11:47.3Z,4,REGULAR,rebound,defensive,[],1629012,,,1610612741,76,109,2026-04-08T01:11:47Z,6220000,False,,,0,,C. Sexton REBOUND (Off:4 Def:5),[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,,637.0,9.0,5.0,4.0,,,,,,,,,,,,,
639,PT07M01.00S,2026-04-08T01:12:05.8Z,4,REGULAR,3pt,Jump Shot,[],1630172,17.821944809461236,5.88235294117647,1610612741,76,109,2026-04-08T01:12:10Z,6230000,False,221.0,115.0,1,left,MISS P. Williams 24' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,24.88,Missed,,,,,,,,,,,,,,,,,,
640,PT06M59.00S,2026-04-08T01:12:07.8Z,4,REGULAR,rebound,defensive,[],1642364,,,1610612764,76,109,2026-04-08T01:12:10Z,6240000,False,,,0,,J. Watkins REBOUND (Off:0 Def:6),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Right Center,,,,639.0,6.0,6.0,0.0,,,,,,,,,,,,,
641,PT06M38.00S,2026-04-08T01:12:28.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630551,93.9060446780552,48.03921568627451,1610612764,76,109,2026-04-08T01:12:33Z,6250000,False,-10.0,5.0,1,right,MISS J. Champagnie driving DUNK - blocked,"[1630551, 1627824]",1610612764.0,WAS,driving,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.09,Missed,,,,,,,,,,,,,,,,,Yabusele,1627824.0
681,PT06M38.00S,2026-04-08T01:12:28.9Z,4,REGULAR,block,,[],1627824,,,1610612764,76,109,2026-04-08T01:17:42Z,6255000,False,,,0,,G. Yabusele BLOCK (1 BLK),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
642,PT06M36.00S,2026-04-08T01:12:30.9Z,4,REGULAR,rebound,offensive,[],1642882,,,1610612764,76,109,2026-04-08T01:12:33Z,6260000,False,,,0,,J. Reese REBOUND (Off:4 Def:5),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,,,,641.0,9.0,5.0,4.0,,,,,,,,,,,,,
643,PT06M33.00S,2026-04-08T01:12:34.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630536,95.3515111695138,95.58823529411765,1610612764,76,109,2026-04-08T01:12:38Z,6270000,False,228.0,-9.0,1,right,MISS S. Cooper 3PT,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Right Corner 3,24+ Right,22.81,Missed,,,,,,,,,,,,,,,,,,
644,PT06M30.00S,2026-04-08T01:12:36.5Z,4,REGULAR,rebound,defensive,[],1627824,,,1610612741,76,109,2026-04-08T01:12:36Z,6280000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:5),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,,,,643.0,5.0,5.0,0.0,,,,,,,,,,,,,
645,PT06M26.00S,2026-04-08T01:12:41.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629012,4.5499342969776615,96.32352941176471,1610612741,76,109,2026-04-08T01:17:36Z,6290000,False,-232.0,-10.0,1,left,MISS C. Sexton running 3PT,[1629012],1610612741.0,CHI,running,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
646,PT06M22.00S,2026-04-08T01:12:45.0Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,76,109,2026-04-08T01:12:45Z,6300000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:7),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,645.0,8.0,7.0,1.0,,,,,,,,,,,,,
647,PT06M04.00S,2026-04-08T01:13:03.3Z,4,REGULAR,3pt,Jump Shot,[],1630536,78.13731931668858,6.862745098039216,1610612764,79,109,2026-04-08T01:13:07Z,6310000,False,-216.0,153.0,1,right,S. Cooper 26' 3PT step back (10 PTS),[1630536],1610612764.0,WAS,step back,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Left Center,26.45,Made,10.0,,,,,,,,,,,,,,,,,
648,PT05M53.00S,2026-04-08T01:13:14.4Z,4,REGULAR,3pt,Jump Shot,[],1629012,32.933639947437584,42.64705882352941,1610612741,79,109,2026-04-08T01:13:31Z,6320000,False,37.0,257.0,1,left,MISS C. Sexton 25' pullup 3PT,[1629012],1610612741.0,CHI,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,25.97,Missed,,,,,,,,,,,,,,,,,,
649,PT05M50.00S,2026-04-08T01:13:17.4Z,4,REGULAR,rebound,offensive,[],1627824,,,1610612741,79,109,2026-04-08T01:20:45Z,6330000,False,,,0,,G. Yabusele REBOUND (Off:1 Def:5),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,,648.0,6.0,5.0,1.0,,,,,,,,,,,,,
695,PT05M49.00S,2026-04-08T01:13:20.3Z,4,REGULAR,turnover,lost ball,[],1627824,,,1610612741,79,109,2026-04-08T01:21:06Z,6335000,False,,,0,,G. Yabusele lost ball TURNOVER (1 TO),"[1627824, 1642882]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,,Reese,1642882.0,,
696,PT05M49.00S,2026-04-08T01:13:20.3Z,4,REGULAR,steal,,[],1642882,,,1610612764,79,109,2026-04-08T01:21:06Z,6337500,False,,,0,,J. Reese STEAL (3 STL),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
650,PT05M44.00S,2026-04-08T01:13:26.2Z,4,REGULAR,foul,personal,[],1642530,,,1610612764,79,109,2026-04-08T01:21:06Z,6340000,False,,,0,,Y. Kawamura personal FOUL (2 PF),"[1642530, 1630536]",1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627962.0,2.0,0.0,Cooper,1630536.0,,,,,,,,
652,PT05M44.00S,2026-04-08T01:13:30.5Z,4,REGULAR,substitution,out,[],1642267,,,1610612764,79,109,2026-04-08T01:21:06Z,6360000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M44.00S,2026-04-08T01:13:30.5Z,4,REGULAR,substitution,out,[],1630551,,,1610612764,79,109,2026-04-08T01:21:06Z,6370000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT05M44.00S,2026-04-08T01:13:30.5Z,4,REGULAR,substitution,out,[],1642530,,,1610612764,79,109,2026-04-08T01:21:06Z,6380000,False,,,0,,SUB out: Y. Kawamura,[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT05M44.00S,2026-04-08T01:13:30.5Z,4,REGULAR,substitution,out,[],1627824,,,1610612764,79,109,2026-04-08T01:21:06Z,6390000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT05M44.00S,2026-04-08T01:13:30.5Z,4,REGULAR,substitution,in,[],1642860,,,1610612764,79,109,2026-04-08T01:21:06Z,6400000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT05M44.00S,2026-04-08T01:13:30.5Z,4,REGULAR,substitution,in,[],1641778,,,1610612764,79,109,2026-04-08T01:21:06Z,6410000,False,,,0,,SUB in: L. Black,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT05M44.00S,2026-04-08T01:13:30.5Z,4,REGULAR,substitution,in,[],1642950,,,1610612764,79,109,2026-04-08T01:21:06Z,6420000,False,,,0,,SUB in: L. Olbrich,[1642950],1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT05M44.00S,2026-04-08T01:13:30.5Z,4,REGULAR,substitution,in,[],1642265,,,1610612764,79,109,2026-04-08T01:21:06Z,6430000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT05M39.00S,2026-04-08T01:13:57.0Z,4,REGULAR,foul,personal,['2freethrow'],1630644,,,1610612764,79,109,2026-04-08T01:14:06Z,6440000,False,,,0,,M. McClung shooting personal FOUL (3 PF) (Reese 2 FT),"[1630644, 1642882]",1610612741.0,CHI,shooting,,,McClung,M. McClung,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627539.0,3.0,0.0,Reese,1642882.0,,,,,,,,
662,PT05M39.00S,2026-04-08T01:14:18.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642882,,,1610612764,80,109,2026-04-08T01:21:06Z,6460000,False,,,0,,J. Reese Free Throw 1 of 2 (13 PTS),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
663,PT05M39.00S,2026-04-08T01:14:18.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642882,,,1610612764,80,109,2026-04-08T01:21:06Z,6470000,False,,,0,,MISS J. Reese Free Throw 2 of 2,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
664,PT05M36.00S,2026-04-08T01:14:21.2Z,4,REGULAR,rebound,defensive,[],1630172,,,1610612741,80,109,2026-04-08T01:14:36Z,6480000,False,,,0,,P. Williams REBOUND (Off:0 Def:7),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,663.0,7.0,7.0,0.0,,,,,,,,,,,,,
665,PT05M25.00S,2026-04-08T01:14:45.7Z,4,REGULAR,turnover,bad pass,[],1630172,,,1610612741,80,109,2026-04-08T01:14:58Z,6490000,False,,,0,,P. Williams bad pass TURNOVER (3 TO),"[1630172, 1641778]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,3.0,,,,Black,1641778.0,,
666,PT05M25.00S,2026-04-08T01:14:45.7Z,4,REGULAR,steal,,[],1641778,,,1610612764,80,109,2026-04-08T01:22:33Z,6500000,False,,,0,,L. Black STEAL (1 STL),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
667,PT05M24.00S,2026-04-08T01:14:49.9Z,4,REGULAR,turnover,out-of-bounds,[],1630536,,,1610612764,80,109,2026-04-08T01:14:54Z,6510000,False,,,0,,S. Cooper bad pass out-of-bounds TURNOVER (5 TO),[1630536],1610612764.0,WAS,bad pass,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627962.0,,,,,5.0,,,,,,,
668,PT05M15.00S,2026-04-08T01:15:05.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642265,24.129434954007884,92.64705882352942,1610612741,80,112,2026-04-08T01:15:09Z,6520000,False,-213.0,174.0,1,left,R. Dillingham 27' 3PT pullup (20 PTS),[1642265],1610612741.0,CHI,pullup,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,27.54,Made,20.0,,,,,,,,,,,,,,,,,
669,PT04M51.00S,2026-04-08T01:15:29.5Z,4,REGULAR,3pt,Jump Shot,[],1642364,93.64323258869908,3.6764705882352944,1610612764,80,112,2026-04-08T01:15:33Z,6530000,False,-232.0,7.0,1,right,MISS J. Watkins 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
670,PT04M49.00S,2026-04-08T01:15:31.5Z,4,REGULAR,rebound,defensive,[],1642265,,,1610612741,80,112,2026-04-08T01:15:33Z,6540000,False,,,0,,R. Dillingham REBOUND (Off:0 Def:7),[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Left Corner 3,24+ Left,,,,669.0,7.0,7.0,0.0,,,,,,,,,,,,,
671,PT04M30.00S,2026-04-08T01:15:50.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642950,8.754927726675426,61.029411764705884,1610612741,80,112,2026-04-08T01:23:45Z,6550000,False,-55.0,30.0,1,left,MISS L. Olbrich 6' cutting Layup,[1642950],1610612741.0,CHI,cutting,,,Olbrich,L. Olbrich,,,,,In The Paint (Non-RA),0-8 Center,6.26,Missed,,,,,,,,,,,,,,,,,,
672,PT04M28.00S,2026-04-08T01:15:52.4Z,4,REGULAR,rebound,defensive,[],1642882,,,1610612764,80,112,2026-04-08T01:15:56Z,6560000,False,,,0,,J. Reese REBOUND (Off:4 Def:6),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,In The Paint (Non-RA),0-8 Center,,,,671.0,10.0,6.0,4.0,,,,,,,,,,,,,
673,PT04M24.00S,2026-04-08T01:15:56.1Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642364,92.85479632063075,48.77450980392157,1610612764,82,112,2026-04-08T01:16:06Z,6570000,False,-6.0,15.0,1,right,J. Watkins running alley-oop DUNK (11 PTS) (W. Riley 3 AST),"[1642364, 1642860]",1610612764.0,WAS,running alley-oop,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,1.59,Made,11.0,,,,,,,,,,,W. Riley,1642860.0,3.0,,,,
675,PT04M15.00S,2026-04-08T01:16:05.6Z,4,REGULAR,3pt,Jump Shot,[],1629012,25.969119579500656,17.15686274509804,1610612741,82,112,2026-04-08T01:16:08Z,6590000,False,164.0,192.0,1,left,MISS C. Sexton 25' pullup 3PT,[1629012],1610612741.0,CHI,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,,,,,,,,,,,,,,,,,
676,PT04M13.00S,2026-04-08T01:16:07.6Z,4,REGULAR,rebound,defensive,[],1630536,,,1610612764,82,112,2026-04-08T01:16:08Z,6600000,False,,,0,,S. Cooper REBOUND (Off:0 Def:1),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Right Center,,,,675.0,1.0,1.0,0.0,,,,,,,,,,,,,
677,PT04M11.00S,2026-04-08T01:16:12.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630536,94.03745072273325,52.69607843137255,1610612764,84,112,2026-04-08T01:24:29Z,6610000,False,13.0,4.0,1,right,S. Cooper running Layup (12 PTS),[1630536],1610612764.0,WAS,running,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,1.39,Made,12.0,,,,,,,,,,,,,,,,,
678,PT04M11.00S,2026-04-08T01:16:15.0Z,4,REGULAR,foul,personal,['1freethrow'],1642265,,,1610612764,84,112,2026-04-08T01:16:25Z,6620000,False,,,0,,R. Dillingham shooting personal FOUL (4 PF) (Cooper 1 FT),"[1642265, 1630536]",1610612741.0,CHI,shooting,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,,,,,,1627962.0,4.0,0.0,Cooper,1630536.0,,,,,,,,
680,PT04M11.00S,2026-04-08T01:16:28.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,84,112,2026-04-08T01:20:45Z,6640000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT04M11.00S,2026-04-08T01:16:31.9Z,4,REGULAR,substitution,out,[],1629012,,,1610612764,84,112,2026-04-08T01:20:45Z,6650000,False,,,0,,SUB out: C. Sexton,[1629012],1610612741.0,CHI,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT04M11.00S,2026-04-08T01:16:31.9Z,4,REGULAR,substitution,out,[],1630172,,,1610612764,84,112,2026-04-08T01:20:45Z,6660000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT04M11.00S,2026-04-08T01:16:31.9Z,4,REGULAR,substitution,in,[],1642530,,,1610612764,84,112,2026-04-08T01:20:45Z,6670000,False,,,0,,SUB in: Y. Kawamura,[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT04M11.00S,2026-04-08T01:16:31.9Z,4,REGULAR,substitution,in,[],1631159,,,1610612764,84,112,2026-04-08T01:20:45Z,6680000,False,,,0,,SUB in: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT04M11.00S,2026-04-08T01:19:30.7Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1630536,,,1610612764,85,112,2026-04-08T01:19:30Z,6690000,False,,,0,,S. Cooper Free Throw 1 of 1 (13 PTS),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
687,PT04M00.00S,2026-04-08T01:19:42.6Z,4,REGULAR,3pt,Jump Shot,[],1642265,20.18725361366623,89.70588235294117,1610612741,85,115,2026-04-08T01:25:11Z,6700000,False,-199.0,137.0,1,left,R. Dillingham 24' 3PT pullup (23 PTS),[1642265],1610612741.0,CHI,pullup,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,24.14,Made,23.0,,,,,,,,,,,,,,,,,
688,PT03M35.00S,2026-04-08T01:20:06.1Z,4,REGULAR,2pt,Jump Shot,[],1630536,78.40013140604468,38.23529411764706,1610612764,87,115,2026-04-08T01:20:10Z,6710000,False,-59.0,151.0,1,right,S. Cooper 16' step back Jump Shot (15 PTS),[1630536],1610612764.0,WAS,step back,,,Cooper,S. Cooper,,,,,Mid-Range,16-24 Left Center,16.16,Made,15.0,,,,,,,,,,,,,,,,,
689,PT03M23.00S,2026-04-08T01:20:18.7Z,4,REGULAR,3pt,Jump Shot,[],1642530,6.389618922470433,0.49019607843137253,1610612741,87,118,2026-04-08T01:20:23Z,6720000,False,248.0,8.0,1,left,Y. Kawamura 24' 3PT  (3 PTS) (M. McClung 3 AST),"[1642530, 1630644]",1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,Right Corner 3,24+ Right,24.76,Made,3.0,,,,,,,,,,,M. McClung,1630644.0,3.0,,,,
691,PT03M07.00S,2026-04-08T01:20:35.8Z,4,REGULAR,3pt,Jump Shot,[],1641778,93.9060446780552,3.431372549019608,1610612764,90,118,2026-04-08T01:20:39Z,6740000,False,-233.0,5.0,1,right,L. Black 3PT  (3 PTS) (J. Reese 4 AST),"[1641778, 1642882]",1610612764.0,WAS,,,,Black,L. Black,,,,,Left Corner 3,24+ Left,23.28,Made,3.0,,,,,,,,,,,J. Reese,1642882.0,4.0,,,,
693,PT02M53.00S,2026-04-08T01:20:48.8Z,4,REGULAR,3pt,Jump Shot,[],1642265,24.52365308804205,11.519607843137255,1610612741,90,118,2026-04-08T01:20:52Z,6760000,False,192.0,178.0,1,left,MISS R. Dillingham 26' 3PT,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
694,PT02M51.00S,2026-04-08T01:20:50.8Z,4,REGULAR,rebound,defensive,[],1642860,,,1610612764,90,118,2026-04-08T01:20:52Z,6770000,False,,,0,,W. Riley REBOUND (Off:0 Def:6),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Above the Break 3,24+ Right Center,,,,693.0,6.0,6.0,0.0,,,,,,,,,,,,,
697,PT02M37.00S,2026-04-08T01:21:07.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642950,,,1610612764,90,118,2026-04-08T01:21:13Z,6780000,False,,,0,,L. Olbrich personal FOUL (2 PF) (Watkins 2 FT),"[1642950, 1642364]",1610612741.0,CHI,,,,Olbrich,L. Olbrich,,,,,Mid-Range,16-24 Left Center,,,,,,,,1627962.0,2.0,0.0,Watkins,1642364.0,,,,,,,,
699,PT02M37.00S,2026-04-08T01:21:37.4Z,4,REGULAR,freethrow,1 of 2,[],1642364,,,1610612764,91,118,2026-04-08T01:21:37Z,6800000,False,,,0,,J. Watkins Free Throw 1 of 2 (12 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
