actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
532,PT11M07.00S,2025-12-07T01:59:23.9Z,4,REGULAR,3pt,Jump Shot,[],1630249,69.72733245729303,75.49019607843137,1610612737,97,100,2025-12-07T01:59:28Z,5240000,False,127.0,232.0,1,right,V. Krejčí 26' 3PT  (8 PTS) (L. Kennard 2 AST),"[1630249, 1628379]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,26.48,Made,8.0,,,,,,L. Kennard,1628379.0,2.0,,,,,,,,,
534,PT10M53.00S,2025-12-07T01:59:38.6Z,4,REGULAR,3pt,Jump Shot,[],1641774,29.911300919842315,15.931372549019606,1610612764,97,100,2025-12-07T01:59:42Z,5260000,False,170.0,229.0,1,left,MISS T. Vukcevic 28' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Right Center,28.51,Missed,,,,,,,,,,,,,,,,,,
535,PT10M50.00S,2025-12-07T01:59:41.6Z,4,REGULAR,rebound,defensive,[],1628379,,,1610612737,97,100,2025-12-07T01:59:42Z,5270000,False,,,0,,L. Kennard REBOUND (Off:0 Def:3),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,534.0,3.0,3.0,0.0,,,,,
536,PT10M43.00S,2025-12-07T01:59:48.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630700,93.38042049934296,51.9607843137255,1610612737,97,102,2025-12-07T02:07:04Z,5280000,False,10.0,10.0,1,right,D. Daniels cutting DUNK (10 PTS) (O. Okongwu 5 AST),"[1630700, 1630168]",1610612737.0,ATL,cutting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.38,Made,10.0,,,,,,O. Okongwu,1630168.0,5.0,,,,,,,,,
538,PT10M20.00S,2025-12-07T02:00:11.5Z,4,REGULAR,turnover,lost ball,[],1642860,,,1610612764,97,102,2025-12-07T02:00:21Z,5300000,False,,,0,,W. Riley lost ball TURNOVER (3 TO),"[1642860, 1630249]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,3.0,Krejčí,1630249.0,,
539,PT10M20.00S,2025-12-07T02:00:11.5Z,4,REGULAR,steal,,[],1630249,,,1610612737,97,102,2025-12-07T02:01:55Z,5310000,False,,,0,,V. Krejčí STEAL (2 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
540,PT10M00.00S,2025-12-07T02:00:31.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630700,66.70499342969777,46.07843137254902,1610612737,97,102,2025-12-07T02:00:39Z,5320000,False,-20.0,260.0,1,right,MISS D. Daniels 26' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,26.12,Missed,,,,,,,,,,,,,,,,,,
541,PT09M57.00S,2025-12-07T02:00:34.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,97,102,2025-12-07T02:00:39Z,5330000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,540.0,,,,,,,,
542,PT09M57.00S,2025-12-07T02:00:39.9Z,4,REGULAR,foul,personal,[],1642854,,,1610612764,97,102,2025-12-07T02:00:51Z,5340000,False,,,0,,A. Newell loose ball personal FOUL (2 PF),"[1642854, 1641774]",1610612737.0,ATL,loose ball,,,Newell,A. Newell,,,,,In The Paint (Non-RA),8-16 Center,,,,202007.0,2.0,0.0,Vukcevic,1641774.0,,,,,,,,,,,,
544,PT09M57.00S,2025-12-07T02:00:48.0Z,4,REGULAR,substitution,out,[],1642860,,,1610612764,97,102,2025-12-07T02:00:50Z,5360000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M57.00S,2025-12-07T02:00:48.0Z,4,REGULAR,substitution,in,[],203468,,,1610612764,97,102,2025-12-07T02:00:50Z,5370000,False,,,0,,SUB in: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M40.00S,2025-12-07T02:01:16.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,6.389618922470433,43.627450980392155,1610612764,97,102,2025-12-07T02:08:24Z,5380000,False,32.0,8.0,1,left,MISS M. Branham driving finger roll Layup,[1631103],1610612764.0,WAS,driving finger roll,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,3.28,Missed,,,,,,,,,,,,,,,,,,
547,PT09M38.00S,2025-12-07T02:01:18.2Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,97,102,2025-12-07T02:01:20Z,5390000,False,,,0,,D. Daniels REBOUND (Off:1 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,546.0,4.0,3.0,1.0,,,,,
548,PT09M32.00S,2025-12-07T02:01:24.3Z,4,REGULAR,turnover,bad pass,[],1628379,,,1610612737,97,102,2025-12-07T02:01:27Z,5400000,False,,,0,,L. Kennard bad pass TURNOVER (1 TO),"[1628379, 1642267]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Carrington,1642267.0,,
549,PT09M32.00S,2025-12-07T02:01:24.3Z,4,REGULAR,steal,,[],1642267,,,1610612764,97,102,2025-12-07T02:01:26Z,5410000,False,,,0,,B. Carrington STEAL (1 STL),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
550,PT09M20.00S,2025-12-07T02:01:36.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631103,7.703679369250986,49.50980392156863,1610612764,97,102,2025-12-07T02:01:39Z,5420000,False,2.0,20.0,1,left,MISS M. Branham driving finger roll Layup,[1631103],1610612764.0,WAS,driving finger roll,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
551,PT09M18.00S,2025-12-07T02:01:38.0Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,97,102,2025-12-07T02:01:39Z,5430000,False,,,0,,O. Okongwu REBOUND (Off:4 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,550.0,7.0,3.0,4.0,,,,,
552,PT09M15.00S,2025-12-07T02:01:41.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630249,78.53153745072274,93.62745098039215,1610612737,97,105,2025-12-07T02:01:48Z,5440000,False,218.0,149.0,1,right,V. Krejčí 26' 3PT running (11 PTS) (O. Okongwu 6 AST),"[1630249, 1630168]",1610612737.0,ATL,running,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,26.43,Made,11.0,,,,,,O. Okongwu,1630168.0,6.0,,,,,,,,,
554,PT09M13.00S,2025-12-07T02:01:46.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,97,105,2025-12-07T02:01:46Z,5460000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M13.00S,2025-12-07T02:01:47.3Z,4,REGULAR,substitution,out,[],1641774,,,1610612764,97,105,2025-12-07T02:04:31Z,5470000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M13.00S,2025-12-07T02:01:47.3Z,4,REGULAR,substitution,out,[],1642364,,,1610612764,97,105,2025-12-07T02:04:31Z,5480000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M13.00S,2025-12-07T02:01:47.3Z,4,REGULAR,substitution,out,[],1631103,,,1610612764,97,105,2025-12-07T02:04:31Z,5490000,False,,,0,,SUB out: M. Branham,[1631103],1610612764.0,WAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M13.00S,2025-12-07T02:01:47.3Z,4,REGULAR,substitution,out,[],1630168,,,1610612764,97,105,2025-12-07T02:04:31Z,5500000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M13.00S,2025-12-07T02:01:47.3Z,4,REGULAR,substitution,in,[],1642273,,,1610612764,97,105,2025-12-07T02:04:31Z,5510000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M13.00S,2025-12-07T02:01:47.3Z,4,REGULAR,substitution,in,[],1630551,,,1610612764,97,105,2025-12-07T02:04:31Z,5520000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M13.00S,2025-12-07T02:01:47.3Z,4,REGULAR,substitution,in,[],1628963,,,1610612764,97,105,2025-12-07T02:04:31Z,5530000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M13.00S,2025-12-07T02:01:47.3Z,4,REGULAR,substitution,in,[],1630552,,,1610612764,97,105,2025-12-07T02:04:31Z,5540000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M59.00S,2025-12-07T02:04:56.3Z,4,REGULAR,3pt,Jump Shot,[],203468,15.982260183968464,95.58823529411765,1610612764,100,105,2025-12-07T02:05:02Z,5550000,False,-228.0,98.0,1,left,C. McCollum 24' 3PT  (21 PTS) (K. George 7 AST),"[203468, 1642273]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.8,Made,21.0,,,,,,K. George,1642273.0,7.0,,,,,,,,,
565,PT08M34.00S,2025-12-07T02:05:22.0Z,4,REGULAR,turnover,bad pass,[],1630700,,,1610612737,100,105,2025-12-07T02:05:25Z,5570000,False,,,0,,D. Daniels bad pass TURNOVER (2 TO),"[1630700, 1628963]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Bagley III,1628963.0,,
566,PT08M34.00S,2025-12-07T02:05:22.0Z,4,REGULAR,steal,,[],1628963,,,1610612764,100,105,2025-12-07T02:05:23Z,5580000,False,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
567,PT08M29.00S,2025-12-07T02:05:27.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630551,6.521024967148489,45.34313725490196,1610612764,100,105,2025-12-07T02:05:32Z,5590000,False,23.0,9.0,1,left,MISS J. Champagnie running Layup,[1630551],1610612764.0,WAS,running,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.49,Missed,,,,,,,,,,,,,,,,,,
568,PT08M26.00S,2025-12-07T02:05:30.0Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,100,105,2025-12-07T02:05:32Z,5600000,False,,,0,,J. Johnson REBOUND (Off:0 Def:11),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,567.0,11.0,11.0,0.0,,,,,
569,PT08M21.00S,2025-12-07T02:05:34.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630249,74.19513797634691,9.313725490196079,1610612737,100,105,2025-12-07T02:05:40Z,5610000,False,-203.0,190.0,1,right,MISS V. Krejčí 27' running 3PT,[1630249],1610612737.0,ATL,running,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,27.84,Missed,,,,,,,,,,,,,,,,,,
570,PT08M19.00S,2025-12-07T02:05:36.2Z,4,REGULAR,rebound,offensive,[],1630700,,,1610612737,100,105,2025-12-07T02:05:36Z,5620000,False,,,0,,D. Daniels REBOUND (Off:2 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,569.0,5.0,3.0,2.0,,,,,
571,PT08M13.00S,2025-12-07T02:05:45.2Z,4,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612737,100,105,2025-12-07T02:05:52Z,5630000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Johnson 2 FT),"[1630551, 1630552]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,202037.0,1.0,0.0,Johnson,1630552.0,,,,,,,,,,,,
573,PT08M13.00S,2025-12-07T02:06:07.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630552,,,1610612737,100,106,2025-12-07T02:06:07Z,5650000,False,,,0,,J. Johnson Free Throw 1 of 2 (19 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
574,PT08M13.00S,2025-12-07T02:06:09.6Z,4,REGULAR,substitution,out,[],1630700,,,1610612737,100,106,2025-12-07T02:06:12Z,5660000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M13.00S,2025-12-07T02:06:09.6Z,4,REGULAR,substitution,in,[],1629638,,,1610612737,100,106,2025-12-07T02:06:12Z,5670000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M13.00S,2025-12-07T02:06:29.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630552,,,1610612737,100,107,2025-12-07T02:06:29Z,5680000,False,,,0,,J. Johnson Free Throw 2 of 2 (20 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
577,PT07M56.00S,2025-12-07T02:06:47.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,13.485545335085414,40.19607843137255,1610612764,102,107,2025-12-07T02:06:52Z,5690000,False,49.0,74.0,1,left,C. McCollum 8' driving floating Jump Shot (23 PTS) (M. Bagley III 2 AST),"[203468, 1628963]",1610612764.0,WAS,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Right,8.9,Made,23.0,,,,,,M. Bagley III,1628963.0,2.0,,,,,,,,,
578,PT07M36.00S,2025-12-07T02:07:07.0Z,4,REGULAR,3pt,Jump Shot,[],1630249,70.90998685939553,13.480392156862745,1610612737,102,110,2025-12-07T02:07:11Z,5700000,False,-183.0,221.0,1,right,V. Krejčí 28' 3PT  (14 PTS) (A. Newell 3 AST),"[1630249, 1642854]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,28.66,Made,14.0,,,,,,A. Newell,1642854.0,3.0,,,,,,,,,
580,PT07M14.00S,2025-12-07T02:07:28.9Z,4,REGULAR,3pt,Jump Shot,[],1642273,23.99802890932983,12.009803921568627,1610612764,102,110,2025-12-07T02:07:35Z,5720000,False,190.0,173.0,1,left,MISS K. George 25' pullup 3PT,[1642273],1610612764.0,WAS,pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
581,PT07M13.00S,2025-12-07T02:07:29.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612737,102,110,2025-12-07T02:07:35Z,5730000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,580.0,,,,,,,,
582,PT07M13.00S,2025-12-07T02:07:33.6Z,4,REGULAR,foul,personal,[],1628963,,,1610612737,102,110,2025-12-07T02:07:42Z,5740000,False,,,0,,M. Bagley III loose ball personal FOUL (3 PF),"[1628963, 1642854]",1610612764.0,WAS,loose ball,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,202037.0,3.0,0.0,Newell,1642854.0,,,,,,,,,,,,
584,PT06M52.00S,2025-12-07T02:08:06.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642854,86.81011826544021,48.529411764705884,1610612737,102,112,2025-12-07T02:08:10Z,5760000,False,-7.0,71.0,1,right,A. Newell 7' turnaround Hook (11 PTS),[1642854],1610612737.0,ATL,turnaround,,,Newell,A. Newell,,,,,In The Paint (Non-RA),0-8 Center,7.19,Made,11.0,,,,,,,,,,,,,,,,,
585,PT06M34.00S,2025-12-07T02:08:25.5Z,4,REGULAR,3pt,Jump Shot,[],203468,32.933639947437584,50.98039215686274,1610612764,102,112,2025-12-07T02:08:30Z,5770000,False,-5.0,257.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
586,PT06M30.00S,2025-12-07T02:08:29.5Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,102,112,2025-12-07T02:08:30Z,5780000,False,,,0,,J. Johnson REBOUND (Off:0 Def:12),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,585.0,12.0,12.0,0.0,,,,,
587,PT06M27.00S,2025-12-07T02:08:32.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,68.54467805519053,29.411764705882355,1610612737,102,115,2025-12-07T02:14:22Z,5790000,False,-103.0,243.0,1,right,L. Kennard 26' 3PT running pullup (15 PTS) (J. Johnson 12 AST),"[1628379, 1630552]",1610612737.0,ATL,running pullup,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,26.41,Made,15.0,,,,,,J. Johnson,1630552.0,12.0,,,,,,,,,
589,PT06M26.00S,2025-12-07T02:08:37.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,102,115,2025-12-07T02:08:37Z,5810000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M26.00S,2025-12-07T02:08:38.1Z,4,REGULAR,substitution,out,[],1628963,,,1610612764,102,115,2025-12-07T02:11:18Z,5820000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M26.00S,2025-12-07T02:08:38.1Z,4,REGULAR,substitution,out,[],1628379,,,1610612764,102,115,2025-12-07T02:11:18Z,5830000,False,,,0,,SUB out: L. Kennard,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M26.00S,2025-12-07T02:08:38.1Z,4,REGULAR,substitution,out,[],1642854,,,1610612764,102,115,2025-12-07T02:11:18Z,5840000,False,,,0,,SUB out: A. Newell,[1642854],1610612737.0,ATL,,,,Newell,A. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M26.00S,2025-12-07T02:08:38.1Z,4,REGULAR,substitution,in,[],1641774,,,1610612764,102,115,2025-12-07T02:11:18Z,5850000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M26.00S,2025-12-07T02:08:38.1Z,4,REGULAR,substitution,in,[],1630700,,,1610612764,102,115,2025-12-07T02:11:18Z,5860000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M26.00S,2025-12-07T02:08:38.1Z,4,REGULAR,substitution,in,[],1630168,,,1610612764,102,115,2025-12-07T02:11:18Z,5870000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M14.00S,2025-12-07T02:11:42.8Z,4,REGULAR,turnover,bad pass,[],1642273,,,1610612764,102,115,2025-12-07T02:11:46Z,5880000,False,,,0,,K. George bad pass TURNOVER (4 TO),"[1642273, 1629638]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,4.0,Alexander-Walker,1629638.0,,
597,PT06M14.00S,2025-12-07T02:11:42.8Z,4,REGULAR,steal,,[],1629638,,,1610612737,102,115,2025-12-07T02:11:44Z,5890000,False,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
598,PT06M05.00S,2025-12-07T02:11:51.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630552,86.5473061760841,36.51960784313725,1610612737,102,117,2025-12-07T02:11:55Z,5900000,False,-67.0,74.0,1,right,J. Johnson 10' driving floating Jump Shot (22 PTS) (N. Alexander-Walker 3 AST),"[1630552, 1629638]",1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,10.01,Made,22.0,,,,,,N. Alexander-Walker,1629638.0,3.0,,,,,,,,,
600,PT05M47.00S,2025-12-07T02:12:09.4Z,4,REGULAR,3pt,Jump Shot,[],203468,34.247700394218136,56.86274509803921,1610612764,105,117,2025-12-07T02:16:25Z,5920000,False,-34.0,269.0,1,left,C. McCollum 27' 3PT pullup (26 PTS),[203468],1610612764.0,WAS,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,27.16,Made,26.0,,,,,,,,,,,,,,,,,
601,PT05M35.00S,2025-12-07T02:12:23.0Z,4,REGULAR,foul,personal,[],1642273,,,1610612737,105,117,2025-12-07T02:12:31Z,5930000,False,,,0,,K. George personal FOUL (3 PF),"[1642273, 1630249]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,202007.0,3.0,0.0,Krejčí,1630249.0,,,,,,,,,,,,
603,PT05M25.00S,2025-12-07T02:12:52.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,87.33574244415243,62.254901960784316,1610612737,105,117,2025-12-07T02:17:30Z,5950000,False,61.0,67.0,1,right,MISS O. Okongwu 9' driving Hook,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Right,9.04,Missed,,,,,,,,,,,,,,,,,,
604,PT05M24.00S,2025-12-07T02:12:53.8Z,4,REGULAR,rebound,defensive,[],1641774,,,1610612764,105,117,2025-12-07T02:12:53Z,5960000,False,,,0,,T. Vukcevic REBOUND (Off:1 Def:3),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,603.0,4.0,3.0,1.0,,,,,
606,PT05M14.00S,2025-12-07T02:13:03.9Z,4,REGULAR,3pt,Jump Shot,[],1642273,4.418528252299605,97.54901960784314,1610612764,108,117,2025-12-07T02:13:08Z,5970000,False,-238.0,-11.0,1,left,K. George 3PT  (11 PTS) (T. Vukcevic 4 AST),"[1642273, 1641774]",1610612764.0,WAS,,,,George,K. George,,,,,Left Corner 3,24+ Left,23.8,Made,11.0,,,,,,T. Vukcevic,1641774.0,4.0,,,,,,,,,
609,PT05M01.00S,2025-12-07T02:13:23.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630551,,,1610612737,108,117,2025-12-07T02:13:28Z,6000000,False,,,0,,J. Champagnie shooting personal FOUL (2 PF) (Johnson 2 FT),"[1630551, 1630552]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,202007.0,2.0,0.0,Johnson,1630552.0,,,,,,,,,,,,
611,PT05M01.00S,2025-12-07T02:13:45.1Z,4,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,108,118,2025-12-07T02:13:45Z,6020000,False,,,0,,J. Johnson Free Throw 1 of 2 (23 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
612,PT05M01.00S,2025-12-07T02:14:20.5Z,4,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,108,119,2025-12-07T02:14:20Z,6030000,False,,,0,,J. Johnson Free Throw 2 of 2 (24 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
613,PT04M49.00S,2025-12-07T02:14:32.2Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612764,108,119,2025-12-07T02:14:37Z,6040000,False,,,0,,C. McCollum bad pass TURNOVER (6 TO),"[203468, 1630249]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,6.0,Krejčí,1630249.0,,
614,PT04M49.00S,2025-12-07T02:14:32.2Z,4,REGULAR,steal,,[],1630249,,,1610612737,108,119,2025-12-07T02:14:34Z,6050000,False,,,0,,V. Krejčí STEAL (3 STL),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
615,PT04M42.00S,2025-12-07T02:14:39.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630700,94.30026281208936,45.588235294117645,1610612737,108,119,2025-12-07T02:20:11Z,6060000,False,-22.0,1.0,1,right,MISS D. Daniels running reverse Layup,[1630700],1610612737.0,ATL,running reverse,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
616,PT04M40.00S,2025-12-07T02:14:41.7Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,108,119,2025-12-07T02:20:11Z,6070000,False,,,0,,O. Okongwu REBOUND (Off:5 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,615.0,8.0,3.0,5.0,,,,,
