actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
487,PT03M08.00S,2025-10-29T00:41:23.0Z,3,REGULAR,3pt,Jump Shot,[],1629656,70.25295663600527,79.65686274509804,1610612755,103,88,2025-10-29T00:41:28Z,4760000,False,148.0,227.0,1,right,Q. Grimes 27' 3PT  (9 PTS) (V. Edgecombe 2 AST),"[1629656, 1642845]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,,,,,27.12,V. Edgecombe,1642845.0,2.0,,,,,
489,PT03M07.00S,2025-10-29T00:41:31.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,103,88,2025-10-29T00:41:33Z,4780000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M45.00S,2025-10-29T00:44:39.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642273,20.05584756898817,62.99019607843137,1610612764,103,88,2025-10-29T00:44:46Z,4790000,False,-65.0,136.0,1,left,MISS K. George 15' fadeaway Shot,[1642273],1610612764.0,WAS,fadeaway,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,15.07,,,,,,,,
491,PT02M42.00S,2025-10-29T00:44:42.4Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612764,103,88,2025-10-29T00:44:42Z,4800000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:3),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,490.0,5.0,3.0,2.0,,,,,,,,,
492,PT02M42.00S,2025-10-29T00:44:42.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,6.652431011826544,40.68627450980392,1610612764,103,88,2025-10-29T00:44:50Z,4810000,False,47.0,10.0,1,left,MISS M. Bagley III tip Layup,[1628963],1610612764.0,WAS,tip,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.77,,,,,,,,
493,PT02M40.00S,2025-10-29T00:44:44.7Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,103,88,2025-10-29T00:44:44Z,4820000,False,,,0,,A. Drummond REBOUND (Off:4 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,492.0,9.0,5.0,4.0,,,,,,,,,
494,PT02M37.00S,2025-10-29T00:44:50.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,93.77463863337714,52.94117647058824,1610612755,103,90,2025-10-29T00:45:26Z,4830000,False,15.0,6.0,1,right,K. Oubre Jr. driving DUNK (14 PTS) (V. Edgecombe 3 AST),"[1626162, 1642845]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,,,,,1.59,V. Edgecombe,1642845.0,3.0,,,,,
496,PT02M15.00S,2025-10-29T00:45:09.7Z,3,REGULAR,3pt,Jump Shot,[],1642848,37.40144546649146,43.872549019607845,1610612764,106,90,2025-10-29T00:45:16Z,4850000,False,31.0,299.0,1,left,T. Johnson 30' 3PT  (10 PTS) (K. George 4 AST),"[1642848, 1642273]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,,,,,,Made,10.0,,,,,30.07,K. George,1642273.0,4.0,,,,,
498,PT01M53.00S,2025-10-29T00:45:32.2Z,3,REGULAR,3pt,Jump Shot,[],1642845,69.99014454664915,16.176470588235293,1610612755,106,93,2025-10-29T00:47:24Z,4870000,False,-169.0,230.0,1,right,V. Edgecombe 28' 3PT  (10 PTS) (Q. Grimes 2 AST),"[1642845, 1629656]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,,,Made,10.0,,,,,28.52,Q. Grimes,1629656.0,2.0,,,,,
500,PT01M53.00S,2025-10-29T00:45:35.1Z,3,REGULAR,foul,personal,['1freethrow'],1630557,,,1610612755,106,93,2025-10-29T00:45:43Z,4890000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (Edgecombe 1 FT),"[1630557, 1642845]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,202007.0,1.0,0.0,Edgecombe,1642845.0,,,,,,,,,,,,,,,
502,PT01M53.00S,2025-10-29T00:46:21.7Z,3,REGULAR,freethrow,1 of 1,[],1642845,,,1610612755,106,94,2025-10-29T00:47:36Z,4910000,False,,,0,,V. Edgecombe Free Throw 1 of 1 (11 PTS),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
503,PT01M40.00S,2025-10-29T00:46:35.1Z,3,REGULAR,3pt,Jump Shot,[],1642848,32.40801576872536,73.52941176470588,1610612764,106,94,2025-10-29T00:46:42Z,4920000,False,-118.0,252.0,1,left,MISS T. Johnson 27' 3PT,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,27.82,,,,,,,,
504,PT01M35.00S,2025-10-29T00:46:40.1Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,106,94,2025-10-29T00:46:42Z,4930000,False,,,0,,A. Drummond REBOUND (Off:4 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,503.0,10.0,6.0,4.0,,,,,,,,,
505,PT01M32.00S,2025-10-29T00:46:44.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629656,72.35545335085413,17.15686274509804,1610612755,106,94,2025-10-29T00:51:44Z,4940000,False,-164.0,207.0,1,right,MISS Q. Grimes 26' running pullup 3PT,[1629656],1610612755.0,PHI,running pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.45,,,,,,,,
506,PT01M30.00S,2025-10-29T00:46:46.3Z,3,REGULAR,rebound,offensive,[],1630570,,,1610612755,106,94,2025-10-29T00:46:46Z,4950000,False,,,0,,T. Watford REBOUND (Off:1 Def:3),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,,,,,,505.0,4.0,3.0,1.0,,,,,,,,,
507,PT01M22.00S,2025-10-29T00:46:53.6Z,3,REGULAR,turnover,lost ball,[],1629656,,,1610612755,106,94,2025-10-29T00:46:57Z,4960000,False,,,0,,Q. Grimes lost ball TURNOVER (1 TO),"[1629656, 1628963]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Bagley III,1628963.0
508,PT01M22.00S,2025-10-29T00:46:53.6Z,3,REGULAR,steal,,[],1628963,,,1610612764,106,94,2025-10-29T00:49:30Z,4970000,False,,,0,,M. Bagley III STEAL (2 STL),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
509,PT01M08.00S,2025-10-29T00:47:06.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642273,14.799605781865965,47.794117647058826,1610612764,106,94,2025-10-29T00:47:15Z,4980000,False,11.0,87.0,1,left,MISS K. George 8' floating Shot,[1642273],1610612764.0,WAS,floating,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,8.73,,,,,,,,
510,PT01M01.00S,2025-10-29T00:47:13.9Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612764,106,94,2025-10-29T00:47:13Z,4990000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:3),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,509.0,6.0,3.0,3.0,,,,,,,,,
511,PT01M01.00S,2025-10-29T00:47:13.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628963,5.590000152587891,50.0,1610612764,108,94,2025-10-29T00:52:36Z,5000000,False,0.0,0.0,1,left,M. Bagley III tip DUNK (10 PTS),[1628963],1610612764.0,WAS,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,,,,,0.0,,,,,,,,
513,PT00M43.20S,2025-10-29T00:47:52.7Z,3,REGULAR,3pt,Jump Shot,[],1642845,72.48685939553219,16.911764705882355,1610612755,108,94,2025-10-29T00:47:56Z,5020000,False,-165.0,206.0,1,right,MISS V. Edgecombe 26' 3PT,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.43,,,,,,,,
514,PT00M40.30S,2025-10-29T00:47:55.6Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612764,108,94,2025-10-29T00:47:56Z,5030000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:4),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,513.0,7.0,4.0,3.0,,,,,,,,,
515,PT00M32.40S,2025-10-29T00:48:04.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,12.302890932982917,54.41176470588235,1610612764,110,94,2025-10-29T00:48:07Z,5040000,False,-22.0,63.0,1,left,M. Bagley III 6' floating Jump Shot (12 PTS) (T. Johnson 1 AST),"[1628963, 1642848]",1610612764.0,WAS,floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,12.0,,,,,6.69,T. Johnson,1642848.0,1.0,,,,,
517,PT00M17.50S,2025-10-29T00:48:24.1Z,3,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612755,110,94,2025-10-29T00:48:31Z,5060000,False,,,0,,Q. Grimes lost ball out-of-bounds TURNOVER (2 TO),[1629656],1610612755.0,PHI,lost ball,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,1155.0,,,,,,,,,,,,,,,2.0,,,,
518,PT00M02.40S,2025-10-29T00:48:50.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,15.982260183968464,95.09803921568627,1610612764,110,94,2025-10-29T00:53:58Z,5070000,False,-225.0,98.0,1,left,MISS C. Kispert 24' step back 3PT,[1630557],1610612764.0,WAS,step back,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,24.58,,,,,,,,
519,PT00M02.40S,2025-10-29T00:48:50.7Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,110,94,2025-10-29T00:48:55Z,5080000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Left Center,,,,,,,,518.0,3.0,3.0,0.0,,,,,,,,,
520,PT00M00.00S,2025-10-29T00:48:55.2Z,3,REGULAR,period,end,[],0,,,1610612755,110,94,2025-10-29T00:48:55Z,5090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2025-10-29T00:48:59.0Z,4,REGULAR,substitution,out,['startperiod'],203083,,,1610612755,110,94,2025-10-29T00:51:38Z,5100000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2025-10-29T00:48:59.0Z,4,REGULAR,substitution,out,['startperiod'],1626162,,,1610612755,110,94,2025-10-29T00:51:38Z,5110000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2025-10-29T00:48:59.0Z,4,REGULAR,substitution,in,['startperiod'],203954,,,1610612755,110,94,2025-10-29T00:51:38Z,5120000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2025-10-29T00:48:59.0Z,4,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,110,94,2025-10-29T00:51:38Z,5130000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2025-10-29T00:51:46.4Z,4,REGULAR,period,start,[],0,,,1610612755,110,94,2025-10-29T00:51:46Z,5140000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT11M46.00S,2025-10-29T00:51:59.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,87.20433639947439,53.67647058823529,1610612755,110,96,2025-10-29T00:52:04Z,5150000,False,18.0,68.0,1,right,T. Maxey 7' floating Jump Shot (18 PTS) (T. Watford 3 AST),"[1630178, 1630570]",1610612755.0,PHI,floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,18.0,,,,,7.03,T. Watford,1630570.0,3.0,,,,,
528,PT11M30.00S,2025-10-29T00:52:15.0Z,4,REGULAR,3pt,Jump Shot,[],1641715,22.683968462549277,6.862745098039216,1610612764,113,96,2025-10-29T00:52:20Z,5170000,False,216.0,161.0,1,left,C. Whitmore 26' 3PT  (9 PTS) (K. George 5 AST),"[1641715, 1642273]",1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,,,,Made,9.0,,,,,26.9,K. George,1642273.0,5.0,,,,,
530,PT11M10.00S,2025-10-29T00:52:36.1Z,4,REGULAR,turnover,bad pass,[],203954,,,1610612755,113,96,2025-10-29T00:52:41Z,5190000,False,,,0,,J. Embiid bad pass TURNOVER (3 TO),"[203954, 1642273]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,3.0,,,George,1642273.0
531,PT11M10.00S,2025-10-29T00:52:36.1Z,4,REGULAR,steal,,[],1642273,,,1610612764,113,96,2025-10-29T00:52:37Z,5200000,False,,,0,,K. George STEAL (2 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
532,PT11M06.00S,2025-10-29T00:52:39.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642848,37.00722733245729,55.392156862745104,1610612764,113,96,2025-10-29T00:52:46Z,5210000,False,-27.0,295.0,1,left,MISS T. Johnson 29' running pullup 3PT,[1642848],1610612764.0,WAS,running pullup,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,29.66,,,,,,,,
533,PT11M03.00S,2025-10-29T00:52:42.4Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612755,113,96,2025-10-29T00:52:46Z,5220000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:4),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,532.0,4.0,4.0,0.0,,,,,,,,,
534,PT10M47.00S,2025-10-29T00:52:58.3Z,4,REGULAR,3pt,Jump Shot,[],203954,67.49342969776609,29.411764705882355,1610612755,113,96,2025-10-29T00:53:03Z,5230000,False,-103.0,253.0,1,right,MISS J. Embiid 27' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,27.32,,,,,,,,
535,PT10M44.00S,2025-10-29T00:53:01.3Z,4,REGULAR,rebound,offensive,[],1642845,,,1610612755,113,96,2025-10-29T00:53:03Z,5240000,False,,,0,,V. Edgecombe REBOUND (Off:1 Def:2),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,,,,,534.0,3.0,2.0,1.0,,,,,,,,,
536,PT10M43.00S,2025-10-29T00:53:04.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642845,88.25558475689881,63.725490196078425,1610612755,113,96,2025-10-29T01:01:30Z,5242500,False,69.0,58.0,1,right,MISS V. Edgecombe 8' driving floating Shot,[1642845],1610612755.0,PHI,driving floating,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,,,,8.98,,,,,,,,
537,PT10M42.00S,2025-10-29T00:53:05.7Z,4,REGULAR,rebound,offensive,[],203954,,,1610612755,113,96,2025-10-29T01:01:24Z,5243750,False,,,0,,J. Embiid REBOUND (Off:3 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,536.0,5.0,2.0,3.0,,,,,,,,,
554,PT10M41.00S,2025-10-29T00:53:05.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,92.32917214191852,50.245098039215684,1610612755,113,96,2025-10-29T01:01:24Z,5245000,False,1.0,20.0,1,right,MISS J. Embiid tip Layup,[203954],1610612755.0,PHI,tip,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.96,,,,,,,,
555,PT10M40.00S,2025-10-29T00:53:06.5Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,113,96,2025-10-29T00:59:07Z,5247500,False,,,0,,K. George REBOUND (Off:0 Def:5),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,554.0,5.0,5.0,0.0,,,,,,,,,
538,PT10M25.00S,2025-10-29T00:53:20.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,7.703679369250986,56.127450980392155,1610612764,113,96,2025-10-29T00:53:24Z,5270000,False,-31.0,20.0,1,left,MISS C. Whitmore cutting Layup,[1641715],1610612764.0,WAS,cutting,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.65,,,,,,,,
539,PT10M23.00S,2025-10-29T00:53:22.5Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,113,96,2025-10-29T00:53:24Z,5280000,False,,,0,,J. Embiid REBOUND (Off:3 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,538.0,6.0,3.0,3.0,,,,,,,,,
540,PT10M16.00S,2025-10-29T00:53:29.4Z,4,REGULAR,3pt,Jump Shot,[],1642845,80.6340341655716,3.9215686274509802,1610612755,113,99,2025-10-29T00:53:34Z,5290000,False,-230.0,130.0,1,right,V. Edgecombe 26' 3PT  (14 PTS) (Q. Grimes 3 AST),"[1642845, 1629656]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Left Center,,,,,,Made,14.0,,,,,26.43,Q. Grimes,1629656.0,3.0,,,,,
542,PT10M15.00S,2025-10-29T00:53:36.1Z,4,REGULAR,foul,technical,['1freethrow'],1641715,,,1610612764,113,99,2025-10-29T00:53:45Z,5310000,False,,,0,,C. Whitmore technical FOUL (1 Tech),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,1155.0,2.0,1.0,,,,,,,,,,,,,,,,,
543,PT10M15.00S,2025-10-29T00:53:57.8Z,4,REGULAR,freethrow,1 of 1,[],1630178,,,1610612764,113,100,2025-10-29T00:53:57Z,5320000,False,,,0,,T. Maxey technical Free Throw 1 of 1 (19 PTS),[1630178],1610612755.0,PHI,technical,,,Maxey,T. Maxey,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
544,PT10M15.00S,2025-10-29T00:53:59.9Z,4,REGULAR,substitution,out,[],1641715,,,1610612764,113,100,2025-10-29T00:54:04Z,5330000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT10M15.00S,2025-10-29T00:53:59.9Z,4,REGULAR,substitution,in,[],203468,,,1610612764,113,100,2025-10-29T00:54:04Z,5340000,False,,,0,,SUB in: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M59.00S,2025-10-29T00:54:25.7Z,4,REGULAR,3pt,Jump Shot,[],1642848,17.16491458607096,97.05882352941177,1610612764,113,100,2025-10-29T00:55:29Z,5350000,False,-235.0,109.0,1,left,MISS T. Johnson 25' 3PT,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.93,,,,,,,,
547,PT09M55.00S,2025-10-29T00:54:29.4Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,113,100,2025-10-29T00:54:29Z,5360000,False,,,0,,J. Embiid REBOUND (Off:3 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Left Center,,,,,,,,546.0,7.0,4.0,3.0,,,,,,,,,
548,PT09M52.00S,2025-10-29T00:54:35.3Z,4,REGULAR,foul,personal,[],1642848,,,1610612755,113,100,2025-10-29T00:54:37Z,5370000,False,,,0,,T. Johnson personal FOUL (3 PF),"[1642848, 1630570]",1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,203054.0,3.0,0.0,Watford,1630570.0,,,,,,,,,,,,,,,
550,PT09M46.00S,2025-10-29T00:54:57.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.38042049934296,41.17647058823529,1610612755,113,100,2025-10-29T00:55:32Z,5390000,False,-44.0,10.0,1,right,MISS T. Maxey Layup - blocked,"[1630178, 1642273]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,4.52,,,,,George,1642273.0,,
551,PT09M46.00S,2025-10-29T00:54:57.7Z,4,REGULAR,block,,[],1642273,,,1610612755,113,100,2025-10-29T00:55:00Z,5400000,False,,,0,,K. George BLOCK (1 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
552,PT09M46.00S,2025-10-29T00:54:57.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,113,100,2025-10-29T00:55:32Z,5410000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,550.0,,,,,,,,,,,,
556,PT09M42.00S,2025-10-29T00:55:19.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642845,87.72996057818659,34.80392156862745,1610612755,113,100,2025-10-29T01:30:00Z,5430000,False,-76.0,63.0,1,right,MISS V. Edgecombe 9' driving Layup,[1642845],1610612755.0,PHI,driving,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,,,,9.86,,,,,,,,
557,PT09M39.00S,2025-10-29T00:55:22.8Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,113,100,2025-10-29T00:55:34Z,5440000,False,,,0,,K. George REBOUND (Off:0 Def:6),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,556.0,6.0,6.0,0.0,,,,,,,,,
558,PT09M35.00S,2025-10-29T00:55:25.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203468,22.552562417871222,90.44117647058823,1610612764,116,100,2025-10-29T01:06:33Z,5450000,False,-202.0,159.0,1,left,C. McCollum 25' 3PT running (14 PTS) (T. Johnson 2 AST),"[203468, 1642848]",1610612764.0,WAS,running,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,,,Made,14.0,,,,,25.75,T. Johnson,1642848.0,2.0,,,,,
560,PT09M14.00S,2025-10-29T00:55:50.2Z,4,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612755,116,100,2025-10-29T00:56:05Z,5470000,False,,,0,,K. George shooting personal FOUL (3 PF) (Maxey 2 FT),"[1642273, 1630178]",1610612764.0,WAS,shooting,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,1155.0,3.0,0.0,Maxey,1630178.0,,,,,,,,,,,,,,,
562,PT09M14.00S,2025-10-29T00:56:15.0Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,116,100,2025-10-29T00:56:15Z,5490000,False,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
563,PT09M14.00S,2025-10-29T00:56:15.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,116,100,2025-10-29T00:56:15Z,5500000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,562.0,,,,,,,,,,,,
564,PT09M14.00S,2025-10-29T00:56:31.7Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,116,101,2025-10-29T00:56:31Z,5510000,False,,,0,,T. Maxey Free Throw 2 of 2 (20 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
565,PT09M02.00S,2025-10-29T00:56:43.9Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612764,116,101,2025-10-29T00:56:52Z,5520000,False,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 1642845]",1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,,,Edgecombe,1642845.0
566,PT09M02.00S,2025-10-29T00:56:43.9Z,4,REGULAR,steal,,[],1642845,,,1610612755,116,101,2025-10-29T00:56:45Z,5530000,False,,,0,,V. Edgecombe STEAL (1 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
567,PT08M57.00S,2025-10-29T00:56:48.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629656,92.59198423127464,44.85294117647059,1610612755,116,103,2025-10-29T00:57:02Z,5540000,False,-26.0,17.0,1,right,Q. Grimes running finger roll Layup (11 PTS) (V. Edgecombe 4 AST),"[1629656, 1642845]",1610612755.0,PHI,running finger roll,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,,3.09,V. Edgecombe,1642845.0,4.0,,,,,
