actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
350,PT11M27.00S,2022-10-27T01:21:56.2Z,3,REGULAR,3pt,Jump Shot,[],1626156,79.31997371879106,89.2156862745098,1610612750,71,55,2022-10-27T01:22:04Z,3480000,196.0,142.0,1,right,D. Russell 24' 3PT  (11 PTS) (A. Edwards 7 AST),"[1626156, 1630162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,24.21,Made,11.0,,,,,A. Edwards,1630162.0,7.0,,,,,,,,,,
352,PT11M16.00S,2022-10-27T01:22:07.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,8.886333771353483,43.872549019607845,1610612759,71,57,2022-10-27T01:22:14Z,3500000,31.0,31.0,1,left,J. Sochan driving finger roll Layup (10 PTS),[1631110],1610612759.0,SAS,driving finger roll,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,4.36,Made,10.0,,,,,,,,,,,,,,,,,
353,PT11M00.00S,2022-10-27T01:22:23.4Z,3,REGULAR,3pt,Jump Shot,[],1630183,70.51576872536137,71.81372549019608,1610612750,74,57,2022-10-27T01:22:29Z,3510000,109.0,225.0,1,right,J. McDaniels 24' 3PT  (16 PTS) (D. Russell 8 AST),"[1630183, 1626156]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,24.98,Made,16.0,,,,,D. Russell,1626156.0,8.0,,,,,,,,,,
355,PT10M43.00S,2022-10-27T01:22:41.1Z,3,REGULAR,3pt,Jump Shot,[],1629640,17.559132720105126,92.64705882352942,1610612759,74,60,2022-10-27T01:22:46Z,3530000,-213.0,113.0,1,left,K. Johnson 24' 3PT  (10 PTS) (J. Richardson 5 AST),"[1629640, 1626196]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,24.11,Made,10.0,,,,,J. Richardson,1626196.0,5.0,,,,,,,,,,
357,PT10M27.00S,2022-10-27T01:22:56.9Z,3,REGULAR,turnover,lost ball,[],1626156,,,1610612750,74,60,2022-10-27T01:41:04Z,3550000,,,0,,D. Russell lost ball TURNOVER (2 TO),"[1626156, 1626196]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,,,Richardson,1626196.0
358,PT10M27.00S,2022-10-27T01:22:56.9Z,3,REGULAR,steal,,[],1626196,,,1610612759,74,60,2022-10-27T01:22:58Z,3560000,,,0,,J. Richardson STEAL (2 STL),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
359,PT10M23.00S,2022-10-27T01:23:00.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631110,8.492115637319317,44.85294117647059,1610612759,74,60,2022-10-27T01:23:17Z,3570000,26.0,27.0,1,left,MISS J. Sochan Layup - blocked,"[1631110, 1626157]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,,,,,,,Towns,1626157.0,,
360,PT10M23.00S,2022-10-27T01:23:00.8Z,3,REGULAR,block,,[],1626157,,,1610612759,74,60,2022-10-27T01:23:05Z,3580000,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
361,PT10M19.00S,2022-10-27T01:23:04.8Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,74,60,2022-10-27T01:23:17Z,3590000,,,0,,J. Poeltl REBOUND (Off:3 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,359.0,5.0,2.0,3.0,,,,,,,,,,,,,
362,PT10M18.00S,2022-10-27T01:23:09.9Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627751,5.590000152587891,50.0,1610612759,74,62,2022-10-27T01:23:26Z,3600000,0.0,0.0,1,left,J. Poeltl putback DUNK (6 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
364,PT10M02.00S,2022-10-27T01:23:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,91.80354796320631,46.568627450980394,1610612750,74,62,2022-10-27T01:23:44Z,3620000,-17.0,25.0,1,right,MISS R. Gobert Layup - blocked,"[203497, 1626196]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,Richardson,1626196.0,,
365,PT10M02.00S,2022-10-27T01:23:38.2Z,3,REGULAR,block,,[],1626196,,,1610612750,74,62,2022-10-27T01:23:40Z,3630000,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
366,PT10M01.00S,2022-10-27T01:23:39.2Z,3,REGULAR,rebound,defensive,[],1626196,,,1610612759,74,62,2022-10-27T01:40:38Z,3640000,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,364.0,2.0,2.0,0.0,,,,,,,,,,,,,
367,PT09M56.00S,2022-10-27T01:23:45.4Z,3,REGULAR,foul,personal,['2freethrow'],203497,,,1610612759,74,62,2022-10-27T01:23:52Z,3650000,,,0,,R. Gobert shooting personal FOUL (3 PF) (Poeltl 2 FT),"[203497, 1627751]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,3.0,0.0,Poeltl,1627751.0,,,,,
369,PT09M56.00S,2022-10-27T01:24:13.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627751,,,1610612759,74,63,2022-10-27T01:24:13Z,3670000,,,0,,J. Poeltl Free Throw 1 of 2 (7 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
370,PT09M56.00S,2022-10-27T01:24:26.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627751,,,1610612759,74,64,2022-10-27T01:24:26Z,3680000,,,0,,J. Poeltl Free Throw 2 of 2 (8 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
371,PT09M40.00S,2022-10-27T01:24:43.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,83.919185282523,50.49019607843137,1610612750,74,64,2022-10-27T01:34:46Z,3690000,2.0,99.0,1,right,MISS D. Russell 9' driving floating Shot,[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,9.87,Missed,,,,,,,,,,,,,,,,,,
372,PT09M37.00S,2022-10-27T01:24:46.9Z,3,REGULAR,rebound,defensive,[],1626196,,,1610612759,74,64,2022-10-27T01:24:50Z,3700000,,,0,,J. Richardson REBOUND (Off:0 Def:3),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,,,,371.0,3.0,3.0,0.0,,,,,,,,,,,,,
373,PT09M23.00S,2022-10-27T01:25:01.1Z,3,REGULAR,3pt,Jump Shot,[],1626196,30.962549277266753,66.66666666666666,1610612759,74,67,2022-10-27T01:25:06Z,3710000,-83.0,239.0,1,left,J. Richardson 25' 3PT  (9 PTS) (T. Jones 2 AST),"[1626196, 1630200]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,25.26,Made,9.0,,,,,T. Jones,1630200.0,2.0,,,,,,,,,,
375,PT09M22.00S,2022-10-27T01:25:08.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,74,67,2022-10-27T01:25:08Z,3730000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT09M12.00S,2022-10-27T01:28:09.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,91.67214191852825,51.71568627450981,1610612750,76,67,2022-10-27T01:28:35Z,3740000,9.0,26.0,1,right,R. Gobert Layup (6 PTS) (K. Towns 3 AST),"[203497, 1626157]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.72,Made,6.0,,,,,K. Towns,1626157.0,3.0,,,,,,,,,,
381,PT09M02.00S,2022-10-27T01:28:18.7Z,3,REGULAR,turnover,lost ball,[],1629640,,,1610612759,76,67,2022-10-27T01:28:40Z,3760000,,,0,,K. Johnson lost ball TURNOVER (3 TO),"[1629640, 203497]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,3.0,,,Gobert,203497.0
382,PT09M02.00S,2022-10-27T01:28:18.7Z,3,REGULAR,steal,,[],203497,,,1610612750,76,67,2022-10-27T01:48:17Z,3770000,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
383,PT08M57.00S,2022-10-27T01:28:25.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626157,87.72996057818659,40.931372549019606,1610612750,78,67,2022-10-27T01:28:45Z,3780000,-45.0,63.0,1,right,K. Towns 7' turnaround Hook (11 PTS) (D. Russell 9 AST),"[1626157, 1626156]",1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.74,Made,11.0,,,,,D. Russell,1626156.0,9.0,,,,,,,,,,
385,PT08M57.00S,2022-10-27T01:28:31.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,78,67,2022-10-27T01:28:31Z,3800000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT08M41.00S,2022-10-27T01:31:38.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629640,7.046649145860711,51.225490196078425,1610612759,78,69,2022-10-27T01:31:46Z,3810000,-6.0,14.0,1,left,K. Johnson driving DUNK (12 PTS) (J. Richardson 6 AST),"[1629640, 1626196]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.5,Made,12.0,,,,,J. Richardson,1626196.0,6.0,,,,,,,,,,
388,PT08M41.00S,2022-10-27T01:31:42.1Z,3,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612759,78,69,2022-10-27T01:31:49Z,3830000,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Johnson 1 FT),"[1630183, 1629640]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628953.0,1.0,0.0,Johnson,1629640.0,,,,,
390,PT08M41.00S,2022-10-27T01:32:02.5Z,3,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,78,70,2022-10-27T01:32:02Z,3850000,,,0,,K. Johnson Free Throw 1 of 1 (13 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
391,PT08M21.00S,2022-10-27T01:32:26.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,95.0886990801577,51.225490196078425,1610612750,78,70,2022-10-27T01:32:32Z,3860000,6.0,-6.0,1,right,MISS D. Russell reverse Layup,[1626156],1610612750.0,MIN,reverse,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
392,PT08M19.00S,2022-10-27T01:32:28.1Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,78,70,2022-10-27T01:32:32Z,3870000,,,0,,J. Poeltl REBOUND (Off:3 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,391.0,6.0,3.0,3.0,,,,,,,,,,,,,
393,PT08M15.00S,2022-10-27T01:32:31.9Z,3,REGULAR,3pt,Jump Shot,[],1631110,24.78646517739816,16.176470588235293,1610612759,78,70,2022-10-27T01:32:42Z,3880000,169.0,180.0,1,left,MISS J. Sochan 24' 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,24.73,Missed,,,,,,,,,,,,,,,,,,
394,PT08M13.00S,2022-10-27T01:32:33.9Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,78,70,2022-10-27T01:32:42Z,3890000,,,0,,R. Gobert REBOUND (Off:0 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,393.0,6.0,6.0,0.0,,,,,,,,,,,,,
395,PT08M03.00S,2022-10-27T01:32:44.3Z,3,REGULAR,turnover,lost ball,[],1630162,,,1610612750,78,70,2022-10-27T01:32:49Z,3900000,,,0,,A. Edwards lost ball TURNOVER (3 TO),"[1630162, 1631110]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,3.0,,,Sochan,1631110.0
396,PT08M03.00S,2022-10-27T01:32:44.3Z,3,REGULAR,steal,,[],1631110,,,1610612759,78,70,2022-10-27T01:32:46Z,3910000,,,0,,J. Sochan STEAL (1 STL),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
397,PT07M58.00S,2022-10-27T01:32:50.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627751,12.040078843626807,50.98039215686274,1610612759,78,70,2022-10-27T01:43:06Z,3920000,-5.0,61.0,1,left,MISS J. Poeltl 6' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,6.09,Missed,,,,,,,,,,,,,,,,,,
398,PT07M54.00S,2022-10-27T01:32:54.1Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,78,70,2022-10-27T01:32:56Z,3930000,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,397.0,4.0,4.0,0.0,,,,,,,,,,,,,
399,PT07M47.00S,2022-10-27T01:33:01.9Z,3,REGULAR,foul,personal,[],1630200,,,1610612750,78,70,2022-10-27T01:33:09Z,3940000,,,0,,T. Jones personal FOUL (2 PF),"[1630200, 1626156]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,204059.0,2.0,0.0,Russell,1626156.0,,,,,
401,PT07M38.00S,2022-10-27T01:33:28.8Z,3,REGULAR,2pt,Jump Shot,[],1626157,79.05716162943496,19.852941176470587,1610612750,80,70,2022-10-27T01:33:33Z,3960000,-151.0,144.0,1,right,K. Towns 20' turnaround Jump Shot (13 PTS) (A. Edwards 8 AST),"[1626157, 1630162]",1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left Center,20.87,Made,13.0,,,,,A. Edwards,1630162.0,8.0,,,,,,,,,,
403,PT07M16.00S,2022-10-27T01:33:50.1Z,3,REGULAR,foul,personal,['3freethrow'],1630183,,,1610612759,80,70,2022-10-27T01:33:58Z,3980000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Johnson 3 FT),"[1630183, 1629640]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628953.0,2.0,0.0,Johnson,1629640.0,,,,,
406,PT07M16.00S,2022-10-27T01:34:17.7Z,3,REGULAR,freethrow,1 of 3,[],1629640,,,1610612759,80,71,2022-10-27T01:34:17Z,4000000,,,0,,K. Johnson Free Throw 1 of 3 (14 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
407,PT07M16.00S,2022-10-27T01:34:34.3Z,3,REGULAR,freethrow,2 of 3,[],1629640,,,1610612759,80,72,2022-10-27T01:34:34Z,4010000,,,0,,K. Johnson Free Throw 2 of 3 (15 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
408,PT07M16.00S,2022-10-27T01:34:47.7Z,3,REGULAR,freethrow,3 of 3,[],1629640,,,1610612759,80,73,2022-10-27T01:34:47Z,4020000,,,0,,K. Johnson Free Throw 3 of 3 (16 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
410,PT07M08.00S,2022-10-27T01:35:15.8Z,3,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,80,73,2022-10-27T01:35:21Z,4040000,,,0,,D. Russell bad pass out-of-bounds TURNOVER (3 TO),[1626156],1610612750.0,MIN,bad pass,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,204059.0,,,,,3.0,,,,
411,PT06M54.00S,2022-10-27T01:35:43.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631110,8.492115637319317,56.372549019607845,1610612759,80,73,2022-10-27T01:35:48Z,4050000,-32.0,27.0,1,left,MISS J. Sochan driving Layup,[1631110],1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
412,PT06M53.00S,2022-10-27T01:35:44.1Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,80,73,2022-10-27T01:55:27Z,4060000,,,0,,J. Poeltl REBOUND (Off:4 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,411.0,7.0,3.0,4.0,,,,,,,,,,,,,
539,PT06M51.00S,2022-10-27T01:35:55.1Z,3,REGULAR,turnover,lost ball,[],1627751,,,1610612759,80,73,2022-10-27T01:55:49Z,4065000,,,0,,J. Poeltl lost ball TURNOVER (2 TO),"[1627751, 1626157]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,,,Towns,1626157.0
540,PT06M51.00S,2022-10-27T01:35:55.1Z,3,REGULAR,steal,,[],1626157,,,1610612750,80,73,2022-10-27T01:55:49Z,4067500,,,0,,K. Towns STEAL (2 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
413,PT06M33.00S,2022-10-27T01:36:07.2Z,3,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,80,73,2022-10-27T01:36:13Z,4070000,,,0,,D. Russell bad pass out-of-bounds TURNOVER (4 TO),[1626156],1610612750.0,MIN,bad pass,,,Russell,D. Russell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,203054.0,,,,,4.0,,,,
414,PT06M33.00S,2022-10-27T01:36:13.8Z,3,REGULAR,substitution,out,[],1630200,,,1610612759,80,73,2022-10-27T01:36:18Z,4080000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M33.00S,2022-10-27T01:36:13.8Z,3,REGULAR,substitution,in,[],203926,,,1610612759,80,73,2022-10-27T01:36:18Z,4090000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M09.00S,2022-10-27T01:36:54.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631110,9.674770039421814,46.32352941176471,1610612759,80,73,2022-10-27T01:37:04Z,4100000,18.0,38.0,1,left,MISS J. Sochan driving floating Shot,[1631110],1610612759.0,SAS,driving floating,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,,
417,PT06M08.00S,2022-10-27T01:36:55.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,80,73,2022-10-27T01:37:04Z,4110000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,416.0,,,,,,,,,,,,,,,,
419,PT06M08.00S,2022-10-27T01:37:02.7Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,80,73,2022-10-27T01:37:14Z,4130000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M08.00S,2022-10-27T01:37:02.7Z,3,REGULAR,substitution,out,[],203497,,,1610612750,80,73,2022-10-27T01:37:14Z,4140000,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M08.00S,2022-10-27T01:37:02.7Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,80,73,2022-10-27T01:37:14Z,4150000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M08.00S,2022-10-27T01:37:02.7Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,80,73,2022-10-27T01:37:14Z,4160000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT05M52.00S,2022-10-27T01:37:35.7Z,3,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,80,73,2022-10-27T01:37:42Z,4170000,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (4 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,204059.0,,,,,4.0,,,,
424,PT05M52.00S,2022-10-27T01:37:38.6Z,3,REGULAR,substitution,out,[],1631110,,,1610612759,80,73,2022-10-27T01:37:43Z,4180000,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M52.00S,2022-10-27T01:37:38.6Z,3,REGULAR,substitution,in,[],1628966,,,1610612759,80,73,2022-10-27T01:37:43Z,4190000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M41.00S,2022-10-27T01:37:58.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,6.389618922470433,55.63725490196079,1610612759,80,75,2022-10-27T01:38:05Z,4200000,-28.0,8.0,1,left,J. Poeltl cutting Layup (10 PTS) (J. Richardson 7 AST),"[1627751, 1626196]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,2.92,Made,10.0,,,,,J. Richardson,1626196.0,7.0,,,,,,,,,,
428,PT05M33.00S,2022-10-27T01:38:09.4Z,3,REGULAR,foul,personal,['2freethrow'],203926,,,1610612750,80,75,2022-10-27T01:38:17Z,4220000,,,0,,D. McDermott shooting personal FOUL (2 PF) (McLaughlin 2 FT),"[203926, 1629162]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628953.0,2.0,0.0,McLaughlin,1629162.0,,,,,
430,PT05M33.00S,2022-10-27T01:38:40.2Z,3,REGULAR,freethrow,1 of 2,[],1629162,,,1610612750,81,75,2022-10-27T01:38:40Z,4240000,,,0,,J. McLaughlin Free Throw 1 of 2 (1 PTS),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
431,PT05M33.00S,2022-10-27T01:38:55.8Z,3,REGULAR,freethrow,2 of 2,[],1629162,,,1610612750,82,75,2022-10-27T01:38:55Z,4250000,,,0,,J. McLaughlin Free Throw 2 of 2 (2 PTS),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
432,PT05M23.00S,2022-10-27T01:39:07.2Z,3,REGULAR,3pt,Jump Shot,[],1629640,6.652431011826544,4.411764705882353,1610612759,82,75,2022-10-27T01:39:11Z,4260000,228.0,10.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,22.81,Missed,,,,,,,,,,,,,,,,,,
433,PT05M20.00S,2022-10-27T01:39:10.2Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,82,75,2022-10-27T01:39:11Z,4270000,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,432.0,2.0,2.0,0.0,,,,,,,,,,,,,
434,PT05M02.00S,2022-10-27T01:39:27.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,90.88370565045992,57.107843137254896,1610612750,82,75,2022-10-27T01:39:32Z,4280000,36.0,33.0,1,right,MISS J. McLaughlin driving floating bank Shot,[1629162],1610612750.0,MIN,driving floating bank,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),0-8 Center,4.86,Missed,,,,,,,,,,,,,,,,,,
435,PT05M00.00S,2022-10-27T01:39:29.7Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,82,75,2022-10-27T01:39:32Z,4290000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:3),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,434.0,4.0,3.0,1.0,,,,,,,,,,,,,
436,PT04M55.00S,2022-10-27T01:39:34.9Z,3,REGULAR,turnover,lost ball,[],1628966,,,1610612759,82,75,2022-10-27T01:39:40Z,4300000,,,0,,K. Bates-Diop lost ball TURNOVER (3 TO),"[1628966, 1629162]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,3.0,,,McLaughlin,1629162.0
437,PT04M55.00S,2022-10-27T01:39:34.9Z,3,REGULAR,steal,,[],1629162,,,1610612750,82,75,2022-10-27T01:39:37Z,4310000,,,0,,J. McLaughlin STEAL (1 STL),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
