actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
600,PT08M55.00S,2023-02-04T03:16:19.9Z,4,REGULAR,turnover,lost ball,[],1627854,,,1610612750,80,100,2023-02-04T03:16:24Z,5950000,False,,,0,,B. Forbes lost ball TURNOVER (1 TO),"[1627854, 1630284]",1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,Mid-Range,16-24 Right,,,,,,,,,1.0,,,,Harris,1630284.0,,,,,,
601,PT08M55.00S,2023-02-04T03:16:19.9Z,4,REGULAR,steal,,[],1630284,,,1610612753,80,100,2023-02-04T03:16:22Z,5960000,False,,,0,,K. Harris STEAL (1 STL),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
602,PT08M52.00S,2023-02-04T03:16:23.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629626,7.703679369250986,49.754901960784316,1610612753,80,102,2023-02-04T03:16:29Z,5970000,False,1.0,20.0,1,left,B. Bol alley-oop DUNK (14 PTS) (C. Anthony 4 AST),"[1629626, 1630175]",1610612753.0,ORL,alley-oop,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,14.0,,,C. Anthony,1630175.0,4.0,,,,,,,,
604,PT08M52.00S,2023-02-04T03:16:29.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,80,102,2023-02-04T03:16:29Z,5990000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT08M52.00S,2023-02-04T03:19:03.0Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,80,102,2023-02-04T03:19:16Z,6000000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT08M52.00S,2023-02-04T03:19:03.0Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,80,102,2023-02-04T03:19:16Z,6010000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT08M37.00S,2023-02-04T03:19:36.0Z,4,REGULAR,3pt,Jump Shot,[],1630346,74.32654402102497,16.666666666666664,1610612750,83,102,2023-02-04T03:19:42Z,6020000,False,-167.0,189.0,1,right,M. Ryan 25' 3PT  (3 PTS) (B. Forbes 1 AST),"[1630346, 1627854]",1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Left Center,25.19,Made,,,,,3.0,,,B. Forbes,1627854.0,1.0,,,,,,,,
610,PT08M15.00S,2023-02-04T03:19:58.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,9.017739816031538,48.77450980392157,1610612753,83,104,2023-02-04T03:20:03Z,6040000,False,6.0,32.0,1,left,M. Wagner Layup (19 PTS) (C. Anthony 5 AST),"[1629021, 1630175]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,19.0,,,C. Anthony,1630175.0,5.0,,,,,,,,
612,PT08M03.00S,2023-02-04T03:20:09.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630346,92.9862023653088,49.754901960784316,1610612750,85,104,2023-02-04T03:20:17Z,6060000,False,-1.0,13.0,1,right,M. Ryan Layup (5 PTS) (D. Russell 4 AST),"[1630346, 1626156]",1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,5.0,,,D. Russell,1626156.0,4.0,,,,,,,,
614,PT07M47.00S,2023-02-04T03:20:29.9Z,4,REGULAR,turnover,traveling,[],1629626,,,1610612753,85,104,2023-02-04T03:20:36Z,6080000,False,,,0,,B. Bol traveling TURNOVER (3 TO),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,,,,,202037.0,3.0,,,,,,,,,,,
615,PT07M34.00S,2023-02-04T03:20:55.2Z,4,REGULAR,foul,personal,[],1630175,,,1610612750,85,104,2023-02-04T03:21:02Z,6090000,False,,,0,,C. Anthony personal FOUL (4 PF),"[1630175, 1630568]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202037.0,,,,,,,,,4.0,0.0,Garza,1630568.0
617,PT07M28.00S,2023-02-04T03:21:16.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,69.33311432325887,71.56862745098039,1610612750,88,104,2023-02-04T03:21:22Z,6110000,False,108.0,236.0,1,right,D. Russell 25' 3PT step back (17 PTS),[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,25.93,Made,,,,,17.0,,,,,,,,,,,,,
618,PT07M11.00S,2023-02-04T03:21:34.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,8.229303547963205,49.01960784313725,1610612753,88,104,2023-02-04T03:21:40Z,6120000,False,5.0,25.0,1,left,MISS M. Wagner Layup,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,,
620,PT07M08.00S,2023-02-04T03:21:37.6Z,4,REGULAR,rebound,defensive,[],1630568,,,1610612750,88,104,2023-02-04T03:21:40Z,6140000,False,,,0,,L. Garza REBOUND (Off:1 Def:1),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,618.0,2.0,1.0,1.0,,,,,,,,,,,,,,
621,PT07M03.00S,2023-02-04T03:21:43.2Z,4,REGULAR,foul,personal,['3freethrow'],1630284,,,1610612750,88,104,2023-02-04T03:21:51Z,6150000,False,,,0,,K. Harris shooting personal FOUL (1 PF) (Russell 3 FT),"[1630284, 1626156]",1610612753.0,ORL,shooting,,,Harris,K. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,202037.0,,,,,,,,,1.0,0.0,Russell,1626156.0
623,PT07M03.00S,2023-02-04T03:22:08.7Z,4,REGULAR,freethrow,1 of 3,[],1626156,,,1610612750,89,104,2023-02-04T03:22:08Z,6170000,False,,,0,,D. Russell Free Throw 1 of 3 (18 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
624,PT07M03.00S,2023-02-04T03:22:22.0Z,4,REGULAR,freethrow,2 of 3,[],1626156,,,1610612750,90,104,2023-02-04T03:22:21Z,6180000,False,,,0,,D. Russell Free Throw 2 of 3 (19 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
625,PT07M03.00S,2023-02-04T03:22:37.4Z,4,REGULAR,freethrow,3 of 3,[],1626156,,,1610612750,91,104,2023-02-04T03:22:37Z,6190000,False,,,0,,D. Russell Free Throw 3 of 3 (20 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
626,PT06M49.00S,2023-02-04T03:22:54.5Z,4,REGULAR,3pt,Jump Shot,[],1630175,26.49474375821288,79.16666666666666,1610612753,91,107,2023-02-04T03:23:08Z,6200000,False,-146.0,197.0,1,left,C. Anthony 24' 3PT  (16 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,24.48,Made,,,,,16.0,,,,,,,,,,,,,
627,PT06M41.00S,2023-02-04T03:23:02.4Z,4,REGULAR,3pt,Jump Shot,[],1626156,66.44218134034165,38.72549019607843,1610612750,94,107,2023-02-04T03:23:11Z,6210000,False,-56.0,263.0,1,right,D. Russell 26' 3PT  (23 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,26.89,Made,,,,,23.0,,,,,,,,,,,,,
628,PT06M24.00S,2023-02-04T03:23:19.1Z,4,REGULAR,turnover,bad pass,[],1630175,,,1610612753,94,107,2023-02-04T03:32:48Z,6220000,False,,,0,,C. Anthony bad pass TURNOVER (2 TO),"[1630175, 1630346]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,,,,Ryan,1630346.0,,,,,,
629,PT06M24.00S,2023-02-04T03:23:19.1Z,4,REGULAR,steal,,[],1630346,,,1610612750,94,107,2023-02-04T03:23:27Z,6230000,False,,,0,,M. Ryan STEAL (1 STL),[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
630,PT06M19.00S,2023-02-04T03:23:24.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630346,69.72733245729303,71.56862745098039,1610612750,94,107,2023-02-04T03:23:30Z,6240000,False,108.0,232.0,1,right,MISS M. Ryan 25' 3PT,[1630346],1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
631,PT06M17.00S,2023-02-04T03:23:26.8Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,94,107,2023-02-04T03:23:26Z,6250000,False,,,0,,F. Wagner REBOUND (Off:1 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,630.0,6.0,5.0,1.0,,,,,,,,,,,,,,
632,PT06M10.00S,2023-02-04T03:23:36.7Z,4,REGULAR,foul,personal,[],1627854,,,1610612753,94,107,2023-02-04T03:23:42Z,6260000,False,,,0,,B. Forbes personal FOUL (1 PF),"[1627854, 1630532]",1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,Above the Break 3,24+ Left Center,,,,,,,,202058.0,,,,,,,,,1.0,0.0,Wagner,1630532.0
634,PT06M02.00S,2023-02-04T03:24:03.4Z,4,REGULAR,turnover,out-of-bounds,[],1630532,,,1610612753,94,107,2023-02-04T03:41:48Z,6280000,False,,,0,,F. Wagner bad pass out-of-bounds TURNOVER (3 TO),[1630532],1610612753.0,ORL,bad pass,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,3.0,,,,,,,,,,,
635,PT05M54.00S,2023-02-04T03:24:14.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630568,79.31997371879106,8.333333333333332,1610612750,94,107,2023-02-04T03:24:21Z,6290000,False,-208.0,142.0,1,right,MISS L. Garza 25' 3PT,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
636,PT05M51.00S,2023-02-04T03:24:17.3Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,94,107,2023-02-04T03:24:17Z,6300000,False,,,0,,N. Reid REBOUND (Off:2 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,635.0,2.0,0.0,2.0,,,,,,,,,,,,,,
638,PT05M49.00S,2023-02-04T03:24:19.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626156,68.80749014454665,65.68627450980392,1610612750,97,107,2023-02-04T03:24:25Z,6320000,False,78.0,241.0,1,right,D. Russell 25' 3PT  (26 PTS) (N. Reid 1 AST),"[1626156, 1629675]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,25.31,Made,,,,,26.0,,,N. Reid,1629675.0,1.0,,,,,,,,
640,PT05M47.00S,2023-02-04T03:24:26.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,97,107,2023-02-04T03:24:26Z,6340000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT05M47.00S,2023-02-04T03:26:46.1Z,4,REGULAR,substitution,out,[],1630284,,,1610612753,97,107,2023-02-04T03:26:55Z,6350000,False,,,0,,SUB out: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT05M47.00S,2023-02-04T03:26:46.1Z,4,REGULAR,substitution,out,[],1629626,,,1610612753,97,107,2023-02-04T03:26:55Z,6360000,False,,,0,,SUB out: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT05M47.00S,2023-02-04T03:26:46.1Z,4,REGULAR,substitution,out,[],1629021,,,1610612753,97,107,2023-02-04T03:26:55Z,6370000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT05M47.00S,2023-02-04T03:26:46.1Z,4,REGULAR,substitution,in,[],1631094,,,1610612753,97,107,2023-02-04T03:26:55Z,6380000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT05M47.00S,2023-02-04T03:26:46.1Z,4,REGULAR,substitution,in,[],203914,,,1610612753,97,107,2023-02-04T03:26:55Z,6390000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT05M47.00S,2023-02-04T03:26:46.1Z,4,REGULAR,substitution,in,[],1628365,,,1610612753,97,107,2023-02-04T03:26:55Z,6400000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT05M34.00S,2023-02-04T03:27:32.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,8.229303547963205,50.0,1610612753,97,109,2023-02-04T03:27:38Z,6410000,False,0.0,25.0,1,left,P. Banchero cutting Layup (8 PTS) (G. Harris 1 AST),"[1631094, 203914]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,8.0,,,G. Harris,203914.0,1.0,,,,,,,,
649,PT05M34.00S,2023-02-04T03:27:36.4Z,4,REGULAR,foul,personal,['1freethrow'],1630346,,,1610612753,97,109,2023-02-04T03:27:48Z,6430000,False,,,0,,M. Ryan shooting personal FOUL (2 PF) (Banchero 1 FT),"[1630346, 1631094]",1610612750.0,MIN,shooting,,,Ryan,M. Ryan,,,,,Restricted Area,0-8 Center,,,,,,,,202037.0,,,,,,,,,2.0,0.0,Banchero,1631094.0
651,PT05M34.00S,2023-02-04T03:28:02.0Z,4,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,97,110,2023-02-04T03:28:02Z,6450000,False,,,0,,P. Banchero Free Throw 1 of 1 (9 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
652,PT05M21.00S,2023-02-04T03:28:16.7Z,4,REGULAR,3pt,Jump Shot,[],1630346,94.82588699080158,4.166666666666666,1610612750,100,110,2023-02-04T03:28:20Z,6460000,False,-229.0,-4.0,1,right,M. Ryan 3PT  (8 PTS) (L. Garza 1 AST),"[1630346, 1630568]",1610612750.0,MIN,,,,Ryan,M. Ryan,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,8.0,,,L. Garza,1630568.0,1.0,,,,,,,,
654,PT05M02.00S,2023-02-04T03:28:35.6Z,4,REGULAR,3pt,Jump Shot,[],1630532,31.225361366622867,70.09803921568627,1610612753,100,113,2023-02-04T03:28:40Z,6480000,False,-100.0,241.0,1,left,F. Wagner 26' 3PT  (7 PTS) (C. Anthony 6 AST),"[1630532, 1630175]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.11,Made,,,,,7.0,,,C. Anthony,1630175.0,6.0,,,,,,,,
656,PT04M51.00S,2023-02-04T03:28:46.5Z,4,REGULAR,turnover,bad pass,[],1626156,,,1610612750,100,113,2023-02-04T03:28:52Z,6500000,False,,,0,,D. Russell bad pass TURNOVER (6 TO),"[1626156, 1628365]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,6.0,,,,Fultz,1628365.0,,,,,,
657,PT04M51.00S,2023-02-04T03:28:46.5Z,4,REGULAR,steal,,[],1628365,,,1610612753,100,113,2023-02-04T03:28:48Z,6510000,False,,,0,,M. Fultz STEAL (2 STL),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
659,PT04M40.00S,2023-02-04T03:29:06.0Z,4,REGULAR,violation,kicked ball,[],1629675,,,1610612753,100,113,2023-02-04T03:29:23Z,6530000,False,,,0,,N. Reid kicked ball VIOLATION,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,
660,PT04M40.00S,2023-02-04T03:29:08.4Z,4,REGULAR,substitution,out,[],1629675,,,1610612753,100,113,2023-02-04T03:29:10Z,6540000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT04M40.00S,2023-02-04T03:29:08.4Z,4,REGULAR,substitution,in,[],1630162,,,1610612753,100,113,2023-02-04T03:29:10Z,6550000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT04M33.00S,2023-02-04T03:29:24.7Z,4,REGULAR,foul,offensive,[],1630532,,,1610612753,100,113,2023-02-04T03:29:41Z,6560000,False,,,0,,F. Wagner offensive FOUL (3 PF),"[1630532, 1626156]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,,202037.0,,,,,,,,,3.0,0.0,Russell,1626156.0
664,PT04M33.00S,2023-02-04T03:29:24.7Z,4,REGULAR,turnover,offensive foul,[],1630532,,,1610612753,100,113,2023-02-04T03:29:24Z,6580000,False,,,0,,F. Wagner offensive foul TURNOVER (4 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,,202037.0,4.0,,,,,,,,,,,
665,PT04M23.00S,2023-02-04T03:29:51.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,69.72733245729303,71.32352941176471,1610612750,100,113,2023-02-04T03:29:58Z,6590000,False,107.0,232.0,1,right,MISS D. Russell 25' step back 3PT,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,25.54,Missed,,,,,,,,,,,,,,,,,,
666,PT04M21.00S,2023-02-04T03:29:54.4Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612750,100,113,2023-02-04T03:29:54Z,6600000,False,,,0,,L. Garza REBOUND (Off:2 Def:1),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Right Center,,,665.0,3.0,1.0,2.0,,,,,,,,,,,,,,
667,PT04M20.00S,2023-02-04T03:29:55.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630568,93.11760840998686,50.0,1610612750,102,113,2023-02-04T03:30:00Z,6610000,False,0.0,12.0,1,right,L. Garza putback Layup (4 PTS),[1630568],1610612750.0,MIN,putback,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,4.0,,,,,,,,,,,,,
669,PT03M56.00S,2023-02-04T03:30:44.7Z,4,REGULAR,foul,personal,['2freethrow'],1627854,,,1610612753,102,113,2023-02-04T03:30:50Z,6630000,False,,,0,,B. Forbes shooting personal FOUL (2 PF) (Anthony 2 FT),"[1627854, 1630175]",1610612750.0,MIN,shooting,,,Forbes,B. Forbes,,,,,Mid-Range,8-16 Right,,,,,,,,202037.0,,,,,,,,,2.0,0.0,Anthony,1630175.0
671,PT03M56.00S,2023-02-04T03:31:12.1Z,4,REGULAR,freethrow,1 of 2,[],1630175,,,1610612753,102,114,2023-02-04T03:31:12Z,6650000,False,,,0,,C. Anthony Free Throw 1 of 2 (17 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
672,PT03M56.00S,2023-02-04T03:31:26.9Z,4,REGULAR,freethrow,2 of 2,[],1630175,,,1610612753,102,115,2023-02-04T03:31:26Z,6660000,False,,,0,,C. Anthony Free Throw 2 of 2 (18 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
673,PT03M45.00S,2023-02-04T03:31:42.4Z,4,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,102,115,2023-02-04T03:32:03Z,6670000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (4 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,4.0,,,,,,,,,,,
674,PT03M29.00S,2023-02-04T03:32:16.6Z,4,REGULAR,foul,personal,[],1630568,,,1610612753,102,115,2023-02-04T03:32:24Z,6680000,False,,,0,,L. Garza personal FOUL (1 PF),"[1630568, 1630175]",1610612750.0,MIN,,,,Garza,L. Garza,,,,,Mid-Range,16-24 Center,,,,,,,,202037.0,,,,,,,,,1.0,0.0,Anthony,1630175.0
677,PT03M25.00S,2023-02-04T03:34:05.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630568,,,1610612753,102,115,2023-02-04T03:34:13Z,6710000,False,,,0,,L. Garza shooting personal FOUL (2 PF) (Banchero 2 FT),"[1630568, 1631094]",1610612750.0,MIN,shooting,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202058.0,,,,,,,,,2.0,0.0,Banchero,1631094.0
680,PT03M25.00S,2023-02-04T03:35:07.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631094,,,1610612753,102,115,2023-02-04T03:35:07Z,6740000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
681,PT03M25.00S,2023-02-04T03:35:07.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,102,115,2023-02-04T03:35:07Z,6750000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,680.0,,,,,,,,,,,,,,,,,
682,PT03M25.00S,2023-02-04T03:35:26.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,102,116,2023-02-04T03:35:26Z,6760000,False,,,0,,P. Banchero Free Throw 2 of 2 (10 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
683,PT03M13.00S,2023-02-04T03:35:40.5Z,4,REGULAR,3pt,Jump Shot,[],1626156,67.62483574244416,40.68627450980392,1610612750,105,116,2023-02-04T03:35:45Z,6770000,False,-47.0,252.0,1,right,D. Russell 25' 3PT  (29 PTS) (A. Edwards 5 AST),"[1626156, 1630162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,25.61,Made,,,,,29.0,,,A. Edwards,1630162.0,5.0,,,,,,,,
686,PT03M00.00S,2023-02-04T03:36:12.4Z,4,REGULAR,substitution,out,[],1627854,,,1610612753,105,116,2023-02-04T03:36:16Z,6800000,False,,,0,,SUB out: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT03M00.00S,2023-02-04T03:36:12.4Z,4,REGULAR,substitution,in,[],1629669,,,1610612753,105,116,2023-02-04T03:36:16Z,6810000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT02M50.00S,2023-02-04T03:36:44.4Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630346,,,1610612753,105,116,2023-02-04T03:37:03Z,6820000,False,,,0,,M. Ryan defensive-3-second technical FOUL (1 Tech),[1630346],1610612750.0,MIN,defensive-3-second,,,Ryan,M. Ryan,,,,,,,,,,,,,,203591.0,,,,,,,,,2.0,1.0,,
689,PT02M50.00S,2023-02-04T03:37:04.4Z,4,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,105,116,2023-02-04T03:37:07Z,6830000,False,,,0,,MISS C. Anthony technical Free Throw 1 of 1,[1630175],1610612753.0,ORL,technical,,,Anthony,C. Anthony,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
690,PT02M50.00S,2023-02-04T03:37:04.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,105,116,2023-02-04T03:37:07Z,6840000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,689.0,,,,,,,,,,,,,,,,,
691,PT02M38.00S,2023-02-04T03:37:24.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,8.886333771353483,47.794117647058826,1610612753,105,118,2023-02-04T03:37:29Z,6850000,False,11.0,31.0,1,left,F. Wagner driving Layup (9 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.29,Made,,,,,9.0,,,,,,,,,,,,,
692,PT02M29.00S,2023-02-04T03:37:35.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,88.78120893561103,53.431372549019606,1610612750,105,118,2023-02-04T03:42:30Z,6860000,False,17.0,53.0,1,right,MISS J. Nowell floating Shot,[1629669],1610612750.0,MIN,floating,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,5.57,Missed,,,,,,,,,,,,,,,,,,
693,PT02M28.00S,2023-02-04T03:37:36.0Z,4,REGULAR,rebound,offensive,[],1630568,,,1610612750,105,118,2023-02-04T03:42:30Z,6870000,False,,,0,,L. Garza REBOUND (Off:3 Def:1),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,692.0,4.0,1.0,3.0,,,,,,,,,,,,,,
694,PT02M27.00S,2023-02-04T03:37:39.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630568,94.40999984741211,50.0,1610612750,107,118,2023-02-04T03:42:38Z,6880000,False,0.0,0.0,1,right,L. Garza tip Layup (6 PTS),[1630568],1610612750.0,MIN,tip,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,6.0,,,,,,,,,,,,,
