actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
649,PT04M38.00S,2022-10-29T02:08:39.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,96,90,2022-10-29T02:08:39Z,6390000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,648.0,,,,,,,,,,,
650,PT04M38.00S,2022-10-29T02:08:41.1Z,4,REGULAR,substitution,out,[],1629022,,,1610612750,96,90,2022-10-29T02:08:44Z,6400000,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT04M38.00S,2022-10-29T02:08:41.1Z,4,REGULAR,substitution,in,[],2544,,,1610612750,96,90,2022-10-29T02:08:44Z,6410000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT04M38.00S,2022-10-29T02:09:00.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627752,,,1610612750,97,90,2022-10-29T02:09:00Z,6420000,,,0,,T. Prince Free Throw 2 of 2 (13 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
653,PT04M19.00S,2022-10-29T02:09:26.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,93.24901445466492,50.245098039215684,1610612747,97,92,2022-10-29T02:09:34Z,6430000,1.0,11.0,1,right,W. Gabriel reverse Layup (8 PTS) (L. James 4 AST),"[1629117, 2544]",1610612747.0,LAL,reverse,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,1.11,Made,8.0,L. James,2544.0,4.0,,,,,,,,,,,,,,
655,PT04M18.00S,2022-10-29T02:09:35.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,97,92,2022-10-29T02:09:35Z,6450000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT04M03.00S,2022-10-29T02:12:40.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,15.719448094612352,40.931372549019606,1610612750,97,92,2022-10-29T02:12:45Z,6460000,45.0,95.0,1,left,MISS A. Edwards 10' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,10.55,Missed,,,,,,,,,,,,,,,,,,
657,PT04M01.00S,2022-10-29T02:12:42.5Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,97,92,2022-10-29T02:12:45Z,6470000,,,0,,R. Westbrook REBOUND (Off:1 Def:7),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,656.0,8.0,7.0,1.0,,,,,,,,
658,PT03M59.00S,2022-10-29T02:12:46.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.06636005256242,54.90196078431373,1610612747,97,92,2022-10-29T02:13:01Z,6480000,25.0,22.0,1,right,MISS R. Westbrook running Layup,[201566],1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,3.3,Missed,,,,,,,,,,,,,,,,,,
659,PT03M59.00S,2022-10-29T02:12:46.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,97,92,2022-10-29T02:13:01Z,6490000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,658.0,,,,,,,,,,,
661,PT03M40.00S,2022-10-29T02:13:51.0Z,4,REGULAR,3pt,Jump Shot,[],1630162,28.07161629434954,78.18627450980392,1610612750,100,92,2022-10-29T02:14:02Z,6510000,-141.0,211.0,1,left,A. Edwards 25' 3PT step back (27 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.41,Made,27.0,,,,,,,,,,,,,,,,,
662,PT03M33.00S,2022-10-29T02:14:02.5Z,4,REGULAR,foul,personal,['2freethrow'],1629669,,,1610612747,100,92,2022-10-29T02:14:14Z,6520000,,,0,,J. Nowell shooting personal FOUL (2 PF) (James 2 FT),"[1629669, 2544]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1627524.0,2.0,0.0,James,2544.0,,,
664,PT03M33.00S,2022-10-29T02:14:57.9Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,100,93,2022-10-29T02:14:57Z,6540000,,,0,,L. James Free Throw 1 of 2 (26 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
665,PT03M33.00S,2022-10-29T02:14:59.4Z,4,REGULAR,substitution,out,[],1627752,,,1610612747,100,93,2022-10-29T02:15:07Z,6550000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT03M33.00S,2022-10-29T02:14:59.4Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,100,93,2022-10-29T02:15:07Z,6560000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT03M33.00S,2022-10-29T02:14:59.4Z,4,REGULAR,substitution,in,[],1630183,,,1610612747,100,93,2022-10-29T02:15:07Z,6570000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT03M33.00S,2022-10-29T02:14:59.4Z,4,REGULAR,substitution,in,[],201976,,,1610612747,100,93,2022-10-29T02:15:07Z,6580000,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT03M33.00S,2022-10-29T02:15:22.9Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,100,94,2022-10-29T02:15:22Z,6590000,,,0,,L. James Free Throw 2 of 2 (27 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
670,PT03M33.00S,2022-10-29T02:15:27.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,100,94,2022-10-29T02:15:27Z,6600000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT03M16.00S,2022-10-29T02:17:25.7Z,4,REGULAR,3pt,Jump Shot,[],1626157,18.74178712220762,92.8921568627451,1610612750,103,94,2022-10-29T02:17:30Z,6610000,-214.0,124.0,1,left,K. Towns 24' 3PT  (21 PTS) (A. Edwards 2 AST),"[1626157, 1630162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,24.76,Made,21.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,
673,PT03M05.00S,2022-10-29T02:17:44.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,103,94,2022-10-29T02:19:34Z,6630000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT03M05.00S,2022-10-29T02:17:56.8Z,4,REGULAR,substitution,out,[],1629669,,,1610612747,103,94,2022-10-29T02:18:02Z,6640000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT03M05.00S,2022-10-29T02:17:56.8Z,4,REGULAR,substitution,in,[],1626156,,,1610612747,103,94,2022-10-29T02:18:02Z,6650000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT03M05.00S,2022-10-29T02:19:13.7Z,4,REGULAR,substitution,out,[],1629117,,,1610612747,103,94,2022-10-29T02:19:20Z,6660000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT03M05.00S,2022-10-29T02:19:13.7Z,4,REGULAR,substitution,in,[],1630559,,,1610612747,103,94,2022-10-29T02:19:20Z,6670000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M56.00S,2022-10-29T02:19:47.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612747,103,94,2022-10-29T02:20:04Z,6680000,,,0,,J. McDaniels shooting personal FOUL (6 PF) (Westbrook 2 FT),"[1630183, 201566]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201639.0,6.0,0.0,Westbrook,201566.0,,,
681,PT02M56.00S,2022-10-29T02:20:18.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,103,94,2022-10-29T02:20:18Z,6710000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT02M56.00S,2022-10-29T02:21:52.4Z,4,REGULAR,substitution,out,[],1630183,,,1610612747,103,94,2022-10-29T02:21:55Z,6730000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT02M56.00S,2022-10-29T02:21:52.4Z,4,REGULAR,substitution,in,[],1627752,,,1610612747,103,94,2022-10-29T02:21:55Z,6740000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT02M56.00S,2022-10-29T02:22:09.3Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,103,94,2022-10-29T02:22:09Z,6750000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
686,PT02M56.00S,2022-10-29T02:22:09.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,103,94,2022-10-29T02:22:09Z,6760000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,685.0,,,,,,,,,,,
687,PT02M56.00S,2022-10-29T02:22:24.6Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,103,95,2022-10-29T02:22:24Z,6770000,,,0,,R. Westbrook Free Throw 2 of 2 (17 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
688,PT02M43.00S,2022-10-29T02:22:38.7Z,4,REGULAR,3pt,Jump Shot,[],1626157,28.07161629434954,20.098039215686274,1610612750,103,95,2022-10-29T02:22:43Z,6780000,150.0,211.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,25.89,Missed,,,,,,,,,,,,,,,,,,
689,PT02M41.00S,2022-10-29T02:22:40.7Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,103,95,2022-10-29T02:22:43Z,6790000,,,0,,R. Gobert REBOUND (Off:7 Def:12),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,688.0,19.0,12.0,7.0,,,,,,,,
690,PT02M41.00S,2022-10-29T02:22:42.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628972,,,1610612750,103,95,2022-10-29T02:22:49Z,6800000,,,0,,T. Brown Jr. shooting personal FOUL (3 PF) (Gobert 2 FT),"[1628972, 203497]",1610612747.0,LAL,shooting,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202026.0,3.0,0.0,Gobert,203497.0,,,
692,PT02M41.00S,2022-10-29T02:23:10.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,103,95,2022-10-29T02:23:35Z,6820000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
693,PT02M41.00S,2022-10-29T02:23:10.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,103,95,2022-10-29T02:23:35Z,6830000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,692.0,,,,,,,,,,,
694,PT02M41.00S,2022-10-29T02:23:10.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,103,95,2022-10-29T02:23:35Z,6840000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
695,PT02M39.00S,2022-10-29T02:23:12.4Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,103,95,2022-10-29T02:23:53Z,6850000,,,0,,A. Reaves REBOUND (Off:1 Def:6),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,694.0,7.0,6.0,1.0,,,,,,,,
697,PT02M25.00S,2022-10-29T02:24:08.1Z,4,REGULAR,3pt,Jump Shot,[],1630559,68.41327201051249,50.98039215686274,1610612747,103,98,2022-10-29T02:24:13Z,6870000,5.0,244.0,1,right,A. Reaves 24' 3PT  (10 PTS) (L. James 5 AST),"[1630559, 2544]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,24.44,Made,10.0,L. James,2544.0,5.0,,,,,,,,,,,,,,
699,PT02M10.00S,2022-10-29T02:24:22.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.783837056504599,49.754901960784316,1610612750,105,98,2022-10-29T02:24:29Z,6890000,1.0,11.0,1,left,R. Gobert cutting DUNK (18 PTS) (K. Towns 7 AST),"[203497, 1626157]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.14,Made,18.0,K. Towns,1626157.0,7.0,,,,,,,,,,,,,,
701,PT01M54.00S,2022-10-29T02:24:41.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612747,105,98,2022-10-29T02:24:51Z,6910000,,,0,,A. Edwards personal FOUL (3 PF) (James 2 FT),"[1630162, 2544]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202026.0,3.0,1.0,James,2544.0,,,
704,PT01M54.00S,2022-10-29T02:25:03.5Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,105,98,2022-10-29T02:25:09Z,6940000,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,202026.0,,,,,,,
705,PT01M54.00S,2022-10-29T02:25:24.4Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,105,98,2022-10-29T02:25:24Z,6950000,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
706,PT01M54.00S,2022-10-29T02:25:24.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,105,98,2022-10-29T02:25:24Z,6960000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,705.0,,,,,,,,,,,
707,PT01M54.00S,2022-10-29T02:25:41.7Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,105,99,2022-10-29T02:25:41Z,6970000,,,0,,L. James Free Throw 2 of 2 (28 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
708,PT01M33.00S,2022-10-29T02:26:04.8Z,4,REGULAR,3pt,Jump Shot,[],1630162,23.603810775295663,87.25490196078431,1610612750,105,99,2022-10-29T02:26:10Z,6980000,-186.0,169.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.18,Missed,,,,,,,,,,,,,,,,,,
709,PT01M30.00S,2022-10-29T02:26:07.8Z,4,REGULAR,rebound,defensive,[],201976,,,1610612747,105,99,2022-10-29T02:26:10Z,6990000,,,0,,P. Beverley REBOUND (Off:1 Def:5),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,708.0,6.0,5.0,1.0,,,,,,,,
710,PT01M26.00S,2022-10-29T02:26:15.4Z,4,REGULAR,violation,kicked ball,[],203497,,,1610612747,105,99,2022-10-29T02:26:22Z,7000000,,,0,,R. Gobert kicked ball VIOLATION,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,1627524.0,,,,,,,
711,PT01M17.00S,2022-10-29T02:26:43.2Z,4,REGULAR,turnover,out-of-bounds,[],1628972,,,1610612747,105,99,2022-10-29T02:26:51Z,7010000,,,0,,T. Brown Jr. step out-of-bounds TURNOVER (4 TO),[1628972],1610612747.0,LAL,step,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,1627524.0,,,,,4.0,,
712,PT01M00.00S,2022-10-29T02:27:12.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,31.35676741130092,66.42156862745098,1610612750,105,99,2022-10-29T02:38:45Z,7020000,-82.0,242.0,1,left,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
713,PT00M58.60S,2022-10-29T02:27:14.1Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,105,99,2022-10-29T02:27:17Z,7030000,,,0,,R. Gobert REBOUND (Off:8 Def:12),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,712.0,20.0,12.0,8.0,,,,,,,,
714,PT00M57.60S,2022-10-29T02:27:16.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203497,7.703679369250986,50.0,1610612750,107,99,2022-10-29T02:27:22Z,7040000,0.0,20.0,1,left,R. Gobert putback Layup (20 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.99,Made,20.0,,,,,,,,,,,,,,,,,
715,PT00M49.70S,2022-10-29T02:27:31.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,95.0886990801577,49.26470588235294,1610612747,107,101,2022-10-29T02:27:36Z,7050000,-4.0,-6.0,1,right,A. Reaves driving Layup (12 PTS),[1630559],1610612747.0,LAL,driving,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,0.73,Made,12.0,,,,,,,,,,,,,,,,,
716,PT00M31.00S,2022-10-29T02:27:55.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",2544,,,1610612750,107,101,2022-10-29T02:41:13Z,7060000,,,0,,L. James shooting personal FOUL (2 PF) (Edwards 2 FT),"[2544, 1630162]",1610612747.0,LAL,shooting,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627524.0,2.0,0.0,Edwards,1630162.0,,,
718,PT00M31.00S,2022-10-29T02:28:26.9Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612750,107,101,2022-10-29T02:31:28Z,7080000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,PT00M31.00S,2022-10-29T02:30:57.5Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,107,101,2022-10-29T02:31:01Z,7100000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
723,PT00M31.00S,2022-10-29T02:30:57.5Z,4,REGULAR,substitution,in,[],203085,,,1610612750,107,101,2022-10-29T02:31:01Z,7110000,,,0,,SUB in: A. Rivers,[203085],1610612750.0,MIN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,
724,PT00M31.00S,2022-10-29T02:31:10.0Z,4,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,107,101,2022-10-29T02:31:59Z,7120000,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
725,PT00M31.00S,2022-10-29T02:31:10.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,107,101,2022-10-29T02:31:59Z,7130000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,724.0,,,,,,,,,,,
726,PT00M31.00S,2022-10-29T02:31:10.0Z,4,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,108,101,2022-10-29T02:31:59Z,7140000,,,0,,A. Edwards Free Throw 2 of 2 (28 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
727,PT00M26.50S,2022-10-29T02:31:29.8Z,4,REGULAR,3pt,Jump Shot,[],1628972,75.50919842312747,14.950980392156863,1610612747,108,101,2022-10-29T02:31:44Z,7150000,-175.0,178.0,1,right,MISS T. Brown Jr. 24' 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
728,PT00M23.00S,2022-10-29T02:31:33.2Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,108,101,2022-10-29T02:31:33Z,7160000,,,0,,T. Prince REBOUND (Off:0 Def:5),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,,,,,,727.0,5.0,5.0,0.0,,,,,,,,
729,PT00M20.90S,2022-10-29T02:31:45.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612750,108,101,2022-10-29T02:31:54Z,7170000,,,0,,P. Beverley shooting personal FOUL (2 PF) (Gobert 2 FT),"[201976, 203497]",1610612747.0,LAL,shooting,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202026.0,2.0,0.0,Gobert,203497.0,,,
731,PT00M20.90S,2022-10-29T02:32:09.4Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203497,,,1610612750,108,101,2022-10-29T02:32:09Z,7190000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
732,PT00M20.90S,2022-10-29T02:32:09.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,108,101,2022-10-29T02:32:09Z,7200000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,731.0,,,,,,,,,,,
733,PT00M20.90S,2022-10-29T02:32:34.4Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203497,,,1610612750,109,101,2022-10-29T02:32:34Z,7210000,,,0,,R. Gobert Free Throw 2 of 2 (21 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
734,PT00M20.90S,2022-10-29T02:32:38.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,109,101,2022-10-29T02:32:38Z,7220000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,PT00M17.20S,2022-10-29T02:34:19.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612747,109,101,2022-10-29T02:34:29Z,7230000,,,0,,A. Edwards shooting personal FOUL (4 PF) (Westbrook 2 FT),"[1630162, 201566]",1610612750.0,MIN,shooting,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627524.0,4.0,1.0,Westbrook,201566.0,,,
737,PT00M17.20S,2022-10-29T02:34:50.7Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,109,102,2022-10-29T02:34:50Z,7250000,,,0,,R. Westbrook Free Throw 1 of 2 (18 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
738,PT00M17.20S,2022-10-29T02:34:50.7Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,109,102,2022-10-29T02:35:17Z,7260000,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
739,PT00M16.00S,2022-10-29T02:34:51.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,109,102,2022-10-29T02:35:17Z,7270000,,,0,,R. Gobert REBOUND (Off:8 Def:13),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,738.0,21.0,13.0,8.0,,,,,,,,
740,PT00M16.00S,2022-10-29T02:35:17.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612750,109,102,2022-10-29T02:35:29Z,7280000,,,0,,P. Beverley take personal FOUL (3 PF) (Gobert 2 FT),"[201976, 203497]",1610612747.0,LAL,take,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,3.0,0.0,Gobert,203497.0,,,
742,PT00M16.00S,2022-10-29T02:35:54.5Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,110,102,2022-10-29T02:35:54Z,7300000,,,0,,R. Gobert Free Throw 1 of 2 (22 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
743,PT00M16.00S,2022-10-29T02:35:54.5Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,110,102,2022-10-29T02:36:29Z,7310000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
744,PT00M13.50S,2022-10-29T02:35:57.0Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,110,102,2022-10-29T02:36:29Z,7320000,,,0,,L. James REBOUND (Off:3 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,743.0,7.0,4.0,3.0,,,,,,,,
