actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
519,PT11M30.00S,2022-11-05T04:03:32.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629669,15.062417871222076,51.71568627450981,1610612750,84,95,2022-11-05T04:32:19Z,5060000,-9.0,89.0,1,left,MISS J. Nowell 8' driving floating Shot,[1629669],1610612750.0,MIN,driving floating,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),8-16 Center,8.95,Missed,,,,,,,,,,,,,,,,,,
520,PT11M26.00S,2022-11-05T04:03:36.3Z,4,REGULAR,rebound,defensive,[],1630699,,,1610612749,84,95,2022-11-05T04:03:36Z,5070000,,,0,,M. Beauchamp REBOUND (Off:0 Def:3),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),8-16 Center,,,,,519.0,3.0,3.0,0.0,,,,,,,,,,,,
521,PT11M23.00S,2022-11-05T04:03:41.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630699,92.85479632063075,50.0,1610612749,84,97,2022-11-05T04:33:18Z,5080000,0.0,15.0,1,right,M. Beauchamp running Layup (8 PTS) (G. Antetokounmpo 8 AST),"[1630699, 203507]",1610612749.0,MIL,running,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,8.0,G. Antetokounmpo,203507.0,8.0,,,,,,,,
523,PT11M23.00S,2022-11-05T04:03:44.3Z,4,REGULAR,foul,personal,['1freethrow'],1629669,,,1610612749,84,97,2022-11-05T04:03:54Z,5100000,,,0,,J. Nowell shooting personal FOUL (3 PF) (Beauchamp 1 FT),"[1629669, 1630699]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2005.0,,3.0,0.0,Beauchamp,1630699.0,,
525,PT11M23.00S,2022-11-05T04:04:08.7Z,4,REGULAR,freethrow,1 of 1,[],1630699,,,1610612749,84,97,2022-11-05T04:04:27Z,5120000,,,0,,MISS M. Beauchamp Free Throw 1 of 1,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
526,PT11M21.00S,2022-11-05T04:04:10.7Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,84,97,2022-11-05T04:04:27Z,5130000,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,525.0,3.0,3.0,0.0,,,,,,,,,,,,
527,PT11M07.00S,2022-11-05T04:04:24.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,13.354139290407357,50.98039215686274,1610612750,86,97,2022-11-05T04:04:37Z,5140000,-5.0,73.0,1,left,A. Edwards 7' driving Layup (18 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,7.32,Made,,,,,,,18.0,,,,,,,,,,,
528,PT11M07.00S,2022-11-05T04:04:30.5Z,4,REGULAR,foul,personal,['1freethrow'],201572,,,1610612750,86,97,2022-11-05T04:04:46Z,5150000,,,0,,B. Lopez shooting personal FOUL (3 PF) (Edwards 1 FT),"[201572, 1630162]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,,3.0,0.0,Edwards,1630162.0,,
530,PT11M07.00S,2022-11-05T04:04:47.1Z,4,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,87,97,2022-11-05T04:04:47Z,5170000,,,0,,A. Edwards Free Throw 1 of 1 (19 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
531,PT10M56.00S,2022-11-05T04:05:02.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203507,86.94152431011827,49.50980392156863,1610612749,87,97,2022-11-05T04:05:06Z,5180000,-2.0,70.0,1,right,MISS G. Antetokounmpo 7' Hook - blocked,"[203507, 1629675]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,Reid,1629675.0,,,,,,,,,,,,,,,,
532,PT10M56.00S,2022-11-05T04:05:02.1Z,4,REGULAR,block,,[],1629675,,,1610612749,87,97,2022-11-05T04:05:04Z,5190000,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
533,PT10M54.00S,2022-11-05T04:05:04.1Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,87,97,2022-11-05T04:05:06Z,5200000,,,0,,K. Towns REBOUND (Off:1 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,531.0,7.0,6.0,1.0,,,,,,,,,,,,
534,PT10M51.00S,2022-11-05T04:05:06.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629675,6.783837056504599,50.0,1610612750,89,97,2022-11-05T04:36:53Z,5210000,0.0,11.0,1,left,N. Reid running DUNK (8 PTS) (J. Nowell 3 AST),"[1629675, 1629669]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,8.0,J. Nowell,1629669.0,3.0,,,,,,,,
536,PT10M37.00S,2022-11-05T04:05:23.7Z,4,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612749,89,97,2022-11-05T04:05:31Z,5230000,,,0,,K. Towns shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1626157, 203507]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,,3.0,1.0,Antetokounmpo,203507.0,,
538,PT10M37.00S,2022-11-05T04:06:02.9Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,89,98,2022-11-05T04:06:38Z,5250000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (17 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
539,PT10M37.00S,2022-11-05T04:06:04.0Z,4,REGULAR,substitution,out,[],1629669,,,1610612749,89,98,2022-11-05T04:06:12Z,5260000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M37.00S,2022-11-05T04:06:04.0Z,4,REGULAR,substitution,in,[],1627752,,,1610612749,89,98,2022-11-05T04:06:12Z,5270000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M37.00S,2022-11-05T04:06:02.9Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,89,98,2022-11-05T04:06:38Z,5280000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
542,PT10M34.00S,2022-11-05T04:06:05.9Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,89,98,2022-11-05T04:06:38Z,5290000,,,0,,J. McLaughlin REBOUND (Off:0 Def:3),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,541.0,3.0,3.0,0.0,,,,,,,,,,,,
543,PT10M25.00S,2022-11-05T04:06:46.6Z,4,REGULAR,3pt,Jump Shot,[],1627752,7.835085413929041,3.431372549019608,1610612750,89,98,2022-11-05T04:06:50Z,5300000,233.0,21.0,1,left,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
544,PT10M22.00S,2022-11-05T04:06:49.6Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,89,98,2022-11-05T04:06:50Z,5310000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,,,543.0,10.0,10.0,0.0,,,,,,,,,,,,
545,PT10M17.00S,2022-11-05T04:06:55.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,89.70105124835742,52.450980392156865,1610612749,89,98,2022-11-05T04:07:15Z,5320000,12.0,44.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,,,,,,,,,,,,,,,,,,
546,PT10M16.00S,2022-11-05T04:06:56.5Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,89,98,2022-11-05T04:07:15Z,5330000,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,545.0,4.0,4.0,0.0,,,,,,,,,,,,
548,PT10M08.00S,2022-11-05T04:07:21.0Z,4,REGULAR,foul,offensive,[],1626157,,,1610612750,89,98,2022-11-05T04:07:31Z,5350000,,,0,,K. Towns offensive FOUL (4 PF),"[1626157, 201588]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2004.0,,4.0,1.0,Hill,201588.0,,
550,PT10M08.00S,2022-11-05T04:07:21.0Z,4,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,89,98,2022-11-05T04:07:21Z,5370000,,,0,,K. Towns offensive foul TURNOVER (1 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2004.0,1.0,,,,,,
551,PT10M08.00S,2022-11-05T04:07:28.1Z,4,REGULAR,substitution,out,[],201588,,,1610612749,89,98,2022-11-05T04:07:32Z,5380000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT10M08.00S,2022-11-05T04:07:28.1Z,4,REGULAR,substitution,in,[],201950,,,1610612749,89,98,2022-11-05T04:07:32Z,5390000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT09M57.00S,2022-11-05T04:07:54.1Z,4,REGULAR,foul,personal,[],1630162,,,1610612749,89,98,2022-11-05T04:08:05Z,5400000,,,0,,A. Edwards personal FOUL (4 PF),"[1630162, 1628960]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2005.0,,4.0,0.0,Allen,1628960.0,,
555,PT09M47.00S,2022-11-05T04:08:22.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203507,92.32917214191852,49.50980392156863,1610612749,89,100,2022-11-05T04:08:27Z,5420000,-2.0,20.0,1,right,G. Antetokounmpo driving DUNK (19 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,,,19.0,,,,,,,,,,,
556,PT09M39.00S,2022-11-05T04:08:30.1Z,4,REGULAR,3pt,Jump Shot,[],1626157,21.23850197109067,7.598039215686274,1610612750,89,100,2022-11-05T04:08:33Z,5430000,212.0,147.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
557,PT09M38.00S,2022-11-05T04:08:31.1Z,4,REGULAR,rebound,defensive,[],1630699,,,1610612749,89,100,2022-11-05T04:08:33Z,5440000,,,0,,M. Beauchamp REBOUND (Off:0 Def:4),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,,,,,556.0,4.0,4.0,0.0,,,,,,,,,,,,
558,PT09M33.00S,2022-11-05T04:08:40.0Z,4,REGULAR,foul,offensive,[],201572,,,1610612749,89,100,2022-11-05T04:08:49Z,5450000,,,0,,B. Lopez offensive FOUL (4 PF),"[201572, 1629675]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2004.0,,4.0,0.0,Reid,1629675.0,,
560,PT09M33.00S,2022-11-05T04:08:40.0Z,4,REGULAR,turnover,offensive foul,[],201572,,,1610612749,89,100,2022-11-05T04:08:40Z,5470000,,,0,,B. Lopez offensive foul TURNOVER (2 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2004.0,2.0,,,,,,
561,PT09M21.00S,2022-11-05T04:09:05.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629162,29.25427069645204,17.15686274509804,1610612750,89,100,2022-11-05T04:09:10Z,5480000,164.0,222.0,1,left,MISS J. McLaughlin 27' 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Right Center,27.65,Missed,,,,,,,,,,,,,,,,,,
562,PT09M18.00S,2022-11-05T04:09:08.5Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,89,100,2022-11-05T04:09:10Z,5490000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,561.0,11.0,11.0,0.0,,,,,,,,,,,,
563,PT09M13.00S,2022-11-05T04:09:15.3Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612749,89,100,2022-11-05T04:09:21Z,5500000,,,0,,N. Reid shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629675, 203507]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202007.0,,2.0,0.0,Antetokounmpo,203507.0,,
565,PT09M13.00S,2022-11-05T04:09:59.8Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,89,100,2022-11-05T04:09:59Z,5520000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
566,PT09M13.00S,2022-11-05T04:09:59.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,89,100,2022-11-05T04:09:59Z,5530000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,565.0,,,,,,,,,,,,,,,
567,PT09M13.00S,2022-11-05T04:10:00.7Z,4,REGULAR,substitution,out,[],1629162,,,1610612749,89,100,2022-11-05T04:10:04Z,5540000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT09M13.00S,2022-11-05T04:10:00.7Z,4,REGULAR,substitution,out,[],201572,,,1610612749,89,100,2022-11-05T04:10:04Z,5550000,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT09M13.00S,2022-11-05T04:10:00.7Z,4,REGULAR,substitution,in,[],1626156,,,1610612749,89,100,2022-11-05T04:10:04Z,5560000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT09M13.00S,2022-11-05T04:10:00.7Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,89,100,2022-11-05T04:10:04Z,5570000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT09M13.00S,2022-11-05T04:10:26.3Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,89,101,2022-11-05T04:10:26Z,5580000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (20 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
572,PT09M05.00S,2022-11-05T04:10:36.1Z,4,REGULAR,2pt,Jump Shot,[],1630162,14.14257555847569,78.43137254901961,1610612750,91,101,2022-11-05T04:10:41Z,5590000,-142.0,80.0,1,left,A. Edwards 16' pullup bank Jump Shot (21 PTS) (D. Russell 3 AST),"[1630162, 1626156]",1610612750.0,MIN,pullup bank,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left,16.34,Made,,,,,,,21.0,D. Russell,1626156.0,3.0,,,,,,,,
574,PT08M49.00S,2022-11-05T04:10:52.0Z,4,REGULAR,3pt,Jump Shot,[],203507,66.3107752956636,50.98039215686274,1610612749,91,104,2022-11-05T04:10:56Z,5610000,5.0,264.0,1,right,G. Antetokounmpo 26' 3PT  (23 PTS) (J. Holiday 6 AST),"[203507, 201950]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,26.42,Made,,,,,,,23.0,J. Holiday,201950.0,6.0,,,,,,,,
576,PT08M35.00S,2022-11-05T04:11:06.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,6.915243101182654,51.225490196078425,1610612750,91,104,2022-11-05T04:11:10Z,5630000,-6.0,13.0,1,left,MISS T. Prince driving Layup,[1627752],1610612750.0,MIN,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
577,PT08M33.00S,2022-11-05T04:11:08.2Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,91,104,2022-11-05T04:11:10Z,5640000,,,0,,J. Holiday REBOUND (Off:1 Def:5),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,576.0,6.0,5.0,1.0,,,,,,,,,,,,
578,PT08M26.00S,2022-11-05T04:11:16.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630699,94.30026281208936,49.50980392156863,1610612749,91,106,2022-11-05T04:11:23Z,5650000,-2.0,1.0,1,right,M. Beauchamp cutting Layup (10 PTS) (G. Antetokounmpo 9 AST),"[1630699, 203507]",1610612749.0,MIL,cutting,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,0.27,Made,,,,,,,10.0,G. Antetokounmpo,203507.0,9.0,,,,,,,,
580,PT08M12.00S,2022-11-05T04:11:29.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,7.835085413929041,50.0,1610612750,91,106,2022-11-05T04:11:33Z,5670000,0.0,21.0,1,left,MISS D. Russell cutting Layup,[1626156],1610612750.0,MIN,cutting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
581,PT08M11.00S,2022-11-05T04:11:30.7Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,91,106,2022-11-05T04:11:33Z,5680000,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,580.0,5.0,5.0,0.0,,,,,,,,,,,,
582,PT08M07.00S,2022-11-05T04:11:35.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,93.9060446780552,50.49019607843137,1610612749,91,108,2022-11-05T04:43:20Z,5690000,2.0,5.0,1,right,G. Antetokounmpo running finger roll Layup (25 PTS) (B. Portis 5 AST),"[203507, 1626171]",1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,25.0,B. Portis,1626171.0,5.0,,,,,,,,
584,PT08M07.00S,2022-11-05T04:11:40.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,91,108,2022-11-05T04:11:40Z,5710000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M07.00S,2022-11-05T04:14:05.0Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,91,108,2022-11-05T04:14:12Z,5720000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M07.00S,2022-11-05T04:14:05.0Z,4,REGULAR,substitution,in,[],203937,,,1610612750,91,108,2022-11-05T04:14:12Z,5730000,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M54.00S,2022-11-05T04:15:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.09789750328515,52.20588235294118,1610612750,91,108,2022-11-05T04:15:16Z,5740000,-11.0,24.0,1,left,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
589,PT07M51.00S,2022-11-05T04:15:16.3Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,91,108,2022-11-05T04:15:16Z,5750000,,,0,,B. Portis REBOUND (Off:0 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,588.0,6.0,6.0,0.0,,,,,,,,,,,,
590,PT07M36.00S,2022-11-05T04:15:32.9Z,4,REGULAR,turnover,traveling,[],1630699,,,1610612749,91,108,2022-11-05T04:15:39Z,5760000,,,0,,M. Beauchamp traveling TURNOVER (2 TO),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,2004.0,2.0,,,,,,
591,PT07M28.00S,2022-11-05T04:15:47.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,10.068988173455978,95.34313725490196,1610612750,94,108,2022-11-05T04:15:51Z,5770000,-227.0,42.0,1,left,K. Towns 3PT  (20 PTS) (K. Anderson 3 AST),"[1626157, 203937]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,23.06,Made,,,,,,,20.0,K. Anderson,203937.0,3.0,,,,,,,,
593,PT07M12.00S,2022-11-05T04:16:03.3Z,4,REGULAR,3pt,Jump Shot,[],203507,66.83639947437582,44.85294117647059,1610612749,94,108,2022-11-05T04:16:08Z,5790000,-26.0,259.0,1,right,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
594,PT07M08.00S,2022-11-05T04:16:07.3Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,94,108,2022-11-05T04:16:08Z,5800000,,,0,,K. Towns REBOUND (Off:1 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,593.0,8.0,7.0,1.0,,,,,,,,,,,,
595,PT07M01.00S,2022-11-05T04:16:14.0Z,4,REGULAR,3pt,Jump Shot,[],1629675,26.363337713534822,17.892156862745097,1610612750,94,108,2022-11-05T04:16:18Z,5810000,161.0,195.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
596,PT06M58.00S,2022-11-05T04:16:17.0Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,94,108,2022-11-05T04:16:18Z,5820000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:12),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,595.0,12.0,12.0,0.0,,,,,,,,,,,,
597,PT06M50.00S,2022-11-05T04:16:29.9Z,4,REGULAR,foul,offensive,[],203507,,,1610612749,94,108,2022-11-05T04:16:36Z,5830000,,,0,,G. Antetokounmpo offensive FOUL (2 PF),"[203507, 1626157]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,,2.0,0.0,Towns,1626157.0,,
599,PT06M50.00S,2022-11-05T04:16:29.9Z,4,REGULAR,turnover,offensive foul,[],203507,,,1610612749,94,108,2022-11-05T04:16:29Z,5850000,,,0,,G. Antetokounmpo offensive foul TURNOVER (3 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202007.0,3.0,,,,,,
600,PT06M50.00S,2022-11-05T04:16:36.4Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,94,108,2022-11-05T04:16:41Z,5860000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M50.00S,2022-11-05T04:16:36.4Z,4,REGULAR,substitution,out,[],203507,,,1610612750,94,108,2022-11-05T04:16:41Z,5870000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M50.00S,2022-11-05T04:16:36.4Z,4,REGULAR,substitution,in,[],203497,,,1610612750,94,108,2022-11-05T04:16:41Z,5880000,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M50.00S,2022-11-05T04:16:36.4Z,4,REGULAR,substitution,in,[],201572,,,1610612750,94,108,2022-11-05T04:16:41Z,5890000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M31.00S,2022-11-05T04:17:11.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,14.799605781865965,49.754901960784316,1610612750,94,108,2022-11-05T04:17:16Z,5900000,1.0,87.0,1,left,MISS K. Towns 8' cutting Layup - blocked,"[1626157, 201572]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,8.66,Missed,Lopez,201572.0,,,,,,,,,,,,,,,,
605,PT06M31.00S,2022-11-05T04:17:11.7Z,4,REGULAR,block,,[],201572,,,1610612750,94,108,2022-11-05T04:17:13Z,5910000,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
