actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
594,PT03M45.00S,2023-01-01T03:16:08.2Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,100,106,2023-01-01T03:16:10Z,5880000,False,,,0,,H. Diallo REBOUND (Off:3 Def:5),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,Above the Break 3,24+ Left Center,,,,,,,,593.0,8.0,5.0,3.0,,,,,,,,
595,PT03M34.00S,2023-01-01T03:16:19.3Z,4,REGULAR,2pt,Jump Shot,[],202692,88.12417871222075,25.0,1610612765,100,106,2023-01-01T03:16:23Z,5890000,False,-125.0,59.0,1,right,MISS A. Burks 13' pullup Shot,[202692],1610612765.0,DET,,pullup,,,Burks,A. Burks,,,,,Mid-Range,8-16 Left,,,,,Missed,,13.83,,,,,,,,,,,,
596,PT03M31.00S,2023-01-01T03:16:22.3Z,4,REGULAR,rebound,defensive,[],203937,,,1610612750,100,106,2023-01-01T03:16:23Z,5900000,False,,,0,,K. Anderson REBOUND (Off:2 Def:4),[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,,,,,,,,595.0,6.0,4.0,2.0,,,,,,,,
597,PT03M24.00S,2023-01-01T03:16:29.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,8.09789750328515,51.470588235294116,1610612750,102,106,2023-01-01T03:16:36Z,5910000,False,-7.0,24.0,1,left,R. Gobert reverse DUNK (9 PTS) (J. McDaniels 3 AST),"[203497, 1630183]",1610612750.0,MIN,,reverse,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,Made,9.0,2.47,,,,,,J. McDaniels,1630183.0,3.0,,,,
599,PT03M01.00S,2023-01-01T03:16:56.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612765,102,106,2023-01-01T03:18:37Z,5930000,False,,,0,,K. Anderson personal FOUL (3 PF) (Diallo 2 FT),"[203937, 1628977]",1610612750.0,MIN,202035.0,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,3.0,0.0,Diallo,1628977.0,,,,,,,,,,,,,,,
601,PT03M01.00S,2023-01-01T03:17:05.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,102,106,2023-01-01T03:17:05Z,5950000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M01.00S,2023-01-01T03:18:59.2Z,4,REGULAR,freethrow,1 of 2,[],1628977,,,1610612765,102,106,2023-01-01T03:18:59Z,5960000,False,,,0,,MISS H. Diallo Free Throw 1 of 2,[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,,,,,,,Missed,,,,,,,,,,,,,,
603,PT03M01.00S,2023-01-01T03:18:59.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,102,106,2023-01-01T03:18:59Z,5970000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,602.0,,,,,,,,,,,
604,PT03M01.00S,2023-01-01T03:19:19.4Z,4,REGULAR,freethrow,2 of 2,[],1628977,,,1610612765,102,107,2023-01-01T03:19:19Z,5980000,False,,,0,,H. Diallo Free Throw 2 of 2 (10 PTS),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
605,PT02M46.00S,2023-01-01T03:19:35.9Z,4,REGULAR,turnover,bad pass,[],1630162,,,1610612750,102,107,2023-01-01T03:19:39Z,5990000,False,,,0,,A. Edwards bad pass TURNOVER (3 TO),"[1630162, 1628977]",1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,3.0,,,,,,Diallo,1628977.0
606,PT02M46.00S,2023-01-01T03:19:35.9Z,4,REGULAR,steal,,[],1628977,,,1610612765,102,107,2023-01-01T03:19:37Z,6000000,False,,,0,,H. Diallo STEAL (2 STL),[1628977],1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
607,PT02M29.00S,2023-01-01T03:19:53.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202711,94.1688567674113,57.35294117647059,1610612765,102,107,2023-01-01T03:19:57Z,6010000,False,37.0,2.0,1,right,MISS B. Bogdanovic driving Layup,[202711],1610612765.0,DET,,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,Missed,,3.69,,,,,,,,,,,,
608,PT02M27.00S,2023-01-01T03:19:55.1Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,102,107,2023-01-01T03:19:57Z,6020000,False,,,0,,R. Gobert REBOUND (Off:2 Def:7),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,607.0,9.0,7.0,2.0,,,,,,,,
609,PT02M24.00S,2023-01-01T03:19:58.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,25.443495400788436,83.82352941176471,1610612750,102,107,2023-01-01T03:20:03Z,6030000,False,-169.0,187.0,1,left,MISS D. Russell 25' pullup 3PT,[1626156],1610612750.0,MIN,,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,Missed,,25.19,,,,,,,,,,,,
610,PT02M21.00S,2023-01-01T03:20:01.5Z,4,REGULAR,rebound,defensive,[],202711,,,1610612765,102,107,2023-01-01T03:20:03Z,6040000,False,,,0,,B. Bogdanovic REBOUND (Off:2 Def:4),[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,609.0,6.0,4.0,2.0,,,,,,,,
611,PT02M10.00S,2023-01-01T03:20:11.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,87.59855453350855,52.20588235294118,1610612765,102,109,2023-01-01T03:20:15Z,6050000,False,11.0,64.0,1,right,C. Joseph 6' pullup Jump Shot (9 PTS),[202709],1610612765.0,DET,,pullup,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,,,,,Made,9.0,6.5,,,,,,,,,,,,
612,PT01M49.00S,2023-01-01T03:20:32.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,12.565703022339028,60.78431372549019,1610612750,102,109,2023-01-01T03:20:36Z,6060000,False,-54.0,66.0,1,left,MISS A. Edwards 8' pullup bank Shot,[1630162],1610612750.0,MIN,,pullup bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,,,,,Missed,,8.49,,,,,,,,,,,,
613,PT01M47.00S,2023-01-01T03:20:34.4Z,4,REGULAR,rebound,defensive,[],202692,,,1610612765,102,109,2023-01-01T03:20:36Z,6070000,False,,,0,,A. Burks REBOUND (Off:1 Def:6),[202692],1610612765.0,DET,,,,,Burks,A. Burks,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,612.0,7.0,6.0,1.0,,,,,,,,
614,PT01M26.00S,2023-01-01T03:20:55.0Z,4,REGULAR,2pt,Jump Shot,[],202692,77.87450722733246,54.166666666666664,1610612765,102,109,2023-01-01T03:20:59Z,6080000,False,21.0,155.0,1,right,MISS A. Burks 15' turnaround Shot,[202692],1610612765.0,DET,,turnaround,,,Burks,A. Burks,,,,,Mid-Range,8-16 Center,,,,,Missed,,15.69,,,,,,,,,,,,
615,PT01M25.00S,2023-01-01T03:20:56.0Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,102,109,2023-01-01T03:20:59Z,6090000,False,,,0,,R. Gobert REBOUND (Off:2 Def:8),[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Center,,,,,,,,614.0,10.0,8.0,2.0,,,,,,,,
616,PT01M16.00S,2023-01-01T03:21:05.9Z,4,REGULAR,3pt,Jump Shot,[],1630183,8.229303547963205,3.6764705882352944,1610612750,102,109,2023-01-01T03:21:10Z,6100000,False,232.0,25.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,Missed,,23.29,,,,,,,,,,,,
617,PT01M12.00S,2023-01-01T03:21:09.9Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,102,109,2023-01-01T03:21:10Z,6110000,False,,,0,,C. Joseph REBOUND (Off:0 Def:6),[202709],1610612765.0,DET,,,,,Joseph,C. Joseph,,,,,Right Corner 3,24+ Right,,,,,,,,616.0,6.0,6.0,0.0,,,,,,,,
618,PT01M04.00S,2023-01-01T03:21:18.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,92.46057818659659,48.77450980392157,1610612765,102,111,2023-01-01T03:21:21Z,6120000,False,-6.0,18.0,1,right,H. Diallo Layup (12 PTS) (B. Bogdanovic 5 AST),"[1628977, 202711]",1610612765.0,DET,,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,,,Made,12.0,1.94,,,,,,B. Bogdanovic,202711.0,5.0,,,,
620,PT01M04.00S,2023-01-01T03:21:22.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,102,111,2023-01-01T03:21:22Z,6140000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M04.00S,2023-01-01T03:22:46.4Z,4,REGULAR,substitution,out,[],203937,,,1610612750,102,111,2023-01-01T03:22:51Z,6150000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT01M04.00S,2023-01-01T03:22:46.4Z,4,REGULAR,substitution,out,[],203497,,,1610612750,102,111,2023-01-01T03:22:51Z,6160000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT01M04.00S,2023-01-01T03:22:46.4Z,4,REGULAR,substitution,in,[],1629669,,,1610612750,102,111,2023-01-01T03:22:51Z,6170000,False,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT01M04.00S,2023-01-01T03:22:46.4Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,102,111,2023-01-01T03:22:51Z,6180000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M58.10S,2023-01-01T03:23:19.6Z,4,REGULAR,3pt,Jump Shot,[],1626156,31.225361366622867,72.79411764705883,1610612750,102,111,2023-01-01T03:23:24Z,6190000,False,-114.0,241.0,1,left,MISS D. Russell 26' pullup 3PT,[1626156],1610612750.0,MIN,,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,Missed,,26.66,,,,,,,,,,,,
626,PT00M55.80S,2023-01-01T03:23:21.9Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,102,111,2023-01-01T03:23:24Z,6200000,False,,,0,,I. Stewart REBOUND (Off:3 Def:2),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,,,,,,,,625.0,5.0,2.0,3.0,,,,,,,,
627,PT00M44.30S,2023-01-01T03:23:35.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612765,102,111,2023-01-01T03:23:43Z,6210000,False,,,0,,J. McDaniels personal FOUL (3 PF) (Joseph 2 FT),"[1630183, 202709]",1610612750.0,MIN,202035.0,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,3.0,0.0,Joseph,202709.0,,,,,,,,,,,,,,,
629,PT00M44.30S,2023-01-01T03:23:59.9Z,4,REGULAR,freethrow,1 of 2,[],202709,,,1610612765,102,112,2023-01-01T03:23:59Z,6230000,False,,,0,,C. Joseph Free Throw 1 of 2 (10 PTS),[202709],1610612765.0,DET,,,,,Joseph,C. Joseph,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
630,PT00M44.30S,2023-01-01T03:24:17.5Z,4,REGULAR,freethrow,2 of 2,[],202709,,,1610612765,102,113,2023-01-01T03:24:17Z,6240000,False,,,0,,C. Joseph Free Throw 2 of 2 (11 PTS),[202709],1610612765.0,DET,,,,,Joseph,C. Joseph,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
631,PT00M40.40S,2023-01-01T03:24:28.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612750,102,113,2023-01-01T03:24:37Z,6250000,False,,,0,,H. Diallo shooting personal FOUL (2 PF) (Edwards 2 FT),"[1628977, 1630162]",1610612765.0,DET,2004.0,shooting,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,2.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
633,PT00M40.40S,2023-01-01T03:24:49.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630162,,,1610612750,103,113,2023-01-01T03:24:49Z,6270000,False,,,0,,A. Edwards Free Throw 1 of 2 (29 PTS),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,,,,Made,29.0,,,,,,,,,,,,,
634,PT00M40.40S,2023-01-01T03:25:05.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630162,,,1610612750,104,113,2023-01-01T03:25:05Z,6280000,False,,,0,,A. Edwards Free Throw 2 of 2 (30 PTS),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,,,,Made,30.0,,,,,,,,,,,,,
635,PT00M38.20S,2023-01-01T03:25:13.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629669,,,1610612765,104,113,2023-01-01T03:25:19Z,6290000,False,,,0,,J. Nowell take personal FOUL (2 PF) (Burks 2 FT),"[1629669, 202692]",1610612750.0,MIN,1628954.0,take,,,Nowell,J. Nowell,,,,,Mid-Range,8-16 Left,2.0,0.0,Burks,202692.0,,,,,,,,,,,,,,,
637,PT00M38.20S,2023-01-01T03:25:41.2Z,4,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,104,114,2023-01-01T03:26:07Z,6310000,False,,,0,,A. Burks Free Throw 1 of 2 (13 PTS),[202692],1610612765.0,DET,,,,,Burks,A. Burks,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
638,PT00M38.20S,2023-01-01T03:25:41.2Z,4,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,104,114,2023-01-01T03:26:07Z,6320000,False,,,0,,MISS A. Burks Free Throw 2 of 2,[202692],1610612765.0,DET,,,,,Burks,A. Burks,,,,,,,,,,,Missed,,,,,,,,,,,,,,
639,PT00M36.10S,2023-01-01T03:25:43.3Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,104,114,2023-01-01T03:26:07Z,6330000,False,,,0,,I. Stewart REBOUND (Off:4 Def:2),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,638.0,6.0,2.0,4.0,,,,,,,,
640,PT00M25.60S,2023-01-01T03:26:19.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612765,104,114,2023-01-01T03:26:25Z,6340000,False,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Bogdanovic 2 FT),"[1630183, 202711]",1610612750.0,MIN,2004.0,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,4.0,0.0,Bogdanovic,202711.0,,,,,,,,,,,,,,,
642,PT00M25.60S,2023-01-01T03:26:46.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202711,,,1610612765,104,115,2023-01-01T03:26:46Z,6360000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (27 PTS),[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,Made,27.0,,,,,,,,,,,,,
643,PT00M25.60S,2023-01-01T03:27:01.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202711,,,1610612765,104,116,2023-01-01T03:27:01Z,6370000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (28 PTS),[202711],1610612765.0,DET,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,Made,28.0,,,,,,,,,,,,,
644,PT00M17.70S,2023-01-01T03:27:12.7Z,4,REGULAR,3pt,Jump Shot,[],1630162,29.6484888304862,23.284313725490197,1610612750,104,116,2023-01-01T03:27:19Z,6380000,False,134.0,226.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,Missed,,26.27,,,,,,,,,,,,
645,PT00M14.80S,2023-01-01T03:27:15.7Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,104,116,2023-01-01T03:27:15Z,6390000,False,,,0,,I. Stewart REBOUND (Off:4 Def:3),[1630191],1610612765.0,DET,,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,,,,644.0,7.0,3.0,4.0,,,,,,,,
646,PT00M00.00S,2023-01-01T03:27:32.5Z,4,REGULAR,period,end,[],0,,,1610612765,104,116,2023-01-01T03:27:32Z,6400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M00.00S,2023-01-01T03:27:39.4Z,4,REGULAR,game,end,[],0,,,0,104,116,2023-01-01T03:27:39Z,6410000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
