actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
510,PT07M26.00S,2022-12-22T02:56:33.1Z,4,REGULAR,rebound,defensive,[],202722,,,1610612742,83,80,2022-12-22T03:00:07Z,5040000,False,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Bertans,D. Bertans,,,,508.0,1.0,1.0,0.0,,,,,,,,,,,
511,PT07M18.00S,2022-12-22T02:56:41.2Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],203501,11.645860709592641,32.35294117647059,1610612742,83,82,2022-12-22T02:56:52Z,5050000,False,88.0,57.0,1,left,T. Hardaway Jr. 10' driving floating bank Jump Shot (14 PTS),[203501],1610612742.0,DAL,driving floating bank,,,,,,Mid-Range,8-16 Right,10.5,Made,14.0,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
512,PT06M59.00S,2022-12-22T02:57:00.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.45860709592641,59.70435049019608,1610612750,85,82,2022-12-22T02:57:09Z,5060000,False,49.0,28.0,1,right,A. Edwards driving finger roll Layup (19 PTS) (D. Russell 6 AST),"[1630162, 1626156]",1610612750.0,MIN,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,19.0,Edwards,A. Edwards,D. Russell,1626156.0,6.0,,,,,,,,,,,,,,,
514,PT06M59.00S,2022-12-22T02:57:05.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,85,82,2022-12-22T02:57:05Z,5080000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT06M59.00S,2022-12-22T02:59:14.0Z,4,REGULAR,substitution,out,[],203939,,,1610612742,85,82,2022-12-22T02:59:39Z,5090000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,,,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,
516,PT06M59.00S,2022-12-22T02:59:14.0Z,4,REGULAR,substitution,out,[],202689,,,1610612742,85,82,2022-12-22T02:59:39Z,5100000,False,,,0,,SUB out: K. Walker,[202689],1610612742.0,DAL,,,,,,,,,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,
517,PT06M59.00S,2022-12-22T02:59:14.0Z,4,REGULAR,substitution,out,[],202722,,,1610612742,85,82,2022-12-22T02:59:39Z,5110000,False,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,,,,,,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,
518,PT06M59.00S,2022-12-22T02:59:14.0Z,4,REGULAR,substitution,in,[],203493,,,1610612742,85,82,2022-12-22T02:59:39Z,5120000,False,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,,,,,,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,
519,PT06M59.00S,2022-12-22T02:59:14.0Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,85,82,2022-12-22T02:59:39Z,5130000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,,,,,,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
520,PT06M59.00S,2022-12-22T02:59:14.0Z,4,REGULAR,substitution,in,[],1626174,,,1610612742,85,82,2022-12-22T02:59:39Z,5140000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,
521,PT06M43.00S,2022-12-22T03:00:11.3Z,4,REGULAR,3pt,Jump Shot,[],203501,8.360709592641262,5.392156862745098,1610612742,85,85,2022-12-22T03:00:16Z,5150000,False,223.0,26.0,1,left,T. Hardaway Jr. 3PT step back (17 PTS) (R. Bullock 1 AST),"[203501, 203493]",1610612742.0,DAL,step back,,,,,,Right Corner 3,24+ Right,22.45,Made,17.0,Hardaway Jr.,T. Hardaway Jr.,R. Bullock,203493.0,1.0,,,,,,,,,,,,,,,
523,PT06M18.00S,2022-12-22T03:00:36.7Z,4,REGULAR,turnover,bad pass,[],1630183,,,1610612750,85,85,2022-12-22T03:00:41Z,5170000,False,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1629029]",1610612750.0,MIN,,,,,,,Above the Break 3,24+ Right Center,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,1.0,Doncic,1629029.0,,,
524,PT06M18.00S,2022-12-22T03:00:36.7Z,4,REGULAR,steal,,[],1629029,,,1610612742,85,85,2022-12-22T03:00:38Z,5180000,False,,,0,,L. Doncic STEAL (3 STL),[1629029],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
525,PT06M12.00S,2022-12-22T03:00:43.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203501,7.5722733245729295,95.09803921568627,1610612742,85,88,2022-12-22T03:00:50Z,5190000,False,-225.0,19.0,1,left,T. Hardaway Jr. 3PT  (20 PTS),[203501],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,22.63,Made,20.0,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
526,PT05M48.00S,2022-12-22T03:01:05.9Z,4,REGULAR,2pt,Jump Shot,[],1630162,82.07950065703022,70.58823529411765,1610612750,87,88,2022-12-22T03:01:11Z,5200000,False,103.0,116.0,1,right,A. Edwards 15' pullup Jump Shot (21 PTS),[1630162],1610612750.0,MIN,pullup,,,,,,Mid-Range,8-16 Right,15.51,Made,21.0,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
527,PT05M30.00S,2022-12-22T03:01:24.0Z,4,REGULAR,3pt,Jump Shot,[],203915,5.206964520367937,5.637254901960785,1610612742,87,91,2022-12-22T03:01:31Z,5210000,False,222.0,-4.0,1,left,S. Dinwiddie 3PT  (17 PTS) (T. Hardaway Jr. 1 AST),"[203915, 203501]",1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,22.18,Made,17.0,Dinwiddie,S. Dinwiddie,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,,
529,PT05M28.00S,2022-12-22T03:01:30.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,87,91,2022-12-22T03:01:30Z,5230000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT05M28.00S,2022-12-22T03:03:09.0Z,4,REGULAR,substitution,out,[],203497,,,1610612750,87,91,2022-12-22T03:03:22Z,5240000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,,,,,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,
531,PT05M28.00S,2022-12-22T03:03:09.0Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,87,91,2022-12-22T03:03:22Z,5250000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,,,,,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,
532,PT05M16.00S,2022-12-22T03:04:34.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.64323258869908,50.73529411764706,1610612750,89,91,2022-12-22T03:04:39Z,5260000,False,4.0,7.0,1,right,A. Edwards driving Layup (23 PTS) (N. Reid 4 AST),"[1630162, 1629675]",1610612750.0,MIN,driving,,,,,,Restricted Area,0-8 Center,0.82,Made,23.0,Edwards,A. Edwards,N. Reid,1629675.0,4.0,,,,,,,,,,,,,,,
534,PT04M58.00S,2022-12-22T03:04:51.8Z,4,REGULAR,3pt,Jump Shot,[],203493,5.863994743758213,4.901960784313726,1610612742,89,94,2022-12-22T03:04:56Z,5280000,False,225.0,3.0,1,left,R. Bullock 3PT  (5 PTS) (L. Doncic 9 AST),"[203493, 1629029]",1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,22.55,Made,5.0,Bullock,R. Bullock,L. Doncic,1629029.0,9.0,,,,,,,,,,,,,,,
536,PT04M41.00S,2022-12-22T03:05:12.0Z,4,REGULAR,foul,personal,[],203915,,,1610612750,89,94,2022-12-22T03:05:20Z,5300000,False,,,0,,S. Dinwiddie personal FOUL (5 PF),"[203915, 203085]",1610612742.0,DAL,,,,,,,Mid-Range,16-24 Left,,,,Dinwiddie,S. Dinwiddie,,,,,,,,1148.0,5.0,0.0,Rivers,203085.0,,,,,,
538,PT04M31.00S,2022-12-22T03:05:36.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,80.76544021024968,38.72549019607843,1610612750,89,94,2022-12-22T03:05:41Z,5320000,False,-56.0,128.0,1,right,MISS A. Edwards 14' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,,,,In The Paint (Non-RA),8-16 Center,14.01,Missed,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
539,PT04M28.00S,2022-12-22T03:05:39.3Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612742,89,94,2022-12-22T03:05:41Z,5330000,False,,,0,,C. Wood REBOUND (Off:2 Def:3),[1626174],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Wood,C. Wood,,,,538.0,5.0,3.0,2.0,,,,,,,,,,,
540,PT04M13.00S,2022-12-22T03:05:56.5Z,4,REGULAR,foul,personal,[],1626156,,,1610612742,89,94,2022-12-22T03:06:03Z,5340000,False,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 1629029]",1610612750.0,MIN,,,,,,,Above the Break 3,24+ Center,,,,Russell,D. Russell,,,,,,,,2005.0,1.0,0.0,Doncic,1629029.0,,,,,,
542,PT04M00.00S,2022-12-22T03:06:31.4Z,4,REGULAR,3pt,Jump Shot,[],203493,12.828515111695138,4.6568627450980395,1610612742,89,97,2022-12-22T03:06:36Z,5360000,False,227.0,68.0,1,left,R. Bullock 3PT  (8 PTS) (L. Doncic 10 AST),"[203493, 1629029]",1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,23.67,Made,8.0,Bullock,R. Bullock,L. Doncic,1629029.0,10.0,,,,,,,,,,,,,,,
544,PT03M58.00S,2022-12-22T03:06:36.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,89,97,2022-12-22T03:06:36Z,5380000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT03M58.00S,2022-12-22T03:07:43.4Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,89,97,2022-12-22T03:08:06Z,5390000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,,,,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,
546,PT03M58.00S,2022-12-22T03:07:43.4Z,4,REGULAR,substitution,in,[],203497,,,1610612750,89,97,2022-12-22T03:08:06Z,5400000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,,,,,,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,
547,PT03M51.00S,2022-12-22T03:08:15.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,94.03745072273325,49.50980392156863,1610612750,91,97,2022-12-22T03:08:25Z,5410000,False,-2.0,4.0,1,right,R. Gobert alley-oop DUNK (19 PTS) (J. McDaniels 2 AST),"[203497, 1630183]",1610612750.0,MIN,alley-oop,,,,,,Restricted Area,0-8 Center,0.43,Made,19.0,Gobert,R. Gobert,J. McDaniels,1630183.0,2.0,,,,,,,,,,,,,,,
549,PT03M51.00S,2022-12-22T03:08:21.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,91,97,2022-12-22T03:08:21Z,5430000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT03M30.00S,2022-12-22T03:10:04.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626174,10.85742444152431,44.36274509803921,1610612742,91,97,2022-12-22T03:10:10Z,5440000,False,28.0,50.0,1,left,MISS C. Wood driving Hook,[1626174],1610612742.0,DAL,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.71,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,,
551,PT03M28.00S,2022-12-22T03:10:06.8Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,91,97,2022-12-22T03:10:10Z,5450000,False,,,0,,R. Gobert REBOUND (Off:5 Def:9),[203497],1610612750.0,MIN,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Gobert,R. Gobert,,,,550.0,14.0,9.0,5.0,,,,,,,,,,,
552,PT03M14.00S,2022-12-22T03:10:21.3Z,4,REGULAR,3pt,Jump Shot,[],203085,93.77463863337714,4.6568627450980395,1610612750,94,97,2022-12-22T03:10:26Z,5460000,False,-227.0,6.0,1,right,A. Rivers 3PT  (19 PTS) (D. Russell 7 AST),"[203085, 1626156]",1610612750.0,MIN,,,,,,,Left Corner 3,24+ Left,22.68,Made,19.0,Rivers,A. Rivers,D. Russell,1626156.0,7.0,,,,,,,,,,,,,,,
554,PT02M52.00S,2022-12-22T03:10:42.4Z,4,REGULAR,2pt,Jump Shot,[],1629029,15.900131406044679,70.61121323529412,1610612742,94,99,2022-12-22T03:10:48Z,5480000,False,-103.0,97.0,1,left,L. Doncic 14' pullup Jump Shot (23 PTS),[1629029],1610612742.0,DAL,pullup,,,,,,Mid-Range,8-16 Left,14.16,Made,23.0,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
555,PT02M31.00S,2022-12-22T03:11:02.8Z,4,REGULAR,3pt,Jump Shot,[],1626156,70.38436268068331,24.509803921568626,1610612750,94,99,2022-12-22T03:11:08Z,5490000,False,-127.0,226.0,1,right,MISS D. Russell 25' 3PT,[1626156],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,Russell,D. Russell,,,,,,,,,,,,,,,,,,
556,PT02M28.00S,2022-12-22T03:11:05.8Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,94,99,2022-12-22T03:11:08Z,5500000,False,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Doncic,L. Doncic,,,,555.0,7.0,6.0,1.0,,,,,,,,,,,
557,PT02M10.00S,2022-12-22T03:11:24.8Z,4,REGULAR,2pt,Jump Shot,[],1629029,23.73521681997372,49.754901960784316,1610612742,94,99,2022-12-22T03:11:29Z,5510000,False,1.0,171.0,1,left,MISS L. Doncic 17' step back Shot,[1629029],1610612742.0,DAL,step back,,,,,,Mid-Range,16-24 Center,17.06,Missed,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
558,PT02M06.00S,2022-12-22T03:11:28.8Z,4,REGULAR,rebound,defensive,[],203085,,,1610612750,94,99,2022-12-22T03:11:29Z,5520000,False,,,0,,A. Rivers REBOUND (Off:2 Def:2),[203085],1610612750.0,MIN,,,,,,,Mid-Range,16-24 Center,,,,Rivers,A. Rivers,,,,557.0,4.0,2.0,2.0,,,,,,,,,,,
559,PT01M52.00S,2022-12-22T03:11:42.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,93.64323258869908,48.77450980392157,1610612750,94,99,2022-12-22T03:11:48Z,5530000,False,-6.0,7.0,1,right,MISS J. McDaniels DUNK - blocked,"[1630183, 1626174]",1610612750.0,MIN,,,,,,,Restricted Area,0-8 Center,0.95,Missed,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,Wood,1626174.0,
560,PT01M52.00S,2022-12-22T03:11:42.5Z,4,REGULAR,block,,[],1626174,,,1610612750,94,99,2022-12-22T03:11:44Z,5540000,False,,,0,,C. Wood BLOCK (2 BLK),[1626174],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,
561,PT01M49.00S,2022-12-22T03:11:45.5Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,94,99,2022-12-22T03:11:48Z,5550000,False,,,0,,L. Doncic REBOUND (Off:1 Def:7),[1629029],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Doncic,L. Doncic,,,,559.0,8.0,7.0,1.0,,,,,,,,,,,
562,PT01M31.00S,2022-12-22T03:12:03.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203501,11.908672798948752,61.51960784313726,1610612742,94,99,2022-12-22T03:12:08Z,5560000,False,-58.0,59.0,1,left,MISS T. Hardaway Jr. 8' driving Layup,[203501],1610612742.0,DAL,driving,,,,,,In The Paint (Non-RA),8-16 Left,8.27,Missed,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
563,PT01M28.00S,2022-12-22T03:12:06.8Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,94,99,2022-12-22T03:12:08Z,5570000,False,,,0,,R. Gobert REBOUND (Off:5 Def:10),[203497],1610612750.0,MIN,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Gobert,R. Gobert,,,,562.0,15.0,10.0,5.0,,,,,,,,,,,
564,PT01M23.00S,2022-12-22T03:12:11.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203085,72.48685939553219,19.11764705882353,1610612750,94,99,2022-12-22T03:12:18Z,5580000,False,-154.0,206.0,1,right,MISS A. Rivers 25' 3PT,[203085],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,
565,PT01M19.00S,2022-12-22T03:12:15.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,94,99,2022-12-22T03:12:18Z,5590000,False,,,0,,L. Doncic REBOUND (Off:1 Def:8),[1629029],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Doncic,L. Doncic,,,,564.0,9.0,8.0,1.0,,,,,,,,,,,
566,PT00M59.00S,2022-12-22T03:12:35.5Z,4,REGULAR,3pt,Jump Shot,[],1626174,30.305519053876477,68.38235294117648,1610612742,94,99,2022-12-22T03:12:39Z,5600000,False,-92.0,232.0,1,left,MISS C. Wood 24' 3PT,[1626174],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,Wood,C. Wood,,,,,,,,,,,,,,,,,,
567,PT00M57.80S,2022-12-22T03:12:36.7Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,94,99,2022-12-22T03:12:39Z,5610000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,,,,Edwards,A. Edwards,,,,566.0,4.0,4.0,0.0,,,,,,,,,,,
568,PT00M46.20S,2022-12-22T03:12:49.3Z,4,REGULAR,3pt,Jump Shot,[],1630183,76.2976346911958,13.23529411764706,1610612750,94,99,2022-12-22T03:13:03Z,5620000,False,-184.0,170.0,1,right,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,
569,PT00M44.30S,2022-12-22T03:12:51.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,94,99,2022-12-22T03:13:03Z,5630000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,568.0,,,,,,,,,,,,,,
570,PT00M44.30S,2022-12-22T03:12:58.4Z,4,REGULAR,foul,personal,[],1629029,,,1610612750,94,99,2022-12-22T03:13:02Z,5640000,False,,,0,,L. Doncic loose ball personal FOUL (1 PF),"[1629029, 203497]",1610612742.0,DAL,loose ball,,,,,,Restricted Area,0-8 Center,,,,Doncic,L. Doncic,,,,,,,,1148.0,1.0,0.0,Gobert,203497.0,,,,,,
572,PT00M44.30S,2022-12-22T03:13:05.6Z,4,REGULAR,substitution,out,[],1626174,,,1610612750,94,99,2022-12-22T03:13:14Z,5660000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,
573,PT00M44.30S,2022-12-22T03:13:05.6Z,4,REGULAR,substitution,in,[],203939,,,1610612750,94,99,2022-12-22T03:13:14Z,5670000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,,,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,
574,PT00M44.30S,2022-12-22T03:13:17.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,94,99,2022-12-22T03:13:17Z,5680000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT00M38.90S,2022-12-22T03:15:02.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,68.01905387647832,53.92156862745098,1610612750,94,99,2022-12-22T03:15:08Z,5690000,False,20.0,248.0,1,right,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,,,,Above the Break 3,24+ Center,24.89,Missed,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
576,PT00M37.20S,2022-12-22T03:15:04.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,94,99,2022-12-22T03:15:08Z,5700000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,,,,,,575.0,,,,,,,,,,,,,,
578,PT00M32.70S,2022-12-22T03:15:29.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612742,94,99,2022-12-22T03:15:37Z,5720000,False,,,0,,D. Russell personal FOUL (2 PF) (Hardaway Jr. 2 FT),"[1626156, 203501]",1610612750.0,MIN,,,,,,,Mid-Range,16-24 Center,,,,Russell,D. Russell,,,,,,,,1628951.0,2.0,0.0,Hardaway Jr.,203501.0,,,,,,
580,PT00M32.70S,2022-12-22T03:15:49.1Z,4,REGULAR,freethrow,1 of 2,[],203501,,,1610612742,94,99,2022-12-22T03:15:49Z,5740000,False,,,0,,MISS T. Hardaway Jr. Free Throw 1 of 2,[203501],1610612742.0,DAL,,,,,,,,,,Missed,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
581,PT00M32.70S,2022-12-22T03:15:49.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,94,99,2022-12-22T03:15:49Z,5750000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,580.0,,,,,,,,,,,,,,
582,PT00M32.70S,2022-12-22T03:16:04.8Z,4,REGULAR,freethrow,2 of 2,[],203501,,,1610612742,94,100,2022-12-22T03:16:04Z,5760000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (21 PTS),[203501],1610612742.0,DAL,,,,,,,,,,Made,21.0,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
583,PT00M26.00S,2022-12-22T03:16:15.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630183,73.53810775295663,17.401960784313726,1610612750,97,100,2022-12-22T03:16:28Z,5770000,False,-163.0,196.0,1,right,J. McDaniels 25' 3PT  (10 PTS) (D. Russell 8 AST),"[1630183, 1626156]",1610612750.0,MIN,,,,,,,Above the Break 3,24+ Left Center,25.51,Made,10.0,McDaniels,J. McDaniels,D. Russell,1626156.0,8.0,,,,,,,,,,,,,,,
585,PT00M20.70S,2022-12-22T03:17:02.1Z,4,REGULAR,jumpball,recovered,[],203493,,,1610612742,97,100,2022-12-22T03:17:02Z,5790000,False,,,0,,Jump Ball T. Hardaway Jr. vs. D. Russell: Tip to R. Bullock,"[203493, 203501, 1626156]",1610612742.0,DAL,heldball,R. Bullock,Hardaway Jr.,203501.0,Russell,1626156.0,,,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,203493.0
588,PT00M17.90S,2022-12-22T03:17:06.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612742,97,100,2022-12-22T03:17:43Z,5820000,False,,,0,,D. Russell personal FOUL (3 PF) (Doncic 2 FT),"[1626156, 1629029]",1610612750.0,MIN,,,,,,,Mid-Range,16-24 Left Center,,,,Russell,D. Russell,,,,,,,,2005.0,3.0,0.0,Doncic,1629029.0,,,,,,
590,PT00M17.90S,2022-12-22T03:17:36.1Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,97,101,2022-12-22T03:17:36Z,5840000,False,,,0,,L. Doncic Free Throw 1 of 2 (24 PTS),[1629029],1610612742.0,DAL,,,,,,,,,,Made,24.0,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
591,PT00M17.90S,2022-12-22T03:17:55.4Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,97,102,2022-12-22T03:17:55Z,5850000,False,,,0,,L. Doncic Free Throw 2 of 2 (25 PTS),[1629029],1610612742.0,DAL,,,,,,,,,,Made,25.0,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
592,PT00M12.90S,2022-12-22T03:18:04.6Z,4,REGULAR,3pt,Jump Shot,[],1630162,69.33311432325887,65.44117647058823,1610612750,97,102,2022-12-22T03:18:10Z,5860000,False,77.0,236.0,1,right,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,,,,Above the Break 3,24+ Center,24.81,Missed,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,
593,PT00M08.80S,2022-12-22T03:18:08.7Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,97,102,2022-12-22T03:18:08Z,5870000,False,,,0,,D. Powell REBOUND (Off:2 Def:4),[203939],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Powell,D. Powell,,,,592.0,6.0,4.0,2.0,,,,,,,,,,,
594,PT00M04.90S,2022-12-22T03:18:14.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612742,97,102,2022-12-22T03:18:30Z,5880000,False,,,0,,D. Russell take personal FOUL (4 PF) (Dinwiddie 2 FT),"[1626156, 203915]",1610612750.0,MIN,take,,,,,,Above the Break 3,24+ Right Center,,,,Russell,D. Russell,,,,,,,,1148.0,4.0,0.0,Dinwiddie,203915.0,,,,,,
596,PT00M04.90S,2022-12-22T03:18:40.1Z,4,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,97,103,2022-12-22T03:18:40Z,5900000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (18 PTS),[203915],1610612742.0,DAL,,,,,,,,,,Made,18.0,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,
597,PT00M04.90S,2022-12-22T03:18:54.1Z,4,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,97,104,2022-12-22T03:18:54Z,5910000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (19 PTS),[203915],1610612742.0,DAL,,,,,,,,,,Made,19.0,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,
