actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
656,PT02M27.00S,2023-03-11T03:24:28.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612750,106,109,2023-03-11T03:24:42Z,6420000,False,,,0,,S. Dinwiddie personal FOUL (2 PF) (Gobert 2 FT),"[203915, 203497]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,1151.0,2.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
658,PT02M27.00S,2023-03-11T03:25:09.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203497,,,1610612750,106,109,2023-03-11T03:25:32Z,6440000,False,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
659,PT02M27.00S,2023-03-11T03:25:09.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,106,109,2023-03-11T03:25:32Z,6450000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,658.0,,,,,,,,,,,,
660,PT02M27.00S,2023-03-11T03:25:09.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203497,,,1610612750,106,109,2023-03-11T03:25:32Z,6460000,False,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
661,PT02M24.00S,2023-03-11T03:25:12.0Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,106,109,2023-03-11T03:25:32Z,6470000,False,,,0,,R. O'Neale REBOUND (Off:3 Def:11),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,660.0,14.0,11.0,3.0,,,,,,,,,
662,PT02M11.00S,2023-03-11T03:25:47.4Z,4,REGULAR,foul,offensive,['inpenalty'],1629651,,,1610612751,106,109,2023-03-11T03:25:59Z,6480000,False,,,0,,N. Claxton offensive FOUL (6 PF),"[1629651, 201144]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,2003.0,6.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
664,PT02M11.00S,2023-03-11T03:25:47.4Z,4,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,106,109,2023-03-11T03:25:47Z,6500000,False,,,0,,N. Claxton offensive foul TURNOVER (3 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,2003.0,,,,,,,,,,,3.0,,,,,,,,
665,PT02M11.00S,2023-03-11T03:25:59.0Z,4,REGULAR,substitution,out,[],1629651,,,1610612750,106,109,2023-03-11T03:26:03Z,6510000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M11.00S,2023-03-11T03:25:59.0Z,4,REGULAR,substitution,in,[],1627827,,,1610612750,106,109,2023-03-11T03:26:03Z,6520000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M57.00S,2023-03-11T03:26:25.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,71.69842312746385,21.568627450980394,1610612750,109,109,2023-03-11T03:26:32Z,6530000,False,-142.0,214.0,1,right,A. Edwards 25' 3PT step back (28 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,25.65,Made,,,,,,,,28.0,,,,,
668,PT01M38.00S,2023-03-11T03:26:51.0Z,4,REGULAR,3pt,Jump Shot,[],1626220,22.946780551905388,8.823529411764707,1610612751,109,112,2023-03-11T03:26:56Z,6540000,False,206.0,163.0,1,left,R. O'Neale 26' 3PT  (12 PTS) (S. Dinwiddie 9 AST),"[1626220, 203915]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,26.27,Made,,,,,,,,12.0,,,S. Dinwiddie,203915.0,9.0
670,PT01M22.00S,2023-03-11T03:27:15.6Z,4,REGULAR,3pt,Jump Shot,[],1630162,67.36202365308804,44.11764705882353,1610612750,109,112,2023-03-11T03:32:07Z,6560000,False,-29.0,254.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,25.6,Missed,,,,,,,,,,,,,
671,PT01M21.00S,2023-03-11T03:27:16.6Z,4,REGULAR,rebound,offensive,[],201144,,,1610612750,109,112,2023-03-11T03:27:29Z,6570000,False,,,0,,M. Conley REBOUND (Off:4 Def:2),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,670.0,6.0,2.0,4.0,,,,,,,,,
672,PT01M20.00S,2023-03-11T03:27:20.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203915,,,1610612750,109,112,2023-03-11T03:27:31Z,6580000,False,,,0,,S. Dinwiddie personal FOUL (3 PF) (Conley 2 FT),"[203915, 201144]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,1151.0,3.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
674,PT01M20.00S,2023-03-11T03:27:54.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201144,,,1610612750,110,112,2023-03-11T03:27:54Z,6600000,False,,,0,,M. Conley Free Throw 1 of 2 (9 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,Made,,,,,,,,9.0,,,,,
675,PT01M20.00S,2023-03-11T03:28:13.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201144,,,1610612750,111,112,2023-03-11T03:28:13Z,6610000,False,,,0,,M. Conley Free Throw 2 of 2 (10 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,Made,,,,,,,,10.0,,,,,
676,PT00M56.90S,2023-03-11T03:28:40.2Z,4,REGULAR,2pt,Jump Shot,[],203915,18.74178712220762,26.96078431372549,1610612751,111,112,2023-03-11T03:33:55Z,6620000,False,115.0,124.0,1,left,MISS S. Dinwiddie 16' fadeaway Shot,[203915],1610612751.0,BKN,fadeaway,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Right Center,,,,,,16.9,Missed,,,,,,,,,,,,,
677,PT00M52.70S,2023-03-11T03:28:44.4Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,111,112,2023-03-11T03:28:46Z,6630000,False,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Right Center,,,,,,,,676.0,5.0,5.0,0.0,,,,,,,,,
678,PT00M32.80S,2023-03-11T03:29:04.9Z,4,REGULAR,turnover,lost ball,[],1630162,,,1610612750,111,112,2023-03-11T03:29:10Z,6640000,False,,,0,,A. Edwards lost ball TURNOVER (2 TO),"[1630162, 203915]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,Dinwiddie,203915.0,,,,,,
679,PT00M32.80S,2023-03-11T03:29:04.9Z,4,REGULAR,steal,,[],203915,,,1610612751,111,112,2023-03-11T03:29:06Z,6650000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
680,PT00M32.10S,2023-03-11T03:29:10.3Z,4,REGULAR,foul,personal,[],203497,,,1610612751,111,112,2023-03-11T03:30:17Z,6660000,False,,,0,,R. Gobert personal FOUL (3 PF),"[203497, 203915]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,1627526.0,3.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
682,PT00M32.10S,2023-03-11T03:29:26.0Z,4,REGULAR,substitution,out,[],1627827,,,1610612751,111,112,2023-03-11T03:29:34Z,6680000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M32.10S,2023-03-11T03:29:26.0Z,4,REGULAR,substitution,in,[],203552,,,1610612751,111,112,2023-03-11T03:29:34Z,6690000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M13.00S,2023-03-11T03:30:01.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,18.478975032851512,58.57843137254902,1610612751,111,112,2023-03-11T03:36:09Z,6700000,False,-43.0,121.0,1,left,MISS M. Bridges 12' fadeaway Shot,[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.86,Missed,,,,,,,,,,,,,
685,PT00M11.10S,2023-03-11T03:30:03.7Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,111,112,2023-03-11T03:36:09Z,6710000,False,,,0,,A. Edwards REBOUND (Off:0 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,684.0,6.0,6.0,0.0,,,,,,,,,
686,PT00M11.10S,2023-03-11T03:30:09.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,111,112,2023-03-11T03:30:09Z,6720000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M11.10S,2023-03-11T03:31:20.9Z,4,REGULAR,substitution,out,[],203552,,,1610612750,111,112,2023-03-11T03:31:36Z,6730000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M11.10S,2023-03-11T03:31:20.9Z,4,REGULAR,substitution,in,[],1627827,,,1610612750,111,112,2023-03-11T03:31:36Z,6740000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M04.70S,2023-03-11T03:31:49.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,92.06636005256242,62.99019607843137,1610612750,111,112,2023-03-11T03:37:04Z,6750000,False,65.0,22.0,1,right,MISS A. Edwards 6' driving floating bank Shot,[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.87,Missed,,,,,,,,,,,,,
690,PT00M03.70S,2023-03-11T03:31:50.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,111,112,2023-03-11T03:32:02Z,6760000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,689.0,,,,,,,,,,,,
692,PT00M03.70S,2023-03-11T03:32:05.3Z,4,REGULAR,substitution,out,[],1627827,,,1610612751,111,112,2023-03-11T03:32:10Z,6780000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M03.70S,2023-03-11T03:32:05.3Z,4,REGULAR,substitution,in,[],203552,,,1610612751,111,112,2023-03-11T03:32:10Z,6790000,False,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M03.70S,2023-03-11T03:32:14.8Z,4,REGULAR,substitution,out,[],1630183,,,1610612751,111,112,2023-03-11T03:32:18Z,6800000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M03.70S,2023-03-11T03:32:14.8Z,4,REGULAR,substitution,in,[],1629638,,,1610612751,111,112,2023-03-11T03:32:18Z,6810000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M01.50S,2023-03-11T03:32:35.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612751,111,112,2023-03-11T03:32:51Z,6830000,False,,,0,,K. Anderson take personal FOUL (3 PF) (Bridges 2 FT),"[203937, 1628969]",1610612750.0,MIN,take,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Left,2003.0,3.0,0.0,Bridges,1628969.0,,,,,,,,,,,,,,,
699,PT00M01.50S,2023-03-11T03:33:15.9Z,4,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,111,113,2023-03-11T03:33:15Z,6850000,False,,,0,,M. Bridges Free Throw 1 of 2 (30 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,Made,,,,,,,,30.0,,,,,
700,PT00M01.50S,2023-03-11T03:33:25.9Z,4,REGULAR,substitution,out,[],203552,,,1610612751,111,113,2023-03-11T03:33:29Z,6860000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M01.50S,2023-03-11T03:33:25.9Z,4,REGULAR,substitution,in,[],1627827,,,1610612751,111,113,2023-03-11T03:33:29Z,6870000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M01.50S,2023-03-11T03:33:43.1Z,4,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,111,114,2023-03-11T03:33:43Z,6880000,False,,,0,,M. Bridges Free Throw 2 of 2 (31 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,Made,,,,,,,,31.0,,,,,
703,PT00M01.50S,2023-03-11T03:33:46.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,111,114,2023-03-11T03:33:46Z,6890000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M01.50S,2023-03-11T03:34:33.8Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,111,114,2023-03-11T03:35:13Z,6900000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M01.50S,2023-03-11T03:34:33.8Z,4,REGULAR,substitution,out,[],203497,,,1610612750,111,114,2023-03-11T03:35:13Z,6910000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT00M01.50S,2023-03-11T03:34:33.8Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,111,114,2023-03-11T03:35:13Z,6920000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT00M01.50S,2023-03-11T03:34:33.8Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,111,114,2023-03-11T03:35:13Z,6930000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT00M00.20S,2023-03-11T03:35:28.5Z,4,REGULAR,3pt,Jump Shot,[],1629675,68.28186596583443,36.76470588235294,1610612750,114,114,2023-03-11T03:35:35Z,6940000,False,-66.0,246.0,1,right,N. Reid 25' 3PT  (3 PTS) (K. Anderson 9 AST),"[1629675, 203937]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,25.45,Made,,,,,,,,3.0,,,K. Anderson,203937.0,9.0
711,PT00M00.00S,2023-03-11T03:36:06.1Z,4,REGULAR,period,end,[],0,,,1610612751,114,114,2023-03-11T03:36:06Z,6970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT05M00.00S,2023-03-11T03:37:58.8Z,5,OVERTIME,substitution,out,['startperiod'],1629675,,,1610612751,114,114,2023-03-11T03:38:33Z,6980000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT05M00.00S,2023-03-11T03:37:58.8Z,5,OVERTIME,substitution,in,['startperiod'],203497,,,1610612751,114,114,2023-03-11T03:38:33Z,6990000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT05M00.00S,2023-03-11T03:38:53.8Z,5,OVERTIME,period,start,[],0,,,0,114,114,2023-03-11T03:38:53Z,7000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT04M58.00S,2023-03-11T03:38:55.6Z,5,OVERTIME,jumpball,recovered,[],201144,,,1610612750,114,114,2023-03-11T03:38:55Z,7020000,False,,,0,,Jump Ball R. Gobert vs. D. Finney-Smith: Tip to M. Conley,"[201144, 203497, 1627827]",1610612750.0,MIN,startperiod,M. Conley,201144.0,Conley,M. Conley,Gobert,203497.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,,,,,,,,
719,PT04M41.00S,2023-03-11T03:39:11.5Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],201144,88.12417871222075,46.81372549019608,1610612750,114,114,2023-03-11T03:39:16Z,7050000,False,-16.0,59.0,1,right,MISS M. Conley 6' driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.12,Missed,,,,,,,,,,,,,
720,PT04M38.00S,2023-03-11T03:39:14.5Z,5,OVERTIME,rebound,defensive,[],1626220,,,1610612751,114,114,2023-03-11T03:39:16Z,7060000,False,,,0,,R. O'Neale REBOUND (Off:3 Def:12),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,719.0,15.0,12.0,3.0,,,,,,,,,
721,PT04M21.00S,2023-03-11T03:39:31.7Z,5,OVERTIME,2pt,Jump Shot,[],203915,13.61695137976347,32.84313725490196,1610612751,114,116,2023-03-11T03:40:55Z,7070000,False,86.0,75.0,1,left,S. Dinwiddie 11' turnaround fadeaway bank Jump Shot (27 PTS),[203915],1610612751.0,BKN,turnaround fadeaway bank,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,,,,,,11.43,Made,,,,,,,,27.0,,,,,
722,PT04M01.00S,2023-03-11T03:39:51.4Z,5,OVERTIME,3pt,Jump Shot,[],1630183,94.03745072273325,94.85294117647058,1610612750,114,116,2023-03-11T03:39:57Z,7080000,False,224.0,4.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,,22.43,Missed,,,,,,,,,,,,,
723,PT03M58.00S,2023-03-11T03:39:54.4Z,5,OVERTIME,rebound,offensive,[],203937,,,1610612750,114,116,2023-03-11T03:39:57Z,7090000,False,,,0,,K. Anderson REBOUND (Off:1 Def:5),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,,,,,,,,722.0,6.0,5.0,1.0,,,,,,,,,
724,PT03M57.00S,2023-03-11T03:39:55.5Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,92.59198423127464,50.0,1610612750,116,116,2023-03-11T03:40:01Z,7100000,False,0.0,17.0,1,right,K. Anderson putback Layup (15 PTS),[203937],1610612750.0,MIN,putback,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,1.71,Made,,,,,,,,15.0,,,,,
725,PT03M32.00S,2023-03-11T03:40:21.4Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203915,7.178055190538765,48.77450980392157,1610612751,116,118,2023-03-11T03:42:03Z,7110000,False,6.0,15.0,1,left,S. Dinwiddie driving Layup (29 PTS),[203915],1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,1.62,Made,,,,,,,,29.0,,,,,
726,PT03M14.00S,2023-03-11T03:40:41.2Z,5,OVERTIME,foul,personal,['2freethrow'],1626220,,,1610612750,116,118,2023-03-11T03:40:48Z,7120000,False,,,0,,R. O'Neale shooting personal FOUL (5 PF) (Conley 2 FT),"[1626220, 201144]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,1151.0,5.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
728,PT03M14.00S,2023-03-11T03:41:08.4Z,5,OVERTIME,freethrow,1 of 2,[],201144,,,1610612750,116,118,2023-03-11T03:41:08Z,7140000,False,,,0,,MISS M. Conley Free Throw 1 of 2,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
729,PT03M14.00S,2023-03-11T03:41:08.4Z,5,OVERTIME,rebound,offensive,"['deadball', 'team']",0,,,1610612750,116,118,2023-03-11T03:41:08Z,7150000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,728.0,,,,,,,,,,,,
730,PT03M14.00S,2023-03-11T03:41:27.9Z,5,OVERTIME,freethrow,2 of 2,[],201144,,,1610612750,117,118,2023-03-11T03:41:27Z,7160000,False,,,0,,M. Conley Free Throw 2 of 2 (11 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,Made,,,,,,,,11.0,,,,,
731,PT02M50.00S,2023-03-11T03:41:55.9Z,5,OVERTIME,3pt,Jump Shot,[],1626220,22.158344283837057,89.2156862745098,1610612751,117,118,2023-03-11T03:42:00Z,7170000,False,-196.0,156.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,25.05,Missed,,,,,,,,,,,,,
732,PT02M48.00S,2023-03-11T03:41:57.9Z,5,OVERTIME,rebound,defensive,[],203937,,,1610612750,117,118,2023-03-11T03:42:00Z,7180000,False,,,0,,K. Anderson REBOUND (Off:1 Def:6),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,731.0,7.0,6.0,1.0,,,,,,,,,
733,PT02M32.00S,2023-03-11T03:42:14.4Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630183,93.11760840998686,51.71568627450981,1610612750,119,118,2023-03-11T03:42:18Z,7190000,False,9.0,12.0,1,right,J. McDaniels driving Layup (15 PTS) (K. Anderson 10 AST),"[1630183, 203937]",1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,1.49,Made,,,,,,,,15.0,,,K. Anderson,203937.0,10.0
735,PT02M06.00S,2023-03-11T03:42:41.0Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],203915,9.149145860709593,49.754901960784316,1610612751,119,118,2023-03-11T03:43:25Z,7210000,False,1.0,34.0,1,left,MISS S. Dinwiddie driving Layup - blocked,"[203915, 1630162]",1610612751.0,BKN,driving,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,3.35,Missed,,,,,,,,,Edwards,1630162.0,,,
736,PT02M06.00S,2023-03-11T03:42:41.0Z,5,OVERTIME,block,,[],1630162,,,1610612751,119,118,2023-03-11T03:42:43Z,7220000,False,,,0,,A. Edwards BLOCK (2 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
737,PT02M05.00S,2023-03-11T03:42:42.0Z,5,OVERTIME,rebound,offensive,[],1627827,,,1610612751,119,118,2023-03-11T03:43:25Z,7230000,False,,,0,,D. Finney-Smith REBOUND (Off:3 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,,,735.0,5.0,2.0,3.0,,,,,,,,,
738,PT02M04.00S,2023-03-11T03:42:45.8Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,7.835085413929041,50.49019607843137,1610612751,119,118,2023-03-11T03:43:13Z,7240000,False,-2.0,21.0,1,left,MISS D. Finney-Smith driving Layup - blocked,"[1627827, 1630162]",1610612751.0,BKN,driving,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,,2.12,Missed,,,,,,,,,Edwards,1630162.0,,,
739,PT02M04.00S,2023-03-11T03:42:45.8Z,5,OVERTIME,block,,[],1630162,,,1610612751,119,118,2023-03-11T03:42:47Z,7250000,False,,,0,,A. Edwards BLOCK (3 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
740,PT02M03.00S,2023-03-11T03:42:46.8Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612751,119,118,2023-03-11T03:43:13Z,7260000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,738.0,,,,,,,,,,,,
741,PT02M03.00S,2023-03-11T03:42:54.4Z,5,OVERTIME,turnover,shot clock,['team'],0,,,1610612751,119,118,2023-03-11T03:43:18Z,7270000,False,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,1151.0,,,,,,,,,,,,,,,,,,,
742,PT01M41.00S,2023-03-11T03:43:31.0Z,5,OVERTIME,2pt,Jump Shot,['fromturnover'],1630162,84.83902759526939,33.57843137254902,1610612750,121,118,2023-03-11T03:43:35Z,7280000,False,-82.0,90.0,1,right,A. Edwards 12' turnaround Jump Shot (30 PTS) (M. Conley 7 AST),"[1630162, 201144]",1610612750.0,MIN,turnaround,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,12.18,Made,,,,,,,,30.0,,,M. Conley,201144.0,7.0
