actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
629,PT04M31.00S,2022-11-06T02:12:48.7Z,4,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,120,103,2022-11-06T02:12:48Z,6250000,,,0,,D. Russell Free Throw 1 of 1 (13 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
630,PT04M19.00S,2022-11-06T02:13:01.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,6.521024967148489,51.470588235294116,1610612745,120,105,2022-11-06T02:13:08Z,6260000,-7.0,9.0,1,left,K. Martin Jr. cutting DUNK (17 PTS) (G. Mathews 1 AST),"[1630231, 1629726]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,Restricted Area,0-8 Center,1.15,Made,17.0,G. Mathews,1629726.0,1.0,,,,,,,,,,,,,,
633,PT03M59.00S,2022-11-06T02:13:34.6Z,4,REGULAR,3pt,Jump Shot,[],1627752,92.32917214191852,4.166666666666666,1610612750,123,105,2022-11-06T02:13:40Z,6290000,-229.0,20.0,1,right,T. Prince 3PT  (16 PTS) (D. Russell 4 AST),"[1627752, 1626156]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,23.0,Made,16.0,D. Russell,1626156.0,4.0,,,,,,,,,,,,,,
636,PT03M42.00S,2022-11-06T02:14:02.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,13.354139290407357,54.166666666666664,1610612745,123,105,2022-11-06T02:14:09Z,6320000,-21.0,73.0,1,left,MISS J. Christopher 7' driving Layup - blocked,"[1630528, 1626157]",1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),0-8 Center,7.59,Missed,,,,,,,,,,,,,,,,,Towns,1626157.0
637,PT03M42.00S,2022-11-06T02:14:02.4Z,4,REGULAR,block,,[],1626157,,,1610612745,123,105,2022-11-06T02:14:06Z,6330000,,,0,,K. Towns BLOCK (2 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
638,PT03M37.00S,2022-11-06T02:14:07.4Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,123,105,2022-11-06T02:14:09Z,6340000,,,0,,A. Sengun REBOUND (Off:5 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,636.0,7.0,2.0,5.0,,,,,
639,PT03M36.00S,2022-11-06T02:14:08.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,7.30946123521682,51.225490196078425,1610612745,123,107,2022-11-06T02:14:11Z,6350000,-6.0,16.0,1,left,A. Sengun putback Layup (17 PTS),[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.73,Made,17.0,,,,,,,,,,,,,,,,,
640,PT03M30.00S,2022-11-06T02:14:14.1Z,4,REGULAR,3pt,Jump Shot,[],1626156,81.68528252299606,7.598039215686274,1610612750,123,107,2022-11-06T02:14:20Z,6360000,-212.0,120.0,1,right,MISS D. Russell 24' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,24.35,Missed,,,,,,,,,,,,,,,,,,
641,PT03M28.00S,2022-11-06T02:14:16.1Z,4,REGULAR,rebound,defensive,[],1630227,,,1610612745,123,107,2022-11-06T02:14:20Z,6370000,,,0,,D. Nix REBOUND (Off:0 Def:2),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,640.0,2.0,2.0,0.0,,,,,
642,PT03M07.00S,2022-11-06T02:14:38.1Z,4,REGULAR,3pt,Jump Shot,[],1630528,22.28975032851511,91.42156862745098,1610612745,123,107,2022-11-06T02:14:45Z,6380000,-207.0,157.0,1,left,MISS J. Christopher 25' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
643,PT03M05.00S,2022-11-06T02:14:40.1Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,123,107,2022-11-06T02:14:45Z,6390000,,,0,,K. Towns REBOUND (Off:3 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,642.0,9.0,6.0,3.0,,,,,
644,PT03M05.00S,2022-11-06T02:14:44.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,123,107,2022-11-06T02:14:44Z,6400000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M05.00S,2022-11-06T02:16:39.3Z,4,REGULAR,substitution,out,[],1630578,,,1610612750,123,107,2022-11-06T02:17:10Z,6410000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M05.00S,2022-11-06T02:16:39.3Z,4,REGULAR,substitution,in,[],1626246,,,1610612750,123,107,2022-11-06T02:17:10Z,6420000,,,0,,SUB in: B. Marjanovic,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M46.00S,2022-11-06T02:17:57.1Z,4,REGULAR,3pt,Jump Shot,[],1627752,81.553876478318,91.91176470588235,1610612750,123,107,2022-11-06T02:18:04Z,6430000,210.0,121.0,1,right,MISS T. Prince 24' step back 3PT,[1627752],1610612750.0,MIN,step back,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,24.2,Missed,,,,,,,,,,,,,,,,,,
648,PT02M42.00S,2022-11-06T02:18:01.1Z,4,REGULAR,rebound,offensive,[],1627752,,,1610612750,123,107,2022-11-06T02:18:04Z,6440000,,,0,,T. Prince REBOUND (Off:1 Def:3),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,647.0,4.0,3.0,1.0,,,,,
649,PT02M41.00S,2022-11-06T02:18:04.4Z,4,REGULAR,foul,personal,['2freethrow'],1630528,,,1610612750,123,107,2022-11-06T02:18:09Z,6450000,,,0,,J. Christopher shooting personal FOUL (1 PF) (Towns 2 FT),"[1630528, 1626157]",1610612745.0,HOU,shooting,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101283.0,1.0,0.0,Towns,1626157.0,,,,,,,,,
651,PT02M41.00S,2022-11-06T02:18:33.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612750,123,107,2022-11-06T02:18:33Z,6470000,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
652,PT02M41.00S,2022-11-06T02:18:33.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,123,107,2022-11-06T02:18:33Z,6480000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,651.0,,,,,,,,
653,PT02M41.00S,2022-11-06T02:18:34.3Z,4,REGULAR,substitution,out,[],203937,,,1610612750,123,107,2022-11-06T02:18:38Z,6490000,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M41.00S,2022-11-06T02:18:34.3Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,123,107,2022-11-06T02:18:38Z,6500000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M41.00S,2022-11-06T02:18:56.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612750,124,107,2022-11-06T02:18:56Z,6510000,,,0,,K. Towns Free Throw 2 of 2 (25 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
656,PT02M28.00S,2022-11-06T02:19:10.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630227,9.280551905387648,50.245098039215684,1610612745,124,107,2022-11-06T02:19:13Z,6520000,-1.0,35.0,1,left,MISS D. Nix driving Layup,[1630227],1610612745.0,HOU,driving,,,Nix,D. Nix,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,,
657,PT02M27.00S,2022-11-06T02:19:11.4Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,124,107,2022-11-06T02:19:11Z,6530000,,,0,,D. Russell REBOUND (Off:3 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,656.0,6.0,3.0,3.0,,,,,
658,PT02M23.00S,2022-11-06T02:19:15.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630183,93.24901445466492,51.9607843137255,1610612750,126,107,2022-11-06T02:19:20Z,6540000,10.0,11.0,1,right,J. McDaniels running DUNK (13 PTS) (T. Prince 2 AST),"[1630183, 1627752]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.47,Made,13.0,T. Prince,1627752.0,2.0,,,,,,,,,,,,,,
660,PT02M00.00S,2022-11-06T02:19:38.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626246,15.456636005256241,40.44117647058824,1610612745,126,107,2022-11-06T02:20:07Z,6560000,48.0,93.0,1,left,MISS B. Marjanovic 10' turnaround Shot,[1626246],1610612745.0,HOU,turnaround,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),8-16 Center,10.44,Missed,,,,,,,,,,,,,,,,,,
661,PT01M59.00S,2022-11-06T02:19:39.3Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,126,107,2022-11-06T02:20:07Z,6570000,,,0,,T. Prince REBOUND (Off:1 Def:4),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,660.0,5.0,4.0,1.0,,,,,
662,PT01M59.00S,2022-11-06T02:19:53.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,126,107,2022-11-06T02:19:53Z,6580000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M59.00S,2022-11-06T02:20:45.8Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,126,107,2022-11-06T02:21:20Z,6590000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M59.00S,2022-11-06T02:20:45.8Z,4,REGULAR,substitution,out,[],1630162,,,1610612750,126,107,2022-11-06T02:21:20Z,6600000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M59.00S,2022-11-06T02:20:45.8Z,4,REGULAR,substitution,out,[],1627752,,,1610612750,126,107,2022-11-06T02:21:20Z,6610000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M59.00S,2022-11-06T02:20:45.8Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,126,107,2022-11-06T02:21:20Z,6620000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M59.00S,2022-11-06T02:20:45.8Z,4,REGULAR,substitution,in,[],1629669,,,1610612750,126,107,2022-11-06T02:21:20Z,6630000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M59.00S,2022-11-06T02:20:45.8Z,4,REGULAR,substitution,in,[],1629162,,,1610612750,126,107,2022-11-06T02:21:20Z,6640000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M59.00S,2022-11-06T02:20:45.8Z,4,REGULAR,substitution,in,[],1630233,,,1610612750,126,107,2022-11-06T02:21:20Z,6650000,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M59.00S,2022-11-06T02:20:45.8Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,126,107,2022-11-06T02:21:20Z,6660000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M53.00S,2022-11-06T02:21:32.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630233,92.46057818659659,53.431372549019606,1610612750,128,107,2022-11-06T02:21:51Z,6670000,17.0,18.0,1,right,N. Knight driving Layup (2 PTS) (J. McLaughlin 11 AST),"[1630233, 1629162]",1610612750.0,MIN,driving,,,Knight,N. Knight,,,,,Restricted Area,0-8 Center,2.52,Made,2.0,J. McLaughlin,1629162.0,11.0,,,,,,,,,,,,,,
673,PT01M53.00S,2022-11-06T02:21:35.5Z,4,REGULAR,foul,personal,['1freethrow'],1626246,,,1610612750,128,107,2022-11-06T02:21:49Z,6690000,,,0,,B. Marjanovic shooting personal FOUL (1 PF) (Knight 1 FT),"[1626246, 1630233]",1610612745.0,HOU,shooting,,,Marjanovic,B. Marjanovic,,,,,Restricted Area,0-8 Center,,,,,,,1626302.0,1.0,0.0,Knight,1630233.0,,,,,,,,,
675,PT01M53.00S,2022-11-06T02:21:43.2Z,4,REGULAR,substitution,out,[],1630231,,,1610612750,128,107,2022-11-06T02:22:24Z,6710000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT01M53.00S,2022-11-06T02:21:43.2Z,4,REGULAR,substitution,in,[],1631106,,,1610612750,128,107,2022-11-06T02:22:24Z,6720000,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT01M53.00S,2022-11-06T02:22:00.8Z,4,REGULAR,freethrow,1 of 1,[],1630233,,,1610612750,129,107,2022-11-06T02:22:00Z,6730000,,,0,,N. Knight Free Throw 1 of 1 (3 PTS),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
678,PT01M35.00S,2022-11-06T02:22:20.7Z,4,REGULAR,2pt,Jump Shot,[],1630528,21.76412614980289,52.69607843137255,1610612745,129,107,2022-11-06T02:22:32Z,6740000,-13.0,152.0,1,left,MISS J. Christopher 15' Jump Shot,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Mid-Range,8-16 Center,15.27,Missed,,,,,,,,,,,,,,,,,,
679,PT01M34.00S,2022-11-06T02:22:21.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,129,107,2022-11-06T02:22:32Z,6750000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,678.0,,,,,,,,
681,PT01M29.00S,2022-11-06T02:22:41.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631106,16.376478318002626,51.225490196078425,1610612745,129,107,2022-11-06T02:22:47Z,6770000,-6.0,101.0,1,left,MISS T. Eason 10' driving Hook,[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,10.16,Missed,,,,,,,,,,,,,,,,,,
682,PT01M27.00S,2022-11-06T02:22:43.4Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,129,107,2022-11-06T02:22:47Z,6780000,,,0,,T. Eason REBOUND (Off:3 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,681.0,6.0,3.0,3.0,,,,,
683,PT01M27.00S,2022-11-06T02:22:49.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631106,17.427726675427067,50.73529411764706,1610612745,129,109,2022-11-06T02:23:12Z,6790000,-4.0,111.0,1,left,T. Eason 11' putback DUNK (15 PTS),[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,11.14,Made,15.0,,,,,,,,,,,,,,,,,
684,PT01M18.00S,2022-11-06T02:22:57.5Z,4,REGULAR,turnover,lost ball,[],1630233,,,1610612750,129,109,2022-11-06T02:23:42Z,6800000,,,0,,N. Knight lost ball TURNOVER (1 TO),"[1630233, 1630227]",1610612750.0,MIN,,,,Knight,N. Knight,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Nix,1630227.0,,
685,PT01M18.00S,2022-11-06T02:22:57.5Z,4,REGULAR,steal,,[],1630227,,,1610612745,129,109,2022-11-06T02:23:00Z,6810000,,,0,,D. Nix STEAL (3 STL),[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
686,PT01M15.00S,2022-11-06T02:23:01.5Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630528,7.046649145860711,50.245098039215684,1610612745,129,111,2022-11-06T02:23:15Z,6820000,-1.0,14.0,1,left,J. Christopher running DUNK (4 PTS) (D. Nix 5 AST),"[1630528, 1630227]",1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,Restricted Area,0-8 Center,1.38,Made,4.0,D. Nix,1630227.0,5.0,,,,,,,,,,,,,,
688,PT01M01.00S,2022-11-06T02:23:15.2Z,4,REGULAR,turnover,bad pass,[],1629675,,,1610612750,129,111,2022-11-06T02:27:47Z,6840000,,,0,,N. Reid bad pass TURNOVER (5 TO),"[1629675, 1630528]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,5.0,Christopher,1630528.0,,
689,PT01M01.00S,2022-11-06T02:23:15.2Z,4,REGULAR,steal,,[],1630528,,,1610612745,129,111,2022-11-06T02:23:20Z,6850000,,,0,,J. Christopher STEAL (2 STL),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
690,PT00M54.10S,2022-11-06T02:23:22.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629726,21.895532194480946,90.44117647058823,1610612745,129,114,2022-11-06T02:23:29Z,6860000,-202.0,153.0,1,left,G. Mathews 25' 3PT  (9 PTS) (D. Nix 6 AST),"[1629726, 1630227]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,25.37,Made,9.0,D. Nix,1630227.0,6.0,,,,,,,,,,,,,,
692,PT00M36.40S,2022-11-06T02:23:46.4Z,4,REGULAR,3pt,Jump Shot,[],1629675,74.98357424441524,14.215686274509803,1610612750,129,114,2022-11-06T02:23:50Z,6880000,-179.0,183.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.57,Missed,,,,,,,,,,,,,,,,,,
693,PT00M34.00S,2022-11-06T02:23:48.8Z,4,REGULAR,rebound,defensive,[],1626246,,,1610612745,129,114,2022-11-06T02:23:50Z,6890000,,,0,,B. Marjanovic REBOUND (Off:0 Def:1),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,692.0,1.0,1.0,0.0,,,,,
694,PT00M28.80S,2022-11-06T02:23:55.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631106,7.5722733245729295,48.529411764705884,1610612745,129,116,2022-11-06T02:24:02Z,6900000,7.0,19.0,1,left,T. Eason driving Layup (17 PTS),[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.01,Made,17.0,,,,,,,,,,,,,,,,,
695,PT00M28.80S,2022-11-06T02:23:58.6Z,4,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612745,129,116,2022-11-06T02:24:12Z,6910000,,,0,,N. Reid shooting personal FOUL (6 PF) (Eason 1 FT),"[1629675, 1631106]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,101283.0,6.0,0.0,Eason,1631106.0,,,,,,,,,
697,PT00M28.80S,2022-11-06T02:24:12.9Z,4,REGULAR,substitution,out,[],1629675,,,1610612745,129,116,2022-11-06T02:24:42Z,6930000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M28.80S,2022-11-06T02:24:12.9Z,4,REGULAR,substitution,in,[],1627752,,,1610612745,129,116,2022-11-06T02:24:42Z,6940000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M28.80S,2022-11-06T02:24:40.1Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1631106,,,1610612745,129,116,2022-11-06T02:24:48Z,6950000,,,0,,MISS T. Eason Free Throw 1 of 1,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
700,PT00M26.80S,2022-11-06T02:24:42.1Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,129,116,2022-11-06T02:24:48Z,6960000,,,0,,T. Prince REBOUND (Off:1 Def:5),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,699.0,6.0,5.0,1.0,,,,,
701,PT00M09.70S,2022-11-06T02:24:59.2Z,4,REGULAR,turnover,bad pass,[],1630183,,,1610612750,129,116,2022-11-06T02:25:03Z,6970000,,,0,,J. McDaniels bad pass TURNOVER (2 TO),"[1630183, 1626246]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Marjanovic,1626246.0,,
702,PT00M09.70S,2022-11-06T02:24:59.2Z,4,REGULAR,steal,,[],1626246,,,1610612745,129,116,2022-11-06T02:25:01Z,6980000,,,0,,B. Marjanovic STEAL (1 STL),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
703,PT00M08.80S,2022-11-06T02:25:07.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612745,129,116,2022-11-06T02:25:23Z,6990000,,,0,,J. McDaniels personal FOUL (4 PF) (Marjanovic 2 FT),"[1630183, 1626246]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,101283.0,4.0,0.0,Marjanovic,1626246.0,,,,,,,,,
705,PT00M08.80S,2022-11-06T02:25:43.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626246,,,1610612745,129,116,2022-11-06T02:25:43Z,7010000,,,0,,MISS B. Marjanovic Free Throw 1 of 2,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
706,PT00M08.80S,2022-11-06T02:25:43.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,129,116,2022-11-06T02:25:43Z,7020000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,705.0,,,,,,,,
707,PT00M08.80S,2022-11-06T02:25:56.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626246,,,1610612745,129,117,2022-11-06T02:25:56Z,7030000,,,0,,B. Marjanovic Free Throw 2 of 2 (1 PTS),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
708,PT00M00.00S,2022-11-06T02:26:09.0Z,4,REGULAR,period,end,[],0,,,1610612750,129,117,2022-11-06T02:26:09Z,7040000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M00.00S,2022-11-06T02:26:12.0Z,4,REGULAR,game,end,[],0,,,0,129,117,2022-11-06T02:26:12Z,7050000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
