actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
587,PT07M47.00S,2022-11-19T02:59:34.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,84.44480946123521,50.245098039215684,1610612763,99,93,2022-11-19T02:59:38Z,5850000,False,1.0,94.0,1,right,T. Jones 9' driving floating Jump Shot (9 PTS) (J. Konchar 1 AST),"[1626145, 1629723]",1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,,In The Paint (Non-RA),8-16 Center,9.37,Made,,,,,9.0,J. Konchar,1629723.0,1.0,,,,,,,,,
589,PT07M32.00S,2022-11-19T02:59:50.1Z,4,REGULAR,3pt,Jump Shot,[],1630322,32.14520367936925,50.73529411764706,1610612760,99,93,2022-11-19T02:59:54Z,5870000,False,-4.0,250.0,1,left,MISS L. Waters III 24' pullup 3PT,[1630322],1610612760.0,OKC,pullup,,,Waters III,L. Waters III,,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,,,,,,,,,,,,,
590,PT07M29.00S,2022-11-19T02:59:53.1Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,99,93,2022-11-19T02:59:54Z,5880000,False,,,0,,B. Clarke REBOUND (Off:0 Def:5),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,Above the Break 3,24+ Center,,,589.0,5.0,5.0,0.0,,,,,,,,,,,,,
591,PT07M23.00S,2022-11-19T03:00:01.8Z,4,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612763,99,93,2022-11-19T03:00:10Z,5890000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1630598, 1628991]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,1179.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Jackson Jr.,1628991.0
593,PT07M23.00S,2022-11-19T03:00:25.6Z,4,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,100,93,2022-11-19T03:00:25Z,5910000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (24 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,
594,PT07M23.00S,2022-11-19T03:00:26.2Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,100,93,2022-11-19T03:00:33Z,5920000,False,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M23.00S,2022-11-19T03:00:26.2Z,4,REGULAR,substitution,out,[],1628415,,,1610612763,100,93,2022-11-19T03:00:33Z,5930000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M23.00S,2022-11-19T03:00:26.2Z,4,REGULAR,substitution,in,[],1631223,,,1610612763,100,93,2022-11-19T03:00:33Z,5940000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M23.00S,2022-11-19T03:00:26.2Z,4,REGULAR,substitution,in,[],1629630,,,1610612763,100,93,2022-11-19T03:00:33Z,5950000,False,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M23.00S,2022-11-19T03:00:44.2Z,4,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,101,93,2022-11-19T03:00:44Z,5960000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (25 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,
599,PT07M08.00S,2022-11-19T03:00:59.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,8.623521681997373,56.127450980392155,1610612760,101,93,2022-11-19T03:01:04Z,5970000,False,-31.0,29.0,1,left,MISS J. Giddey floating Shot - blocked,"[1630581, 1628991]",1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,,,,,,,Jackson Jr.,1628991.0,,,,
600,PT07M08.00S,2022-11-19T03:00:59.7Z,4,REGULAR,block,,[],1628991,,,1610612760,101,93,2022-11-19T03:01:02Z,5980000,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
601,PT07M05.00S,2022-11-19T03:01:02.7Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,101,93,2022-11-19T03:01:04Z,5990000,False,,,0,,J. Konchar REBOUND (Off:1 Def:7),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Restricted Area,0-8 Center,,,599.0,8.0,7.0,1.0,,,,,,,,,,,,,
602,PT07M01.00S,2022-11-19T03:01:07.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631223,94.43166885676742,47.549019607843135,1610612763,103,93,2022-11-19T03:01:12Z,6000000,False,-12.0,0.0,1,right,D. Roddy running Layup (4 PTS) (J. Konchar 2 AST),"[1631223, 1629723]",1610612763.0,MEM,running,,,Roddy,D. Roddy,,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,4.0,J. Konchar,1629723.0,2.0,,,,,,,,,
604,PT07M01.00S,2022-11-19T03:01:10.7Z,4,REGULAR,foul,personal,['1freethrow'],1630598,,,1610612763,103,93,2022-11-19T03:01:17Z,6020000,False,,,0,,A. Wiggins shooting personal FOUL (3 PF) (Roddy 1 FT),"[1630598, 1631223]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,1193.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,0.0,Roddy,1631223.0
606,PT07M01.00S,2022-11-19T03:01:36.0Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1631223,,,1610612763,103,93,2022-11-19T03:01:36Z,6040000,False,,,0,,MISS D. Roddy Free Throw 1 of 1,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
607,PT06M59.00S,2022-11-19T03:01:37.0Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,103,93,2022-11-19T03:01:37Z,6050000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,606.0,3.0,3.0,0.0,,,,,,,,,,,,,
608,PT06M47.00S,2022-11-19T03:01:49.3Z,4,REGULAR,3pt,Jump Shot,[],1630598,11.645860709592641,3.431372549019608,1610612760,103,96,2022-11-19T03:01:53Z,6060000,False,233.0,57.0,1,left,A. Wiggins 3PT  (10 PTS) (J. Giddey 9 AST),"[1630598, 1630581]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Right Corner 3,24+ Right,23.97,Made,,,,,10.0,J. Giddey,1630581.0,9.0,,,,,,,,,
610,PT06M13.00S,2022-11-19T03:02:24.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,92.46057818659659,44.85294117647059,1610612763,103,96,2022-11-19T03:20:05Z,6080000,False,-26.0,18.0,1,right,MISS J. Morant driving finger roll Layup,[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,
611,PT06M10.00S,2022-11-19T03:02:27.8Z,4,REGULAR,rebound,offensive,[],1628991,,,1610612763,103,96,2022-11-19T03:20:05Z,6090000,False,,,0,,J. Jackson Jr. REBOUND (Off:3 Def:7),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Restricted Area,0-8 Center,,,610.0,10.0,7.0,3.0,,,,,,,,,,,,,
612,PT06M06.00S,2022-11-19T03:02:30.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628991,91.67214191852825,45.83333333333333,1610612763,103,96,2022-11-19T03:09:07Z,6100000,False,-21.0,26.0,1,right,MISS J. Jackson Jr. driving DUNK,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,
613,PT06M03.00S,2022-11-19T03:02:33.1Z,4,REGULAR,rebound,offensive,[],1628991,,,1610612763,103,96,2022-11-19T03:02:36Z,6110000,False,,,0,,J. Jackson Jr. REBOUND (Off:4 Def:7),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Restricted Area,0-8 Center,,,612.0,11.0,7.0,4.0,,,,,,,,,,,,,
614,PT06M03.00S,2022-11-19T03:02:33.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,94.40999984741211,50.0,1610612763,103,96,2022-11-19T03:02:33Z,6120000,False,0.0,0.0,1,right,MISS J. Jackson Jr. tip Layup,[1628991],1610612763.0,MEM,tip,,,Jackson Jr.,J. Jackson Jr.,,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,
615,PT06M01.00S,2022-11-19T03:02:34.8Z,4,REGULAR,rebound,offensive,[],1628991,,,1610612763,103,96,2022-11-19T03:02:34Z,6130000,False,,,0,,J. Jackson Jr. REBOUND (Off:5 Def:7),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Mid-Range,8-16 Left,,,614.0,12.0,7.0,5.0,,,,,,,,,,,,,
616,PT06M01.00S,2022-11-19T03:02:34.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628991,94.40999984741211,50.0,1610612763,103,96,2022-11-19T03:02:38Z,6140000,False,0.0,0.0,1,right,MISS J. Jackson Jr. putback Layup,[1628991],1610612763.0,MEM,putback,,,Jackson Jr.,J. Jackson Jr.,,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
617,PT06M01.00S,2022-11-19T03:02:34.8Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,103,96,2022-11-19T03:02:38Z,6150000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:4),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Restricted Area,0-8 Center,,,616.0,4.0,4.0,0.0,,,,,,,,,,,,,
618,PT05M54.00S,2022-11-19T03:02:42.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,6.783837056504599,48.28431372549019,1610612760,103,98,2022-11-19T03:02:47Z,6160000,False,9.0,11.0,1,left,J. Robinson-Earl cutting Layup (10 PTS) (J. Giddey 10 AST),"[1630526, 1630581]",1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,,Restricted Area,0-8 Center,1.42,Made,,,,,10.0,J. Giddey,1630581.0,10.0,,,,,,,,,
620,PT05M31.00S,2022-11-19T03:03:04.7Z,4,REGULAR,3pt,Jump Shot,[],1629723,89.17542706964521,95.58823529411765,1610612763,103,98,2022-11-19T03:03:08Z,6180000,False,228.0,49.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,
621,PT05M28.00S,2022-11-19T03:03:07.7Z,4,REGULAR,rebound,defensive,[],1630598,,,1610612760,103,98,2022-11-19T03:03:08Z,6190000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Right Corner 3,24+ Right,,,620.0,5.0,3.0,2.0,,,,,,,,,,,,,
622,PT05M19.00S,2022-11-19T03:03:16.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,7.966491458607096,47.794117647058826,1610612760,103,98,2022-11-19T03:03:20Z,6200000,False,11.0,22.0,1,left,MISS J. Robinson-Earl cutting Layup - blocked,"[1630526, 1628991]",1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,Jackson Jr.,1628991.0,,,,
623,PT05M19.00S,2022-11-19T03:03:16.8Z,4,REGULAR,block,,[],1628991,,,1610612760,103,98,2022-11-19T03:03:18Z,6210000,False,,,0,,J. Jackson Jr. BLOCK (3 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
624,PT05M16.00S,2022-11-19T03:03:19.8Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,103,98,2022-11-19T03:03:20Z,6220000,False,,,0,,J. Konchar REBOUND (Off:1 Def:8),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Restricted Area,0-8 Center,,,622.0,9.0,8.0,1.0,,,,,,,,,,,,,
625,PT05M09.00S,2022-11-19T03:03:29.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,89.17542706964521,49.01960784313725,1610612763,105,98,2022-11-19T03:03:34Z,6230000,False,-5.0,49.0,1,right,J. Morant driving Layup (18 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,In The Paint (Non-RA),0-8 Center,4.95,Made,,,,,18.0,,,,,,,,,,,,
626,PT05M09.00S,2022-11-19T03:03:32.8Z,4,REGULAR,foul,personal,['1freethrow'],1631114,,,1610612763,105,98,2022-11-19T03:07:01Z,6240000,False,,,0,,J. Williams shooting personal FOUL (4 PF) (Morant 1 FT),"[1631114, 1629630]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,1627529.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,4.0,0.0,Morant,1629630.0
628,PT05M09.00S,2022-11-19T03:03:43.4Z,4,REGULAR,substitution,out,[],1628991,,,1610612763,105,98,2022-11-19T03:07:51Z,6260000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M09.00S,2022-11-19T03:03:43.4Z,4,REGULAR,substitution,out,[],1629634,,,1610612763,105,98,2022-11-19T03:07:51Z,6270000,False,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M09.00S,2022-11-19T03:03:43.4Z,4,REGULAR,substitution,in,[],203500,,,1610612763,105,98,2022-11-19T03:07:51Z,6280000,False,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT05M09.00S,2022-11-19T03:03:43.4Z,4,REGULAR,substitution,in,[],1630583,,,1610612763,105,98,2022-11-19T03:07:51Z,6290000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT05M09.00S,2022-11-19T03:03:55.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,105,98,2022-11-19T03:07:51Z,6300000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT05M09.00S,2022-11-19T03:06:25.7Z,4,REGULAR,substitution,out,[],1630322,,,1610612763,105,98,2022-11-19T03:07:51Z,6310000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M09.00S,2022-11-19T03:06:25.7Z,4,REGULAR,substitution,out,[],1630598,,,1610612763,105,98,2022-11-19T03:07:51Z,6320000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT05M09.00S,2022-11-19T03:06:25.7Z,4,REGULAR,substitution,in,[],1628983,,,1610612763,105,98,2022-11-19T03:07:51Z,6330000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT05M09.00S,2022-11-19T03:06:25.7Z,4,REGULAR,substitution,in,[],1629652,,,1610612763,105,98,2022-11-19T03:07:51Z,6340000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M09.00S,2022-11-19T03:07:02.9Z,4,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,106,98,2022-11-19T03:07:02Z,6350000,False,,,0,,J. Morant Free Throw 1 of 1 (19 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,
638,PT04M59.00S,2022-11-19T03:07:16.8Z,4,REGULAR,turnover,traveling,[],1630526,,,1610612760,106,98,2022-11-19T03:07:21Z,6360000,False,,,0,,J. Robinson-Earl traveling TURNOVER (2 TO),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,1179.0,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,,,,,,,,
639,PT04M59.00S,2022-11-19T03:07:27.3Z,4,REGULAR,substitution,out,[],1631223,,,1610612763,106,98,2022-11-19T03:07:29Z,6370000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M59.00S,2022-11-19T03:07:27.3Z,4,REGULAR,substitution,in,[],1628415,,,1610612763,106,98,2022-11-19T03:07:29Z,6380000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M36.00S,2022-11-19T03:07:48.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629630,83.78777923784494,36.27450980392157,1610612763,106,98,2022-11-19T03:07:53Z,6390000,False,-69.0,100.0,1,right,MISS J. Morant 12' fadeaway Shot,[1629630],1610612763.0,MEM,fadeaway,,,Morant,J. Morant,,,,,,In The Paint (Non-RA),8-16 Left,12.12,Missed,,,,,,,,,,,,,,,,,
642,PT04M33.00S,2022-11-19T03:07:51.9Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,106,98,2022-11-19T03:07:53Z,6400000,False,,,0,,J. Giddey REBOUND (Off:1 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,In The Paint (Non-RA),8-16 Left,,,641.0,6.0,5.0,1.0,,,,,,,,,,,,,
643,PT04M28.00S,2022-11-19T03:07:56.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,5.732588699080158,49.754901960784316,1610612760,106,98,2022-11-19T03:08:00Z,6410000,False,1.0,1.0,1,left,MISS L. Dort running Layup,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,,Restricted Area,0-8 Center,0.18,Missed,,,,,,,,,,,,,,,,,
644,PT04M26.00S,2022-11-19T03:07:58.6Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,106,98,2022-11-19T03:08:00Z,6420000,False,,,0,,S. Aldama REBOUND (Off:2 Def:4),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,Restricted Area,0-8 Center,,,643.0,6.0,4.0,2.0,,,,,,,,,,,,,
645,PT04M11.00S,2022-11-19T03:08:14.2Z,4,REGULAR,3pt,Jump Shot,[],1630583,91.67214191852825,4.166666666666666,1610612763,106,98,2022-11-19T03:08:18Z,6430000,False,-229.0,26.0,1,right,MISS S. Aldama pullup 3PT,[1630583],1610612763.0,MEM,pullup,,,Aldama,S. Aldama,,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,
646,PT04M07.00S,2022-11-19T03:08:18.1Z,4,REGULAR,rebound,offensive,[],1628415,,,1610612763,106,98,2022-11-19T03:08:18Z,6440000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,Left Corner 3,24+ Left,,,645.0,2.0,1.0,1.0,,,,,,,,,,,,,
647,PT04M04.00S,2022-11-19T03:08:29.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630581,,,1610612763,106,98,2022-11-19T03:08:48Z,6450000,False,,,0,,J. Giddey shooting personal FOUL (2 PF) (Adams 2 FT),"[1630581, 203500]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,1193.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,0.0,Adams,203500.0
650,PT04M04.00S,2022-11-19T03:10:03.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203500,,,1610612763,106,98,2022-11-19T03:10:03Z,6480000,False,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
651,PT04M04.00S,2022-11-19T03:10:03.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,106,98,2022-11-19T03:10:03Z,6490000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,650.0,,,,,,,,,,,,,,,,
652,PT04M04.00S,2022-11-19T03:10:19.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203500,,,1610612763,106,98,2022-11-19T03:10:19Z,6500000,False,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
653,PT04M02.00S,2022-11-19T03:10:20.0Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,106,98,2022-11-19T03:10:20Z,6510000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:5),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,652.0,5.0,5.0,0.0,,,,,,,,,,,,,
654,PT03M45.00S,2022-11-19T03:10:36.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.623521681997373,53.431372549019606,1610612760,106,98,2022-11-19T03:10:40Z,6520000,False,-17.0,29.0,1,left,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,
655,PT03M42.00S,2022-11-19T03:10:39.1Z,4,REGULAR,rebound,offensive,[],1630526,,,1610612760,106,98,2022-11-19T03:10:40Z,6530000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:5),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Restricted Area,0-8 Center,,,654.0,6.0,5.0,1.0,,,,,,,,,,,,,
656,PT03M42.00S,2022-11-19T03:10:39.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630526,5.590000152587891,50.0,1610612760,106,100,2022-11-19T03:10:39Z,6540000,False,0.0,0.0,1,left,J. Robinson-Earl tip DUNK (12 PTS),[1630526],1610612760.0,OKC,tip,,,Robinson-Earl,J. Robinson-Earl,,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,12.0,,,,,,,,,,,,
657,PT03M27.00S,2022-11-19T03:10:54.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,87.59855453350855,48.03921568627451,1610612763,106,100,2022-11-19T03:10:59Z,6550000,False,-10.0,64.0,1,right,MISS J. Morant 6' driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,
658,PT03M24.00S,2022-11-19T03:10:57.4Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,106,100,2022-11-19T03:10:59Z,6560000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:6),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,In The Paint (Non-RA),0-8 Center,,,657.0,7.0,6.0,1.0,,,,,,,,,,,,,
659,PT03M10.00S,2022-11-19T03:11:11.5Z,4,REGULAR,3pt,Jump Shot,[],1630581,30.831143232588698,67.15686274509804,1610612760,106,100,2022-11-19T03:11:17Z,6570000,False,-86.0,237.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,
660,PT03M09.00S,2022-11-19T03:11:12.5Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,106,100,2022-11-19T03:11:33Z,6580000,False,,,0,,J. Konchar REBOUND (Off:1 Def:9),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,Above the Break 3,24+ Left Center,,,659.0,10.0,9.0,1.0,,,,,,,,,,,,,
661,PT03M09.00S,2022-11-19T03:11:18.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,106,100,2022-11-19T03:11:22Z,6590000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT03M09.00S,2022-11-19T03:12:12.6Z,4,REGULAR,substitution,out,[],1629630,,,1610612763,106,100,2022-11-19T03:12:39Z,6600000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT03M09.00S,2022-11-19T03:12:12.6Z,4,REGULAR,substitution,in,[],1626145,,,1610612763,106,100,2022-11-19T03:12:39Z,6610000,False,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT02M50.00S,2022-11-19T03:13:29.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,90.62089356110381,52.94117647058824,1610612763,106,100,2022-11-19T03:13:33Z,6620000,False,15.0,36.0,1,right,MISS D. Brooks driving Layup - blocked,"[1628415, 1630526]",1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,Robinson-Earl,1630526.0,,,,
665,PT02M50.00S,2022-11-19T03:13:29.1Z,4,REGULAR,block,,[],1630526,,,1610612763,106,100,2022-11-19T03:13:31Z,6630000,False,,,0,,J. Robinson-Earl BLOCK (3 BLK),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
