actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
343,PT01M54.00S,2022-12-16T02:06:20.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,5.590000152587891,50.0,1610612749,62,37,2022-12-16T02:06:20Z,3340000,False,0.0,0.0,1,left,B. Lopez tip Layup (4 PTS),[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,4.0,,,,,,,,
344,PT01M43.00S,2022-12-16T02:06:31.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,84.44480946123521,41.911764705882355,1610612763,64,37,2022-12-16T02:06:39Z,3350000,False,-40.0,94.0,1,right,D. Brooks 10' driving floating Jump Shot (10 PTS),[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,10.2,Made,,,,,,,,,,10.0,,,,,,,,
345,PT01M31.00S,2022-12-16T02:06:43.7Z,2,REGULAR,3pt,Jump Shot,[],203507,33.065045992115635,39.705882352941174,1610612749,64,37,2022-12-16T02:06:48Z,3360000,False,51.0,258.0,1,left,MISS G. Antetokounmpo 26' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
346,PT01M29.00S,2022-12-16T02:06:45.7Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612763,64,37,2022-12-16T02:06:48Z,3370000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,345.0,3.0,2.0,1.0,,,,,,,,,,,,,,
347,PT01M25.00S,2022-12-16T02:06:50.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629630,69.20170827858082,26.225490196078432,1610612763,64,37,2022-12-16T02:06:58Z,3380000,False,-119.0,237.0,1,right,MISS J. Morant 26' running 3PT,[1629630],1610612763.0,MEM,running,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,26.52,Missed,,,,,,,,,,,,,,,,,,
348,PT01M23.00S,2022-12-16T02:06:52.2Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,64,37,2022-12-16T02:06:58Z,3390000,False,,,0,,S. Adams REBOUND (Off:5 Def:0),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Left Center,,,347.0,5.0,0.0,5.0,,,,,,,,,,,,,,
349,PT01M23.00S,2022-12-16T02:06:56.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,94.40999984741211,50.0,1610612763,66,37,2022-12-16T02:13:18Z,3400000,False,0.0,0.0,1,right,S. Adams tip Layup (4 PTS),[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,4.0,,,,,,,,
350,PT01M23.00S,2022-12-16T02:07:09.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612749,66,37,2022-12-16T02:07:09Z,3410000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M23.00S,2022-12-16T02:07:52.9Z,2,REGULAR,substitution,out,[],203507,,,1610612749,66,37,2022-12-16T02:08:16Z,3420000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT01M23.00S,2022-12-16T02:07:52.9Z,2,REGULAR,substitution,in,[],201588,,,1610612749,66,37,2022-12-16T02:08:16Z,3430000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M05.00S,2022-12-16T02:08:38.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201588,6.258212877792378,47.05882352941176,1610612749,66,39,2022-12-16T02:08:42Z,3440000,False,15.0,6.0,1,left,G. Hill Layup (5 PTS) (K. Middleton 3 AST),"[201588, 203114]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,Restricted Area,0-8 Center,1.6,Made,,,,,,,,,,5.0,,,,,,K. Middleton,203114.0,3.0
355,PT00M53.40S,2022-12-16T02:08:49.4Z,2,REGULAR,3pt,Jump Shot,[],1628415,66.3107752956636,55.88235294117647,1610612763,66,39,2022-12-16T02:08:53Z,3460000,False,29.0,264.0,1,right,MISS D. Brooks 26' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
356,PT00M51.40S,2022-12-16T02:08:51.4Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612749,66,39,2022-12-16T02:08:53Z,3470000,False,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,355.0,2.0,2.0,0.0,,,,,,,,,,,,,,
357,PT00M37.40S,2022-12-16T02:09:06.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,6.521024967148489,46.07843137254902,1610612749,66,41,2022-12-16T02:09:11Z,3480000,False,20.0,9.0,1,left,B. Portis driving finger roll Layup (12 PTS) (G. Allen 1 AST),"[1626171, 1628960]",1610612749.0,MIL,driving finger roll,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.15,Made,,,,,,,,,,12.0,,,,,,G. Allen,1628960.0,1.0
359,PT00M33.70S,2022-12-16T02:09:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,95.0886990801577,48.77450980392157,1610612763,68,41,2022-12-16T02:09:21Z,3500000,False,-6.0,-6.0,1,right,J. Morant driving finger roll Layup (15 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,,,15.0,,,,,,,,
360,PT00M12.00S,2022-12-16T02:09:45.4Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,68,41,2022-12-16T02:09:50Z,3510000,False,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 1629630]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,Morant,1629630.0,,,
361,PT00M12.00S,2022-12-16T02:09:45.4Z,2,REGULAR,steal,,[],1629630,,,1610612763,68,41,2022-12-16T02:09:48Z,3520000,False,,,0,,J. Morant STEAL (1 STL),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
363,PT00M03.90S,2022-12-16T02:10:03.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,93.38042049934296,49.754901960784316,1610612763,70,41,2022-12-16T02:10:07Z,3540000,False,-1.0,10.0,1,right,J. Morant driving Layup (17 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,,17.0,,,,,,,,
366,PT00M00.00S,2022-12-16T02:10:38.1Z,2,REGULAR,period,end,[],0,,,1610612749,70,41,2022-12-16T02:10:38Z,3570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-12-16T02:24:32.3Z,3,REGULAR,substitution,out,['startperiod'],1630583,,,1610612749,70,41,2022-12-16T02:25:21Z,3580000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-12-16T02:24:32.3Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,70,41,2022-12-16T02:25:21Z,3590000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-12-16T02:24:32.3Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612749,70,41,2022-12-16T02:25:21Z,3600000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-12-16T02:24:32.3Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612749,70,41,2022-12-16T02:25:21Z,3610000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-12-16T02:24:32.3Z,3,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,70,41,2022-12-16T02:25:21Z,3620000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2022-12-16T02:24:32.3Z,3,REGULAR,substitution,in,['startperiod'],1628975,,,1610612749,70,41,2022-12-16T02:25:21Z,3630000,False,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2022-12-16T02:25:28.6Z,3,REGULAR,period,start,[],0,,,1610612749,70,41,2022-12-16T02:25:28Z,3640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT11M44.00S,2022-12-16T02:25:45.4Z,3,REGULAR,foul,personal,['2freethrow'],203500,,,1610612749,70,41,2022-12-16T02:25:54Z,3650000,False,,,0,,S. Adams shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[203500, 203507]",1610612763.0,MEM,shooting,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,1627526.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
376,PT11M44.00S,2022-12-16T02:26:23.3Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,70,41,2022-12-16T02:26:23Z,3670000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
377,PT11M44.00S,2022-12-16T02:26:23.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,70,41,2022-12-16T02:26:23Z,3680000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,376.0,,,,,,,,,,,,,,,,,
378,PT11M44.00S,2022-12-16T02:26:44.1Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,70,42,2022-12-16T02:26:44Z,3690000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (16 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
379,PT11M32.00S,2022-12-16T02:26:58.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203500,6.783837056504599,49.26470588235294,1610612763,72,42,2022-12-16T02:27:03Z,3700000,False,4.0,11.0,1,left,S. Adams alley-oop Layup (6 PTS) (J. Morant 5 AST),"[203500, 1629630]",1610612763.0,MEM,alley-oop,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1.19,Made,,,,,,,,,,6.0,,,,,,J. Morant,1629630.0,5.0
381,PT11M23.00S,2022-12-16T02:27:07.5Z,3,REGULAR,3pt,Jump Shot,[],1628975,71.17279894875165,74.26470588235294,1610612749,72,42,2022-12-16T02:27:11Z,3720000,False,121.0,218.0,1,right,MISS J. Carter 24' pullup 3PT,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
382,PT11M20.00S,2022-12-16T02:27:10.5Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,72,42,2022-12-16T02:27:11Z,3730000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,381.0,6.0,5.0,1.0,,,,,,,,,,,,,,
383,PT11M15.00S,2022-12-16T02:27:15.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,30.831143232588698,31.61764705882353,1610612763,75,42,2022-12-16T02:27:24Z,3740000,False,92.0,237.0,1,left,J. Jackson Jr. 25' 3PT running (4 PTS) (D. Brooks 4 AST),"[1628991, 1628415]",1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.45,Made,,,,,,,,,,4.0,,,,,,D. Brooks,1628415.0,4.0
385,PT10M48.00S,2022-12-16T02:27:42.3Z,3,REGULAR,3pt,Jump Shot,[],1628975,92.06636005256242,4.166666666666666,1610612749,75,45,2022-12-16T02:27:46Z,3760000,False,-229.0,22.0,1,right,J. Carter 3PT  (3 PTS) (G. Antetokounmpo 3 AST),"[1628975, 203507]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,23.03,Made,,,,,,,,,,3.0,,,,,,G. Antetokounmpo,203507.0,3.0
387,PT10M41.00S,2022-12-16T02:27:52.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,6.389618922470433,49.01960784313725,1610612763,77,45,2022-12-16T02:27:57Z,3780000,False,5.0,8.0,1,left,D. Brooks driving finger roll Layup (12 PTS) (J. Morant 6 AST),"[1628415, 1629630]",1610612763.0,MEM,driving finger roll,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,,,,12.0,,,,,,J. Morant,1629630.0,6.0
389,PT10M41.00S,2022-12-16T02:27:56.1Z,3,REGULAR,foul,personal,['1freethrow'],203114,,,1610612763,77,45,2022-12-16T02:28:02Z,3800000,False,,,0,,K. Middleton shooting personal FOUL (3 PF) (Brooks 1 FT),"[203114, 1628415]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,1627526.0,3.0,0.0,Brooks,1628415.0,,,,,,,,,
391,PT10M41.00S,2022-12-16T02:28:34.8Z,3,REGULAR,violation,lane,[],201572,,,1610612763,77,45,2022-12-16T02:29:17Z,3820000,False,,,0,,B. Lopez lane VIOLATION,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT10M41.00S,2022-12-16T02:28:35.8Z,3,REGULAR,freethrow,1 of 1,[],1628415,,,1610612763,78,45,2022-12-16T02:28:35Z,3830000,False,,,0,,D. Brooks Free Throw 1 of 1 (13 PTS),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
393,PT10M30.00S,2022-12-16T02:28:50.7Z,3,REGULAR,foul,personal,[],1628415,,,1610612749,78,45,2022-12-16T02:28:55Z,3840000,False,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 1628960]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,2.0,0.0,Allen,1628960.0,,,,,,,,,
395,PT10M24.00S,2022-12-16T02:29:14.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,91.67214191852825,45.09803921568628,1610612749,78,45,2022-12-16T02:29:19Z,3860000,False,-25.0,26.0,1,right,MISS G. Allen driving floating bank Shot - blocked,"[1628960, 203500]",1610612749.0,MIL,driving floating bank,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,3.56,Missed,,,,,,,,,,,Adams,203500.0,,,,,,
396,PT10M24.00S,2022-12-16T02:29:14.2Z,3,REGULAR,block,,[],203500,,,1610612749,78,45,2022-12-16T02:29:17Z,3870000,False,,,0,,S. Adams BLOCK (4 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
397,PT10M21.00S,2022-12-16T02:29:17.2Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,78,45,2022-12-16T02:29:19Z,3880000,False,,,0,,S. Adams REBOUND (Off:5 Def:1),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,395.0,6.0,1.0,5.0,,,,,,,,,,,,,,
398,PT10M19.00S,2022-12-16T02:29:23.3Z,3,REGULAR,turnover,out-of-bounds,[],203500,,,1610612763,78,45,2022-12-16T02:29:33Z,3890000,False,,,0,,S. Adams bad pass out-of-bounds TURNOVER (1 TO),[203500],1610612763.0,MEM,bad pass,,,Adams,S. Adams,,,,,Above the Break 3,24+ Center,,,,,,,1627526.0,,,,,,,,1.0,,,,,
399,PT10M05.00S,2022-12-16T02:29:44.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203114,90.62089356110381,51.225490196078425,1610612749,78,45,2022-12-16T02:29:48Z,3900000,False,6.0,36.0,1,right,MISS K. Middleton pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,3.62,Missed,,,,,,,,,,,,,,,,,,
400,PT10M04.00S,2022-12-16T02:29:45.2Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,78,45,2022-12-16T02:29:48Z,3910000,False,,,0,,J. Morant REBOUND (Off:2 Def:6),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,,,399.0,8.0,6.0,2.0,,,,,,,,,,,,,,
401,PT09M55.00S,2022-12-16T02:29:54.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,8.623521681997373,45.588235294117645,1610612763,80,45,2022-12-16T02:29:59Z,3920000,False,22.0,29.0,1,left,J. Morant driving floating bank Jump Shot (19 PTS),[1629630],1610612763.0,MEM,driving floating bank,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.61,Made,,,,,,,,,,19.0,,,,,,,,
402,PT09M46.00S,2022-12-16T02:30:02.7Z,3,REGULAR,3pt,Jump Shot,[],1628975,76.16622864651774,86.51960784313727,1610612749,80,48,2022-12-16T02:30:06Z,3930000,False,183.0,172.0,1,right,J. Carter 25' 3PT  (6 PTS) (B. Lopez 1 AST),"[1628975, 201572]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,25.05,Made,,,,,,,,,,6.0,,,,,,B. Lopez,201572.0,1.0
404,PT09M31.00S,2022-12-16T02:30:20.8Z,3,REGULAR,foul,personal,[],203114,,,1610612763,80,48,2022-12-16T02:30:24Z,3950000,False,,,0,,K. Middleton personal FOUL (4 PF),"[203114, 1628991]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,,204058.0,4.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
406,PT09M27.00S,2022-12-16T02:30:42.5Z,3,REGULAR,3pt,Jump Shot,[],1628415,30.042706964520367,69.11764705882352,1610612763,83,48,2022-12-16T02:30:46Z,3970000,False,-96.0,230.0,1,left,D. Brooks 24' 3PT  (16 PTS) (J. Jackson Jr. 2 AST),"[1628415, 1628991]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,24.9,Made,,,,,,,,,,16.0,,,,,,J. Jackson Jr.,1628991.0,2.0
408,PT09M18.00S,2022-12-16T02:31:02.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,83,48,2022-12-16T02:31:02Z,3990000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT09M15.00S,2022-12-16T02:33:56.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,94.1688567674113,50.73529411764706,1610612749,83,50,2022-12-16T02:34:00Z,4000000,False,4.0,2.0,1,right,G. Allen cutting Layup (4 PTS) (K. Middleton 4 AST),"[1628960, 203114]",1610612749.0,MIL,cutting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,,,,,,4.0,,,,,,K. Middleton,203114.0,4.0
411,PT08M54.00S,2022-12-16T02:34:16.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,5.075558475689881,49.50980392156863,1610612763,85,50,2022-12-16T02:34:20Z,4020000,False,2.0,-5.0,1,left,J. Morant driving Layup (21 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,21.0,,,,,,,,
412,PT08M44.00S,2022-12-16T02:34:28.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.38042049934296,50.98039215686274,1610612749,85,52,2022-12-16T02:34:32Z,4030000,False,5.0,10.0,1,right,G. Antetokounmpo driving finger roll Layup (18 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,,,,,18.0,,,,,,,,
413,PT08M44.00S,2022-12-16T02:34:30.6Z,3,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612749,85,52,2022-12-16T02:34:35Z,4040000,False,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (Antetokounmpo 1 FT),"[1628991, 203507]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2714.0,4.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
415,PT08M44.00S,2022-12-16T02:34:40.6Z,3,REGULAR,substitution,out,[],1628991,,,1610612749,85,52,2022-12-16T02:37:09Z,4060000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT08M44.00S,2022-12-16T02:34:40.6Z,3,REGULAR,substitution,in,[],1630583,,,1610612749,85,52,2022-12-16T02:37:09Z,4070000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT08M44.00S,2022-12-16T02:35:14.7Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,85,53,2022-12-16T02:35:14Z,4080000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (19 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,19.0,,,,,,,,
418,PT08M35.00S,2022-12-16T02:35:25.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,5.469776609724048,50.98039215686274,1610612763,87,53,2022-12-16T02:39:49Z,4090000,False,-5.0,-1.0,1,left,J. Konchar reverse Layup (5 PTS) (S. Adams 1 AST),"[1629723, 203500]",1610612763.0,MEM,reverse,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,0.5,Made,,,,,,,,,,5.0,,,,,,S. Adams,203500.0,1.0
421,PT08M15.00S,2022-12-16T02:36:07.9Z,3,REGULAR,turnover,traveling,[],203114,,,1610612749,87,53,2022-12-16T02:36:15Z,4120000,False,,,0,,K. Middleton traveling TURNOVER (3 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,204058.0,,,,,,,,3.0,,,,,
422,PT08M07.00S,2022-12-16T02:36:24.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628415,14.668199737187912,38.970588235294116,1610612763,89,53,2022-12-16T02:36:29Z,4130000,False,55.0,85.0,1,left,D. Brooks 10' driving floating Jump Shot (18 PTS),[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Right,10.16,Made,,,,,,,,,,18.0,,,,,,,,
423,PT07M51.00S,2022-12-16T02:36:38.8Z,3,REGULAR,3pt,Jump Shot,[],203114,71.96123521681997,77.94117647058823,1610612749,89,56,2022-12-16T02:36:43Z,4140000,False,140.0,211.0,1,right,K. Middleton 25' 3PT  (3 PTS) (G. Antetokounmpo 4 AST),"[203114, 203507]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,25.31,Made,,,,,,,,,,3.0,,,,,,G. Antetokounmpo,203507.0,4.0
425,PT07M45.00S,2022-12-16T02:36:48.3Z,3,REGULAR,foul,personal,['2freethrow'],203114,,,1610612763,89,56,2022-12-16T02:37:06Z,4160000,False,,,0,,K. Middleton shooting personal FOUL (5 PF) (Morant 2 FT),"[203114, 1629630]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,5.0,0.0,Morant,1629630.0,,,,,,,,,
427,PT07M45.00S,2022-12-16T02:37:09.4Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,89,56,2022-12-16T02:37:09Z,4180000,False,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
428,PT07M45.00S,2022-12-16T02:37:09.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,89,56,2022-12-16T02:37:09Z,4190000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,427.0,,,,,,,,,,,,,,,,,
429,PT07M45.00S,2022-12-16T02:37:23.7Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,90,56,2022-12-16T02:37:23Z,4200000,False,,,0,,J. Morant Free Throw 2 of 2 (22 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,Made,,,,,,,,,,22.0,,,,,,,,
430,PT07M36.00S,2022-12-16T02:37:34.4Z,3,REGULAR,2pt,Jump Shot,[],203114,93.24901445466492,17.401960784313726,1610612749,90,56,2022-12-16T02:37:38Z,4210000,False,-163.0,11.0,1,right,MISS K. Middleton 16' turnaround fadeaway Shot,[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left,16.34,Missed,,,,,,,,,,,,,,,,,,
431,PT07M34.00S,2022-12-16T02:37:36.4Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,90,56,2022-12-16T02:37:38Z,4220000,False,,,0,,J. Konchar REBOUND (Off:0 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Left,,,430.0,3.0,3.0,0.0,,,,,,,,,,,,,,
