actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
472,PT02M03.00S,2022-10-20T01:19:40.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,80,77,2022-10-20T01:19:42Z,4640000,,,0,,J. Randle REBOUND (Off:1 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,471.0,9.0,8.0,1.0,,,,,,,,,,
473,PT01M55.00S,2022-10-20T01:19:52.2Z,3,REGULAR,foul,offensive,[],203944,,,1610612752,80,77,2022-10-20T01:20:00Z,4650000,,,0,,J. Randle charge offensive FOUL (2 PF),"[203944, 1631223]",1610612752.0,NYK,charge,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,2.0,0.0,Roddy,1631223.0,,,,,
475,PT01M55.00S,2022-10-20T01:19:52.2Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612752,80,77,2022-10-20T01:19:52Z,4670000,,,0,,J. Randle offensive foul TURNOVER (1 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2534.0,,,,,1.0,,,,
476,PT01M32.00S,2022-10-20T01:20:32.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,90.62089356110381,51.470588235294116,1610612763,82,77,2022-10-20T01:20:36Z,4680000,7.0,36.0,1,right,D. Bane driving finger roll Layup (12 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,3.65,Made,12.0,,,,,,,,,,,,,,,,,
477,PT01M21.00S,2022-10-20T01:20:46.2Z,3,REGULAR,turnover,out-of-bounds,[],1628392,,,1610612752,82,77,2022-10-20T01:20:50Z,4690000,,,0,,I. Hartenstein bad pass out-of-bounds TURNOVER (3 TO),[1628392],1610612752.0,NYK,bad pass,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2534.0,,,,,3.0,,,,
478,PT01M00.00S,2022-10-20T01:21:23.7Z,3,REGULAR,substitution,out,[],1631223,,,1610612763,82,77,2022-10-20T01:21:37Z,4700000,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT01M00.00S,2022-10-20T01:21:23.7Z,3,REGULAR,substitution,out,[],1628973,,,1610612763,82,77,2022-10-20T01:21:37Z,4710000,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M00.00S,2022-10-20T01:21:23.7Z,3,REGULAR,substitution,out,[],203944,,,1610612763,82,77,2022-10-20T01:21:37Z,4720000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M00.00S,2022-10-20T01:21:23.7Z,3,REGULAR,substitution,in,[],1629630,,,1610612763,82,77,2022-10-20T01:21:37Z,4730000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M00.00S,2022-10-20T01:21:23.7Z,3,REGULAR,substitution,in,[],1630193,,,1610612763,82,77,2022-10-20T01:21:37Z,4740000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M00.00S,2022-10-20T01:21:23.7Z,3,REGULAR,substitution,in,[],1630167,,,1610612763,82,77,2022-10-20T01:21:37Z,4750000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M58.30S,2022-10-20T01:21:47.2Z,3,REGULAR,jumpball,recovered,[],1630217,,,1610612763,82,77,2022-10-20T01:21:47Z,4760000,,,0,,Jump Ball X. Tillman vs. I. Hartenstein: Tip to D. Bane,"[1630217, 1630214, 1628392]",1610612763.0,MEM,heldball,D. Bane,1630217.0,Bane,D. Bane,Tillman,1630214.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
487,PT00M56.90S,2022-10-20T01:21:49.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630217,65.78515111695138,44.85294117647059,1610612763,82,77,2022-10-20T01:21:51Z,4790000,-26.0,269.0,1,right,MISS D. Bane 27' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,27.03,Missed,,,,,,,,,,,,,,,,,,
488,PT00M55.20S,2022-10-20T01:21:50.7Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,82,77,2022-10-20T01:21:51Z,4800000,,,0,,O. Toppin REBOUND (Off:0 Def:1),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Center,,,,,,,487.0,1.0,1.0,0.0,,,,,,,,,,
489,PT00M47.40S,2022-10-20T01:21:58.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,5.863994743758213,51.71568627450981,1610612752,82,79,2022-10-20T01:22:02Z,4810000,-9.0,3.0,1,left,C. Reddish driving reverse Layup (8 PTS),[1629629],1610612752.0,NYK,driving reverse,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,0.9,Made,8.0,,,,,,,,,,,,,,,,,
490,PT00M29.80S,2022-10-20T01:22:23.8Z,3,REGULAR,3pt,Jump Shot,[],1630583,90.3580814717477,95.58823529411765,1610612763,85,79,2022-10-20T01:22:28Z,4820000,228.0,38.0,1,right,S. Aldama 3PT  (17 PTS) (T. Jones 3 AST),"[1630583, 1626145]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Right Corner 3,24+ Right,23.11,Made,17.0,T. Jones,1626145.0,3.0,,,,,,,,,,,,,,
492,PT00M06.40S,2022-10-20T01:22:51.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,16.245072273324574,56.127450980392155,1610612752,85,79,2022-10-20T01:22:54Z,4840000,-31.0,100.0,1,left,MISS I. Quickley 10' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,10.48,Missed,,,,,,,,,,,,,,,,,,
493,PT00M04.60S,2022-10-20T01:22:53.0Z,3,REGULAR,rebound,defensive,[],1630214,,,1610612763,85,79,2022-10-20T01:22:54Z,4850000,,,0,,X. Tillman REBOUND (Off:2 Def:3),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,492.0,5.0,3.0,2.0,,,,,,,,,,
495,PT00M00.00S,2022-10-20T01:23:14.6Z,3,REGULAR,3pt,Jump Shot,[],1630583,66.96780551905388,51.71568627450981,1610612763,85,79,2022-10-20T01:23:20Z,4870000,9.0,258.0,1,right,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
496,PT00M00.00S,2022-10-20T01:23:16.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,85,79,2022-10-20T01:23:16Z,4880000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,495.0,,,,,,,,,,,,,
497,PT00M00.00S,2022-10-20T01:23:21.4Z,3,REGULAR,period,end,[],0,,,1610612763,85,79,2022-10-20T01:23:21Z,4890000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-10-20T01:25:34.0Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612763,85,79,2022-10-20T01:26:30Z,4900000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-10-20T01:25:34.0Z,4,REGULAR,substitution,out,['startperiod'],203095,,,1610612763,85,79,2022-10-20T01:26:30Z,4910000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-10-20T01:25:34.0Z,4,REGULAR,substitution,in,['startperiod'],1631222,,,1610612763,85,79,2022-10-20T01:26:30Z,4920000,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-10-20T01:25:34.0Z,4,REGULAR,substitution,in,['startperiod'],201565,,,1610612763,85,79,2022-10-20T01:26:30Z,4930000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-10-20T01:26:55.5Z,4,REGULAR,period,start,[],0,,,1610612763,85,79,2022-10-20T01:26:55Z,4940000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT11M41.00S,2022-10-20T01:27:13.2Z,4,REGULAR,3pt,Jump Shot,[],1630217,70.12155059132719,25.98039215686275,1610612763,85,79,2022-10-20T01:27:16Z,4950000,-120.0,228.0,1,right,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
504,PT11M38.00S,2022-10-20T01:27:16.2Z,4,REGULAR,rebound,offensive,[],1631222,,,1610612763,85,79,2022-10-20T01:27:16Z,4960000,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,503.0,2.0,1.0,1.0,,,,,,,,,,
505,PT11M34.00S,2022-10-20T01:27:20.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,91.67214191852825,51.71568627450981,1610612763,85,79,2022-10-20T01:27:25Z,4970000,9.0,26.0,1,right,MISS D. Bane cutting Layup - blocked,"[1630217, 1628392]",1610612763.0,MEM,cutting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,Hartenstein,1628392.0,,
506,PT11M34.00S,2022-10-20T01:27:20.2Z,4,REGULAR,block,,[],1628392,,,1610612763,85,79,2022-10-20T01:27:22Z,4980000,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT11M29.00S,2022-10-20T01:27:25.2Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,85,79,2022-10-20T01:36:40Z,4990000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,505.0,2.0,2.0,0.0,,,,,,,,,,
508,PT11M27.00S,2022-10-20T01:27:27.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201565,8.09789750328515,48.529411764705884,1610612752,85,81,2022-10-20T01:27:33Z,5000000,7.0,24.0,1,left,D. Rose running Layup (4 PTS),[201565],1610612752.0,NYK,running,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,2.47,Made,4.0,,,,,,,,,,,,,,,,,
509,PT11M14.00S,2022-10-20T01:27:40.5Z,4,REGULAR,3pt,Jump Shot,[],1626145,71.56701708278581,20.588235294117645,1610612763,85,81,2022-10-20T01:27:46Z,5010000,-147.0,215.0,1,right,MISS T. Jones 26' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
510,PT11M11.00S,2022-10-20T01:27:43.5Z,4,REGULAR,rebound,defensive,[],201565,,,1610612752,85,81,2022-10-20T01:27:46Z,5020000,,,0,,D. Rose REBOUND (Off:1 Def:3),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Above the Break 3,24+ Left Center,,,,,,,509.0,4.0,3.0,1.0,,,,,,,,,,
511,PT11M06.00S,2022-10-20T01:27:49.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201565,7.703679369250986,48.03921568627451,1610612752,85,81,2022-10-20T01:27:54Z,5030000,10.0,20.0,1,left,MISS D. Rose driving Layup - blocked,"[201565, 1631222]",1610612752.0,NYK,driving,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,LaRavia,1631222.0,,
512,PT11M06.00S,2022-10-20T01:27:49.2Z,4,REGULAR,block,,[],1631222,,,1610612752,85,81,2022-10-20T01:27:52Z,5040000,,,0,,J. LaRavia BLOCK (1 BLK),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
513,PT11M06.00S,2022-10-20T01:27:49.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,85,81,2022-10-20T01:27:54Z,5050000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,511.0,,,,,,,,,,,,,
515,PT11M01.00S,2022-10-20T01:28:14.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629629,9.149145860709593,49.50980392156863,1610612752,85,83,2022-10-20T01:28:18Z,5070000,2.0,34.0,1,left,C. Reddish driving reverse Layup (10 PTS) (D. Rose 2 AST),"[1629629, 201565]",1610612752.0,NYK,driving reverse,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,3.36,Made,10.0,D. Rose,201565.0,2.0,,,,,,,,,,,,,,
516,PT10M48.00S,2022-10-20T01:28:27.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,81.553876478318,37.99019607843137,1610612763,85,83,2022-10-20T01:28:33Z,5080000,-60.0,121.0,1,right,MISS T. Jones 13' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,13.5,Missed,,,,,,,,,,,,,,,,,,
517,PT10M42.00S,2022-10-20T01:28:33.3Z,4,REGULAR,rebound,offensive,[],1626145,,,1610612763,85,83,2022-10-20T01:28:33Z,5090000,,,0,,T. Jones REBOUND (Off:1 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,516.0,3.0,2.0,1.0,,,,,,,,,,
518,PT10M42.00S,2022-10-20T01:28:33.4Z,4,REGULAR,turnover,bad pass,[],1626145,,,1610612763,85,83,2022-10-20T01:28:36Z,5100000,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1629629]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1.0,,,Reddish,1629629.0
519,PT10M42.00S,2022-10-20T01:28:33.4Z,4,REGULAR,steal,,[],1629629,,,1610612752,85,83,2022-10-20T01:28:34Z,5110000,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
520,PT10M38.00S,2022-10-20T01:28:38.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201565,30.831143232588698,66.66666666666666,1610612752,85,83,2022-10-20T01:28:42Z,5120000,-83.0,237.0,1,left,MISS D. Rose 25' running pullup 3PT,[201565],1610612752.0,NYK,running pullup,,,Rose,D. Rose,,,,,Above the Break 3,24+ Left Center,25.15,Missed,,,,,,,,,,,,,,,,,,
521,PT10M36.00S,2022-10-20T01:28:40.0Z,4,REGULAR,rebound,defensive,[],1630214,,,1610612763,85,83,2022-10-20T01:28:42Z,5130000,,,0,,X. Tillman REBOUND (Off:2 Def:4),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Left Center,,,,,,,520.0,6.0,4.0,2.0,,,,,,,,,,
522,PT10M33.00S,2022-10-20T01:28:42.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,66.83639947437582,54.65686274509803,1610612763,88,83,2022-10-20T01:28:46Z,5140000,23.0,259.0,1,right,D. Bane 26' 3PT running pullup (15 PTS) (X. Tillman 1 AST),"[1630217, 1630214]",1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,26.02,Made,15.0,X. Tillman,1630214.0,1.0,,,,,,,,,,,,,,
524,PT10M06.00S,2022-10-20T01:29:09.1Z,4,REGULAR,3pt,Jump Shot,[],1628392,10.200394218134035,95.34313725490196,1610612752,88,83,2022-10-20T01:29:12Z,5160000,-227.0,43.0,1,left,MISS I. Hartenstein 3PT,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,23.08,Missed,,,,,,,,,,,,,,,,,,
525,PT10M04.00S,2022-10-20T01:29:12.2Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,88,83,2022-10-20T01:29:12Z,5170000,,,0,,D. Bane REBOUND (Off:0 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Left Corner 3,24+ Left,,,,,,,524.0,3.0,3.0,0.0,,,,,,,,,,
526,PT09M50.00S,2022-10-20T01:29:25.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,93.77463863337714,46.81372549019608,1610612763,88,83,2022-10-20T01:29:30Z,5180000,-16.0,6.0,1,right,MISS X. Tillman reverse Layup,[1630214],1610612763.0,MEM,reverse,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
527,PT09M48.00S,2022-10-20T01:29:27.5Z,4,REGULAR,rebound,defensive,[],1629629,,,1610612752,88,83,2022-10-20T01:29:30Z,5190000,,,0,,C. Reddish REBOUND (Off:1 Def:3),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,,,,526.0,4.0,3.0,1.0,,,,,,,,,,
528,PT09M33.00S,2022-10-20T01:29:43.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201565,7.966491458607096,53.67647058823529,1610612752,88,83,2022-10-20T01:29:46Z,5200000,-18.0,22.0,1,left,MISS D. Rose driving finger roll Layup,[201565],1610612752.0,NYK,driving finger roll,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,2.9,Missed,,,,,,,,,,,,,,,,,,
529,PT09M29.00S,2022-10-20T01:29:47.0Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,88,83,2022-10-20T01:29:46Z,5210000,,,0,,S. Aldama REBOUND (Off:2 Def:8),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,528.0,10.0,8.0,2.0,,,,,,,,,,
530,PT09M25.00S,2022-10-20T01:29:49.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,64.60249671484888,36.27450980392157,1610612763,88,83,2022-10-20T01:29:55Z,5220000,-69.0,280.0,1,right,MISS D. Bane 28' running pullup 3PT,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,28.85,Missed,,,,,,,,,,,,,,,,,,
531,PT09M21.00S,2022-10-20T01:29:53.8Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,88,83,2022-10-20T01:29:55Z,5230000,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,530.0,3.0,3.0,0.0,,,,,,,,,,
533,PT09M06.00S,2022-10-20T01:30:29.3Z,4,REGULAR,2pt,Jump Shot,[],1629629,9.674770039421814,30.88235294117647,1610612752,88,83,2022-10-20T01:30:35Z,5250000,96.0,38.0,1,left,MISS C. Reddish 10' driving floating Shot,[1629629],1610612752.0,NYK,driving floating,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Right,10.3,Missed,,,,,,,,,,,,,,,,,,
534,PT09M04.00S,2022-10-20T01:30:31.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,88,83,2022-10-20T01:30:43Z,5260000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,533.0,,,,,,,,,,,,,
536,PT08M58.00S,2022-10-20T01:31:05.7Z,4,REGULAR,foul,personal,[],1629629,,,1610612763,88,83,2022-10-20T01:31:10Z,5280000,,,0,,C. Reddish personal FOUL (1 PF),"[1629629, 1630583]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2534.0,1.0,0.0,Aldama,1630583.0,,,,,
538,PT08M58.00S,2022-10-20T01:31:12.6Z,4,REGULAR,substitution,out,[],1628392,,,1610612763,88,83,2022-10-20T01:31:15Z,5300000,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M58.00S,2022-10-20T01:31:12.6Z,4,REGULAR,substitution,in,[],1629011,,,1610612763,88,83,2022-10-20T01:31:15Z,5310000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M49.00S,2022-10-20T01:31:34.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,91.67214191852825,50.73529411764706,1610612763,88,83,2022-10-20T01:31:38Z,5320000,4.0,26.0,1,right,MISS X. Tillman cutting Layup - blocked,"[1630214, 201565]",1610612763.0,MEM,cutting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,Rose,201565.0,,
541,PT08M49.00S,2022-10-20T01:31:34.6Z,4,REGULAR,block,,[],201565,,,1610612763,88,83,2022-10-20T01:31:37Z,5330000,,,0,,D. Rose BLOCK (1 BLK),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
542,PT08M49.00S,2022-10-20T01:31:34.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,88,83,2022-10-20T01:31:38Z,5340000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,540.0,,,,,,,,,,,,,
544,PT08M37.00S,2022-10-20T01:32:02.2Z,4,REGULAR,turnover,out-of-bounds,[],201565,,,1610612752,88,83,2022-10-20T01:32:07Z,5360000,,,0,,D. Rose bad pass out-of-bounds TURNOVER (1 TO),[201565],1610612752.0,NYK,bad pass,,,Rose,D. Rose,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,203592.0,,,,,1.0,,,,
545,PT08M37.00S,2022-10-20T01:32:09.3Z,4,REGULAR,substitution,out,[],1630214,,,1610612763,88,83,2022-10-20T01:32:17Z,5370000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M37.00S,2022-10-20T01:32:09.3Z,4,REGULAR,substitution,in,[],203500,,,1610612763,88,83,2022-10-20T01:32:17Z,5380000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M19.00S,2022-10-20T01:32:41.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626145,92.85479632063075,45.09803921568628,1610612763,88,83,2022-10-20T01:32:45Z,5390000,-25.0,15.0,1,right,MISS T. Jones driving Layup - blocked,"[1626145, 1629011]",1610612763.0,MEM,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.86,Missed,,,,,,,,,,,,,,,Robinson,1629011.0,,
548,PT08M19.00S,2022-10-20T01:32:41.3Z,4,REGULAR,block,,[],1629011,,,1610612763,88,83,2022-10-20T01:32:43Z,5400000,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
549,PT08M17.00S,2022-10-20T01:32:43.3Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,88,83,2022-10-20T01:33:13Z,5410000,,,0,,S. Adams REBOUND (Off:3 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,,,,,,,547.0,10.0,7.0,3.0,,,,,,,,,,
550,PT08M16.00S,2022-10-20T01:32:48.5Z,4,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612763,88,83,2022-10-20T01:32:57Z,5420000,,,0,,M. Robinson shooting personal FOUL (5 PF) (LaRavia 2 FT),"[1629011, 1631222]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203592.0,5.0,0.0,LaRavia,1631222.0,,,,,
552,PT08M16.00S,2022-10-20T01:33:20.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1631222,,,1610612763,89,83,2022-10-20T01:33:20Z,5440000,,,0,,J. LaRavia Free Throw 1 of 2 (4 PTS),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
553,PT08M16.00S,2022-10-20T01:33:22.7Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,89,83,2022-10-20T01:33:28Z,5450000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M16.00S,2022-10-20T01:33:22.7Z,4,REGULAR,substitution,in,[],1629630,,,1610612763,89,83,2022-10-20T01:33:28Z,5460000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M16.00S,2022-10-20T01:33:41.9Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1631222,,,1610612763,90,83,2022-10-20T01:33:41Z,5470000,,,0,,J. LaRavia Free Throw 2 of 2 (5 PTS),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
